ID;RegioS;Perioden;Beginstand_1;Instroom_2;Uitstroom_3;Eindstand_4
6472;Papendrecht;1e halfjaar 2009;170.0;120.0;60.0;230.0
6473;Papendrecht;2e halfjaar 2009;220.0;130.0;70.0;270.0
6474;Papendrecht;1e halfjaar 2010;190.0;70.0;40.0;220.0
6475;Papendrecht;2e halfjaar 2010;250.0;60.0;50.0;250.0
6476;Papendrecht;1e halfjaar 2011;260.0;30.0;40.0;250.0
6477;Papendrecht;2e halfjaar 2011;240.0;10.0;90.0;160.0
6478;Papendrecht;1e halfjaar 2012;160.0;20.0;20.0;150.0
6479;Papendrecht;2e halfjaar 2012;50.0;30.0;50.0;30.0
6480;Peel en Maas;1e halfjaar 2005;;;;
6481;Peel en Maas;2e halfjaar 2005;;;;
6482;Peel en Maas;1e halfjaar 2006;;;;
6483;Peel en Maas;2e halfjaar 2006;;;;
6484;Peel en Maas;1e halfjaar 2007;;;;
6485;Peel en Maas;2e halfjaar 2007;;;;
6486;Peel en Maas;1e halfjaar 2008;;;;
6487;Peel en Maas;2e halfjaar 2008;;;;
6488;Peel en Maas;1e halfjaar 2009;;;;
6489;Peel en Maas;2e halfjaar 2009;;;;
6490;Peel en Maas;1e halfjaar 2010;300.0;50.0;30.0;320.0
6491;Peel en Maas;2e halfjaar 2010;320.0;50.0;60.0;310.0
6492;Peel en Maas;1e halfjaar 2011;300.0;60.0;60.0;290.0
6493;Peel en Maas;2e halfjaar 2011;290.0;30.0;40.0;280.0
6494;Peel en Maas;1e halfjaar 2012;280.0;50.0;30.0;290.0
6495;Peel en Maas;2e halfjaar 2012;290.0;30.0;30.0;290.0
6496;Pekela;1e halfjaar 2005;280.0;110.0;30.0;360.0
6497;Pekela;2e halfjaar 2005;360.0;80.0;20.0;420.0
6498;Pekela;1e halfjaar 2006;380.0;80.0;40.0;410.0
6499;Pekela;2e halfjaar 2006;420.0;90.0;40.0;460.0
6500;Pekela;1e halfjaar 2007;460.0;50.0;30.0;480.0
6501;Pekela;2e halfjaar 2007;470.0;50.0;30.0;480.0
6502;Pekela;1e halfjaar 2008;490.0;80.0;30.0;530.0
6503;Pekela;2e halfjaar 2008;530.0;40.0;30.0;550.0
6504;Pekela;1e halfjaar 2009;280.0;90.0;40.0;340.0
6505;Pekela;2e halfjaar 2009;210.0;40.0;20.0;240.0
6506;Pekela;1e halfjaar 2010;210.0;70.0;30.0;250.0
6507;Pekela;2e halfjaar 2010;180.0;70.0;50.0;200.0
6508;Pekela;1e halfjaar 2011;190.0;110.0;60.0;240.0
6509;Pekela;2e halfjaar 2011;220.0;160.0;70.0;300.0
6510;Pekela;1e halfjaar 2012;290.0;150.0;80.0;360.0
6511;Pekela;2e halfjaar 2012;360.0;150.0;90.0;420.0
6512;Pijnacker;1e halfjaar 2005;;;;
6513;Pijnacker;2e halfjaar 2005;;;;
6514;Pijnacker;1e halfjaar 2006;;;;
6515;Pijnacker;2e halfjaar 2006;;;;
6516;Pijnacker;1e halfjaar 2007;;;;
6517;Pijnacker;2e halfjaar 2007;;;;
6518;Pijnacker;1e halfjaar 2008;;;;
6519;Pijnacker;2e halfjaar 2008;;;;
6520;Pijnacker;1e halfjaar 2009;;;;
6521;Pijnacker;2e halfjaar 2009;;;;
6522;Pijnacker;1e halfjaar 2010;;;;
6523;Pijnacker;2e halfjaar 2010;;;;
6524;Pijnacker;1e halfjaar 2011;;;;
6525;Pijnacker;2e halfjaar 2011;;;;
6526;Pijnacker;1e halfjaar 2012;;;;
6527;Pijnacker;2e halfjaar 2012;;;;
6528;Pijnacker-Nootdorp;1e halfjaar 2005;;;;
6529;Pijnacker-Nootdorp;2e halfjaar 2005;90.0;50.0;30.0;120.0
6530;Pijnacker-Nootdorp;1e halfjaar 2006;120.0;10.0;10.0;110.0
6531;Pijnacker-Nootdorp;2e halfjaar 2006;110.0;20.0;10.0;120.0
6532;Pijnacker-Nootdorp;1e halfjaar 2007;120.0;20.0;10.0;130.0
6533;Pijnacker-Nootdorp;2e halfjaar 2007;130.0;10.0;40.0;100.0
6534;Pijnacker-Nootdorp;1e halfjaar 2008;90.0;20.0;20.0;90.0
6535;Pijnacker-Nootdorp;2e halfjaar 2008;90.0;10.0;10.0;90.0
6536;Pijnacker-Nootdorp;1e halfjaar 2009;90.0;20.0;20.0;90.0
6537;Pijnacker-Nootdorp;2e halfjaar 2009;90.0;20.0;10.0;90.0
6538;Pijnacker-Nootdorp;1e halfjaar 2010;90.0;10.0;0.0;100.0
6539;Pijnacker-Nootdorp;2e halfjaar 2010;110.0;50.0;30.0;130.0
6540;Pijnacker-Nootdorp;1e halfjaar 2011;130.0;40.0;20.0;150.0
6541;Pijnacker-Nootdorp;2e halfjaar 2011;140.0;10.0;10.0;150.0
6542;Pijnacker-Nootdorp;1e halfjaar 2012;140.0;0.0;10.0;130.0
6543;Pijnacker-Nootdorp;2e halfjaar 2012;120.0;10.0;10.0;120.0
6544;Putten;1e halfjaar 2005;70.0;20.0;0.0;100.0
6545;Putten;2e halfjaar 2005;60.0;40.0;30.0;60.0
6546;Putten;1e halfjaar 2006;70.0;20.0;10.0;80.0
6547;Putten;2e halfjaar 2006;80.0;20.0;10.0;90.0
6548;Putten;1e halfjaar 2007;100.0;10.0;10.0;100.0
6549;Putten;2e halfjaar 2007;100.0;10.0;0.0;110.0
6550;Putten;1e halfjaar 2008;100.0;10.0;0.0;110.0
6551;Putten;2e halfjaar 2008;120.0;10.0;0.0;130.0
6552;Putten;1e halfjaar 2009;130.0;10.0;0.0;140.0
6553;Putten;2e halfjaar 2009;50.0;20.0;10.0;60.0
6554;Putten;1e halfjaar 2010;40.0;20.0;0.0;50.0
6555;Putten;2e halfjaar 2010;60.0;10.0;0.0;70.0
6556;Putten;1e halfjaar 2011;60.0;0.0;0.0;70.0
6557;Putten;2e halfjaar 2011;80.0;10.0;0.0;90.0
6558;Putten;1e halfjaar 2012;90.0;10.0;0.0;100.0
6559;Putten;2e halfjaar 2012;110.0;10.0;10.0;110.0
6560;Purmerend;1e halfjaar 2005;730.0;220.0;130.0;830.0
6561;Purmerend;2e halfjaar 2005;;;;
6562;Purmerend;1e halfjaar 2006;1060.0;240.0;220.0;1070.0
6563;Purmerend;2e halfjaar 2006;1030.0;230.0;250.0;1010.0
6564;Purmerend;1e halfjaar 2007;930.0;130.0;150.0;910.0
6565;Purmerend;2e halfjaar 2007;820.0;290.0;220.0;890.0
6566;Purmerend;1e halfjaar 2008;870.0;220.0;170.0;920.0
6567;Purmerend;2e halfjaar 2008;960.0;200.0;140.0;1020.0
6568;Purmerend;1e halfjaar 2009;920.0;320.0;150.0;1090.0
6569;Purmerend;2e halfjaar 2009;1100.0;240.0;120.0;1210.0
6570;Purmerend;1e halfjaar 2010;1140.0;380.0;170.0;1350.0
6571;Purmerend;2e halfjaar 2010;1250.0;270.0;340.0;1180.0
6572;Purmerend;1e halfjaar 2011;1130.0;240.0;210.0;1160.0
6573;Purmerend;2e halfjaar 2011;1000.0;200.0;180.0;1020.0
6574;Purmerend;1e halfjaar 2012;990.0;210.0;140.0;1060.0
6575;Purmerend;2e halfjaar 2012;1020.0;250.0;160.0;1110.0
6576;Raalte;1e halfjaar 2005;250.0;30.0;20.0;260.0
6577;Raalte;2e halfjaar 2005;310.0;50.0;0.0;360.0
6578;Raalte;1e halfjaar 2006;360.0;40.0;10.0;390.0
6579;Raalte;2e halfjaar 2006;390.0;30.0;0.0;410.0
6580;Raalte;1e halfjaar 2007;320.0;40.0;20.0;340.0
6581;Raalte;2e halfjaar 2007;;;;
6582;Raalte;1e halfjaar 2008;480.0;30.0;20.0;490.0
6583;Raalte;2e halfjaar 2008;480.0;10.0;260.0;230.0
6584;Raalte;1e halfjaar 2009;250.0;30.0;30.0;250.0
6585;Raalte;2e halfjaar 2009;260.0;60.0;20.0;290.0
6586;Raalte;1e halfjaar 2010;290.0;80.0;50.0;320.0
6587;Raalte;2e halfjaar 2010;320.0;80.0;50.0;350.0
6588;Raalte;1e halfjaar 2011;360.0;70.0;80.0;350.0
6589;Raalte;2e halfjaar 2011;330.0;80.0;70.0;340.0
6590;Raalte;1e halfjaar 2012;320.0;50.0;70.0;310.0
6591;Raalte;2e halfjaar 2012;290.0;80.0;60.0;310.0
6592;Ravenstein;1e halfjaar 2005;;;;
6593;Ravenstein;2e halfjaar 2005;;;;
6594;Ravenstein;1e halfjaar 2006;;;;
6595;Ravenstein;2e halfjaar 2006;;;;
6596;Ravenstein;1e halfjaar 2007;;;;
6597;Ravenstein;2e halfjaar 2007;;;;
6598;Ravenstein;1e halfjaar 2008;;;;
6599;Ravenstein;2e halfjaar 2008;;;;
6600;Ravenstein;1e halfjaar 2009;;;;
6601;Ravenstein;2e halfjaar 2009;;;;
6602;Ravenstein;1e halfjaar 2010;;;;
6603;Ravenstein;2e halfjaar 2010;;;;
6604;Ravenstein;1e halfjaar 2011;;;;
6605;Ravenstein;2e halfjaar 2011;;;;
6606;Ravenstein;1e halfjaar 2012;;;;
6607;Ravenstein;2e halfjaar 2012;;;;
6608;Reeuwijk;1e halfjaar 2005;10.0;10.0;0.0;20.0
6609;Reeuwijk;2e halfjaar 2005;30.0;10.0;0.0;40.0
6610;Reeuwijk;1e halfjaar 2006;40.0;10.0;10.0;40.0
6611;Reeuwijk;2e halfjaar 2006;40.0;10.0;10.0;40.0
6612;Reeuwijk;1e halfjaar 2007;40.0;10.0;10.0;40.0
6613;Reeuwijk;2e halfjaar 2007;40.0;0.0;10.0;40.0
6614;Reeuwijk;1e halfjaar 2008;30.0;10.0;0.0;40.0
6615;Reeuwijk;2e halfjaar 2008;30.0;10.0;10.0;40.0
6616;Reeuwijk;1e halfjaar 2009;40.0;10.0;10.0;40.0
6617;Reeuwijk;2e halfjaar 2009;40.0;0.0;10.0;30.0
6618;Reeuwijk;1e halfjaar 2010;40.0;20.0;0.0;50.0
6619;Reeuwijk;2e halfjaar 2010;50.0;10.0;10.0;50.0
6620;Reeuwijk;1e halfjaar 2011;;;;
6621;Reeuwijk;2e halfjaar 2011;;;;
6622;Reeuwijk;1e halfjaar 2012;;;;
6623;Reeuwijk;2e halfjaar 2012;;;;
6624;Reiderland;1e halfjaar 2005;100.0;30.0;10.0;110.0
6625;Reiderland;2e halfjaar 2005;110.0;10.0;20.0;110.0
6626;Reiderland;1e halfjaar 2006;110.0;30.0;40.0;100.0
6627;Reiderland;2e halfjaar 2006;;;;
6628;Reiderland;1e halfjaar 2007;70.0;10.0;20.0;70.0
6629;Reiderland;2e halfjaar 2007;90.0;40.0;50.0;90.0
6630;Reiderland;1e halfjaar 2008;100.0;30.0;10.0;110.0
6631;Reiderland;2e halfjaar 2008;80.0;40.0;20.0;110.0
6632;Reiderland;1e halfjaar 2009;110.0;40.0;10.0;140.0
6633;Reiderland;2e halfjaar 2009;150.0;60.0;20.0;190.0
6634;Reiderland;1e halfjaar 2010;;;;
6635;Reiderland;2e halfjaar 2010;;;;
6636;Reiderland;1e halfjaar 2011;;;;
6637;Reiderland;2e halfjaar 2011;;;;
6638;Reiderland;1e halfjaar 2012;;;;
6639;Reiderland;2e halfjaar 2012;;;;
6640;Reimerswaal;1e halfjaar 2005;80.0;10.0;10.0;70.0
6641;Reimerswaal;2e halfjaar 2005;80.0;30.0;20.0;80.0
6642;Reimerswaal;1e halfjaar 2006;90.0;50.0;10.0;140.0
6643;Reimerswaal;2e halfjaar 2006;150.0;50.0;20.0;180.0
6644;Reimerswaal;1e halfjaar 2007;180.0;30.0;10.0;200.0
6645;Reimerswaal;2e halfjaar 2007;200.0;20.0;10.0;220.0
6646;Reimerswaal;1e halfjaar 2008;220.0;30.0;10.0;240.0
6647;Reimerswaal;2e halfjaar 2008;230.0;10.0;20.0;230.0
6648;Reimerswaal;1e halfjaar 2009;210.0;30.0;20.0;220.0
6649;Reimerswaal;2e halfjaar 2009;200.0;30.0;10.0;220.0
6650;Reimerswaal;1e halfjaar 2010;200.0;50.0;10.0;230.0
6651;Reimerswaal;2e halfjaar 2010;230.0;30.0;20.0;250.0
6652;Reimerswaal;1e halfjaar 2011;150.0;40.0;30.0;170.0
6653;Reimerswaal;2e halfjaar 2011;160.0;40.0;40.0;160.0
6654;Reimerswaal;1e halfjaar 2012;150.0;30.0;20.0;160.0
6655;Reimerswaal;2e halfjaar 2012;160.0;20.0;10.0;160.0
6656;Renkum;1e halfjaar 2005;100.0;20.0;0.0;120.0
6657;Renkum;2e halfjaar 2005;120.0;0.0;0.0;120.0
6658;Renkum;1e halfjaar 2006;120.0;0.0;0.0;120.0
6659;Renkum;2e halfjaar 2006;100.0;40.0;10.0;130.0
6660;Renkum;1e halfjaar 2007;130.0;70.0;20.0;180.0
6661;Renkum;2e halfjaar 2007;180.0;30.0;30.0;180.0
6662;Renkum;1e halfjaar 2008;160.0;30.0;20.0;170.0
6663;Renkum;2e halfjaar 2008;180.0;40.0;50.0;170.0
6664;Renkum;1e halfjaar 2009;200.0;50.0;30.0;220.0
6665;Renkum;2e halfjaar 2009;220.0;50.0;20.0;260.0
6666;Renkum;1e halfjaar 2010;260.0;60.0;30.0;300.0
6667;Renkum;2e halfjaar 2010;300.0;40.0;20.0;320.0
6668;Renkum;1e halfjaar 2011;320.0;30.0;30.0;320.0
6669;Renkum;2e halfjaar 2011;310.0;40.0;50.0;310.0
6670;Renkum;1e halfjaar 2012;240.0;50.0;50.0;250.0
6671;Renkum;2e halfjaar 2012;250.0;50.0;60.0;250.0
6672;Renswoude;1e halfjaar 2005;10.0;0.0;0.0;10.0
6673;Renswoude;2e halfjaar 2005;10.0;0.0;0.0;10.0
6674;Renswoude;1e halfjaar 2006;10.0;0.0;0.0;20.0
6675;Renswoude;2e halfjaar 2006;20.0;0.0;0.0;10.0
6676;Renswoude;1e halfjaar 2007;10.0;0.0;0.0;10.0
6677;Renswoude;2e halfjaar 2007;10.0;0.0;0.0;10.0
6678;Renswoude;1e halfjaar 2008;10.0;0.0;0.0;10.0
6679;Renswoude;2e halfjaar 2008;10.0;0.0;0.0;10.0
6680;Renswoude;1e halfjaar 2009;10.0;0.0;0.0;10.0
6681;Renswoude;2e halfjaar 2009;10.0;0.0;0.0;10.0
6682;Renswoude;1e halfjaar 2010;10.0;0.0;0.0;10.0
6683;Renswoude;2e halfjaar 2010;10.0;0.0;0.0;10.0
6684;Renswoude;1e halfjaar 2011;10.0;0.0;0.0;10.0
6685;Renswoude;2e halfjaar 2011;10.0;0.0;0.0;10.0
6686;Renswoude;1e halfjaar 2012;0.0;0.0;0.0;10.0
6687;Renswoude;2e halfjaar 2012;10.0;0.0;0.0;10.0
6688;Reusel-De Mierden;1e halfjaar 2005;20.0;10.0;0.0;30.0
6689;Reusel-De Mierden;2e halfjaar 2005;30.0;10.0;10.0;30.0
6690;Reusel-De Mierden;1e halfjaar 2006;30.0;0.0;10.0;30.0
6691;Reusel-De Mierden;2e halfjaar 2006;30.0;0.0;0.0;30.0
6692;Reusel-De Mierden;1e halfjaar 2007;10.0;0.0;0.0;10.0
6693;Reusel-De Mierden;2e halfjaar 2007;20.0;0.0;0.0;30.0
6694;Reusel-De Mierden;1e halfjaar 2008;;;;
6695;Reusel-De Mierden;2e halfjaar 2008;10.0;10.0;0.0;20.0
6696;Reusel-De Mierden;1e halfjaar 2009;20.0;20.0;0.0;40.0
6697;Reusel-De Mierden;2e halfjaar 2009;40.0;20.0;10.0;50.0
6698;Reusel-De Mierden;1e halfjaar 2010;50.0;10.0;10.0;50.0
6699;Reusel-De Mierden;2e halfjaar 2010;50.0;10.0;0.0;50.0
6700;Reusel-De Mierden;1e halfjaar 2011;20.0;10.0;0.0;30.0
6701;Reusel-De Mierden;2e halfjaar 2011;30.0;20.0;0.0;50.0
6702;Reusel-De Mierden;1e halfjaar 2012;50.0;10.0;0.0;50.0
6703;Reusel-De Mierden;2e halfjaar 2012;50.0;20.0;10.0;60.0
6704;Rheden;1e halfjaar 2005;350.0;130.0;70.0;410.0
6705;Rheden;2e halfjaar 2005;500.0;310.0;140.0;680.0
6706;Rheden;1e halfjaar 2006;700.0;110.0;180.0;620.0
6707;Rheden;2e halfjaar 2006;620.0;30.0;140.0;510.0
6708;Rheden;1e halfjaar 2007;510.0;120.0;110.0;520.0
6709;Rheden;2e halfjaar 2007;540.0;120.0;150.0;500.0
6710;Rheden;1e halfjaar 2008;540.0;110.0;120.0;520.0
6711;Rheden;2e halfjaar 2008;530.0;130.0;110.0;550.0
6712;Rheden;1e halfjaar 2009;520.0;140.0;110.0;560.0
6713;Rheden;2e halfjaar 2009;590.0;180.0;130.0;630.0
6714;Rheden;1e halfjaar 2010;640.0;180.0;80.0;750.0
6715;Rheden;2e halfjaar 2010;740.0;110.0;100.0;750.0
6716;Rheden;1e halfjaar 2011;760.0;150.0;90.0;810.0
6717;Rheden;2e halfjaar 2011;820.0;150.0;120.0;850.0
6718;Rheden;1e halfjaar 2012;850.0;140.0;120.0;880.0
6719;Rheden;2e halfjaar 2012;880.0;170.0;150.0;900.0
6720;Rhenen;1e halfjaar 2005;50.0;30.0;20.0;60.0
6721;Rhenen;2e halfjaar 2005;60.0;10.0;0.0;70.0
6722;Rhenen;1e halfjaar 2006;70.0;10.0;10.0;70.0
6723;Rhenen;2e halfjaar 2006;70.0;0.0;0.0;70.0
6724;Rhenen;1e halfjaar 2007;80.0;20.0;0.0;100.0
6725;Rhenen;2e halfjaar 2007;100.0;0.0;0.0;100.0
6726;Rhenen;1e halfjaar 2008;100.0;0.0;0.0;100.0
6727;Rhenen;2e halfjaar 2008;;;;
6728;Rhenen;1e halfjaar 2009;110.0;10.0;10.0;110.0
6729;Rhenen;2e halfjaar 2009;100.0;0.0;10.0;100.0
6730;Rhenen;1e halfjaar 2010;;;;
6731;Rhenen;2e halfjaar 2010;40.0;30.0;10.0;70.0
6732;Rhenen;1e halfjaar 2011;70.0;10.0;0.0;80.0
6733;Rhenen;2e halfjaar 2011;90.0;0.0;0.0;90.0
6734;Rhenen;1e halfjaar 2012;100.0;10.0;0.0;110.0
6735;Rhenen;2e halfjaar 2012;100.0;20.0;20.0;100.0
6736;Ridderkerk;1e halfjaar 2005;200.0;40.0;40.0;200.0
6737;Ridderkerk;2e halfjaar 2005;230.0;20.0;50.0;200.0
6738;Ridderkerk;1e halfjaar 2006;200.0;60.0;20.0;240.0
6739;Ridderkerk;2e halfjaar 2006;270.0;50.0;20.0;300.0
6740;Ridderkerk;1e halfjaar 2007;300.0;40.0;20.0;320.0
6741;Ridderkerk;2e halfjaar 2007;270.0;170.0;20.0;410.0
6742;Ridderkerk;1e halfjaar 2008;410.0;50.0;30.0;430.0
6743;Ridderkerk;2e halfjaar 2008;450.0;70.0;40.0;480.0
6744;Ridderkerk;1e halfjaar 2009;350.0;120.0;70.0;390.0
6745;Ridderkerk;2e halfjaar 2009;390.0;100.0;60.0;440.0
6746;Ridderkerk;1e halfjaar 2010;440.0;80.0;30.0;490.0
6747;Ridderkerk;2e halfjaar 2010;460.0;80.0;60.0;480.0
6748;Ridderkerk;1e halfjaar 2011;450.0;120.0;50.0;520.0
6749;Ridderkerk;2e halfjaar 2011;500.0;100.0;70.0;540.0
6750;Ridderkerk;1e halfjaar 2012;500.0;70.0;40.0;530.0
6751;Ridderkerk;2e halfjaar 2012;500.0;60.0;60.0;510.0
6752;Rijnsburg;1e halfjaar 2005;40.0;10.0;10.0;50.0
6753;Rijnsburg;2e halfjaar 2005;50.0;10.0;10.0;50.0
6754;Rijnsburg;1e halfjaar 2006;;;;
6755;Rijnsburg;2e halfjaar 2006;;;;
6756;Rijnsburg;1e halfjaar 2007;;;;
6757;Rijnsburg;2e halfjaar 2007;;;;
6758;Rijnsburg;1e halfjaar 2008;;;;
6759;Rijnsburg;2e halfjaar 2008;;;;
6760;Rijnsburg;1e halfjaar 2009;;;;
6761;Rijnsburg;2e halfjaar 2009;;;;
6762;Rijnsburg;1e halfjaar 2010;;;;
6763;Rijnsburg;2e halfjaar 2010;;;;
6764;Rijnsburg;1e halfjaar 2011;;;;
6765;Rijnsburg;2e halfjaar 2011;;;;
6766;Rijnsburg;1e halfjaar 2012;;;;
6767;Rijnsburg;2e halfjaar 2012;;;;
6768;Rijnwaarden;1e halfjaar 2005;;;;
6769;Rijnwaarden;2e halfjaar 2005;50.0;40.0;0.0;80.0
6770;Rijnwaarden;1e halfjaar 2006;80.0;0.0;0.0;80.0
6771;Rijnwaarden;2e halfjaar 2006;80.0;10.0;10.0;70.0
6772;Rijnwaarden;1e halfjaar 2007;80.0;20.0;0.0;90.0
6773;Rijnwaarden;2e halfjaar 2007;90.0;10.0;0.0;100.0
6774;Rijnwaarden;1e halfjaar 2008;100.0;10.0;0.0;100.0
6775;Rijnwaarden;2e halfjaar 2008;110.0;20.0;0.0;120.0
6776;Rijnwaarden;1e halfjaar 2009;130.0;20.0;0.0;150.0
6777;Rijnwaarden;2e halfjaar 2009;140.0;20.0;0.0;160.0
6778;Rijnwaarden;1e halfjaar 2010;120.0;30.0;10.0;140.0
6779;Rijnwaarden;2e halfjaar 2010;140.0;30.0;10.0;150.0
6780;Rijnwaarden;1e halfjaar 2011;130.0;20.0;30.0;120.0
6781;Rijnwaarden;2e halfjaar 2011;100.0;20.0;20.0;100.0
6782;Rijnwaarden;1e halfjaar 2012;70.0;30.0;20.0;80.0
6783;Rijnwaarden;2e halfjaar 2012;70.0;30.0;20.0;90.0
6784;Rijnwoude;1e halfjaar 2005;10.0;10.0;0.0;20.0
6785;Rijnwoude;2e halfjaar 2005;30.0;30.0;10.0;50.0
6786;Rijnwoude;1e halfjaar 2006;40.0;10.0;0.0;40.0
6787;Rijnwoude;2e halfjaar 2006;30.0;20.0;10.0;40.0
6788;Rijnwoude;1e halfjaar 2007;40.0;10.0;10.0;50.0
6789;Rijnwoude;2e halfjaar 2007;50.0;10.0;10.0;50.0
6790;Rijnwoude;1e halfjaar 2008;50.0;20.0;20.0;50.0
6791;Rijnwoude;2e halfjaar 2008;60.0;20.0;0.0;70.0
6792;Rijnwoude;1e halfjaar 2009;60.0;10.0;0.0;80.0
6793;Rijnwoude;2e halfjaar 2009;70.0;20.0;0.0;90.0
6794;Rijnwoude;1e halfjaar 2010;80.0;10.0;10.0;80.0
6795;Rijnwoude;2e halfjaar 2010;80.0;20.0;20.0;80.0
6796;Rijnwoude;1e halfjaar 2011;70.0;10.0;10.0;70.0
6797;Rijnwoude;2e halfjaar 2011;60.0;20.0;10.0;70.0
6798;Rijnwoude;1e halfjaar 2012;70.0;10.0;10.0;70.0
6799;Rijnwoude;2e halfjaar 2012;80.0;20.0;10.0;80.0
6800;Rijssen;1e halfjaar 2005;;;;
6801;Rijssen;2e halfjaar 2005;;;;
6802;Rijssen;1e halfjaar 2006;;;;
6803;Rijssen;2e halfjaar 2006;;;;
6804;Rijssen;1e halfjaar 2007;;;;
6805;Rijssen;2e halfjaar 2007;;;;
6806;Rijssen;1e halfjaar 2008;;;;
6807;Rijssen;2e halfjaar 2008;;;;
6808;Rijssen;1e halfjaar 2009;;;;
6809;Rijssen;2e halfjaar 2009;;;;
6810;Rijssen;1e halfjaar 2010;;;;
6811;Rijssen;2e halfjaar 2010;;;;
6812;Rijssen;1e halfjaar 2011;;;;
6813;Rijssen;2e halfjaar 2011;;;;
6814;Rijssen;1e halfjaar 2012;;;;
6815;Rijssen;2e halfjaar 2012;;;;
6816;Rijssen-Holten;1e halfjaar 2005;110.0;30.0;20.0;130.0
6817;Rijssen-Holten;2e halfjaar 2005;150.0;40.0;30.0;170.0
6818;Rijssen-Holten;1e halfjaar 2006;150.0;50.0;30.0;170.0
6819;Rijssen-Holten;2e halfjaar 2006;170.0;40.0;30.0;180.0
6820;Rijssen-Holten;1e halfjaar 2007;180.0;50.0;30.0;200.0
6821;Rijssen-Holten;2e halfjaar 2007;180.0;20.0;30.0;180.0
6822;Rijssen-Holten;1e halfjaar 2008;160.0;20.0;30.0;150.0
6823;Rijssen-Holten;2e halfjaar 2008;150.0;30.0;30.0;160.0
6824;Rijssen-Holten;1e halfjaar 2009;160.0;40.0;20.0;170.0
6825;Rijssen-Holten;2e halfjaar 2009;200.0;30.0;20.0;200.0
6826;Rijssen-Holten;1e halfjaar 2010;150.0;60.0;50.0;160.0
6827;Rijssen-Holten;2e halfjaar 2010;180.0;60.0;50.0;190.0
6828;Rijssen-Holten;1e halfjaar 2011;190.0;50.0;50.0;190.0
6829;Rijssen-Holten;2e halfjaar 2011;190.0;50.0;50.0;190.0
6830;Rijssen-Holten;1e halfjaar 2012;190.0;60.0;50.0;200.0
6831;Rijssen-Holten;2e halfjaar 2012;210.0;50.0;40.0;220.0
6832;Rijswijk;1e halfjaar 2005;340.0;130.0;90.0;390.0
6833;Rijswijk;2e halfjaar 2005;490.0;190.0;160.0;520.0
6834;Rijswijk;1e halfjaar 2006;520.0;290.0;220.0;590.0
6835;Rijswijk;2e halfjaar 2006;640.0;360.0;200.0;800.0
6836;Rijswijk;1e halfjaar 2007;770.0;330.0;190.0;910.0
6837;Rijswijk;2e halfjaar 2007;830.0;330.0;320.0;840.0
6838;Rijswijk;1e halfjaar 2008;830.0;270.0;230.0;870.0
6839;Rijswijk;2e halfjaar 2008;870.0;230.0;190.0;910.0
6840;Rijswijk;1e halfjaar 2009;780.0;200.0;130.0;850.0
6841;Rijswijk;2e halfjaar 2009;800.0;330.0;180.0;950.0
6842;Rijswijk;1e halfjaar 2010;670.0;340.0;150.0;860.0
6843;Rijswijk;2e halfjaar 2010;780.0;300.0;180.0;900.0
6844;Rijswijk;1e halfjaar 2011;890.0;260.0;220.0;930.0
6845;Rijswijk;2e halfjaar 2011;930.0;230.0;210.0;940.0
6846;Rijswijk;1e halfjaar 2012;940.0;190.0;200.0;930.0
6847;Rijswijk;2e halfjaar 2012;880.0;290.0;250.0;920.0
6848;Roerdalen;1e halfjaar 2005;40.0;20.0;0.0;60.0
6849;Roerdalen;2e halfjaar 2005;60.0;20.0;0.0;80.0
6850;Roerdalen;1e halfjaar 2006;80.0;20.0;10.0;90.0
6851;Roerdalen;2e halfjaar 2006;90.0;20.0;10.0;100.0
6852;Roerdalen;1e halfjaar 2007;170.0;30.0;10.0;200.0
6853;Roerdalen;2e halfjaar 2007;190.0;30.0;10.0;210.0
6854;Roerdalen;1e halfjaar 2008;170.0;0.0;0.0;170.0
6855;Roerdalen;2e halfjaar 2008;70.0;50.0;10.0;100.0
6856;Roerdalen;1e halfjaar 2009;90.0;40.0;10.0;120.0
6857;Roerdalen;2e halfjaar 2009;120.0;20.0;0.0;130.0
6858;Roerdalen;1e halfjaar 2010;110.0;50.0;30.0;130.0
6859;Roerdalen;2e halfjaar 2010;130.0;50.0;40.0;140.0
6860;Roerdalen;1e halfjaar 2011;130.0;50.0;50.0;130.0
6861;Roerdalen;2e halfjaar 2011;120.0;70.0;60.0;140.0
6862;Roerdalen;1e halfjaar 2012;130.0;40.0;50.0;120.0
6863;Roerdalen;2e halfjaar 2012;130.0;50.0;40.0;140.0
6864;Roermond;1e halfjaar 2005;1000.0;170.0;290.0;880.0
6865;Roermond;2e halfjaar 2005;1050.0;110.0;190.0;970.0
6866;Roermond;1e halfjaar 2006;990.0;210.0;100.0;1100.0
6867;Roermond;2e halfjaar 2006;1520.0;450.0;110.0;1860.0
6868;Roermond;1e halfjaar 2007;1840.0;240.0;120.0;1960.0
6869;Roermond;2e halfjaar 2007;1770.0;220.0;300.0;1690.0
6870;Roermond;1e halfjaar 2008;1640.0;330.0;240.0;1740.0
6871;Roermond;2e halfjaar 2008;1410.0;230.0;260.0;1370.0
6872;Roermond;1e halfjaar 2009;1270.0;310.0;180.0;1400.0
6873;Roermond;2e halfjaar 2009;1370.0;330.0;280.0;1430.0
6874;Roermond;1e halfjaar 2010;1390.0;300.0;280.0;1410.0
