ID;Baankenmerken;WoonregioS;WerkregioS;Perioden;BanenVanWerknemers_1;WoonWerkafstand_2
6635;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie Haarlem (CR);2023 december;0.2;118.1
6636;Totaal ;Arnhem/Nijmegen (CR);Zaanstreek (CR);2021 december;0.1;114.8
6637;Totaal ;Arnhem/Nijmegen (CR);Zaanstreek (CR);2022 december;0.1;112.9
6638;Totaal ;Arnhem/Nijmegen (CR);Zaanstreek (CR);2023 december;0.1;113.4
6639;Totaal ;Arnhem/Nijmegen (CR);Groot-Amsterdam (CR);2021 december;6.8;99.7
6640;Totaal ;Arnhem/Nijmegen (CR);Groot-Amsterdam (CR);2022 december;7.0;99.6
6641;Totaal ;Arnhem/Nijmegen (CR);Groot-Amsterdam (CR);2023 december;7.6;99.4
6642;Totaal ;Arnhem/Nijmegen (CR);Het Gooi en Vechtstreek (CR);2021 december;0.7;75.6
6643;Totaal ;Arnhem/Nijmegen (CR);Het Gooi en Vechtstreek (CR);2022 december;0.8;74.9
6644;Totaal ;Arnhem/Nijmegen (CR);Het Gooi en Vechtstreek (CR);2023 december;0.7;73.8
6645;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.5;117.9
6646;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.5;118.0
6647;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.4;116.6
6648;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie 's-Gravenhage (CR);2021 december;1.3;119.2
6649;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie 's-Gravenhage (CR);2022 december;1.4;120.7
6650;Totaal ;Arnhem/Nijmegen (CR);Agglomeratie 's-Gravenhage (CR);2023 december;1.5;120.2
6651;Totaal ;Arnhem/Nijmegen (CR);Delft en Westland (CR);2021 december;0.2;124.9
6652;Totaal ;Arnhem/Nijmegen (CR);Delft en Westland (CR);2022 december;0.3;125.6
6653;Totaal ;Arnhem/Nijmegen (CR);Delft en Westland (CR);2023 december;0.2;124.9
6654;Totaal ;Arnhem/Nijmegen (CR);Oost-Zuid-Holland (CR);2021 december;0.7;95.8
6655;Totaal ;Arnhem/Nijmegen (CR);Oost-Zuid-Holland (CR);2022 december;0.7;96.2
6656;Totaal ;Arnhem/Nijmegen (CR);Oost-Zuid-Holland (CR);2023 december;0.6;96.9
6657;Totaal ;Arnhem/Nijmegen (CR);Groot-Rijnmond (CR);2021 december;2.4;110.0
6658;Totaal ;Arnhem/Nijmegen (CR);Groot-Rijnmond (CR);2022 december;2.2;109.9
6659;Totaal ;Arnhem/Nijmegen (CR);Groot-Rijnmond (CR);2023 december;2.1;110.4
6660;Totaal ;Arnhem/Nijmegen (CR);Zuidoost-Zuid-Holland (CR);2021 december;1.0;85.7
6661;Totaal ;Arnhem/Nijmegen (CR);Zuidoost-Zuid-Holland (CR);2022 december;1.3;85.6
6662;Totaal ;Arnhem/Nijmegen (CR);Zuidoost-Zuid-Holland (CR);2023 december;1.3;84.1
6663;Totaal ;Arnhem/Nijmegen (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;201.4
6664;Totaal ;Arnhem/Nijmegen (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;215.0
6665;Totaal ;Arnhem/Nijmegen (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;212.5
6666;Totaal ;Arnhem/Nijmegen (CR);Overig Zeeland (CR);2021 december;0.1;170.6
6667;Totaal ;Arnhem/Nijmegen (CR);Overig Zeeland (CR);2022 december;0.1;171.4
6668;Totaal ;Arnhem/Nijmegen (CR);Overig Zeeland (CR);2023 december;0.1;169.2
6669;Totaal ;Arnhem/Nijmegen (CR);West-Noord-Brabant (CR);2021 december;1.0;99.9
6670;Totaal ;Arnhem/Nijmegen (CR);West-Noord-Brabant (CR);2022 december;0.9;100.3
6671;Totaal ;Arnhem/Nijmegen (CR);West-Noord-Brabant (CR);2023 december;0.9;100.5
6672;Totaal ;Arnhem/Nijmegen (CR);Midden-Noord-Brabant (CR);2021 december;1.9;75.4
6673;Totaal ;Arnhem/Nijmegen (CR);Midden-Noord-Brabant (CR);2022 december;1.6;75.8
6674;Totaal ;Arnhem/Nijmegen (CR);Midden-Noord-Brabant (CR);2023 december;1.6;74.9
6675;Totaal ;Arnhem/Nijmegen (CR);Noordoost-Noord-Brabant (CR);2021 december;15.6;32.4
6676;Totaal ;Arnhem/Nijmegen (CR);Noordoost-Noord-Brabant (CR);2022 december;15.7;33.0
6677;Totaal ;Arnhem/Nijmegen (CR);Noordoost-Noord-Brabant (CR);2023 december;16.5;33.0
6678;Totaal ;Arnhem/Nijmegen (CR);Zuidoost-Noord-Brabant (CR);2021 december;4.2;65.5
6679;Totaal ;Arnhem/Nijmegen (CR);Zuidoost-Noord-Brabant (CR);2022 december;4.2;65.6
6680;Totaal ;Arnhem/Nijmegen (CR);Zuidoost-Noord-Brabant (CR);2023 december;4.0;65.1
6681;Totaal ;Arnhem/Nijmegen (CR);Noord-Limburg (CR);2021 december;3.6;36.0
6682;Totaal ;Arnhem/Nijmegen (CR);Noord-Limburg (CR);2022 december;3.4;35.8
6683;Totaal ;Arnhem/Nijmegen (CR);Noord-Limburg (CR);2023 december;3.7;35.6
6684;Totaal ;Arnhem/Nijmegen (CR);Midden-Limburg (CR);2021 december;0.3;88.7
6685;Totaal ;Arnhem/Nijmegen (CR);Midden-Limburg (CR);2022 december;0.3;90.7
6686;Totaal ;Arnhem/Nijmegen (CR);Midden-Limburg (CR);2023 december;0.4;89.3
6687;Totaal ;Arnhem/Nijmegen (CR);Zuid-Limburg (CR);2021 december;1.1;134.1
6688;Totaal ;Arnhem/Nijmegen (CR);Zuid-Limburg (CR);2022 december;0.8;134.9
6689;Totaal ;Arnhem/Nijmegen (CR);Zuid-Limburg (CR);2023 december;1.0;133.2
6690;Totaal ;Arnhem/Nijmegen (CR);Flevoland (CR);2021 december;0.7;84.0
6691;Totaal ;Arnhem/Nijmegen (CR);Flevoland (CR);2022 december;0.6;83.6
6692;Totaal ;Arnhem/Nijmegen (CR);Flevoland (CR);2023 december;0.8;85.2
6693;Totaal ;Arnhem/Nijmegen (CR);Niet in te delen (CR);2021 december;0.4;
6694;Totaal ;Arnhem/Nijmegen (CR);Niet in te delen (CR);2022 december;0.4;
6695;Totaal ;Arnhem/Nijmegen (CR);Niet in te delen (CR);2023 december;0.5;
6696;Totaal ;Zuidwest-Gelderland (CR);Nederland, Buitenland, Niet in te delen;2021 december;124.0;20.3
6697;Totaal ;Zuidwest-Gelderland (CR);Nederland, Buitenland, Niet in te delen;2022 december;126.9;19.9
6698;Totaal ;Zuidwest-Gelderland (CR);Nederland, Buitenland, Niet in te delen;2023 december;127.9;20.2
6699;Totaal ;Zuidwest-Gelderland (CR);Nederland;2021 december;123.8;20.3
6700;Totaal ;Zuidwest-Gelderland (CR);Nederland;2022 december;126.7;19.9
6701;Totaal ;Zuidwest-Gelderland (CR);Nederland;2023 december;127.7;20.2
6702;Totaal ;Zuidwest-Gelderland (CR);"Nederland; niet in te delen";2021 december;0.2;
6703;Totaal ;Zuidwest-Gelderland (CR);"Nederland; niet in te delen";2022 december;0.2;
6704;Totaal ;Zuidwest-Gelderland (CR);"Nederland; niet in te delen";2023 december;0.2;
6705;Totaal ;Zuidwest-Gelderland (CR);Noord-Nederland (LD);2021 december;0.4;168.4
6706;Totaal ;Zuidwest-Gelderland (CR);Noord-Nederland (LD);2022 december;0.3;171.1
6707;Totaal ;Zuidwest-Gelderland (CR);Noord-Nederland (LD);2023 december;0.5;172.9
6708;Totaal ;Zuidwest-Gelderland (CR);Oost-Nederland (LD);2021 december;76.2;10.4
6709;Totaal ;Zuidwest-Gelderland (CR);Oost-Nederland (LD);2022 december;78.4;10.3
6710;Totaal ;Zuidwest-Gelderland (CR);Oost-Nederland (LD);2023 december;78.8;10.3
6711;Totaal ;Zuidwest-Gelderland (CR);West-Nederland (LD);2021 december;32.3;36.1
6712;Totaal ;Zuidwest-Gelderland (CR);West-Nederland (LD);2022 december;32.9;36.3
6713;Totaal ;Zuidwest-Gelderland (CR);West-Nederland (LD);2023 december;33.5;36.2
6714;Totaal ;Zuidwest-Gelderland (CR);Zuid-Nederland (LD);2021 december;14.9;32.4
6715;Totaal ;Zuidwest-Gelderland (CR);Zuid-Nederland (LD);2022 december;15.1;30.6
6716;Totaal ;Zuidwest-Gelderland (CR);Zuid-Nederland (LD);2023 december;14.9;31.1
6717;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (LD);2021 december;0.2;
6718;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (LD);2022 december;0.2;
6719;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (LD);2023 december;0.2;
6720;Totaal ;Zuidwest-Gelderland (CR);Groningen (PV);2021 december;0.1;196.0
6721;Totaal ;Zuidwest-Gelderland (CR);Groningen (PV);2022 december;0.1;196.5
6722;Totaal ;Zuidwest-Gelderland (CR);Groningen (PV);2023 december;0.1;197.0
6723;Totaal ;Zuidwest-Gelderland (CR);Fryslân (PV);2021 december;0.1;166.3
6724;Totaal ;Zuidwest-Gelderland (CR);Fryslân (PV);2022 december;0.1;170.7
6725;Totaal ;Zuidwest-Gelderland (CR);Fryslân (PV);2023 december;0.2;176.1
6726;Totaal ;Zuidwest-Gelderland (CR);Drenthe (PV);2021 december;0.2;149.5
6727;Totaal ;Zuidwest-Gelderland (CR);Drenthe (PV);2022 december;0.1;152.6
6728;Totaal ;Zuidwest-Gelderland (CR);Drenthe (PV);2023 december;0.2;152.5
6729;Totaal ;Zuidwest-Gelderland (CR);Overijssel (PV);2021 december;0.4;110.0
6730;Totaal ;Zuidwest-Gelderland (CR);Overijssel (PV);2022 december;0.4;112.1
6731;Totaal ;Zuidwest-Gelderland (CR);Overijssel (PV);2023 december;0.4;112.0
6732;Totaal ;Zuidwest-Gelderland (CR);Flevoland (PV);2021 december;0.2;76.8
6733;Totaal ;Zuidwest-Gelderland (CR);Flevoland (PV);2022 december;0.2;76.6
6734;Totaal ;Zuidwest-Gelderland (CR);Flevoland (PV);2023 december;0.3;77.5
6735;Totaal ;Zuidwest-Gelderland (CR);Gelderland (PV);2021 december;75.5;9.6
6736;Totaal ;Zuidwest-Gelderland (CR);Gelderland (PV);2022 december;77.7;9.6
6737;Totaal ;Zuidwest-Gelderland (CR);Gelderland (PV);2023 december;78.1;9.5
6738;Totaal ;Zuidwest-Gelderland (CR);Utrecht (PV);2021 december;22.5;27.2
6739;Totaal ;Zuidwest-Gelderland (CR);Utrecht (PV);2022 december;23.0;27.3
6740;Totaal ;Zuidwest-Gelderland (CR);Utrecht (PV);2023 december;23.4;27.4
6741;Totaal ;Zuidwest-Gelderland (CR);Noord-Holland (PV);2021 december;3.2;69.3
6742;Totaal ;Zuidwest-Gelderland (CR);Noord-Holland (PV);2022 december;3.4;69.5
6743;Totaal ;Zuidwest-Gelderland (CR);Noord-Holland (PV);2023 december;3.6;70.2
6744;Totaal ;Zuidwest-Gelderland (CR);Zuid-Holland (PV);2021 december;6.5;49.1
6745;Totaal ;Zuidwest-Gelderland (CR);Zuid-Holland (PV);2022 december;6.4;48.7
6746;Totaal ;Zuidwest-Gelderland (CR);Zuid-Holland (PV);2023 december;6.4;47.6
6747;Totaal ;Zuidwest-Gelderland (CR);Zeeland (PV);2021 december;0.1;142.4
6748;Totaal ;Zuidwest-Gelderland (CR);Zeeland (PV);2022 december;0.1;158.6
6749;Totaal ;Zuidwest-Gelderland (CR);Zeeland (PV);2023 december;0.1;140.9
6750;Totaal ;Zuidwest-Gelderland (CR);Noord-Brabant (PV);2021 december;14.4;29.5
6751;Totaal ;Zuidwest-Gelderland (CR);Noord-Brabant (PV);2022 december;14.7;28.6
6752;Totaal ;Zuidwest-Gelderland (CR);Noord-Brabant (PV);2023 december;14.5;28.7
6753;Totaal ;Zuidwest-Gelderland (CR);Limburg (PV);2021 december;0.5;111.7
6754;Totaal ;Zuidwest-Gelderland (CR);Limburg (PV);2022 december;0.4;105.2
6755;Totaal ;Zuidwest-Gelderland (CR);Limburg (PV);2023 december;0.4;107.9
6756;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (PV);2021 december;0.2;
6757;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (PV);2022 december;0.2;
6758;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (PV);2023 december;0.2;
6759;Totaal ;Zuidwest-Gelderland (CR);Oost-Groningen (CR);2021 december;0.0;197.5
6760;Totaal ;Zuidwest-Gelderland (CR);Oost-Groningen (CR);2022 december;0.0;198.2
6761;Totaal ;Zuidwest-Gelderland (CR);Oost-Groningen (CR);2023 december;0.0;196.7
6762;Totaal ;Zuidwest-Gelderland (CR);Delfzijl en omgeving (CR);2021 december;0.0;226.6
6763;Totaal ;Zuidwest-Gelderland (CR);Delfzijl en omgeving (CR);2022 december;0.0;224.3
6764;Totaal ;Zuidwest-Gelderland (CR);Delfzijl en omgeving (CR);2023 december;0.0;224.6
6765;Totaal ;Zuidwest-Gelderland (CR);Overig Groningen (CR);2021 december;0.1;193.6
6766;Totaal ;Zuidwest-Gelderland (CR);Overig Groningen (CR);2022 december;0.1;193.6
6767;Totaal ;Zuidwest-Gelderland (CR);Overig Groningen (CR);2023 december;0.1;195.4
6768;Totaal ;Zuidwest-Gelderland (CR);Noord-Friesland (CR);2021 december;0.0;185.9
6769;Totaal ;Zuidwest-Gelderland (CR);Noord-Friesland (CR);2022 december;0.0;183.2
6770;Totaal ;Zuidwest-Gelderland (CR);Noord-Friesland (CR);2023 december;0.0;184.3
6771;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Friesland (CR);2021 december;0.0;150.7
6772;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Friesland (CR);2022 december;0.0;156.0
6773;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Friesland (CR);2023 december;0.0;151.5
6774;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Friesland (CR);2021 december;0.0;162.9
6775;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Friesland (CR);2022 december;0.0;166.0
6776;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Friesland (CR);2023 december;0.1;176.7
6777;Totaal ;Zuidwest-Gelderland (CR);Noord-Drenthe (CR);2021 december;0.0;173.6
6778;Totaal ;Zuidwest-Gelderland (CR);Noord-Drenthe (CR);2022 december;0.0;172.4
6779;Totaal ;Zuidwest-Gelderland (CR);Noord-Drenthe (CR);2023 december;0.0;180.2
6780;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Drenthe (CR);2021 december;0.0;161.1
6781;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Drenthe (CR);2022 december;0.0;170.5
6782;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Drenthe (CR);2023 december;0.0;167.3
6783;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Drenthe (CR);2021 december;0.1;136.2
6784;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Drenthe (CR);2022 december;0.1;137.5
6785;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Drenthe (CR);2023 december;0.1;139.8
6786;Totaal ;Zuidwest-Gelderland (CR);Noord-Overijssel (CR);2021 december;0.2;109.6
6787;Totaal ;Zuidwest-Gelderland (CR);Noord-Overijssel (CR);2022 december;0.2;113.1
6788;Totaal ;Zuidwest-Gelderland (CR);Noord-Overijssel (CR);2023 december;0.2;113.8
6789;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Overijssel (CR);2021 december;0.1;86.6
6790;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Overijssel (CR);2022 december;0.1;84.8
6791;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Overijssel (CR);2023 december;0.1;88.6
6792;Totaal ;Zuidwest-Gelderland (CR);Twente (CR);2021 december;0.2;120.4
6793;Totaal ;Zuidwest-Gelderland (CR);Twente (CR);2022 december;0.2;120.8
6794;Totaal ;Zuidwest-Gelderland (CR);Twente (CR);2023 december;0.2;120.3
6795;Totaal ;Zuidwest-Gelderland (CR);Veluwe (CR);2021 december;2.6;31.8
6796;Totaal ;Zuidwest-Gelderland (CR);Veluwe (CR);2022 december;2.7;32.9
6797;Totaal ;Zuidwest-Gelderland (CR);Veluwe (CR);2023 december;2.8;32.3
6798;Totaal ;Zuidwest-Gelderland (CR);Achterhoek (CR);2021 december;0.2;77.6
6799;Totaal ;Zuidwest-Gelderland (CR);Achterhoek (CR);2022 december;0.2;81.0
6800;Totaal ;Zuidwest-Gelderland (CR);Achterhoek (CR);2023 december;0.3;81.2
6801;Totaal ;Zuidwest-Gelderland (CR);Arnhem/Nijmegen (CR);2021 december;5.8;27.4
6802;Totaal ;Zuidwest-Gelderland (CR);Arnhem/Nijmegen (CR);2022 december;5.5;27.7
6803;Totaal ;Zuidwest-Gelderland (CR);Arnhem/Nijmegen (CR);2023 december;5.5;27.6
6804;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Gelderland (CR);2021 december;66.9;7.0
6805;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Gelderland (CR);2022 december;69.3;7.0
6806;Totaal ;Zuidwest-Gelderland (CR);Zuidwest-Gelderland (CR);2023 december;69.5;6.9
6807;Totaal ;Zuidwest-Gelderland (CR);Utrecht (CR);2021 december;22.5;27.2
6808;Totaal ;Zuidwest-Gelderland (CR);Utrecht (CR);2022 december;23.0;27.3
6809;Totaal ;Zuidwest-Gelderland (CR);Utrecht (CR);2023 december;23.4;27.4
6810;Totaal ;Zuidwest-Gelderland (CR);Kop van Noord-Holland (CR);2021 december;0.1;127.8
6811;Totaal ;Zuidwest-Gelderland (CR);Kop van Noord-Holland (CR);2022 december;0.1;121.0
6812;Totaal ;Zuidwest-Gelderland (CR);Kop van Noord-Holland (CR);2023 december;0.1;122.5
6813;Totaal ;Zuidwest-Gelderland (CR);Alkmaar en omgeving (CR);2021 december;0.1;108.4
6814;Totaal ;Zuidwest-Gelderland (CR);Alkmaar en omgeving (CR);2022 december;0.1;111.5
6815;Totaal ;Zuidwest-Gelderland (CR);Alkmaar en omgeving (CR);2023 december;0.1;113.4
6816;Totaal ;Zuidwest-Gelderland (CR);IJmond (CR);2021 december;0.1;95.5
6817;Totaal ;Zuidwest-Gelderland (CR);IJmond (CR);2022 december;0.0;96.1
6818;Totaal ;Zuidwest-Gelderland (CR);IJmond (CR);2023 december;0.1;94.6
6819;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie Haarlem (CR);2021 december;0.1;85.1
6820;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie Haarlem (CR);2022 december;0.1;85.9
6821;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie Haarlem (CR);2023 december;0.1;85.5
6822;Totaal ;Zuidwest-Gelderland (CR);Zaanstreek (CR);2021 december;0.1;85.8
6823;Totaal ;Zuidwest-Gelderland (CR);Zaanstreek (CR);2022 december;0.0;85.4
6824;Totaal ;Zuidwest-Gelderland (CR);Zaanstreek (CR);2023 december;0.0;84.3
6825;Totaal ;Zuidwest-Gelderland (CR);Groot-Amsterdam (CR);2021 december;2.4;69.4
6826;Totaal ;Zuidwest-Gelderland (CR);Groot-Amsterdam (CR);2022 december;2.6;69.5
6827;Totaal ;Zuidwest-Gelderland (CR);Groot-Amsterdam (CR);2023 december;2.7;69.3
6828;Totaal ;Zuidwest-Gelderland (CR);Het Gooi en Vechtstreek (CR);2021 december;0.5;50.2
6829;Totaal ;Zuidwest-Gelderland (CR);Het Gooi en Vechtstreek (CR);2022 december;0.5;49.2
6830;Totaal ;Zuidwest-Gelderland (CR);Het Gooi en Vechtstreek (CR);2023 december;0.5;48.9
6831;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie Leiden en Bollenstreek (CR);2021 december;0.2;80.4
6832;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie Leiden en Bollenstreek (CR);2022 december;0.2;81.2
6833;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie Leiden en Bollenstreek (CR);2023 december;0.2;80.1
6834;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie 's-Gravenhage (CR);2021 december;0.6;80.0
6835;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie 's-Gravenhage (CR);2022 december;0.6;81.7
6836;Totaal ;Zuidwest-Gelderland (CR);Agglomeratie 's-Gravenhage (CR);2023 december;0.7;82.3
6837;Totaal ;Zuidwest-Gelderland (CR);Delft en Westland (CR);2021 december;0.1;87.1
6838;Totaal ;Zuidwest-Gelderland (CR);Delft en Westland (CR);2022 december;0.2;86.1
6839;Totaal ;Zuidwest-Gelderland (CR);Delft en Westland (CR);2023 december;0.2;85.1
6840;Totaal ;Zuidwest-Gelderland (CR);Oost-Zuid-Holland (CR);2021 december;0.4;56.2
6841;Totaal ;Zuidwest-Gelderland (CR);Oost-Zuid-Holland (CR);2022 december;0.4;56.3
6842;Totaal ;Zuidwest-Gelderland (CR);Oost-Zuid-Holland (CR);2023 december;0.5;56.0
6843;Totaal ;Zuidwest-Gelderland (CR);Groot-Rijnmond (CR);2021 december;1.7;69.3
6844;Totaal ;Zuidwest-Gelderland (CR);Groot-Rijnmond (CR);2022 december;1.6;69.4
6845;Totaal ;Zuidwest-Gelderland (CR);Groot-Rijnmond (CR);2023 december;1.4;66.8
6846;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Zuid-Holland (CR);2021 december;3.4;28.7
6847;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Zuid-Holland (CR);2022 december;3.4;28.1
6848;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Zuid-Holland (CR);2023 december;3.5;28.6
6849;Totaal ;Zuidwest-Gelderland (CR);Zeeuwsch-Vlaanderen (CR);2021 december;0.0;166.5
6850;Totaal ;Zuidwest-Gelderland (CR);Zeeuwsch-Vlaanderen (CR);2022 december;0.0;187.7
6851;Totaal ;Zuidwest-Gelderland (CR);Zeeuwsch-Vlaanderen (CR);2023 december;0.0;176.3
6852;Totaal ;Zuidwest-Gelderland (CR);Overig Zeeland (CR);2021 december;0.1;137.0
6853;Totaal ;Zuidwest-Gelderland (CR);Overig Zeeland (CR);2022 december;0.1;137.1
6854;Totaal ;Zuidwest-Gelderland (CR);Overig Zeeland (CR);2023 december;0.1;132.6
6855;Totaal ;Zuidwest-Gelderland (CR);West-Noord-Brabant (CR);2021 december;0.8;57.1
6856;Totaal ;Zuidwest-Gelderland (CR);West-Noord-Brabant (CR);2022 december;0.8;56.3
6857;Totaal ;Zuidwest-Gelderland (CR);West-Noord-Brabant (CR);2023 december;0.8;57.1
6858;Totaal ;Zuidwest-Gelderland (CR);Midden-Noord-Brabant (CR);2021 december;2.7;30.3
6859;Totaal ;Zuidwest-Gelderland (CR);Midden-Noord-Brabant (CR);2022 december;2.7;29.1
6860;Totaal ;Zuidwest-Gelderland (CR);Midden-Noord-Brabant (CR);2023 december;2.6;28.0
6861;Totaal ;Zuidwest-Gelderland (CR);Noordoost-Noord-Brabant (CR);2021 december;9.3;22.1
6862;Totaal ;Zuidwest-Gelderland (CR);Noordoost-Noord-Brabant (CR);2022 december;9.7;21.8
6863;Totaal ;Zuidwest-Gelderland (CR);Noordoost-Noord-Brabant (CR);2023 december;9.5;22.1
6864;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Noord-Brabant (CR);2021 december;1.6;55.8
6865;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Noord-Brabant (CR);2022 december;1.6;55.1
6866;Totaal ;Zuidwest-Gelderland (CR);Zuidoost-Noord-Brabant (CR);2023 december;1.6;54.5
6867;Totaal ;Zuidwest-Gelderland (CR);Noord-Limburg (CR);2021 december;0.2;75.4
6868;Totaal ;Zuidwest-Gelderland (CR);Noord-Limburg (CR);2022 december;0.1;76.3
6869;Totaal ;Zuidwest-Gelderland (CR);Noord-Limburg (CR);2023 december;0.1;77.0
6870;Totaal ;Zuidwest-Gelderland (CR);Midden-Limburg (CR);2021 december;0.1;92.5
6871;Totaal ;Zuidwest-Gelderland (CR);Midden-Limburg (CR);2022 december;0.1;91.1
6872;Totaal ;Zuidwest-Gelderland (CR);Midden-Limburg (CR);2023 december;0.1;92.5
6873;Totaal ;Zuidwest-Gelderland (CR);Zuid-Limburg (CR);2021 december;0.2;139.3
6874;Totaal ;Zuidwest-Gelderland (CR);Zuid-Limburg (CR);2022 december;0.2;139.0
6875;Totaal ;Zuidwest-Gelderland (CR);Zuid-Limburg (CR);2023 december;0.2;138.9
6876;Totaal ;Zuidwest-Gelderland (CR);Flevoland (CR);2021 december;0.2;76.8
6877;Totaal ;Zuidwest-Gelderland (CR);Flevoland (CR);2022 december;0.2;76.6
6878;Totaal ;Zuidwest-Gelderland (CR);Flevoland (CR);2023 december;0.3;77.5
6879;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (CR);2021 december;0.2;
6880;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (CR);2022 december;0.2;
6881;Totaal ;Zuidwest-Gelderland (CR);Niet in te delen (CR);2023 december;0.2;
6882;Totaal ;Utrecht (CR);Nederland, Buitenland, Niet in te delen;2021 december;681.6;18.4
6883;Totaal ;Utrecht (CR);Nederland, Buitenland, Niet in te delen;2022 december;698.7;18.4
6884;Totaal ;Utrecht (CR);Nederland, Buitenland, Niet in te delen;2023 december;707.2;18.3
6885;Totaal ;Utrecht (CR);Nederland;2021 december;680.8;18.4
6886;Totaal ;Utrecht (CR);Nederland;2022 december;697.8;18.4
6887;Totaal ;Utrecht (CR);Nederland;2023 december;706.3;18.3
6888;Totaal ;Utrecht (CR);"Nederland; niet in te delen";2021 december;0.8;
6889;Totaal ;Utrecht (CR);"Nederland; niet in te delen";2022 december;0.8;
6890;Totaal ;Utrecht (CR);"Nederland; niet in te delen";2023 december;0.9;
6891;Totaal ;Utrecht (CR);Noord-Nederland (LD);2021 december;2.5;153.9
6892;Totaal ;Utrecht (CR);Noord-Nederland (LD);2022 december;2.5;156.0
6893;Totaal ;Utrecht (CR);Noord-Nederland (LD);2023 december;2.4;153.7
6894;Totaal ;Utrecht (CR);Oost-Nederland (LD);2021 december;53.7;35.4
6895;Totaal ;Utrecht (CR);Oost-Nederland (LD);2022 december;53.5;35.6
6896;Totaal ;Utrecht (CR);Oost-Nederland (LD);2023 december;53.5;35.7
6897;Totaal ;Utrecht (CR);West-Nederland (LD);2021 december;609.9;14.8
6898;Totaal ;Utrecht (CR);West-Nederland (LD);2022 december;626.1;14.9
6899;Totaal ;Utrecht (CR);West-Nederland (LD);2023 december;634.3;14.9
6900;Totaal ;Utrecht (CR);Zuid-Nederland (LD);2021 december;14.8;76.4
6901;Totaal ;Utrecht (CR);Zuid-Nederland (LD);2022 december;15.7;77.1
6902;Totaal ;Utrecht (CR);Zuid-Nederland (LD);2023 december;16.0;77.2
6903;Totaal ;Utrecht (CR);Niet in te delen (LD);2021 december;0.8;
6904;Totaal ;Utrecht (CR);Niet in te delen (LD);2022 december;0.8;
6905;Totaal ;Utrecht (CR);Niet in te delen (LD);2023 december;0.9;
6906;Totaal ;Utrecht (CR);Groningen (PV);2021 december;0.9;181.0
6907;Totaal ;Utrecht (CR);Groningen (PV);2022 december;0.9;180.9
6908;Totaal ;Utrecht (CR);Groningen (PV);2023 december;0.9;180.7
6909;Totaal ;Utrecht (CR);Fryslân (PV);2021 december;0.7;144.7
6910;Totaal ;Utrecht (CR);Fryslân (PV);2022 december;0.7;146.0
6911;Totaal ;Utrecht (CR);Fryslân (PV);2023 december;0.7;145.4
6912;Totaal ;Utrecht (CR);Drenthe (PV);2021 december;0.9;134.2
