ID;BestemmingEindverwerking;Indelingen;Perioden;NatSlib_1;DrogeStof_2;AsGloeirest_3;OrganischeFractie_4;StikstofverbindingenAlsN_5;FosforverbindingenAlsP_6;Koper_7;Chroom_8;Zink_9;Lood_10;Cadmium_11;Nikkel_12;Kwik_13;Arseen_14
2026;Landbouw;Zeeland (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2027;Landbouw;Zeeland (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2028;Landbouw;Noord-Brabant (PV);1981;168522;6983;2694;4289;444;184;4030;758;12420;1741;52;411;16;40
2029;Landbouw;Noord-Brabant (PV);1985;184553;7716;3024;4692;435;217;4239;506;8812;1626;25;340;15;26
2030;Landbouw;Noord-Brabant (PV);1990;149990;6398;2459;3939;374;154;2772;457;6266;904;15;160;9;36
2031;Landbouw;Noord-Brabant (PV);1991;97454;4520;1653;2867;270;114;1850;268;4369;588;9;108;7;25
2032;Landbouw;Noord-Brabant (PV);1992;32422;1427;532;895;81;37;507;36;1058;162;3;28;2;9
2033;Landbouw;Noord-Brabant (PV);1993;18174;538;194;344;29;9;231;15;376;61;1;11;0;4
2034;Landbouw;Noord-Brabant (PV);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2035;Landbouw;Noord-Brabant (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2036;Landbouw;Noord-Brabant (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2037;Landbouw;Noord-Brabant (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2038;Landbouw;Noord-Brabant (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2039;Landbouw;Noord-Brabant (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2040;Landbouw;Noord-Brabant (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2041;Landbouw;Noord-Brabant (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2042;Landbouw;Noord-Brabant (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2043;Landbouw;Noord-Brabant (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2044;Landbouw;Noord-Brabant (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2045;Landbouw;Noord-Brabant (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2046;Landbouw;Noord-Brabant (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2047;Landbouw;Noord-Brabant (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2048;Landbouw;Noord-Brabant (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2049;Landbouw;Noord-Brabant (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2050;Landbouw;Noord-Brabant (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2051;Landbouw;Noord-Brabant (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2052;Landbouw;Noord-Brabant (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2053;Landbouw;Noord-Brabant (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2054;Landbouw;Limburg (PV);1981;48438;3326;1842;1484;132;69;1519;1233;6084;1127;22;141;8;21
2055;Landbouw;Limburg (PV);1985;83455;4450;2093;2357;206;81;1408;602;4942;1171;16;173;5;29
2056;Landbouw;Limburg (PV);1990;118172;5712;2179;3533;271;104;1782;272;6186;1078;14;137;8;36
2057;Landbouw;Limburg (PV);1991;92861;4079;1735;2344;233;65;822;113;2169;365;8;69;3;30
2058;Landbouw;Limburg (PV);1992;53122;1951;714;1237;122;29;519;66;1477;213;4;41;2;11
2059;Landbouw;Limburg (PV);1993;92467;3675;1450;2225;216;23;1023;118;2618;434;8;83;3;13
2060;Landbouw;Limburg (PV);1994;38971;1529;581;948;87;23;421;54;1256;186;1;40;2;4
2061;Landbouw;Limburg (PV);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2062;Landbouw;Limburg (PV);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2063;Landbouw;Limburg (PV);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2064;Landbouw;Limburg (PV);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2065;Landbouw;Limburg (PV);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2066;Landbouw;Limburg (PV);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2067;Landbouw;Limburg (PV);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2068;Landbouw;Limburg (PV);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2069;Landbouw;Limburg (PV);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2070;Landbouw;Limburg (PV);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2071;Landbouw;Limburg (PV);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2072;Landbouw;Limburg (PV);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2073;Landbouw;Limburg (PV);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2074;Landbouw;Limburg (PV);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2075;Landbouw;Limburg (PV);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2076;Landbouw;Limburg (PV);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2077;Landbouw;Limburg (PV);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2078;Landbouw;Limburg (PV);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2079;Landbouw;Limburg (PV);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2080;Landbouw;Noord-Nederland (LD);1981;257325;13714;5033;8681;757;343;7586;1358;18077;4046;60;486;36;65
2081;Landbouw;Noord-Nederland (LD);1985;368252;16932;6249;10683;949;441;6996;981;17956;3680;45;395;23;88
2082;Landbouw;Noord-Nederland (LD);1990;399714;17434;6663;10771;1007;436;7074;795;15160;2830;31;346;22;117
2083;Landbouw;Noord-Nederland (LD);1991;407806;17249;6461;10788;982;426;6988;798;14203;2578;31;355;17;89
2084;Landbouw;Noord-Nederland (LD);1992;328834;13280;4920;8360;769;324;4935;544;12218;1999;21;266;12;66
2085;Landbouw;Noord-Nederland (LD);1993;72340;2828;1090;1738;148;78;833;79;2410;406;5;66;3;10
2086;Landbouw;Noord-Nederland (LD);1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2087;Landbouw;Noord-Nederland (LD);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2088;Landbouw;Noord-Nederland (LD);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2089;Landbouw;Noord-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2090;Landbouw;Noord-Nederland (LD);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2091;Landbouw;Noord-Nederland (LD);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2092;Landbouw;Noord-Nederland (LD);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2093;Landbouw;Noord-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2094;Landbouw;Noord-Nederland (LD);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2095;Landbouw;Noord-Nederland (LD);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2096;Landbouw;Noord-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2097;Landbouw;Noord-Nederland (LD);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2098;Landbouw;Noord-Nederland (LD);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2099;Landbouw;Noord-Nederland (LD);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2100;Landbouw;Noord-Nederland (LD);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2101;Landbouw;Noord-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2102;Landbouw;Noord-Nederland (LD);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2103;Landbouw;Noord-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2104;Landbouw;Noord-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2105;Landbouw;Noord-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2106;Landbouw;Oost-Nederland (LD);1981;727529;30520;12648;17872;1559;752;14996;5440;51314;11954;231;1478;133;159
2107;Landbouw;Oost-Nederland (LD);1985;579645;25102;9038;16064;1418;666;11171;2671;32333;7005;99;957;62;137
2108;Landbouw;Oost-Nederland (LD);1990;527068;27135;10106;17029;1505;647;9158;1801;21706;4195;51;687;46;153
2109;Landbouw;Oost-Nederland (LD);1991;522699;36731;14085;22646;1780;820;10331;1826;27028;5327;57;877;59;155
2110;Landbouw;Oost-Nederland (LD);1992;402514;37887;18554;19333;1609;812;11082;2406;32577;6066;72;1182;63;186
2111;Landbouw;Oost-Nederland (LD);1993;184228;17241;7904;9337;815;395;4450;1481;13016;2170;33;449;28;78
2112;Landbouw;Oost-Nederland (LD);1994;66843;5881;2507;3374;298;137;1436;289;4617;809;9;167;7;26
2113;Landbouw;Oost-Nederland (LD);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2114;Landbouw;Oost-Nederland (LD);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2115;Landbouw;Oost-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2116;Landbouw;Oost-Nederland (LD);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2117;Landbouw;Oost-Nederland (LD);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2118;Landbouw;Oost-Nederland (LD);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2119;Landbouw;Oost-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2120;Landbouw;Oost-Nederland (LD);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2121;Landbouw;Oost-Nederland (LD);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2122;Landbouw;Oost-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2123;Landbouw;Oost-Nederland (LD);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2124;Landbouw;Oost-Nederland (LD);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2125;Landbouw;Oost-Nederland (LD);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2126;Landbouw;Oost-Nederland (LD);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2127;Landbouw;Oost-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2128;Landbouw;Oost-Nederland (LD);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2129;Landbouw;Oost-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2130;Landbouw;Oost-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2131;Landbouw;Oost-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2132;Landbouw;West-Nederland (LD);1981;205842;14558;6166;8392;801;350;6491;1122;20587;4893;71;458;38;99
2133;Landbouw;West-Nederland (LD);1985;265220;16112;6114;9998;909;396;7206;836;19162;4200;55;394;28;120
2134;Landbouw;West-Nederland (LD);1990;427020;24922;9228;15694;1487;582;9816;986;24718;4683;55;645;43;198
2135;Landbouw;West-Nederland (LD);1991;383333;22264;8364;13900;1253;440;8714;804;21347;4180;52;499;34;154
2136;Landbouw;West-Nederland (LD);1992;230761;13204;4207;8997;827;311;4191;424;11603;1553;20;261;11;83
2137;Landbouw;West-Nederland (LD);1993;124165;8916;3023;5893;535;197;2823;256;8698;1183;16;257;6;105
2138;Landbouw;West-Nederland (LD);1994;124779;6521;2197;4324;377;149;2002;174;5719;747;8;193;3;49
2139;Landbouw;West-Nederland (LD);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2140;Landbouw;West-Nederland (LD);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2141;Landbouw;West-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2142;Landbouw;West-Nederland (LD);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2143;Landbouw;West-Nederland (LD);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2144;Landbouw;West-Nederland (LD);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2145;Landbouw;West-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2146;Landbouw;West-Nederland (LD);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2147;Landbouw;West-Nederland (LD);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2148;Landbouw;West-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2149;Landbouw;West-Nederland (LD);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2150;Landbouw;West-Nederland (LD);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2151;Landbouw;West-Nederland (LD);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2152;Landbouw;West-Nederland (LD);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2153;Landbouw;West-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2154;Landbouw;West-Nederland (LD);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2155;Landbouw;West-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2156;Landbouw;West-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2157;Landbouw;West-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2158;Landbouw;Zuid-Nederland (LD);1981;216960;10309;4536;5773;576;253;5549;1990;18504;2867;74;553;24;61
2159;Landbouw;Zuid-Nederland (LD);1985;268008;12166;5117;7049;641;298;5647;1107;13754;2797;41;513;20;55
2160;Landbouw;Zuid-Nederland (LD);1990;268162;12111;4638;7473;644;258;4554;729;12452;1982;28;296;17;73
2161;Landbouw;Zuid-Nederland (LD);1991;190315;8599;3388;5211;503;180;2672;381;6538;954;17;177;11;56
2162;Landbouw;Zuid-Nederland (LD);1992;85544;3377;1246;2131;202;66;1025;102;2536;375;6;68;3;20
2163;Landbouw;Zuid-Nederland (LD);1993;110641;4213;1643;2570;246;32;1254;133;2994;496;9;93;4;17
2164;Landbouw;Zuid-Nederland (LD);1994;38971;1529;581;948;87;23;421;54;1256;186;1;40;2;4
2165;Landbouw;Zuid-Nederland (LD);1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2166;Landbouw;Zuid-Nederland (LD);1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2167;Landbouw;Zuid-Nederland (LD);1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2168;Landbouw;Zuid-Nederland (LD);1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2169;Landbouw;Zuid-Nederland (LD);1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2170;Landbouw;Zuid-Nederland (LD);2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2171;Landbouw;Zuid-Nederland (LD);2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2172;Landbouw;Zuid-Nederland (LD);2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2173;Landbouw;Zuid-Nederland (LD);2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2174;Landbouw;Zuid-Nederland (LD);2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2175;Landbouw;Zuid-Nederland (LD);2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2176;Landbouw;Zuid-Nederland (LD);2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2177;Landbouw;Zuid-Nederland (LD);2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2178;Landbouw;Zuid-Nederland (LD);2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2179;Landbouw;Zuid-Nederland (LD);2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2180;Landbouw;Zuid-Nederland (LD);2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2181;Landbouw;Zuid-Nederland (LD);2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2182;Landbouw;Zuid-Nederland (LD);2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2183;Landbouw;Zuid-Nederland (LD);2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2184;Natte oxidatie;Nederland;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2185;Natte oxidatie;Nederland;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2186;Natte oxidatie;Nederland;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2187;Natte oxidatie;Nederland;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2188;Natte oxidatie;Nederland;1992;1613;616;376;240;14;23;209;97;1186;310;2;23;2;5
2189;Natte oxidatie;Nederland;1993;50782;2525;915;1610;181;60;842;140;2252;414;6;86;4;14
2190;Natte oxidatie;Nederland;1994;207002;9751;3314;6437;561;242;2310;489;6664;1137;17;279;12;51
2191;Natte oxidatie;Nederland;1995;440494;21880;8966;12914;1106;770;8710;866;19176;3154;44;515;34;137
2192;Natte oxidatie;Nederland;1996;383726;22064;7643;14421;1170;608;6606;795;16810;2636;35;554;23;77
2193;Natte oxidatie;Nederland;1997;366799;22519;8933;13586;1108;606;6813;883;17003;2874;37;556;31;78
2194;Natte oxidatie;Nederland;1998;224019;11556;4460;7096;523;331;2904;409;12259;1946;17;293;15;68
2195;Natte oxidatie;Nederland;1999;297205;15610;5959;9651;669;341;3646;733;16220;2645;28;362;25;70
2196;Natte oxidatie;Nederland;2000;287900;14355;5861;8494;631;412;3432;652;14838;2424;27;321;22;63
2197;Natte oxidatie;Nederland;2001;254066;14545;5799;8746;705;368;3105;653;14548;1933;20;396;24;59
2198;Natte oxidatie;Nederland;2002;342325;17118;6152;10966;791;461;3738;699;17550;1941;22;386;20;84
2199;Natte oxidatie;Nederland;2003;334133;16232;5735;10497;748;358;2892;560;17203;1550;21;360;16;83
2200;Natte oxidatie;Nederland;2004;358572;16415;5200;11215;1067;292;3657;524;20837;1590;20;435;18;79
2201;Natte oxidatie;Nederland;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2202;Natte oxidatie;Nederland;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2203;Natte oxidatie;Nederland;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2204;Natte oxidatie;Nederland;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2205;Natte oxidatie;Nederland;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2206;Natte oxidatie;Nederland;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2207;Natte oxidatie;Nederland;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2208;Natte oxidatie;Nederland;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2209;Natte oxidatie;Nederland;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2210;Natte oxidatie;Mechanische installaties;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2211;Natte oxidatie;Mechanische installaties;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2212;Natte oxidatie;Mechanische installaties;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2213;Natte oxidatie;Mechanische installaties;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2214;Natte oxidatie;Mechanische installaties;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2215;Natte oxidatie;Mechanische installaties;1993;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2216;Natte oxidatie;Mechanische installaties;1994;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2217;Natte oxidatie;Mechanische installaties;1995;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2218;Natte oxidatie;Mechanische installaties;1996;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2219;Natte oxidatie;Mechanische installaties;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2220;Natte oxidatie;Mechanische installaties;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2221;Natte oxidatie;Mechanische installaties;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2222;Natte oxidatie;Mechanische installaties;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2223;Natte oxidatie;Mechanische installaties;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2224;Natte oxidatie;Mechanische installaties;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2225;Natte oxidatie;Mechanische installaties;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2226;Natte oxidatie;Mechanische installaties;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2227;Natte oxidatie;Mechanische installaties;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2228;Natte oxidatie;Mechanische installaties;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2229;Natte oxidatie;Mechanische installaties;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2230;Natte oxidatie;Mechanische installaties;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2231;Natte oxidatie;Mechanische installaties;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2232;Natte oxidatie;Mechanische installaties;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2233;Natte oxidatie;Mechanische installaties;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2234;Natte oxidatie;Mechanische installaties;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2235;Natte oxidatie;Mechanische installaties;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2236;Natte oxidatie;Oxidatiebedden;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2237;Natte oxidatie;Oxidatiebedden;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2238;Natte oxidatie;Oxidatiebedden;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2239;Natte oxidatie;Oxidatiebedden;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2240;Natte oxidatie;Oxidatiebedden;1992;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2241;Natte oxidatie;Oxidatiebedden;1993;4985;173;89;84;6;3;62;8;189;28;0;4;1;1
2242;Natte oxidatie;Oxidatiebedden;1994;9505;484;262;222;26;10;128;21;350;65;1;11;1;2
2243;Natte oxidatie;Oxidatiebedden;1995;6200;310;136;174;14;10;128;14;308;52;1;8;0;2
2244;Natte oxidatie;Oxidatiebedden;1996;12459;498;159;339;25;13;66;3;247;22;0;10;0;3
2245;Natte oxidatie;Oxidatiebedden;1997;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2246;Natte oxidatie;Oxidatiebedden;1998;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2247;Natte oxidatie;Oxidatiebedden;1999;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2248;Natte oxidatie;Oxidatiebedden;2000;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2249;Natte oxidatie;Oxidatiebedden;2001;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2250;Natte oxidatie;Oxidatiebedden;2002;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2251;Natte oxidatie;Oxidatiebedden;2003;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2252;Natte oxidatie;Oxidatiebedden;2004;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2253;Natte oxidatie;Oxidatiebedden;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2254;Natte oxidatie;Oxidatiebedden;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2255;Natte oxidatie;Oxidatiebedden;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2256;Natte oxidatie;Oxidatiebedden;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2257;Natte oxidatie;Oxidatiebedden;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2258;Natte oxidatie;Oxidatiebedden;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2259;Natte oxidatie;Oxidatiebedden;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2260;Natte oxidatie;Oxidatiebedden;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2261;Natte oxidatie;Oxidatiebedden;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2262;Natte oxidatie;Aeratietanks;1981;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2263;Natte oxidatie;Aeratietanks;1985;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2264;Natte oxidatie;Aeratietanks;1990;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2265;Natte oxidatie;Aeratietanks;1991;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2266;Natte oxidatie;Aeratietanks;1992;1613;616;376;240;14;23;209;97;1186;310;2;23;2;5
2267;Natte oxidatie;Aeratietanks;1993;29143;1174;512;662;89;31;327;99;1491;328;4;62;2;9
2268;Natte oxidatie;Aeratietanks;1994;100477;4230;1133;3097;219;84;680;231;2754;496;5;145;6;18
2269;Natte oxidatie;Aeratietanks;1995;132855;5815;2539;3276;261;189;2397;263;5749;973;13;147;9;40
2270;Natte oxidatie;Aeratietanks;1996;79934;5278;1666;3612;259;131;1339;155;4573;609;9;145;5;15
2271;Natte oxidatie;Aeratietanks;1997;110127;5853;2634;3219;262;148;1627;283;4602;787;7;177;11;16
2272;Natte oxidatie;Aeratietanks;1998;55211;2147;624;1523;96;54;409;81;2250;370;3;74;4;8
2273;Natte oxidatie;Aeratietanks;1999;147295;6171;2319;3852;260;106;1093;355;5498;902;9;198;13;18
2274;Natte oxidatie;Aeratietanks;2000;139512;5594;2164;3430;231;147;1095;316;5350;876;9;167;12;16
2275;Natte oxidatie;Aeratietanks;2001;104832;5614;2316;3298;249;122;997;347;5010;818;7;172;13;16
2276;Natte oxidatie;Aeratietanks;2002;125249;5365;2034;3331;210;101;1091;155;4367;585;6;108;6;27
2277;Natte oxidatie;Aeratietanks;2003;22908;1352;568;784;62;30;554;46;2095;247;2;27;2;5
2278;Natte oxidatie;Aeratietanks;2004;13848;928;380;548;42;19;399;27;1276;181;2;16;2;5
2279;Natte oxidatie;Aeratietanks;2005;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2280;Natte oxidatie;Aeratietanks;2006;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2281;Natte oxidatie;Aeratietanks;2007;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2282;Natte oxidatie;Aeratietanks;2008;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2283;Natte oxidatie;Aeratietanks;2009;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2284;Natte oxidatie;Aeratietanks;2010;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2285;Natte oxidatie;Aeratietanks;2011;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2286;Natte oxidatie;Aeratietanks;2012;0;0;0;0;0;0;0;0;0;0;0;0;0;0
2287;Natte oxidatie;Aeratietanks;2013;0;0;0;0;0;0;0;0;0;0;0;0;0;0
