ID;Geslacht;Schooladvies;Herkomstland;GestandaardiseerdInkomen;Perioden;TotaalVoorlopigSchooladvies_1;ToetsadviesLagerOfGelijk_2;TotaalToetsadviesHoger_3;AdviesHerzienObvToets_4;AdviesNietHerzienObvToets_5;DefinitiefSchooladvies_6
2208;Mannen;Advies: vmbo-b/k;Totaal;4e 20%-groep;2022/'23;615;407.0;199.0;92.0;107.0;586
2209;Mannen;Advies: vmbo-b/k;Totaal;4e 20%-groep;2023/'24;739;463.0;261.0;218.0;43.0;749
2210;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2014/'15;215;99.0;89.0;12.0;77.0;207
2211;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2015/'16;202;129.0;69.0;12.0;57.0;193
2212;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2016/'17;230;164.0;57.0;13.0;44.0;228
2213;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2017/'18;280;181.0;85.0;16.0;69.0;269
2214;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2018/'19;231;127.0;95.0;26.0;69.0;225
2215;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2019/'20;299;;;;;299
2216;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2020/'21;281;155.0;121.0;36.0;85.0;259
2217;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2021/'22;304;188.0;112.0;46.0;66.0;281
2218;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2022/'23;305;206.0;93.0;40.0;53.0;293
2219;Mannen;Advies: vmbo-b/k;Totaal;5e 20%-groep;2023/'24;297;188.0;105.0;90.0;15.0;288
2220;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2014/'15;1756;772.0;704.0;55.0;649.0;1723
2221;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2015/'16;1835;1120.0;663.0;122.0;541.0;1804
2222;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2016/'17;2153;1491.0;579.0;132.0;447.0;2077
2223;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2017/'18;2090;1308.0;707.0;128.0;579.0;2037
2224;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2018/'19;2229;1184.0;964.0;262.0;702.0;2101
2225;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2019/'20;2322;;;;;2322
2226;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2020/'21;2319;1431.0;851.0;279.0;572.0;2210
2227;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2021/'22;2351;1445.0;868.0;299.0;569.0;2271
2228;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2022/'23;2265;1481.0;744.0;290.0;454.0;2231
2229;Mannen;Advies: vmbo-b/k;Nederland;Totaal inkomen;2023/'24;2522;1566.0;913.0;773.0;140.0;2667
2230;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2014/'15;282;109.0;118.0;8.0;110.0;279
2231;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2015/'16;310;195.0;110.0;22.0;88.0;304
2232;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2016/'17;362;262.0;85.0;18.0;67.0;358
2233;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2017/'18;368;230.0;123.0;17.0;106.0;361
2234;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2018/'19;374;191.0;168.0;49.0;119.0;355
2235;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2019/'20;388;;;;;388
2236;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2020/'21;400;248.0;142.0;47.0;95.0;391
2237;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2021/'22;402;251.0;145.0;42.0;103.0;409
2238;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2022/'23;376;232.0;130.0;49.0;81.0;387
2239;Mannen;Advies: vmbo-b/k;Nederland;1e 20%-groep;2023/'24;367;229.0;131.0;115.0;16.0;417
2240;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2014/'15;396;181.0;159.0;10.0;149.0;391
2241;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2015/'16;425;262.0;148.0;23.0;125.0;426
2242;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2016/'17;464;303.0;144.0;32.0;112.0;443
2243;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2017/'18;447;277.0;152.0;28.0;124.0;435
2244;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2018/'19;511;266.0;228.0;59.0;169.0;478
2245;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2019/'20;505;;;;;505
2246;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2020/'21;508;316.0;183.0;57.0;126.0;488
2247;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2021/'22;513;304.0;201.0;76.0;125.0;495
2248;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2022/'23;469;311.0;149.0;56.0;93.0;477
2249;Mannen;Advies: vmbo-b/k;Nederland;2e 20%-groep;2023/'24;530;316.0;207.0;177.0;30.0;564
2250;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2014/'15;508;210.0;214.0;19.0;195.0;494
2251;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2015/'16;505;300.0;190.0;39.0;151.0;493
2252;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2016/'17;633;437.0;170.0;43.0;127.0;602
2253;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2017/'18;556;340.0;205.0;37.0;168.0;544
2254;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2018/'19;649;345.0;288.0;72.0;216.0;613
2255;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2019/'20;665;;;;;665
2256;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2020/'21;701;435.0;257.0;84.0;173.0;675
2257;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2021/'22;683;421.0;252.0;87.0;165.0;648
2258;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2022/'23;655;421.0;227.0;82.0;145.0;634
2259;Mannen;Advies: vmbo-b/k;Nederland;3e 20%-groep;2023/'24;764;476.0;272.0;231.0;41.0;837
2260;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2014/'15;355;176.0;123.0;6.0;117.0;352
2261;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2015/'16;401;236.0;154.0;28.0;126.0;396
2262;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2016/'17;480;334.0;128.0;28.0;100.0;460
2263;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2017/'18;470;297.0;155.0;33.0;122.0;455
2264;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2018/'19;483;271.0;189.0;57.0;132.0;451
2265;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2019/'20;489;;;;;489
2266;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2020/'21;459;289.0;165.0;62.0;103.0;423
2267;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2021/'22;492;312.0;168.0;53.0;115.0;482
2268;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2022/'23;508;340.0;161.0;72.0;89.0;479
2269;Mannen;Advies: vmbo-b/k;Nederland;4e 20%-groep;2023/'24;587;369.0;209.0;171.0;38.0;598
2270;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2014/'15;198;91.0;83.0;12.0;71.0;190
2271;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2015/'16;180;118.0;58.0;10.0;48.0;171
2272;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2016/'17;189;136.0;46.0;10.0;36.0;189
2273;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2017/'18;232;154.0;66.0;12.0;54.0;225
2274;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2018/'19;199;104.0;87.0;22.0;65.0;193
2275;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2019/'20;255;;;;;255
2276;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2020/'21;224;130.0;91.0;25.0;66.0;210
2277;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2021/'22;249;151.0;96.0;40.0;56.0;224
2278;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2022/'23;233;160.0;70.0;29.0;41.0;229
2279;Mannen;Advies: vmbo-b/k;Nederland;5e 20%-groep;2023/'24;256;161.0;91.0;76.0;15.0;232
2280;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2014/'15;628;295.0;232.0;28.0;204.0;621
2281;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2015/'16;831;501.0;275.0;94.0;181.0;781
2282;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2016/'17;1017;681.0;265.0;105.0;160.0;967
2283;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2017/'18;1053;607.0;356.0;108.0;248.0;1039
2284;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2018/'19;1112;565.0;445.0;202.0;243.0;1059
2285;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2019/'20;1194;;;;;1194
2286;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2020/'21;1184;712.0;431.0;209.0;222.0;1175
2287;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2021/'22;1194;686.0;452.0;235.0;217.0;1173
2288;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2022/'23;1180;731.0;389.0;228.0;161.0;1179
2289;Mannen;Advies: vmbo-b/k;Buiten Nederland;Totaal inkomen;2023/'24;1365;776.0;492.0;466.0;26.0;1655
2290;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2014/'15;280;137.0;105.0;14.0;91.0;279
2291;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2015/'16;396;248.0;125.0;51.0;74.0;370
2292;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2016/'17;472;311.0;123.0;51.0;72.0;454
2293;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2017/'18;483;276.0;152.0;56.0;96.0;477
2294;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2018/'19;524;259.0;207.0;96.0;111.0;504
2295;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2019/'20;545;;;;;545
2296;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2020/'21;531;331.0;182.0;95.0;87.0;519
2297;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2021/'22;516;288.0;198.0;107.0;91.0;522
2298;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2022/'23;492;303.0;166.0;102.0;64.0;495
2299;Mannen;Advies: vmbo-b/k;Buiten Nederland;1e 20%-groep;2023/'24;593;337.0;208.0;196.0;12.0;726
2300;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2014/'15;159;79.0;58.0;8.0;50.0;154
2301;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2015/'16;190;120.0;63.0;19.0;44.0;179
2302;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2016/'17;223;152.0;58.0;22.0;36.0;208
2303;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2017/'18;247;144.0;89.0;20.0;69.0;251
2304;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2018/'19;247;120.0;111.0;47.0;64.0;241
2305;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2019/'20;249;;;;;249
2306;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2020/'21;272;159.0;102.0;54.0;48.0;264
2307;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2021/'22;272;156.0;110.0;62.0;48.0;252
2308;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2022/'23;258;160.0;86.0;53.0;33.0;256
2309;Mannen;Advies: vmbo-b/k;Buiten Nederland;2e 20%-groep;2023/'24;283;164.0;105.0;100.0;5.0;373
2310;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2014/'15;99;45.0;35.0;4.0;31.0;99
2311;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2015/'16;119;72.0;39.0;12.0;27.0;114
2312;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2016/'17;146;100.0;41.0;18.0;23.0;136
2313;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2017/'18;177;102.0;64.0;19.0;45.0;174
2314;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2018/'19;193;105.0;75.0;35.0;40.0;176
2315;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2019/'20;201;;;;;201
2316;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2020/'21;195;128.0;63.0;27.0;36.0;214
2317;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2021/'22;215;128.0;78.0;37.0;41.0;210
2318;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2022/'23;216;139.0;68.0;39.0;29.0;217
2319;Mannen;Advies: vmbo-b/k;Buiten Nederland;3e 20%-groep;2023/'24;251;131.0;105.0;101.0;4.0;288
2320;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2014/'15;54;20.0;21.0;1.0;20.0;54
2321;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2015/'16;73;39.0;30.0;10.0;20.0;65
2322;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2016/'17;101;69.0;27.0;10.0;17.0;97
2323;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2017/'18;75;48.0;23.0;8.0;15.0;71
2324;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2018/'19;73;40.0;31.0;14.0;17.0;65
2325;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2019/'20;110;;;;;110
2326;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2020/'21;92;51.0;40.0;17.0;23.0;90
2327;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2021/'22;105;60.0;43.0;20.0;23.0;96
2328;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2022/'23;107;67.0;38.0;20.0;18.0;107
2329;Mannen;Advies: vmbo-b/k;Buiten Nederland;4e 20%-groep;2023/'24;152;94.0;52.0;47.0;5.0;151
2330;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2014/'15;17;8.0;6.0;0.0;6.0;17
2331;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2015/'16;22;11.0;11.0;2.0;9.0;22
2332;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2016/'17;41;28.0;11.0;3.0;8.0;39
2333;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2017/'18;48;27.0;19.0;4.0;15.0;44
2334;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2018/'19;32;23.0;8.0;4.0;4.0;32
2335;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2019/'20;44;;;;;44
2336;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2020/'21;57;25.0;30.0;11.0;19.0;49
2337;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2021/'22;55;37.0;16.0;6.0;10.0;57
2338;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2022/'23;72;46.0;23.0;11.0;12.0;64
2339;Mannen;Advies: vmbo-b/k;Buiten Nederland;5e 20%-groep;2023/'24;41;27.0;14.0;14.0;0.0;56
2340;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2014/'15;10973;5770.0;3769.0;564.0;3205.0;10572
2341;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2015/'16;10561;6497.0;3929.0;1045.0;2884.0;9848
2342;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2016/'17;8875;5555.0;3186.0;997.0;2189.0;8192
2343;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2017/'18;8633;5247.0;3239.0;974.0;2265.0;7967
2344;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2018/'19;8622;2683.0;5789.0;1308.0;4481.0;7930
2345;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2019/'20;8601;;;;;8601
2346;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2020/'21;8012;3179.0;4723.0;1081.0;3642.0;7455
2347;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2021/'22;8032;2940.0;5003.0;1236.0;3767.0;7415
2348;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2022/'23;7841;3138.0;4598.0;1221.0;3377.0;7253
2349;Mannen;Advies: vmbo-k;Totaal;Totaal inkomen;2023/'24;7056;2700.0;4218.0;3059.0;1159.0;5054
2350;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2014/'15;2764;1455.0;928.0;141.0;787.0;2670
2351;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2015/'16;2467;1521.0;893.0;269.0;624.0;2319
2352;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2016/'17;2096;1290.0;753.0;265.0;488.0;1915
2353;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2017/'18;1967;1170.0;736.0;248.0;488.0;1815
2354;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2018/'19;1970;615.0;1292.0;331.0;961.0;1822
2355;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2019/'20;1828;;;;;1828
2356;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2020/'21;1781;698.0;1036.0;287.0;749.0;1654
2357;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2021/'22;1759;647.0;1076.0;329.0;747.0;1593
2358;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2022/'23;1693;650.0;998.0;302.0;696.0;1575
2359;Mannen;Advies: vmbo-k;Totaal;1e 20%-groep;2023/'24;1438;499.0;889.0;673.0;216.0;1023
2360;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2014/'15;2452;1293.0;837.0;117.0;720.0;2381
2361;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2015/'16;2318;1444.0;845.0;202.0;643.0;2185
2362;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2016/'17;1894;1203.0;670.0;195.0;475.0;1780
2363;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2017/'18;1884;1160.0;704.0;208.0;496.0;1733
2364;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2018/'19;1755;531.0;1202.0;247.0;955.0;1664
2365;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2019/'20;1836;;;;;1836
2366;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2020/'21;1713;687.0;1013.0;227.0;786.0;1594
2367;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2021/'22;1620;555.0;1051.0;249.0;802.0;1529
2368;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2022/'23;1631;660.0;945.0;235.0;710.0;1533
2369;Mannen;Advies: vmbo-k;Totaal;2e 20%-groep;2023/'24;1421;574.0;824.0;575.0;249.0;1084
2370;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2014/'15;2673;1374.0;958.0;136.0;822.0;2571
2371;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2015/'16;2779;1697.0;1059.0;261.0;798.0;2596
2372;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2016/'17;2378;1473.0;879.0;266.0;613.0;2190
2373;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2017/'18;2242;1346.0;871.0;230.0;641.0;2088
2374;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2018/'19;2275;695.0;1557.0;335.0;1222.0;2092
2375;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2019/'20;2321;;;;;2321
2376;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2020/'21;2062;787.0;1250.0;261.0;989.0;1934
2377;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2021/'22;2103;790.0;1299.0;303.0;996.0;1953
2378;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2022/'23;2117;827.0;1274.0;330.0;944.0;1945
2379;Mannen;Advies: vmbo-k;Totaal;3e 20%-groep;2023/'24;1923;729.0;1172.0;846.0;326.0;1376
2380;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2014/'15;1941;1037.0;669.0;90.0;579.0;1870
2381;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2015/'16;1922;1164.0;749.0;213.0;536.0;1757
2382;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2016/'17;1605;1008.0;579.0;176.0;403.0;1477
2383;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2017/'18;1648;1009.0;622.0;183.0;439.0;1516
2384;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2018/'19;1688;548.0;1119.0;252.0;867.0;1518
2385;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2019/'20;1614;;;;;1614
2386;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2020/'21;1579;633.0;935.0;187.0;748.0;1472
2387;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2021/'22;1571;571.0;989.0;226.0;763.0;1442
2388;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2022/'23;1530;628.0;894.0;226.0;668.0;1409
2389;Mannen;Advies: vmbo-k;Totaal;4e 20%-groep;2023/'24;1462;566.0;881.0;631.0;250.0;1014
2390;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2014/'15;1016;545.0;334.0;69.0;265.0;962
2391;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2015/'16;967;613.0;344.0;87.0;257.0;893
2392;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2016/'17;781;516.0;259.0;81.0;178.0;720
2393;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2017/'18;811;518.0;282.0;95.0;187.0;738
2394;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2018/'19;823;261.0;554.0;125.0;429.0;730
2395;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2019/'20;892;;;;;892
2396;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2020/'21;786;342.0;440.0;104.0;336.0;720
2397;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2021/'22;876;349.0;521.0;114.0;407.0;801
2398;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2022/'23;778;341.0;433.0;118.0;315.0;701
2399;Mannen;Advies: vmbo-k;Totaal;5e 20%-groep;2023/'24;686;288.0;389.0;287.0;102.0;469
2400;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2014/'15;8121;4305.0;2810.0;357.0;2453.0;7872
2401;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2015/'16;7913;4898.0;2954.0;668.0;2286.0;7444
2402;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2016/'17;6568;4152.0;2347.0;627.0;1720.0;6152
2403;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2017/'18;6325;3912.0;2359.0;567.0;1792.0;5933
2404;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2018/'19;6163;1904.0;4192.0;797.0;3395.0;5724
2405;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2019/'20;6242;;;;;6242
2406;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2020/'21;5781;2338.0;3399.0;630.0;2769.0;5455
2407;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2021/'22;5746;2145.0;3568.0;706.0;2862.0;5395
2408;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2022/'23;5607;2246.0;3327.0;747.0;2580.0;5238
2409;Mannen;Advies: vmbo-k;Nederland;Totaal inkomen;2023/'24;4869;1929.0;2890.0;1978.0;912.0;3598
2410;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2014/'15;1393;736.0;467.0;39.0;428.0;1374
2411;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2015/'16;1290;804.0;469.0;98.0;371.0;1245
2412;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2016/'17;1077;667.0;393.0;110.0;283.0;1005
2413;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2017/'18;970;593.0;365.0;77.0;288.0;926
2414;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2018/'19;940;273.0;653.0;121.0;532.0;876
2415;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2019/'20;904;;;;;904
2416;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2020/'21;844;350.0;481.0;93.0;388.0;807
2417;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2021/'22;818;318.0;493.0;111.0;382.0;760
2418;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2022/'23;812;321.0;481.0;103.0;378.0;776
2419;Mannen;Advies: vmbo-k;Nederland;1e 20%-groep;2023/'24;611;239.0;364.0;244.0;120.0;475
2420;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2014/'15;1814;974.0;626.0;68.0;558.0;1773
2421;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2015/'16;1678;1040.0;623.0;118.0;505.0;1602
2422;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2016/'17;1379;881.0;486.0;109.0;377.0;1325
2423;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2017/'18;1344;834.0;503.0;112.0;391.0;1269
2424;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2018/'19;1245;369.0;864.0;155.0;709.0;1188
2425;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2019/'20;1266;;;;;1266
2426;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2020/'21;1192;497.0;689.0;120.0;569.0;1131
2427;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2021/'22;1146;399.0;741.0;131.0;610.0;1090
2428;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2022/'23;1127;451.0;669.0;141.0;528.0;1068
2429;Mannen;Advies: vmbo-k;Nederland;2e 20%-groep;2023/'24;955;382.0;563.0;368.0;195.0;752
2430;Mannen;Advies: vmbo-k;Nederland;3e 20%-groep;2014/'15;2247;1159.0;810.0;106.0;704.0;2169
2431;Mannen;Advies: vmbo-k;Nederland;3e 20%-groep;2015/'16;2350;1451.0;885.0;205.0;680.0;2200
2432;Mannen;Advies: vmbo-k;Nederland;3e 20%-groep;2016/'17;1999;1244.0;734.0;194.0;540.0;1864
