ID;Zorgvormen;RegioS;Perioden;JongerenMetKostenZvwGGZ_1;GedeclareerdeEnToegekendeKosten_2
8619;Generalistische Basis GGZ;Midden-Limburg (CR);2014;515.0;317.0
8620;Generalistische Basis GGZ;Zuid-Limburg (CR);2011;;
8621;Generalistische Basis GGZ;Zuid-Limburg (CR);2012;;
8622;Generalistische Basis GGZ;Zuid-Limburg (CR);2013;;
8623;Generalistische Basis GGZ;Zuid-Limburg (CR);2014;1570.0;990.0
8624;Generalistische Basis GGZ;Flevoland (CR);2011;;
8625;Generalistische Basis GGZ;Flevoland (CR);2012;;
8626;Generalistische Basis GGZ;Flevoland (CR);2013;;
8627;Generalistische Basis GGZ;Flevoland (CR);2014;1465.0;1046.0
8628;Generalistische Basis GGZ;Geen stadsgewest (SG);2011;;
8629;Generalistische Basis GGZ;Geen stadsgewest (SG);2012;;
8630;Generalistische Basis GGZ;Geen stadsgewest (SG);2013;;
8631;Generalistische Basis GGZ;Geen stadsgewest (SG);2014;23495.0;15080.0
8632;Generalistische Basis GGZ;Groningen (SG);2011;;
8633;Generalistische Basis GGZ;Groningen (SG);2012;;
8634;Generalistische Basis GGZ;Groningen (SG);2013;;
8635;Generalistische Basis GGZ;Groningen (SG);2014;1000.0;645.0
8636;Generalistische Basis GGZ;Leeuwarden (SG);2011;;
8637;Generalistische Basis GGZ;Leeuwarden (SG);2012;;
8638;Generalistische Basis GGZ;Leeuwarden (SG);2013;;
8639;Generalistische Basis GGZ;Leeuwarden (SG);2014;430.0;333.0
8640;Generalistische Basis GGZ;Zwolle (SG);2011;;
8641;Generalistische Basis GGZ;Zwolle (SG);2012;;
8642;Generalistische Basis GGZ;Zwolle (SG);2013;;
8643;Generalistische Basis GGZ;Zwolle (SG);2014;460.0;335.0
8644;Generalistische Basis GGZ;Enschede (SG);2011;;
8645;Generalistische Basis GGZ;Enschede (SG);2012;;
8646;Generalistische Basis GGZ;Enschede (SG);2013;;
8647;Generalistische Basis GGZ;Enschede (SG);2014;935.0;704.0
8648;Generalistische Basis GGZ;Apeldoorn (SG);2011;;
8649;Generalistische Basis GGZ;Apeldoorn (SG);2012;;
8650;Generalistische Basis GGZ;Apeldoorn (SG);2013;;
8651;Generalistische Basis GGZ;Apeldoorn (SG);2014;740.0;462.0
8652;Generalistische Basis GGZ;Arnhem (SG);2011;;
8653;Generalistische Basis GGZ;Arnhem (SG);2012;;
8654;Generalistische Basis GGZ;Arnhem (SG);2013;;
8655;Generalistische Basis GGZ;Arnhem (SG);2014;1245.0;876.0
8656;Generalistische Basis GGZ;Nijmegen (SG);2011;;
8657;Generalistische Basis GGZ;Nijmegen (SG);2012;;
8658;Generalistische Basis GGZ;Nijmegen (SG);2013;;
8659;Generalistische Basis GGZ;Nijmegen (SG);2014;1025.0;675.0
8660;Generalistische Basis GGZ;Amersfoort (SG);2011;;
8661;Generalistische Basis GGZ;Amersfoort (SG);2012;;
8662;Generalistische Basis GGZ;Amersfoort (SG);2013;;
8663;Generalistische Basis GGZ;Amersfoort (SG);2014;1525.0;1121.0
8664;Generalistische Basis GGZ;Utrecht (SG);2011;;
8665;Generalistische Basis GGZ;Utrecht (SG);2012;;
8666;Generalistische Basis GGZ;Utrecht (SG);2013;;
8667;Generalistische Basis GGZ;Utrecht (SG);2014;2805.0;1939.0
8668;Generalistische Basis GGZ;Amsterdam (SG);2011;;
8669;Generalistische Basis GGZ;Amsterdam (SG);2012;;
8670;Generalistische Basis GGZ;Amsterdam (SG);2013;;
8671;Generalistische Basis GGZ;Amsterdam (SG);2014;3665.0;2625.0
8672;Generalistische Basis GGZ;Haarlem (SG);2011;;
8673;Generalistische Basis GGZ;Haarlem (SG);2012;;
8674;Generalistische Basis GGZ;Haarlem (SG);2013;;
8675;Generalistische Basis GGZ;Haarlem (SG);2014;1110.0;645.0
8676;Generalistische Basis GGZ;Leiden (SG);2011;;
8677;Generalistische Basis GGZ;Leiden (SG);2012;;
8678;Generalistische Basis GGZ;Leiden (SG);2013;;
8679;Generalistische Basis GGZ;Leiden (SG);2014;1365.0;794.0
8680;Generalistische Basis GGZ;'s-Gravenhage (SG);2011;;
8681;Generalistische Basis GGZ;'s-Gravenhage (SG);2012;;
8682;Generalistische Basis GGZ;'s-Gravenhage (SG);2013;;
8683;Generalistische Basis GGZ;'s-Gravenhage (SG);2014;2875.0;1845.0
8684;Generalistische Basis GGZ;Rotterdam (SG);2011;;
8685;Generalistische Basis GGZ;Rotterdam (SG);2012;;
8686;Generalistische Basis GGZ;Rotterdam (SG);2013;;
8687;Generalistische Basis GGZ;Rotterdam (SG);2014;2260.0;1489.0
8688;Generalistische Basis GGZ;Dordrecht (SG);2011;;
8689;Generalistische Basis GGZ;Dordrecht (SG);2012;;
8690;Generalistische Basis GGZ;Dordrecht (SG);2013;;
8691;Generalistische Basis GGZ;Dordrecht (SG);2014;975.0;531.0
8692;Generalistische Basis GGZ;Breda (SG);2011;;
8693;Generalistische Basis GGZ;Breda (SG);2012;;
8694;Generalistische Basis GGZ;Breda (SG);2013;;
8695;Generalistische Basis GGZ;Breda (SG);2014;815.0;556.0
8696;Generalistische Basis GGZ;Tilburg (SG);2011;;
8697;Generalistische Basis GGZ;Tilburg (SG);2012;;
8698;Generalistische Basis GGZ;Tilburg (SG);2013;;
8699;Generalistische Basis GGZ;Tilburg (SG);2014;770.0;484.0
8700;Generalistische Basis GGZ;'s-Hertogenbosch (SG);2011;;
8701;Generalistische Basis GGZ;'s-Hertogenbosch (SG);2012;;
8702;Generalistische Basis GGZ;'s-Hertogenbosch (SG);2013;;
8703;Generalistische Basis GGZ;'s-Hertogenbosch (SG);2014;660.0;455.0
8704;Generalistische Basis GGZ;Eindhoven (SG);2011;;
8705;Generalistische Basis GGZ;Eindhoven (SG);2012;;
8706;Generalistische Basis GGZ;Eindhoven (SG);2013;;
8707;Generalistische Basis GGZ;Eindhoven (SG);2014;1135.0;760.0
8708;Generalistische Basis GGZ;Geleen/Sittard (SG);2011;;
8709;Generalistische Basis GGZ;Geleen/Sittard (SG);2012;;
8710;Generalistische Basis GGZ;Geleen/Sittard (SG);2013;;
8711;Generalistische Basis GGZ;Geleen/Sittard (SG);2014;375.0;213.0
8712;Generalistische Basis GGZ;Heerlen (SG);2011;;
8713;Generalistische Basis GGZ;Heerlen (SG);2012;;
8714;Generalistische Basis GGZ;Heerlen (SG);2013;;
8715;Generalistische Basis GGZ;Heerlen (SG);2014;745.0;496.0
8716;Generalistische Basis GGZ;Maastricht (SG);2011;;
8717;Generalistische Basis GGZ;Maastricht (SG);2012;;
8718;Generalistische Basis GGZ;Maastricht (SG);2013;;
8719;Generalistische Basis GGZ;Maastricht (SG);2014;400.0;251.0
8720;Generalistische Basis GGZ;Geen grootstedelijke agglomeratie (GA);2011;;
8721;Generalistische Basis GGZ;Geen grootstedelijke agglomeratie (GA);2012;;
8722;Generalistische Basis GGZ;Geen grootstedelijke agglomeratie (GA);2013;;
8723;Generalistische Basis GGZ;Geen grootstedelijke agglomeratie (GA);2014;33220.0;21522.0
8724;Generalistische Basis GGZ;Groningen (GA);2011;;
8725;Generalistische Basis GGZ;Groningen (GA);2012;;
8726;Generalistische Basis GGZ;Groningen (GA);2013;;
8727;Generalistische Basis GGZ;Groningen (GA);2014;600.0;391.0
8728;Generalistische Basis GGZ;Leeuwarden (GA);2011;;
8729;Generalistische Basis GGZ;Leeuwarden (GA);2012;;
8730;Generalistische Basis GGZ;Leeuwarden (GA);2013;;
8731;Generalistische Basis GGZ;Leeuwarden (GA);2014;285.0;222.0
8732;Generalistische Basis GGZ;Zwolle (GA);2011;;
8733;Generalistische Basis GGZ;Zwolle (GA);2012;;
8734;Generalistische Basis GGZ;Zwolle (GA);2013;;
8735;Generalistische Basis GGZ;Zwolle (GA);2014;355.0;255.0
8736;Generalistische Basis GGZ;Enschede (GA);2011;;
8737;Generalistische Basis GGZ;Enschede (GA);2012;;
8738;Generalistische Basis GGZ;Enschede (GA);2013;;
8739;Generalistische Basis GGZ;Enschede (GA);2014;335.0;265.0
8740;Generalistische Basis GGZ;Apeldoorn (GA);2011;;
8741;Generalistische Basis GGZ;Apeldoorn (GA);2012;;
8742;Generalistische Basis GGZ;Apeldoorn (GA);2013;;
8743;Generalistische Basis GGZ;Apeldoorn (GA);2014;600.0;373.0
8744;Generalistische Basis GGZ;Arnhem (GA);2011;;
8745;Generalistische Basis GGZ;Arnhem (GA);2012;;
8746;Generalistische Basis GGZ;Arnhem (GA);2013;;
8747;Generalistische Basis GGZ;Arnhem (GA);2014;400.0;264.0
8748;Generalistische Basis GGZ;Nijmegen (GA);2011;;
8749;Generalistische Basis GGZ;Nijmegen (GA);2012;;
8750;Generalistische Basis GGZ;Nijmegen (GA);2013;;
8751;Generalistische Basis GGZ;Nijmegen (GA);2014;555.0;344.0
8752;Generalistische Basis GGZ;Amersfoort (GA);2011;;
8753;Generalistische Basis GGZ;Amersfoort (GA);2012;;
8754;Generalistische Basis GGZ;Amersfoort (GA);2013;;
8755;Generalistische Basis GGZ;Amersfoort (GA);2014;945.0;726.0
8756;Generalistische Basis GGZ;Utrecht (GA);2011;;
8757;Generalistische Basis GGZ;Utrecht (GA);2012;;
8758;Generalistische Basis GGZ;Utrecht (GA);2013;;
8759;Generalistische Basis GGZ;Utrecht (GA);2014;1965.0;1422.0
8760;Generalistische Basis GGZ;Amsterdam (GA);2011;;
8761;Generalistische Basis GGZ;Amsterdam (GA);2012;;
8762;Generalistische Basis GGZ;Amsterdam (GA);2013;;
8763;Generalistische Basis GGZ;Amsterdam (GA);2014;2040.0;1480.0
8764;Generalistische Basis GGZ;Haarlem (GA);2011;;
8765;Generalistische Basis GGZ;Haarlem (GA);2012;;
8766;Generalistische Basis GGZ;Haarlem (GA);2013;;
8767;Generalistische Basis GGZ;Haarlem (GA);2014;670.0;385.0
8768;Generalistische Basis GGZ;Leiden (GA);2011;;
8769;Generalistische Basis GGZ;Leiden (GA);2012;;
8770;Generalistische Basis GGZ;Leiden (GA);2013;;
8771;Generalistische Basis GGZ;Leiden (GA);2014;890.0;527.0
8772;Generalistische Basis GGZ;'s-Gravenhage (GA);2011;;
8773;Generalistische Basis GGZ;'s-Gravenhage (GA);2012;;
8774;Generalistische Basis GGZ;'s-Gravenhage (GA);2013;;
8775;Generalistische Basis GGZ;'s-Gravenhage (GA);2014;1600.0;1028.0
8776;Generalistische Basis GGZ;Rotterdam (GA);2011;;
8777;Generalistische Basis GGZ;Rotterdam (GA);2012;;
8778;Generalistische Basis GGZ;Rotterdam (GA);2013;;
8779;Generalistische Basis GGZ;Rotterdam (GA);2014;1960.0;1312.0
8780;Generalistische Basis GGZ;Dordrecht (GA);2011;;
8781;Generalistische Basis GGZ;Dordrecht (GA);2012;;
8782;Generalistische Basis GGZ;Dordrecht (GA);2013;;
8783;Generalistische Basis GGZ;Dordrecht (GA);2014;775.0;427.0
8784;Generalistische Basis GGZ;Breda (GA);2011;;
8785;Generalistische Basis GGZ;Breda (GA);2012;;
8786;Generalistische Basis GGZ;Breda (GA);2013;;
8787;Generalistische Basis GGZ;Breda (GA);2014;445.0;297.0
8788;Generalistische Basis GGZ;Tilburg (GA);2011;;
8789;Generalistische Basis GGZ;Tilburg (GA);2012;;
8790;Generalistische Basis GGZ;Tilburg (GA);2013;;
8791;Generalistische Basis GGZ;Tilburg (GA);2014;570.0;365.0
8792;Generalistische Basis GGZ;'s-Hertogenbosch (GA);2011;;
8793;Generalistische Basis GGZ;'s-Hertogenbosch (GA);2012;;
8794;Generalistische Basis GGZ;'s-Hertogenbosch (GA);2013;;
8795;Generalistische Basis GGZ;'s-Hertogenbosch (GA);2014;540.0;381.0
8796;Generalistische Basis GGZ;Eindhoven (GA);2011;;
8797;Generalistische Basis GGZ;Eindhoven (GA);2012;;
8798;Generalistische Basis GGZ;Eindhoven (GA);2013;;
8799;Generalistische Basis GGZ;Eindhoven (GA);2014;865.0;575.0
8800;Generalistische Basis GGZ;Geleen/Sittard (GA);2011;;
8801;Generalistische Basis GGZ;Geleen/Sittard (GA);2012;;
8802;Generalistische Basis GGZ;Geleen/Sittard (GA);2013;;
8803;Generalistische Basis GGZ;Geleen/Sittard (GA);2014;340.0;195.0
8804;Generalistische Basis GGZ;Heerlen (GA);2011;;
8805;Generalistische Basis GGZ;Heerlen (GA);2012;;
8806;Generalistische Basis GGZ;Heerlen (GA);2013;;
8807;Generalistische Basis GGZ;Heerlen (GA);2014;610.0;404.0
8808;Generalistische Basis GGZ;Maastricht (GA);2011;;
8809;Generalistische Basis GGZ;Maastricht (GA);2012;;
8810;Generalistische Basis GGZ;Maastricht (GA);2013;;
8811;Generalistische Basis GGZ;Maastricht (GA);2014;240.0;152.0
8812;Generalistische Basis GGZ;Aa en Hunze;2011;;
8813;Generalistische Basis GGZ;Aa en Hunze;2012;;
8814;Generalistische Basis GGZ;Aa en Hunze;2013;;
8815;Generalistische Basis GGZ;Aa en Hunze;2014;65.0;37.0
8816;Generalistische Basis GGZ;Aalburg;2011;;
8817;Generalistische Basis GGZ;Aalburg;2012;;
8818;Generalistische Basis GGZ;Aalburg;2013;;
8819;Generalistische Basis GGZ;Aalburg;2014;40.0;25.0
8820;Generalistische Basis GGZ;Aalsmeer;2011;;
8821;Generalistische Basis GGZ;Aalsmeer;2012;;
8822;Generalistische Basis GGZ;Aalsmeer;2013;;
8823;Generalistische Basis GGZ;Aalsmeer;2014;125.0;61.0
8824;Generalistische Basis GGZ;Aalten;2011;;
8825;Generalistische Basis GGZ;Aalten;2012;;
8826;Generalistische Basis GGZ;Aalten;2013;;
8827;Generalistische Basis GGZ;Aalten;2014;55.0;37.0
8828;Generalistische Basis GGZ;Achtkarspelen;2011;;
8829;Generalistische Basis GGZ;Achtkarspelen;2012;;
8830;Generalistische Basis GGZ;Achtkarspelen;2013;;
8831;Generalistische Basis GGZ;Achtkarspelen;2014;70.0;39.0
8832;Generalistische Basis GGZ;Alblasserdam;2011;;
8833;Generalistische Basis GGZ;Alblasserdam;2012;;
8834;Generalistische Basis GGZ;Alblasserdam;2013;;
8835;Generalistische Basis GGZ;Alblasserdam;2014;60.0;35.0
8836;Generalistische Basis GGZ;Albrandswaard;2011;;
8837;Generalistische Basis GGZ;Albrandswaard;2012;;
8838;Generalistische Basis GGZ;Albrandswaard;2013;;
8839;Generalistische Basis GGZ;Albrandswaard;2014;75.0;43.0
8840;Generalistische Basis GGZ;Alkmaar;2011;;
8841;Generalistische Basis GGZ;Alkmaar;2012;;
8842;Generalistische Basis GGZ;Alkmaar;2013;;
8843;Generalistische Basis GGZ;Alkmaar;2014;275.0;159.0
8844;Generalistische Basis GGZ;Almelo;2011;;
8845;Generalistische Basis GGZ;Almelo;2012;;
8846;Generalistische Basis GGZ;Almelo;2013;;
8847;Generalistische Basis GGZ;Almelo;2014;250.0;177.0
8848;Generalistische Basis GGZ;Almere;2011;;
8849;Generalistische Basis GGZ;Almere;2012;;
8850;Generalistische Basis GGZ;Almere;2013;;
8851;Generalistische Basis GGZ;Almere;2014;975.0;740.0
8852;Generalistische Basis GGZ;Alphen aan den Rijn;2011;;
8853;Generalistische Basis GGZ;Alphen aan den Rijn;2012;;
8854;Generalistische Basis GGZ;Alphen aan den Rijn;2013;;
8855;Generalistische Basis GGZ;Alphen aan den Rijn;2014;330.0;189.0
8856;Generalistische Basis GGZ;Alphen-Chaam;2011;;
8857;Generalistische Basis GGZ;Alphen-Chaam;2012;;
8858;Generalistische Basis GGZ;Alphen-Chaam;2013;;
8859;Generalistische Basis GGZ;Alphen-Chaam;2014;15.0;10.0
8860;Generalistische Basis GGZ;Ameland;2011;;
8861;Generalistische Basis GGZ;Ameland;2012;;
8862;Generalistische Basis GGZ;Ameland;2013;;
8863;Generalistische Basis GGZ;Ameland;2014;5.0;3.0
8864;Generalistische Basis GGZ;Amersfoort;2011;;
8865;Generalistische Basis GGZ;Amersfoort;2012;;
8866;Generalistische Basis GGZ;Amersfoort;2013;;
8867;Generalistische Basis GGZ;Amersfoort;2014;830.0;640.0
8868;Generalistische Basis GGZ;Amstelveen;2011;;
8869;Generalistische Basis GGZ;Amstelveen;2012;;
8870;Generalistische Basis GGZ;Amstelveen;2013;;
8871;Generalistische Basis GGZ;Amstelveen;2014;210.0;142.0
8872;Generalistische Basis GGZ;Amsterdam;2011;;
8873;Generalistische Basis GGZ;Amsterdam;2012;;
8874;Generalistische Basis GGZ;Amsterdam;2013;;
8875;Generalistische Basis GGZ;Amsterdam;2014;1185.0;874.0
8876;Generalistische Basis GGZ;Anna Paulowna;2011;;
8877;Generalistische Basis GGZ;Anna Paulowna;2012;;
8878;Generalistische Basis GGZ;Anna Paulowna;2013;;
8879;Generalistische Basis GGZ;Anna Paulowna;2014;;
8880;Generalistische Basis GGZ;Apeldoorn;2011;;
8881;Generalistische Basis GGZ;Apeldoorn;2012;;
8882;Generalistische Basis GGZ;Apeldoorn;2013;;
8883;Generalistische Basis GGZ;Apeldoorn;2014;600.0;373.0
8884;Generalistische Basis GGZ;Appingedam;2011;;
8885;Generalistische Basis GGZ;Appingedam;2012;;
8886;Generalistische Basis GGZ;Appingedam;2013;;
8887;Generalistische Basis GGZ;Appingedam;2014;25.0;11.0
8888;Generalistische Basis GGZ;Arnhem;2011;;
8889;Generalistische Basis GGZ;Arnhem;2012;;
8890;Generalistische Basis GGZ;Arnhem;2013;;
8891;Generalistische Basis GGZ;Arnhem;2014;395.0;262.0
8892;Generalistische Basis GGZ;Assen;2011;;
8893;Generalistische Basis GGZ;Assen;2012;;
8894;Generalistische Basis GGZ;Assen;2013;;
8895;Generalistische Basis GGZ;Assen;2014;250.0;125.0
8896;Generalistische Basis GGZ;Asten;2011;;
8897;Generalistische Basis GGZ;Asten;2012;;
8898;Generalistische Basis GGZ;Asten;2013;;
8899;Generalistische Basis GGZ;Asten;2014;25.0;12.0
8900;Generalistische Basis GGZ;Baarle-Nassau;2011;;
8901;Generalistische Basis GGZ;Baarle-Nassau;2012;;
8902;Generalistische Basis GGZ;Baarle-Nassau;2013;;
8903;Generalistische Basis GGZ;Baarle-Nassau;2014;10.0;7.0
8904;Generalistische Basis GGZ;Baarn;2011;;
8905;Generalistische Basis GGZ;Baarn;2012;;
8906;Generalistische Basis GGZ;Baarn;2013;;
8907;Generalistische Basis GGZ;Baarn;2014;125.0;88.0
8908;Generalistische Basis GGZ;Barendrecht;2011;;
8909;Generalistische Basis GGZ;Barendrecht;2012;;
8910;Generalistische Basis GGZ;Barendrecht;2013;;
8911;Generalistische Basis GGZ;Barendrecht;2014;180.0;118.0
8912;Generalistische Basis GGZ;Barneveld;2011;;
8913;Generalistische Basis GGZ;Barneveld;2012;;
8914;Generalistische Basis GGZ;Barneveld;2013;;
8915;Generalistische Basis GGZ;Barneveld;2014;90.0;55.0
8916;Generalistische Basis GGZ;Bedum;2011;;
8917;Generalistische Basis GGZ;Bedum;2012;;
8918;Generalistische Basis GGZ;Bedum;2013;;
8919;Generalistische Basis GGZ;Bedum;2014;25.0;17.0
8920;Generalistische Basis GGZ;Beek (L.);2011;;
8921;Generalistische Basis GGZ;Beek (L.);2012;;
8922;Generalistische Basis GGZ;Beek (L.);2013;;
8923;Generalistische Basis GGZ;Beek (L.);2014;40.0;21.0
8924;Generalistische Basis GGZ;Beemster;2011;;
8925;Generalistische Basis GGZ;Beemster;2012;;
8926;Generalistische Basis GGZ;Beemster;2013;;
8927;Generalistische Basis GGZ;Beemster;2014;5.0;1.0
8928;Generalistische Basis GGZ;Beesel;2011;;
8929;Generalistische Basis GGZ;Beesel;2012;;
8930;Generalistische Basis GGZ;Beesel;2013;;
8931;Generalistische Basis GGZ;Beesel;2014;15.0;14.0
8932;Generalistische Basis GGZ;Bellingwedde;2011;;
8933;Generalistische Basis GGZ;Bellingwedde;2012;;
8934;Generalistische Basis GGZ;Bellingwedde;2013;;
8935;Generalistische Basis GGZ;Bellingwedde;2014;10.0;5.0
8936;Generalistische Basis GGZ;Bergambacht;2011;;
8937;Generalistische Basis GGZ;Bergambacht;2012;;
8938;Generalistische Basis GGZ;Bergambacht;2013;;
8939;Generalistische Basis GGZ;Bergambacht;2014;35.0;22.0
8940;Generalistische Basis GGZ;Bergeijk;2011;;
8941;Generalistische Basis GGZ;Bergeijk;2012;;
8942;Generalistische Basis GGZ;Bergeijk;2013;;
8943;Generalistische Basis GGZ;Bergeijk;2014;95.0;62.0
8944;Generalistische Basis GGZ;Bergen (L.);2011;;
8945;Generalistische Basis GGZ;Bergen (L.);2012;;
8946;Generalistische Basis GGZ;Bergen (L.);2013;;
8947;Generalistische Basis GGZ;Bergen (L.);2014;20.0;15.0
8948;Generalistische Basis GGZ;Bergen (NH.);2011;;
8949;Generalistische Basis GGZ;Bergen (NH.);2012;;
8950;Generalistische Basis GGZ;Bergen (NH.);2013;;
8951;Generalistische Basis GGZ;Bergen (NH.);2014;70.0;40.0
8952;Generalistische Basis GGZ;Bergen op Zoom;2011;;
8953;Generalistische Basis GGZ;Bergen op Zoom;2012;;
8954;Generalistische Basis GGZ;Bergen op Zoom;2013;;
8955;Generalistische Basis GGZ;Bergen op Zoom;2014;150.0;96.0
8956;Generalistische Basis GGZ;Berkelland;2011;;
8957;Generalistische Basis GGZ;Berkelland;2012;;
8958;Generalistische Basis GGZ;Berkelland;2013;;
8959;Generalistische Basis GGZ;Berkelland;2014;160.0;109.0
8960;Generalistische Basis GGZ;Bernheze;2011;;
8961;Generalistische Basis GGZ;Bernheze;2012;;
8962;Generalistische Basis GGZ;Bernheze;2013;;
8963;Generalistische Basis GGZ;Bernheze;2014;105.0;73.0
8964;Generalistische Basis GGZ;Bernisse;2011;;
8965;Generalistische Basis GGZ;Bernisse;2012;;
8966;Generalistische Basis GGZ;Bernisse;2013;;
8967;Generalistische Basis GGZ;Bernisse;2014;25.0;16.0
8968;Generalistische Basis GGZ;Best;2011;;
8969;Generalistische Basis GGZ;Best;2012;;
8970;Generalistische Basis GGZ;Best;2013;;
8971;Generalistische Basis GGZ;Best;2014;145.0;90.0
8972;Generalistische Basis GGZ;Beuningen;2011;;
8973;Generalistische Basis GGZ;Beuningen;2012;;
8974;Generalistische Basis GGZ;Beuningen;2013;;
8975;Generalistische Basis GGZ;Beuningen;2014;135.0;94.0
8976;Generalistische Basis GGZ;Beverwijk;2011;;
8977;Generalistische Basis GGZ;Beverwijk;2012;;
8978;Generalistische Basis GGZ;Beverwijk;2013;;
8979;Generalistische Basis GGZ;Beverwijk;2014;65.0;40.0
8980;Generalistische Basis GGZ;het Bildt;2011;;
8981;Generalistische Basis GGZ;het Bildt;2012;;
8982;Generalistische Basis GGZ;het Bildt;2013;;
8983;Generalistische Basis GGZ;het Bildt;2014;20.0;18.0
8984;Generalistische Basis GGZ;De Bilt;2011;;
8985;Generalistische Basis GGZ;De Bilt;2012;;
8986;Generalistische Basis GGZ;De Bilt;2013;;
8987;Generalistische Basis GGZ;De Bilt;2014;190.0;129.0
8988;Generalistische Basis GGZ;Binnenmaas;2011;;
8989;Generalistische Basis GGZ;Binnenmaas;2012;;
8990;Generalistische Basis GGZ;Binnenmaas;2013;;
8991;Generalistische Basis GGZ;Binnenmaas;2014;45.0;23.0
8992;Generalistische Basis GGZ;Bladel;2011;;
8993;Generalistische Basis GGZ;Bladel;2012;;
8994;Generalistische Basis GGZ;Bladel;2013;;
8995;Generalistische Basis GGZ;Bladel;2014;115.0;73.0
8996;Generalistische Basis GGZ;Blaricum;2011;;
8997;Generalistische Basis GGZ;Blaricum;2012;;
8998;Generalistische Basis GGZ;Blaricum;2013;;
8999;Generalistische Basis GGZ;Blaricum;2014;60.0;34.0
9000;Generalistische Basis GGZ;Bloemendaal;2011;;
9001;Generalistische Basis GGZ;Bloemendaal;2012;;
9002;Generalistische Basis GGZ;Bloemendaal;2013;;
9003;Generalistische Basis GGZ;Bloemendaal;2014;85.0;48.0
9004;Generalistische Basis GGZ;Boarnsterhim;2011;;
9005;Generalistische Basis GGZ;Boarnsterhim;2012;;
9006;Generalistische Basis GGZ;Boarnsterhim;2013;;
9007;Generalistische Basis GGZ;Boarnsterhim;2014;;
9008;Generalistische Basis GGZ;Bodegraven-Reeuwijk;2011;;
9009;Generalistische Basis GGZ;Bodegraven-Reeuwijk;2012;;
9010;Generalistische Basis GGZ;Bodegraven-Reeuwijk;2013;;
9011;Generalistische Basis GGZ;Bodegraven-Reeuwijk;2014;140.0;85.0
9012;Generalistische Basis GGZ;Boekel;2011;;
9013;Generalistische Basis GGZ;Boekel;2012;;
9014;Generalistische Basis GGZ;Boekel;2013;;
9015;Generalistische Basis GGZ;Boekel;2014;35.0;17.0
9016;Generalistische Basis GGZ;Ten Boer;2011;;
9017;Generalistische Basis GGZ;Ten Boer;2012;;
9018;Generalistische Basis GGZ;Ten Boer;2013;;
9019;Generalistische Basis GGZ;Ten Boer;2014;15.0;10.0
9020;Generalistische Basis GGZ;Borger-Odoorn;2011;;
