ID;Geslacht;Leeftijd;Nationaliteit;CaribischNederland;Perioden;BevolkingOp1Januari_1
7645;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2012;4
7646;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2013;4
7647;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2014;4
7648;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2015;2
7649;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2016;1
7650;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2017;1
7651;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2018;1
7652;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2019;1
7653;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2020;1
7654;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2021;1
7655;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2022;0
7656;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Caribisch Nederland;2023;0
7657;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2011;0
7658;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2012;0
7659;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2013;0
7660;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2014;0
7661;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2015;0
7662;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2016;0
7663;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2017;0
7664;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2018;0
7665;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2019;0
7666;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2020;0
7667;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2021;0
7668;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2022;0
7669;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Bonaire;2023;0
7670;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2011;4
7671;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2012;4
7672;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2013;4
7673;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2014;4
7674;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2015;2
7675;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2016;1
7676;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2017;1
7677;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2018;1
7678;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2019;1
7679;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2020;1
7680;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2021;1
7681;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2022;0
7682;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Sint Eustatius;2023;0
7683;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2011;0
7684;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2012;0
7685;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2013;0
7686;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2014;0
7687;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2015;0
7688;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2016;0
7689;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2017;0
7690;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2018;0
7691;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2019;0
7692;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2020;0
7693;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2021;0
7694;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2022;0
7695;Totaal mannen en vrouwen;15 tot 20 jaar;Burger Saint Kitts en Nevis;Saba;2023;0
7696;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2011;2
7697;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2012;3
7698;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2013;3
7699;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2014;2
7700;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2015;4
7701;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2016;9
7702;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2017;5
7703;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2018;4
7704;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2019;4
7705;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2020;6
7706;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2021;7
7707;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2022;11
7708;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Caribisch Nederland;2023;14
7709;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2011;1
7710;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2012;3
7711;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2013;3
7712;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2014;2
7713;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2015;3
7714;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2016;6
7715;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2017;3
7716;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2018;2
7717;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2019;4
7718;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2020;4
7719;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2021;4
7720;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2022;9
7721;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Bonaire;2023;13
7722;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2011;1
7723;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2012;0
7724;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2013;0
7725;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2014;0
7726;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2015;1
7727;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2016;3
7728;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2017;2
7729;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2018;2
7730;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2019;0
7731;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2020;0
7732;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2021;1
7733;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2022;2
7734;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Sint Eustatius;2023;1
7735;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2011;0
7736;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2012;0
7737;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2013;0
7738;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2014;0
7739;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2015;0
7740;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2016;0
7741;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2017;0
7742;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2018;0
7743;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2019;0
7744;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2020;2
7745;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2021;2
7746;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2022;0
7747;Totaal mannen en vrouwen;15 tot 20 jaar;Surinaams;Saba;2023;0
7748;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2011;1
7749;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2012;1
7750;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2013;0
7751;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2014;0
7752;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2015;0
7753;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2016;0
7754;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2017;0
7755;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2018;0
7756;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2019;0
7757;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2020;0
7758;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2021;1
7759;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2022;1
7760;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Caribisch Nederland;2023;3
7761;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2011;0
7762;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2012;0
7763;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2013;0
7764;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2014;0
7765;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2015;0
7766;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2016;0
7767;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2017;0
7768;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2018;0
7769;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2019;0
7770;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2020;0
7771;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2021;0
7772;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2022;0
7773;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Bonaire;2023;0
7774;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2011;0
7775;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2012;0
7776;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2013;0
7777;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2014;0
7778;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2015;0
7779;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2016;0
7780;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2017;0
7781;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2018;0
7782;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2019;0
7783;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2020;0
7784;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2021;1
7785;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2022;1
7786;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Sint Eustatius;2023;3
7787;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2011;1
7788;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2012;1
7789;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2013;0
7790;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2014;0
7791;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2015;0
7792;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2016;0
7793;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2017;0
7794;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2018;0
7795;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2019;0
7796;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2020;0
7797;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2021;0
7798;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2022;0
7799;Totaal mannen en vrouwen;15 tot 20 jaar;Burger van Trinidad en Tobago;Saba;2023;0
7800;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2011;25
7801;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2012;26
7802;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2013;26
7803;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2014;19
7804;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2015;18
7805;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2016;17
7806;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2017;19
7807;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2018;14
7808;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2019;11
7809;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2020;12
7810;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2021;18
7811;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2022;26
7812;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Caribisch Nederland;2023;40
7813;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2011;24
7814;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2012;24
7815;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2013;24
7816;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2014;17
7817;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2015;17
7818;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2016;17
7819;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2017;19
7820;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2018;14
7821;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2019;11
7822;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2020;12
7823;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2021;18
7824;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2022;24
7825;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Bonaire;2023;39
7826;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2011;1
7827;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2012;2
7828;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2013;2
7829;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2014;2
7830;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2015;1
7831;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2016;0
7832;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2017;0
7833;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2018;0
7834;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2019;0
7835;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2020;0
7836;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2021;0
7837;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2022;2
7838;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Sint Eustatius;2023;1
7839;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2011;0
7840;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2012;0
7841;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2013;0
7842;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2014;0
7843;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2015;0
7844;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2016;0
7845;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2017;0
7846;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2018;0
7847;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2019;0
7848;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2020;0
7849;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2021;0
7850;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2022;0
7851;Totaal mannen en vrouwen;15 tot 20 jaar;Venezolaans;Saba;2023;0
7852;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2011;2
7853;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2012;1
7854;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2013;0
7855;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2014;0
7856;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2015;0
7857;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2016;1
7858;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2017;3
7859;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2018;2
7860;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2019;2
7861;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2020;2
7862;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2021;1
7863;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2022;1
7864;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Caribisch Nederland;2023;2
7865;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2011;1
7866;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2012;0
7867;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2013;0
7868;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2014;0
7869;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2015;0
7870;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2016;1
7871;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2017;2
7872;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2018;2
7873;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2019;2
7874;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2020;2
7875;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2021;1
7876;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2022;0
7877;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Bonaire;2023;0
7878;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2011;1
7879;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2012;1
7880;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2013;0
7881;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2014;0
7882;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2015;0
7883;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2016;0
7884;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2017;1
7885;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2018;0
7886;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2019;0
7887;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2020;0
7888;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2021;0
7889;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2022;0
7890;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Sint Eustatius;2023;0
7891;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2011;0
7892;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2012;0
7893;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2013;0
7894;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2014;0
7895;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2015;0
7896;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2016;0
7897;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2017;0
7898;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2018;0
7899;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2019;0
7900;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2020;0
7901;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2021;0
7902;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2022;1
7903;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Azië;Saba;2023;2
7904;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2011;1
7905;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2012;1
7906;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2013;1
7907;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2014;1
7908;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2015;1
7909;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2016;1
7910;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2017;2
7911;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2018;2
7912;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2019;2
7913;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2020;1
7914;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2021;0
7915;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2022;2
7916;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Caribisch Nederland;2023;2
7917;Totaal mannen en vrouwen;15 tot 20 jaar;Overig Europa (exclusief Nederlands);Bonaire;2011;1
