ID;Leeftijd;Geslacht;Perioden;Autochtonen_1;Allochtonen_2;k_1eGeneratie_3;Totaal2eGeneratie_4;k_2eGeneratieMet1BuitenlandseOuder_5;k_2eGeneratieMet2BuitenlandseOuders_6;NietWesterseAllochtonen_7;WesterseAllochtonen_8
8669;55 jaar;Mannen;2050;73080;37510;19710;17800;7147;10653;26549;10961
8670;55 jaar;Vrouwen;2000;81786;12264;7242;5022;4686;336;3654;8610
8671;55 jaar;Vrouwen;2001;77046;12642;7928;4714;4395;319;4157;8485
8672;55 jaar;Vrouwen;2002;108119;15592;8615;6977;6488;489;4140;11452
8673;55 jaar;Vrouwen;2003;103356;16901;10310;6591;6078;513;4558;12343
8674;55 jaar;Vrouwen;2004;96373;17086;11115;5971;5487;484;5221;11865
8675;55 jaar;Vrouwen;2005;92681;17065;11471;5594;5125;469;5378;11687
8676;55 jaar;Vrouwen;2006;90168;17894;12238;5656;5089;567;6320;11574
8677;55 jaar;Vrouwen;2007;89827;17179;11058;6121;5113;1008;5908;11271
8678;55 jaar;Vrouwen;2008;92351;18116;11992;6124;4941;1183;6748;11368
8679;55 jaar;Vrouwen;2009;91902;18028;12266;5762;4620;1142;7080;10948
8680;55 jaar;Vrouwen;2010;92172;18743;12917;5826;4649;1177;7784;10959
8681;55 jaar;Vrouwen;2011;93603;19010;13095;5915;4621;1294;8066;10944
8682;55 jaar;Vrouwen;2012;94555;19407;13499;5908;4583;1325;8524;10883
8683;55 jaar;Vrouwen;2013;95824;19817;13623;6194;4683;1511;8712;11105
8684;55 jaar;Vrouwen;2014;96981;20387;14038;6349;4705;1644;9410;10977
8685;55 jaar;Vrouwen;2015;99127;20983;14309;6674;5028;1646;9684;11299
8686;55 jaar;Vrouwen;2016;97841;22310;15775;6535;4892;1643;11185;11125
8687;55 jaar;Vrouwen;2017;101472;21807;15080;6727;5171;1556;10392;11415
8688;55 jaar;Vrouwen;2018;100503;23364;16223;7141;5463;1678;11695;11669
8689;55 jaar;Vrouwen;2019;101610;23692;16438;7254;5619;1635;11865;11827
8690;55 jaar;Vrouwen;2020;101880;24939;17390;7549;5818;1731;12718;12221
8691;55 jaar;Vrouwen;2021;99200;25050;17455;7595;5938;1657;12860;12190
8692;55 jaar;Vrouwen;2022;97265;25261;17657;7604;6028;1576;13200;12061
8693;55 jaar;Vrouwen;2023;96768;25175;17483;7692;6072;1620;12894;12281
8694;55 jaar;Vrouwen;2024;96611;26527;18747;7780;6082;1698;14296;12231
8695;55 jaar;Vrouwen;2025;100484;27770;19467;8303;6569;1734;15037;12733
8696;55 jaar;Vrouwen;2026;97407;28081;20099;7982;6063;1919;15774;12307
8697;55 jaar;Vrouwen;2027;92567;28134;20240;7894;5851;2043;16074;12060
8698;55 jaar;Vrouwen;2028;87757;28315;20468;7847;5567;2280;16497;11818
8699;55 jaar;Vrouwen;2029;80048;27768;20387;7381;5045;2336;16408;11360
8700;55 jaar;Vrouwen;2030;76101;27969;20440;7529;5010;2519;16691;11278
8701;55 jaar;Vrouwen;2031;72674;27719;19886;7833;4811;3022;16616;11103
8702;55 jaar;Vrouwen;2032;71545;27839;19528;8311;4828;3483;16663;11176
8703;55 jaar;Vrouwen;2033;69843;29066;20169;8897;4875;4022;17872;11194
8704;55 jaar;Vrouwen;2034;70197;29824;20092;9732;5145;4587;18424;11400
8705;55 jaar;Vrouwen;2035;69706;30327;20099;10228;5167;5061;18963;11364
8706;55 jaar;Vrouwen;2036;71076;31526;19914;11612;5554;6058;19881;11645
8707;55 jaar;Vrouwen;2037;69819;31849;19806;12043;5527;6516;20404;11445
8708;55 jaar;Vrouwen;2038;67268;31736;19973;11763;5415;6348;20508;11228
8709;55 jaar;Vrouwen;2039;66570;32067;20070;11997;5362;6635;20921;11146
8710;55 jaar;Vrouwen;2040;68037;32389;20208;12181;5556;6625;21304;11085
8711;55 jaar;Vrouwen;2041;69728;32635;20253;12382;5479;6903;21565;11070
8712;55 jaar;Vrouwen;2042;71990;33160;20119;13041;5874;7167;21972;11188
8713;55 jaar;Vrouwen;2043;71727;33597;20126;13471;5859;7612;22567;11030
8714;55 jaar;Vrouwen;2044;71100;34385;20133;14252;6112;8140;23154;11231
8715;55 jaar;Vrouwen;2045;71983;34663;20108;14555;6041;8514;23681;10982
8716;55 jaar;Vrouwen;2046;73856;35801;20044;15757;6506;9251;24651;11150
8717;55 jaar;Vrouwen;2047;74191;35962;20030;15932;6613;9319;24810;11152
8718;55 jaar;Vrouwen;2048;72716;36330;20016;16314;6740;9574;25172;11158
8719;55 jaar;Vrouwen;2049;72376;36427;19997;16430;6703;9727;25441;10986
8720;55 jaar;Vrouwen;2050;72079;37103;20028;17075;6805;10270;25994;11109
8721;56 jaar;Totaal mannen en vrouwen;2000;156769;24284;14203;10081;9381;700;7256;17028
8722;56 jaar;Totaal mannen en vrouwen;2001;164624;25406;15319;10087;9438;649;8022;17384
8723;56 jaar;Totaal mannen en vrouwen;2002;154938;26311;16572;9739;9100;639;8838;17473
8724;56 jaar;Totaal mannen en vrouwen;2003;218550;32105;18030;14075;13076;999;9070;23035
8725;56 jaar;Totaal mannen en vrouwen;2004;207711;34488;20973;13515;12415;1100;9534;24954
8726;56 jaar;Totaal mannen en vrouwen;2005;194537;34663;22444;12219;11209;1010;10659;24004
8727;56 jaar;Totaal mannen en vrouwen;2006;187197;34168;22770;11398;10405;993;10766;23402
8728;56 jaar;Totaal mannen en vrouwen;2007;182028;35567;24121;11446;10296;1150;12603;22964
8729;56 jaar;Totaal mannen en vrouwen;2008;181567;34080;21682;12398;10365;2033;11736;22344
8730;56 jaar;Totaal mannen en vrouwen;2009;186411;35696;23163;12533;10092;2441;13334;22362
8731;56 jaar;Totaal mannen en vrouwen;2010;185198;35524;23713;11811;9385;2426;13923;21601
8732;56 jaar;Totaal mannen en vrouwen;2011;186207;36520;24806;11714;9269;2445;15071;21449
8733;56 jaar;Totaal mannen en vrouwen;2012;187576;37270;25366;11904;9295;2609;15902;21368
8734;56 jaar;Totaal mannen en vrouwen;2013;190442;38503;26619;11884;9179;2705;17276;21227
8735;56 jaar;Totaal mannen en vrouwen;2014;192721;39012;26643;12369;9455;2914;17425;21587
8736;56 jaar;Totaal mannen en vrouwen;2015;194709;40531;27674;12857;9617;3240;18935;21596
8737;56 jaar;Totaal mannen en vrouwen;2016;198752;41842;28655;13187;9898;3289;19871;21971
8738;56 jaar;Totaal mannen en vrouwen;2017;196571;44693;31679;13014;9764;3250;22814;21879
8739;56 jaar;Totaal mannen en vrouwen;2018;203039;44212;30545;13667;10428;3239;21637;22575
8740;56 jaar;Totaal mannen en vrouwen;2019;201567;46996;32733;14263;10920;3343;24073;22923
8741;56 jaar;Totaal mannen en vrouwen;2020;204444;48084;33417;14667;11241;3426;24730;23354
8742;56 jaar;Totaal mannen en vrouwen;2021;204797;50737;35432;15305;11842;3463;26589;24148
8743;56 jaar;Totaal mannen en vrouwen;2022;199869;50971;35734;15237;11938;3299;26873;24098
8744;56 jaar;Totaal mannen en vrouwen;2023;195431;51350;36088;15262;12071;3191;27495;23855
8745;56 jaar;Totaal mannen en vrouwen;2024;194741;50697;35303;15394;12172;3222;26628;24069
8746;56 jaar;Totaal mannen en vrouwen;2025;193742;53336;37651;15685;12334;3351;29122;24214
8747;56 jaar;Totaal mannen en vrouwen;2026;201947;55622;38871;16751;13177;3574;30495;25127
8748;56 jaar;Totaal mannen en vrouwen;2027;195289;56055;39765;16290;12379;3911;31675;24380
8749;56 jaar;Totaal mannen en vrouwen;2028;185994;55790;39734;16056;11851;4205;31997;23793
8750;56 jaar;Totaal mannen en vrouwen;2029;175497;55764;39847;15917;11352;4565;32498;23266
8751;56 jaar;Totaal mannen en vrouwen;2030;160668;54332;39487;14845;10126;4719;32202;22130
8752;56 jaar;Totaal mannen en vrouwen;2031;153133;54828;39615;15213;10014;5199;32934;21894
8753;56 jaar;Totaal mannen en vrouwen;2032;146008;54504;38604;15900;9799;6101;32812;21692
8754;56 jaar;Totaal mannen en vrouwen;2033;144371;54988;37993;16995;9881;7114;33125;21863
8755;56 jaar;Totaal mannen en vrouwen;2034;140540;56856;38881;17975;9906;8069;35127;21729
8756;56 jaar;Totaal mannen en vrouwen;2035;141087;58484;38860;19624;10406;9218;36324;22160
8757;56 jaar;Totaal mannen en vrouwen;2036;139575;59807;38928;20879;10543;10336;37625;22182
8758;56 jaar;Totaal mannen en vrouwen;2037;142759;62201;38698;23503;11282;12221;39472;22729
8759;56 jaar;Totaal mannen en vrouwen;2038;139491;63292;38799;24493;11270;13223;40841;22451
8760;56 jaar;Totaal mannen en vrouwen;2039;135081;63101;39143;23958;10979;12979;41163;21938
8761;56 jaar;Totaal mannen en vrouwen;2040;133649;63456;39248;24208;10870;13338;41767;21689
8762;56 jaar;Totaal mannen en vrouwen;2041;136767;64249;39470;24779;11280;13499;42545;21704
8763;56 jaar;Totaal mannen en vrouwen;2042;139552;64676;39531;25145;11294;13851;43037;21639
8764;56 jaar;Totaal mannen en vrouwen;2043;143568;65742;39395;26347;11931;14416;43902;21840
8765;56 jaar;Totaal mannen en vrouwen;2044;144406;66607;39407;27200;11891;15309;44966;21641
8766;56 jaar;Totaal mannen en vrouwen;2045;142592;68210;39415;28795;12225;16570;46455;21755
8767;56 jaar;Totaal mannen en vrouwen;2046;143653;69067;39437;29630;12273;17357;47528;21539
8768;56 jaar;Totaal mannen en vrouwen;2047;148681;71076;39341;31735;13148;18587;49289;21787
8769;56 jaar;Totaal mannen en vrouwen;2048;148488;71670;39263;32407;13446;18961;49781;21889
8770;56 jaar;Totaal mannen en vrouwen;2049;145968;72517;39319;33198;13534;19664;50792;21725
8771;56 jaar;Totaal mannen en vrouwen;2050;144913;72617;39269;33348;13748;19600;50929;21688
8772;56 jaar;Mannen;2000;79246;12872;7712;5160;4794;366;4036;8836
8773;56 jaar;Mannen;2001;83190;13169;8083;5086;4772;314;4342;8827
8774;56 jaar;Mannen;2002;78210;13709;8663;5046;4724;322;4667;9042
8775;56 jaar;Mannen;2003;110901;16568;9441;7127;6615;512;4917;11651
8776;56 jaar;Mannen;2004;104793;17663;10710;6953;6364;589;4970;12693
8777;56 jaar;Mannen;2005;98565;17660;11387;6273;5744;529;5443;12217
8778;56 jaar;Mannen;2006;94899;17184;11356;5828;5302;526;5394;11790
8779;56 jaar;Mannen;2007;92224;17766;11954;5812;5228;584;6304;11462
8780;56 jaar;Mannen;2008;92100;16990;10685;6305;5274;1031;5847;11143
8781;56 jaar;Mannen;2009;94432;17682;11248;6434;5172;1262;6613;11069
8782;56 jaar;Mannen;2010;93670;17600;11527;6073;4783;1290;6874;10726
8783;56 jaar;Mannen;2011;94414;17890;11981;5909;4636;1273;7327;10563
8784;56 jaar;Mannen;2012;94354;18381;12368;6013;4694;1319;7881;10500
8785;56 jaar;Mannen;2013;96271;19224;13224;6000;4615;1385;8804;10420
8786;56 jaar;Mannen;2014;97286;19331;13131;6200;4791;1409;8769;10562
8787;56 jaar;Mannen;2015;98124;20286;13755;6531;4929;1602;9588;10698
8788;56 jaar;Mannen;2016;100030;21004;14466;6538;4888;1650;10250;10754
8789;56 jaar;Mannen;2017;99133;22548;16045;6503;4892;1611;11711;10837
8790;56 jaar;Mannen;2018;101985;22563;15599;6964;5274;1690;11316;11247
8791;56 jaar;Mannen;2019;101469;23811;16663;7148;5475;1673;12469;11342
8792;56 jaar;Mannen;2020;103240;24580;17138;7442;5644;1798;12960;11620
8793;56 jaar;Mannen;2021;103327;25998;18217;7781;6042;1739;13974;12024
8794;56 jaar;Mannen;2022;101062;26128;18454;7674;6027;1647;14120;12008
8795;56 jaar;Mannen;2023;98556;26292;18609;7683;6062;1621;14401;11891
8796;56 jaar;Mannen;2024;98363;25725;17997;7728;6120;1608;13833;11892
8797;56 jaar;Mannen;2025;97517;27029;19097;7932;6274;1658;14941;12088
8798;56 jaar;Mannen;2026;101867;28085;19609;8476;6629;1847;15584;12501
8799;56 jaar;Mannen;2027;98268;28214;19880;8334;6333;2001;16032;12182
8800;56 jaar;Mannen;2028;93793;27896;19709;8187;6017;2170;16057;11839
8801;56 jaar;Mannen;2029;88078;27696;19599;8097;5803;2294;16137;11559
8802;56 jaar;Mannen;2030;80923;26809;19316;7493;5100;2393;15929;10880
8803;56 jaar;Mannen;2031;77322;27103;19394;7709;5019;2690;16375;10728
8804;56 jaar;Mannen;2032;73601;27028;18933;8095;5005;3090;16325;10703
8805;56 jaar;Mannen;2033;73089;27389;18678;8711;5066;3645;16587;10802
8806;56 jaar;Mannen;2034;70951;28040;18932;9108;5047;4061;17389;10651
8807;56 jaar;Mannen;2035;71149;28913;18988;9925;5280;4645;18034;10879
8808;56 jaar;Mannen;2036;70120;29737;19050;10687;5394;5293;18800;10937
8809;56 jaar;Mannen;2037;71947;30932;19003;11929;5744;6185;19728;11204
8810;56 jaar;Mannen;2038;69928;31701;19210;12491;5763;6728;20575;11126
8811;56 jaar;Mannen;2039;68054;31627;19391;12236;5582;6654;20798;10829
8812;56 jaar;Mannen;2040;67321;31649;19399;12250;5524;6726;20987;10662
8813;56 jaar;Mannen;2041;68975;32125;19484;12641;5745;6896;21386;10739
8814;56 jaar;Mannen;2042;70075;32307;19501;12806;5835;6971;21619;10688
8815;56 jaar;Mannen;2043;71838;32848;19501;13347;6073;7274;22077;10771
8816;56 jaar;Mannen;2044;72938;33274;19503;13771;6052;7719;22545;10729
8817;56 jaar;Mannen;2045;71749;34091;19502;14589;6132;8457;23449;10642
8818;56 jaar;Mannen;2046;71929;34674;19552;15122;6251;8871;24001;10673
8819;56 jaar;Mannen;2047;75096;35546;19517;16029;6661;9368;24790;10756
8820;56 jaar;Mannen;2048;74568;35978;19451;16527;6854;9673;25122;10856
8821;56 jaar;Mannen;2049;73513;36458;19523;16935;6815;10120;25775;10683
8822;56 jaar;Mannen;2050;72796;36464;19493;16971;7067;9904;25642;10822
8823;56 jaar;Vrouwen;2000;77523;11412;6491;4921;4587;334;3220;8192
8824;56 jaar;Vrouwen;2001;81433;12238;7237;5001;4666;335;3680;8558
8825;56 jaar;Vrouwen;2002;76722;12608;7913;4695;4377;318;4176;8432
8826;56 jaar;Vrouwen;2003;107649;15537;8588;6949;6463;486;4154;11383
8827;56 jaar;Vrouwen;2004;102916;16828;10264;6564;6053;511;4565;12263
8828;56 jaar;Vrouwen;2005;95969;17006;11057;5949;5468;481;5219;11787
8829;56 jaar;Vrouwen;2006;92295;16986;11413;5573;5106;467;5374;11612
8830;56 jaar;Vrouwen;2007;89803;17802;12167;5635;5069;566;6301;11501
8831;56 jaar;Vrouwen;2008;89465;17092;10996;6096;5092;1004;5893;11199
8832;56 jaar;Vrouwen;2009;91976;18017;11917;6100;4921;1179;6724;11293
8833;56 jaar;Vrouwen;2010;91527;17925;12186;5739;4602;1137;7052;10873
8834;56 jaar;Vrouwen;2011;91792;18631;12827;5804;4630;1174;7746;10885
8835;56 jaar;Vrouwen;2012;93219;18893;13000;5893;4604;1289;8024;10869
8836;56 jaar;Vrouwen;2013;94169;19282;13398;5884;4565;1319;8474;10808
8837;56 jaar;Vrouwen;2014;95429;19686;13515;6171;4665;1506;8658;11028
8838;56 jaar;Vrouwen;2015;96588;20242;13918;6324;4686;1638;9344;10898
8839;56 jaar;Vrouwen;2016;98721;20839;14190;6649;5009;1640;9621;11218
8840;56 jaar;Vrouwen;2017;97439;22144;15633;6511;4873;1638;11103;11041
8841;56 jaar;Vrouwen;2018;101057;21646;14944;6702;5152;1550;10318;11328
8842;56 jaar;Vrouwen;2019;100099;23185;16070;7115;5443;1672;11604;11581
8843;56 jaar;Vrouwen;2020;101202;23506;16279;7227;5599;1628;11772;11734
8844;56 jaar;Vrouwen;2021;101471;24738;17216;7522;5797;1725;12616;12122
8845;56 jaar;Vrouwen;2022;98806;24843;17277;7566;5916;1650;12753;12090
8846;56 jaar;Vrouwen;2023;96877;25056;17479;7577;6007;1570;13092;11964
8847;56 jaar;Vrouwen;2024;96380;24970;17304;7666;6053;1613;12793;12177
8848;56 jaar;Vrouwen;2025;96226;26306;18553;7753;6061;1692;14179;12127
8849;56 jaar;Vrouwen;2026;100077;27540;19265;8275;6547;1728;14913;12627
8850;56 jaar;Vrouwen;2027;97021;27841;19886;7955;6044;1911;15643;12198
8851;56 jaar;Vrouwen;2028;92202;27893;20025;7868;5832;2036;15941;11952
8852;56 jaar;Vrouwen;2029;87420;28068;20248;7820;5552;2268;16360;11708
8853;56 jaar;Vrouwen;2030;79745;27524;20169;7355;5029;2326;16274;11250
8854;56 jaar;Vrouwen;2031;75812;27724;20220;7504;4994;2510;16557;11167
8855;56 jaar;Vrouwen;2032;72407;27476;19671;7805;4796;3009;16486;10990
8856;56 jaar;Vrouwen;2033;71283;27598;19315;8283;4812;3471;16538;11060
8857;56 jaar;Vrouwen;2034;69590;28815;19949;8866;4859;4007;17736;11079
8858;56 jaar;Vrouwen;2035;69938;29571;19871;9700;5128;4572;18289;11282
8859;56 jaar;Vrouwen;2036;69454;30071;19880;10191;5147;5044;18826;11245
8860;56 jaar;Vrouwen;2037;70814;31267;19696;11571;5534;6037;19742;11525
8861;56 jaar;Vrouwen;2038;69563;31591;19588;12003;5506;6497;20265;11326
8862;56 jaar;Vrouwen;2039;67022;31479;19754;11725;5398;6327;20370;11109
8863;56 jaar;Vrouwen;2040;66330;31805;19847;11958;5347;6611;20778;11027
8864;56 jaar;Vrouwen;2041;67789;32127;19985;12142;5541;6601;21160;10967
8865;56 jaar;Vrouwen;2042;69478;32368;20027;12341;5461;6880;21417;10951
8866;56 jaar;Vrouwen;2043;71733;32891;19894;12997;5854;7143;21824;11067
8867;56 jaar;Vrouwen;2044;71470;33331;19904;13427;5839;7588;22421;10910
8868;56 jaar;Vrouwen;2045;70847;34115;19910;14205;6093;8112;23004;11111
8869;56 jaar;Vrouwen;2046;71722;34395;19887;14508;6024;8484;23530;10865
8870;56 jaar;Vrouwen;2047;73584;35531;19825;15706;6485;9221;24499;11032
8871;56 jaar;Vrouwen;2048;73920;35693;19811;15882;6595;9287;24659;11034
8872;56 jaar;Vrouwen;2049;72456;36058;19795;16263;6720;9543;25018;11040
8873;56 jaar;Vrouwen;2050;72115;36155;19775;16380;6684;9696;25287;10868
8874;57 jaar;Totaal mannen en vrouwen;2000;140839;25966;16246;9720;9049;671;7834;18132
8875;57 jaar;Totaal mannen en vrouwen;2001;155797;24201;14181;10020;9324;696;7275;16926
8876;57 jaar;Totaal mannen en vrouwen;2002;163609;25298;15273;10025;9380;645;8026;17272
8877;57 jaar;Totaal mannen en vrouwen;2003;154003;26190;16508;9682;9047;635;8834;17356
8878;57 jaar;Totaal mannen en vrouwen;2004;217201;31938;17945;13993;13000;993;9057;22881
8879;57 jaar;Totaal mannen en vrouwen;2005;206460;34296;20858;13438;12344;1094;9515;24781
8880;57 jaar;Totaal mannen en vrouwen;2006;193391;34461;22311;12150;11145;1005;10621;23840
8881;57 jaar;Totaal mannen en vrouwen;2007;186112;33969;22633;11336;10349;987;10726;23243
8882;57 jaar;Totaal mannen en vrouwen;2008;180989;35344;23960;11384;10241;1143;12532;22812
8883;57 jaar;Totaal mannen en vrouwen;2009;180538;33879;21548;12331;10309;2022;11677;22202
8884;57 jaar;Totaal mannen en vrouwen;2010;185358;35470;23004;12466;10038;2428;13252;22218
8885;57 jaar;Totaal mannen en vrouwen;2011;184156;35293;23544;11749;9337;2412;13833;21460
8886;57 jaar;Totaal mannen en vrouwen;2012;185163;36273;24620;11653;9220;2433;14965;21308
8887;57 jaar;Totaal mannen en vrouwen;2013;186533;37016;25171;11845;9251;2594;15786;21230
8888;57 jaar;Totaal mannen en vrouwen;2014;189388;38224;26402;11822;9131;2691;17138;21086
8889;57 jaar;Totaal mannen en vrouwen;2015;191654;38728;26420;12308;9407;2901;17287;21441
8890;57 jaar;Totaal mannen en vrouwen;2016;193642;40225;27432;12793;9571;3222;18775;21450
8891;57 jaar;Totaal mannen en vrouwen;2017;197667;41522;28401;13121;9847;3274;19702;21820
8892;57 jaar;Totaal mannen en vrouwen;2018;195503;44328;31376;12952;9719;3233;22606;21722
8893;57 jaar;Totaal mannen en vrouwen;2019;201941;43854;30255;13599;10375;3224;21443;22411
8894;57 jaar;Totaal mannen en vrouwen;2020;200482;46607;32411;14196;10867;3329;23849;22758
8895;57 jaar;Totaal mannen en vrouwen;2021;203351;47679;33082;14597;11187;3410;24500;23179
8896;57 jaar;Totaal mannen en vrouwen;2022;203714;50297;35067;15230;11782;3448;26332;23965
8897;57 jaar;Totaal mannen en vrouwen;2023;198814;50532;35365;15167;11883;3284;26619;23913
8898;57 jaar;Totaal mannen en vrouwen;2024;194411;50903;35714;15189;12012;3177;27234;23669
8899;57 jaar;Totaal mannen en vrouwen;2025;193731;50257;34934;15323;12117;3206;26381;23876
8900;57 jaar;Totaal mannen en vrouwen;2026;192747;52862;37251;15611;12275;3336;28842;24020
8901;57 jaar;Totaal mannen en vrouwen;2027;200904;55133;38459;16674;13118;3556;30209;24924
8902;57 jaar;Totaal mannen en vrouwen;2028;194289;55557;39342;16215;12322;3893;31377;24180
8903;57 jaar;Totaal mannen en vrouwen;2029;185057;55290;39309;15981;11795;4186;31698;23592
8904;57 jaar;Totaal mannen en vrouwen;2030;174624;55265;39420;15845;11302;4543;32199;23066
8905;57 jaar;Totaal mannen en vrouwen;2031;159885;53842;39063;14779;10080;4699;31908;21934
8906;57 jaar;Totaal mannen en vrouwen;2032;152398;54334;39190;15144;9969;5175;32640;21694
8907;57 jaar;Totaal mannen en vrouwen;2033;145314;54018;38190;15828;9754;6074;32526;21492
8908;57 jaar;Totaal mannen en vrouwen;2034;143691;54505;37585;16920;9838;7082;32844;21661
8909;57 jaar;Totaal mannen en vrouwen;2035;139881;56359;38462;17897;9863;8034;34833;21526
8910;57 jaar;Totaal mannen en vrouwen;2036;140425;57981;38441;19540;10362;9178;36025;21956
8911;57 jaar;Totaal mannen en vrouwen;2037;138918;59300;38510;20790;10499;10291;37325;21975
8912;57 jaar;Totaal mannen en vrouwen;2038;142089;61684;38281;23403;11232;12171;39165;22519
8913;57 jaar;Totaal mannen en vrouwen;2039;138841;62768;38379;24389;11221;13168;40527;22241
8914;57 jaar;Totaal mannen en vrouwen;2040;134459;62575;38719;23856;10931;12925;40847;21728
8915;57 jaar;Totaal mannen en vrouwen;2041;133041;62926;38821;24105;10824;13281;41445;21481
8916;57 jaar;Totaal mannen en vrouwen;2042;136141;63717;39040;24677;11235;13442;42220;21497
8917;57 jaar;Totaal mannen en vrouwen;2043;138913;64144;39102;25042;11249;13793;42713;21431
8918;57 jaar;Totaal mannen en vrouwen;2044;142906;65205;38968;26237;11881;14356;43574;21631
8919;57 jaar;Totaal mannen en vrouwen;2045;143745;66065;38980;27085;11841;15244;44633;21432
8920;57 jaar;Totaal mannen en vrouwen;2046;141946;67664;38988;28676;12174;16502;46118;21546
8921;57 jaar;Totaal mannen en vrouwen;2047;142998;68518;39010;29508;12223;17285;47188;21330
8922;57 jaar;Totaal mannen en vrouwen;2048;148003;70521;38916;31605;13094;18511;48941;21580
8923;57 jaar;Totaal mannen en vrouwen;2049;147816;71113;38836;32277;13392;18885;49433;21680
8924;57 jaar;Totaal mannen en vrouwen;2050;145305;71962;38895;33067;13482;19585;50443;21519
8925;57 jaar;Mannen;2000;71168;13568;8630;4938;4598;340;4325;9243
8926;57 jaar;Mannen;2001;78637;12812;7690;5122;4758;364;4031;8781
8927;57 jaar;Mannen;2002;82552;13100;8052;5048;4737;311;4330;8770
8928;57 jaar;Mannen;2003;77633;13628;8621;5007;4688;319;4649;8979
8929;57 jaar;Mannen;2004;110057;16470;9393;7077;6568;509;4896;11574
8930;57 jaar;Mannen;2005;104020;17552;10649;6903;6319;584;4946;12606
8931;57 jaar;Mannen;2006;97857;17547;11317;6230;5704;526;5410;12137
8932;57 jaar;Mannen;2007;94228;17077;11289;5788;5265;523;5364;11713
8933;57 jaar;Mannen;2008;91584;17647;11874;5773;5194;579;6255;11392
8934;57 jaar;Mannen;2009;91471;16883;10622;6261;5236;1025;5803;11080
8935;57 jaar;Mannen;2010;93787;17567;11173;6394;5140;1254;6559;11008
8936;57 jaar;Mannen;2011;93034;17483;11449;6034;4753;1281;6818;10665
8937;57 jaar;Mannen;2012;93779;17766;11893;5873;4609;1264;7262;10504
