ID;RegioS;Kiesgerechtigden_1;Opkomst_2;TotaalStemmen_3;GeldigeStemmen_4;CDA_5;CU_6;D66_7;GL_8;PvdA_9;SGP_10;SP_11;VVD_12;OverigeLandelijkeGroeperingEn_13;LokaleConfessioneleGroeperingEn_14;LokaleOnafhankelijkeGroeperingEn_15;LokaleProgressieveGroeperingEn_16;CDA_17;CU_18;D66_19;GL_20;PvdA_21;SGP_22;SP_23;VVD_24;OverigeLandelijkeGroeperingEn_25;LokaleConfessioneleGroeperingEn_26;LokaleOnafhankelijkeGroeperingEn_27;LokaleProgressieveGroeperingEn_28;TotaalPolitiekeGroeperingen_29;CDA_30;CU_31;D66_32;GL_33;PvdA_34;SGP_35;SP_36;VVD_37;OverigeLandelijkeGroeperingEn_38;LokaleConfessioneleGroeperingEn_39;LokaleOnafhankelijkeGroeperingEn_40;LokaleProgressieveGroeperingEn_41;TotaalPolitiekeGroeperingen_42;CDA_43;CU_44;D66_45;GL_46;PvdA_47;SGP_48;SP_49;VVD_50;OverigeLandelijkeGroeperingEn_51;LokaleConfessioneleGroeperingEn_52;LokaleOnafhankelijkeGroeperingEn_53;LokaleProgressieveGroeperingEn_54;TotaalPolitiekeGroeperingen_55;CDA_56;CU_57;D66_58;GL_59;PvdA_60;SGP_61;SP_62;VVD_63;OverigeLandelijkeGroeperingEn_64;LokaleConfessioneleGroeperingEn_65;LokaleOnafhankelijkeGroeperingEn_66;LokaleProgressieveGroeperingEn_67;TotaalPolitiekeGroeperingen_68;CDA_69;CU_70;D66_71;GL_72;PvdA_73;SGP_74;SP_75;VVD_76;OverigeLandelijkeGroeperingEn_77;LokaleConfessioneleGroeperingEn_78;LokaleOnafhankelijkeGroeperingEn_79;LokaleProgressieveGroeperingEn_80;TotaalPolitiekeGroeperingen_81;CDA_82;CU_83;D66_84;GL_85;PvdA_86;SGP_87;SP_88;VVD_89;OverigeLandelijkeGroeperingEn_90;LokaleConfessioneleGroeperingEn_91;LokaleOnafhankelijkeGroeperingEn_92;LokaleProgressieveGroeperingEn_93;TotaalPolitiekeGroeperingen_94;CDA_95;CU_96;D66_97;GL_98;PvdA_99;SGP_100;SP_101;VVD_102;OverigeLandelijkeGroeperingEn_103;LokaleConfessioneleGroeperingEn_104;LokaleOnafhankelijkeGroeperingEn_105;LokaleProgressieveGroeperingEn_106;TotaalPolitiekeGroeperingen_107;CDA_108;CU_109;D66_110;GL_111;PvdA_112;SGP_113;SP_114;VVD_115;OverigeLandelijkeGroeperingEn_116;LokaleConfessioneleGroeperingEn_117;LokaleOnafhankelijkeGroeperingEn_118;LokaleProgressieveGroeperingEn_119;TotaalPolitiekeGroeperingen_120;CDA_121;CU_122;D66_123;GL_124;PvdA_125;SGP_126;SP_127;VVD_128;OverigeLandelijkeGroeperingEn_129;LokaleConfessioneleGroeperingEn_130;LokaleOnafhankelijkeGroeperingEn_131;LokaleProgressieveGroeperingEn_132;TotaalPolitiekeGroeperingen_133;CDA_134;CU_135;D66_136;GL_137;PvdA_138;SGP_139;SP_140;VVD_141;OverigeLandelijkeGroeperingEn_142;LokaleConfessioneleGroeperingEn_143;LokaleOnafhankelijkeGroeperingEn_144;LokaleProgressieveGroeperingEn_145;Mannen_146;Vrouwen_147;LandsdeelCode_148;ProvincieCode_149;KamerkieskringCode_150;CoropCode_151;GemeenteCode_152
261;Mook en Middelaar;6124;64.9;3975;3966;802;0;0;567;658;0;0;555;0;0;1384;0;20.2;0.0;0.0;14.3;16.6;0.0;0.0;14.0;0.0;0.0;34.9;0.0;13;3;0;0;2;2;0;0;2;0;0;4;0;10;2;0;0;1;2;0;0;1;0;0;4;0;3;1;0;0;1;0;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;31;19;37;944
262;Moordrecht;5921;61.4;3636;3606;716;0;0;0;802;437;0;900;0;0;751;0;19.9;0.0;0.0;0.0;22.2;12.1;0.0;25.0;0.0;0.0;20.8;0.0;13;3;0;0;0;3;1;0;3;0;0;3;0;10;3;0;0;0;1;1;0;2;0;0;3;0;3;0;0;0;0;2;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;3;28;15;28;563
263;Muiden;5125;70.6;3620;3612;1051;0;584;0;725;0;0;752;0;0;500;0;29.1;0.0;16.2;0.0;20.1;0.0;0.0;20.8;0.0;0.0;13.8;0.0;13;4;0;2;0;2;0;0;3;0;0;2;0;9;3;0;2;0;2;0;0;2;0;0;0;0;4;1;0;0;0;0;0;0;1;0;0;2;0;3;1;0;1;0;1;0;0;0;0;0;0;0;3;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;10;24;424
264;Naaldwijk;21724;57.3;12447;12415;6121;0;574;0;1579;0;0;3375;0;766;0;0;49.3;0.0;4.6;0.0;12.7;0.0;0.0;27.2;0.0;6.2;0.0;0.0;21;11;0;1;0;2;0;0;6;0;1;0;0;16;8;0;1;0;1;0;0;5;0;1;0;0;5;3;0;0;0;1;0;0;1;0;0;0;0;3;2;0;0;0;0;0;0;1;0;0;0;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;28;14;27;565
265;Naarden;12795;62.4;7984;7971;1857;0;0;1635;1188;0;0;3291;0;0;0;0;23.3;0.0;0.0;20.5;14.9;0.0;0.0;41.3;0.0;0.0;0.0;0.0;17;4;0;0;3;3;0;0;7;0;0;0;0;12;3;0;0;1;2;0;0;6;0;0;0;0;5;1;0;0;2;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;27;10;24;425
266;Nederlek;11370;66.6;7576;7537;1401;0;422;0;2083;911;0;1714;0;0;1006;0;18.6;0.0;5.6;0.0;27.6;12.1;0.0;22.7;0.0;0.0;13.3;0.0;15;3;0;1;0;4;2;0;3;0;0;2;0;12;2;0;1;0;3;2;0;2;0;0;2;0;3;1;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;28;15;29;643
267;Nederweert;12321;66.1;8145;8134;3872;0;0;0;1426;0;0;1090;0;0;1746;0;47.6;0.0;0.0;0.0;17.5;0.0;0.0;13.4;0.0;0.0;21.5;0.0;17;8;0;0;0;3;0;0;2;0;0;4;0;11;6;0;0;0;2;0;0;0;0;0;3;0;6;2;0;0;0;1;0;0;2;0;0;1;0;3;2;0;0;0;1;0;0;0;0;0;0;0;3;2;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D66  ;     ;4;31;19;38;946
268;Neede;8679;67.8;5888;5878;1690;0;447;0;951;0;0;638;0;0;2152;0;28.8;0.0;7.6;0.0;16.2;0.0;0.0;10.9;0.0;0.0;36.6;0.0;15;4;0;1;0;2;0;0;2;0;0;6;0;12;3;0;1;0;2;0;0;2;0;0;4;0;3;1;0;0;0;0;0;0;0;0;0;2;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;2;25;7;14;266
269;Neerijnen;8533;65.2;5564;5535;1438;0;0;0;1736;984;0;1377;0;0;0;0;26.0;0.0;0.0;0.0;31.4;17.8;0.0;24.9;0.0;0.0;0.0;0.0;15;4;0;0;0;5;2;0;4;0;0;0;0;13;4;0;0;0;4;2;0;3;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;2;25;6;16;304
270;Niedorp;8618;60.3;5194;5185;884;0;0;0;1545;0;0;1730;0;0;1026;0;17.0;0.0;0.0;0.0;29.8;0.0;0.0;33.4;0.0;0.0;19.8;0.0;15;3;0;0;0;4;0;0;5;0;0;3;0;11;3;0;0;0;3;0;0;3;0;0;2;0;4;0;0;0;0;1;0;0;2;0;0;1;0;2;0;0;0;0;1;0;0;1;0;0;0;0;2;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;3;27;11;18;412
271;Nieuwegein;47956;51.9;24875;24821;4631;0;1286;2233;3765;0;0;3955;992;1411;6548;0;18.7;0.0;5.2;9.0;15.2;0.0;0.0;15.9;4.0;5.7;26.4;0.0;33;7;0;1;3;5;0;0;5;1;2;9;0;23;4;0;1;2;3;0;0;3;1;2;7;0;10;3;0;0;1;2;0;0;2;0;0;2;0;5;1;0;0;1;0;0;0;1;0;1;1;0;2;0;0;0;0;0;0;0;1;0;1;0;0;3;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;3;26;8;17;356
272;Nieuwerkerk aan den IJssel;16318;62.7;10226;10203;1758;0;674;0;1395;0;0;2899;0;1474;2003;0;17.2;0.0;6.6;0.0;13.7;0.0;0.0;28.4;0.0;14.4;19.6;0.0;19;3;0;1;0;2;0;0;6;0;3;4;0;12;2;0;1;0;1;0;0;3;0;3;2;0;7;1;0;0;0;1;0;0;3;0;0;2;0;4;1;0;0;0;0;0;0;2;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;3;1;0;0;0;0;0;0;2;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;PvdA ;     ;3;28;15;29;567
273;Nieuwkoop;8245;62.9;5190;5177;1147;0;0;0;0;0;0;972;0;377;1786;895;22.2;0.0;0.0;0.0;0.0;0.0;0.0;18.8;0.0;7.3;34.5;17.3;15;3;0;0;0;0;0;0;3;0;1;5;3;13;2;0;0;0;0;0;0;3;0;1;5;2;2;1;0;0;0;0;0;0;0;0;0;0;1;3;0;0;0;0;0;0;0;1;0;0;2;0;3;0;0;0;0;0;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D66  ;     ;3;28;15;28;569
274;Nieuw-Lekkerland;6535;77.7;5078;5077;437;1114;0;0;1352;1323;0;851;0;0;0;0;8.6;21.9;0.0;0.0;26.6;26.1;0.0;16.8;0.0;0.0;0.0;0.0;13;1;3;0;0;4;3;0;2;0;0;0;0;13;1;3;0;0;4;3;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;2;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CU   ;     ;3;28;14;30;571
275;Nijefurd;8425;67.4;5675;5664;2087;0;151;419;1115;0;0;1046;0;0;846;0;36.8;0.0;2.7;7.4;19.7;0.0;0.0;18.5;0.0;0.0;14.9;0.0;15;6;0;0;1;3;0;0;3;0;0;2;0;12;6;0;0;0;3;0;0;1;0;0;2;0;3;0;0;0;1;0;0;0;2;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;1;21;2;5;104
276;Nijkerk;27834;67.3;18721;18706;4874;0;0;0;0;0;0;2260;0;3827;5521;2224;26.1;0.0;0.0;0.0;0.0;0.0;0.0;12.1;0.0;20.5;29.5;11.9;25;7;0;0;0;0;0;0;3;0;5;7;3;22;6;0;0;0;0;0;0;3;0;5;6;2;3;1;0;0;0;0;0;0;0;0;0;1;1;4;1;0;0;0;0;0;0;0;0;1;1;1;3;1;0;0;0;0;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;13;267
277;Nijmegen;122949;52.6;64687;64432;8896;581;2816;14258;12230;0;9431;6371;2632;0;7217;0;13.8;0.9;4.4;22.1;19.0;0.0;14.6;9.9;4.1;0.0;11.2;0.0;39;5;0;1;9;8;0;6;4;2;0;4;0;22;3;0;0;4;5;0;4;3;2;0;1;0;17;2;0;1;5;3;0;2;1;0;0;3;0;6;0;0;0;2;2;0;2;0;0;0;0;0;5;0;0;0;1;2;0;2;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;PvdA ;2;25;6;15;268
278;Noord-Beveland;5710;64.2;3663;3659;1026;0;0;0;475;429;0;603;0;0;1126;0;28.0;0.0;0.0;0.0;13.0;11.7;0.0;16.5;0.0;0.0;30.8;0.0;13;4;0;0;0;2;1;0;2;0;0;4;0;11;3;0;0;0;1;1;0;2;0;0;4;0;2;1;0;0;0;1;0;0;0;0;0;0;0;3;1;0;0;0;0;1;0;1;0;0;0;0;2;0;0;0;0;0;1;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;3;29;16;32;1695
279;Noordenveld;24212;64.3;15569;15569;1774;771;572;1600;2547;0;0;2710;0;0;5595;0;11.4;5.0;3.7;10.3;16.4;0.0;0.0;17.4;0.0;0.0;35.9;0.0;23;3;1;1;2;4;0;0;4;0;0;8;0;19;3;1;1;1;2;0;0;3;0;0;8;0;4;0;0;0;1;2;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;1;22;3;7;1699
280;Noorder-Koggenland;7977;66.0;5261;5247;944;0;280;0;1011;0;0;798;0;0;2214;0;18.0;0.0;5.3;0.0;19.3;0.0;0.0;15.2;0.0;0.0;42.2;0.0;15;3;0;1;0;3;0;0;2;0;0;6;0;12;2;0;1;0;2;0;0;2;0;0;5;0;3;1;0;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;3;1;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;11;18;529
281;Noordoostpolder;32278;65.2;21041;21012;5762;0;811;0;0;0;0;2582;0;2675;4948;4234;27.4;0.0;3.9;0.0;0.0;0.0;0.0;12.3;0.0;12.7;23.5;20.2;27;8;0;1;0;0;0;0;3;0;3;7;5;20;5;0;0;0;0;0;0;1;0;3;7;4;7;3;0;1;0;0;0;0;2;0;0;0;1;5;2;0;0;0;1;0;0;0;0;0;2;0;3;1;0;0;0;1;0;0;0;0;0;1;0;2;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;VVD  ;     ;2;24;5;40;171
282;Noordwijk;19147;60.8;11640;11611;2192;1011;0;0;0;0;0;1598;0;0;4275;2535;18.9;8.7;0.0;0.0;0.0;0.0;0.0;13.8;0.0;0.0;36.8;21.8;19;4;1;0;0;0;0;0;2;0;0;8;4;15;3;1;0;0;0;0;0;1;0;0;6;4;4;1;0;0;0;0;0;0;1;0;0;2;0;4;1;0;0;0;0;0;0;0;0;0;3;0;4;1;0;0;0;0;0;0;0;0;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;VVD  ;     ;3;28;15;25;575
283;Noordwijkerhout;11546;61.6;7113;7099;2440;0;500;694;914;0;0;2551;0;0;0;0;34.4;0.0;7.0;9.8;12.9;0.0;0.0;35.9;0.0;0.0;0.0;0.0;17;6;0;1;2;2;0;0;6;0;0;0;0;14;6;0;1;2;1;0;0;4;0;0;0;0;3;0;0;0;0;1;0;0;2;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;D66  ;     ;3;28;15;25;576
284;Nuenen, Gerwen en Nederwetten;17914;65.3;11699;11638;1578;0;721;0;1152;0;0;1370;0;0;6817;0;13.6;0.0;6.2;0.0;9.9;0.0;0.0;11.8;0.0;0.0;58.6;0.0;19;3;0;1;0;2;0;0;2;0;0;11;0;14;3;0;1;0;1;0;0;1;0;0;8;0;5;0;0;0;0;1;0;0;1;0;0;3;0;4;1;0;1;0;1;0;0;0;0;0;1;0;4;1;0;1;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;30;18;36;820
285;Nunspeet;19319;76.8;14835;14823;1950;2952;0;0;0;3714;0;955;0;0;5252;0;13.2;19.9;0.0;0.0;0.0;25.1;0.0;6.4;0.0;0.0;35.4;0.0;21;3;4;0;0;0;6;0;1;0;0;7;0;20;2;4;0;0;0;6;0;1;0;0;7;0;1;1;0;0;0;0;0;0;0;0;0;0;0;4;1;1;0;0;0;1;0;0;0;0;1;0;3;0;1;0;0;0;1;0;0;0;0;1;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;13;302
286;Nuth;13011;74.3;9661;9648;3219;0;0;482;1089;0;0;1015;0;0;3843;0;33.4;0.0;0.0;5.0;11.3;0.0;0.0;10.5;0.0;0.0;39.8;0.0;17;6;0;0;1;2;0;0;2;0;0;6;0;17;6;0;0;1;2;0;0;2;0;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;31;19;39;951
287;Obdam;4812;67.0;3226;3221;1233;0;123;0;414;0;0;522;0;0;929;0;38.3;0.0;3.8;0.0;12.9;0.0;0.0;16.2;0.0;0.0;28.8;0.0;13;5;0;0;0;2;0;0;2;0;0;4;0;10;4;0;0;0;2;0;0;1;0;0;3;0;3;1;0;0;0;0;0;0;1;0;0;1;0;2;1;0;0;0;0;0;0;1;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;3;27;11;18;429
288;Oegstgeest;15681;64.9;10176;10141;1973;0;0;0;0;0;0;2451;0;0;2984;2733;19.5;0.0;0.0;0.0;0.0;0.0;0.0;24.2;0.0;0.0;29.4;27.0;19;4;0;0;0;0;0;0;4;0;0;6;5;11;3;0;0;0;0;0;0;2;0;0;3;3;8;1;0;0;0;0;0;0;2;0;0;3;2;3;1;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;3;28;15;25;579
289;Oirschot;13450;67.4;9066;9015;2672;0;0;0;964;0;0;0;0;0;5379;0;29.6;0.0;0.0;0.0;10.7;0.0;0.0;0.0;0.0;0.0;59.7;0.0;17;5;0;0;0;2;0;0;0;0;0;10;0;13;5;0;0;0;1;0;0;0;0;0;7;0;4;0;0;0;0;1;0;0;0;0;0;3;0;3;2;0;0;0;0;0;0;0;0;0;1;0;2;2;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;18;36;823
290;Oisterwijk;19514;63.2;12329;12310;1991;0;501;1392;960;0;0;1883;0;0;5583;0;16.2;0.0;4.1;11.3;7.8;0.0;0.0;15.3;0.0;0.0;45.4;0.0;21;4;0;1;2;1;0;0;3;0;0;10;0;17;4;0;1;2;0;0;0;1;0;0;9;0;4;0;0;0;0;1;0;0;2;0;0;1;0;3;1;0;0;0;0;0;0;0;0;0;2;0;3;1;0;0;0;0;0;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;4;30;17;34;824
291;Oldebroek;16625;65.4;10874;10862;2373;3431;0;0;2077;1917;0;1064;0;0;0;0;21.8;31.6;0.0;0.0;19.1;17.6;0.0;9.8;0.0;0.0;0.0;0.0;19;4;6;0;0;3;4;0;2;0;0;0;0;17;3;6;0;0;2;4;0;2;0;0;0;0;2;1;0;0;0;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;3;1;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;25;7;13;269
292;Oldenzaal;24101;65.6;15808;15791;3816;0;514;1070;1228;0;0;1706;0;0;7457;0;24.2;0.0;3.3;6.8;7.8;0.0;0.0;10.8;0.0;0.0;47.2;0.0;23;6;0;0;1;2;0;0;2;0;0;12;0;16;5;0;0;0;1;0;0;2;0;0;8;0;7;1;0;0;1;1;0;0;0;0;0;4;0;4;0;0;0;0;0;0;0;1;0;0;3;0;3;0;0;0;0;0;0;0;1;0;0;2;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;CDA  ;     ;2;23;4;12;173
293;Ommen;12822;69.6;8927;8917;3794;1317;1196;0;1052;0;0;1558;0;0;0;0;42.5;14.8;13.4;0.0;11.8;0.0;0.0;17.5;0.0;0.0;0.0;0.0;17;7;3;2;0;2;0;0;3;0;0;0;0;14;6;2;2;0;2;0;0;2;0;0;0;0;3;1;1;0;0;0;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;3;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;CDA  ;     ;2;23;4;10;175
294;Onderbanken;6570;67.8;4456;4435;952;0;0;0;0;0;0;1231;0;0;1208;1044;21.5;0.0;0.0;0.0;0.0;0.0;0.0;27.8;0.0;0.0;27.2;23.5;13;3;0;0;0;0;0;0;4;0;0;3;3;11;3;0;0;0;0;0;0;3;0;0;2;3;2;0;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;3;1;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;PvdA ;     ;4;31;19;39;881
295;Oosterhout;40871;54.2;22136;22105;4388;0;1320;1081;2894;0;0;3524;0;0;8898;0;19.9;0.0;6.0;4.9;13.1;0.0;0.0;15.9;0.0;0.0;40.3;0.0;31;7;0;2;1;4;0;0;5;0;0;12;0;24;6;0;1;1;3;0;0;4;0;0;9;0;7;1;0;1;0;1;0;0;1;0;0;3;0;4;0;0;0;0;1;0;0;1;0;0;2;0;4;0;0;0;0;1;0;0;1;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;     ;VVD  ;4;30;17;33;826
