ID;BedrijfstakkenBranchesSBI2008;RegioS;Perioden;BanenVanWerknemers_1;BanenVanWerknemersMutatie_2
6384;A-U Alle economische activiteiten;Fryslân (RP);2011 december;256.4;-1.8
6385;A-U Alle economische activiteiten;Fryslân (RP);2011 december;258.39;
6386;A-U Alle economische activiteiten;Fryslân (RP);2012 december;253.59;-4.8
6387;A-U Alle economische activiteiten;Fryslân (RP);2012 december;253.07;
6388;A-U Alle economische activiteiten;Fryslân (RP);2013 december;243.82;-9.25
6389;A-U Alle economische activiteiten;Fryslân (RP);2013 december;242.12;
6390;A-U Alle economische activiteiten;Fryslân (RP);2014 december;;
6391;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2008 december;132.7;
6392;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2009 december;130.2;-2.5
6393;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2010 december;129.5;-0.7
6394;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2010 december;130.0;
6395;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2011 december;133.5;3.5
6396;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2011 december;134.16;
6397;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2012 december;133.03;-1.13
6398;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2012 december;132.24;
6399;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2013 december;131.74;-0.49
6400;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2013 december;130.6;
6401;A-U Alle economische activiteiten;Zuid- en Midden-Drenthe (RP);2014 december;;
6402;A-U Alle economische activiteiten;IJssel en Vecht (RP);2008 december;197.5;
6403;A-U Alle economische activiteiten;IJssel en Vecht (RP);2009 december;196.1;-1.4
6404;A-U Alle economische activiteiten;IJssel en Vecht (RP);2010 december;197.0;0.9
6405;A-U Alle economische activiteiten;IJssel en Vecht (RP);2010 december;202.7;
6406;A-U Alle economische activiteiten;IJssel en Vecht (RP);2011 december;203.0;0.3
6407;A-U Alle economische activiteiten;IJssel en Vecht (RP);2011 december;205.18;
6408;A-U Alle economische activiteiten;IJssel en Vecht (RP);2012 december;202.42;-2.76
6409;A-U Alle economische activiteiten;IJssel en Vecht (RP);2012 december;202.5;
6410;A-U Alle economische activiteiten;IJssel en Vecht (RP);2013 december;198.08;-4.41
6411;A-U Alle economische activiteiten;IJssel en Vecht (RP);2013 december;196.61;
6412;A-U Alle economische activiteiten;IJssel en Vecht (RP);2014 december;;
6413;A-U Alle economische activiteiten;Twente (RP);2008 december;280.4;
6414;A-U Alle economische activiteiten;Twente (RP);2009 december;278.7;-1.7
6415;A-U Alle economische activiteiten;Twente (RP);2010 december;278.6;-0.1
6416;A-U Alle economische activiteiten;Twente (RP);2010 december;276.4;
6417;A-U Alle economische activiteiten;Twente (RP);2011 december;282.7;6.3
6418;A-U Alle economische activiteiten;Twente (RP);2011 december;282.18;
6419;A-U Alle economische activiteiten;Twente (RP);2012 december;277.66;-4.53
6420;A-U Alle economische activiteiten;Twente (RP);2012 december;277.52;
6421;A-U Alle economische activiteiten;Twente (RP);2013 december;271.06;-6.46
6422;A-U Alle economische activiteiten;Twente (RP);2013 december;271.2;
6423;A-U Alle economische activiteiten;Twente (RP);2014 december;;
6424;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2008 december;72.4;
6425;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2009 december;73.0;0.6
6426;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2010 december;73.0;0.0
6427;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2010 december;74.1;
6428;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2011 december;74.5;0.4
6429;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2011 december;74.83;
6430;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2012 december;72.05;-2.78
6431;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2012 december;70.23;
6432;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2013 december;70.14;-0.1
6433;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2013 december;68.44;
6434;A-U Alle economische activiteiten;Noordwest-Veluwe (RP);2014 december;;
6435;A-U Alle economische activiteiten;Stedendriehoek (RP);2008 december;209.9;
6436;A-U Alle economische activiteiten;Stedendriehoek (RP);2009 december;211.2;1.3
6437;A-U Alle economische activiteiten;Stedendriehoek (RP);2010 december;210.9;-0.3
6438;A-U Alle economische activiteiten;Stedendriehoek (RP);2010 december;211.0;
6439;A-U Alle economische activiteiten;Stedendriehoek (RP);2011 december;212.6;1.6
6440;A-U Alle economische activiteiten;Stedendriehoek (RP);2011 december;213.82;
6441;A-U Alle economische activiteiten;Stedendriehoek (RP);2012 december;213.19;-0.62
6442;A-U Alle economische activiteiten;Stedendriehoek (RP);2012 december;213.15;
6443;A-U Alle economische activiteiten;Stedendriehoek (RP);2013 december;211.16;-1.99
6444;A-U Alle economische activiteiten;Stedendriehoek (RP);2013 december;210.04;
6445;A-U Alle economische activiteiten;Stedendriehoek (RP);2014 december;;
6446;A-U Alle economische activiteiten;De Vallei (RP);2008 december;155.3;
6447;A-U Alle economische activiteiten;De Vallei (RP);2009 december;155.2;-0.1
6448;A-U Alle economische activiteiten;De Vallei (RP);2010 december;155.6;0.4
6449;A-U Alle economische activiteiten;De Vallei (RP);2010 december;157.2;
6450;A-U Alle economische activiteiten;De Vallei (RP);2011 december;157.6;0.4
6451;A-U Alle economische activiteiten;De Vallei (RP);2011 december;157.56;
6452;A-U Alle economische activiteiten;De Vallei (RP);2012 december;154.04;-3.52
6453;A-U Alle economische activiteiten;De Vallei (RP);2012 december;153.67;
6454;A-U Alle economische activiteiten;De Vallei (RP);2013 december;152.54;-1.13
6455;A-U Alle economische activiteiten;De Vallei (RP);2013 december;152.27;
6456;A-U Alle economische activiteiten;De Vallei (RP);2014 december;;
6457;A-U Alle economische activiteiten;IJssel en Rijn (RP);2008 december;189.6;
6458;A-U Alle economische activiteiten;IJssel en Rijn (RP);2009 december;187.7;-1.9
6459;A-U Alle economische activiteiten;IJssel en Rijn (RP);2010 december;189.4;1.7
6460;A-U Alle economische activiteiten;IJssel en Rijn (RP);2010 december;188.2;
6461;A-U Alle economische activiteiten;IJssel en Rijn (RP);2011 december;188.6;0.4
6462;A-U Alle economische activiteiten;IJssel en Rijn (RP);2011 december;189.45;
6463;A-U Alle economische activiteiten;IJssel en Rijn (RP);2012 december;187.84;-1.61
6464;A-U Alle economische activiteiten;IJssel en Rijn (RP);2012 december;187.38;
6465;A-U Alle economische activiteiten;IJssel en Rijn (RP);2013 december;180.45;-6.92
6466;A-U Alle economische activiteiten;IJssel en Rijn (RP);2013 december;177.63;
6467;A-U Alle economische activiteiten;IJssel en Rijn (RP);2014 december;;
6468;A-U Alle economische activiteiten;Achterhoek (RP);2008 december;121.4;
6469;A-U Alle economische activiteiten;Achterhoek (RP);2009 december;119.7;-1.7
6470;A-U Alle economische activiteiten;Achterhoek (RP);2010 december;118.8;-0.9
6471;A-U Alle economische activiteiten;Achterhoek (RP);2010 december;120.1;
6472;A-U Alle economische activiteiten;Achterhoek (RP);2011 december;121.4;1.3
6473;A-U Alle economische activiteiten;Achterhoek (RP);2011 december;121.28;
6474;A-U Alle economische activiteiten;Achterhoek (RP);2012 december;119.86;-1.42
6475;A-U Alle economische activiteiten;Achterhoek (RP);2012 december;120.3;
6476;A-U Alle economische activiteiten;Achterhoek (RP);2013 december;117.25;-3.05
6477;A-U Alle economische activiteiten;Achterhoek (RP);2013 december;115.36;
6478;A-U Alle economische activiteiten;Achterhoek (RP);2014 december;;
6479;A-U Alle economische activiteiten;Nijmegen (RP);2008 december;151.9;
6480;A-U Alle economische activiteiten;Nijmegen (RP);2009 december;148.3;-3.6
6481;A-U Alle economische activiteiten;Nijmegen (RP);2010 december;146.3;-2.0
6482;A-U Alle economische activiteiten;Nijmegen (RP);2010 december;146.3;
6483;A-U Alle economische activiteiten;Nijmegen (RP);2011 december;146.7;0.4
6484;A-U Alle economische activiteiten;Nijmegen (RP);2011 december;149.19;
6485;A-U Alle economische activiteiten;Nijmegen (RP);2012 december;144.87;-4.32
6486;A-U Alle economische activiteiten;Nijmegen (RP);2012 december;144.42;
6487;A-U Alle economische activiteiten;Nijmegen (RP);2013 december;143.18;-1.24
6488;A-U Alle economische activiteiten;Nijmegen (RP);2013 december;142.88;
6489;A-U Alle economische activiteiten;Nijmegen (RP);2014 december;;
6490;A-U Alle economische activiteiten;Rivierenland (RP);2008 december;95.5;
6491;A-U Alle economische activiteiten;Rivierenland (RP);2009 december;95.6;0.1
6492;A-U Alle economische activiteiten;Rivierenland (RP);2010 december;98.4;2.8
6493;A-U Alle economische activiteiten;Rivierenland (RP);2010 december;95.7;
6494;A-U Alle economische activiteiten;Rivierenland (RP);2011 december;97.4;1.7
6495;A-U Alle economische activiteiten;Rivierenland (RP);2011 december;96.46;
6496;A-U Alle economische activiteiten;Rivierenland (RP);2012 december;95.06;-1.4
6497;A-U Alle economische activiteiten;Rivierenland (RP);2012 december;94.08;
6498;A-U Alle economische activiteiten;Rivierenland (RP);2013 december;92.32;-1.75
6499;A-U Alle economische activiteiten;Rivierenland (RP);2013 december;94.01;
6500;A-U Alle economische activiteiten;Rivierenland (RP);2014 december;;
6501;A-U Alle economische activiteiten;Flevoland (RP);2008 december;149.1;
6502;A-U Alle economische activiteiten;Flevoland (RP);2009 december;148.2;-0.9
6503;A-U Alle economische activiteiten;Flevoland (RP);2010 december;146.3;-1.9
6504;A-U Alle economische activiteiten;Flevoland (RP);2010 december;152.6;
6505;A-U Alle economische activiteiten;Flevoland (RP);2011 december;151.1;-1.5
6506;A-U Alle economische activiteiten;Flevoland (RP);2011 december;153.32;
6507;A-U Alle economische activiteiten;Flevoland (RP);2012 december;151.43;-1.89
6508;A-U Alle economische activiteiten;Flevoland (RP);2012 december;150.41;
6509;A-U Alle economische activiteiten;Flevoland (RP);2013 december;147.98;-2.43
6510;A-U Alle economische activiteiten;Flevoland (RP);2013 december;141.56;
6511;A-U Alle economische activiteiten;Flevoland (RP);2014 december;;
6512;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2008 december;115.5;
6513;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2009 december;110.6;-4.9
6514;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2010 december;109.3;-1.3
6515;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2010 december;111.0;
6516;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2011 december;108.9;-2.1
6517;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2011 december;110.21;
6518;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2012 december;107.54;-2.66
6519;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2012 december;106.64;
6520;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2013 december;105.12;-1.52
6521;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2013 december;104.56;
6522;A-U Alle economische activiteiten;Gooi en Vechtstreek (RP);2014 december;;
6523;A-U Alle economische activiteiten;Eemland (RP);2008 december;139.7;
6524;A-U Alle economische activiteiten;Eemland (RP);2009 december;138.0;-1.7
6525;A-U Alle economische activiteiten;Eemland (RP);2010 december;137.7;-0.3
6526;A-U Alle economische activiteiten;Eemland (RP);2010 december;139.0;
6527;A-U Alle economische activiteiten;Eemland (RP);2011 december;138.1;-0.9
6528;A-U Alle economische activiteiten;Eemland (RP);2011 december;137.91;
6529;A-U Alle economische activiteiten;Eemland (RP);2012 december;136.73;-1.18
6530;A-U Alle economische activiteiten;Eemland (RP);2012 december;138.04;
6531;A-U Alle economische activiteiten;Eemland (RP);2013 december;134.81;-3.23
6532;A-U Alle economische activiteiten;Eemland (RP);2013 december;136.07;
6533;A-U Alle economische activiteiten;Eemland (RP);2014 december;;
6534;A-U Alle economische activiteiten;Utrecht-Midden (RP);2008 december;470.2;
6535;A-U Alle economische activiteiten;Utrecht-Midden (RP);2009 december;466.8;-3.4
6536;A-U Alle economische activiteiten;Utrecht-Midden (RP);2010 december;469.9;3.1
6537;A-U Alle economische activiteiten;Utrecht-Midden (RP);2010 december;468.3;
6538;A-U Alle economische activiteiten;Utrecht-Midden (RP);2011 december;477.8;9.5
6539;A-U Alle economische activiteiten;Utrecht-Midden (RP);2011 december;480.41;
6540;A-U Alle economische activiteiten;Utrecht-Midden (RP);2012 december;478.94;-1.47
6541;A-U Alle economische activiteiten;Utrecht-Midden (RP);2012 december;474.09;
6542;A-U Alle economische activiteiten;Utrecht-Midden (RP);2013 december;470.12;-3.98
6543;A-U Alle economische activiteiten;Utrecht-Midden (RP);2013 december;468.78;
6544;A-U Alle economische activiteiten;Utrecht-Midden (RP);2014 december;;
6545;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2008 december;249.6;
6546;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2009 december;249.8;0.2
6547;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2010 december;246.0;-3.8
6548;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2010 december;247.8;
6549;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2011 december;249.6;1.8
6550;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2011 december;253.83;
6551;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2012 december;247.94;-5.89
6552;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2012 december;248.67;
6553;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2013 december;244.86;-3.82
6554;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2013 december;242.13;
6555;A-U Alle economische activiteiten;Noord-Holland-Noord (RP);2014 december;;
6556;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2008 december;1052.4;
6557;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2009 december;1044.8;-7.6
6558;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2010 december;1050.7;5.9
6559;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2010 december;1060.3;
6560;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2011 december;1063.8;3.5
6561;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2011 december;1064.22;
6562;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2012 december;1057.37;-6.86
6563;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2012 december;1048.82;
6564;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2013 december;1041.9;-6.92
6565;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2013 december;1070.02;
6566;A-U Alle economische activiteiten;Zuidelijk Noord-Holland (RP);2014 december;;
6567;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2008 december;325.8;
6568;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2009 december;320.6;-5.2
6569;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2010 december;317.0;-3.6
6570;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2010 december;318.8;
6571;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2011 december;317.8;-1.0
6572;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2011 december;319.71;
6573;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2012 december;317.6;-2.11
6574;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2012 december;314.87;
6575;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2013 december;310.93;-3.94
6576;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2013 december;309.58;
6577;A-U Alle economische activiteiten;Rijn-Gouwe (RP);2014 december;;
6578;A-U Alle economische activiteiten;Haaglanden (RP);2008 december;517.1;
6579;A-U Alle economische activiteiten;Haaglanden (RP);2009 december;515.0;-2.1
6580;A-U Alle economische activiteiten;Haaglanden (RP);2010 december;520.5;5.5
6581;A-U Alle economische activiteiten;Haaglanden (RP);2010 december;522.9;
6582;A-U Alle economische activiteiten;Haaglanden (RP);2011 december;509.9;-13.0
6583;A-U Alle economische activiteiten;Haaglanden (RP);2011 december;518.27;
6584;A-U Alle economische activiteiten;Haaglanden (RP);2012 december;506.93;-11.33
