ID;LeeftijdJongsteKind;LeeftijdReferentiepersoon;Perioden;HuishoudensMetKinderen_1
3614;12 tot 18 jaar;50 tot 55 jaar;2030;161524
3615;12 tot 18 jaar;50 tot 55 jaar;2031;163275
3616;12 tot 18 jaar;50 tot 55 jaar;2032;164033
3617;12 tot 18 jaar;50 tot 55 jaar;2033;167012
3618;12 tot 18 jaar;50 tot 55 jaar;2034;169526
3619;12 tot 18 jaar;50 tot 55 jaar;2035;172500
3620;12 tot 18 jaar;50 tot 55 jaar;2036;175094
3621;12 tot 18 jaar;50 tot 55 jaar;2037;178279
3622;12 tot 18 jaar;50 tot 55 jaar;2038;181584
3623;12 tot 18 jaar;50 tot 55 jaar;2039;184602
3624;12 tot 18 jaar;50 tot 55 jaar;2040;187002
3625;12 tot 18 jaar;50 tot 55 jaar;2041;189260
3626;12 tot 18 jaar;50 tot 55 jaar;2042;190761
3627;12 tot 18 jaar;50 tot 55 jaar;2043;191493
3628;12 tot 18 jaar;50 tot 55 jaar;2044;192051
3629;12 tot 18 jaar;50 tot 55 jaar;2045;192646
3630;12 tot 18 jaar;50 tot 55 jaar;2046;192456
3631;12 tot 18 jaar;50 tot 55 jaar;2047;192292
3632;12 tot 18 jaar;50 tot 55 jaar;2048;192389
3633;12 tot 18 jaar;50 tot 55 jaar;2049;193095
3634;12 tot 18 jaar;50 tot 55 jaar;2050;193392
3635;12 tot 18 jaar;50 tot 55 jaar;2051;193996
3636;12 tot 18 jaar;50 tot 55 jaar;2052;194067
3637;12 tot 18 jaar;50 tot 55 jaar;2053;193618
3638;12 tot 18 jaar;50 tot 55 jaar;2054;192687
3639;12 tot 18 jaar;50 tot 55 jaar;2055;191303
3640;12 tot 18 jaar;50 tot 55 jaar;2056;189342
3641;12 tot 18 jaar;50 tot 55 jaar;2057;187640
3642;12 tot 18 jaar;50 tot 55 jaar;2058;185893
3643;12 tot 18 jaar;50 tot 55 jaar;2059;184641
3644;12 tot 18 jaar;50 tot 55 jaar;2060;183719
3645;12 tot 18 jaar;55 tot 60 jaar;2016;69603
3646;12 tot 18 jaar;55 tot 60 jaar;2017;73778
3647;12 tot 18 jaar;55 tot 60 jaar;2018;77177
3648;12 tot 18 jaar;55 tot 60 jaar;2019;80862
3649;12 tot 18 jaar;55 tot 60 jaar;2020;84603
3650;12 tot 18 jaar;55 tot 60 jaar;2021;87263
3651;12 tot 18 jaar;55 tot 60 jaar;2022;89145
3652;12 tot 18 jaar;55 tot 60 jaar;2023;90476
3653;12 tot 18 jaar;55 tot 60 jaar;2024;91634
3654;12 tot 18 jaar;55 tot 60 jaar;2025;93639
3655;12 tot 18 jaar;55 tot 60 jaar;2026;94475
3656;12 tot 18 jaar;55 tot 60 jaar;2027;94236
3657;12 tot 18 jaar;55 tot 60 jaar;2028;92329
3658;12 tot 18 jaar;55 tot 60 jaar;2029;89957
3659;12 tot 18 jaar;55 tot 60 jaar;2030;87990
3660;12 tot 18 jaar;55 tot 60 jaar;2031;85908
3661;12 tot 18 jaar;55 tot 60 jaar;2032;82921
3662;12 tot 18 jaar;55 tot 60 jaar;2033;81179
3663;12 tot 18 jaar;55 tot 60 jaar;2034;80638
3664;12 tot 18 jaar;55 tot 60 jaar;2035;79981
3665;12 tot 18 jaar;55 tot 60 jaar;2036;80464
3666;12 tot 18 jaar;55 tot 60 jaar;2037;80923
3667;12 tot 18 jaar;55 tot 60 jaar;2038;80957
3668;12 tot 18 jaar;55 tot 60 jaar;2039;80955
3669;12 tot 18 jaar;55 tot 60 jaar;2040;81711
3670;12 tot 18 jaar;55 tot 60 jaar;2041;82287
3671;12 tot 18 jaar;55 tot 60 jaar;2042;83053
3672;12 tot 18 jaar;55 tot 60 jaar;2043;83600
3673;12 tot 18 jaar;55 tot 60 jaar;2044;83970
3674;12 tot 18 jaar;55 tot 60 jaar;2045;84067
3675;12 tot 18 jaar;55 tot 60 jaar;2046;84536
3676;12 tot 18 jaar;55 tot 60 jaar;2047;84943
3677;12 tot 18 jaar;55 tot 60 jaar;2048;85269
3678;12 tot 18 jaar;55 tot 60 jaar;2049;85714
3679;12 tot 18 jaar;55 tot 60 jaar;2050;86331
3680;12 tot 18 jaar;55 tot 60 jaar;2051;86508
3681;12 tot 18 jaar;55 tot 60 jaar;2052;86467
3682;12 tot 18 jaar;55 tot 60 jaar;2053;86377
3683;12 tot 18 jaar;55 tot 60 jaar;2054;86525
3684;12 tot 18 jaar;55 tot 60 jaar;2055;86383
3685;12 tot 18 jaar;55 tot 60 jaar;2056;86600
3686;12 tot 18 jaar;55 tot 60 jaar;2057;86726
3687;12 tot 18 jaar;55 tot 60 jaar;2058;86840
3688;12 tot 18 jaar;55 tot 60 jaar;2059;86903
3689;12 tot 18 jaar;55 tot 60 jaar;2060;86814
3690;12 tot 18 jaar;60 tot 65 jaar;2016;11160
3691;12 tot 18 jaar;60 tot 65 jaar;2017;12431
3692;12 tot 18 jaar;60 tot 65 jaar;2018;13423
3693;12 tot 18 jaar;60 tot 65 jaar;2019;14274
3694;12 tot 18 jaar;60 tot 65 jaar;2020;15325
3695;12 tot 18 jaar;60 tot 65 jaar;2021;16223
3696;12 tot 18 jaar;60 tot 65 jaar;2022;17089
3697;12 tot 18 jaar;60 tot 65 jaar;2023;18188
3698;12 tot 18 jaar;60 tot 65 jaar;2024;19422
3699;12 tot 18 jaar;60 tot 65 jaar;2025;20698
3700;12 tot 18 jaar;60 tot 65 jaar;2026;21452
3701;12 tot 18 jaar;60 tot 65 jaar;2027;21609
3702;12 tot 18 jaar;60 tot 65 jaar;2028;21375
3703;12 tot 18 jaar;60 tot 65 jaar;2029;21412
3704;12 tot 18 jaar;60 tot 65 jaar;2030;21716
3705;12 tot 18 jaar;60 tot 65 jaar;2031;22300
3706;12 tot 18 jaar;60 tot 65 jaar;2032;21975
3707;12 tot 18 jaar;60 tot 65 jaar;2033;21878
3708;12 tot 18 jaar;60 tot 65 jaar;2034;21403
3709;12 tot 18 jaar;60 tot 65 jaar;2035;20636
3710;12 tot 18 jaar;60 tot 65 jaar;2036;19637
3711;12 tot 18 jaar;60 tot 65 jaar;2037;18708
3712;12 tot 18 jaar;60 tot 65 jaar;2038;18037
3713;12 tot 18 jaar;60 tot 65 jaar;2039;17778
3714;12 tot 18 jaar;60 tot 65 jaar;2040;17758
3715;12 tot 18 jaar;60 tot 65 jaar;2041;18140
3716;12 tot 18 jaar;60 tot 65 jaar;2042;18412
3717;12 tot 18 jaar;60 tot 65 jaar;2043;18495
3718;12 tot 18 jaar;60 tot 65 jaar;2044;18426
3719;12 tot 18 jaar;60 tot 65 jaar;2045;18492
3720;12 tot 18 jaar;60 tot 65 jaar;2046;18553
3721;12 tot 18 jaar;60 tot 65 jaar;2047;18579
3722;12 tot 18 jaar;60 tot 65 jaar;2048;18591
3723;12 tot 18 jaar;60 tot 65 jaar;2049;18666
3724;12 tot 18 jaar;60 tot 65 jaar;2050;18645
3725;12 tot 18 jaar;60 tot 65 jaar;2051;18754
3726;12 tot 18 jaar;60 tot 65 jaar;2052;18897
3727;12 tot 18 jaar;60 tot 65 jaar;2053;19061
3728;12 tot 18 jaar;60 tot 65 jaar;2054;19237
3729;12 tot 18 jaar;60 tot 65 jaar;2055;19475
3730;12 tot 18 jaar;60 tot 65 jaar;2056;19555
3731;12 tot 18 jaar;60 tot 65 jaar;2057;19575
3732;12 tot 18 jaar;60 tot 65 jaar;2058;19579
3733;12 tot 18 jaar;60 tot 65 jaar;2059;19602
3734;12 tot 18 jaar;60 tot 65 jaar;2060;19570
3735;12 tot 18 jaar;65 tot 70 jaar;2016;612
3736;12 tot 18 jaar;65 tot 70 jaar;2017;687
3737;12 tot 18 jaar;65 tot 70 jaar;2018;704
3738;12 tot 18 jaar;65 tot 70 jaar;2019;692
3739;12 tot 18 jaar;65 tot 70 jaar;2020;886
3740;12 tot 18 jaar;65 tot 70 jaar;2021;922
3741;12 tot 18 jaar;65 tot 70 jaar;2022;1022
3742;12 tot 18 jaar;65 tot 70 jaar;2023;1128
3743;12 tot 18 jaar;65 tot 70 jaar;2024;1212
3744;12 tot 18 jaar;65 tot 70 jaar;2025;1322
3745;12 tot 18 jaar;65 tot 70 jaar;2026;1450
3746;12 tot 18 jaar;65 tot 70 jaar;2027;1515
3747;12 tot 18 jaar;65 tot 70 jaar;2028;1614
3748;12 tot 18 jaar;65 tot 70 jaar;2029;1732
3749;12 tot 18 jaar;65 tot 70 jaar;2030;1846
3750;12 tot 18 jaar;65 tot 70 jaar;2031;1993
3751;12 tot 18 jaar;65 tot 70 jaar;2032;2056
3752;12 tot 18 jaar;65 tot 70 jaar;2033;2023
3753;12 tot 18 jaar;65 tot 70 jaar;2034;1967
3754;12 tot 18 jaar;65 tot 70 jaar;2035;1946
3755;12 tot 18 jaar;65 tot 70 jaar;2036;1845
3756;12 tot 18 jaar;65 tot 70 jaar;2037;1588
3757;12 tot 18 jaar;65 tot 70 jaar;2038;1636
3758;12 tot 18 jaar;65 tot 70 jaar;2039;1581
3759;12 tot 18 jaar;65 tot 70 jaar;2040;1515
3760;12 tot 18 jaar;65 tot 70 jaar;2041;1454
3761;12 tot 18 jaar;65 tot 70 jaar;2042;1419
3762;12 tot 18 jaar;65 tot 70 jaar;2043;1406
3763;12 tot 18 jaar;65 tot 70 jaar;2044;1395
3764;12 tot 18 jaar;65 tot 70 jaar;2045;1407
3765;12 tot 18 jaar;65 tot 70 jaar;2046;1441
3766;12 tot 18 jaar;65 tot 70 jaar;2047;1446
3767;12 tot 18 jaar;65 tot 70 jaar;2048;1435
3768;12 tot 18 jaar;65 tot 70 jaar;2049;1431
3769;12 tot 18 jaar;65 tot 70 jaar;2050;1437
3770;12 tot 18 jaar;65 tot 70 jaar;2051;1434
3771;12 tot 18 jaar;65 tot 70 jaar;2052;1435
3772;12 tot 18 jaar;65 tot 70 jaar;2053;1424
3773;12 tot 18 jaar;65 tot 70 jaar;2054;1438
3774;12 tot 18 jaar;65 tot 70 jaar;2055;1433
3775;12 tot 18 jaar;65 tot 70 jaar;2056;1445
3776;12 tot 18 jaar;65 tot 70 jaar;2057;1472
3777;12 tot 18 jaar;65 tot 70 jaar;2058;1495
3778;12 tot 18 jaar;65 tot 70 jaar;2059;1511
3779;12 tot 18 jaar;65 tot 70 jaar;2060;1534
3780;12 tot 18 jaar;70 tot 75 jaar;2016;16
3781;12 tot 18 jaar;70 tot 75 jaar;2017;12
3782;12 tot 18 jaar;70 tot 75 jaar;2018;14
3783;12 tot 18 jaar;70 tot 75 jaar;2019;24
3784;12 tot 18 jaar;70 tot 75 jaar;2020;25
3785;12 tot 18 jaar;70 tot 75 jaar;2021;30
3786;12 tot 18 jaar;70 tot 75 jaar;2022;31
3787;12 tot 18 jaar;70 tot 75 jaar;2023;22
3788;12 tot 18 jaar;70 tot 75 jaar;2024;30
3789;12 tot 18 jaar;70 tot 75 jaar;2025;40
3790;12 tot 18 jaar;70 tot 75 jaar;2026;61
3791;12 tot 18 jaar;70 tot 75 jaar;2027;90
3792;12 tot 18 jaar;70 tot 75 jaar;2028;96
3793;12 tot 18 jaar;70 tot 75 jaar;2029;87
3794;12 tot 18 jaar;70 tot 75 jaar;2030;96
3795;12 tot 18 jaar;70 tot 75 jaar;2031;105
3796;12 tot 18 jaar;70 tot 75 jaar;2032;95
3797;12 tot 18 jaar;70 tot 75 jaar;2033;100
3798;12 tot 18 jaar;70 tot 75 jaar;2034;104
3799;12 tot 18 jaar;70 tot 75 jaar;2035;110
3800;12 tot 18 jaar;70 tot 75 jaar;2036;86
3801;12 tot 18 jaar;70 tot 75 jaar;2037;70
3802;12 tot 18 jaar;70 tot 75 jaar;2038;67
3803;12 tot 18 jaar;70 tot 75 jaar;2039;61
3804;12 tot 18 jaar;70 tot 75 jaar;2040;58
3805;12 tot 18 jaar;70 tot 75 jaar;2041;56
3806;12 tot 18 jaar;70 tot 75 jaar;2042;56
3807;12 tot 18 jaar;70 tot 75 jaar;2043;57
3808;12 tot 18 jaar;70 tot 75 jaar;2044;55
3809;12 tot 18 jaar;70 tot 75 jaar;2045;55
3810;12 tot 18 jaar;70 tot 75 jaar;2046;53
3811;12 tot 18 jaar;70 tot 75 jaar;2047;52
3812;12 tot 18 jaar;70 tot 75 jaar;2048;49
3813;12 tot 18 jaar;70 tot 75 jaar;2049;51
3814;12 tot 18 jaar;70 tot 75 jaar;2050;51
3815;12 tot 18 jaar;70 tot 75 jaar;2051;51
3816;12 tot 18 jaar;70 tot 75 jaar;2052;50
3817;12 tot 18 jaar;70 tot 75 jaar;2053;49
3818;12 tot 18 jaar;70 tot 75 jaar;2054;50
3819;12 tot 18 jaar;70 tot 75 jaar;2055;50
3820;12 tot 18 jaar;70 tot 75 jaar;2056;50
3821;12 tot 18 jaar;70 tot 75 jaar;2057;51
3822;12 tot 18 jaar;70 tot 75 jaar;2058;49
3823;12 tot 18 jaar;70 tot 75 jaar;2059;52
3824;12 tot 18 jaar;70 tot 75 jaar;2060;52
3825;12 tot 18 jaar;75 tot 80 jaar;2016;0
3826;12 tot 18 jaar;75 tot 80 jaar;2017;0
3827;12 tot 18 jaar;75 tot 80 jaar;2018;0
3828;12 tot 18 jaar;75 tot 80 jaar;2019;0
3829;12 tot 18 jaar;75 tot 80 jaar;2020;0
3830;12 tot 18 jaar;75 tot 80 jaar;2021;0
3831;12 tot 18 jaar;75 tot 80 jaar;2022;0
3832;12 tot 18 jaar;75 tot 80 jaar;2023;0
3833;12 tot 18 jaar;75 tot 80 jaar;2024;0
3834;12 tot 18 jaar;75 tot 80 jaar;2025;0
3835;12 tot 18 jaar;75 tot 80 jaar;2026;0
3836;12 tot 18 jaar;75 tot 80 jaar;2027;0
3837;12 tot 18 jaar;75 tot 80 jaar;2028;0
3838;12 tot 18 jaar;75 tot 80 jaar;2029;0
3839;12 tot 18 jaar;75 tot 80 jaar;2030;0
3840;12 tot 18 jaar;75 tot 80 jaar;2031;0
3841;12 tot 18 jaar;75 tot 80 jaar;2032;0
3842;12 tot 18 jaar;75 tot 80 jaar;2033;0
3843;12 tot 18 jaar;75 tot 80 jaar;2034;0
3844;12 tot 18 jaar;75 tot 80 jaar;2035;0
3845;12 tot 18 jaar;75 tot 80 jaar;2036;0
3846;12 tot 18 jaar;75 tot 80 jaar;2037;0
3847;12 tot 18 jaar;75 tot 80 jaar;2038;0
3848;12 tot 18 jaar;75 tot 80 jaar;2039;0
3849;12 tot 18 jaar;75 tot 80 jaar;2040;0
3850;12 tot 18 jaar;75 tot 80 jaar;2041;0
3851;12 tot 18 jaar;75 tot 80 jaar;2042;0
3852;12 tot 18 jaar;75 tot 80 jaar;2043;0
3853;12 tot 18 jaar;75 tot 80 jaar;2044;0
3854;12 tot 18 jaar;75 tot 80 jaar;2045;0
3855;12 tot 18 jaar;75 tot 80 jaar;2046;0
3856;12 tot 18 jaar;75 tot 80 jaar;2047;0
3857;12 tot 18 jaar;75 tot 80 jaar;2048;0
3858;12 tot 18 jaar;75 tot 80 jaar;2049;0
3859;12 tot 18 jaar;75 tot 80 jaar;2050;0
3860;12 tot 18 jaar;75 tot 80 jaar;2051;0
3861;12 tot 18 jaar;75 tot 80 jaar;2052;0
3862;12 tot 18 jaar;75 tot 80 jaar;2053;0
3863;12 tot 18 jaar;75 tot 80 jaar;2054;0
3864;12 tot 18 jaar;75 tot 80 jaar;2055;0
3865;12 tot 18 jaar;75 tot 80 jaar;2056;0
3866;12 tot 18 jaar;75 tot 80 jaar;2057;0
3867;12 tot 18 jaar;75 tot 80 jaar;2058;0
3868;12 tot 18 jaar;75 tot 80 jaar;2059;0
3869;12 tot 18 jaar;75 tot 80 jaar;2060;0
3870;12 tot 18 jaar;80 tot 85 jaar;2016;0
3871;12 tot 18 jaar;80 tot 85 jaar;2017;0
3872;12 tot 18 jaar;80 tot 85 jaar;2018;0
3873;12 tot 18 jaar;80 tot 85 jaar;2019;0
3874;12 tot 18 jaar;80 tot 85 jaar;2020;0
3875;12 tot 18 jaar;80 tot 85 jaar;2021;0
3876;12 tot 18 jaar;80 tot 85 jaar;2022;0
3877;12 tot 18 jaar;80 tot 85 jaar;2023;0
3878;12 tot 18 jaar;80 tot 85 jaar;2024;0
3879;12 tot 18 jaar;80 tot 85 jaar;2025;0
3880;12 tot 18 jaar;80 tot 85 jaar;2026;0
3881;12 tot 18 jaar;80 tot 85 jaar;2027;0
3882;12 tot 18 jaar;80 tot 85 jaar;2028;0
3883;12 tot 18 jaar;80 tot 85 jaar;2029;0
3884;12 tot 18 jaar;80 tot 85 jaar;2030;0
3885;12 tot 18 jaar;80 tot 85 jaar;2031;0
3886;12 tot 18 jaar;80 tot 85 jaar;2032;0
3887;12 tot 18 jaar;80 tot 85 jaar;2033;0
3888;12 tot 18 jaar;80 tot 85 jaar;2034;0
3889;12 tot 18 jaar;80 tot 85 jaar;2035;0
3890;12 tot 18 jaar;80 tot 85 jaar;2036;0
3891;12 tot 18 jaar;80 tot 85 jaar;2037;0
3892;12 tot 18 jaar;80 tot 85 jaar;2038;0
3893;12 tot 18 jaar;80 tot 85 jaar;2039;0
3894;12 tot 18 jaar;80 tot 85 jaar;2040;0
3895;12 tot 18 jaar;80 tot 85 jaar;2041;0
3896;12 tot 18 jaar;80 tot 85 jaar;2042;0
3897;12 tot 18 jaar;80 tot 85 jaar;2043;0
3898;12 tot 18 jaar;80 tot 85 jaar;2044;0
3899;12 tot 18 jaar;80 tot 85 jaar;2045;0
3900;12 tot 18 jaar;80 tot 85 jaar;2046;0
3901;12 tot 18 jaar;80 tot 85 jaar;2047;0
3902;12 tot 18 jaar;80 tot 85 jaar;2048;0
3903;12 tot 18 jaar;80 tot 85 jaar;2049;0
3904;12 tot 18 jaar;80 tot 85 jaar;2050;0
3905;12 tot 18 jaar;80 tot 85 jaar;2051;0
3906;12 tot 18 jaar;80 tot 85 jaar;2052;0
3907;12 tot 18 jaar;80 tot 85 jaar;2053;0
3908;12 tot 18 jaar;80 tot 85 jaar;2054;0
3909;12 tot 18 jaar;80 tot 85 jaar;2055;0
3910;12 tot 18 jaar;80 tot 85 jaar;2056;0
3911;12 tot 18 jaar;80 tot 85 jaar;2057;0
3912;12 tot 18 jaar;80 tot 85 jaar;2058;0
3913;12 tot 18 jaar;80 tot 85 jaar;2059;0
3914;12 tot 18 jaar;80 tot 85 jaar;2060;0
3915;12 tot 18 jaar;85 tot 90 jaar;2016;0
3916;12 tot 18 jaar;85 tot 90 jaar;2017;0
3917;12 tot 18 jaar;85 tot 90 jaar;2018;0
3918;12 tot 18 jaar;85 tot 90 jaar;2019;0
3919;12 tot 18 jaar;85 tot 90 jaar;2020;0
3920;12 tot 18 jaar;85 tot 90 jaar;2021;0
3921;12 tot 18 jaar;85 tot 90 jaar;2022;0
3922;12 tot 18 jaar;85 tot 90 jaar;2023;0
3923;12 tot 18 jaar;85 tot 90 jaar;2024;0
3924;12 tot 18 jaar;85 tot 90 jaar;2025;0
3925;12 tot 18 jaar;85 tot 90 jaar;2026;0
3926;12 tot 18 jaar;85 tot 90 jaar;2027;0
3927;12 tot 18 jaar;85 tot 90 jaar;2028;0
3928;12 tot 18 jaar;85 tot 90 jaar;2029;0
3929;12 tot 18 jaar;85 tot 90 jaar;2030;0
3930;12 tot 18 jaar;85 tot 90 jaar;2031;0
3931;12 tot 18 jaar;85 tot 90 jaar;2032;0
3932;12 tot 18 jaar;85 tot 90 jaar;2033;0
3933;12 tot 18 jaar;85 tot 90 jaar;2034;0
3934;12 tot 18 jaar;85 tot 90 jaar;2035;0
3935;12 tot 18 jaar;85 tot 90 jaar;2036;0
3936;12 tot 18 jaar;85 tot 90 jaar;2037;0
3937;12 tot 18 jaar;85 tot 90 jaar;2038;0
3938;12 tot 18 jaar;85 tot 90 jaar;2039;0
3939;12 tot 18 jaar;85 tot 90 jaar;2040;0
3940;12 tot 18 jaar;85 tot 90 jaar;2041;0
3941;12 tot 18 jaar;85 tot 90 jaar;2042;0
3942;12 tot 18 jaar;85 tot 90 jaar;2043;0
3943;12 tot 18 jaar;85 tot 90 jaar;2044;0
3944;12 tot 18 jaar;85 tot 90 jaar;2045;0
3945;12 tot 18 jaar;85 tot 90 jaar;2046;0
3946;12 tot 18 jaar;85 tot 90 jaar;2047;0
3947;12 tot 18 jaar;85 tot 90 jaar;2048;0
3948;12 tot 18 jaar;85 tot 90 jaar;2049;0
3949;12 tot 18 jaar;85 tot 90 jaar;2050;0
3950;12 tot 18 jaar;85 tot 90 jaar;2051;0
3951;12 tot 18 jaar;85 tot 90 jaar;2052;0
3952;12 tot 18 jaar;85 tot 90 jaar;2053;0
3953;12 tot 18 jaar;85 tot 90 jaar;2054;0
3954;12 tot 18 jaar;85 tot 90 jaar;2055;0
3955;12 tot 18 jaar;85 tot 90 jaar;2056;0
3956;12 tot 18 jaar;85 tot 90 jaar;2057;0
3957;12 tot 18 jaar;85 tot 90 jaar;2058;0
3958;12 tot 18 jaar;85 tot 90 jaar;2059;0
3959;12 tot 18 jaar;85 tot 90 jaar;2060;0
3960;12 tot 18 jaar;90 tot 95 jaar;2016;0
3961;12 tot 18 jaar;90 tot 95 jaar;2017;0
3962;12 tot 18 jaar;90 tot 95 jaar;2018;0
3963;12 tot 18 jaar;90 tot 95 jaar;2019;0
3964;12 tot 18 jaar;90 tot 95 jaar;2020;0
3965;12 tot 18 jaar;90 tot 95 jaar;2021;0
3966;12 tot 18 jaar;90 tot 95 jaar;2022;0
3967;12 tot 18 jaar;90 tot 95 jaar;2023;0
3968;12 tot 18 jaar;90 tot 95 jaar;2024;0
3969;12 tot 18 jaar;90 tot 95 jaar;2025;0
3970;12 tot 18 jaar;90 tot 95 jaar;2026;0
3971;12 tot 18 jaar;90 tot 95 jaar;2027;0
3972;12 tot 18 jaar;90 tot 95 jaar;2028;0
3973;12 tot 18 jaar;90 tot 95 jaar;2029;0
3974;12 tot 18 jaar;90 tot 95 jaar;2030;0
3975;12 tot 18 jaar;90 tot 95 jaar;2031;0
3976;12 tot 18 jaar;90 tot 95 jaar;2032;0
3977;12 tot 18 jaar;90 tot 95 jaar;2033;0
3978;12 tot 18 jaar;90 tot 95 jaar;2034;0
3979;12 tot 18 jaar;90 tot 95 jaar;2035;0
3980;12 tot 18 jaar;90 tot 95 jaar;2036;0
3981;12 tot 18 jaar;90 tot 95 jaar;2037;0
3982;12 tot 18 jaar;90 tot 95 jaar;2038;0
3983;12 tot 18 jaar;90 tot 95 jaar;2039;0
3984;12 tot 18 jaar;90 tot 95 jaar;2040;0
3985;12 tot 18 jaar;90 tot 95 jaar;2041;0
3986;12 tot 18 jaar;90 tot 95 jaar;2042;0
3987;12 tot 18 jaar;90 tot 95 jaar;2043;0
3988;12 tot 18 jaar;90 tot 95 jaar;2044;0
3989;12 tot 18 jaar;90 tot 95 jaar;2045;0
3990;12 tot 18 jaar;90 tot 95 jaar;2046;0
3991;12 tot 18 jaar;90 tot 95 jaar;2047;0
3992;12 tot 18 jaar;90 tot 95 jaar;2048;0
3993;12 tot 18 jaar;90 tot 95 jaar;2049;0
3994;12 tot 18 jaar;90 tot 95 jaar;2050;0
3995;12 tot 18 jaar;90 tot 95 jaar;2051;0
3996;12 tot 18 jaar;90 tot 95 jaar;2052;0
3997;12 tot 18 jaar;90 tot 95 jaar;2053;0
3998;12 tot 18 jaar;90 tot 95 jaar;2054;0
3999;12 tot 18 jaar;90 tot 95 jaar;2055;0
4000;12 tot 18 jaar;90 tot 95 jaar;2056;0
4001;12 tot 18 jaar;90 tot 95 jaar;2057;0
4002;12 tot 18 jaar;90 tot 95 jaar;2058;0
4003;12 tot 18 jaar;90 tot 95 jaar;2059;0
4004;12 tot 18 jaar;90 tot 95 jaar;2060;0
4005;12 tot 18 jaar;95 jaar of ouder;2016;0
4006;12 tot 18 jaar;95 jaar of ouder;2017;0
4007;12 tot 18 jaar;95 jaar of ouder;2018;0
4008;12 tot 18 jaar;95 jaar of ouder;2019;0
4009;12 tot 18 jaar;95 jaar of ouder;2020;0
4010;12 tot 18 jaar;95 jaar of ouder;2021;0
4011;12 tot 18 jaar;95 jaar of ouder;2022;0
4012;12 tot 18 jaar;95 jaar of ouder;2023;0
4013;12 tot 18 jaar;95 jaar of ouder;2024;0
4014;12 tot 18 jaar;95 jaar of ouder;2025;0
4015;12 tot 18 jaar;95 jaar of ouder;2026;0
4016;12 tot 18 jaar;95 jaar of ouder;2027;0
4017;12 tot 18 jaar;95 jaar of ouder;2028;0
4018;12 tot 18 jaar;95 jaar of ouder;2029;0
4019;12 tot 18 jaar;95 jaar of ouder;2030;0
4020;12 tot 18 jaar;95 jaar of ouder;2031;0
4021;12 tot 18 jaar;95 jaar of ouder;2032;0
4022;12 tot 18 jaar;95 jaar of ouder;2033;0
4023;12 tot 18 jaar;95 jaar of ouder;2034;0
4024;12 tot 18 jaar;95 jaar of ouder;2035;0
4025;12 tot 18 jaar;95 jaar of ouder;2036;0
4026;12 tot 18 jaar;95 jaar of ouder;2037;0
4027;12 tot 18 jaar;95 jaar of ouder;2038;0
4028;12 tot 18 jaar;95 jaar of ouder;2039;0
4029;12 tot 18 jaar;95 jaar of ouder;2040;0
4030;12 tot 18 jaar;95 jaar of ouder;2041;0
4031;12 tot 18 jaar;95 jaar of ouder;2042;0
4032;12 tot 18 jaar;95 jaar of ouder;2043;0
4033;12 tot 18 jaar;95 jaar of ouder;2044;0
4034;12 tot 18 jaar;95 jaar of ouder;2045;0
4035;12 tot 18 jaar;95 jaar of ouder;2046;0
4036;12 tot 18 jaar;95 jaar of ouder;2047;0
4037;12 tot 18 jaar;95 jaar of ouder;2048;0
4038;12 tot 18 jaar;95 jaar of ouder;2049;0
4039;12 tot 18 jaar;95 jaar of ouder;2050;0
4040;12 tot 18 jaar;95 jaar of ouder;2051;0
4041;12 tot 18 jaar;95 jaar of ouder;2052;0
4042;12 tot 18 jaar;95 jaar of ouder;2053;0
4043;12 tot 18 jaar;95 jaar of ouder;2054;0
4044;12 tot 18 jaar;95 jaar of ouder;2055;0
4045;12 tot 18 jaar;95 jaar of ouder;2056;0
4046;12 tot 18 jaar;95 jaar of ouder;2057;0
4047;12 tot 18 jaar;95 jaar of ouder;2058;0
4048;12 tot 18 jaar;95 jaar of ouder;2059;0
4049;12 tot 18 jaar;95 jaar of ouder;2060;0
4050;18 jaar of ouder;Totaal;2016;679075
4051;18 jaar of ouder;Totaal;2017;686602
4052;18 jaar of ouder;Totaal;2018;697862
4053;18 jaar of ouder;Totaal;2019;707230
4054;18 jaar of ouder;Totaal;2020;716813
4055;18 jaar of ouder;Totaal;2021;724910
4056;18 jaar of ouder;Totaal;2022;728478
4057;18 jaar of ouder;Totaal;2023;728443
4058;18 jaar of ouder;Totaal;2024;725759
4059;18 jaar of ouder;Totaal;2025;720703
4060;18 jaar of ouder;Totaal;2026;717843
4061;18 jaar of ouder;Totaal;2027;716637
4062;18 jaar of ouder;Totaal;2028;716454
4063;18 jaar of ouder;Totaal;2029;713118
4064;18 jaar of ouder;Totaal;2030;706368
4065;18 jaar of ouder;Totaal;2031;696343
4066;18 jaar of ouder;Totaal;2032;689332
4067;18 jaar of ouder;Totaal;2033;677587
4068;18 jaar of ouder;Totaal;2034;667944
4069;18 jaar of ouder;Totaal;2035;661665
4070;18 jaar of ouder;Totaal;2036;658275
4071;18 jaar of ouder;Totaal;2037;658061
4072;18 jaar of ouder;Totaal;2038;659719
4073;18 jaar of ouder;Totaal;2039;663276
4074;18 jaar of ouder;Totaal;2040;668536
4075;18 jaar of ouder;Totaal;2041;674902
4076;18 jaar of ouder;Totaal;2042;682150
4077;18 jaar of ouder;Totaal;2043;689336
4078;18 jaar of ouder;Totaal;2044;696283
4079;18 jaar of ouder;Totaal;2045;702730
4080;18 jaar of ouder;Totaal;2046;708573
