ID;CPA2008;Perioden;Prijsindex_1;Kwartaalmutaties_2;Jaarmutaties_3
367;494 Goederenwegvervoer en verhuizingen;2012 4e kwartaal;99.9;0.4;1.8
368;494 Goederenwegvervoer en verhuizingen;2012;99.5;;1.9
369;494 Goederenwegvervoer en verhuizingen;2013 1e kwartaal;100.5;0.6;1.5
370;494 Goederenwegvervoer en verhuizingen;2013 2e kwartaal;100.2;-0.3;0.7
371;494 Goederenwegvervoer en verhuizingen;2013 3e kwartaal;100.0;-0.2;0.5
372;494 Goederenwegvervoer en verhuizingen;2013 4e kwartaal;100.0;0.0;0.2
373;494 Goederenwegvervoer en verhuizingen;2013;100.2;;0.7
374;494 Goederenwegvervoer en verhuizingen;2014 1e kwartaal;100.4;0.4;-0.1
375;494 Goederenwegvervoer en verhuizingen;2014 2e kwartaal;100.4;0.0;0.2
376;494 Goederenwegvervoer en verhuizingen;2014 3e kwartaal;100.5;0.1;0.5
377;494 Goederenwegvervoer en verhuizingen;2014 4e kwartaal;100.4;-0.2;0.3
378;494 Goederenwegvervoer en verhuizingen;2014;100.4;;0.2
379;494 Goederenwegvervoer en verhuizingen;2015 1e kwartaal;100.0;-0.4;-0.4
380;494 Goederenwegvervoer en verhuizingen;2015 2e kwartaal;100.2;0.2;-0.2
381;494 Goederenwegvervoer en verhuizingen;2015 3e kwartaal;100.1;-0.1;-0.4
382;494 Goederenwegvervoer en verhuizingen;2015 4e kwartaal;99.8;-0.3;-0.6
383;494 Goederenwegvervoer en verhuizingen;2015;100.0;;-0.4
384;494 Goederenwegvervoer en verhuizingen;2016 1e kwartaal;99.7;-0.1;-0.3
385;494 Goederenwegvervoer en verhuizingen;2016 2e kwartaal;100.1;0.4;-0.1
386;494 Goederenwegvervoer en verhuizingen;2016 3e kwartaal;100.2;0.1;0.2
387;494 Goederenwegvervoer en verhuizingen;2016 4e kwartaal;100.5;0.3;0.7
388;494 Goederenwegvervoer en verhuizingen;2016;100.1;;0.1
389;494 Goederenwegvervoer en verhuizingen;2017 1e kwartaal;101.3;0.8;1.6
390;494 Goederenwegvervoer en verhuizingen;2017 2e kwartaal;101.5;0.3;1.4
391;494 Goederenwegvervoer en verhuizingen;2017 3e kwartaal;101.5;0.0;1.3
392;494 Goederenwegvervoer en verhuizingen;2017 4e kwartaal;101.9;0.3;1.4
393;494 Goederenwegvervoer en verhuizingen;2017;101.6;;1.4
394;494 Goederenwegvervoer en verhuizingen;2018 1e kwartaal;103.7;1.8;2.4
395;494 Goederenwegvervoer en verhuizingen;2018 2e kwartaal;104.2;0.5;2.6
396;494 Goederenwegvervoer en verhuizingen;2018 3e kwartaal;104.8;0.6;3.2
397;494 Goederenwegvervoer en verhuizingen;2018 4e kwartaal;105.4;0.5;3.5
398;494 Goederenwegvervoer en verhuizingen;2018;104.5;;2.9
399;494 Goederenwegvervoer en verhuizingen;2019 1e kwartaal;108.1;2.6;4.3
400;494 Goederenwegvervoer en verhuizingen;2019 2e kwartaal;108.7;0.6;4.3
401;494 Goederenwegvervoer en verhuizingen;2019 3e kwartaal;109.0;0.3;4.0
402;494 Goederenwegvervoer en verhuizingen;2019 4e kwartaal;109.3;0.2;3.6
403;494 Goederenwegvervoer en verhuizingen;2019;108.8;;4.1
404;494 Goederenwegvervoer en verhuizingen;2020 1e kwartaal;110.1;0.8;1.8
405;494 Goederenwegvervoer en verhuizingen;2020 2e kwartaal;109.3;-0.7;0.5
406;494 Goederenwegvervoer en verhuizingen;2020 3e kwartaal;108.9;-0.3;-0.1
407;494 Goederenwegvervoer en verhuizingen;2020 4e kwartaal;108.9;0.0;-0.3
408;494 Goederenwegvervoer en verhuizingen;2020;109.3;;0.5
409;494 Goederenwegvervoer en verhuizingen;2021 1e kwartaal;109.5;0.5;-0.6
410;494 Goederenwegvervoer en verhuizingen;2021 2e kwartaal;110.9;1.3;1.5
411;494 Goederenwegvervoer en verhuizingen;2021 3e kwartaal;112.1;1.1;2.9
412;494 Goederenwegvervoer en verhuizingen;2021 4e kwartaal;113.9;1.6;4.6
413;494 Goederenwegvervoer en verhuizingen;2021;111.6;;2.1
414;494 Goederenwegvervoer en verhuizingen;2022 1e kwartaal;119.8;5.2;9.4
415;494 Goederenwegvervoer en verhuizingen;2022 2e kwartaal;125.1;4.4;12.8
416;494 Goederenwegvervoer en verhuizingen;2022 3e kwartaal;126.6;1.2;12.9
417;494 Goederenwegvervoer en verhuizingen;2022 4e kwartaal;127.7;0.9;12.1
418;494 Goederenwegvervoer en verhuizingen;2022;124.8;;11.8
419;494 Goederenwegvervoer en verhuizingen;2023 1e kwartaal;132.5;3.8;10.6
420;494 Goederenwegvervoer en verhuizingen;2023 2e kwartaal;131.7;-0.6;5.3
421;494 Goederenwegvervoer en verhuizingen;2023 3e kwartaal;132.5;0.6;4.7
422;494 Goederenwegvervoer en verhuizingen;2023 4e kwartaal;133.5;0.7;4.6
423;494 Goederenwegvervoer en verhuizingen;2023;132.6;;6.2
424;4941 Goederenvervoer over de weg;2002 4e kwartaal;;;
425;4941 Goederenvervoer over de weg;2003 1e kwartaal;82.9;;
426;4941 Goederenvervoer over de weg;2003 2e kwartaal;83.3;0.6;
427;4941 Goederenvervoer over de weg;2003 3e kwartaal;83.4;0.1;
428;4941 Goederenvervoer over de weg;2003 4e kwartaal;83.4;0.1;
429;4941 Goederenvervoer over de weg;2003;83.2;;
430;4941 Goederenvervoer over de weg;2004 1e kwartaal;83.8;0.4;1.1
431;4941 Goederenvervoer over de weg;2004 2e kwartaal;84.1;0.4;0.9
432;4941 Goederenvervoer over de weg;2004 3e kwartaal;84.3;0.2;1.1
433;4941 Goederenvervoer over de weg;2004 4e kwartaal;85.1;0.9;2.0
434;4941 Goederenvervoer over de weg;2004;84.3;;1.3
435;4941 Goederenvervoer over de weg;2005 1e kwartaal;86.6;1.8;3.4
436;4941 Goederenvervoer over de weg;2005 2e kwartaal;87.0;0.4;3.4
437;4941 Goederenvervoer over de weg;2005 3e kwartaal;87.2;0.3;3.5
438;4941 Goederenvervoer over de weg;2005 4e kwartaal;87.5;0.3;2.8
439;4941 Goederenvervoer over de weg;2005;87.1;;3.3
440;4941 Goederenvervoer over de weg;2006 1e kwartaal;88.8;1.5;2.6
441;4941 Goederenvervoer over de weg;2006 2e kwartaal;89.0;0.2;2.3
442;4941 Goederenvervoer over de weg;2006 3e kwartaal;89.3;0.4;2.4
443;4941 Goederenvervoer over de weg;2006 4e kwartaal;89.2;-0.2;1.9
444;4941 Goederenvervoer over de weg;2006;89.1;;2.3
445;4941 Goederenvervoer over de weg;2007 1e kwartaal;90.4;1.4;1.8
446;4941 Goederenvervoer over de weg;2007 2e kwartaal;91.0;0.7;2.3
447;4941 Goederenvervoer over de weg;2007 3e kwartaal;91.2;0.2;2.1
448;4941 Goederenvervoer over de weg;2007 4e kwartaal;91.7;0.5;2.8
449;4941 Goederenvervoer over de weg;2007;91.1;;2.3
450;4941 Goederenvervoer over de weg;2008 1e kwartaal;94.1;2.6;4.0
451;4941 Goederenvervoer over de weg;2008 2e kwartaal;94.9;0.9;4.3
452;4941 Goederenvervoer over de weg;2008 3e kwartaal;96.3;1.4;5.6
453;4941 Goederenvervoer over de weg;2008 4e kwartaal;95.5;-0.9;4.1
454;4941 Goederenvervoer over de weg;2008;95.2;;4.5
455;4941 Goederenvervoer over de weg;2009 1e kwartaal;94.8;-0.7;0.8
456;4941 Goederenvervoer over de weg;2009 2e kwartaal;94.2;-0.6;-0.7
457;4941 Goederenvervoer over de weg;2009 3e kwartaal;93.7;-0.6;-2.7
458;4941 Goederenvervoer over de weg;2009 4e kwartaal;93.9;0.2;-1.6
459;4941 Goederenvervoer over de weg;2009;94.2;;-1.1
460;4941 Goederenvervoer over de weg;2010 1e kwartaal;94.1;0.2;-0.8
461;4941 Goederenvervoer over de weg;2010 2e kwartaal;94.2;0.2;0.0
462;4941 Goederenvervoer over de weg;2010 3e kwartaal;94.1;-0.2;0.4
463;4941 Goederenvervoer over de weg;2010 4e kwartaal;94.3;0.2;0.4
464;4941 Goederenvervoer over de weg;2010;94.2;;0.0
465;4941 Goederenvervoer over de weg;2011 1e kwartaal;96.4;2.2;2.4
466;4941 Goederenvervoer over de weg;2011 2e kwartaal;98.0;1.7;4.0
467;4941 Goederenvervoer over de weg;2011 3e kwartaal;97.8;-0.2;4.0
468;4941 Goederenvervoer over de weg;2011 4e kwartaal;98.1;0.3;4.0
469;4941 Goederenvervoer over de weg;2011;97.6;;3.6
470;4941 Goederenvervoer over de weg;2012 1e kwartaal;99.0;0.9;2.7
471;4941 Goederenvervoer over de weg;2012 2e kwartaal;99.5;0.5;1.6
472;4941 Goederenvervoer over de weg;2012 3e kwartaal;99.5;0.0;1.8
473;4941 Goederenvervoer over de weg;2012 4e kwartaal;99.9;0.4;1.8
474;4941 Goederenvervoer over de weg;2012;99.5;;2.0
475;4941 Goederenvervoer over de weg;2013 1e kwartaal;100.5;0.6;1.5
476;4941 Goederenvervoer over de weg;2013 2e kwartaal;100.2;-0.3;0.7
477;4941 Goederenvervoer over de weg;2013 3e kwartaal;100.1;-0.2;0.6
478;4941 Goederenvervoer over de weg;2013 4e kwartaal;100.1;0.0;0.2
479;4941 Goederenvervoer over de weg;2013;100.2;;0.8
480;4941 Goederenvervoer over de weg;2014 1e kwartaal;100.5;0.4;0.0
481;4941 Goederenvervoer over de weg;2014 2e kwartaal;100.5;0.0;0.2
482;4941 Goederenvervoer over de weg;2014 3e kwartaal;100.6;0.1;0.5
483;4941 Goederenvervoer over de weg;2014 4e kwartaal;100.4;-0.2;0.3
484;4941 Goederenvervoer over de weg;2014;100.5;;0.3
485;4941 Goederenvervoer over de weg;2015 1e kwartaal;100.0;-0.4;-0.5
486;4941 Goederenvervoer over de weg;2015 2e kwartaal;100.2;0.2;-0.3
487;4941 Goederenvervoer over de weg;2015 3e kwartaal;100.1;-0.1;-0.5
488;4941 Goederenvervoer over de weg;2015 4e kwartaal;99.7;-0.3;-0.7
489;4941 Goederenvervoer over de weg;2015;100.0;;-0.5
490;4941 Goederenvervoer over de weg;2016 1e kwartaal;99.6;-0.1;-0.4
491;4941 Goederenvervoer over de weg;2016 2e kwartaal;100.1;0.4;-0.1
492;4941 Goederenvervoer over de weg;2016 3e kwartaal;100.2;0.1;0.1
493;4941 Goederenvervoer over de weg;2016 4e kwartaal;100.4;0.2;0.7
494;4941 Goederenvervoer over de weg;2016;100.1;;0.1
495;4941 Goederenvervoer over de weg;2017 1e kwartaal;101.2;0.8;1.6
496;4941 Goederenvervoer over de weg;2017 2e kwartaal;101.5;0.2;1.4
497;4941 Goederenvervoer over de weg;2017 3e kwartaal;101.5;0.0;1.3
498;4941 Goederenvervoer over de weg;2017 4e kwartaal;101.8;0.3;1.4
499;4941 Goederenvervoer over de weg;2017;101.5;;1.4
500;4941 Goederenvervoer over de weg;2018 1e kwartaal;103.6;1.8;2.3
501;4941 Goederenvervoer over de weg;2018 2e kwartaal;104.2;0.5;2.7
502;4941 Goederenvervoer over de weg;2018 3e kwartaal;104.8;0.6;3.3
503;4941 Goederenvervoer over de weg;2018 4e kwartaal;105.3;0.5;3.5
504;4941 Goederenvervoer over de weg;2018;104.5;;2.9
505;4941 Goederenvervoer over de weg;2019 1e kwartaal;108.1;2.6;4.3
506;4941 Goederenvervoer over de weg;2019 2e kwartaal;108.7;0.6;4.4
507;4941 Goederenvervoer over de weg;2019 3e kwartaal;108.9;0.2;3.9
508;4941 Goederenvervoer over de weg;2019 4e kwartaal;109.1;0.2;3.6
509;4941 Goederenvervoer over de weg;2019;108.7;;4.1
510;4941 Goederenvervoer over de weg;2020 1e kwartaal;110.0;0.8;1.7
511;4941 Goederenvervoer over de weg;2020 2e kwartaal;109.1;-0.8;0.4
512;4941 Goederenvervoer over de weg;2020 3e kwartaal;108.8;-0.3;-0.1
513;4941 Goederenvervoer over de weg;2020 4e kwartaal;108.7;0.0;-0.4
514;4941 Goederenvervoer over de weg;2020;109.1;;0.4
515;4941 Goederenvervoer over de weg;2021 1e kwartaal;109.3;0.5;-0.6
516;4941 Goederenvervoer over de weg;2021 2e kwartaal;110.7;1.3;1.4
517;4941 Goederenvervoer over de weg;2021 3e kwartaal;111.9;1.1;2.9
518;4941 Goederenvervoer over de weg;2021 4e kwartaal;113.7;1.6;4.6
519;4941 Goederenvervoer over de weg;2021;111.4;;2.1
520;4941 Goederenvervoer over de weg;2022 1e kwartaal;119.7;5.3;9.5
521;4941 Goederenvervoer over de weg;2022 2e kwartaal;125.0;4.4;12.9
522;4941 Goederenvervoer over de weg;2022 3e kwartaal;126.5;1.2;13.1
523;4941 Goederenvervoer over de weg;2022 4e kwartaal;127.5;0.8;12.2
524;4941 Goederenvervoer over de weg;2022;124.7;;11.9
525;4941 Goederenvervoer over de weg;2023 1e kwartaal;132.3;3.7;10.5
526;4941 Goederenvervoer over de weg;2023 2e kwartaal;131.3;-0.7;5.0
527;4941 Goederenvervoer over de weg;2023 3e kwartaal;132.1;0.6;4.5
528;4941 Goederenvervoer over de weg;2023 4e kwartaal;133.1;0.8;4.4
529;4941 Goederenvervoer over de weg;2023;132.2;;6.0
530;49411 Goederenvervoer over de weg;2002 4e kwartaal;;;
531;49411 Goederenvervoer over de weg;2003 1e kwartaal;82.9;;
532;49411 Goederenvervoer over de weg;2003 2e kwartaal;83.3;0.6;
533;49411 Goederenvervoer over de weg;2003 3e kwartaal;83.4;0.1;
534;49411 Goederenvervoer over de weg;2003 4e kwartaal;83.4;0.1;
535;49411 Goederenvervoer over de weg;2003;83.2;;
536;49411 Goederenvervoer over de weg;2004 1e kwartaal;83.8;0.4;1.1
537;49411 Goederenvervoer over de weg;2004 2e kwartaal;84.1;0.4;0.9
538;49411 Goederenvervoer over de weg;2004 3e kwartaal;84.3;0.2;1.1
539;49411 Goederenvervoer over de weg;2004 4e kwartaal;85.1;0.9;2.0
540;49411 Goederenvervoer over de weg;2004;84.3;;1.3
541;49411 Goederenvervoer over de weg;2005 1e kwartaal;86.6;1.8;3.4
542;49411 Goederenvervoer over de weg;2005 2e kwartaal;87.0;0.4;3.4
543;49411 Goederenvervoer over de weg;2005 3e kwartaal;87.2;0.3;3.5
544;49411 Goederenvervoer over de weg;2005 4e kwartaal;87.5;0.3;2.8
545;49411 Goederenvervoer over de weg;2005;87.1;;3.3
546;49411 Goederenvervoer over de weg;2006 1e kwartaal;88.8;1.5;2.6
547;49411 Goederenvervoer over de weg;2006 2e kwartaal;89.0;0.2;2.3
548;49411 Goederenvervoer over de weg;2006 3e kwartaal;89.3;0.4;2.4
549;49411 Goederenvervoer over de weg;2006 4e kwartaal;89.2;-0.2;1.9
550;49411 Goederenvervoer over de weg;2006;89.1;;2.3
551;49411 Goederenvervoer over de weg;2007 1e kwartaal;90.4;1.4;1.8
552;49411 Goederenvervoer over de weg;2007 2e kwartaal;91.0;0.7;2.3
553;49411 Goederenvervoer over de weg;2007 3e kwartaal;91.2;0.2;2.1
554;49411 Goederenvervoer over de weg;2007 4e kwartaal;91.7;0.5;2.8
555;49411 Goederenvervoer over de weg;2007;91.1;;2.3
556;49411 Goederenvervoer over de weg;2008 1e kwartaal;94.1;2.6;4.0
557;49411 Goederenvervoer over de weg;2008 2e kwartaal;94.9;0.9;4.3
558;49411 Goederenvervoer over de weg;2008 3e kwartaal;96.3;1.4;5.6
559;49411 Goederenvervoer over de weg;2008 4e kwartaal;95.5;-0.9;4.1
560;49411 Goederenvervoer over de weg;2008;95.2;;4.5
561;49411 Goederenvervoer over de weg;2009 1e kwartaal;94.8;-0.7;0.8
562;49411 Goederenvervoer over de weg;2009 2e kwartaal;94.2;-0.6;-0.7
563;49411 Goederenvervoer over de weg;2009 3e kwartaal;93.7;-0.6;-2.7
564;49411 Goederenvervoer over de weg;2009 4e kwartaal;93.9;0.2;-1.6
565;49411 Goederenvervoer over de weg;2009;94.2;;-1.1
566;49411 Goederenvervoer over de weg;2010 1e kwartaal;94.1;0.2;-0.8
567;49411 Goederenvervoer over de weg;2010 2e kwartaal;94.2;0.2;0.0
568;49411 Goederenvervoer over de weg;2010 3e kwartaal;94.1;-0.2;0.4
569;49411 Goederenvervoer over de weg;2010 4e kwartaal;94.3;0.2;0.4
570;49411 Goederenvervoer over de weg;2010;94.2;;0.0
571;49411 Goederenvervoer over de weg;2011 1e kwartaal;96.4;2.2;2.4
572;49411 Goederenvervoer over de weg;2011 2e kwartaal;98.0;1.7;4.0
573;49411 Goederenvervoer over de weg;2011 3e kwartaal;97.8;-0.2;4.0
574;49411 Goederenvervoer over de weg;2011 4e kwartaal;98.1;0.3;4.0
575;49411 Goederenvervoer over de weg;2011;97.6;;3.6
576;49411 Goederenvervoer over de weg;2012 1e kwartaal;99.0;0.9;2.7
577;49411 Goederenvervoer over de weg;2012 2e kwartaal;99.5;0.5;1.6
578;49411 Goederenvervoer over de weg;2012 3e kwartaal;99.5;0.0;1.8
579;49411 Goederenvervoer over de weg;2012 4e kwartaal;99.9;0.4;1.8
580;49411 Goederenvervoer over de weg;2012;99.5;;2.0
581;49411 Goederenvervoer over de weg;2013 1e kwartaal;100.5;0.6;1.5
582;49411 Goederenvervoer over de weg;2013 2e kwartaal;100.2;-0.3;0.7
583;49411 Goederenvervoer over de weg;2013 3e kwartaal;100.1;-0.2;0.6
584;49411 Goederenvervoer over de weg;2013 4e kwartaal;100.1;0.0;0.2
585;49411 Goederenvervoer over de weg;2013;100.2;;0.8
586;49411 Goederenvervoer over de weg;2014 1e kwartaal;100.5;0.4;0.0
587;49411 Goederenvervoer over de weg;2014 2e kwartaal;100.5;0.0;0.2
588;49411 Goederenvervoer over de weg;2014 3e kwartaal;100.6;0.1;0.5
589;49411 Goederenvervoer over de weg;2014 4e kwartaal;100.4;-0.2;0.3
590;49411 Goederenvervoer over de weg;2014;100.5;;0.3
591;49411 Goederenvervoer over de weg;2015 1e kwartaal;100.0;-0.4;-0.5
592;49411 Goederenvervoer over de weg;2015 2e kwartaal;100.2;0.2;-0.3
593;49411 Goederenvervoer over de weg;2015 3e kwartaal;100.1;-0.1;-0.5
594;49411 Goederenvervoer over de weg;2015 4e kwartaal;99.7;-0.3;-0.7
595;49411 Goederenvervoer over de weg;2015;100.0;;-0.5
596;49411 Goederenvervoer over de weg;2016 1e kwartaal;99.6;-0.1;-0.4
597;49411 Goederenvervoer over de weg;2016 2e kwartaal;100.1;0.4;-0.1
598;49411 Goederenvervoer over de weg;2016 3e kwartaal;100.2;0.1;0.1
599;49411 Goederenvervoer over de weg;2016 4e kwartaal;100.4;0.2;0.7
600;49411 Goederenvervoer over de weg;2016;100.1;;0.1
601;49411 Goederenvervoer over de weg;2017 1e kwartaal;101.2;0.8;1.6
602;49411 Goederenvervoer over de weg;2017 2e kwartaal;101.5;0.2;1.4
603;49411 Goederenvervoer over de weg;2017 3e kwartaal;101.5;0.0;1.3
604;49411 Goederenvervoer over de weg;2017 4e kwartaal;101.8;0.3;1.4
605;49411 Goederenvervoer over de weg;2017;101.5;;1.4
606;49411 Goederenvervoer over de weg;2018 1e kwartaal;103.6;1.8;2.3
607;49411 Goederenvervoer over de weg;2018 2e kwartaal;104.2;0.5;2.7
608;49411 Goederenvervoer over de weg;2018 3e kwartaal;104.8;0.6;3.3
609;49411 Goederenvervoer over de weg;2018 4e kwartaal;105.3;0.5;3.5
610;49411 Goederenvervoer over de weg;2018;104.5;;2.9
611;49411 Goederenvervoer over de weg;2019 1e kwartaal;108.1;2.6;4.3
612;49411 Goederenvervoer over de weg;2019 2e kwartaal;108.7;0.6;4.4
613;49411 Goederenvervoer over de weg;2019 3e kwartaal;108.9;0.2;3.9
614;49411 Goederenvervoer over de weg;2019 4e kwartaal;109.1;0.2;3.6
615;49411 Goederenvervoer over de weg;2019;108.7;;4.1
616;49411 Goederenvervoer over de weg;2020 1e kwartaal;110.0;0.8;1.7
617;49411 Goederenvervoer over de weg;2020 2e kwartaal;109.1;-0.8;0.4
618;49411 Goederenvervoer over de weg;2020 3e kwartaal;108.8;-0.3;-0.1
619;49411 Goederenvervoer over de weg;2020 4e kwartaal;108.7;0.0;-0.4
620;49411 Goederenvervoer over de weg;2020;109.1;;0.4
621;49411 Goederenvervoer over de weg;2021 1e kwartaal;109.3;0.5;-0.6
622;49411 Goederenvervoer over de weg;2021 2e kwartaal;110.7;1.3;1.4
623;49411 Goederenvervoer over de weg;2021 3e kwartaal;111.9;1.1;2.9
624;49411 Goederenvervoer over de weg;2021 4e kwartaal;113.7;1.6;4.6
625;49411 Goederenvervoer over de weg;2021;111.4;;2.1
626;49411 Goederenvervoer over de weg;2022 1e kwartaal;119.7;5.3;9.5
627;49411 Goederenvervoer over de weg;2022 2e kwartaal;125.0;4.4;12.9
628;49411 Goederenvervoer over de weg;2022 3e kwartaal;126.5;1.2;13.1
629;49411 Goederenvervoer over de weg;2022 4e kwartaal;127.5;0.8;12.2
630;49411 Goederenvervoer over de weg;2022;124.7;;11.9
631;49411 Goederenvervoer over de weg;2023 1e kwartaal;132.3;3.7;10.5
632;49411 Goederenvervoer over de weg;2023 2e kwartaal;131.3;-0.7;5.0
633;49411 Goederenvervoer over de weg;2023 3e kwartaal;132.1;0.6;4.5
634;49411 Goederenvervoer over de weg;2023 4e kwartaal;133.1;0.8;4.4
635;49411 Goederenvervoer over de weg;2023;132.2;;6.0
636;494111 Goederenvervoer met koelauto's ;2002 4e kwartaal;;;
637;494111 Goederenvervoer met koelauto's ;2003 1e kwartaal;93.9;;
638;494111 Goederenvervoer met koelauto's ;2003 2e kwartaal;94.1;0.2;
639;494111 Goederenvervoer met koelauto's ;2003 3e kwartaal;94.1;0.0;
640;494111 Goederenvervoer met koelauto's ;2003 4e kwartaal;94.1;0.1;
641;494111 Goederenvervoer met koelauto's ;2003;94.1;;
642;494111 Goederenvervoer met koelauto's ;2004 1e kwartaal;94.4;0.3;0.5
643;494111 Goederenvervoer met koelauto's ;2004 2e kwartaal;94.3;-0.1;0.2
644;494111 Goederenvervoer met koelauto's ;2004 3e kwartaal;94.6;0.3;0.5
645;494111 Goederenvervoer met koelauto's ;2004 4e kwartaal;95.9;1.4;1.9
646;494111 Goederenvervoer met koelauto's ;2004;94.8;;0.8
647;494111 Goederenvervoer met koelauto's ;2005 1e kwartaal;96.9;1.0;2.6
648;494111 Goederenvervoer met koelauto's ;2005 2e kwartaal;97.9;1.1;3.8
649;494111 Goederenvervoer met koelauto's ;2005 3e kwartaal;97.4;-0.5;3.0
650;494111 Goederenvervoer met koelauto's ;2005 4e kwartaal;97.2;-0.2;1.4
651;494111 Goederenvervoer met koelauto's ;2005;97.4;;2.7
652;494111 Goederenvervoer met koelauto's ;2006 1e kwartaal;98.1;0.8;1.2
653;494111 Goederenvervoer met koelauto's ;2006 2e kwartaal;98.5;0.4;0.6
654;494111 Goederenvervoer met koelauto's ;2006 3e kwartaal;99.1;0.6;1.7
655;494111 Goederenvervoer met koelauto's ;2006 4e kwartaal;98.8;-0.2;1.6
656;494111 Goederenvervoer met koelauto's ;2006;98.6;;1.3
657;494111 Goederenvervoer met koelauto's ;2007 1e kwartaal;99.0;0.2;0.9
658;494111 Goederenvervoer met koelauto's ;2007 2e kwartaal;99.8;0.8;1.3
659;494111 Goederenvervoer met koelauto's ;2007 3e kwartaal;99.1;-0.6;0.1
660;494111 Goederenvervoer met koelauto's ;2007 4e kwartaal;99.4;0.3;0.6
661;494111 Goederenvervoer met koelauto's ;2007;99.3;;0.7
662;494111 Goederenvervoer met koelauto's ;2008 1e kwartaal;100.8;1.4;1.8
663;494111 Goederenvervoer met koelauto's ;2008 2e kwartaal;102.3;1.5;2.6
664;494111 Goederenvervoer met koelauto's ;2008 3e kwartaal;103.1;0.8;4.0
665;494111 Goederenvervoer met koelauto's ;2008 4e kwartaal;100.9;-2.2;1.4
666;494111 Goederenvervoer met koelauto's ;2008;101.8;;2.5
667;494111 Goederenvervoer met koelauto's ;2009 1e kwartaal;101.1;0.2;0.3
668;494111 Goederenvervoer met koelauto's ;2009 2e kwartaal;100.8;-0.3;-1.6
669;494111 Goederenvervoer met koelauto's ;2009 3e kwartaal;99.7;-1.0;-3.3
670;494111 Goederenvervoer met koelauto's ;2009 4e kwartaal;99.6;-0.1;-1.2
671;494111 Goederenvervoer met koelauto's ;2009;100.3;;-1.5
672;494111 Goederenvervoer met koelauto's ;2010 1e kwartaal;100.2;0.6;-0.9
673;494111 Goederenvervoer met koelauto's ;2010 2e kwartaal;98.1;-2.1;-2.6
674;494111 Goederenvervoer met koelauto's ;2010 3e kwartaal;96.4;-1.7;-3.3
675;494111 Goederenvervoer met koelauto's ;2010 4e kwartaal;96.6;0.2;-3.0
676;494111 Goederenvervoer met koelauto's ;2010;97.8;;-2.4
677;494111 Goederenvervoer met koelauto's ;2011 1e kwartaal;98.0;1.5;-2.2
678;494111 Goederenvervoer met koelauto's ;2011 2e kwartaal;97.8;-0.2;-0.3
679;494111 Goederenvervoer met koelauto's ;2011 3e kwartaal;97.7;-0.1;1.4
680;494111 Goederenvervoer met koelauto's ;2011 4e kwartaal;97.9;0.2;1.4
681;494111 Goederenvervoer met koelauto's ;2011;97.9;;0.0
682;494111 Goederenvervoer met koelauto's ;2012 1e kwartaal;99.3;1.4;1.3
683;494111 Goederenvervoer met koelauto's ;2012 2e kwartaal;99.4;0.0;1.6
684;494111 Goederenvervoer met koelauto's ;2012 3e kwartaal;99.0;-0.4;1.3
685;494111 Goederenvervoer met koelauto's ;2012 4e kwartaal;99.1;0.1;1.2
686;494111 Goederenvervoer met koelauto's ;2012;99.2;;1.3
687;494111 Goederenvervoer met koelauto's ;2013 1e kwartaal;100.0;1.0;0.7
688;494111 Goederenvervoer met koelauto's ;2013 2e kwartaal;100.1;0.0;0.7
689;494111 Goederenvervoer met koelauto's ;2013 3e kwartaal;100.1;0.0;1.1
690;494111 Goederenvervoer met koelauto's ;2013 4e kwartaal;100.1;0.0;1.1
691;494111 Goederenvervoer met koelauto's ;2013;100.1;;0.9
692;494111 Goederenvervoer met koelauto's ;2014 1e kwartaal;100.3;0.2;0.2
693;494111 Goederenvervoer met koelauto's ;2014 2e kwartaal;100.5;0.2;0.4
694;494111 Goederenvervoer met koelauto's ;2014 3e kwartaal;100.4;-0.1;0.3
695;494111 Goederenvervoer met koelauto's ;2014 4e kwartaal;99.9;-0.5;-0.2
696;494111 Goederenvervoer met koelauto's ;2014;100.3;;0.2
697;494111 Goederenvervoer met koelauto's ;2015 1e kwartaal;100.0;0.1;-0.3
698;494111 Goederenvervoer met koelauto's ;2015 2e kwartaal;100.5;0.5;0.0
699;494111 Goederenvervoer met koelauto's ;2015 3e kwartaal;100.0;-0.5;-0.5
700;494111 Goederenvervoer met koelauto's ;2015 4e kwartaal;99.6;-0.4;-0.4
701;494111 Goederenvervoer met koelauto's ;2015;100.0;;-0.3
702;494111 Goederenvervoer met koelauto's ;2016 1e kwartaal;99.3;-0.3;-0.7
703;494111 Goederenvervoer met koelauto's ;2016 2e kwartaal;99.8;0.5;-0.7
704;494111 Goederenvervoer met koelauto's ;2016 3e kwartaal;99.9;0.1;-0.1
705;494111 Goederenvervoer met koelauto's ;2016 4e kwartaal;100.3;0.4;0.7
706;494111 Goederenvervoer met koelauto's ;2016;99.8;;-0.2
