ID;BelastingenEnWettelijkePremies;Perioden;OntvangenBelastingenEnWettPremies_1
1855;Accijns op wijn en andere mousserende ..;2020;309.0
1856;Accijns op wijn en andere mousserende ..;2021 1e kwartaal;83.0
1857;Accijns op wijn en andere mousserende ..;2021 2e kwartaal;87.0
1858;Accijns op wijn en andere mousserende ..;2021 3e kwartaal;78.0
1859;Accijns op wijn en andere mousserende ..;2021 4e kwartaal;82.0
1860;Accijns op wijn en andere mousserende ..;2021;330.0
1861;Accijns op wijn en andere mousserende ..;2022 1e kwartaal;71.0
1862;Accijns op wijn en andere mousserende ..;2022 2e kwartaal;87.0
1863;Accijns op wijn en andere mousserende ..;2022 3e kwartaal;84.0
1864;Accijns op wijn en andere mousserende ..;2022 4e kwartaal;93.0
1865;Accijns op wijn en andere mousserende ..;2022;335.0
1866;Accijns op wijn en andere mousserende ..;2023 1e kwartaal;70.0
1867;Accijns op wijn en andere mousserende ..;2023 2e kwartaal;71.0
1868;Accijns op wijn en andere mousserende ..;2023 3e kwartaal;65.0
1869;Accijns op wijn en andere mousserende ..;2023 4e kwartaal;78.0
1870;Accijns op wijn en andere mousserende ..;2023;284.0
1871;Accijns op wijn en andere mousserende ..;2024 1e kwartaal;
1872;Accijns op wijn en andere mousserende ..;2024 2e kwartaal;
1873;Accijns op wijn en andere mousserende ..;2024 3e kwartaal;
1874;Accijns op wijn en andere mousserende ..;2024 4e kwartaal;
1875;Accijns op wijn en andere mousserende ..;2024;311.0
1876;Afvalstoffenbelasting;1995;110.0
1877;Afvalstoffenbelasting;1996;91.0
1878;Afvalstoffenbelasting;1997;80.0
1879;Afvalstoffenbelasting;1998;80.0
1880;Afvalstoffenbelasting;1999 1e kwartaal;
1881;Afvalstoffenbelasting;1999 2e kwartaal;
1882;Afvalstoffenbelasting;1999 3e kwartaal;
1883;Afvalstoffenbelasting;1999 4e kwartaal;
1884;Afvalstoffenbelasting;1999;99.0
1885;Afvalstoffenbelasting;2000 1e kwartaal;
1886;Afvalstoffenbelasting;2000 2e kwartaal;
1887;Afvalstoffenbelasting;2000 3e kwartaal;
1888;Afvalstoffenbelasting;2000 4e kwartaal;
1889;Afvalstoffenbelasting;2000;220.0
1890;Afvalstoffenbelasting;2001 1e kwartaal;
1891;Afvalstoffenbelasting;2001 2e kwartaal;
1892;Afvalstoffenbelasting;2001 3e kwartaal;
1893;Afvalstoffenbelasting;2001 4e kwartaal;
1894;Afvalstoffenbelasting;2001;191.0
1895;Afvalstoffenbelasting;2002 1e kwartaal;
1896;Afvalstoffenbelasting;2002 2e kwartaal;
1897;Afvalstoffenbelasting;2002 3e kwartaal;
1898;Afvalstoffenbelasting;2002 4e kwartaal;
1899;Afvalstoffenbelasting;2002;182.0
1900;Afvalstoffenbelasting;2003 1e kwartaal;
1901;Afvalstoffenbelasting;2003 2e kwartaal;
1902;Afvalstoffenbelasting;2003 3e kwartaal;
1903;Afvalstoffenbelasting;2003 4e kwartaal;
1904;Afvalstoffenbelasting;2003;121.0
1905;Afvalstoffenbelasting;2004 1e kwartaal;
1906;Afvalstoffenbelasting;2004 2e kwartaal;
1907;Afvalstoffenbelasting;2004 3e kwartaal;
1908;Afvalstoffenbelasting;2004 4e kwartaal;
1909;Afvalstoffenbelasting;2004;88.0
1910;Afvalstoffenbelasting;2005 1e kwartaal;
1911;Afvalstoffenbelasting;2005 2e kwartaal;
1912;Afvalstoffenbelasting;2005 3e kwartaal;
1913;Afvalstoffenbelasting;2005 4e kwartaal;
1914;Afvalstoffenbelasting;2005;124.0
1915;Afvalstoffenbelasting;2006 1e kwartaal;
1916;Afvalstoffenbelasting;2006 2e kwartaal;
1917;Afvalstoffenbelasting;2006 3e kwartaal;
1918;Afvalstoffenbelasting;2006 4e kwartaal;
1919;Afvalstoffenbelasting;2006;192.0
1920;Afvalstoffenbelasting;2007 1e kwartaal;
1921;Afvalstoffenbelasting;2007 2e kwartaal;
1922;Afvalstoffenbelasting;2007 3e kwartaal;
1923;Afvalstoffenbelasting;2007 4e kwartaal;
1924;Afvalstoffenbelasting;2007;161.0
1925;Afvalstoffenbelasting;2008 1e kwartaal;28.0
1926;Afvalstoffenbelasting;2008 2e kwartaal;28.0
1927;Afvalstoffenbelasting;2008 3e kwartaal;28.0
1928;Afvalstoffenbelasting;2008 4e kwartaal;28.0
1929;Afvalstoffenbelasting;2008;112.0
1930;Afvalstoffenbelasting;2009 1e kwartaal;13.0
1931;Afvalstoffenbelasting;2009 2e kwartaal;11.0
1932;Afvalstoffenbelasting;2009 3e kwartaal;10.0
1933;Afvalstoffenbelasting;2009 4e kwartaal;12.0
1934;Afvalstoffenbelasting;2009;46.0
1935;Afvalstoffenbelasting;2010 1e kwartaal;8.0
1936;Afvalstoffenbelasting;2010 2e kwartaal;11.0
1937;Afvalstoffenbelasting;2010 3e kwartaal;12.0
1938;Afvalstoffenbelasting;2010 4e kwartaal;10.0
1939;Afvalstoffenbelasting;2010;41.0
1940;Afvalstoffenbelasting;2011 1e kwartaal;6.0
1941;Afvalstoffenbelasting;2011 2e kwartaal;5.0
1942;Afvalstoffenbelasting;2011 3e kwartaal;6.0
1943;Afvalstoffenbelasting;2011 4e kwartaal;0.0
1944;Afvalstoffenbelasting;2011;17.0
1945;Afvalstoffenbelasting;2012 1e kwartaal;-12.0
1946;Afvalstoffenbelasting;2012 2e kwartaal;0.0
1947;Afvalstoffenbelasting;2012 3e kwartaal;-1.0
1948;Afvalstoffenbelasting;2012 4e kwartaal;-3.0
1949;Afvalstoffenbelasting;2012;-16.0
1950;Afvalstoffenbelasting;2013 1e kwartaal;-5.0
1951;Afvalstoffenbelasting;2013 2e kwartaal;0.0
1952;Afvalstoffenbelasting;2013 3e kwartaal;0.0
1953;Afvalstoffenbelasting;2013 4e kwartaal;0.0
1954;Afvalstoffenbelasting;2013;-5.0
1955;Afvalstoffenbelasting;2014 1e kwartaal;0.0
1956;Afvalstoffenbelasting;2014 2e kwartaal;0.0
1957;Afvalstoffenbelasting;2014 3e kwartaal;11.0
1958;Afvalstoffenbelasting;2014 4e kwartaal;7.0
1959;Afvalstoffenbelasting;2014;18.0
1960;Afvalstoffenbelasting;2015 1e kwartaal;21.0
1961;Afvalstoffenbelasting;2015 2e kwartaal;20.0
1962;Afvalstoffenbelasting;2015 3e kwartaal;21.0
1963;Afvalstoffenbelasting;2015 4e kwartaal;22.0
1964;Afvalstoffenbelasting;2015;84.0
1965;Afvalstoffenbelasting;2016 1e kwartaal;21.0
1966;Afvalstoffenbelasting;2016 2e kwartaal;20.0
1967;Afvalstoffenbelasting;2016 3e kwartaal;19.0
1968;Afvalstoffenbelasting;2016 4e kwartaal;25.0
1969;Afvalstoffenbelasting;2016;85.0
1970;Afvalstoffenbelasting;2017 1e kwartaal;22.0
1971;Afvalstoffenbelasting;2017 2e kwartaal;23.0
1972;Afvalstoffenbelasting;2017 3e kwartaal;22.0
1973;Afvalstoffenbelasting;2017 4e kwartaal;22.0
1974;Afvalstoffenbelasting;2017;89.0
1975;Afvalstoffenbelasting;2018 1e kwartaal;21.0
1976;Afvalstoffenbelasting;2018 2e kwartaal;22.0
1977;Afvalstoffenbelasting;2018 3e kwartaal;21.0
1978;Afvalstoffenbelasting;2018 4e kwartaal;27.0
1979;Afvalstoffenbelasting;2018;91.0
1980;Afvalstoffenbelasting;2019 1e kwartaal;49.0
1981;Afvalstoffenbelasting;2019 2e kwartaal;52.0
1982;Afvalstoffenbelasting;2019 3e kwartaal;51.0
1983;Afvalstoffenbelasting;2019 4e kwartaal;53.0
1984;Afvalstoffenbelasting;2019;205.0
1985;Afvalstoffenbelasting;2020 1e kwartaal;48.0
1986;Afvalstoffenbelasting;2020 2e kwartaal;49.0
1987;Afvalstoffenbelasting;2020 3e kwartaal;69.0
1988;Afvalstoffenbelasting;2020 4e kwartaal;64.0
1989;Afvalstoffenbelasting;2020;230.0
1990;Afvalstoffenbelasting;2021 1e kwartaal;58.0
1991;Afvalstoffenbelasting;2021 2e kwartaal;62.0
1992;Afvalstoffenbelasting;2021 3e kwartaal;58.0
1993;Afvalstoffenbelasting;2021 4e kwartaal;63.0
1994;Afvalstoffenbelasting;2021;241.0
1995;Afvalstoffenbelasting;2022 1e kwartaal;65.0
1996;Afvalstoffenbelasting;2022 2e kwartaal;58.0
1997;Afvalstoffenbelasting;2022 3e kwartaal;57.0
1998;Afvalstoffenbelasting;2022 4e kwartaal;60.0
1999;Afvalstoffenbelasting;2022;240.0
2000;Afvalstoffenbelasting;2023 1e kwartaal;65.0
2001;Afvalstoffenbelasting;2023 2e kwartaal;62.0
2002;Afvalstoffenbelasting;2023 3e kwartaal;67.0
2003;Afvalstoffenbelasting;2023 4e kwartaal;59.0
2004;Afvalstoffenbelasting;2023;253.0
2005;Afvalstoffenbelasting;2024 1e kwartaal;64.0
2006;Afvalstoffenbelasting;2024 2e kwartaal;68.0
2007;Afvalstoffenbelasting;2024 3e kwartaal;62.0
2008;Afvalstoffenbelasting;2024 4e kwartaal;64.0
2009;Afvalstoffenbelasting;2024;258.0
2010;Assurantiebelasting;1995;442.0
2011;Assurantiebelasting;1996;463.0
2012;Assurantiebelasting;1997;510.0
2013;Assurantiebelasting;1998;545.0
2014;Assurantiebelasting;1999 1e kwartaal;
2015;Assurantiebelasting;1999 2e kwartaal;
2016;Assurantiebelasting;1999 3e kwartaal;
2017;Assurantiebelasting;1999 4e kwartaal;
2018;Assurantiebelasting;1999;492.0
2019;Assurantiebelasting;2000 1e kwartaal;
2020;Assurantiebelasting;2000 2e kwartaal;
2021;Assurantiebelasting;2000 3e kwartaal;
2022;Assurantiebelasting;2000 4e kwartaal;
2023;Assurantiebelasting;2000;512.0
2024;Assurantiebelasting;2001 1e kwartaal;
2025;Assurantiebelasting;2001 2e kwartaal;
2026;Assurantiebelasting;2001 3e kwartaal;
2027;Assurantiebelasting;2001 4e kwartaal;
2028;Assurantiebelasting;2001;638.0
2029;Assurantiebelasting;2002 1e kwartaal;
2030;Assurantiebelasting;2002 2e kwartaal;
2031;Assurantiebelasting;2002 3e kwartaal;
2032;Assurantiebelasting;2002 4e kwartaal;
2033;Assurantiebelasting;2002;660.0
2034;Assurantiebelasting;2003 1e kwartaal;
2035;Assurantiebelasting;2003 2e kwartaal;
2036;Assurantiebelasting;2003 3e kwartaal;
2037;Assurantiebelasting;2003 4e kwartaal;
2038;Assurantiebelasting;2003;746.0
2039;Assurantiebelasting;2004 1e kwartaal;
2040;Assurantiebelasting;2004 2e kwartaal;
2041;Assurantiebelasting;2004 3e kwartaal;
2042;Assurantiebelasting;2004 4e kwartaal;
2043;Assurantiebelasting;2004;740.0
2044;Assurantiebelasting;2005 1e kwartaal;
2045;Assurantiebelasting;2005 2e kwartaal;
2046;Assurantiebelasting;2005 3e kwartaal;
2047;Assurantiebelasting;2005 4e kwartaal;
2048;Assurantiebelasting;2005;743.0
2049;Assurantiebelasting;2006 1e kwartaal;
2050;Assurantiebelasting;2006 2e kwartaal;
2051;Assurantiebelasting;2006 3e kwartaal;
2052;Assurantiebelasting;2006 4e kwartaal;
2053;Assurantiebelasting;2006;752.0
2054;Assurantiebelasting;2007 1e kwartaal;
2055;Assurantiebelasting;2007 2e kwartaal;
2056;Assurantiebelasting;2007 3e kwartaal;
2057;Assurantiebelasting;2007 4e kwartaal;
2058;Assurantiebelasting;2007;807.0
2059;Assurantiebelasting;2008 1e kwartaal;273.0
2060;Assurantiebelasting;2008 2e kwartaal;183.0
2061;Assurantiebelasting;2008 3e kwartaal;168.0
2062;Assurantiebelasting;2008 4e kwartaal;171.0
2063;Assurantiebelasting;2008;795.0
2064;Assurantiebelasting;2009 1e kwartaal;316.0
2065;Assurantiebelasting;2009 2e kwartaal;180.0
2066;Assurantiebelasting;2009 3e kwartaal;181.0
2067;Assurantiebelasting;2009 4e kwartaal;172.0
2068;Assurantiebelasting;2009;849.0
2069;Assurantiebelasting;2010 1e kwartaal;327.0
2070;Assurantiebelasting;2010 2e kwartaal;186.0
2071;Assurantiebelasting;2010 3e kwartaal;160.0
2072;Assurantiebelasting;2010 4e kwartaal;188.0
2073;Assurantiebelasting;2010;861.0
2074;Assurantiebelasting;2011 1e kwartaal;335.0
2075;Assurantiebelasting;2011 2e kwartaal;262.0
2076;Assurantiebelasting;2011 3e kwartaal;188.0
2077;Assurantiebelasting;2011 4e kwartaal;235.0
2078;Assurantiebelasting;2011;1020.0
2079;Assurantiebelasting;2012 1e kwartaal;408.0
2080;Assurantiebelasting;2012 2e kwartaal;230.0
2081;Assurantiebelasting;2012 3e kwartaal;233.0
2082;Assurantiebelasting;2012 4e kwartaal;274.0
2083;Assurantiebelasting;2012;1145.0
2084;Assurantiebelasting;2013 1e kwartaal;834.0
2085;Assurantiebelasting;2013 2e kwartaal;573.0
2086;Assurantiebelasting;2013 3e kwartaal;473.0
2087;Assurantiebelasting;2013 4e kwartaal;463.0
2088;Assurantiebelasting;2013;2343.0
2089;Assurantiebelasting;2014 1e kwartaal;844.0
2090;Assurantiebelasting;2014 2e kwartaal;506.0
2091;Assurantiebelasting;2014 3e kwartaal;506.0
2092;Assurantiebelasting;2014 4e kwartaal;510.0
2093;Assurantiebelasting;2014;2366.0
2094;Assurantiebelasting;2015 1e kwartaal;852.0
2095;Assurantiebelasting;2015 2e kwartaal;502.0
2096;Assurantiebelasting;2015 3e kwartaal;482.0
2097;Assurantiebelasting;2015 4e kwartaal;539.0
2098;Assurantiebelasting;2015;2375.0
2099;Assurantiebelasting;2016 1e kwartaal;856.0
2100;Assurantiebelasting;2016 2e kwartaal;539.0
2101;Assurantiebelasting;2016 3e kwartaal;544.0
2102;Assurantiebelasting;2016 4e kwartaal;525.0
2103;Assurantiebelasting;2016;2464.0
2104;Assurantiebelasting;2017 1e kwartaal;785.0
2105;Assurantiebelasting;2017 2e kwartaal;565.0
2106;Assurantiebelasting;2017 3e kwartaal;550.0
2107;Assurantiebelasting;2017 4e kwartaal;586.0
2108;Assurantiebelasting;2017;2486.0
2109;Assurantiebelasting;2018 1e kwartaal;894.0
2110;Assurantiebelasting;2018 2e kwartaal;600.0
2111;Assurantiebelasting;2018 3e kwartaal;592.0
2112;Assurantiebelasting;2018 4e kwartaal;629.0
2113;Assurantiebelasting;2018;2715.0
2114;Assurantiebelasting;2019 1e kwartaal;948.0
2115;Assurantiebelasting;2019 2e kwartaal;639.0
2116;Assurantiebelasting;2019 3e kwartaal;634.0
2117;Assurantiebelasting;2019 4e kwartaal;659.0
2118;Assurantiebelasting;2019;2880.0
2119;Assurantiebelasting;2020 1e kwartaal;955.0
2120;Assurantiebelasting;2020 2e kwartaal;698.0
2121;Assurantiebelasting;2020 3e kwartaal;675.0
2122;Assurantiebelasting;2020 4e kwartaal;720.0
2123;Assurantiebelasting;2020;3048.0
2124;Assurantiebelasting;2021 1e kwartaal;1069.0
2125;Assurantiebelasting;2021 2e kwartaal;713.0
2126;Assurantiebelasting;2021 3e kwartaal;707.0
2127;Assurantiebelasting;2021 4e kwartaal;715.0
2128;Assurantiebelasting;2021;3204.0
2129;Assurantiebelasting;2022 1e kwartaal;1162.0
2130;Assurantiebelasting;2022 2e kwartaal;750.0
2131;Assurantiebelasting;2022 3e kwartaal;760.0
2132;Assurantiebelasting;2022 4e kwartaal;729.0
2133;Assurantiebelasting;2022;3401.0
2134;Assurantiebelasting;2023 1e kwartaal;1250.0
2135;Assurantiebelasting;2023 2e kwartaal;780.0
2136;Assurantiebelasting;2023 3e kwartaal;825.0
2137;Assurantiebelasting;2023 4e kwartaal;811.0
2138;Assurantiebelasting;2023;3666.0
2139;Assurantiebelasting;2024 1e kwartaal;1328.0
2140;Assurantiebelasting;2024 2e kwartaal;857.0
2141;Assurantiebelasting;2024 3e kwartaal;847.0
2142;Assurantiebelasting;2024 4e kwartaal;900.0
2143;Assurantiebelasting;2024;3932.0
2144;Baatbelasting;1995;8.0
2145;Baatbelasting;1996;4.0
2146;Baatbelasting;1997;5.0
2147;Baatbelasting;1998;6.0
2148;Baatbelasting;1999 1e kwartaal;
2149;Baatbelasting;1999 2e kwartaal;
2150;Baatbelasting;1999 3e kwartaal;
2151;Baatbelasting;1999 4e kwartaal;
2152;Baatbelasting;1999;7.0
2153;Baatbelasting;2000 1e kwartaal;
2154;Baatbelasting;2000 2e kwartaal;
2155;Baatbelasting;2000 3e kwartaal;
2156;Baatbelasting;2000 4e kwartaal;
2157;Baatbelasting;2000;4.0
2158;Baatbelasting;2001 1e kwartaal;
2159;Baatbelasting;2001 2e kwartaal;
2160;Baatbelasting;2001 3e kwartaal;
2161;Baatbelasting;2001 4e kwartaal;
2162;Baatbelasting;2001;4.0
2163;Baatbelasting;2002 1e kwartaal;
2164;Baatbelasting;2002 2e kwartaal;
2165;Baatbelasting;2002 3e kwartaal;
2166;Baatbelasting;2002 4e kwartaal;
2167;Baatbelasting;2002;3.0
2168;Baatbelasting;2003 1e kwartaal;
2169;Baatbelasting;2003 2e kwartaal;
2170;Baatbelasting;2003 3e kwartaal;
2171;Baatbelasting;2003 4e kwartaal;
2172;Baatbelasting;2003;4.0
2173;Baatbelasting;2004 1e kwartaal;
2174;Baatbelasting;2004 2e kwartaal;
2175;Baatbelasting;2004 3e kwartaal;
2176;Baatbelasting;2004 4e kwartaal;
2177;Baatbelasting;2004;4.0
2178;Baatbelasting;2005 1e kwartaal;
2179;Baatbelasting;2005 2e kwartaal;
2180;Baatbelasting;2005 3e kwartaal;
2181;Baatbelasting;2005 4e kwartaal;
2182;Baatbelasting;2005;4.0
2183;Baatbelasting;2006 1e kwartaal;
2184;Baatbelasting;2006 2e kwartaal;
2185;Baatbelasting;2006 3e kwartaal;
2186;Baatbelasting;2006 4e kwartaal;
2187;Baatbelasting;2006;7.0
2188;Baatbelasting;2007 1e kwartaal;
2189;Baatbelasting;2007 2e kwartaal;
2190;Baatbelasting;2007 3e kwartaal;
2191;Baatbelasting;2007 4e kwartaal;
2192;Baatbelasting;2007;5.0
2193;Baatbelasting;2008 1e kwartaal;1.0
2194;Baatbelasting;2008 2e kwartaal;0.0
2195;Baatbelasting;2008 3e kwartaal;0.0
2196;Baatbelasting;2008 4e kwartaal;0.0
2197;Baatbelasting;2008;1.0
2198;Baatbelasting;2009 1e kwartaal;1.0
2199;Baatbelasting;2009 2e kwartaal;1.0
2200;Baatbelasting;2009 3e kwartaal;0.0
2201;Baatbelasting;2009 4e kwartaal;0.0
2202;Baatbelasting;2009;2.0
2203;Baatbelasting;2010 1e kwartaal;0.0
2204;Baatbelasting;2010 2e kwartaal;-1.0
2205;Baatbelasting;2010 3e kwartaal;-2.0
2206;Baatbelasting;2010 4e kwartaal;-1.0
2207;Baatbelasting;2010;-4.0
2208;Baatbelasting;2011 1e kwartaal;1.0
2209;Baatbelasting;2011 2e kwartaal;0.0
2210;Baatbelasting;2011 3e kwartaal;0.0
2211;Baatbelasting;2011 4e kwartaal;1.0
2212;Baatbelasting;2011;2.0
2213;Baatbelasting;2012 1e kwartaal;0.0
2214;Baatbelasting;2012 2e kwartaal;1.0
2215;Baatbelasting;2012 3e kwartaal;0.0
2216;Baatbelasting;2012 4e kwartaal;0.0
2217;Baatbelasting;2012;1.0
2218;Baatbelasting;2013 1e kwartaal;0.0
2219;Baatbelasting;2013 2e kwartaal;1.0
2220;Baatbelasting;2013 3e kwartaal;0.0
2221;Baatbelasting;2013 4e kwartaal;0.0
2222;Baatbelasting;2013;1.0
2223;Baatbelasting;2014 1e kwartaal;0.0
2224;Baatbelasting;2014 2e kwartaal;0.0
2225;Baatbelasting;2014 3e kwartaal;0.0
2226;Baatbelasting;2014 4e kwartaal;0.0
2227;Baatbelasting;2014;0.0
2228;Baatbelasting;2015 1e kwartaal;0.0
2229;Baatbelasting;2015 2e kwartaal;0.0
2230;Baatbelasting;2015 3e kwartaal;0.0
2231;Baatbelasting;2015 4e kwartaal;0.0
2232;Baatbelasting;2015;0.0
2233;Baatbelasting;2016 1e kwartaal;0.0
2234;Baatbelasting;2016 2e kwartaal;0.0
2235;Baatbelasting;2016 3e kwartaal;0.0
2236;Baatbelasting;2016 4e kwartaal;1.0
2237;Baatbelasting;2016;1.0
2238;Baatbelasting;2017 1e kwartaal;0.0
2239;Baatbelasting;2017 2e kwartaal;0.0
2240;Baatbelasting;2017 3e kwartaal;0.0
2241;Baatbelasting;2017 4e kwartaal;0.0
2242;Baatbelasting;2017;0.0
2243;Baatbelasting;2018 1e kwartaal;0.0
2244;Baatbelasting;2018 2e kwartaal;0.0
2245;Baatbelasting;2018 3e kwartaal;0.0
2246;Baatbelasting;2018 4e kwartaal;0.0
2247;Baatbelasting;2018;0.0
2248;Baatbelasting;2019 1e kwartaal;0.0
2249;Baatbelasting;2019 2e kwartaal;0.0
2250;Baatbelasting;2019 3e kwartaal;0.0
2251;Baatbelasting;2019 4e kwartaal;0.0
2252;Baatbelasting;2019;0.0
2253;Baatbelasting;2020 1e kwartaal;0.0
2254;Baatbelasting;2020 2e kwartaal;0.0
2255;Baatbelasting;2020 3e kwartaal;0.0
2256;Baatbelasting;2020 4e kwartaal;0.0
2257;Baatbelasting;2020;0.0
2258;Baatbelasting;2021 1e kwartaal;0.0
2259;Baatbelasting;2021 2e kwartaal;0.0
2260;Baatbelasting;2021 3e kwartaal;0.0
2261;Baatbelasting;2021 4e kwartaal;0.0
2262;Baatbelasting;2021;0.0
2263;Baatbelasting;2022 1e kwartaal;0.0
2264;Baatbelasting;2022 2e kwartaal;0.0
2265;Baatbelasting;2022 3e kwartaal;0.0
2266;Baatbelasting;2022 4e kwartaal;0.0
2267;Baatbelasting;2022;0.0
2268;Baatbelasting;2023 1e kwartaal;0.0
2269;Baatbelasting;2023 2e kwartaal;0.0
2270;Baatbelasting;2023 3e kwartaal;0.0
2271;Baatbelasting;2023 4e kwartaal;0.0
2272;Baatbelasting;2023;0.0
2273;Baatbelasting;2024 1e kwartaal;0.0
2274;Baatbelasting;2024 2e kwartaal;0.0
2275;Baatbelasting;2024 3e kwartaal;0.0
2276;Baatbelasting;2024 4e kwartaal;0.0
2277;Baatbelasting;2024;0.0
2278;Bankenbelasting (regulier);1995;0.0
2279;Bankenbelasting (regulier);1996;0.0
2280;Bankenbelasting (regulier);1997;0.0
2281;Bankenbelasting (regulier);1998;0.0
2282;Bankenbelasting (regulier);1999 1e kwartaal;
2283;Bankenbelasting (regulier);1999 2e kwartaal;
2284;Bankenbelasting (regulier);1999 3e kwartaal;
2285;Bankenbelasting (regulier);1999 4e kwartaal;
2286;Bankenbelasting (regulier);1999;0.0
2287;Bankenbelasting (regulier);2000 1e kwartaal;
2288;Bankenbelasting (regulier);2000 2e kwartaal;
2289;Bankenbelasting (regulier);2000 3e kwartaal;
2290;Bankenbelasting (regulier);2000 4e kwartaal;
2291;Bankenbelasting (regulier);2000;0.0
2292;Bankenbelasting (regulier);2001 1e kwartaal;
2293;Bankenbelasting (regulier);2001 2e kwartaal;
2294;Bankenbelasting (regulier);2001 3e kwartaal;
2295;Bankenbelasting (regulier);2001 4e kwartaal;
2296;Bankenbelasting (regulier);2001;0.0
2297;Bankenbelasting (regulier);2002 1e kwartaal;
