ID;Bestedingscategorieen;Perioden;JaarmutatieHICP_1;Wegingscoefficient_2;BijdrageAanDeJaarmutatieHICP_3;ImpactOpDeJaarmutatieHICP_4
9411;072300 Onderhoud en rep. privévoertuigen;2019;4.5;1944;0.09;0.04
9412;072300 Onderhoud en rep. privévoertuigen;2020 januari;2.1;1931;0.04;0.01
9413;072300 Onderhoud en rep. privévoertuigen;2020 februari;1.6;1931;0.03;0.01
9414;072300 Onderhoud en rep. privévoertuigen;2020 maart;2.6;1931;0.05;0.03
9415;072300 Onderhoud en rep. privévoertuigen;2020 april;2.9;1931;0.06;0.04
9416;072300 Onderhoud en rep. privévoertuigen;2020 mei;2.9;1931;0.06;0.04
9417;072300 Onderhoud en rep. privévoertuigen;2020 juni;3.4;1931;0.06;0.03
9418;072300 Onderhoud en rep. privévoertuigen;2020 juli;5.5;1931;0.11;0.08
9419;072300 Onderhoud en rep. privévoertuigen;2020 augustus;3.8;1931;0.07;0.07
9420;072300 Onderhoud en rep. privévoertuigen;2020 september;2.4;1931;0.05;0.03
9421;072300 Onderhoud en rep. privévoertuigen;2020 oktober;1.1;1931;0.02;0.0
9422;072300 Onderhoud en rep. privévoertuigen;2020 november;0.9;1931;0.02;0.0
9423;072300 Onderhoud en rep. privévoertuigen;2020 december;1.0;1931;0.02;0.0
9424;072300 Onderhoud en rep. privévoertuigen;2020;2.5;1931;0.05;0.03
9425;072300 Onderhoud en rep. privévoertuigen;2021 januari;1.1;2180;0.02;-0.01
9426;072300 Onderhoud en rep. privévoertuigen;2021 februari;1.2;2180;0.02;-0.01
9427;072300 Onderhoud en rep. privévoertuigen;2021 maart;0.8;2180;0.02;-0.02
9428;072300 Onderhoud en rep. privévoertuigen;2021 april;0.3;2180;0.01;-0.03
9429;072300 Onderhoud en rep. privévoertuigen;2021 mei;2.7;2180;0.06;0.02
9430;072300 Onderhoud en rep. privévoertuigen;2021 juni;2.9;2180;0.07;0.03
9431;072300 Onderhoud en rep. privévoertuigen;2021 juli;1.3;2180;0.04;0.0
9432;072300 Onderhoud en rep. privévoertuigen;2021 augustus;3.1;2180;0.07;0.01
9433;072300 Onderhoud en rep. privévoertuigen;2021 september;5.0;2180;0.11;0.05
9434;072300 Onderhoud en rep. privévoertuigen;2021 oktober;5.6;2180;0.12;0.04
9435;072300 Onderhoud en rep. privévoertuigen;2021 november;5.8;2180;0.13;0.0
9436;072300 Onderhoud en rep. privévoertuigen;2021 december;6.2;2180;0.14;0.0
9437;072300 Onderhoud en rep. privévoertuigen;2021;3.0;2180;0.07;0.01
9438;072300 Onderhoud en rep. privévoertuigen;2022 januari;6.0;2099;0.13;-0.04
9439;072300 Onderhoud en rep. privévoertuigen;2022 februari;6.6;2099;0.14;-0.01
9440;072300 Onderhoud en rep. privévoertuigen;2022 maart;7.1;2099;0.15;-0.1
9441;072300 Onderhoud en rep. privévoertuigen;2022 april;7.2;2099;0.15;-0.08
9442;072300 Onderhoud en rep. privévoertuigen;2022 mei;5.4;2099;0.12;-0.1
9443;072300 Onderhoud en rep. privévoertuigen;2022 juni;6.5;2099;0.14;-0.08
9444;072300 Onderhoud en rep. privévoertuigen;2022 juli;5.8;2099;0.13;-0.13
9445;072300 Onderhoud en rep. privévoertuigen;2022 augustus;5.5;2099;0.12;-0.18
9446;072300 Onderhoud en rep. privévoertuigen;2022 september;5.3;2099;0.11;-0.26
9447;072300 Onderhoud en rep. privévoertuigen;2022 oktober;5.2;2099;0.11;-0.25
9448;072300 Onderhoud en rep. privévoertuigen;2022 november;4.7;2099;0.1;-0.14
9449;072300 Onderhoud en rep. privévoertuigen;2022 december;6.1;2099;0.13;-0.11
9450;072300 Onderhoud en rep. privévoertuigen;2022;5.9;2099;0.13;-0.12
9451;072300 Onderhoud en rep. privévoertuigen;2023 januari;8.0;1865;0.16;-0.01
9452;072300 Onderhoud en rep. privévoertuigen;2023 februari;8.4;1865;0.17;-0.02
9453;072300 Onderhoud en rep. privévoertuigen;2023 maart;8.5;1865;0.17;0.08
9454;072300 Onderhoud en rep. privévoertuigen;2023 april;8.9;1865;0.17;0.06
9455;072300 Onderhoud en rep. privévoertuigen;2023 mei;9.3;1865;0.18;0.05
9456;072300 Onderhoud en rep. privévoertuigen;2023 juni;8.0;1865;0.16;0.03
9457;072300 Onderhoud en rep. privévoertuigen;2023 juli;9.1;1865;0.17;0.07
9458;072300 Onderhoud en rep. privévoertuigen;2023 augustus;9.8;1865;0.18;0.12
9459;072300 Onderhoud en rep. privévoertuigen;2023 september;7.6;1865;0.14;0.15
9460;072300 Onderhoud en rep. privévoertuigen;2023 oktober;9.5;1865;0.17;0.2
9461;072300 Onderhoud en rep. privévoertuigen;2023 november;9.5;1865;0.18;0.15
9462;072300 Onderhoud en rep. privévoertuigen;2023 december;7.8;1865;0.15;0.13
9463;072300 Onderhoud en rep. privévoertuigen;2023;8.7;1865;0.17;0.08
9464;072300 Onderhoud en rep. privévoertuigen;2024 januari;7.0;2219;0.14;0.08
9465;072300 Onderhoud en rep. privévoertuigen;2024 februari;5.9;2219;0.12;0.06
9466;072300 Onderhoud en rep. privévoertuigen;2024 maart;5.4;2219;0.11;0.04
9467;072300 Onderhoud en rep. privévoertuigen;2024 april;5.1;2219;0.1;0.05
9468;072300 Onderhoud en rep. privévoertuigen;2024 mei;4.3;2219;0.09;0.03
9469;072300 Onderhoud en rep. privévoertuigen;2024 juni;4.2;2219;0.09;0.01
9470;072300 Onderhoud en rep. privévoertuigen;2024 juli;2.9;2219;0.06;-0.02
9471;072300 Onderhoud en rep. privévoertuigen;2024 augustus;2.4;2219;0.05;-0.02
9472;072300 Onderhoud en rep. privévoertuigen;2024 september;4.0;2219;0.08;0.01
9473;072300 Onderhoud en rep. privévoertuigen;2024 oktober;3.1;2219;0.07;-0.01
9474;072300 Onderhoud en rep. privévoertuigen;2024 november;3.2;2219;0.07;-0.01
9475;072300 Onderhoud en rep. privévoertuigen;2024 december;3.4;2219;0.07;-0.01
9476;072300 Onderhoud en rep. privévoertuigen;2024;4.2;2219;0.09;0.02
9477;072300 Onderhoud en rep. privévoertuigen;2025 januari;3.8;2341;0.09;0.02
9478;072300 Onderhoud en rep. privévoertuigen;2025 februari;4.6;2341;0.11;0.03
9479;072300 Onderhoud en rep. privévoertuigen;2025 maart;4.6;2341;0.11;0.03
9480;072400 Overige diensten privé-voertuigen;2016 januari;-1.6;731;-0.01;-0.01
9481;072400 Overige diensten privé-voertuigen;2016 februari;-1.8;731;-0.01;-0.02
9482;072400 Overige diensten privé-voertuigen;2016 maart;-0.7;731;0.0;-0.01
9483;072400 Overige diensten privé-voertuigen;2016 april;-0.2;731;0.0;0.0
9484;072400 Overige diensten privé-voertuigen;2016 mei;2.3;731;0.02;0.02
9485;072400 Overige diensten privé-voertuigen;2016 juni;0.6;731;0.0;0.01
9486;072400 Overige diensten privé-voertuigen;2016 juli;6.0;731;0.04;0.05
9487;072400 Overige diensten privé-voertuigen;2016 augustus;0.6;731;0.0;0.0
9488;072400 Overige diensten privé-voertuigen;2016 september;-2.5;731;-0.02;-0.02
9489;072400 Overige diensten privé-voertuigen;2016 oktober;-3.4;731;-0.02;-0.03
9490;072400 Overige diensten privé-voertuigen;2016 november;-3.1;731;-0.02;-0.03
9491;072400 Overige diensten privé-voertuigen;2016 december;5.0;731;0.04;0.03
9492;072400 Overige diensten privé-voertuigen;2016;0.1;731;0.0;0.0
9493;072400 Overige diensten privé-voertuigen;2017 januari;5.1;766;0.04;0.02
9494;072400 Overige diensten privé-voertuigen;2017 februari;4.2;766;0.03;0.02
9495;072400 Overige diensten privé-voertuigen;2017 maart;2.4;766;0.02;0.01
9496;072400 Overige diensten privé-voertuigen;2017 april;4.1;766;0.03;0.02
9497;072400 Overige diensten privé-voertuigen;2017 mei;1.8;766;0.01;0.01
9498;072400 Overige diensten privé-voertuigen;2017 juni;3.4;766;0.02;0.02
9499;072400 Overige diensten privé-voertuigen;2017 juli;-2.0;766;-0.02;-0.03
9500;072400 Overige diensten privé-voertuigen;2017 augustus;1.5;766;0.01;0.0
9501;072400 Overige diensten privé-voertuigen;2017 september;4.7;766;0.03;0.02
9502;072400 Overige diensten privé-voertuigen;2017 oktober;5.4;766;0.04;0.03
9503;072400 Overige diensten privé-voertuigen;2017 november;6.0;766;0.04;0.03
9504;072400 Overige diensten privé-voertuigen;2017 december;-1.5;766;-0.01;-0.02
9505;072400 Overige diensten privé-voertuigen;2017;2.9;766;0.02;0.01
9506;072400 Overige diensten privé-voertuigen;2018 januari;-0.3;769;0.0;-0.01
9507;072400 Overige diensten privé-voertuigen;2018 februari;-0.5;769;0.0;-0.01
9508;072400 Overige diensten privé-voertuigen;2018 maart;0.6;769;0.0;0.0
9509;072400 Overige diensten privé-voertuigen;2018 april;-1.1;769;-0.01;-0.02
9510;072400 Overige diensten privé-voertuigen;2018 mei;-0.6;769;0.0;-0.02
9511;072400 Overige diensten privé-voertuigen;2018 juni;0.8;769;0.01;-0.01
9512;072400 Overige diensten privé-voertuigen;2018 juli;0.1;769;0.0;-0.01
9513;072400 Overige diensten privé-voertuigen;2018 augustus;1.7;769;0.01;0.0
9514;072400 Overige diensten privé-voertuigen;2018 september;0.3;769;0.0;-0.01
9515;072400 Overige diensten privé-voertuigen;2018 oktober;0.3;769;0.0;-0.01
9516;072400 Overige diensten privé-voertuigen;2018 november;-0.6;769;0.0;-0.02
9517;072400 Overige diensten privé-voertuigen;2018 december;3.8;769;0.03;0.02
9518;072400 Overige diensten privé-voertuigen;2018;0.4;769;0.0;-0.01
9519;072400 Overige diensten privé-voertuigen;2019 januari;2.6;810;0.02;0.0
9520;072400 Overige diensten privé-voertuigen;2019 februari;3.8;810;0.03;0.01
9521;072400 Overige diensten privé-voertuigen;2019 maart;3.1;810;0.02;0.0
9522;072400 Overige diensten privé-voertuigen;2019 april;1.5;810;0.01;-0.01
9523;072400 Overige diensten privé-voertuigen;2019 mei;3.0;810;0.02;0.0
9524;072400 Overige diensten privé-voertuigen;2019 juni;1.0;810;0.01;-0.01
9525;072400 Overige diensten privé-voertuigen;2019 juli;1.7;810;0.01;-0.01
9526;072400 Overige diensten privé-voertuigen;2019 augustus;2.8;810;0.02;0.0
9527;072400 Overige diensten privé-voertuigen;2019 september;4.3;810;0.03;0.01
9528;072400 Overige diensten privé-voertuigen;2019 oktober;4.2;810;0.03;0.01
9529;072400 Overige diensten privé-voertuigen;2019 november;4.5;810;0.03;0.01
9530;072400 Overige diensten privé-voertuigen;2019 december;5.4;810;0.04;0.02
9531;072400 Overige diensten privé-voertuigen;2019;3.2;810;0.02;0.0
9532;072400 Overige diensten privé-voertuigen;2020 januari;2.0;904;0.01;0.0
9533;072400 Overige diensten privé-voertuigen;2020 februari;0.9;904;0.0;-0.01
9534;072400 Overige diensten privé-voertuigen;2020 maart;3.8;904;0.03;0.02
9535;072400 Overige diensten privé-voertuigen;2020 april;3.2;904;0.02;0.01
9536;072400 Overige diensten privé-voertuigen;2020 mei;1.5;904;0.01;0.0
9537;072400 Overige diensten privé-voertuigen;2020 juni;8.3;904;0.06;0.05
9538;072400 Overige diensten privé-voertuigen;2020 juli;12.8;904;0.1;0.09
9539;072400 Overige diensten privé-voertuigen;2020 augustus;13.0;904;0.11;0.1
9540;072400 Overige diensten privé-voertuigen;2020 september;4.8;904;0.04;0.03
9541;072400 Overige diensten privé-voertuigen;2020 oktober;8.0;904;0.06;0.05
9542;072400 Overige diensten privé-voertuigen;2020 november;8.0;904;0.06;0.06
9543;072400 Overige diensten privé-voertuigen;2020 december;13.0;904;0.12;0.11
9544;072400 Overige diensten privé-voertuigen;2020;6.7;904;0.05;0.04
9545;072400 Overige diensten privé-voertuigen;2021 januari;8.4;1180;0.06;0.04
9546;072400 Overige diensten privé-voertuigen;2021 februari;10.1;1180;0.07;0.06
9547;072400 Overige diensten privé-voertuigen;2021 maart;9.3;1180;0.07;0.05
9548;072400 Overige diensten privé-voertuigen;2021 april;10.8;1180;0.08;0.07
9549;072400 Overige diensten privé-voertuigen;2021 mei;12.2;1180;0.09;0.08
9550;072400 Overige diensten privé-voertuigen;2021 juni;8.9;1180;0.07;0.06
9551;072400 Overige diensten privé-voertuigen;2021 juli;7.8;1180;0.07;0.06
9552;072400 Overige diensten privé-voertuigen;2021 augustus;7.5;1180;0.08;0.04
9553;072400 Overige diensten privé-voertuigen;2021 september;11.1;1180;0.09;0.06
9554;072400 Overige diensten privé-voertuigen;2021 oktober;12.0;1180;0.11;0.07
9555;072400 Overige diensten privé-voertuigen;2021 november;12.8;1180;0.12;0.06
9556;072400 Overige diensten privé-voertuigen;2021 december;3.7;1180;0.04;-0.03
9557;072400 Overige diensten privé-voertuigen;2021;9.5;1180;0.08;0.05
9558;072400 Overige diensten privé-voertuigen;2022 januari;12.3;1159;0.13;0.05
9559;072400 Overige diensten privé-voertuigen;2022 februari;13.4;1159;0.14;0.07
9560;072400 Overige diensten privé-voertuigen;2022 maart;16.5;1159;0.18;0.05
9561;072400 Overige diensten privé-voertuigen;2022 april;14.1;1159;0.15;0.03
9562;072400 Overige diensten privé-voertuigen;2022 mei;13.8;1159;0.15;0.04
9563;072400 Overige diensten privé-voertuigen;2022 juni;13.2;1159;0.15;0.04
9564;072400 Overige diensten privé-voertuigen;2022 juli;22.0;1159;0.26;0.12
9565;072400 Overige diensten privé-voertuigen;2022 augustus;10.3;1159;0.12;-0.04
9566;072400 Overige diensten privé-voertuigen;2022 september;15.5;1159;0.17;-0.02
9567;072400 Overige diensten privé-voertuigen;2022 oktober;10.6;1159;0.12;-0.07
9568;072400 Overige diensten privé-voertuigen;2022 november;8.2;1159;0.09;-0.04
9569;072400 Overige diensten privé-voertuigen;2022 december;4.6;1159;0.05;-0.07
9570;072400 Overige diensten privé-voertuigen;2022;12.8;1159;0.14;0.01
9571;072400 Overige diensten privé-voertuigen;2023 januari;9.2;1176;0.11;0.01
9572;072400 Overige diensten privé-voertuigen;2023 februari;7.4;1176;0.09;-0.01
9573;072400 Overige diensten privé-voertuigen;2023 maart;4.0;1176;0.05;0.0
9574;072400 Overige diensten privé-voertuigen;2023 april;7.8;1176;0.09;0.03
9575;072400 Overige diensten privé-voertuigen;2023 mei;6.7;1176;0.08;0.0
9576;072400 Overige diensten privé-voertuigen;2023 juni;4.2;1176;0.05;-0.02
9577;072400 Overige diensten privé-voertuigen;2023 juli;-7.0;1176;-0.08;-0.16
9578;072400 Overige diensten privé-voertuigen;2023 augustus;0.0;1176;0.0;-0.04
9579;072400 Overige diensten privé-voertuigen;2023 september;-0.7;1176;-0.01;0.0
9580;072400 Overige diensten privé-voertuigen;2023 oktober;0.2;1176;0.01;0.02
9581;072400 Overige diensten privé-voertuigen;2023 november;3.2;1176;0.04;0.02
9582;072400 Overige diensten privé-voertuigen;2023 december;5.8;1176;0.07;0.06
9583;072400 Overige diensten privé-voertuigen;2023;3.2;1176;0.04;-0.01
9584;072400 Overige diensten privé-voertuigen;2024 januari;4.9;1103;0.06;0.02
9585;072400 Overige diensten privé-voertuigen;2024 februari;3.3;1103;0.04;0.01
9586;072400 Overige diensten privé-voertuigen;2024 maart;1.9;1103;0.02;-0.01
9587;072400 Overige diensten privé-voertuigen;2024 april;1.5;1103;0.02;-0.01
9588;072400 Overige diensten privé-voertuigen;2024 mei;2.7;1103;0.03;0.0
9589;072400 Overige diensten privé-voertuigen;2024 juni;3.9;1103;0.04;0.01
9590;072400 Overige diensten privé-voertuigen;2024 juli;6.1;1103;0.07;0.03
9591;072400 Overige diensten privé-voertuigen;2024 augustus;7.6;1103;0.08;0.05
9592;072400 Overige diensten privé-voertuigen;2024 september;7.1;1103;0.08;0.05
9593;072400 Overige diensten privé-voertuigen;2024 oktober;2.0;1103;0.02;-0.01
9594;072400 Overige diensten privé-voertuigen;2024 november;0.2;1103;0.0;-0.04
9595;072400 Overige diensten privé-voertuigen;2024 december;2.0;1103;0.02;-0.02
9596;072400 Overige diensten privé-voertuigen;2024;3.6;1103;0.04;0.01
9597;072400 Overige diensten privé-voertuigen;2025 januari;0.1;1132;0.0;-0.03
9598;072400 Overige diensten privé-voertuigen;2025 februari;1.6;1132;0.02;-0.02
9599;072400 Overige diensten privé-voertuigen;2025 maart;3.9;1132;0.04;0.01
9600;073000 Vervoersdiensten;2016 januari;-1.0;2608;-0.02;-0.02
9601;073000 Vervoersdiensten;2016 februari;-2.3;2608;-0.05;-0.06
9602;073000 Vervoersdiensten;2016 maart;2.5;2608;0.07;0.06
9603;073000 Vervoersdiensten;2016 april;-0.8;2608;-0.02;-0.01
9604;073000 Vervoersdiensten;2016 mei;-1.4;2608;-0.04;-0.03
9605;073000 Vervoersdiensten;2016 juni;0.0;2608;0.0;0.01
9606;073000 Vervoersdiensten;2016 juli;-3.3;2608;-0.1;-0.08
9607;073000 Vervoersdiensten;2016 augustus;-1.9;2608;-0.06;-0.07
9608;073000 Vervoersdiensten;2016 september;-1.2;2608;-0.03;-0.03
9609;073000 Vervoersdiensten;2016 oktober;-0.6;2608;-0.02;-0.02
9610;073000 Vervoersdiensten;2016 november;1.6;2608;0.05;0.04
9611;073000 Vervoersdiensten;2016 december;-1.3;2608;-0.03;-0.05
9612;073000 Vervoersdiensten;2016;-0.9;2608;-0.02;-0.02
9613;073000 Vervoersdiensten;2017 januari;5.2;2653;0.12;0.09
9614;073000 Vervoersdiensten;2017 februari;1.2;2653;0.02;-0.02
9615;073000 Vervoersdiensten;2017 maart;-0.1;2653;0.0;-0.02
9616;073000 Vervoersdiensten;2017 april;9.1;2653;0.24;0.2
9617;073000 Vervoersdiensten;2017 mei;1.1;2653;0.03;0.01
9618;073000 Vervoersdiensten;2017 juni;-0.6;2653;-0.02;-0.04
9619;073000 Vervoersdiensten;2017 juli;3.2;2653;0.1;0.06
9620;073000 Vervoersdiensten;2017 augustus;0.5;2653;0.02;-0.02
9621;073000 Vervoersdiensten;2017 september;2.7;2653;0.07;0.03
9622;073000 Vervoersdiensten;2017 oktober;0.5;2653;0.01;-0.02
9623;073000 Vervoersdiensten;2017 november;2.4;2653;0.06;0.02
9624;073000 Vervoersdiensten;2017 december;1.4;2653;0.04;0.0
9625;073000 Vervoersdiensten;2017;2.2;2653;0.06;0.02
9626;073000 Vervoersdiensten;2018 januari;2.7;2701;0.07;0.03
9627;073000 Vervoersdiensten;2018 februari;4.2;2701;0.1;0.07
9628;073000 Vervoersdiensten;2018 maart;4.1;2701;0.1;0.08
9629;073000 Vervoersdiensten;2018 april;-2.9;2701;-0.08;-0.11
9630;073000 Vervoersdiensten;2018 mei;6.3;2701;0.17;0.12
9631;073000 Vervoersdiensten;2018 juni;2.8;2701;0.07;0.03
9632;073000 Vervoersdiensten;2018 juli;2.9;2701;0.09;0.03
9633;073000 Vervoersdiensten;2018 augustus;3.5;2701;0.1;0.05
9634;073000 Vervoersdiensten;2018 september;0.3;2701;0.01;-0.04
9635;073000 Vervoersdiensten;2018 oktober;2.4;2701;0.06;0.01
9636;073000 Vervoersdiensten;2018 november;5.4;2701;0.14;0.09
9637;073000 Vervoersdiensten;2018 december;-1.0;2701;-0.03;-0.08
9638;073000 Vervoersdiensten;2018;2.5;2701;0.07;0.03
9639;073000 Vervoersdiensten;2019 januari;-4.1;2704;-0.11;-0.17
9640;073000 Vervoersdiensten;2019 februari;2.2;2704;0.06;-0.01
9641;073000 Vervoersdiensten;2019 maart;2.7;2704;0.07;0.0
9642;073000 Vervoersdiensten;2019 april;11.0;2704;0.31;0.24
9643;073000 Vervoersdiensten;2019 mei;-0.2;2704;0.0;-0.07
9644;073000 Vervoersdiensten;2019 juni;8.0;2704;0.22;0.15
9645;073000 Vervoersdiensten;2019 juli;4.6;2704;0.15;0.07
9646;073000 Vervoersdiensten;2019 augustus;7.6;2704;0.24;0.15
9647;073000 Vervoersdiensten;2019 september;8.9;2704;0.24;0.17
9648;073000 Vervoersdiensten;2019 oktober;12.7;2704;0.35;0.28
9649;073000 Vervoersdiensten;2019 november;2.4;2704;0.07;0.0
9650;073000 Vervoersdiensten;2019 december;4.0;2704;0.11;0.03
9651;073000 Vervoersdiensten;2019;5.0;2704;0.14;0.07
9652;073000 Vervoersdiensten;2020 januari;4.6;2724;0.12;0.08
9653;073000 Vervoersdiensten;2020 februari;4.0;2724;0.11;0.08
9654;073000 Vervoersdiensten;2020 maart;5.7;2724;0.16;0.13
9655;073000 Vervoersdiensten;2020 april;7.4;2724;0.22;0.2
9656;073000 Vervoersdiensten;2020 mei;6.3;2724;0.18;0.15
9657;073000 Vervoersdiensten;2020 juni;6.1;2724;0.17;0.13
9658;073000 Vervoersdiensten;2020 juli;3.6;2724;0.11;0.06
9659;073000 Vervoersdiensten;2020 augustus;-7.2;2724;-0.23;-0.24
9660;073000 Vervoersdiensten;2020 september;-6.2;2724;-0.18;-0.21
9661;073000 Vervoersdiensten;2020 oktober;-7.4;2724;-0.22;-0.27
9662;073000 Vervoersdiensten;2020 november;-6.4;2724;-0.18;-0.2
9663;073000 Vervoersdiensten;2020 december;-5.7;2724;-0.15;-0.18
9664;073000 Vervoersdiensten;2020;0.3;2724;0.01;-0.02
9665;073000 Vervoersdiensten;2021 januari;-2.3;1389;-0.05;-0.11
9666;073000 Vervoersdiensten;2021 februari;-4.8;1389;-0.16;-0.21
9667;073000 Vervoersdiensten;2021 maart;-6.8;1389;-0.24;-0.29
9668;073000 Vervoersdiensten;2021 april;-12.0;1389;-0.52;-0.57
9669;073000 Vervoersdiensten;2021 mei;-8.4;1389;-0.32;-0.37
9670;073000 Vervoersdiensten;2021 juni;-8.5;1389;-0.35;-0.39
9671;073000 Vervoersdiensten;2021 juli;-9.2;1389;-0.42;-0.45
9672;073000 Vervoersdiensten;2021 augustus;1.6;1389;-0.13;-0.18
9673;073000 Vervoersdiensten;2021 september;3.9;1389;0.01;-0.04
9674;073000 Vervoersdiensten;2021 oktober;5.8;1389;-0.02;-0.07
9675;073000 Vervoersdiensten;2021 november;9.8;1389;0.14;0.05
9676;073000 Vervoersdiensten;2021 december;11.0;1389;0.15;0.06
9677;073000 Vervoersdiensten;2021;-2.1;1389;-0.16;-0.21
9678;073000 Vervoersdiensten;2022 januari;7.1;1393;0.1;0.0
9679;073000 Vervoersdiensten;2022 februari;5.2;1393;0.08;-0.03
9680;073000 Vervoersdiensten;2022 maart;6.9;1393;0.1;-0.07
9681;073000 Vervoersdiensten;2022 april;12.2;1393;0.18;0.01
9682;073000 Vervoersdiensten;2022 mei;18.4;1393;0.26;0.12
9683;073000 Vervoersdiensten;2022 juni;15.7;1393;0.22;0.08
9684;073000 Vervoersdiensten;2022 juli;30.1;1393;0.44;0.27
9685;073000 Vervoersdiensten;2022 augustus;35.6;1393;0.53;0.33
9686;073000 Vervoersdiensten;2022 september;20.8;1393;0.29;0.05
9687;073000 Vervoersdiensten;2022 oktober;18.7;1393;0.27;0.02
9688;073000 Vervoersdiensten;2022 november;16.7;1393;0.23;0.08
9689;073000 Vervoersdiensten;2022 december;16.9;1393;0.24;0.08
9690;073000 Vervoersdiensten;2022;17.3;1393;0.25;0.08
9691;073000 Vervoersdiensten;2023 januari;22.3;2346;0.3;0.21
9692;073000 Vervoersdiensten;2023 februari;20.2;2346;0.26;0.15
9693;073000 Vervoersdiensten;2023 maart;17.9;2346;0.24;0.19
9694;073000 Vervoersdiensten;2023 april;15.1;2346;0.32;0.23
9695;073000 Vervoersdiensten;2023 mei;17.1;2346;0.38;0.27
9696;073000 Vervoersdiensten;2023 juni;12.7;2346;0.27;0.17
9697;073000 Vervoersdiensten;2023 juli;3.3;2346;0.2;0.1
9698;073000 Vervoersdiensten;2023 augustus;-8.0;2346;-0.04;-0.13
9699;073000 Vervoersdiensten;2023 september;5.6;2346;0.13;0.12
9700;073000 Vervoersdiensten;2023 oktober;4.4;2346;0.15;0.15
9701;073000 Vervoersdiensten;2023 november;-0.4;2346;-0.02;-0.05
9702;073000 Vervoersdiensten;2023 december;1.5;2346;0.04;0.01
9703;073000 Vervoersdiensten;2023;8.4;2346;0.19;0.12
9704;073000 Vervoersdiensten;2024 januari;2.3;2795;0.06;-0.02
9705;073000 Vervoersdiensten;2024 februari;1.0;2795;0.02;-0.05
