ID;Bromfietssoort;AantalVoertuigenInHuishouden;Huishoudkenmerken;Perioden;HuishoudensInBezitVanBromfiets_1;HuishoudensInBezitVanBromfiets_2
1447;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2011;3800;0.3
1448;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2012;4000;0.3
1449;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2013;3900;0.3
1450;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2014;3800;0.2
1451;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: 5e 20%-groep;2015;3800;0.2
1452;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2010;0;0.1
1453;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2011;0;0.0
1454;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2012;0;0.0
1455;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2013;0;0.0
1456;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2014;100;0.0
1457;Bromfiets;Drie of meer voertuigen;Gestandaardiseerd inkomen: onbekend;2015;100;0.1
1458;Bromfiets;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2010;3900;0.5
1459;Bromfiets;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2011;4300;0.5
1460;Bromfiets;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2012;4400;0.5
1461;Bromfiets;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2013;4300;0.5
1462;Bromfiets;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2014;4200;0.5
1463;Bromfiets;Drie of meer voertuigen;Bron: 2 Inkomen uit eigen onderneming;2015;4000;0.4
1464;Bromfiets;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2010;2400;0.1
1465;Bromfiets;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2011;2800;0.1
1466;Bromfiets;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2012;2900;0.1
1467;Bromfiets;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2013;3100;0.1
1468;Bromfiets;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2014;3300;0.1
1469;Bromfiets;Drie of meer voertuigen;Bron: 3 Overdrachtsinkomen;2015;3400;0.1
1470;Bromfiets;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2010;1900;0.1
1471;Bromfiets;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2011;2200;0.1
1472;Bromfiets;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2012;2300;0.1
1473;Bromfiets;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2013;2500;0.1
1474;Bromfiets;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2014;2600;0.1
1475;Bromfiets;Drie of meer voertuigen;Bron: 31 Uitkering inkomensverzekering;2015;2700;0.1
1476;Bromfiets;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2010;400;0.1
1477;Bromfiets;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2011;600;0.1
1478;Bromfiets;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2012;600;0.1
1479;Bromfiets;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2013;600;0.1
1480;Bromfiets;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2014;600;0.1
1481;Bromfiets;Drie of meer voertuigen;Bron: 32 Uitkering sociale voorziening;2015;600;0.1
1482;Bromfiets;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2010;0;0.1
1483;Bromfiets;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2011;0;0.1
1484;Bromfiets;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2012;0;0.1
1485;Bromfiets;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2013;0;0.0
1486;Bromfiets;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2014;0;0.0
1487;Bromfiets;Drie of meer voertuigen;Bron: 33 Overig overdrachtsinkomen;2015;0;0.0
1488;Bromfiets;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2010;0;0.1
1489;Bromfiets;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2011;0;0.0
1490;Bromfiets;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2012;0;0.0
1491;Bromfiets;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2013;0;0.0
1492;Bromfiets;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2014;100;0.0
1493;Bromfiets;Drie of meer voertuigen;Bron: 4 Zonder bekend inkomen;2015;100;0.1
1494;Bromfiets;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2010;9700;0.2
1495;Bromfiets;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2011;10200;0.3
1496;Bromfiets;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2012;9900;0.3
1497;Bromfiets;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2013;9600;0.2
1498;Bromfiets;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2014;9100;0.2
1499;Bromfiets;Drie of meer voertuigen;Bron: 1 Inkomen uit arbeid;2015;8800;0.2
1500;Bromfiets;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2010;2100;0.1
1501;Bromfiets;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2011;2300;0.1
1502;Bromfiets;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2012;2200;0.1
1503;Bromfiets;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2013;2100;0.1
1504;Bromfiets;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2014;2200;0.1
1505;Bromfiets;Drie of meer voertuigen;Stedelijkheid: zeer sterk stedelijk;2015;2200;0.1
1506;Bromfiets;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2010;3400;0.2
1507;Bromfiets;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2011;3700;0.2
1508;Bromfiets;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2012;3700;0.2
1509;Bromfiets;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2013;3600;0.2
1510;Bromfiets;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2014;3400;0.2
1511;Bromfiets;Drie of meer voertuigen;Stedelijkheid: sterk stedelijk;2015;3900;0.2
1512;Bromfiets;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2010;3000;0.2
1513;Bromfiets;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2011;3200;0.2
1514;Bromfiets;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2012;3400;0.2
1515;Bromfiets;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2013;3300;0.2
1516;Bromfiets;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2014;3400;0.2
1517;Bromfiets;Drie of meer voertuigen;Stedelijkheid: matig stedelijk;2015;3000;0.2
1518;Bromfiets;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2010;4500;0.3
1519;Bromfiets;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2011;4900;0.3
1520;Bromfiets;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2012;4800;0.3
1521;Bromfiets;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2013;4800;0.3
1522;Bromfiets;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2014;4600;0.3
1523;Bromfiets;Drie of meer voertuigen;Stedelijkheid: Weinig stedelijk;2015;4500;0.3
1524;Bromfiets;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2010;3100;0.4
1525;Bromfiets;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2011;3200;0.4
1526;Bromfiets;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2012;3300;0.4
1527;Bromfiets;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2013;3100;0.4
1528;Bromfiets;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2014;3100;0.4
1529;Bromfiets;Drie of meer voertuigen;Stedelijkheid: niet stedelijk;2015;2600;0.4
1530;Bromfiets;Drie of meer voertuigen;Stedelijkheid: onbekend;2010;0;0.1
1531;Bromfiets;Drie of meer voertuigen;Stedelijkheid: onbekend;2011;0;0.2
1532;Bromfiets;Drie of meer voertuigen;Stedelijkheid: onbekend;2012;0;0.1
1533;Bromfiets;Drie of meer voertuigen;Stedelijkheid: onbekend;2013;0;0.3
1534;Bromfiets;Drie of meer voertuigen;Stedelijkheid: onbekend;2014;0;0.3
1535;Bromfiets;Drie of meer voertuigen;Stedelijkheid: onbekend;2015;0;0.0
1536;Brommobiel;Minimaal één voertuig;Particuliere huishoudens;2010;18600;0.3
1537;Brommobiel;Minimaal één voertuig;Particuliere huishoudens;2011;19100;0.3
1538;Brommobiel;Minimaal één voertuig;Particuliere huishoudens;2012;19300;0.3
1539;Brommobiel;Minimaal één voertuig;Particuliere huishoudens;2013;19400;0.3
1540;Brommobiel;Minimaal één voertuig;Particuliere huishoudens;2014;19000;0.2
1541;Brommobiel;Minimaal één voertuig;Particuliere huishoudens;2015;18600;0.2
1542;Brommobiel;Minimaal één voertuig;Type: Eenpersoonshuishouden;2010;6200;0.2
1543;Brommobiel;Minimaal één voertuig;Type: Eenpersoonshuishouden;2011;6500;0.2
1544;Brommobiel;Minimaal één voertuig;Type: Eenpersoonshuishouden;2012;6600;0.2
1545;Brommobiel;Minimaal één voertuig;Type: Eenpersoonshuishouden;2013;6800;0.2
1546;Brommobiel;Minimaal één voertuig;Type: Eenpersoonshuishouden;2014;6700;0.2
1547;Brommobiel;Minimaal één voertuig;Type: Eenpersoonshuishouden;2015;6800;0.2
1548;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden;2010;12300;0.3
1549;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden;2011;12600;0.3
1550;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden;2012;12700;0.3
1551;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden;2013;12600;0.3
1552;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden;2014;12300;0.3
1553;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden;2015;11900;0.2
1554;Brommobiel;Minimaal één voertuig;Type: Eenoudergezin;2010;1300;0.3
1555;Brommobiel;Minimaal één voertuig;Type: Eenoudergezin;2011;1400;0.3
1556;Brommobiel;Minimaal één voertuig;Type: Eenoudergezin;2012;1400;0.3
1557;Brommobiel;Minimaal één voertuig;Type: Eenoudergezin;2013;1300;0.3
1558;Brommobiel;Minimaal één voertuig;Type: Eenoudergezin;2014;1300;0.2
1559;Brommobiel;Minimaal één voertuig;Type: Eenoudergezin;2015;1200;0.2
1560;Brommobiel;Minimaal één voertuig;Type: Paar, totaal;2010;10600;0.3
1561;Brommobiel;Minimaal één voertuig;Type: Paar, totaal;2011;10900;0.3
1562;Brommobiel;Minimaal één voertuig;Type: Paar, totaal;2012;11000;0.3
1563;Brommobiel;Minimaal één voertuig;Type: Paar, totaal;2013;11000;0.3
1564;Brommobiel;Minimaal één voertuig;Type: Paar, totaal;2014;10700;0.3
1565;Brommobiel;Minimaal één voertuig;Type: Paar, totaal;2015;10400;0.2
1566;Brommobiel;Minimaal één voertuig;Type: Paar, met kind(eren);2010;4500;0.2
1567;Brommobiel;Minimaal één voertuig;Type: Paar, met kind(eren);2011;4900;0.2
1568;Brommobiel;Minimaal één voertuig;Type: Paar, met kind(eren);2012;4900;0.2
1569;Brommobiel;Minimaal één voertuig;Type: Paar, met kind(eren);2013;4800;0.2
1570;Brommobiel;Minimaal één voertuig;Type: Paar, met kind(eren);2014;4600;0.2
1571;Brommobiel;Minimaal één voertuig;Type: Paar, met kind(eren);2015;4300;0.2
1572;Brommobiel;Minimaal één voertuig;Type: Paar, zonder kind;2010;6200;0.3
1573;Brommobiel;Minimaal één voertuig;Type: Paar, zonder kind;2011;6100;0.3
1574;Brommobiel;Minimaal één voertuig;Type: Paar, zonder kind;2012;6100;0.3
1575;Brommobiel;Minimaal één voertuig;Type: Paar, zonder kind;2013;6200;0.3
1576;Brommobiel;Minimaal één voertuig;Type: Paar, zonder kind;2014;6100;0.3
1577;Brommobiel;Minimaal één voertuig;Type: Paar, zonder kind;2015;6000;0.3
1578;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden, overig;2010;400;0.5
1579;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden, overig;2011;300;0.5
1580;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden, overig;2012;300;0.5
1581;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden, overig;2013;300;0.5
1582;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden, overig;2014;300;0.5
1583;Brommobiel;Minimaal één voertuig;Type: Meerpersoonshuishouden, overig;2015;300;0.5
1584;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 1 persoon;2010;6200;0.2
1585;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 1 persoon;2011;6500;0.2
1586;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 1 persoon;2012;6600;0.2
1587;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 1 persoon;2013;6800;0.2
1588;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 1 persoon;2014;6700;0.2
1589;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 1 persoon;2015;6800;0.2
1590;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 2 personen;2010;6900;0.3
1591;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 2 personen;2011;7000;0.3
1592;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 2 personen;2012;7100;0.3
1593;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 2 personen;2013;7100;0.3
1594;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 2 personen;2014;7000;0.3
1595;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 2 personen;2015;6900;0.3
1596;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 3 personen;2010;2300;0.3
1597;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 3 personen;2011;2400;0.3
1598;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 3 personen;2012;2300;0.3
1599;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 3 personen;2013;2400;0.3
1600;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 3 personen;2014;2400;0.3
1601;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 3 personen;2015;2200;0.2
1602;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 4 personen;2010;1800;0.2
1603;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 4 personen;2011;1800;0.2
1604;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 4 personen;2012;1900;0.2
1605;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 4 personen;2013;1800;0.2
1606;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 4 personen;2014;1700;0.2
1607;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 4 personen;2015;1600;0.2
1608;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 5 of meer personen;2010;1300;0.3
1609;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 5 of meer personen;2011;1400;0.3
1610;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 5 of meer personen;2012;1400;0.3
1611;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 5 of meer personen;2013;1400;0.3
1612;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 5 of meer personen;2014;1200;0.3
1613;Brommobiel;Minimaal één voertuig;Huishoudensgrootte: 5 of meer personen;2015;1200;0.3
1614;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2010;3700;0.3
1615;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2011;3700;0.3
1616;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2012;3800;0.3
1617;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2013;3800;0.3
1618;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2014;3500;0.3
1619;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 1e 20%-groep;2015;3500;0.2
1620;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2010;5500;0.4
1621;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2011;5700;0.4
1622;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2012;5800;0.4
1623;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2013;5900;0.4
1624;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2014;5900;0.4
1625;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 2e 20%-groep;2015;6000;0.4
1626;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2010;4100;0.3
1627;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2011;4300;0.3
1628;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2012;4400;0.3
1629;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2013;4400;0.3
1630;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2014;4300;0.3
1631;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 3e 20%-groep;2015;4200;0.3
1632;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2010;3100;0.2
1633;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2011;3100;0.2
1634;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2012;3100;0.2
1635;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2013;3100;0.2
1636;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2014;3000;0.2
1637;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 4e 20%-groep;2015;2900;0.2
1638;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2010;2200;0.1
1639;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2011;2300;0.2
1640;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2012;2200;0.1
1641;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2013;2200;0.1
1642;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2014;2100;0.1
1643;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: 5e 20%-groep;2015;2000;0.1
1644;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2010;100;0.1
1645;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2011;100;0.0
1646;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2012;100;0.0
1647;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2013;100;0.0
1648;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2014;100;0.1
1649;Brommobiel;Minimaal één voertuig;Gestandaardiseerd inkomen: onbekend;2015;100;0.0
1650;Brommobiel;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2010;2100;0.3
1651;Brommobiel;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2011;2100;0.3
1652;Brommobiel;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2012;2200;0.3
1653;Brommobiel;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2013;2200;0.2
1654;Brommobiel;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2014;2200;0.2
1655;Brommobiel;Minimaal één voertuig;Bron: 2 Inkomen uit eigen onderneming;2015;1900;0.2
1656;Brommobiel;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2010;9600;0.4
1657;Brommobiel;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2011;9900;0.4
1658;Brommobiel;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2012;10000;0.4
1659;Brommobiel;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2013;10200;0.4
1660;Brommobiel;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2014;10100;0.4
1661;Brommobiel;Minimaal één voertuig;Bron: 3 Overdrachtsinkomen;2015;10100;0.4
1662;Brommobiel;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2010;8500;0.4
1663;Brommobiel;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2011;8600;0.4
1664;Brommobiel;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2012;8600;0.4
1665;Brommobiel;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2013;8700;0.4
1666;Brommobiel;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2014;8600;0.4
1667;Brommobiel;Minimaal één voertuig;Bron: 31 Uitkering inkomensverzekering;2015;8600;0.4
1668;Brommobiel;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2010;1100;0.2
1669;Brommobiel;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2011;1200;0.3
1670;Brommobiel;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2012;1300;0.3
1671;Brommobiel;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2013;1400;0.3
1672;Brommobiel;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2014;1500;0.3
1673;Brommobiel;Minimaal één voertuig;Bron: 32 Uitkering sociale voorziening;2015;1500;0.3
1674;Brommobiel;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2010;0;0.3
1675;Brommobiel;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2011;0;0.3
1676;Brommobiel;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2012;0;0.3
1677;Brommobiel;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2013;0;0.3
1678;Brommobiel;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2014;0;0.3
1679;Brommobiel;Minimaal één voertuig;Bron: 33 Overig overdrachtsinkomen;2015;0;0.3
1680;Brommobiel;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2010;100;0.1
1681;Brommobiel;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2011;100;0.0
1682;Brommobiel;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2012;100;0.0
1683;Brommobiel;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2013;100;0.0
1684;Brommobiel;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2014;100;0.1
1685;Brommobiel;Minimaal één voertuig;Bron: 4 Zonder bekend inkomen;2015;100;0.0
1686;Brommobiel;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2010;6900;0.2
1687;Brommobiel;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2011;7000;0.2
1688;Brommobiel;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2012;7100;0.2
1689;Brommobiel;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2013;7000;0.2
1690;Brommobiel;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2014;6700;0.2
1691;Brommobiel;Minimaal één voertuig;Bron: 1 Inkomen uit arbeid;2015;6500;0.2
1692;Brommobiel;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2010;2500;0.2
1693;Brommobiel;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2011;2500;0.1
1694;Brommobiel;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2012;2500;0.1
1695;Brommobiel;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2013;2400;0.1
1696;Brommobiel;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2014;2400;0.1
1697;Brommobiel;Minimaal één voertuig;Stedelijkheid: zeer sterk stedelijk;2015;2500;0.1
1698;Brommobiel;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2010;4200;0.2
1699;Brommobiel;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2011;4300;0.2
1700;Brommobiel;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2012;4400;0.2
1701;Brommobiel;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2013;4400;0.2
1702;Brommobiel;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2014;4200;0.2
1703;Brommobiel;Minimaal één voertuig;Stedelijkheid: sterk stedelijk;2015;4900;0.2
