ID;AfzetEnInvoer;ProductenVolgensPRODCOMLijst;Perioden;PrijsindexcijfersExclusiefAccijns_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3
9024;Totale afzet;105151  Melk en room, ingedikt of me...;2005 maart;100.2;-0.9;-1.1
9025;Totale afzet;105151  Melk en room, ingedikt of me...;2005 april;99.9;-0.2;-0.9
9026;Totale afzet;105151  Melk en room, ingedikt of me...;2005 mei;100.8;0.9;0.2
9027;Totale afzet;105151  Melk en room, ingedikt of me...;2005 juni;100.0;-0.9;-0.6
9028;Totale afzet;105151  Melk en room, ingedikt of me...;2005 juli;100.0;0.0;0.0
9029;Totale afzet;105151  Melk en room, ingedikt of me...;2005 augustus;98.5;-1.5;-1.7
9030;Totale afzet;105151  Melk en room, ingedikt of me...;2005 september;100.0;1.5;-0.4
9031;Totale afzet;105151  Melk en room, ingedikt of me...;2005 oktober;100.0;0.0;-0.6
9032;Totale afzet;105151  Melk en room, ingedikt of me...;2005 november;98.5;-1.5;-1.3
9033;Totale afzet;105151  Melk en room, ingedikt of me...;2005 december;100.0;1.6;1.0
9034;Totale afzet;105151  Melk en room, ingedikt of me...;2005;100.0;;-0.4
9035;Totale afzet;105151  Melk en room, ingedikt of me...;2006 januari;101.1;1.1;0.0
9036;Totale afzet;105151  Melk en room, ingedikt of me...;2006 februari;98.1;-3.0;-3.0
9037;Totale afzet;105151  Melk en room, ingedikt of me...;2006 maart;96.6;-1.5;-3.6
9038;Totale afzet;105151  Melk en room, ingedikt of me...;2006 april;;;
9039;Totale afzet;105151  Melk en room, ingedikt of me...;2006 mei;;;
9040;Totale afzet;105151  Melk en room, ingedikt of me...;2006 juni;;;
9041;Totale afzet;105151  Melk en room, ingedikt of me...;2006 juli;;;
9042;Totale afzet;105151  Melk en room, ingedikt of me...;2006 augustus;;;
9043;Totale afzet;105151  Melk en room, ingedikt of me...;2006 september;96.6;;-3.4
9044;Totale afzet;105151  Melk en room, ingedikt of me...;2006 oktober;96.3;-0.3;-3.7
9045;Totale afzet;105151  Melk en room, ingedikt of me...;2006 november;96.2;-0.1;-2.3
9046;Totale afzet;105151  Melk en room, ingedikt of me...;2006 december;95.7;-0.5;-4.3
9047;Totale afzet;105151  Melk en room, ingedikt of me...;2006;;;
9048;Totale afzet;105151  Melk en room, ingedikt of me...;2007 januari;;;
9049;Totale afzet;105151  Melk en room, ingedikt of me...;2007 februari;95.4;;-2.7
9050;Totale afzet;105151  Melk en room, ingedikt of me...;2007 maart;95.7;0.3;-0.9
9051;Totale afzet;105151  Melk en room, ingedikt of me...;2007 april;95.0;-0.7;
9052;Totale afzet;105151  Melk en room, ingedikt of me...;2007 mei;94.6;-0.4;
9053;Totale afzet;105151  Melk en room, ingedikt of me...;2007 juni;96.0;1.5;
9054;Totale afzet;105151  Melk en room, ingedikt of me...;2007 juli;101.9;6.1;
9055;Totale afzet;105151  Melk en room, ingedikt of me...;2007 augustus;105.0;3.1;
9056;Totale afzet;105151  Melk en room, ingedikt of me...;2007 september;114.5;9.0;18.6
9057;Totale afzet;105151  Melk en room, ingedikt of me...;2007 oktober;119.1;4.0;23.7
9058;Totale afzet;105151  Melk en room, ingedikt of me...;2007 november;119.5;0.3;24.2
9059;Totale afzet;105151  Melk en room, ingedikt of me...;2007 december;121.2;1.4;26.6
9060;Totale afzet;105151  Melk en room, ingedikt of me...;2007;;;
9061;Totale afzet;105151  Melk en room, ingedikt of me...;2008 januari;121.9;0.6;
9062;Totale afzet;105151  Melk en room, ingedikt of me...;2008 februari;100.7;-17.4;5.5
9063;Totale afzet;105151  Melk en room, ingedikt of me...;2008 maart;97.8;-2.9;2.2
9064;Totale afzet;105151  Melk en room, ingedikt of me...;2008 april;101.3;3.6;6.6
9065;Totale afzet;105151  Melk en room, ingedikt of me...;2008 mei;100.3;-1.0;6.0
9066;Totale afzet;105151  Melk en room, ingedikt of me...;2008 juni;102.4;2.1;6.7
9067;Totale afzet;105151  Melk en room, ingedikt of me...;2008 juli;104.5;2.1;2.6
9068;Totale afzet;105151  Melk en room, ingedikt of me...;2008 augustus;104.0;-0.5;-1.0
9069;Totale afzet;105151  Melk en room, ingedikt of me...;2008 september;105.9;1.9;-7.5
9070;Totale afzet;105151  Melk en room, ingedikt of me...;2008 oktober;103.0;-2.8;-13.5
9071;Totale afzet;105151  Melk en room, ingedikt of me...;2008 november;103.1;0.1;-13.7
9072;Totale afzet;105151  Melk en room, ingedikt of me...;2008 december;98.5;-4.4;-18.7
9073;Totale afzet;105151  Melk en room, ingedikt of me...;2008;103.6;;
9074;Totale afzet;105151  Melk en room, ingedikt of me...;2009 januari;97.7;-0.8;-19.8
9075;Totale afzet;105151  Melk en room, ingedikt of me...;2009 februari;95.3;-2.5;-5.3
9076;Totale afzet;105151  Melk en room, ingedikt of me...;2009 maart;93.6;-1.8;-4.3
9077;Totale afzet;105151  Melk en room, ingedikt of me...;2009 april;93.3;-0.2;-7.8
9078;Totale afzet;105151  Melk en room, ingedikt of me...;2009 mei;94.9;1.7;-5.4
9079;Totale afzet;105151  Melk en room, ingedikt of me...;2009 juni;89.7;-5.5;-12.4
9080;Totale afzet;105151  Melk en room, ingedikt of me...;2009 juli;92.2;2.8;-11.8
9081;Totale afzet;105151  Melk en room, ingedikt of me...;2009 augustus;92.2;0.0;-11.3
9082;Totale afzet;105151  Melk en room, ingedikt of me...;2009 september;91.8;-0.5;-13.4
9083;Totale afzet;105151  Melk en room, ingedikt of me...;2009 oktober;90.7;-1.1;-11.9
9084;Totale afzet;105151  Melk en room, ingedikt of me...;2009 november;91.0;0.3;-11.7
9085;Totale afzet;105151  Melk en room, ingedikt of me...;2009 december;94.9;4.2;-3.7
9086;Totale afzet;105151  Melk en room, ingedikt of me...;2009;93.1;;-10.1
9087;Totale afzet;105151  Melk en room, ingedikt of me...;2010 januari;100.2;5.6;2.6
9088;Totale afzet;105151  Melk en room, ingedikt of me...;2010 februari;102.2;2.0;7.2
9089;Totale afzet;105151  Melk en room, ingedikt of me...;2010 maart;103.7;1.5;10.9
9090;Totale afzet;105151  Melk en room, ingedikt of me...;2010 april;103.6;-0.2;10.9
9091;Totale afzet;105151  Melk en room, ingedikt of me...;2010 mei;109.1;5.4;15.0
9092;Totale afzet;105151  Melk en room, ingedikt of me...;2010 juni;112.2;2.8;25.0
9093;Totale afzet;105151  Melk en room, ingedikt of me...;2010 juli;108.9;-2.9;18.2
9094;Totale afzet;105151  Melk en room, ingedikt of me...;2010 augustus;108.9;-0.1;18.1
9095;Totale afzet;105151  Melk en room, ingedikt of me...;2010 september;106.5;-2.1;16.1
9096;Totale afzet;105151  Melk en room, ingedikt of me...;2010 oktober;103.4;-2.9;14.0
9097;Totale afzet;105151  Melk en room, ingedikt of me...;2010 november;103.4;0.0;13.6
9098;Totale afzet;105151  Melk en room, ingedikt of me...;2010 december;106.3;2.8;12.0
9099;Totale afzet;105151  Melk en room, ingedikt of me...;2010;105.7;;13.5
9100;Totale afzet;105151  Melk en room, ingedikt of me...;2011 januari;107.0;0.7;6.8
9101;Totale afzet;105151  Melk en room, ingedikt of me...;2011 februari;106.3;-0.6;4.1
9102;Totale afzet;105151  Melk en room, ingedikt of me...;2011 maart;107.1;0.7;3.2
9103;Totale afzet;105151  Melk en room, ingedikt of me...;2011 april;104.5;-2.4;0.9
9104;Totale afzet;105151  Melk en room, ingedikt of me...;2011 mei;104.0;-0.5;-4.7
9105;Totale afzet;105151  Melk en room, ingedikt of me...;2011 juni;105.2;1.2;-6.2
9106;Totale afzet;105151  Melk en room, ingedikt of me...;2011 juli;106.3;1.0;-2.5
9107;Totale afzet;105151  Melk en room, ingedikt of me...;2011 augustus;105.7;-0.5;-2.9
9108;Totale afzet;105151  Melk en room, ingedikt of me...;2011 september;108.4;2.6;1.8
9109;Totale afzet;105151  Melk en room, ingedikt of me...;2011 oktober;108.3;-0.2;4.7
9110;Totale afzet;105151  Melk en room, ingedikt of me...;2011 november;108.9;0.6;5.3
9111;Totale afzet;105151  Melk en room, ingedikt of me...;2011 december;110.1;1.1;3.6
9112;Totale afzet;105151  Melk en room, ingedikt of me...;2011;106.8;;1.1
9113;Totale afzet;105151  Melk en room, ingedikt of me...;2012 januari;111.2;1.0;3.9
9114;Totale afzet;105151  Melk en room, ingedikt of me...;2012 februari;109.4;-1.6;2.9
9115;Totale afzet;105151  Melk en room, ingedikt of me...;2012 maart;115.9;5.9;8.3
9116;Totale afzet;105151  Melk en room, ingedikt of me...;2012 april;114.5;-1.2;9.6
9117;Totale afzet;105151  Melk en room, ingedikt of me...;2012 mei;116.1;1.4;11.6
9118;Totale afzet;105151  Melk en room, ingedikt of me...;2012 juni;117.3;1.0;11.4
9119;Totale afzet;105151  Melk en room, ingedikt of me...;2012 juli;118.3;0.9;11.4
9120;Totale afzet;105151  Melk en room, ingedikt of me...;2012 augustus;118.5;0.1;12.1
9121;Totale afzet;105151  Melk en room, ingedikt of me...;2012 september;115.2;-2.7;6.3
9122;Totale afzet;105151  Melk en room, ingedikt of me...;2012 oktober;115.5;0.3;6.7
9123;Totale afzet;105151  Melk en room, ingedikt of me...;2012 november;116.6;0.9;7.0
9124;Totale afzet;105151  Melk en room, ingedikt of me...;2012 december;115.9;-0.6;5.2
9125;Totale afzet;105151  Melk en room, ingedikt of me...;2012;115.4;;8.0
9126;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 januari;88.8;;
9127;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 februari;88.8;0.0;
9128;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 maart;88.8;0.0;
9129;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 april;88.9;0.1;
9130;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 mei;88.9;0.0;
9131;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 juni;89.2;0.3;
9132;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 juli;89.6;0.5;
9133;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 augustus;91.2;1.7;
9134;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 september;91.2;0.0;
9135;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 oktober;91.9;0.8;
9136;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 november;92.4;0.5;
9137;Totale afzet;105152  Yoghurt en andere gegiste of...;2000 december;92.9;0.6;
9138;Totale afzet;105152  Yoghurt en andere gegiste of...;2000;90.2;;
9139;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 januari;93.3;0.4;5.1
9140;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 februari;94.6;1.5;6.6
9141;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 maart;94.8;0.2;6.8
9142;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 april;95.0;0.2;6.9
9143;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 mei;94.9;0.0;6.8
9144;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 juni;94.9;-0.1;6.4
9145;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 juli;98.7;4.1;10.2
9146;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 augustus;98.8;0.0;8.3
9147;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 september;98.7;-0.1;8.2
9148;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 oktober;101.5;2.9;10.4
9149;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 november;101.5;0.0;9.9
9150;Totale afzet;105152  Yoghurt en andere gegiste of...;2001 december;101.5;-0.1;9.2
9151;Totale afzet;105152  Yoghurt en andere gegiste of...;2001;97.3;;7.9
9152;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 januari;101.5;0.0;8.8
9153;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 februari;101.5;0.0;7.2
9154;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 maart;101.3;-0.2;6.9
9155;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 april;100.9;-0.4;6.3
9156;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 mei;100.1;-0.8;5.4
9157;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 juni;99.8;-0.3;5.2
9158;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 juli;99.4;-0.4;0.6
9159;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 augustus;99.3;0.0;0.6
9160;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 september;99.5;0.1;0.8
9161;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 oktober;99.3;-0.2;-2.2
9162;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 november;99.3;0.0;-2.2
9163;Totale afzet;105152  Yoghurt en andere gegiste of...;2002 december;99.1;-0.2;-2.3
9164;Totale afzet;105152  Yoghurt en andere gegiste of...;2002;100.1;;2.8
9165;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 januari;98.9;-0.2;-2.5
9166;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 februari;98.7;-0.2;-2.8
9167;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 maart;98.5;-0.1;-2.7
9168;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 april;98.6;0.1;-2.3
9169;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 mei;98.4;-0.2;-1.6
9170;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 juni;98.5;0.0;-1.3
9171;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 juli;98.8;0.4;-0.5
9172;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 augustus;98.7;-0.1;-0.6
9173;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 september;99.0;0.3;-0.5
9174;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 oktober;99.1;0.1;-0.1
9175;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 november;99.1;-0.1;-0.2
9176;Totale afzet;105152  Yoghurt en andere gegiste of...;2003 december;99.0;-0.1;-0.1
9177;Totale afzet;105152  Yoghurt en andere gegiste of...;2003;98.8;;-1.3
9178;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 januari;99.9;1.0;1.0
9179;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 februari;100.1;0.2;1.5
9180;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 maart;100.1;0.0;1.6
9181;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 april;99.1;-0.9;0.5
9182;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 mei;98.9;-0.2;0.5
9183;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 juni;98.9;0.0;0.5
9184;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 juli;99.1;0.1;0.3
9185;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 augustus;99.3;0.2;0.6
9186;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 september;99.8;0.5;0.8
9187;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 oktober;99.7;0.0;0.6
9188;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 november;99.8;0.0;0.7
9189;Totale afzet;105152  Yoghurt en andere gegiste of...;2004 december;99.5;-0.3;0.5
9190;Totale afzet;105152  Yoghurt en andere gegiste of...;2004;99.5;;0.7
9191;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 januari;99.7;0.2;-0.2
9192;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 februari;99.7;0.0;-0.4
9193;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 maart;99.8;0.0;-0.3
9194;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 april;99.9;0.1;0.7
9195;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 mei;99.9;0.0;1.0
9196;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 juni;99.9;0.0;1.0
9197;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 juli;100.2;0.2;1.1
9198;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 augustus;100.1;0.0;0.9
9199;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 september;100.2;0.1;0.5
9200;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 oktober;100.2;0.0;0.5
9201;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 november;100.3;0.0;0.5
9202;Totale afzet;105152  Yoghurt en andere gegiste of...;2005 december;100.2;0.0;0.8
9203;Totale afzet;105152  Yoghurt en andere gegiste of...;2005;100.0;;0.5
9204;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 januari;101.0;0.7;1.3
9205;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 februari;101.0;0.0;1.3
9206;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 maart;101.0;0.0;1.2
9207;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 april;101.3;0.3;1.4
9208;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 mei;101.1;-0.2;1.2
9209;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 juni;100.9;-0.1;1.0
9210;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 juli;100.9;0.0;0.8
9211;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 augustus;100.9;0.0;0.8
9212;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 september;101.1;0.1;0.8
9213;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 oktober;100.9;-0.1;0.7
9214;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 november;101.3;0.3;1.0
9215;Totale afzet;105152  Yoghurt en andere gegiste of...;2006 december;101.3;0.1;1.1
9216;Totale afzet;105152  Yoghurt en andere gegiste of...;2006;101.1;;1.1
9217;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 januari;101.6;0.3;0.6
9218;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 februari;101.6;0.0;0.6
9219;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 maart;101.6;0.0;0.6
9220;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 april;103.7;2.1;2.4
9221;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 mei;103.7;0.0;2.6
9222;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 juni;103.7;0.0;2.8
9223;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 juli;106.4;2.6;5.5
9224;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 augustus;106.4;0.0;5.5
9225;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 september;106.5;0.0;5.4
9226;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 oktober;107.1;0.5;6.1
9227;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 november;107.1;0.0;5.7
9228;Totale afzet;105152  Yoghurt en andere gegiste of...;2007 december;107.3;0.2;5.8
9229;Totale afzet;105152  Yoghurt en andere gegiste of...;2007;104.7;;3.6
9230;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 januari;107.8;0.6;6.2
9231;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 februari;108.0;0.1;6.3
9232;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 maart;107.8;-0.1;6.1
9233;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 april;109.0;1.1;5.0
9234;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 mei;109.0;0.0;5.1
9235;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 juni;109.0;0.0;5.2
9236;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 juli;108.8;-0.2;2.2
9237;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 augustus;108.9;0.1;2.3
9238;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 september;108.9;0.0;2.3
9239;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 oktober;108.4;-0.5;1.2
9240;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 november;108.6;0.2;1.4
9241;Totale afzet;105152  Yoghurt en andere gegiste of...;2008 december;108.4;-0.2;1.1
9242;Totale afzet;105152  Yoghurt en andere gegiste of...;2008;108.6;;3.7
9243;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 januari;106.4;-1.8;-1.3
9244;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 februari;106.2;-0.2;-1.6
9245;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 maart;106.1;-0.2;-1.6
9246;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 april;103.8;-2.1;-4.7
9247;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 mei;104.0;0.2;-4.6
9248;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 juni;103.4;-0.6;-5.1
9249;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 juli;103.3;-0.2;-5.1
9250;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 augustus;103.2;0.0;-5.2
9251;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 september;103.2;0.0;-5.2
9252;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 oktober;102.1;-1.1;-5.8
9253;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 november;102.0;-0.1;-6.0
9254;Totale afzet;105152  Yoghurt en andere gegiste of...;2009 december;;;
9255;Totale afzet;105152  Yoghurt en andere gegiste of...;2009;;;
9256;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 januari;;;
9257;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 februari;;;
9258;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 maart;;;
9259;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 april;;;
9260;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 mei;;;
9261;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 juni;;;
9262;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 juli;;;
9263;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 augustus;;;
9264;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 september;;;
9265;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 oktober;;;
9266;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 november;;;
9267;Totale afzet;105152  Yoghurt en andere gegiste of...;2010 december;;;
9268;Totale afzet;105152  Yoghurt en andere gegiste of...;2010;;;
9269;Totale afzet;105152  Yoghurt en andere gegiste of...;2011 januari;110.5;;
9270;Totale afzet;105152  Yoghurt en andere gegiste of...;2011 februari;110.5;0.0;
9271;Totale afzet;105152  Yoghurt en andere gegiste of...;2011 maart;110.5;0.0;
9272;Totale afzet;105152  Yoghurt en andere gegiste of...;2011 april;110.6;0.1;
9273;Totale afzet;105152  Yoghurt en andere gegiste of...;2011 mei;111.2;0.6;
9274;Totale afzet;105152  Yoghurt en andere gegiste of...;2011 juni;111.2;0.0;
