ID;Regions;SIC93;Periods;OutputBasicPrices_1;IntermediateConsumption_2;GrossValueAdded_3;CompensationOfEmployees_4;TaxesNotProductRelated_5;SubsidiesNotProductRelated_6;GrossOperatingSurplus_7;LabourInputOfEmployees_8
1155;East Netherlands;451-455 Civil engineering;1995;1351.81;841.31;510.5;378.45;2.72;1.36;131.14;12.04
1156;East Netherlands;451-455 Civil engineering;1996;1459.36;918.0;541.36;396.15;2.72;1.82;144.3;12.29
1157;East Netherlands;451-455 Civil engineering;1997;1552.0;981.0;571.0;415.0;3.0;4.0;157.0;12.8
1158;East Netherlands;451-455 Civil engineering;1998;1598.0;999.0;599.0;449.0;2.0;5.0;151.0;12.8
1159;East Netherlands;451-455 Civil engineering;1999;1897.0;1208.0;689.0;492.0;4.0;5.0;198.0;13.3
1160;East Netherlands;451-455 Civil engineering;2000;2095.0;1329.0;766.0;527.0;4.0;6.0;241.0;13.6
1161;East Netherlands;451-455 Civil engineering;2001;2307.0;1459.0;848.0;573.0;5.0;7.0;277.0;13.8
1162;East Netherlands;453-454 Other construction;1995;2436.8;1336.84;1099.96;806.37;4.54;1.36;290.42;30.26
1163;East Netherlands;453-454 Other construction;1996;2579.29;1430.32;1148.97;834.96;4.99;5.45;314.02;31.5
1164;East Netherlands;453-454 Other construction;1997;2612.0;1421.0;1191.0;858.0;5.0;7.0;336.0;32.7
1165;East Netherlands;453-454 Other construction;1998;2906.0;1602.0;1304.0;949.0;4.0;11.0;362.0;33.7
1166;East Netherlands;453-454 Other construction;1999;3205.0;1757.0;1448.0;1049.0;7.0;16.0;408.0;35.2
1167;East Netherlands;453-454 Other construction;2000;3649.0;1980.0;1669.0;1167.0;7.0;19.0;514.0;37.6
1168;East Netherlands;453-454 Other construction;2001;3934.0;2092.0;1842.0;1261.0;9.0;20.0;592.0;38.5
1169;East Netherlands;G-K Commercial services;1995;33104.0;12499.0;20605.0;10003.0;338.0;74.0;10338.0;365.7
1170;East Netherlands;G-K Commercial services;1996;35154.0;13485.0;21668.0;10577.0;354.0;118.0;10855.0;383.2
1171;East Netherlands;G-K Commercial services;1997;37734.0;14494.0;23240.0;11294.0;349.0;151.0;11747.0;393.5
1172;East Netherlands;G-K Commercial services;1998;40723.0;15644.0;25079.0;12298.0;377.0;195.0;12600.0;413.5
1173;East Netherlands;G-K Commercial services;1999;43586.0;16737.0;26849.0;13446.0;413.0;208.0;13198.0;436.4
1174;East Netherlands;G-K Commercial services;2000;47388.0;18452.0;28936.0;14708.0;446.0;227.0;14009.0;452.2
1175;East Netherlands;G-K Commercial services;2001;50402.0;19693.0;30709.0;15805.0;487.0;247.0;14663.0;458.6
1176;East Netherlands;G Trade and repair consumer articles;1995;10909.0;4342.0;6567.0;3838.0;59.0;14.0;2683.0;147.1
1177;East Netherlands;G Trade and repair consumer articles;1996;11508.0;4792.0;6717.0;4019.0;64.0;29.0;2662.0;152.1
1178;East Netherlands;G Trade and repair consumer articles;1997;12098.0;4928.0;7170.0;4236.0;60.0;36.0;2910.0;157.4
1179;East Netherlands;G Trade and repair consumer articles;1998;12857.0;5066.0;7791.0;4542.0;56.0;53.0;3246.0;164.1
1180;East Netherlands;G Trade and repair consumer articles;1999;13527.0;5272.0;8255.0;4941.0;62.0;67.0;3319.0;174.1
1181;East Netherlands;G Trade and repair consumer articles;2000;14623.0;5779.0;8845.0;5365.0;62.0;72.0;3490.0;180.2
1182;East Netherlands;G Trade and repair consumer articles;2001;15342.0;6146.0;9196.0;5737.0;77.0;80.0;3463.0;182.1
1183;East Netherlands;51 Wholesale trade;1995;5704.47;2327.89;3376.12;2023.41;25.41;13.61;1340.92;60.49
1184;East Netherlands;51 Wholesale trade;1996;6104.25;2593.35;3510.9;2154.09;27.68;17.24;1346.37;63.82
1185;East Netherlands;51 Wholesale trade;1997;6362.0;2572.0;3790.0;2246.0;24.0;19.0;1538.0;66.3
1186;East Netherlands;51 Wholesale trade;1998;6697.0;2557.0;4139.0;2439.0;23.0;26.0;1702.0;69.9
1187;East Netherlands;51 Wholesale trade;1999;6942.0;2573.0;4369.0;2663.0;25.0;34.0;1715.0;73.2
1188;East Netherlands;51 Wholesale trade;2000;7706.0;2915.0;4790.0;2920.0;25.0;37.0;1883.0;76.9
1189;East Netherlands;51 Wholesale trade;2001;8092.0;3109.0;4983.0;3148.0;32.0;42.0;1844.0;78.5
1190;East Netherlands;50+52 Retail trade, cars, repair;1995;5204.41;2013.88;3190.53;1854.6;34.03;0.45;1302.35;86.59
1191;East Netherlands;50+52 Retail trade, cars, repair;1996;5403.61;2198.11;3205.5;1914.04;36.3;11.34;1266.5;88.33
1192;East Netherlands;50+52 Retail trade, cars, repair;1997;5736.0;2356.0;3380.0;1989.0;36.0;17.0;1372.0;91.2
1193;East Netherlands;50+52 Retail trade, cars, repair;1998;6161.0;2508.0;3652.0;2102.0;33.0;27.0;1544.0;94.2
1194;East Netherlands;50+52 Retail trade, cars, repair;1999;6585.0;2699.0;3886.0;2278.0;38.0;33.0;1604.0;100.8
1195;East Netherlands;50+52 Retail trade, cars, repair;2000;6917.0;2863.0;4054.0;2445.0;37.0;35.0;1607.0;103.3
1196;East Netherlands;50+52 Retail trade, cars, repair;2001;7250.0;3037.0;4213.0;2589.0;44.0;38.0;1618.0;103.6
1197;East Netherlands;H Hotels and restaurants;1995;1808.31;970.18;838.59;430.64;19.06;0.91;389.8;23.56
1198;East Netherlands;H Hotels and restaurants;1996;1885.46;1014.65;870.8;439.26;21.33;3.63;413.85;23.55
1199;East Netherlands;H Hotels and restaurants;1997;2052.0;1054.0;998.0;473.0;21.0;6.0;511.0;23.4
1200;East Netherlands;H Hotels and restaurants;1998;2162.0;1095.0;1067.0;492.0;20.0;8.0;563.0;24.5
1201;East Netherlands;H Hotels and restaurants;1999;2314.0;1176.0;1138.0;547.0;22.0;11.0;579.0;25.4
1202;East Netherlands;H Hotels and restaurants;2000;2458.0;1245.0;1212.0;595.0;24.0;11.0;604.0;26.0
1203;East Netherlands;H Hotels and restaurants;2001;2572.0;1295.0;1277.0;630.0;26.0;12.0;632.0;26.5
1204;East Netherlands;I Transport, storage and communications;1995;4460.0;1910.0;2551.0;1468.0;22.0;8.0;1069.0;49.8
1205;East Netherlands;I Transport, storage and communications;1996;4645.0;2019.0;2626.0;1489.0;24.0;11.0;1123.0;49.1
1206;East Netherlands;I Transport, storage and communications;1997;4988.0;2216.0;2772.0;1564.0;19.0;12.0;1202.0;50.1
1207;East Netherlands;I Transport, storage and communications;1998;5461.0;2413.0;3048.0;1691.0;25.0;19.0;1351.0;51.9
1208;East Netherlands;I Transport, storage and communications;1999;5755.0;2694.0;3062.0;1785.0;30.0;13.0;1260.0;54.2
1209;East Netherlands;I Transport, storage and communications;2000;6094.0;2920.0;3175.0;1904.0;30.0;12.0;1253.0;55.5
1210;East Netherlands;I Transport, storage and communications;2001;6515.0;3096.0;3418.0;2078.0;30.0;13.0;1324.0;57.9
1211;East Netherlands;60 Land transport;1995;2078.31;786.4;1291.91;878.52;18.15;1.36;396.6;30.19
1212;East Netherlands;60 Land transport;1996;2191.3;864.0;1327.76;908.92;20.42;4.54;402.5;30.12
1213;East Netherlands;60 Land transport;1997;2313.0;930.0;1384.0;928.0;15.0;5.0;445.0;30.2
1214;East Netherlands;60 Land transport;1998;2514.0;995.0;1519.0;1011.0;21.0;11.0;498.0;31.4
1215;East Netherlands;60 Land transport;1999;2670.0;1058.0;1612.0;1069.0;26.0;7.0;524.0;33.0
1216;East Netherlands;60 Land transport;2000;2767.0;1140.0;1627.0;1133.0;26.0;7.0;476.0;33.8
1217;East Netherlands;60 Land transport;2001;2867.0;1167.0;1700.0;1199.0;26.0;6.0;481.0;34.5
1218;East Netherlands;61+62 Air transport, water transport;1995;128.42;68.07;60.35;21.33;0.0;0.0;39.48;0.61
1219;East Netherlands;61+62 Air transport, water transport;1996;137.5;72.6;64.89;22.69;0.0;1.82;44.02;0.63
1220;East Netherlands;61+62 Air transport, water transport;1997;167.0;86.0;81.0;22.0;0.0;2.0;60.0;0.6
1221;East Netherlands;61+62 Air transport, water transport;1998;178.0;91.0;87.0;24.0;0.0;1.0;64.0;0.6
1222;East Netherlands;61+62 Air transport, water transport;1999;191.0;103.0;88.0;24.0;0.0;1.0;65.0;0.6
1223;East Netherlands;61+62 Air transport, water transport;2000;185.0;108.0;78.0;22.0;0.0;1.0;57.0;0.5
1224;East Netherlands;61+62 Air transport, water transport;2001;144.0;82.0;62.0;18.0;0.0;1.0;46.0;0.4
1225;East Netherlands;63 Auxiliary transport activities;1995;813.63;562.69;250.94;166.54;0.91;6.81;89.85;6.3
1226;East Netherlands;63 Auxiliary transport activities;1996;821.8;565.41;256.39;153.83;0.91;4.54;106.18;5.48
1227;East Netherlands;63 Auxiliary transport activities;1997;868.0;603.0;265.0;168.0;1.0;6.0;101.0;5.9
1228;East Netherlands;63 Auxiliary transport activities;1998;988.0;666.0;322.0;186.0;1.0;6.0;141.0;6.3
1229;East Netherlands;63 Auxiliary transport activities;1999;1007.0;670.0;337.0;194.0;2.0;3.0;144.0;6.5
1230;East Netherlands;63 Auxiliary transport activities;2000;1066.0;726.0;340.0;207.0;2.0;2.0;133.0;6.7
1231;East Netherlands;63 Auxiliary transport activities;2001;1096.0;695.0;401.0;241.0;2.0;3.0;161.0;7.4
1232;East Netherlands;64 Post and telecommunications;1995;1439.84;492.35;947.49;415.66;3.18;0.0;529.11;12.66
1233;East Netherlands;64 Post and telecommunications;1996;1493.84;516.86;976.54;421.11;2.27;0.0;553.61;12.91
1234;East Netherlands;64 Post and telecommunications;1997;1640.0;598.0;1043.0;445.0;2.0;0.0;596.0;13.4
1235;East Netherlands;64 Post and telecommunications;1998;1781.0;661.0;1119.0;471.0;2.0;1.0;648.0;13.6
1236;East Netherlands;64 Post and telecommunications;1999;1887.0;863.0;1025.0;498.0;2.0;2.0;526.0;14.0
1237;East Netherlands;64 Post and telecommunications;2000;2075.0;946.0;1130.0;542.0;2.0;2.0;587.0;14.5
1238;East Netherlands;64 Post and telecommunications;2001;2408.0;1153.0;1255.0;620.0;2.0;3.0;636.0;15.6
1239;East Netherlands;J Financial intermediation;1995;3180.0;1265.0;1915.0;1026.0;13.0;2.0;878.0;26.9
1240;East Netherlands;J Financial intermediation;1996;3379.0;1417.0;1962.0;1073.0;14.0;2.0;878.0;27.5
1241;East Netherlands;J Financial intermediation;1997;3755.0;1617.0;2138.0;1203.0;15.0;4.0;924.0;30.3
1242;East Netherlands;J Financial intermediation;1998;4413.0;1997.0;2416.0;1378.0;17.0;7.0;1027.0;33.6
1243;East Netherlands;J Financial intermediation;1999;4838.0;2122.0;2716.0;1546.0;20.0;7.0;1158.0;35.4
1244;East Netherlands;J Financial intermediation;2000;5406.0;2398.0;3008.0;1704.0;23.0;10.0;1291.0;37.0
1245;East Netherlands;J Financial intermediation;2001;5539.0;2388.0;3151.0;1754.0;24.0;11.0;1384.0;36.1
1246;East Netherlands;65 Banking;1995;1435.76;520.94;914.82;575.85;5.9;1.36;335.34;16.22
1247;East Netherlands;65 Banking;1996;1448.92;584.02;864.91;584.92;6.35;2.27;275.9;16.39
1248;East Netherlands;65 Banking;1997;1721.0;731.0;989.0;691.0;8.0;4.0;295.0;18.6
1249;East Netherlands;65 Banking;1998;1863.0;832.0;1031.0;752.0;8.0;7.0;278.0;19.7
1250;East Netherlands;65 Banking;1999;2124.0;884.0;1240.0;859.0;10.0;7.0;378.0;20.9
1251;East Netherlands;65 Banking;2000;2493.0;1026.0;1467.0;966.0;11.0;10.0;500.0;21.9
1252;East Netherlands;65 Banking;2001;2525.0;1021.0;1504.0;988.0;12.0;11.0;515.0;21.1
1253;East Netherlands;66 Insurance, pension funding;1995;1366.33;650.27;716.07;269.09;6.35;0.0;440.62;5.71
1254;East Netherlands;66 Insurance, pension funding;1996;1464.8;713.34;751.01;280.89;6.35;0.0;464.22;5.65
1255;East Netherlands;66 Insurance, pension funding;1997;1490.0;758.0;733.0;283.0;6.0;0.0;444.0;5.7
1256;East Netherlands;66 Insurance, pension funding;1998;1887.0;1002.0;885.0;349.0;7.0;0.0;528.0;6.9
1257;East Netherlands;66 Insurance, pension funding;1999;1941.0;1044.0;897.0;366.0;8.0;0.0;523.0;6.9
1258;East Netherlands;66 Insurance, pension funding;2000;2058.0;1138.0;920.0;391.0;10.0;;519.0;7.0
1259;East Netherlands;66 Insurance, pension funding;2001;2135.0;1128.0;1006.0;398.0;10.0;0.0;598.0;6.8
1260;East Netherlands;67 Auxiliary financial activities;1995;378.45;94.39;284.07;180.6;0.91;0.0;102.1;4.98
1261;East Netherlands;67 Auxiliary financial activities;1996;466.03;119.8;346.23;207.38;0.91;0.0;137.95;5.49
1262;East Netherlands;67 Auxiliary financial activities;1997;544.0;128.0;416.0;229.0;1.0;0.0;186.0;6.0
1263;East Netherlands;67 Auxiliary financial activities;1998;664.0;163.0;501.0;278.0;1.0;0.0;222.0;7.0
1264;East Netherlands;67 Auxiliary financial activities;1999;773.0;194.0;579.0;321.0;2.0;0.0;256.0;7.7
1265;East Netherlands;67 Auxiliary financial activities;2000;855.0;234.0;621.0;348.0;2.0;;272.0;8.1
1266;East Netherlands;67 Auxiliary financial activities;2001;879.0;239.0;640.0;368.0;2.0;0.0;271.0;8.2
1267;East Netherlands;K Renting, commercial services;1995;12746.0;4012.0;8734.0;3246.0;225.0;50.0;5313.0;118.4
1268;East Netherlands;K Renting, commercial services;1996;13736.0;4243.0;9493.0;3561.0;231.0;72.0;5773.0;130.9
1269;East Netherlands;K Renting, commercial services;1997;14842.0;4680.0;10162.0;3819.0;233.0;92.0;6201.0;132.2
1270;East Netherlands;K Renting, commercial services;1998;15830.0;5073.0;10757.0;4194.0;259.0;108.0;6413.0;139.4
1271;East Netherlands;K Renting, commercial services;1999;17151.0;5473.0;11678.0;4627.0;278.0;110.0;6883.0;147.3
1272;East Netherlands;K Renting, commercial services;2000;18807.0;6111.0;12696.0;5140.0;307.0;122.0;7372.0;153.4
1273;East Netherlands;K Renting, commercial services;2001;20435.0;6767.0;13667.0;5607.0;330.0;131.0;7861.0;155.9
1274;East Netherlands;70 Real estate activities;1995;5482.12;1229.74;4252.37;278.62;182.87;0.45;3790.88;7.63
1275;East Netherlands;70 Real estate activities;1996;5901.87;1298.27;4603.6;291.78;189.23;0.45;4123.05;7.85
1276;East Netherlands;70 Real estate activities;1997;6258.0;1358.0;4900.0;303.0;200.0;0.0;4397.0;8.0
1277;East Netherlands;70 Real estate activities;1998;6610.0;1409.0;5201.0;342.0;217.0;0.0;4642.0;8.6
1278;East Netherlands;70 Real estate activities;1999;6995.0;1478.0;5517.0;363.0;227.0;0.0;4927.0;8.6
1279;East Netherlands;70 Real estate activities;2000;7372.0;1565.0;5807.0;389.0;249.0;0.0;5168.0;8.8
1280;East Netherlands;70 Real estate activities;2001;7698.0;1673.0;6025.0;412.0;266.0;0.0;5347.0;9.0
1281;East Netherlands;71-74 Commercial services;1995;7264.11;2782.13;4481.99;2994.95;42.2;49.46;1494.3;110.75
1282;East Netherlands;71-74 Commercial services;1996;7834.06;2945.03;4889.48;3305.79;42.2;71.7;1613.19;123.03
1283;East Netherlands;71-74 Commercial services;1997;8584.0;3322.0;5262.0;3516.0;33.0;92.0;1804.0;124.2
1284;East Netherlands;71-74 Commercial services;1998;9220.0;3664.0;5555.0;3852.0;42.0;108.0;1770.0;130.8
1285;East Netherlands;71-74 Commercial services;1999;10156.0;3995.0;6161.0;4265.0;51.0;110.0;1955.0;138.7
1286;East Netherlands;71-74 Commercial services;2000;11435.0;4546.0;6889.0;4751.0;57.0;122.0;2203.0;144.7
1287;East Netherlands;71-74 Commercial services;2001;12737.0;5094.0;7642.0;5195.0;64.0;131.0;2514.0;146.9
1288;East Netherlands;L-P Public administration, social work;1995;18394.0;6037.0;12356.0;8766.0;84.0;34.0;3541.0;268.6
1289;East Netherlands;L-P Public administration, social work;1996;18962.0;6368.0;12594.0;8972.0;87.0;88.0;3622.0;270.1
1290;East Netherlands;L-P Public administration, social work;1997;19775.0;6587.0;13188.0;9302.0;90.0;112.0;3908.0;275.8
1291;East Netherlands;L-P Public administration, social work;1998;21076.0;7101.0;13976.0;9904.0;98.0;152.0;4126.0;286.3
1292;East Netherlands;L-P Public administration, social work;1999;22534.0;7649.0;14885.0;10490.0;113.0;174.0;4456.0;291.9
1293;East Netherlands;L-P Public administration, social work;2000;23966.0;8133.0;15833.0;11080.0;117.0;178.0;4814.0;296.7
1294;East Netherlands;L-P Public administration, social work;2001;26563.0;9211.0;17353.0;12170.0;125.0;202.0;5259.0;309.1
1295;East Netherlands;L Pub. admin., defence, social security;1995;6399.66;2281.15;4118.51;2874.24;28.13;6.35;1222.03;79.45
1296;East Netherlands;L Pub. admin., defence, social security;1996;6517.19;2391.88;4125.32;2869.25;30.4;29.95;1255.61;76.74
1297;East Netherlands;L Pub. admin., defence, social security;1997;6713.0;2457.0;4256.0;2939.0;31.0;29.0;1315.0;74.7
1298;East Netherlands;L Pub. admin., defence, social security;1998;7038.0;2612.0;4426.0;3060.0;31.0;50.0;1384.0;75.5
1299;East Netherlands;L Pub. admin., defence, social security;1999;7489.0;2860.0;4629.0;3188.0;35.0;58.0;1464.0;75.6
1300;East Netherlands;L Pub. admin., defence, social security;2000;7858.0;3005.0;4854.0;3316.0;36.0;51.0;1552.0;75.5
1301;East Netherlands;L Pub. admin., defence, social security;2001;8732.0;3515.0;5217.0;3607.0;38.0;62.0;1634.0;77.7
1302;East Netherlands;M Education;1995;2906.46;518.22;2388.25;2196.3;20.87;0.45;171.53;58.03
1303;East Netherlands;M Education;1996;2990.87;544.54;2446.33;2250.75;20.87;1.36;176.07;59.33
1304;East Netherlands;M Education;1997;3168.0;597.0;2571.0;2370.0;23.0;3.0;181.0;61.8
1305;East Netherlands;M Education;1998;3346.0;634.0;2712.0;2501.0;24.0;5.0;191.0;63.3
1306;East Netherlands;M Education;1999;3556.0;676.0;2880.0;2654.0;27.0;6.0;206.0;64.4
1307;East Netherlands;M Education;2000;3769.0;719.0;3050.0;2809.0;28.0;6.0;218.0;65.4
1308;East Netherlands;M Education;2001;4155.0;813.0;3343.0;3085.0;28.0;7.0;237.0;67.7
1309;East Netherlands;N Health and social work;1995;5356.42;1344.55;4011.87;2804.36;10.89;20.87;1217.95;101.07
1310;East Netherlands;N Health and social work;1996;5524.32;1430.77;4093.1;2937.32;11.8;44.92;1188.9;102.88
1311;East Netherlands;N Health and social work;1997;5756.0;1451.0;4304.0;3036.0;13.0;66.0;1322.0;106.9
1312;East Netherlands;N Health and social work;1998;6149.0;1549.0;4600.0;3293.0;14.0;76.0;1369.0;112.9
1313;East Netherlands;N Health and social work;1999;6670.0;1661.0;5009.0;3540.0;21.0;88.0;1535.0;116.8
1314;East Netherlands;N Health and social work;2000;7199.0;1778.0;5421.0;3782.0;22.0;98.0;1714.0;120.4
1315;East Netherlands;N Health and social work;2001;8088.0;2030.0;6058.0;4198.0;26.0;106.0;1940.0;127.1
1316;East Netherlands;O+P Environment, culture, other services;1995;3731.0;1893.0;1838.0;891.0;24.0;6.0;929.0;30.0
1317;East Netherlands;O+P Environment, culture, other services;1996;3929.0;2001.0;1929.0;915.0;23.0;11.0;1002.0;31.1
1318;East Netherlands;O+P Environment, culture, other services;1997;4138.0;2082.0;2056.0;957.0;23.0;13.0;1089.0;32.4
1319;East Netherlands;O+P Environment, culture, other services;1998;4543.0;2305.0;2238.0;1049.0;28.0;21.0;1182.0;34.5
1320;East Netherlands;O+P Environment, culture, other services;1999;4819.0;2452.0;2367.0;1108.0;30.0;22.0;1251.0;35.1
1321;East Netherlands;O+P Environment, culture, other services;2000;5139.0;2631.0;2508.0;1172.0;30.0;23.0;1329.0;35.4
1322;East Netherlands;O+P Environment, culture, other services;2001;5588.0;2852.0;2735.0;1280.0;33.0;27.0;1449.0;36.7
1323;East Netherlands;90 Environmental services;1995;613.96;352.13;261.83;114.35;14.52;0.0;132.5;3.23
1324;East Netherlands;90 Environmental services;1996;640.28;373.46;266.82;115.71;13.61;0.0;137.5;3.25
1325;East Netherlands;90 Environmental services;1997;697.0;406.0;291.0;123.0;14.0;0.0;154.0;3.4
1326;East Netherlands;90 Environmental services;1998;848.0;514.0;334.0;148.0;19.0;1.0;168.0;3.8
1327;East Netherlands;90 Environmental services;1999;924.0;561.0;363.0;164.0;19.0;1.0;180.0;3.9
1328;East Netherlands;90 Environmental services;2000;1013.0;619.0;393.0;174.0;19.0;1.0;201.0;4.0
1329;East Netherlands;90 Environmental services;2001;1101.0;676.0;425.0;196.0;21.0;1.0;209.0;4.2
1330;East Netherlands;92 Culture, sports and recreation;1995;1547.84;915.27;632.57;325.36;5.9;4.54;305.85;9.61
1331;East Netherlands;92 Culture, sports and recreation;1996;1675.81;985.61;690.2;340.79;6.81;7.26;349.86;10.45
1332;East Netherlands;92 Culture, sports and recreation;1997;1779.0;1019.0;760.0;354.0;7.0;8.0;408.0;10.9
1333;East Netherlands;92 Culture, sports and recreation;1998;1934.0;1108.0;826.0;395.0;6.0;14.0;438.0;11.9
1334;East Netherlands;92 Culture, sports and recreation;1999;2036.0;1177.0;859.0;411.0;7.0;13.0;455.0;11.8
1335;East Netherlands;92 Culture, sports and recreation;2000;2164.0;1258.0;905.0;440.0;7.0;14.0;473.0;12.0
1336;East Netherlands;92 Culture, sports and recreation;2001;2394.0;1390.0;1004.0;484.0;8.0;18.0;529.0;12.4
1337;East Netherlands;93 Other service activities;1995;1569.63;625.76;943.41;453.33;3.18;1.82;489.18;17.2
1338;East Netherlands;93 Other service activities;1996;1613.19;641.65;971.54;470.12;3.18;4.08;502.33;17.41
1339;East Netherlands;93 Other service activities;1997;1662.0;657.0;1005.0;480.0;3.0;5.0;527.0;18.1
1340;East Netherlands;93 Other service activities;1998;1761.0;683.0;1079.0;507.0;3.0;6.0;576.0;18.8
1341;East Netherlands;93 Other service activities;1999;1858.0;714.0;1144.0;532.0;4.0;8.0;616.0;19.4
1342;East Netherlands;93 Other service activities;2000;1963.0;754.0;1210.0;558.0;4.0;8.0;655.0;19.4
1343;East Netherlands;93 Other service activities;2001;2093.0;786.0;1307.0;600.0;4.0;8.0;711.0;20.0
1344;West Netherlands;Total economic activities;1995;273861.81;131106.18;142755.63;80309.57;1664.01;512.32;61294.36;2455.77
1345;West Netherlands;Total economic activities;1996;288488.05;141202.79;147285.26;83635.32;1712.11;855.83;62793.2;2519.6
