ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;TotaleOppervlakte_4;TotaalVerkeersterrein_5;Spoorterrein_6;Wegverkeersterrein_7;Vliegveld_8;TotaalBebouwdTerrein_9;Woonterrein_10;TerreinVoorDetailhandelEnHoreca_11;TerreinVoorOpenbareVoorzieningen_12;TerreinVoorSociaalCultureleVoorz_13;Bedrijventerrein_14;TotaalSemiBebouwdTerrein_15;Stortplaats_16;Wrakkenopslagplaats_17;Begraafplaats_18;Delfstofwinplaats_19;Bouwterrein_20;SemiVerhardOverigTerrein_21;TotaalRecreatieterrein_22;ParkEnPlantsoen_23;Sportterrein_24;Volkstuin_25;DagrecreatiefTerrein_26;VerblijfsrecreatiefTerrein_27;TotaalAgrarischTerrein_28;TerreinVoorGlastuinbouw_29;OverigAgrarischTerrein_30;TotaalBosEnOpenNatuurlijkTerrein_31;Bos_32;OpenDroogNatuurlijkTerrein_33;OpenNatNatuurlijkTerrein_34;TotaalBinnenwater_35;IJsselmeerMarkermeer_36;AfgeslotenZeearm_37;RijnEnMaas_38;Randmeer_39;Spaarbekken_40;RecreatiefBinnenwater_41;BinnenwaterVoorDelfstofwinning_42;VloeiEnOfSlibveld_43;OverigBinnenwater_44;TotaalBuitenwater_45;WaddenzeeEemsDollard_46;Oosterschelde_47;Westerschelde_48;Noordzee_49
7705;De Whee II-Zuid;Hof van Twente                          ;Buurt     ;BU17350101;88;2;0;2;0;36;35;1;0;0;0;5;0;0;5;0;0;0;5;2;3;0;0;0;27;0;27;13;13;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7706;Industriegebied Spechthorst II;Hof van Twente                          ;Buurt     ;BU17350102;26;1;0;1;0;23;0;0;0;0;22;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7707;Kerspel;Hof van Twente                          ;Buurt     ;BU17350109;323;24;3;21;0;54;15;0;12;0;27;14;0;0;0;0;14;0;3;3;1;0;0;0;214;0;214;3;3;0;0;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
7708;Wijk 02 Markelo;Hof van Twente                          ;Wijk      ;WK173502  ;6241;183;18;165;0;135;94;6;12;1;22;30;0;0;4;26;0;0;113;0;21;1;3;88;4836;0;4836;798;773;22;2;148;0;0;0;0;0;0;83;0;64;0;0;0;0;0
7709;Markelo;Hof van Twente                          ;Buurt     ;BU17350200;245;9;0;9;0;96;89;1;0;1;4;4;0;0;4;0;0;0;3;0;1;1;0;1;124;0;124;8;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7710;Verspreide huizen Markelerbroek;Hof van Twente                          ;Buurt     ;BU17350206;1256;31;0;31;0;3;3;0;0;0;0;5;0;0;0;5;0;0;2;0;0;0;0;2;1178;0;1178;19;17;0;2;18;0;0;0;0;0;0;10;0;8;0;0;0;0;0
7711;Verspreide huizen Stokkum;Hof van Twente                          ;Buurt     ;BU17350207;1686;53;13;39;0;26;0;0;12;0;15;0;0;0;0;0;0;0;5;0;0;0;0;5;1351;0;1351;206;206;0;0;45;0;0;0;0;0;0;0;0;45;0;0;0;0;0
7712;Verspreide huizen Herike;Hof van Twente                          ;Buurt     ;BU17350208;1037;27;4;23;0;0;0;0;0;0;0;0;0;0;0;0;0;0;19;0;3;0;0;16;704;0;704;280;279;1;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
7713;Verspreide huizen Markelo;Hof van Twente                          ;Buurt     ;BU17350209;2018;62;0;62;0;9;2;5;0;0;3;21;0;0;0;21;0;0;84;0;17;0;3;64;1479;0;1479;284;263;21;0;77;0;0;0;0;0;0;73;0;3;0;0;0;0;0
7714;Wijk 03 Verspr.h. Kerspel en omgeving;Hof van Twente                          ;Wijk      ;WK173503  ;774;31;0;31;0;3;0;0;0;3;0;8;8;0;0;0;0;0;0;0;0;0;0;0;552;0;552;174;171;0;3;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
7715;Verspreide huizen Kerspel en Goor;Hof van Twente                          ;Buurt     ;BU17350309;774;31;0;31;0;3;0;0;0;3;0;8;8;0;0;0;0;0;0;0;0;0;0;0;552;0;552;174;171;0;3;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
7716;Wijk 04 Elsen;Hof van Twente                          ;Wijk      ;WK173504  ;1989;49;0;49;0;3;0;0;0;2;1;0;0;0;0;0;0;0;15;0;1;0;0;13;1413;0;1413;499;276;168;55;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
7717;Verspreide huizen Elsen;Hof van Twente                          ;Buurt     ;BU17350407;1106;31;0;31;0;3;0;0;0;2;1;0;0;0;0;0;0;0;11;0;0;0;0;11;848;0;848;202;164;38;0;11;0;0;0;0;0;0;0;0;11;0;0;0;0;0
7718;Verspreide huizen Elsenerbroek;Hof van Twente                          ;Buurt     ;BU17350408;452;16;0;16;0;0;0;0;0;0;0;0;0;0;0;0;0;0;3;0;1;0;0;2;426;0;426;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7719;Verspreide huizen Elzenerveen en Borkeld;Hof van Twente                          ;Buurt     ;BU17350409;431;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;139;0;139;290;106;129;55;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7720;Wijk 05 Diepenheim;Hof van Twente                          ;Wijk      ;WK173505  ;2658;68;0;68;0;54;51;0;0;3;0;15;1;0;2;9;3;0;44;7;10;0;0;27;2094;0;2094;366;340;17;9;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0
7721;Diepenheim-Noord;Hof van Twente                          ;Buurt     ;BU17350500;107;4;0;4;0;38;35;0;0;3;0;1;0;0;0;0;1;0;6;0;4;0;0;3;49;0;49;9;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7722;Diepenheim-Zuid;Hof van Twente                          ;Buurt     ;BU17350501;48;2;0;2;0;15;15;0;0;0;0;0;0;0;0;0;0;0;3;3;0;0;0;0;27;0;27;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7723;Verspreide huizen Markvelde;Hof van Twente                          ;Buurt     ;BU17350508;921;20;0;20;0;0;0;0;0;0;0;0;0;0;0;0;0;0;12;0;4;0;0;9;804;0;804;85;68;17;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7724;Verspreide huizen Kerspel en Schipbeek;Hof van Twente                          ;Buurt     ;BU17350509;1581;43;0;43;0;1;1;0;0;0;0;14;1;0;2;9;2;0;22;3;2;0;0;16;1214;0;1214;272;263;0;9;16;0;0;0;0;0;0;0;0;16;0;0;0;0;0
7725;Wijk 06 Delden;Hof van Twente                          ;Wijk      ;WK173506  ;360;24;5;19;0;198;175;10;4;8;1;1;0;0;1;0;0;0;65;24;32;4;0;5;48;0;48;16;16;0;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
7726;Delden-Centrum;Hof van Twente                          ;Buurt     ;BU17350600;14;1;0;1;0;10;5;3;0;2;0;0;0;0;0;0;0;0;3;2;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7727;Oud Zuiderhagen;Hof van Twente                          ;Buurt     ;BU17350601;18;3;1;2;0;4;4;0;0;0;0;0;0;0;0;0;0;0;8;6;0;1;0;0;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7728;Greekerinckskamp;Hof van Twente                          ;Buurt     ;BU17350602;55;8;1;7;0;13;10;2;0;1;0;0;0;0;0;0;0;0;10;10;0;0;0;0;20;0;20;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7729;'t Kip;Hof van Twente                          ;Buurt     ;BU17350603;46;6;0;6;0;20;13;0;2;5;0;1;0;0;1;0;0;0;1;0;0;0;0;0;18;0;18;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7730;Schoppenstee;Hof van Twente                          ;Buurt     ;BU17350604;12;1;0;0;0;11;8;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7731;Vogelweiden;Hof van Twente                          ;Buurt     ;BU17350605;57;2;1;0;0;25;21;1;2;0;0;0;0;0;0;0;0;0;17;1;15;1;0;0;6;0;6;7;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7732;Hooijerinkses;Hof van Twente                          ;Buurt     ;BU17350606;16;0;0;0;0;14;14;0;0;0;0;0;0;0;0;0;0;0;2;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7733;Sint Annabrink;Hof van Twente                          ;Buurt     ;BU17350607;15;0;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7734;Rupertserf;Hof van Twente                          ;Buurt     ;BU17350608;18;1;0;0;0;15;15;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7735;Vossenbrink en De Braak;Hof van Twente                          ;Buurt     ;BU17350609;108;2;0;2;0;71;70;0;0;0;1;0;0;0;0;0;0;0;23;3;15;0;0;5;0;0;0;5;5;0;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
7736;Wijk 07 Overig Delden;Hof van Twente                          ;Wijk      ;WK173507  ;235;18;3;15;0;48;6;5;0;0;37;5;0;0;4;0;1;0;5;0;5;0;0;0;109;0;109;43;42;1;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
7737;Industrieterrein-Delden;Hof van Twente                          ;Buurt     ;BU17350700;52;4;1;3;0;26;3;0;0;0;24;1;0;0;0;0;1;0;0;0;0;0;0;0;10;0;10;5;5;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
7738;Verspreide huizen Deldeneresch;Hof van Twente                          ;Buurt     ;BU17350709;183;14;2;12;0;22;4;5;0;0;13;4;0;0;4;0;0;0;5;0;5;0;0;0;100;0;100;39;37;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7739;Wijk 08 Hengevelde;Hof van Twente                          ;Wijk      ;WK173508  ;5389;144;2;142;0;64;35;1;0;3;25;28;19;0;1;0;7;0;108;18;68;0;3;19;3840;0;3840;1164;1100;58;6;40;0;0;0;0;0;3;0;0;37;0;0;0;0;0
7740;Hengevelde;Hof van Twente                          ;Buurt     ;BU17350800;105;5;0;5;0;45;33;0;0;0;12;6;0;0;1;0;5;0;7;0;6;0;0;0;41;0;41;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7741;Verspreide huizen Hengevelde;Hof van Twente                          ;Buurt     ;BU17350805;906;26;0;26;0;8;0;0;0;0;7;1;0;0;0;0;1;0;0;0;0;0;0;0;814;0;814;58;58;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7742;Verspreide huizen Deldeneresch;Hof van Twente                          ;Buurt     ;BU17350806;1342;24;2;22;0;2;0;1;0;1;0;0;0;0;0;0;0;0;25;18;0;0;0;7;651;0;651;628;602;24;2;11;0;0;0;0;0;1;0;0;10;0;0;0;0;0
7743;Verspreide huizen Deldenerbroek;Hof van Twente                          ;Buurt     ;BU17350807;1421;40;0;40;0;4;2;0;0;2;0;20;19;0;0;0;1;0;73;0;59;0;3;11;1007;0;1007;257;257;0;0;20;0;0;0;0;0;2;0;0;19;0;0;0;0;0
7744;Verspreide huizen Azelo;Hof van Twente                          ;Buurt     ;BU17350808;643;14;0;14;0;1;0;0;0;0;1;1;0;0;0;0;1;0;0;0;0;0;0;0;429;0;429;195;157;34;4;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
7745;Verspreide huizen Zeldam;Hof van Twente                          ;Buurt     ;BU17350809;971;35;0;35;0;4;0;0;0;0;4;0;0;0;0;0;0;0;2;0;2;0;0;0;898;0;898;26;26;0;0;5;0;0;0;0;0;0;0;0;5;0;0;0;0;0
7746;Wijk 09 Bentelo;Hof van Twente                          ;Wijk      ;WK173509  ;2942;84;13;72;0;27;20;0;2;0;5;4;0;0;1;0;3;0;9;0;7;1;0;1;2418;0;2418;361;349;6;5;38;0;0;0;0;0;0;0;0;38;0;0;0;0;0
7747;Bentelo kern;Hof van Twente                          ;Buurt     ;BU17350900;60;3;0;3;0;22;20;0;0;0;1;1;0;0;1;0;0;0;6;0;5;1;0;0;25;0;25;4;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7748;Verspreide huizen Wiene;Hof van Twente                          ;Buurt     ;BU17350908;1319;47;13;34;0;2;0;0;2;0;0;2;0;0;0;0;2;0;1;0;0;0;0;1;1085;0;1085;148;148;0;0;35;0;0;0;0;0;0;0;0;35;0;0;0;0;0
7749;Verspreide huizen Bentelo;Hof van Twente                          ;Buurt     ;BU17350909;1563;35;0;35;0;3;0;0;0;0;3;1;0;0;0;0;1;0;2;0;2;0;0;0;1309;0;1309;209;198;6;5;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
7750;Hollands Kroon;Hollands Kroon                          ;Gemeente  ;GM1911    ;66220;995;19;955;21;1263;902;29;48;13;271;501;75;0;16;20;209;181;399;92;177;15;53;61;31664;426;31237;942;709;50;183;12608;10964;0;0;0;9;15;0;0;1619;17849;17849;0;0;0
7751;Wijk 00 Winkel;Hollands Kroon                          ;Wijk      ;WK191100  ;2149;56;0;56;0;145;92;2;3;0;48;7;0;0;1;0;6;0;92;16;71;2;0;5;1767;0;1767;7;3;0;3;76;0;0;0;0;0;0;0;0;76;0;0;0;0;0
7752;Winkel;Hollands Kroon                          ;Buurt     ;BU19110000;458;20;0;20;0;120;76;2;2;0;40;1;0;0;1;0;0;0;87;16;71;1;0;0;213;0;213;3;3;0;0;13;0;0;0;0;0;0;0;0;13;0;0;0;0;0
7753;Lutjewinkel;Hollands Kroon                          ;Buurt     ;BU19110001;213;4;0;4;0;19;13;0;2;0;4;0;0;0;0;0;0;0;2;0;0;0;0;2;181;0;181;0;0;0;0;7;0;0;0;0;0;0;0;0;7;0;0;0;0;0
7754;De Weere (gedeeltelijk);Hollands Kroon                          ;Buurt     ;BU19110002;352;5;0;5;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;328;0;328;2;0;0;2;15;0;0;0;0;0;0;0;0;15;0;0;0;0;0
7755;Langereis (gedeeltelijk);Hollands Kroon                          ;Buurt     ;BU19110003;131;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;123;0;123;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
7756;Verspreide huizen in de Groetpolder;Hollands Kroon                          ;Buurt     ;BU19110009;996;20;0;20;0;6;2;0;0;0;4;6;0;0;0;0;6;0;2;0;0;0;0;2;922;0;922;1;0;0;1;39;0;0;0;0;0;0;0;0;39;0;0;0;0;0
7757;Wijk 01 Nieuwe-Niedorp;Hollands Kroon                          ;Wijk      ;WK191101  ;1611;52;0;52;0;77;72;0;3;1;0;3;0;0;1;0;2;0;31;7;14;1;2;8;1418;0;1418;0;0;0;0;30;0;0;0;0;0;4;0;0;26;0;0;0;0;0
7758;Nieuwe-Niedorp;Hollands Kroon                          ;Buurt     ;BU19110100;280;15;0;15;0;71;66;0;3;1;0;1;0;0;1;0;0;0;21;7;6;0;2;7;154;0;154;0;0;0;0;19;0;0;0;0;0;4;0;0;15;0;0;0;0;0
7759;Terdiek;Hollands Kroon                          ;Buurt     ;BU19110101;369;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;356;0;356;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
7760;Langereis (gedeeltelijk);Hollands Kroon                          ;Buurt     ;BU19110102;181;8;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;170;0;170;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
7761;'t Veld en De Kampen;Hollands Kroon                          ;Buurt     ;BU19110103;457;15;0;15;0;6;6;0;0;0;0;0;0;0;0;0;0;0;8;0;8;1;0;0;423;0;423;0;0;0;0;4;0;0;0;0;0;0;0;0;4;0;0;0;0;0
7762;Wateringskant;Hollands Kroon                          ;Buurt     ;BU19110104;153;5;0;5;0;0;0;0;0;0;0;2;0;0;0;0;2;0;0;0;0;0;0;0;146;0;146;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7763;Moerbeek;Hollands Kroon                          ;Buurt     ;BU19110105;171;2;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;169;0;169;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7764;Wijk 02 Oude-Niedorp;Hollands Kroon                          ;Wijk      ;WK191102  ;1055;40;0;40;0;64;59;0;0;2;4;10;0;0;0;0;10;0;12;1;5;0;0;6;913;3;909;0;0;0;0;17;0;0;0;0;0;0;0;0;17;0;0;0;0;0
7765;Oude-Niedorp;Hollands Kroon                          ;Buurt     ;BU19110200;410;17;0;17;0;15;12;0;0;0;4;9;0;0;0;0;9;0;4;0;4;0;0;0;353;3;350;0;0;0;0;12;0;0;0;0;0;0;0;0;12;0;0;0;0;0
7766;'t Veld en De Weel (gedeeltelijk);Hollands Kroon                          ;Buurt     ;BU19110201;194;5;0;5;0;38;37;0;0;2;0;1;0;0;0;0;1;0;0;0;0;0;0;0;148;0;148;0;0;0;0;2;0;0;0;0;0;0;0;0;2;0;0;0;0;0
7767;Zijdewind;Hollands Kroon                          ;Buurt     ;BU19110202;57;6;0;6;0;10;10;0;0;0;0;0;0;0;0;0;0;0;7;1;0;0;0;6;31;0;31;0;0;0;0;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
7768;Westermoerbeek (gedeeltelijk);Hollands Kroon                          ;Buurt     ;BU19110203;144;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;140;0;140;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7769;Verspreide huizen in De Kampen;Hollands Kroon                          ;Buurt     ;BU19110209;250;9;0;9;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;240;0;240;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7770;Wijk 03 Barsingerhorn en omgeving;Hollands Kroon                          ;Wijk      ;WK191103  ;1488;42;0;41;0;46;41;0;0;0;4;4;0;0;2;0;2;0;11;0;11;0;0;0;1350;0;1350;3;3;0;0;33;0;0;0;0;0;0;0;0;33;0;0;0;0;0
7771;Barsingerhorn;Hollands Kroon                          ;Buurt     ;BU19110300;673;10;0;10;0;18;16;0;0;0;2;2;0;0;2;0;0;0;8;0;8;0;0;0;614;0;614;3;3;0;0;20;0;0;0;0;0;0;0;0;20;0;0;0;0;0
7772;Kolhorn;Hollands Kroon                          ;Buurt     ;BU19110301;91;5;0;5;0;20;20;0;0;0;0;2;0;0;0;0;2;0;4;0;4;0;0;0;54;0;54;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
7773;Haringhuizen;Hollands Kroon                          ;Buurt     ;BU19110302;247;7;0;7;0;6;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;233;0;233;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7774;Verspreide huizen Westermoerbeek (ged.);Hollands Kroon                          ;Buurt     ;BU19110306;242;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;238;0;238;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7775;Verspreide huizen Westfriese Zeedijk;Hollands Kroon                          ;Buurt     ;BU19110307;235;15;0;15;0;2;0;0;0;0;2;0;0;0;0;0;0;0;0;0;0;0;0;0;211;0;211;0;0;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
7776;Wijk 04 Wieringen;Hollands Kroon                          ;Wijk      ;WK191104  ;2727;137;0;137;0;204;151;10;17;0;26;127;0;0;3;0;1;123;54;8;13;1;7;25;2104;0;2104;64;14;0;50;37;0;0;0;0;0;5;0;0;31;1;1;0;0;0
7777;Hippolytushoef;Hollands Kroon                          ;Buurt     ;BU19110400;465;18;0;18;0;110;89;6;0;0;15;12;0;0;1;0;1;10;12;4;7;1;0;0;304;0;304;8;0;0;8;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7778;Den Oever;Hollands Kroon                          ;Buurt     ;BU19110401;111;7;0;7;0;54;40;2;0;0;11;14;0;0;0;0;0;14;11;4;5;1;0;1;15;0;15;11;0;0;11;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0
7779;Oosterland;Hollands Kroon                          ;Buurt     ;BU19110402;297;11;0;11;0;1;0;1;0;0;0;7;0;0;0;0;0;6;9;0;0;0;0;9;264;0;264;3;0;0;3;3;0;0;0;0;0;0;0;0;3;0;0;0;0;0
7780;Westerland;Hollands Kroon                          ;Buurt     ;BU19110403;297;18;0;18;0;19;19;0;0;0;0;14;0;0;0;0;0;14;12;0;0;0;4;8;206;0;206;10;0;0;10;17;0;0;0;0;0;2;0;0;15;0;0;0;0;0
7781;De Haukes;Hollands Kroon                          ;Buurt     ;BU19110404;69;2;0;2;0;3;3;0;0;0;0;1;0;0;0;0;0;1;4;0;0;0;3;2;54;0;54;0;0;0;0;5;0;0;0;0;0;3;0;0;2;0;0;0;0;0
7782;Stroe;Hollands Kroon                          ;Buurt     ;BU19110405;405;13;0;13;0;0;0;0;0;0;0;8;0;0;0;0;0;8;6;0;0;0;0;6;376;0;376;2;2;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7783;Oosterklief en Westerklief;Hollands Kroon                          ;Buurt     ;BU19110406;232;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;220;0;220;6;6;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7784;Verspreide huizen Hippolytushoeverpolder;Hollands Kroon                          ;Buurt     ;BU19110407;196;7;0;7;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;186;0;186;1;1;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7785;Verspreide huizen Oeverpolder;Hollands Kroon                          ;Buurt     ;BU19110408;168;48;0;48;0;17;0;0;17;0;0;70;0;0;0;0;0;70;1;1;0;0;0;0;25;0;25;6;3;0;3;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7786;Verspreide huizen Waard-Nieuwlandpolder;Hollands Kroon                          ;Buurt     ;BU19110409;486;6;0;6;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;455;0;455;16;1;0;15;9;0;0;0;0;0;0;0;0;9;0;0;0;0;0
7787;Wijk 05 Wieringermeer;Hollands Kroon                          ;Wijk      ;WK191105  ;20601;471;0;451;21;405;220;11;6;10;158;262;69;0;5;20;141;28;99;41;31;7;9;11;17465;416;17048;773;675;48;50;1126;0;0;0;0;9;0;0;0;1117;0;0;0;0;0
7788;Wieringerwerf;Hollands Kroon                          ;Buurt     ;BU19110500;246;29;0;29;0;133;74;6;0;7;46;2;0;0;0;0;2;0;34;23;11;0;0;0;34;0;34;8;8;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
7789;Schepenwijk, Waddenwijk en Oosterterp;Hollands Kroon                          ;Buurt     ;BU19110501;42;0;0;0;0;35;35;0;0;1;0;0;0;0;0;0;0;0;2;2;0;0;0;0;4;0;4;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
7790;Middenmeer;Hollands Kroon                          ;Buurt     ;BU19110502;183;8;0;8;0;94;66;4;0;1;24;6;0;0;5;0;2;0;22;13;7;2;0;0;44;0;44;1;1;0;0;8;0;0;0;0;0;0;0;0;8;0;0;0;0;0
7791;Slootdorp;Hollands Kroon                          ;Buurt     ;BU19110503;148;4;0;4;0;41;34;0;0;0;7;0;0;0;0;0;0;0;8;0;8;1;0;0;84;0;84;4;4;0;0;6;0;0;0;0;0;0;0;0;6;0;0;0;0;0
7792;Kreileroord;Hollands Kroon                          ;Buurt     ;BU19110504;25;1;0;1;0;12;10;0;0;0;2;0;0;0;0;0;0;0;6;1;4;0;0;0;6;0;6;0;0;0;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0
7793;Verspreide huizen Wieringerwerf;Hollands Kroon                          ;Buurt     ;BU19110506;2119;70;0;70;0;21;1;0;2;0;18;28;0;0;0;0;28;0;6;0;0;3;0;3;1823;0;1823;122;122;0;0;49;0;0;0;0;0;0;0;0;49;0;0;0;0;0
7794;Verspreide huizen Middenmeer;Hollands Kroon                          ;Buurt     ;BU19110507;6815;179;0;175;5;55;0;1;2;1;51;188;68;0;0;19;101;0;3;1;0;2;0;0;6163;413;5751;28;28;0;0;198;0;0;0;0;0;0;0;0;198;0;0;0;0;0
7795;Verspreide huizen Slootdorp;Hollands Kroon                          ;Buurt     ;BU19110508;5301;85;0;69;16;4;0;0;3;0;0;11;0;0;0;1;0;10;2;0;0;0;2;0;4423;1;4422;58;46;0;11;719;0;0;0;0;0;0;0;0;719;0;0;0;0;0
7796;Verspreide huizen Kreileroord;Hollands Kroon                          ;Buurt     ;BU19110509;5721;95;0;95;0;10;0;0;0;0;10;27;1;0;0;0;8;17;15;0;0;0;7;8;4883;3;4880;553;466;48;38;138;0;0;0;0;9;0;0;0;129;0;0;0;0;0
7797;Wijk 06;Hollands Kroon                          ;Wijk      ;WK191106  ;5349;153;19;134;0;274;219;5;19;0;31;78;6;0;3;0;47;21;83;18;25;3;35;2;4377;7;4370;75;12;2;60;291;0;0;0;0;0;2;0;0;289;19;19;0;0;0
7798;Kleine Sluis inclusief Spoorbuurt;Hollands Kroon                          ;Buurt     ;BU19110600;525;19;6;13;0;173;149;5;4;0;15;22;0;0;0;0;22;0;38;14;16;3;6;0;226;2;224;18;0;0;18;29;0;0;0;0;0;0;0;0;29;0;0;0;0;0
7799;Gelderse Buurt en omgeving;Hollands Kroon                          ;Buurt     ;BU19110601;999;29;2;27;0;30;12;0;15;0;3;3;0;0;3;0;0;0;1;0;0;0;0;1;909;3;907;4;4;0;0;22;0;0;0;0;0;0;0;0;22;0;0;0;0;0
7800;Breezand;Hollands Kroon                          ;Buurt     ;BU19110602;2009;71;11;61;0;62;51;0;0;0;11;44;0;0;0;0;25;19;34;2;5;0;26;1;1628;2;1626;29;1;2;25;121;0;0;0;0;0;0;0;0;121;19;19;0;0;0
7801;Van Ewijcksluis;Hollands Kroon                          ;Buurt     ;BU19110603;42;3;0;3;0;7;7;0;0;0;0;0;0;0;0;0;0;0;8;2;4;0;3;0;9;0;9;3;0;0;3;11;0;0;0;0;0;1;0;0;10;0;0;0;0;0
7802;Oostpolder;Hollands Kroon                          ;Buurt     ;BU19110604;1774;31;0;31;0;2;0;0;0;0;2;8;6;0;0;0;0;2;0;0;0;0;0;0;1603;0;1603;22;7;0;15;107;0;0;0;0;0;1;0;0;106;0;0;0;0;0
7803;Wijk 07 Wieringerwaard en omgeving;Hollands Kroon                          ;Wijk      ;WK191107  ;2413;43;0;43;0;49;49;0;0;0;0;2;0;0;1;0;1;0;17;2;9;1;1;4;2270;0;2270;3;2;0;2;29;0;0;0;0;0;0;0;0;29;0;0;0;0;0
