ID;BedrijfstakkenEnSectoren;TypeKapitaalgoederen;Perioden;KapitaalgoederenvoorraadBeginbalans_1;Herwaardering_2;InvestInVasteActivaProdEnInvoer_3;Afschrijvingen_4;HandelEnOverigeMutaties_5;StatistischVerschil_6;KapitaalgoederenvoorraadEindbalans_7;VolumeIndexcijfers2021100_8
9536;21 Farmaceutische industrie;Totaal vervoermiddelen;2019;9.0;0.0;1.0;1.0;0.0;-1.0;8.0;100.0
9537;21 Farmaceutische industrie;Totaal vervoermiddelen;2020;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9538;21 Farmaceutische industrie;Totaal vervoermiddelen;2021;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9539;21 Farmaceutische industrie;Totaal vervoermiddelen;2022;8.0;1.0;2.0;1.0;0.0;-1.0;9.0;100.0
9540;21 Farmaceutische industrie;Totaal vervoermiddelen;2023;;;;;;;;
9541;21 Farmaceutische industrie;Personenauto's;1995;3.0;0.0;1.0;1.0;0.0;0.0;3.0;37.5
9542;21 Farmaceutische industrie;Personenauto's;1996;3.0;0.0;0.0;1.0;0.0;0.0;2.0;25.0
9543;21 Farmaceutische industrie;Personenauto's;1997;2.0;0.0;1.0;1.0;0.0;1.0;3.0;37.5
9544;21 Farmaceutische industrie;Personenauto's;1998;3.0;0.0;1.0;1.0;0.0;0.0;3.0;37.5
9545;21 Farmaceutische industrie;Personenauto's;1999;3.0;0.0;1.0;1.0;0.0;1.0;4.0;50.0
9546;21 Farmaceutische industrie;Personenauto's;2000;4.0;0.0;1.0;1.0;0.0;0.0;4.0;50.0
9547;21 Farmaceutische industrie;Personenauto's;2001;4.0;0.0;1.0;1.0;0.0;0.0;4.0;50.0
9548;21 Farmaceutische industrie;Personenauto's;2002;4.0;0.0;1.0;1.0;0.0;1.0;5.0;62.5
9549;21 Farmaceutische industrie;Personenauto's;2003;5.0;0.0;1.0;1.0;0.0;0.0;5.0;62.5
9550;21 Farmaceutische industrie;Personenauto's;2004;5.0;0.0;0.0;1.0;0.0;0.0;4.0;50.0
9551;21 Farmaceutische industrie;Personenauto's;2005;4.0;0.0;0.0;1.0;0.0;0.0;3.0;37.5
9552;21 Farmaceutische industrie;Personenauto's;2006;3.0;0.0;1.0;1.0;0.0;1.0;4.0;50.0
9553;21 Farmaceutische industrie;Personenauto's;2007;4.0;0.0;0.0;1.0;0.0;0.0;3.0;37.5
9554;21 Farmaceutische industrie;Personenauto's;2008;3.0;0.0;1.0;1.0;0.0;0.0;3.0;37.5
9555;21 Farmaceutische industrie;Personenauto's;2009;3.0;0.0;0.0;1.0;0.0;1.0;3.0;37.5
9556;21 Farmaceutische industrie;Personenauto's;2010;3.0;0.0;1.0;1.0;0.0;0.0;3.0;37.5
9557;21 Farmaceutische industrie;Personenauto's;2011;3.0;0.0;3.0;1.0;0.0;1.0;6.0;75.0
9558;21 Farmaceutische industrie;Personenauto's;2012;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9559;21 Farmaceutische industrie;Personenauto's;2013;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9560;21 Farmaceutische industrie;Personenauto's;2014;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9561;21 Farmaceutische industrie;Personenauto's;2015;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9562;21 Farmaceutische industrie;Personenauto's;2016;6.0;0.0;1.0;1.0;0.0;0.0;6.0;75.0
9563;21 Farmaceutische industrie;Personenauto's;2017;6.0;0.0;3.0;1.0;0.0;0.0;8.0;100.0
9564;21 Farmaceutische industrie;Personenauto's;2018;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9565;21 Farmaceutische industrie;Personenauto's;2019;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9566;21 Farmaceutische industrie;Personenauto's;2020;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9567;21 Farmaceutische industrie;Personenauto's;2021;8.0;0.0;1.0;1.0;0.0;0.0;8.0;100.0
9568;21 Farmaceutische industrie;Personenauto's;2022;8.0;1.0;1.0;1.0;0.0;-1.0;8.0;88.9
9569;21 Farmaceutische industrie;Personenauto's;2023;;;;;;;;
9570;21 Farmaceutische industrie;Overige wegvervoermiddelen;1995;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9571;21 Farmaceutische industrie;Overige wegvervoermiddelen;1996;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9572;21 Farmaceutische industrie;Overige wegvervoermiddelen;1997;2.0;0.0;1.0;0.0;0.0;-1.0;2.0;0.0
9573;21 Farmaceutische industrie;Overige wegvervoermiddelen;1998;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9574;21 Farmaceutische industrie;Overige wegvervoermiddelen;1999;2.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0
9575;21 Farmaceutische industrie;Overige wegvervoermiddelen;2000;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9576;21 Farmaceutische industrie;Overige wegvervoermiddelen;2001;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9577;21 Farmaceutische industrie;Overige wegvervoermiddelen;2002;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0
9578;21 Farmaceutische industrie;Overige wegvervoermiddelen;2003;2.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0
9579;21 Farmaceutische industrie;Overige wegvervoermiddelen;2004;1.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0
9580;21 Farmaceutische industrie;Overige wegvervoermiddelen;2005;2.0;0.0;1.0;0.0;0.0;0.0;3.0;0.0
9581;21 Farmaceutische industrie;Overige wegvervoermiddelen;2006;3.0;0.0;1.0;1.0;0.0;0.0;3.0;0.0
9582;21 Farmaceutische industrie;Overige wegvervoermiddelen;2007;3.0;0.0;1.0;1.0;0.0;1.0;4.0;0.0
9583;21 Farmaceutische industrie;Overige wegvervoermiddelen;2008;4.0;0.0;1.0;1.0;0.0;0.0;4.0;0.0
9584;21 Farmaceutische industrie;Overige wegvervoermiddelen;2009;4.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0
9585;21 Farmaceutische industrie;Overige wegvervoermiddelen;2010;3.0;0.0;0.0;1.0;0.0;1.0;3.0;0.0
9586;21 Farmaceutische industrie;Overige wegvervoermiddelen;2011;3.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0
9587;21 Farmaceutische industrie;Overige wegvervoermiddelen;2012;3.0;0.0;0.0;0.0;0.0;-1.0;2.0;0.0
9588;21 Farmaceutische industrie;Overige wegvervoermiddelen;2013;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9589;21 Farmaceutische industrie;Overige wegvervoermiddelen;2014;2.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0
9590;21 Farmaceutische industrie;Overige wegvervoermiddelen;2015;2.0;0.0;0.0;0.0;0.0;-1.0;1.0;0.0
9591;21 Farmaceutische industrie;Overige wegvervoermiddelen;2016;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9592;21 Farmaceutische industrie;Overige wegvervoermiddelen;2017;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9593;21 Farmaceutische industrie;Overige wegvervoermiddelen;2018;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9594;21 Farmaceutische industrie;Overige wegvervoermiddelen;2019;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9595;21 Farmaceutische industrie;Overige wegvervoermiddelen;2020;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9596;21 Farmaceutische industrie;Overige wegvervoermiddelen;2021;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0
9597;21 Farmaceutische industrie;Overige wegvervoermiddelen;2022;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0
9598;21 Farmaceutische industrie;Overige wegvervoermiddelen;2023;;;;;;;;
9599;21 Farmaceutische industrie;Treinen en trams;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9600;21 Farmaceutische industrie;Treinen en trams;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9601;21 Farmaceutische industrie;Treinen en trams;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9602;21 Farmaceutische industrie;Treinen en trams;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9603;21 Farmaceutische industrie;Treinen en trams;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9604;21 Farmaceutische industrie;Treinen en trams;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9605;21 Farmaceutische industrie;Treinen en trams;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9606;21 Farmaceutische industrie;Treinen en trams;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9607;21 Farmaceutische industrie;Treinen en trams;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9608;21 Farmaceutische industrie;Treinen en trams;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9609;21 Farmaceutische industrie;Treinen en trams;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9610;21 Farmaceutische industrie;Treinen en trams;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9611;21 Farmaceutische industrie;Treinen en trams;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9612;21 Farmaceutische industrie;Treinen en trams;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9613;21 Farmaceutische industrie;Treinen en trams;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9614;21 Farmaceutische industrie;Treinen en trams;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9615;21 Farmaceutische industrie;Treinen en trams;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9616;21 Farmaceutische industrie;Treinen en trams;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9617;21 Farmaceutische industrie;Treinen en trams;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9618;21 Farmaceutische industrie;Treinen en trams;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9619;21 Farmaceutische industrie;Treinen en trams;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9620;21 Farmaceutische industrie;Treinen en trams;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9621;21 Farmaceutische industrie;Treinen en trams;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9622;21 Farmaceutische industrie;Treinen en trams;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9623;21 Farmaceutische industrie;Treinen en trams;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9624;21 Farmaceutische industrie;Treinen en trams;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9625;21 Farmaceutische industrie;Treinen en trams;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9626;21 Farmaceutische industrie;Treinen en trams;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9627;21 Farmaceutische industrie;Treinen en trams;2023;;;;;;;;
9628;21 Farmaceutische industrie;Schepen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9629;21 Farmaceutische industrie;Schepen;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9630;21 Farmaceutische industrie;Schepen;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9631;21 Farmaceutische industrie;Schepen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9632;21 Farmaceutische industrie;Schepen;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9633;21 Farmaceutische industrie;Schepen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9634;21 Farmaceutische industrie;Schepen;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9635;21 Farmaceutische industrie;Schepen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9636;21 Farmaceutische industrie;Schepen;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9637;21 Farmaceutische industrie;Schepen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9638;21 Farmaceutische industrie;Schepen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9639;21 Farmaceutische industrie;Schepen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9640;21 Farmaceutische industrie;Schepen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9641;21 Farmaceutische industrie;Schepen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9642;21 Farmaceutische industrie;Schepen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9643;21 Farmaceutische industrie;Schepen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9644;21 Farmaceutische industrie;Schepen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9645;21 Farmaceutische industrie;Schepen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9646;21 Farmaceutische industrie;Schepen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9647;21 Farmaceutische industrie;Schepen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9648;21 Farmaceutische industrie;Schepen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9649;21 Farmaceutische industrie;Schepen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9650;21 Farmaceutische industrie;Schepen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9651;21 Farmaceutische industrie;Schepen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9652;21 Farmaceutische industrie;Schepen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9653;21 Farmaceutische industrie;Schepen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9654;21 Farmaceutische industrie;Schepen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9655;21 Farmaceutische industrie;Schepen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9656;21 Farmaceutische industrie;Schepen;2023;;;;;;;;
9657;21 Farmaceutische industrie;Vliegtuigen;1995;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9658;21 Farmaceutische industrie;Vliegtuigen;1996;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9659;21 Farmaceutische industrie;Vliegtuigen;1997;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9660;21 Farmaceutische industrie;Vliegtuigen;1998;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9661;21 Farmaceutische industrie;Vliegtuigen;1999;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9662;21 Farmaceutische industrie;Vliegtuigen;2000;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9663;21 Farmaceutische industrie;Vliegtuigen;2001;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9664;21 Farmaceutische industrie;Vliegtuigen;2002;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9665;21 Farmaceutische industrie;Vliegtuigen;2003;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9666;21 Farmaceutische industrie;Vliegtuigen;2004;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9667;21 Farmaceutische industrie;Vliegtuigen;2005;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9668;21 Farmaceutische industrie;Vliegtuigen;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9669;21 Farmaceutische industrie;Vliegtuigen;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9670;21 Farmaceutische industrie;Vliegtuigen;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9671;21 Farmaceutische industrie;Vliegtuigen;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9672;21 Farmaceutische industrie;Vliegtuigen;2010;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9673;21 Farmaceutische industrie;Vliegtuigen;2011;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9674;21 Farmaceutische industrie;Vliegtuigen;2012;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9675;21 Farmaceutische industrie;Vliegtuigen;2013;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9676;21 Farmaceutische industrie;Vliegtuigen;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9677;21 Farmaceutische industrie;Vliegtuigen;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9678;21 Farmaceutische industrie;Vliegtuigen;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9679;21 Farmaceutische industrie;Vliegtuigen;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9680;21 Farmaceutische industrie;Vliegtuigen;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9681;21 Farmaceutische industrie;Vliegtuigen;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9682;21 Farmaceutische industrie;Vliegtuigen;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9683;21 Farmaceutische industrie;Vliegtuigen;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9684;21 Farmaceutische industrie;Vliegtuigen;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9685;21 Farmaceutische industrie;Vliegtuigen;2023;;;;;;;;
9686;21 Farmaceutische industrie;Computers;1995;53.0;-10.0;19.0;12.0;0.0;0.0;50.0;12.6
9687;21 Farmaceutische industrie;Computers;1996;50.0;-10.0;19.0;11.0;0.0;0.0;48.0;15.1
9688;21 Farmaceutische industrie;Computers;1997;48.0;0.0;14.0;12.0;0.0;-1.0;49.0;15.4
9689;21 Farmaceutische industrie;Computers;1998;49.0;-11.0;14.0;10.0;0.0;0.0;42.0;17.0
9690;21 Farmaceutische industrie;Computers;1999;42.0;-7.0;27.0;11.0;0.0;0.0;51.0;24.8
9691;21 Farmaceutische industrie;Computers;2000;51.0;-5.0;20.0;12.0;0.0;0.0;54.0;29.1
9692;21 Farmaceutische industrie;Computers;2001;54.0;-7.0;16.0;12.0;0.0;-1.0;50.0;30.9
9693;21 Farmaceutische industrie;Computers;2002;50.0;-7.0;11.0;11.0;0.0;0.0;43.0;30.9
9694;21 Farmaceutische industrie;Computers;2003;43.0;-5.0;17.0;11.0;0.0;1.0;45.0;36.6
9695;21 Farmaceutische industrie;Computers;2004;45.0;-3.0;11.0;11.0;0.0;0.0;42.0;36.6
9696;21 Farmaceutische industrie;Computers;2005;42.0;-4.0;11.0;10.0;0.0;-1.0;38.0;36.6
9697;21 Farmaceutische industrie;Computers;2006;38.0;-4.0;6.0;9.0;0.0;1.0;32.0;34.5
9698;21 Farmaceutische industrie;Computers;2007;32.0;-2.0;8.0;8.0;0.0;0.0;30.0;34.5
9699;21 Farmaceutische industrie;Computers;2008;30.0;-3.0;6.0;7.0;0.0;0.0;26.0;33.2
9700;21 Farmaceutische industrie;Computers;2009;26.0;-2.0;8.0;7.0;0.0;0.0;25.0;34.6
9701;21 Farmaceutische industrie;Computers;2010;25.0;-1.0;4.0;6.0;0.0;0.0;22.0;31.7
9702;21 Farmaceutische industrie;Computers;2011;22.0;-1.0;4.0;6.0;0.0;0.0;19.0;28.7
9703;21 Farmaceutische industrie;Computers;2012;19.0;0.0;7.0;5.0;0.0;0.0;21.0;31.7
9704;21 Farmaceutische industrie;Computers;2013;21.0;0.0;7.0;6.0;0.0;0.0;22.0;33.2
9705;21 Farmaceutische industrie;Computers;2014;22.0;0.0;19.0;7.0;0.0;0.0;34.0;51.3
9706;21 Farmaceutische industrie;Computers;2015;34.0;-1.0;9.0;8.0;0.0;0.0;34.0;52.9
9707;21 Farmaceutische industrie;Computers;2016;34.0;-1.0;20.0;9.0;0.0;-1.0;43.0;68.9
9708;21 Farmaceutische industrie;Computers;2017;43.0;0.0;19.0;12.0;0.0;0.0;50.0;80.1
9709;21 Farmaceutische industrie;Computers;2018;50.0;0.0;13.0;13.0;0.0;1.0;51.0;81.7
9710;21 Farmaceutische industrie;Computers;2019;51.0;-2.0;24.0;14.0;0.0;0.0;59.0;98.4
9711;21 Farmaceutische industrie;Computers;2020;59.0;-1.0;12.0;15.0;0.0;0.0;55.0;93.3
9712;21 Farmaceutische industrie;Computers;2021;55.0;1.0;19.0;15.0;0.0;0.0;60.0;100.0
9713;21 Farmaceutische industrie;Computers;2022;60.0;3.0;41.0;19.0;0.0;0.0;85.0;134.9
9714;21 Farmaceutische industrie;Computers;2023;;;;;;;;
9715;21 Farmaceutische industrie;Telecommunicatie apparatuur;1995;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9716;21 Farmaceutische industrie;Telecommunicatie apparatuur;1996;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9717;21 Farmaceutische industrie;Telecommunicatie apparatuur;1997;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9718;21 Farmaceutische industrie;Telecommunicatie apparatuur;1998;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9719;21 Farmaceutische industrie;Telecommunicatie apparatuur;1999;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9720;21 Farmaceutische industrie;Telecommunicatie apparatuur;2000;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9721;21 Farmaceutische industrie;Telecommunicatie apparatuur;2001;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9722;21 Farmaceutische industrie;Telecommunicatie apparatuur;2002;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9723;21 Farmaceutische industrie;Telecommunicatie apparatuur;2003;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9724;21 Farmaceutische industrie;Telecommunicatie apparatuur;2004;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9725;21 Farmaceutische industrie;Telecommunicatie apparatuur;2005;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9726;21 Farmaceutische industrie;Telecommunicatie apparatuur;2006;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9727;21 Farmaceutische industrie;Telecommunicatie apparatuur;2007;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9728;21 Farmaceutische industrie;Telecommunicatie apparatuur;2008;2.0;0.0;1.0;1.0;0.0;0.0;2.0;0.0
9729;21 Farmaceutische industrie;Telecommunicatie apparatuur;2009;2.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0
9730;21 Farmaceutische industrie;Telecommunicatie apparatuur;2010;3.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0
9731;21 Farmaceutische industrie;Telecommunicatie apparatuur;2011;2.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0
9732;21 Farmaceutische industrie;Telecommunicatie apparatuur;2012;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0
9733;21 Farmaceutische industrie;Telecommunicatie apparatuur;2013;1.0;0.0;0.0;0.0;0.0;-1.0;0.0;0.0
9734;21 Farmaceutische industrie;Telecommunicatie apparatuur;2014;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9735;21 Farmaceutische industrie;Telecommunicatie apparatuur;2015;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9736;21 Farmaceutische industrie;Telecommunicatie apparatuur;2016;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9737;21 Farmaceutische industrie;Telecommunicatie apparatuur;2017;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9738;21 Farmaceutische industrie;Telecommunicatie apparatuur;2018;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9739;21 Farmaceutische industrie;Telecommunicatie apparatuur;2019;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9740;21 Farmaceutische industrie;Telecommunicatie apparatuur;2020;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9741;21 Farmaceutische industrie;Telecommunicatie apparatuur;2021;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9742;21 Farmaceutische industrie;Telecommunicatie apparatuur;2022;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
9743;21 Farmaceutische industrie;Telecommunicatie apparatuur;2023;;;;;;;;
9744;21 Farmaceutische industrie;Machines en installaties;1995;2077.0;-1.0;94.0;87.0;0.0;0.0;2083.0;79.5
9745;21 Farmaceutische industrie;Machines en installaties;1996;2083.0;-24.0;137.0;87.0;0.0;0.0;2109.0;81.4
9746;21 Farmaceutische industrie;Machines en installaties;1997;2109.0;12.0;131.0;90.0;0.0;0.0;2162.0;83.0
9747;21 Farmaceutische industrie;Machines en installaties;1998;2162.0;-18.0;162.0;92.0;0.0;0.0;2214.0;85.7
9748;21 Farmaceutische industrie;Machines en installaties;1999;2214.0;-14.0;169.0;94.0;0.0;0.0;2275.0;88.6
9749;21 Farmaceutische industrie;Machines en installaties;2000;2275.0;28.0;144.0;98.0;0.0;-1.0;2348.0;90.3
9750;21 Farmaceutische industrie;Machines en installaties;2001;2348.0;6.0;113.0;100.0;0.0;1.0;2368.0;90.9
9751;21 Farmaceutische industrie;Machines en installaties;2002;2368.0;56.0;165.0;104.0;0.0;-1.0;2484.0;93.1
9752;21 Farmaceutische industrie;Machines en installaties;2003;2484.0;-5.0;183.0;107.0;0.0;0.0;2555.0;96.0
9753;21 Farmaceutische industrie;Machines en installaties;2004;2555.0;35.0;95.0;110.0;0.0;0.0;2575.0;95.4
9754;21 Farmaceutische industrie;Machines en installaties;2005;2575.0;25.0;104.0;111.0;0.0;0.0;2593.0;95.1
9755;21 Farmaceutische industrie;Machines en installaties;2006;2593.0;32.0;119.0;113.0;0.0;0.0;2631.0;95.4
9756;21 Farmaceutische industrie;Machines en installaties;2007;2631.0;48.0;83.0;116.0;0.0;-1.0;2645.0;94.2
9757;21 Farmaceutische industrie;Machines en installaties;2008;2645.0;71.0;119.0;119.0;0.0;1.0;2717.0;94.2
9758;21 Farmaceutische industrie;Machines en installaties;2009;2717.0;59.0;139.0;122.0;0.0;-1.0;2792.0;94.7
9759;21 Farmaceutische industrie;Machines en installaties;2010;2792.0;50.0;101.0;125.0;0.0;0.0;2818.0;93.9
9760;21 Farmaceutische industrie;Machines en installaties;2011;2818.0;21.0;64.0;125.0;0.0;-1.0;2777.0;91.9
9761;21 Farmaceutische industrie;Machines en installaties;2012;2777.0;80.0;70.0;127.0;0.0;-1.0;2799.0;90.0
9762;21 Farmaceutische industrie;Machines en installaties;2013;2799.0;21.0;95.0;127.0;0.0;0.0;2788.0;89.0
9763;21 Farmaceutische industrie;Machines en installaties;2014;2788.0;33.0;134.0;129.0;0.0;0.0;2826.0;89.2
9764;21 Farmaceutische industrie;Machines en installaties;2015;2826.0;87.0;119.0;133.0;0.0;1.0;2900.0;88.8
9765;21 Farmaceutische industrie;Machines en installaties;2016;2900.0;29.0;175.0;135.0;0.0;0.0;2969.0;90.0
9766;21 Farmaceutische industrie;Machines en installaties;2017;2969.0;1.0;130.0;136.0;0.0;0.0;2964.0;89.8
9767;21 Farmaceutische industrie;Machines en installaties;2018;2964.0;24.0;247.0;139.0;0.0;1.0;3097.0;93.1
9768;21 Farmaceutische industrie;Machines en installaties;2019;3097.0;75.0;203.0;145.0;0.0;0.0;3230.0;94.8
