ID;ArableCrops;Regions;Periods;AreaUnderCultivation_1;HarvestedArea_2;GrossYieldPerHa_3;GrossYieldTotal_4
8701;Potatoes (total);Noord-Nederland (LD);1995;74460.0;74352.0;39.2;2912169.0
8702;Potatoes (total);Noord-Nederland (LD);1996;75864.0;75864.0;39.4;2986608.0
8703;Potatoes (total);Noord-Nederland (LD);1997;73948.0;73948.0;41.6;3074423.0
8704;Potatoes (total);Noord-Nederland (LD);1998;71740.0;56936.0;39.2;2230797.0
8705;Potatoes (total);Noord-Nederland (LD);1999;68096.0;67923.0;41.6;2828617.0
8706;Potatoes (total);Noord-Nederland (LD);2000;67146.0;65464.0;41.9;2741563.0
8707;Potatoes (total);Noord-Nederland (LD);2001;62692.0;61556.0;40.6;2500490.0
8708;Potatoes (total);Noord-Nederland (LD);2002;62611.0;62081.0;40.3;2499812.0
8709;Potatoes (total);Noord-Nederland (LD);2003;62222.0;62156.0;37.6;2336604.0
8710;Potatoes (total);Noord-Nederland (LD);2004;64648.0;64020.0;42.0;2686935.0
8711;Potatoes (total);Noord-Nederland (LD);2005;63296.0;63277.0;41.2;2605683.0
8712;Potatoes (total);Noord-Nederland (LD);2006;61854.0;61800.0;37.2;2299551.0
8713;Potatoes (total);Noord-Nederland (LD);2007;62145.0;62086.0;39.7;2461884.0
8714;Potatoes (total);Noord-Nederland (LD);2008;60377.0;60376.0;42.2;2546897.0
8715;Potatoes (total);Noord-Nederland (LD);2009;61228.0;61188.0;42.9;2627152.0
8716;Potatoes (total);Noord-Nederland (LD);2010;62142.0;62102.0;39.5;2455846.0
8717;Potatoes (total);Noord-Nederland (LD);2011;64315.0;64233.0;42.2;2709672.0
8718;Potatoes (total);Noord-Nederland (LD);2012;59813.0;59651.0;42.7;2546908.0
8719;Potatoes (total);Noord-Nederland (LD);2013;62403.0;62403.0;38.0;2369463.0
8720;Potatoes (total);Noord-Nederland (LD);2014;61383.0;60633.0;41.3;2505101.0
8721;Potatoes (total);Noord-Nederland (LD);2015;61874.0;61024.0;41.5;2530658.0
8722;Potatoes (total);Noord-Nederland (LD);2016;62161.0;62161.0;41.7;2592889.0
8723;Potatoes (total);Noord-Nederland (LD);2017;63829.0;63234.0;42.4;2678027.0
8724;Potatoes (total);Noord-Nederland (LD);2018;65739.0;65696.0;33.7;2216322.0
8725;Potatoes (total);Noord-Nederland (LD);2019;65400.0;65133.0;37.7;2453304.0
8726;Potatoes (total);Noord-Nederland (LD);2020;65253.0;65210.0;39.7;2586967.0
8727;Potatoes (total);Noord-Nederland (LD);2021;64587.0;64388.0;39.5;2543213.0
8728;Potatoes (total);Noord-Nederland (LD);2022;63469.0;63395.0;39.5;2501347.0
8729;Potatoes (total);Noord-Nederland (LD);2023;59876.0;;;
8730;Potatoes (total);Oost-Nederland (LD);1994;35413.0;34479.0;46.2;1593267.0
8731;Potatoes (total);Oost-Nederland (LD);1995;36914.0;36912.0;41.7;1540315.0
8732;Potatoes (total);Oost-Nederland (LD);1996;38530.0;38529.0;46.4;1789021.0
8733;Potatoes (total);Oost-Nederland (LD);1997;38082.0;38082.0;45.4;1729946.0
8734;Potatoes (total);Oost-Nederland (LD);1998;38256.0;26798.0;43.0;1153025.0
8735;Potatoes (total);Oost-Nederland (LD);1999;38319.0;38308.0;47.6;1822807.0
8736;Potatoes (total);Oost-Nederland (LD);2000;38016.0;36783.0;49.0;1802113.0
8737;Potatoes (total);Oost-Nederland (LD);2001;34610.0;34354.0;45.7;1571046.0
8738;Potatoes (total);Oost-Nederland (LD);2002;34539.0;34463.0;45.7;1573653.0
8739;Potatoes (total);Oost-Nederland (LD);2003;32994.0;32954.0;41.6;1370083.0
8740;Potatoes (total);Oost-Nederland (LD);2004;34489.0;34205.0;47.7;1632582.0
8741;Potatoes (total);Oost-Nederland (LD);2005;32257.0;32231.0;43.8;1411302.0
8742;Potatoes (total);Oost-Nederland (LD);2006;31915.0;31753.0;42.7;1355063.0
8743;Potatoes (total);Oost-Nederland (LD);2007;31600.0;31584.0;46.2;1459496.0
8744;Potatoes (total);Oost-Nederland (LD);2008;30254.0;30253.0;48.1;1454751.0
8745;Potatoes (total);Oost-Nederland (LD);2009;30861.0;30785.0;48.2;1482891.0
8746;Potatoes (total);Oost-Nederland (LD);2010;30775.0;30423.0;45.4;1380890.0
8747;Potatoes (total);Oost-Nederland (LD);2011;30770.0;30745.0;47.6;1464097.0
8748;Potatoes (total);Oost-Nederland (LD);2012;29113.0;29113.0;47.0;1369374.0
8749;Potatoes (total);Oost-Nederland (LD);2013;29721.0;29721.0;43.7;1299193.0
8750;Potatoes (total);Oost-Nederland (LD);2014;30349.0;30349.0;47.0;1427916.0
8751;Potatoes (total);Oost-Nederland (LD);2015;30419.0;30419.0;42.5;1291758.0
8752;Potatoes (total);Oost-Nederland (LD);2016;30508.0;30392.0;43.7;1328140.0
8753;Potatoes (total);Oost-Nederland (LD);2017;31729.0;31535.0;47.8;1507211.0
8754;Potatoes (total);Oost-Nederland (LD);2018;32117.0;32091.0;38.6;1239639.0
8755;Potatoes (total);Oost-Nederland (LD);2019;33018.0;32501.0;42.4;1378484.0
8756;Potatoes (total);Oost-Nederland (LD);2020;32682.0;32460.0;43.9;1423490.0
8757;Potatoes (total);Oost-Nederland (LD);2021;32058.0;31914.0;41.8;1334370.0
8758;Potatoes (total);Oost-Nederland (LD);2022;32408.0;32402.0;43.2;1399059.0
8759;Potatoes (total);Oost-Nederland (LD);2023;31697.0;;;
8760;Potatoes (total);West-Nederland (LD);1994;42611.0;42540.0;42.8;1820360.0
8761;Potatoes (total);West-Nederland (LD);1995;43966.0;43953.0;42.1;1848951.0
8762;Potatoes (total);West-Nederland (LD);1996;45112.0;45094.0;44.9;2025855.0
8763;Potatoes (total);West-Nederland (LD);1997;44125.0;44116.0;46.1;2033544.0
8764;Potatoes (total);West-Nederland (LD);1998;44748.0;25370.0;40.3;1023155.0
8765;Potatoes (total);West-Nederland (LD);1999;45202.0;45121.0;46.5;2097970.0
8766;Potatoes (total);West-Nederland (LD);2000;46197.0;44758.0;47.8;2139679.0
8767;Potatoes (total);West-Nederland (LD);2001;41850.0;41137.0;42.3;1740669.0
8768;Potatoes (total);West-Nederland (LD);2002;41752.0;41674.0;47.2;1966257.0
8769;Potatoes (total);West-Nederland (LD);2003;39278.0;39261.0;41.5;1630845.0
8770;Potatoes (total);West-Nederland (LD);2004;40037.0;39911.0;46.6;1858308.0
8771;Potatoes (total);West-Nederland (LD);2005;37938.0;37818.0;44.3;1676190.0
8772;Potatoes (total);West-Nederland (LD);2006;39136.0;38813.0;39.0;1512680.0
8773;Potatoes (total);West-Nederland (LD);2007;39652.0;39526.0;44.4;1755355.0
8774;Potatoes (total);West-Nederland (LD);2008;38282.0;38281.0;46.8;1790016.0
8775;Potatoes (total);West-Nederland (LD);2009;38976.0;38851.0;46.0;1785379.0
8776;Potatoes (total);West-Nederland (LD);2010;39906.0;39221.0;43.7;1715810.0
8777;Potatoes (total);West-Nederland (LD);2011;39242.0;38918.0;44.7;1741388.0
8778;Potatoes (total);West-Nederland (LD);2012;37368.0;37368.0;44.9;1678416.0
8779;Potatoes (total);West-Nederland (LD);2013;38467.0;38467.0;42.4;1631503.0
8780;Potatoes (total);West-Nederland (LD);2014;38630.0;38630.0;46.4;1791046.0
8781;Potatoes (total);West-Nederland (LD);2015;38834.0;38834.0;41.2;1598752.0
8782;Potatoes (total);West-Nederland (LD);2016;38673.0;38492.0;41.0;1578756.0
8783;Potatoes (total);West-Nederland (LD);2017;39633.0;38762.0;45.9;1778589.0
8784;Potatoes (total);West-Nederland (LD);2018;38963.0;38820.0;35.9;1395192.0
8785;Potatoes (total);West-Nederland (LD);2019;38987.0;38345.0;43.6;1672400.0
8786;Potatoes (total);West-Nederland (LD);2020;38588.0;37809.0;42.7;1613832.0
8787;Potatoes (total);West-Nederland (LD);2021;36244.0;36093.0;41.9;1513064.0
8788;Potatoes (total);West-Nederland (LD);2022;37967.0;37587.0;43.1;1618145.0
8789;Potatoes (total);West-Nederland (LD);2023;36897.0;;;
8790;Potatoes (total);Zuid-Nederland (LD);1994;20577.0;20576.0;45.5;935882.0
8791;Potatoes (total);Zuid-Nederland (LD);1995;23961.0;23961.0;43.4;1038989.0
8792;Potatoes (total);Zuid-Nederland (LD);1996;25718.0;25716.0;48.8;1254155.0
8793;Potatoes (total);Zuid-Nederland (LD);1997;23748.0;23748.0;47.8;1134754.0
8794;Potatoes (total);Zuid-Nederland (LD);1998;26558.0;17733.0;48.3;856530.0
8795;Potatoes (total);Zuid-Nederland (LD);1999;28188.0;28168.0;52.3;1472311.0
8796;Potatoes (total);Zuid-Nederland (LD);2000;28841.0;27924.0;51.7;1443444.0
8797;Potatoes (total);Zuid-Nederland (LD);2001;24783.0;24617.0;48.9;1203048.0
8798;Potatoes (total);Zuid-Nederland (LD);2002;26255.0;26090.0;50.7;1323013.0
8799;Potatoes (total);Zuid-Nederland (LD);2003;24149.0;24148.0;46.8;1131230.0
8800;Potatoes (total);Zuid-Nederland (LD);2004;24731.0;24687.0;53.1;1309825.0
8801;Potatoes (total);Zuid-Nederland (LD);2005;22293.0;22231.0;48.7;1083685.0
8802;Potatoes (total);Zuid-Nederland (LD);2006;23594.0;23459.0;45.7;1072355.0
8803;Potatoes (total);Zuid-Nederland (LD);2007;23777.0;23704.0;49.9;1182993.0
8804;Potatoes (total);Zuid-Nederland (LD);2008;22956.0;22955.0;52.3;1201026.0
8805;Potatoes (total);Zuid-Nederland (LD);2009;24168.0;24147.0;53.2;1285559.0
8806;Potatoes (total);Zuid-Nederland (LD);2010;25391.0;25222.0;51.2;1290982.0
8807;Potatoes (total);Zuid-Nederland (LD);2011;25359.0;25338.0;56.0;1418314.0
8808;Potatoes (total);Zuid-Nederland (LD);2012;23639.0;23639.0;49.5;1170920.0
8809;Potatoes (total);Zuid-Nederland (LD);2013;25231.0;25231.0;50.6;1276700.0
8810;Potatoes (total);Zuid-Nederland (LD);2014;25891.0;25891.0;53.2;1376195.0
8811;Potatoes (total);Zuid-Nederland (LD);2015;25385.0;25385.0;48.5;1230526.0
8812;Potatoes (total);Zuid-Nederland (LD);2016;26557.0;24549.0;42.1;1034553.0
8813;Potatoes (total);Zuid-Nederland (LD);2017;27480.0;27261.0;52.4;1428081.0
8814;Potatoes (total);Zuid-Nederland (LD);2018;28155.0;27990.0;42.0;1174212.0
8815;Potatoes (total);Zuid-Nederland (LD);2019;30119.0;29754.0;49.0;1457042.0
8816;Potatoes (total);Zuid-Nederland (LD);2020;29097.0;29024.0;48.1;1395773.0
8817;Potatoes (total);Zuid-Nederland (LD);2021;27413.0;26646.0;48.2;1284945.0
8818;Potatoes (total);Zuid-Nederland (LD);2022;29215.0;28895.0;48.4;1397324.0
8819;Potatoes (total);Zuid-Nederland (LD);2023;29608.0;;;
8820;Potatoes (total);Groningen (PV);1994;28397.0;28397.0;39.0;1104381.0
8821;Potatoes (total);Groningen (PV);1995;29087.0;29043.0;38.8;1127880.0
8822;Potatoes (total);Groningen (PV);1996;29720.0;29720.0;40.0;1177631.0
8823;Potatoes (total);Groningen (PV);1997;29255.0;29255.0;41.3;1207807.0
8824;Potatoes (total);Groningen (PV);1998;27865.0;21860.0;38.0;840293.0
8825;Potatoes (total);Groningen (PV);1999;27251.0;27196.0;41.0;1113284.0
8826;Potatoes (total);Groningen (PV);2000;27203.0;26404.0;41.6;1098754.0
8827;Potatoes (total);Groningen (PV);2001;25845.0;25428.0;40.7;1034025.0
8828;Potatoes (total);Groningen (PV);2002;26118.0;25862.0;40.5;1047738.0
8829;Potatoes (total);Groningen (PV);2003;25935.0;25927.0;38.0;986052.0
8830;Potatoes (total);Groningen (PV);2004;26695.0;26448.0;41.4;1093821.0
8831;Potatoes (total);Groningen (PV);2005;26326.0;26323.0;40.1;1056416.0
8832;Potatoes (total);Groningen (PV);2006;25938.0;25909.0;37.8;978519.0
8833;Potatoes (total);Groningen (PV);2007;25030.0;25030.0;39.0;975338.0
8834;Potatoes (total);Groningen (PV);2008;24720.0;24719.0;42.3;1045808.0
8835;Potatoes (total);Groningen (PV);2009;25241.0;25201.0;42.8;1079856.0
8836;Potatoes (total);Groningen (PV);2010;25525.0;25525.0;40.0;1021772.0
8837;Potatoes (total);Groningen (PV);2011;26270.0;26245.0;42.3;1109771.0
8838;Potatoes (total);Groningen (PV);2012;24862.0;24862.0;42.4;1054967.0
8839;Potatoes (total);Groningen (PV);2013;25729.0;25729.0;36.7;943675.0
8840;Potatoes (total);Groningen (PV);2014;25515.0;25515.0;41.1;1048121.0
8841;Potatoes (total);Groningen (PV);2015;25880.0;25880.0;42.0;1087985.0
8842;Potatoes (total);Groningen (PV);2016;26127.0;26127.0;41.2;1075675.0
8843;Potatoes (total);Groningen (PV);2017;26606.0;26384.0;41.5;1095009.0
8844;Potatoes (total);Groningen (PV);2018;27622.0;27596.0;33.0;911123.0
8845;Potatoes (total);Groningen (PV);2019;27174.0;27095.0;36.9;1000691.0
8846;Potatoes (total);Groningen (PV);2020;27127.0;27123.0;39.2;1062400.0
8847;Potatoes (total);Groningen (PV);2021;26690.0;26654.0;39.0;1038645.0
8848;Potatoes (total);Groningen (PV);2022;26110.0;26016.0;39.1;1018143.0
8849;Potatoes (total);Groningen (PV);2023;24590.0;;;
8850;Potatoes (total);Fryslân (PV);1994;8111.0;8111.0;35.0;283266.0
8851;Potatoes (total);Fryslân (PV);1995;8636.0;8571.0;35.0;297634.0
8852;Potatoes (total);Fryslân (PV);1996;8935.0;8935.0;35.0;315950.0
8853;Potatoes (total);Fryslân (PV);1997;8559.0;8559.0;34.8;297815.0
8854;Potatoes (total);Fryslân (PV);1998;8898.0;7193.0;35.0;248344.0
8855;Potatoes (total);Fryslân (PV);1999;8709.0;8706.0;38.0;331203.0
8856;Potatoes (total);Fryslân (PV);2000;8829.0;8664.0;36.9;320068.0
8857;Potatoes (total);Fryslân (PV);2001;8320.0;8204.0;36.8;301706.0
8858;Potatoes (total);Fryslân (PV);2002;7998.0;7947.0;35.0;278342.0
8859;Potatoes (total);Fryslân (PV);2003;8121.0;8121.0;37.1;301331.0
8860;Potatoes (total);Fryslân (PV);2004;8289.0;8142.0;35.9;292672.0
8861;Potatoes (total);Fryslân (PV);2005;7854.0;7846.0;33.8;265442.0
8862;Potatoes (total);Fryslân (PV);2006;7543.0;7535.0;35.5;267513.0
8863;Potatoes (total);Fryslân (PV);2007;8050.0;8030.0;34.6;277775.0
8864;Potatoes (total);Fryslân (PV);2008;8091.0;8090.0;36.8;298013.0
8865;Potatoes (total);Fryslân (PV);2009;8154.0;8154.0;37.4;305341.0
8866;Potatoes (total);Fryslân (PV);2010;8363.0;8324.0;38.4;319776.0
8867;Potatoes (total);Fryslân (PV);2011;8185.0;8184.0;36.1;295393.0
8868;Potatoes (total);Fryslân (PV);2012;7870.0;7708.0;38.7;298104.0
8869;Potatoes (total);Fryslân (PV);2013;8337.0;8337.0;37.1;309045.0
8870;Potatoes (total);Fryslân (PV);2014;8404.0;8404.0;36.0;302117.0
8871;Potatoes (total);Fryslân (PV);2015;8350.0;8350.0;37.2;310384.0
8872;Potatoes (total);Fryslân (PV);2016;8409.0;8409.0;36.2;304221.0
8873;Potatoes (total);Fryslân (PV);2017;8901.0;8700.0;38.6;335824.0
8874;Potatoes (total);Fryslân (PV);2018;9230.0;9228.0;32.4;299435.0
8875;Potatoes (total);Fryslân (PV);2019;9302.0;9154.0;37.3;341917.0
8876;Potatoes (total);Fryslân (PV);2020;9201.0;9172.0;35.1;321904.0
8877;Potatoes (total);Fryslân (PV);2021;9022.0;9000.0;35.1;316280.0
8878;Potatoes (total);Fryslân (PV);2022;8989.0;8978.0;37.2;333980.0
8879;Potatoes (total);Fryslân (PV);2023;8548.0;;;
8880;Potatoes (total);Drenthe (PV);1994;35916.0;35916.0;38.0;1351271.0
8881;Potatoes (total);Drenthe (PV);1995;36738.0;36738.0;40.5;1486655.0
8882;Potatoes (total);Drenthe (PV);1996;37209.0;37209.0;40.0;1493027.0
8883;Potatoes (total);Drenthe (PV);1997;36134.0;36134.0;43.4;1568801.0
8884;Potatoes (total);Drenthe (PV);1998;34978.0;27883.0;41.0;1142160.0
8885;Potatoes (total);Drenthe (PV);1999;32135.0;32021.0;43.0;1384130.0
8886;Potatoes (total);Drenthe (PV);2000;31114.0;30396.0;43.5;1322741.0
8887;Potatoes (total);Drenthe (PV);2001;28527.0;27924.0;41.7;1164759.0
8888;Potatoes (total);Drenthe (PV);2002;28495.0;28272.0;41.5;1173732.0
8889;Potatoes (total);Drenthe (PV);2003;28166.0;28108.0;37.3;1049221.0
8890;Potatoes (total);Drenthe (PV);2004;29664.0;29430.0;44.2;1300442.0
8891;Potatoes (total);Drenthe (PV);2005;29116.0;29109.0;44.1;1283825.0
8892;Potatoes (total);Drenthe (PV);2006;28373.0;28356.0;37.2;1053519.0
8893;Potatoes (total);Drenthe (PV);2007;29065.0;29023.0;41.6;1208770.0
8894;Potatoes (total);Drenthe (PV);2008;27567.0;27567.0;43.6;1203076.0
8895;Potatoes (total);Drenthe (PV);2009;27833.0;27833.0;44.6;1241955.0
8896;Potatoes (total);Drenthe (PV);2010;28253.0;28253.0;39.4;1114297.0
8897;Potatoes (total);Drenthe (PV);2011;29859.0;29805.0;43.8;1304508.0
8898;Potatoes (total);Drenthe (PV);2012;27081.0;27081.0;44.1;1193837.0
8899;Potatoes (total);Drenthe (PV);2013;28337.0;28337.0;39.4;1116743.0
8900;Potatoes (total);Drenthe (PV);2014;27464.0;26714.0;43.2;1154862.0
8901;Potatoes (total);Drenthe (PV);2015;27644.0;26794.0;42.3;1132289.0
8902;Potatoes (total);Drenthe (PV);2016;27625.0;27625.0;43.9;1212993.0
8903;Potatoes (total);Drenthe (PV);2017;28322.0;28150.0;44.3;1247194.0
8904;Potatoes (total);Drenthe (PV);2018;28886.0;28873.0;34.8;1005764.0
8905;Potatoes (total);Drenthe (PV);2019;28923.0;28883.0;38.5;1110696.0
8906;Potatoes (total);Drenthe (PV);2020;28926.0;28915.0;41.6;1202662.0
8907;Potatoes (total);Drenthe (PV);2021;28876.0;28735.0;41.4;1188287.0
8908;Potatoes (total);Drenthe (PV);2022;28369.0;28401.0;40.5;1149225.0
8909;Potatoes (total);Drenthe (PV);2023;26737.0;;;
8910;Potatoes (total);Overijssel (PV);1994;7896.0;7894.0;46.0;359227.0
8911;Potatoes (total);Overijssel (PV);1995;8561.0;8561.0;39.0;337229.0
8912;Potatoes (total);Overijssel (PV);1996;9077.0;9077.0;44.0;397411.0
8913;Potatoes (total);Overijssel (PV);1997;9018.0;9018.0;45.0;405969.0
8914;Potatoes (total);Overijssel (PV);1998;8746.0;7034.0;42.0;292935.0
8915;Potatoes (total);Overijssel (PV);1999;8653.0;8648.0;45.0;388110.0
8916;Potatoes (total);Overijssel (PV);2000;8476.0;7952.0;43.5;345850.0
8917;Potatoes (total);Overijssel (PV);2001;7435.0;7353.0;41.4;304193.0
8918;Potatoes (total);Overijssel (PV);2002;7512.0;7505.0;43.7;327782.0
8919;Potatoes (total);Overijssel (PV);2003;6977.0;6965.0;35.0;243786.0
8920;Potatoes (total);Overijssel (PV);2004;7819.0;7715.0;44.2;341300.0
8921;Potatoes (total);Overijssel (PV);2005;7134.0;7132.0;45.1;321457.0
8922;Potatoes (total);Overijssel (PV);2006;6926.0;6914.0;36.1;249839.0
8923;Potatoes (total);Overijssel (PV);2007;6263.0;6259.0;41.7;261195.0
8924;Potatoes (total);Overijssel (PV);2008;5864.0;5864.0;49.4;289902.0
8925;Potatoes (total);Overijssel (PV);2009;6357.0;6351.0;46.0;292383.0
8926;Potatoes (total);Overijssel (PV);2010;6236.0;6199.0;38.7;240198.0
8927;Potatoes (total);Overijssel (PV);2011;6698.0;6696.0;43.3;290076.0
8928;Potatoes (total);Overijssel (PV);2012;6170.0;6170.0;45.2;278994.0
8929;Potatoes (total);Overijssel (PV);2013;6355.0;6355.0;37.8;240522.0
8930;Potatoes (total);Overijssel (PV);2014;6399.0;6399.0;44.3;283211.0
8931;Potatoes (total);Overijssel (PV);2015;6486.0;6486.0;43.0;279095.0
8932;Potatoes (total);Overijssel (PV);2016;6773.0;6773.0;45.6;308754.0
8933;Potatoes (total);Overijssel (PV);2017;6975.0;6905.0;46.3;319681.0
8934;Potatoes (total);Overijssel (PV);2018;7403.0;7399.0;34.3;253444.0
8935;Potatoes (total);Overijssel (PV);2019;8004.0;7945.0;39.3;312276.0
8936;Potatoes (total);Overijssel (PV);2020;7940.0;7930.0;42.9;340205.0
8937;Potatoes (total);Overijssel (PV);2021;7870.0;7843.0;42.4;332624.0
8938;Potatoes (total);Overijssel (PV);2022;7948.0;7945.0;42.4;336934.0
8939;Potatoes (total);Overijssel (PV);2023;7574.0;;;
8940;Potatoes (total);Flevoland (PV);1994;21680.0;20748.0;49.0;1020405.0
8941;Potatoes (total);Flevoland (PV);1995;21815.0;21815.0;44.0;970818.0
8942;Potatoes (total);Flevoland (PV);1996;22470.0;22469.0;49.0;1106052.0
8943;Potatoes (total);Flevoland (PV);1997;22231.0;22231.0;46.8;1040076.0
8944;Potatoes (total);Flevoland (PV);1998;22521.0;14723.0;44.0;650361.0
8945;Potatoes (total);Flevoland (PV);1999;22928.0;22927.0;50.0;1137697.0
8946;Potatoes (total);Flevoland (PV);2000;22671.0;22324.0;52.3;1167519.0
8947;Potatoes (total);Flevoland (PV);2001;21684.0;21576.0;48.0;1035530.0
8948;Potatoes (total);Flevoland (PV);2002;21444.0;21385.0;46.5;993814.0
8949;Potatoes (total);Flevoland (PV);2003;21062.0;21049.0;44.4;935267.0
8950;Potatoes (total);Flevoland (PV);2004;21326.0;21235.0;49.4;1049755.0
8951;Potatoes (total);Flevoland (PV);2005;20764.0;20747.0;43.5;901581.0
8952;Potatoes (total);Flevoland (PV);2006;20580.0;20456.0;45.7;934759.0
8953;Potatoes (total);Flevoland (PV);2007;20715.0;20701.0;48.1;996622.0
8954;Potatoes (total);Flevoland (PV);2008;19852.0;19851.0;48.5;962378.0
8955;Potatoes (total);Flevoland (PV);2009;19752.0;19752.0;49.1;969665.0
8956;Potatoes (total);Flevoland (PV);2010;19570.0;19477.0;48.2;939290.0
8957;Potatoes (total);Flevoland (PV);2011;19238.0;19238.0;49.0;942560.0
8958;Potatoes (total);Flevoland (PV);2012;18724.0;18724.0;48.1;900552.0
8959;Potatoes (total);Flevoland (PV);2013;18745.0;18745.0;46.0;861940.0
8960;Potatoes (total);Flevoland (PV);2014;18964.0;18964.0;47.2;894175.0
8961;Potatoes (total);Flevoland (PV);2015;19079.0;19079.0;42.7;813919.0
8962;Potatoes (total);Flevoland (PV);2016;18601.0;18588.0;43.5;807810.0
8963;Potatoes (total);Flevoland (PV);2017;19076.0;19026.0;48.2;917044.0
8964;Potatoes (total);Flevoland (PV);2018;18861.0;18848.0;40.8;769789.0
8965;Potatoes (total);Flevoland (PV);2019;18647.0;18264.0;44.9;819644.0
8966;Potatoes (total);Flevoland (PV);2020;18675.0;18463.0;45.5;839370.0
8967;Potatoes (total);Flevoland (PV);2021;18087.0;18086.0;41.1;742961.0
8968;Potatoes (total);Flevoland (PV);2022;18131.0;18162.0;44.5;807306.0
8969;Potatoes (total);Flevoland (PV);2023;17717.0;;;
8970;Potatoes (total);Gelderland (PV);1994;5837.0;5837.0;37.0;213635.0
8971;Potatoes (total);Gelderland (PV);1995;6538.0;6536.0;36.0;232268.0
8972;Potatoes (total);Gelderland (PV);1996;6983.0;6983.0;41.0;285558.0
8973;Potatoes (total);Gelderland (PV);1997;6833.0;6833.0;41.6;283901.0
8974;Potatoes (total);Gelderland (PV);1998;6989.0;5041.0;42.0;209729.0
8975;Potatoes (total);Gelderland (PV);1999;6738.0;6733.0;44.0;297000.0
8976;Potatoes (total);Gelderland (PV);2000;6869.0;6506.0;44.4;288744.0
8977;Potatoes (total);Gelderland (PV);2001;5491.0;5425.0;42.6;231323.0
8978;Potatoes (total);Gelderland (PV);2002;5584.0;5573.0;45.2;252057.0
8979;Potatoes (total);Gelderland (PV);2003;4956.0;4939.0;38.7;191030.0
8980;Potatoes (total);Gelderland (PV);2004;5344.0;5255.0;46.0;241527.0
8981;Potatoes (total);Gelderland (PV);2005;4359.0;4352.0;43.3;188263.0
8982;Potatoes (total);Gelderland (PV);2006;4409.0;4383.0;38.9;170465.0
8983;Potatoes (total);Gelderland (PV);2007;4622.0;4622.0;43.6;201679.0
8984;Potatoes (total);Gelderland (PV);2008;4538.0;4538.0;44.6;202471.0
8985;Potatoes (total);Gelderland (PV);2009;4752.0;4682.0;47.2;220842.0
8986;Potatoes (total);Gelderland (PV);2010;4969.0;4747.0;42.4;201401.0
8987;Potatoes (total);Gelderland (PV);2011;4835.0;4811.0;48.1;231461.0
8988;Potatoes (total);Gelderland (PV);2012;4219.0;4219.0;45.0;189828.0
8989;Potatoes (total);Gelderland (PV);2013;4622.0;4622.0;42.6;196732.0
8990;Potatoes (total);Gelderland (PV);2014;4986.0;4986.0;50.2;250530.0
8991;Potatoes (total);Gelderland (PV);2015;4855.0;4855.0;40.9;198744.0
8992;Potatoes (total);Gelderland (PV);2016;5134.0;5032.0;42.1;211577.0
8993;Potatoes (total);Gelderland (PV);2017;5679.0;5603.0;48.3;270485.0
8994;Potatoes (total);Gelderland (PV);2018;5853.0;5844.0;37.0;216406.0
8995;Potatoes (total);Gelderland (PV);2019;6367.0;6291.0;39.2;246564.0
8996;Potatoes (total);Gelderland (PV);2020;6067.0;6067.0;40.2;243914.0
8997;Potatoes (total);Gelderland (PV);2021;6101.0;5986.0;43.2;258784.0
8998;Potatoes (total);Gelderland (PV);2022;6329.0;6295.0;40.5;254819.0
8999;Potatoes (total);Gelderland (PV);2023;6405.0;;;
9000;Potatoes (total);Utrecht (PV);1994;229.0;219.0;46.0;9974.0
9001;Potatoes (total);Utrecht (PV);1995;233.0;221.0;42.0;9374.0
9002;Potatoes (total);Utrecht (PV);1996;246.0;229.0;47.0;10667.0
9003;Potatoes (total);Utrecht (PV);1997;276.0;267.0;43.3;11572.0
9004;Potatoes (total);Utrecht (PV);1998;279.0;175.0;42.0;7404.0
9005;Potatoes (total);Utrecht (PV);1999;187.0;178.0;44.0;7856.0
9006;Potatoes (total);Utrecht (PV);2000;197.0;181.0;50.0;9036.0
9007;Potatoes (total);Utrecht (PV);2001;124.0;118.0;46.0;5419.0
9008;Potatoes (total);Utrecht (PV);2002;187.0;187.0;45.2;8450.0
9009;Potatoes (total);Utrecht (PV);2003;114.0;114.0;42.5;4862.0
9010;Potatoes (total);Utrecht (PV);2004;163.0;162.0;50.7;8214.0
9011;Potatoes (total);Utrecht (PV);2005;189.0;189.0;44.7;8433.0
9012;Potatoes (total);Utrecht (PV);2006;110.0;110.0;42.5;4676.0
9013;Potatoes (total);Utrecht (PV);2007;170.0;170.0;47.8;8105.0
9014;Potatoes (total);Utrecht (PV);2008;212.0;212.0;46.4;9853.0
9015;Potatoes (total);Utrecht (PV);2009;135.0;135.0;43.1;5814.0
9016;Potatoes (total);Utrecht (PV);2010;100.0;100.0;43.4;4329.0
9017;Potatoes (total);Utrecht (PV);2011;70.0;70.0;45.3;3187.0
9018;Potatoes (total);Utrecht (PV);2012;82.0;82.0;47.3;3872.0
9019;Potatoes (total);Utrecht (PV);2013;108.0;108.0;40.3;4347.0
9020;Potatoes (total);Utrecht (PV);2014;76.0;76.0;39.3;2972.0
9021;Potatoes (total);Utrecht (PV);2015;78.0;78.0;45.5;3526.0
9022;Potatoes (total);Utrecht (PV);2016;97.0;96.0;43.0;4140.0
9023;Potatoes (total);Utrecht (PV);2017;94.0;91.0;50.5;4618.0
9024;Potatoes (total);Utrecht (PV);2018;104.0;104.0;38.2;3972.0
