ID;Geslacht;Leeftijd;Perioden;TotaalJongerenMetJeugdzorgInNatura_1;TotaalJeugdhulpInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbescherming_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclassering_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCriem_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
620;Mannen;4 tot 12 jaar;30 juni 2019;90360;88570;85245;15500;75630;60505;8360.0;15855;6595;4120;805.0;35.0;1845.0;7450.0;5395.0;5345.0;50.0;2060.0;2025.0;15.0;20.0;;;;;;;;
621;Mannen;4 tot 12 jaar;31 december 2019;87775;85755;82580;15025;73035;58075;8070.0;15575;6125;3825;795.0;30.0;1670.0;7590.0;5560.0;5495.0;70.0;2030.0;1990.0;25.0;20.0;;;;;;;;
622;Mannen;4 tot 12 jaar;30 juni 2020;84855;82655;79480;14825;70025;54910;8300.0;15625;6050;3750;790.0;25.0;1725.0;7800.0;5765.0;5710.0;55.0;2035.0;1995.0;15.0;25.0;;;;;;;;
623;Mannen;4 tot 12 jaar;31 december 2020;83270;81045;77925;14230;68700;53545;8380.0;15430;5935;3685;760.0;20.0;1690.0;7930.0;5910.0;5840.0;70.0;2020.0;1980.0;20.0;20.0;;;;;;;;
624;Mannen;12 tot 18 jaar;31 maart 2015;60585;56675;52425;3100;50395;44050;3380.0;7915;8215;3360;950.0;605.0;3655.0;8150.0;5795.0;5740.0;55.0;2360.0;2345.0;20.0;;3330.0;2790.0;500.0;60.0;45.0;;80.0;85.0
625;Mannen;12 tot 18 jaar;30 juni 2015;63870;60240;56135;4025;53580;47110;3695.0;8305;8310;3380;990.0;610.0;3700.0;7930.0;5565.0;5515.0;50.0;2375.0;2365.0;15.0;;3320.0;2735.0;510.0;75.0;65.0;;65.0;80.0
626;Mannen;12 tot 18 jaar;31 december 2015;65290;61910;58045;5585;54460;47635;4050.0;8715;8175;3425;1065.0;585.0;3500.0;7495.0;5045.0;5000.0;45.0;2470.0;2460.0;10.0;;3035.0;2455.0;530.0;65.0;35.0;;55.0;85.0
627;Mannen;12 tot 18 jaar;30 juni 2016;67220;64110;58690;7690;53610;46070;4180.0;8525;9070;3600;1095.0;605.0;4265.0;7390.0;4780.0;4720.0;65.0;2610.0;2590.0;20.0;;3075.0;2490.0;435.0;65.0;45.0;;;140.0
628;Mannen;12 tot 18 jaar;31 december 2016;67670;64675;59490;8345;53930;45870;4475.0;9070;8865;3610;1120.0;560.0;4075.0;7280.0;4620.0;4565.0;55.0;2660.0;2635.0;20.0;;2780.0;2315.0;330.0;50.0;45.0;;10.0;85.0
629;Mannen;12 tot 18 jaar;30 juni 2017;68240;65450;60120;9920;53935;47010;3980.0;8330;9575;3690;1150.0;655.0;4590.0;7405.0;4660.0;4610.0;50.0;2750.0;2725.0;20.0;10.0;2785.0;2320.0;395.0;80.0;35.0;;;
630;Mannen;12 tot 18 jaar;31 december 2017;65755;62960;57515;9420;51515;44035;4070.0;8580;9460;3715;1180.0;620.0;4480.0;7360.0;4590.0;4515.0;75.0;2770.0;2745.0;15.0;10.0;2610.0;2205.0;340.0;65.0;35.0;;;
631;Mannen;12 tot 18 jaar;30 juni 2018;68610;65795;60815;10030;54400;45545;3715.0;10555;8680;3495;1250.0;575.0;3705.0;7435.0;4600.0;4530.0;70.0;2840.0;2800.0;30.0;20.0;2490.0;2115.0;315.0;55.0;35.0;;;
632;Mannen;12 tot 18 jaar;31 december 2018;70445;67715;62895;9830;56830;47675;3955.0;10915;8485;3410;1220.0;545.0;3680.0;7420.0;4585.0;4485.0;95.0;2835.0;2785.0;30.0;20.0;2305.0;1900.0;315.0;60.0;35.0;;;
633;Mannen;12 tot 18 jaar;30 juni 2019;68560;65740;60695;10815;53830;44060;3875.0;11640;8860;3590;1120.0;540.0;3915.0;7530.0;4725.0;4635.0;90.0;2810.0;2740.0;30.0;40.0;2390.0;1975.0;365.0;75.0;25.0;;;
634;Mannen;12 tot 18 jaar;31 december 2019;68175;65140;60320;10485;53530;43775;3765.0;11700;8370;3480;1135.0;465.0;3645.0;7640.0;4815.0;4740.0;75.0;2830.0;2765.0;25.0;35.0;2405.0;2015.0;315.0;75.0;35.0;;;
635;Mannen;12 tot 18 jaar;30 juni 2020;64310;61175;56290;10050;49730;40030;3720.0;11510;8135;3470;1080.0;450.0;3500.0;7770.0;4895.0;4835.0;55.0;2875.0;2800.0;20.0;55.0;2420.0;2025.0;410.0;100.0;15.0;;;
636;Mannen;12 tot 18 jaar;31 december 2020;63770;60705;55960;9785;49470;39510;3740.0;11485;7990;3475;1015.0;430.0;3405.0;7860.0;5030.0;4955.0;80.0;2830.0;2765.0;15.0;55.0;2275.0;1915.0;340.0;75.0;25.0;;;
637;Mannen;18 tot 23 jaar;31 maart 2015;5115;2745;2195;385;1835;980;130.0;860;780;165;70.0;10.0;545.0;;;;;;;;;2705.0;2505.0;155.0;40.0;10.0;;35.0;35.0
638;Mannen;18 tot 23 jaar;30 juni 2015;6150;3815;3225;505;2765;1705;190.0;1060;885;175;95.0;20.0;610.0;;;;;;;;;2750.0;2545.0;175.0;40.0;10.0;;50.0;40.0
639;Mannen;18 tot 23 jaar;31 december 2015;8410;6045;5310;795;4590;3255;305.0;1365;1115;220;105.0;30.0;785.0;;;;;;;;;2990.0;2730.0;225.0;60.0;10.0;;60.0;35.0
640;Mannen;18 tot 23 jaar;30 juni 2016;7850;5745;4940;1460;3560;2520;220.0;980;975;205;115.0;20.0;650.0;;;;;;;;;2690.0;2470.0;150.0;45.0;10.0;;10.0;45.0
641;Mannen;18 tot 23 jaar;31 december 2016;9870;8000;6975;1715;5370;4090;345.0;1235;1300;285;145.0;25.0;870.0;;;;;;;;;2585.0;2385.0;130.0;35.0;10.0;;10.0;35.0
642;Mannen;18 tot 23 jaar;30 juni 2017;9095;7190;6180;1955;4355;3415;230.0;920;1280;300;140.0;20.0;835.0;;;;;;;;;2545.0;2310.0;205.0;30.0;10.0;;10.0;
643;Mannen;18 tot 23 jaar;31 december 2017;10530;8715;7460;2020;5610;4370;330.0;1180;1565;300;170.0;40.0;1070.0;;;;;;;;;2520.0;2245.0;235.0;45.0;10.0;;;
644;Mannen;18 tot 23 jaar;30 juni 2018;8960;7105;6050;1935;4265;3210;210.0;1020;1280;345;160.0;30.0;760.0;;;;;;;;;2495.0;2255.0;200.0;35.0;15.0;;;
645;Mannen;18 tot 23 jaar;31 december 2018;11170;9430;8075;2170;6110;4765;280.0;1320;1650;550;185.0;20.0;915.0;;;;;;;;;2465.0;2215.0;200.0;45.0;10.0;;10.0;
646;Mannen;18 tot 23 jaar;30 juni 2019;8970;7165;5620;1525;4220;3025;280.0;1090;1800;755;175.0;20.0;870.0;;;;;;;;;2445.0;2215.0;195.0;45.0;;;;
647;Mannen;18 tot 23 jaar;31 december 2019;10740;9005;7335;1775;5735;4205;355.0;1445;2020;835;190.0;30.0;995.0;;;;;;;;;2465.0;2225.0;195.0;45.0;10.0;;;
648;Mannen;18 tot 23 jaar;30 juni 2020;9440;7660;6000;1815;4310;3105;260.0;1140;1925;950;160.0;20.0;815.0;;;;;;;;;2490.0;2275.0;205.0;45.0;;;;
649;Mannen;18 tot 23 jaar;31 december 2020;10285;8600;6765;1925;4995;3635;310.0;1250;2125;1085;215.0;20.0;835.0;;;;;;;;;2375.0;2155.0;185.0;50.0;;;;
650;Vrouwen;Totaal;31 maart 2015;97245;90985;82555;6370;77505;66080;5070.0;12400;14365;8800;1215.0;520.0;4265.0;15730.0;11420.0;11295.0;125.0;4325.0;4275.0;50.0;;1645.0;1450.0;210.0;;;;25.0;25.0
651;Vrouwen;Totaal;30 juni 2015;103420;97720;89510;8195;83135;71215;5545.0;13010;14580;8805;1270.0;565.0;4415.0;15375.0;11020.0;10860.0;170.0;4385.0;4330.0;55.0;;1615.0;1435.0;210.0;;;;25.0;25.0
652;Vrouwen;Totaal;31 december 2015;106755;101460;93385;10665;84960;72475;5845.0;13595;14505;8780;1340.0;545.0;4325.0;14605.0;10135.0;9995.0;150.0;4530.0;4465.0;65.0;;1560.0;1350.0;225.0;;10.0;;25.0;20.0
653;Vrouwen;Totaal;30 juni 2016;112240;107550;97160;16205;84155;71585;5450.0;12695;15530;8945;1380.0;540.0;5270.0;14460.0;9675.0;9510.0;170.0;4790.0;4745.0;45.0;20.0;1500.0;1310.0;155.0;;15.0;;;35.0
654;Vrouwen;Totaal;31 december 2016;114480;109820;99540;17530;85540;72195;5770.0;13550;15535;8900;1390.0;540.0;5315.0;14340.0;9535.0;9375.0;155.0;4810.0;4745.0;55.0;15.0;1375.0;1225.0;125.0;;10.0;;;15.0
655;Vrouwen;Totaal;30 juni 2017;119940;115600;105285;22240;87950;75710;5965.0;12490;16290;9120;1440.0;535.0;5840.0;14635.0;9695.0;9540.0;160.0;4940.0;4855.0;70.0;20.0;1320.0;1145.0;175.0;;;;;
656;Vrouwen;Totaal;31 december 2017;117655;113175;102730;20650;86720;73815;6005.0;12895;16210;9030;1490.0;575.0;5810.0;14635.0;9735.0;9580.0;155.0;4905.0;4830.0;60.0;20.0;1290.0;1145.0;145.0;;;;;
657;Vrouwen;Totaal;30 juni 2018;125955;121620;111960;21165;96050;79535;6175.0;17135;15345;8805;1855.0;540.0;4675.0;14850.0;9915.0;9740.0;180.0;4935.0;4855.0;55.0;40.0;1225.0;1075.0;150.0;;;;;
658;Vrouwen;Totaal;31 december 2018;130645;126195;116595;20960;101050;84085;6310.0;17915;15300;8740;1905.0;465.0;4735.0;14775.0;9875.0;9735.0;140.0;4905.0;4815.0;55.0;35.0;1150.0;1010.0;130.0;;;;;
659;Vrouwen;Totaal;30 juni 2019;130400;126005;116190;22825;99460;81220;6375.0;19365;15625;9375;1600.0;475.0;4665.0;15055.0;10115.0;9955.0;160.0;4945.0;4825.0;75.0;50.0;1125.0;1005.0;120.0;;;;;
660;Vrouwen;Totaal;31 december 2019;130705;125895;116430;22030;100055;81590;6275.0;19735;14915;8945;1600.0;420.0;4425.0;15175.0;10295.0;10075.0;220.0;4880.0;4770.0;65.0;50.0;1045.0;940.0;100.0;;;;;
661;Vrouwen;Totaal;30 juni 2020;124775;119880;110105;21770;93890;75875;6135.0;19245;14750;8945;1520.0;340.0;4440.0;15410.0;10525.0;10360.0;165.0;4885.0;4760.0;55.0;75.0;960.0;865.0;105.0;;;;;
662;Vrouwen;Totaal;31 december 2020;126275;121405;111660;21155;95775;77380;6265.0;19465;14855;8935;1600.0;350.0;4465.0;15660.0;10740.0;10560.0;180.0;4920.0;4780.0;65.0;75.0;790.0;730.0;60.0;;;;;
663;Vrouwen;0 jaar;31 maart 2015;605;415;325;115;210;95;10.0;115;130;110;10.0;;10.0;310.0;255.0;240.0;15.0;55.0;35.0;20.0;;;;;;;;;
664;Vrouwen;0 jaar;30 juni 2015;640;485;380;135;250;125;10.0;125;145;125;10.0;;10.0;300.0;235.0;215.0;20.0;65.0;45.0;25.0;;;;;;;;;
665;Vrouwen;0 jaar;31 december 2015;645;510;410;135;275;125;10.0;145;145;130;10.0;;10.0;275.0;205.0;190.0;20.0;70.0;50.0;20.0;;;;;;;;;
666;Vrouwen;0 jaar;30 juni 2016;820;700;560;270;310;150;15.0;150;170;130;;;35.0;275.0;225.0;205.0;20.0;45.0;35.0;10.0;;;;;;;;;
667;Vrouwen;0 jaar;31 december 2016;730;600;490;255;250;130;10.0;120;135;100;;;30.0;250.0;210.0;190.0;20.0;40.0;25.0;15.0;;;;;;;;;
668;Vrouwen;0 jaar;30 juni 2017;865;735;610;275;360;175;10.0;185;150;110;;;35.0;290.0;225.0;210.0;15.0;65.0;45.0;20.0;;;;;;;;;
669;Vrouwen;0 jaar;31 december 2017;710;585;465;195;285;130;;150;135;95;;;35.0;260.0;205.0;195.0;10.0;55.0;45.0;10.0;;;;;;;;;
670;Vrouwen;0 jaar;30 juni 2018;870;750;630;265;380;175;15.0;205;150;110;10.0;;30.0;270.0;225.0;205.0;20.0;45.0;30.0;15.0;;;;;;;;;
671;Vrouwen;0 jaar;31 december 2018;765;640;530;205;340;180;10.0;165;130;90;10.0;;35.0;255.0;210.0;195.0;15.0;45.0;30.0;15.0;;;;;;;;;
672;Vrouwen;0 jaar;30 juni 2019;895;765;650;250;430;220;10.0;215;150;110;15.0;;20.0;285.0;230.0;215.0;20.0;55.0;40.0;15.0;;;;;;;;;
673;Vrouwen;0 jaar;31 december 2019;795;665;555;195;380;200;;195;130;105;10.0;;20.0;280.0;235.0;210.0;25.0;45.0;25.0;15.0;;;;;;;;;
674;Vrouwen;0 jaar;30 juni 2020;940;810;690;255;455;240;10.0;220;145;110;;;35.0;300.0;255.0;240.0;15.0;40.0;25.0;15.0;;;;;;;;;
675;Vrouwen;0 jaar;31 december 2020;820;700;575;185;410;225;10.0;195;145;100;15.0;;35.0;270.0;215.0;200.0;20.0;55.0;25.0;25.0;;;;;;;;;
676;Vrouwen;1 jaar;31 maart 2015;820;635;460;140;325;170;30.0;145;220;205;;;10.0;395.0;345.0;340.0;;50.0;45.0;;;;;;;;;;
677;Vrouwen;1 jaar;30 juni 2015;860;670;510;170;345;185;30.0;155;205;190;10.0;;10.0;400.0;355.0;345.0;;50.0;50.0;;;;;;;;;;
678;Vrouwen;1 jaar;31 december 2015;930;740;600;230;385;205;20.0;180;195;175;10.0;;10.0;385.0;320.0;320.0;;65.0;55.0;10.0;;;;;;;;;
679;Vrouwen;1 jaar;30 juni 2016;1100;955;750;360;420;230;40.0;180;240;195;15.0;;40.0;370.0;290.0;280.0;;80.0;75.0;;;;;;;;;;
680;Vrouwen;1 jaar;31 december 2016;1140;1020;810;400;440;225;35.0;210;245;205;10.0;;35.0;360.0;280.0;275.0;10.0;80.0;80.0;;;;;;;;;;
681;Vrouwen;1 jaar;30 juni 2017;1205;1100;910;490;465;240;45.0;210;225;190;;;40.0;340.0;290.0;280.0;10.0;55.0;50.0;;;;;;;;;;
682;Vrouwen;1 jaar;31 december 2017;1080;970;800;390;450;250;25.0;195;205;165;;;40.0;320.0;275.0;270.0;;50.0;45.0;;;;;;;;;;
683;Vrouwen;1 jaar;30 juni 2018;1255;1115;930;420;540;275;45.0;245;230;185;15.0;;35.0;375.0;305.0;295.0;;70.0;70.0;;;;;;;;;;
684;Vrouwen;1 jaar;31 december 2018;1160;1005;840;335;535;280;40.0;245;205;155;15.0;;35.0;365.0;300.0;295.0;;65.0;60.0;;;;;;;;;;
685;Vrouwen;1 jaar;30 juni 2019;1280;1145;980;395;635;315;50.0;300;210;175;10.0;;30.0;355.0;300.0;290.0;10.0;55.0;55.0;;;;;;;;;;
686;Vrouwen;1 jaar;31 december 2019;1250;1105;950;360;635;335;50.0;285;205;165;10.0;;30.0;355.0;295.0;280.0;10.0;60.0;55.0;;;;;;;;;;
687;Vrouwen;1 jaar;30 juni 2020;1135;990;835;345;535;300;30.0;235;200;150;20.0;;35.0;365.0;305.0;300.0;;60.0;55.0;;;;;;;;;;
688;Vrouwen;1 jaar;31 december 2020;1180;1040;885;290;620;360;35.0;265;210;160;15.0;;35.0;380.0;325.0;315.0;10.0;55.0;50.0;;;;;;;;;;
689;Vrouwen;2 jaar;31 maart 2015;1140;920;720;155;580;295;110.0;245;275;250;;;20.0;465.0;405.0;400.0;;60.0;60.0;;;;;;;;;;
690;Vrouwen;2 jaar;30 juni 2015;1200;985;785;210;600;290;120.0;250;275;255;;;20.0;470.0;410.0;400.0;10.0;65.0;60.0;;;;;;;;;;
691;Vrouwen;2 jaar;31 december 2015;1220;1040;855;265;620;315;115.0;245;260;245;;;15.0;440.0;370.0;365.0;;75.0;70.0;;;;;;;;;;
692;Vrouwen;2 jaar;30 juni 2016;1410;1240;970;415;595;325;85.0;225;305;240;10.0;;55.0;465.0;380.0;375.0;;85.0;80.0;;;;;;;;;;
693;Vrouwen;2 jaar;31 december 2016;1535;1350;1095;465;680;345;105.0;280;305;240;15.0;;60.0;475.0;395.0;390.0;10.0;80.0;75.0;;;;;;;;;;
694;Vrouwen;2 jaar;30 juni 2017;1685;1535;1295;610;775;415;120.0;295;310;265;10.0;;40.0;450.0;350.0;345.0;;100.0;95.0;;;;;;;;;;
695;Vrouwen;2 jaar;31 december 2017;1585;1440;1215;570;700;370;105.0;275;285;250;;;30.0;440.0;350.0;340.0;;95.0;90.0;;;;;;;;;;
696;Vrouwen;2 jaar;30 juni 2018;1660;1530;1300;545;820;415;130.0;340;295;235;20.0;;45.0;430.0;360.0;355.0;10.0;65.0;65.0;;;;;;;;;;
697;Vrouwen;2 jaar;31 december 2018;1605;1455;1245;510;785;420;115.0;310;265;195;25.0;;45.0;410.0;340.0;340.0;;70.0;70.0;;;;;;;;;;
698;Vrouwen;2 jaar;30 juni 2019;1725;1570;1350;565;870;435;150.0;365;280;245;15.0;;25.0;450.0;355.0;350.0;10.0;95.0;95.0;;;;;;;;;;
699;Vrouwen;2 jaar;31 december 2019;1695;1525;1325;500;900;435;150.0;405;260;220;15.0;;25.0;460.0;370.0;360.0;10.0;95.0;95.0;;;;;;;;;;
700;Vrouwen;2 jaar;30 juni 2020;1650;1490;1285;490;870;415;135.0;385;270;225;15.0;;35.0;450.0;370.0;365.0;;80.0;75.0;;;;;;;;;;
701;Vrouwen;2 jaar;31 december 2020;1595;1455;1275;435;905;470;130.0;370;260;215;15.0;;35.0;440.0;365.0;355.0;10.0;75.0;75.0;;;;;;;;;;
702;Vrouwen;3 jaar;31 maart 2015;1590;1350;1115;230;925;535;240.0;350;315;295;;;15.0;545.0;445.0;440.0;;100.0;100.0;;;;;;;;;;
703;Vrouwen;3 jaar;30 juni 2015;1630;1415;1205;275;975;555;235.0;345;300;280;;;20.0;510.0;415.0;410.0;10.0;100.0;100.0;;;;;;;;;;
704;Vrouwen;3 jaar;31 december 2015;1665;1450;1240;320;965;510;255.0;355;325;295;;;30.0;530.0;440.0;430.0;;95.0;95.0;;;;;;;;;;
705;Vrouwen;3 jaar;30 juni 2016;1930;1735;1400;480;990;560;265.0;315;400;315;10.0;;75.0;525.0;415.0;410.0;;110.0;110.0;;;;;;;;;;
706;Vrouwen;3 jaar;31 december 2016;1985;1815;1515;540;1050;580;260.0;360;360;280;10.0;;75.0;470.0;365.0;355.0;;110.0;105.0;;;;;;;;;;
707;Vrouwen;3 jaar;30 juni 2017;2235;2060;1760;700;1170;645;280.0;450;380;290;20.0;;80.0;510.0;400.0;395.0;;110.0;110.0;;;;;;;;;;
708;Vrouwen;3 jaar;31 december 2017;2210;2050;1755;645;1235;660;265.0;475;375;305;15.0;;60.0;510.0;405.0;400.0;10.0;105.0;100.0;;;;;;;;;;
709;Vrouwen;3 jaar;30 juni 2018;2505;2350;2065;720;1475;695;365.0;600;370;305;30.0;;40.0;510.0;390.0;385.0;;115.0;110.0;;;;;;;;;;
710;Vrouwen;3 jaar;31 december 2018;2400;2235;1945;685;1390;710;300.0;550;390;315;30.0;;55.0;515.0;395.0;385.0;10.0;120.0;120.0;;;;;;;;;;
711;Vrouwen;3 jaar;30 juni 2019;2415;2255;2000;730;1420;640;370.0;610;350;305;15.0;;30.0;515.0;410.0;410.0;;100.0;100.0;;;;;;;;;;
712;Vrouwen;3 jaar;31 december 2019;2345;2180;1970;675;1410;690;370.0;560;280;235;20.0;;30.0;485.0;390.0;380.0;10.0;95.0;90.0;;;;;;;;;;
713;Vrouwen;3 jaar;30 juni 2020;2380;2185;1945;670;1415;660;345.0;600;325;280;20.0;;30.0;565.0;445.0;440.0;;120.0;120.0;;;;;;;;;;
714;Vrouwen;3 jaar;31 december 2020;2365;2175;1930;630;1445;695;380.0;595;325;265;25.0;;40.0;560.0;435.0;425.0;;130.0;125.0;;;;;;;;;;
715;Vrouwen;4 jaar;31 maart 2015;2035;1780;1510;230;1320;905;245.0;395;385;365;10.0;;15.0;625.0;505.0;500.0;;125.0;120.0;;;;;;;;;;
716;Vrouwen;4 jaar;30 juni 2015;2120;1885;1620;285;1380;935;275.0;410;385;365;10.0;;15.0;605.0;485.0;475.0;10.0;125.0;125.0;;;;;;;;;;
717;Vrouwen;4 jaar;31 december 2015;2145;1930;1650;360;1345;845;300.0;445;380;350;10.0;;25.0;570.0;430.0;425.0;;140.0;140.0;;;;;;;;;;
718;Vrouwen;4 jaar;30 juni 2016;2360;2180;1815;565;1340;800;335.0;435;440;345;15.0;;80.0;560.0;415.0;410.0;;140.0;140.0;;;;;;;;;;
719;Vrouwen;4 jaar;31 december 2016;2480;2255;1870;635;1345;795;330.0;435;475;375;15.0;;95.0;610.0;470.0;460.0;10.0;145.0;140.0;;;;;;;;;;
720;Vrouwen;4 jaar;30 juni 2017;2670;2500;2155;745;1575;965;365.0;510;465;375;10.0;;90.0;575.0;440.0;430.0;;140.0;140.0;;;;;;;;;;
721;Vrouwen;4 jaar;31 december 2017;2585;2390;2065;710;1495;895;335.0;500;420;325;20.0;;80.0;570.0;430.0;425.0;;140.0;135.0;;;;;;;;;;
722;Vrouwen;4 jaar;30 juni 2018;3020;2840;2505;815;1845;1050;420.0;665;445;360;30.0;;65.0;585.0;455.0;445.0;10.0;135.0;130.0;;;;;;;;;;
723;Vrouwen;4 jaar;31 december 2018;3020;2845;2535;805;1900;1030;435.0;710;425;340;25.0;;60.0;590.0;455.0;450.0;;135.0;135.0;;;;;;;;;;
724;Vrouwen;4 jaar;30 juni 2019;3090;2925;2635;890;1975;1015;500.0;760;420;365;25.0;;40.0;600.0;455.0;450.0;;145.0;140.0;;;;;;;;;;
725;Vrouwen;4 jaar;31 december 2019;3010;2805;2540;855;1875;950;465.0;735;380;345;20.0;;30.0;610.0;470.0;455.0;10.0;140.0;140.0;;;;;;;;;;
726;Vrouwen;4 jaar;30 juni 2020;2890;2700;2455;850;1810;935;480.0;690;365;310;30.0;;35.0;585.0;450.0;445.0;;135.0;130.0;;;;;;;;;;
727;Vrouwen;4 jaar;31 december 2020;2905;2695;2475;795;1850;1015;465.0;675;335;275;30.0;;35.0;585.0;460.0;455.0;10.0;125.0;120.0;;;;;;;;;;
728;Vrouwen;5 jaar;31 maart 2015;2475;2210;1880;225;1710;1295;205.0;425;485;450;15.0;;25.0;710.0;555.0;550.0;;160.0;155.0;;;;;;;;;;
729;Vrouwen;5 jaar;30 juni 2015;2595;2330;2035;325;1770;1350;225.0;430;455;415;20.0;;25.0;680.0;540.0;530.0;10.0;140.0;140.0;;;;;;;;;;
730;Vrouwen;5 jaar;31 december 2015;2650;2410;2135;450;1760;1320;200.0;480;425;400;15.0;;20.0;655.0;510.0;505.0;;155.0;150.0;;;;;;;;;;
731;Vrouwen;5 jaar;30 juni 2016;2995;2775;2405;645;1860;1375;210.0;445;505;435;20.0;;60.0;670.0;495.0;490.0;;175.0;175.0;;;;;;;;;;
732;Vrouwen;5 jaar;31 december 2016;2885;2680;2290;715;1690;1165;245.0;465;505;405;25.0;;80.0;615.0;435.0;430.0;;180.0;180.0;;;;;;;;;;
733;Vrouwen;5 jaar;30 juni 2017;3245;3045;2705;950;1945;1415;280.0;480;495;395;15.0;;90.0;615.0;460.0;455.0;;160.0;160.0;;;;;;;;;;
734;Vrouwen;5 jaar;31 december 2017;3075;2885;2500;815;1855;1265;280.0;530;535;420;20.0;;100.0;650.0;480.0;480.0;;170.0;165.0;;;;;;;;;;
735;Vrouwen;5 jaar;30 juni 2018;3430;3255;2930;860;2265;1535;315.0;655;490;405;35.0;;55.0;660.0;480.0;475.0;;175.0;175.0;;;;;;;;;;
736;Vrouwen;5 jaar;31 december 2018;3350;3160;2855;850;2190;1440;315.0;690;465;370;30.0;;65.0;625.0;465.0;460.0;;160.0;155.0;;;;;;;;;;
737;Vrouwen;5 jaar;30 juni 2019;3645;3450;3115;1000;2345;1485;365.0;785;465;390;35.0;;45.0;685.0;515.0;510.0;;165.0;165.0;;;;;;;;;;
738;Vrouwen;5 jaar;31 december 2019;3510;3275;2970;910;2255;1390;360.0;770;440;380;25.0;;40.0;725.0;560.0;545.0;15.0;165.0;160.0;;;;;;;;;;
739;Vrouwen;5 jaar;30 juni 2020;3485;3250;2965;900;2255;1375;385.0;775;415;360;25.0;;40.0;700.0;535.0;525.0;10.0;165.0;160.0;;;;;;;;;;
740;Vrouwen;5 jaar;31 december 2020;3415;3195;2920;865;2240;1340;385.0;800;415;350;30.0;;45.0;695.0;515.0;505.0;10.0;180.0;175.0;;;;;;;;;;
741;Vrouwen;6 jaar;31 maart 2015;3165;2860;2505;275;2290;1870;190.0;475;535;500;20.0;;20.0;810.0;600.0;600.0;;210.0;205.0;;;;;;;;;;
742;Vrouwen;6 jaar;30 juni 2015;3385;3120;2760;370;2470;2040;225.0;490;550;505;20.0;;25.0;795.0;585.0;580.0;10.0;205.0;205.0;;;;;;;;;;
743;Vrouwen;6 jaar;31 december 2015;3255;3020;2675;460;2300;1845;185.0;485;545;480;25.0;;50.0;730.0;540.0;535.0;;195.0;195.0;;;;;;;;;;
744;Vrouwen;6 jaar;30 juni 2016;3685;3480;3075;720;2475;1970;180.0;490;540;450;35.0;;80.0;690.0;495.0;490.0;;195.0;195.0;;;;;;;;;;
745;Vrouwen;6 jaar;31 december 2016;3715;3475;3065;815;2390;1890;185.0;515;545;455;35.0;;80.0;725.0;535.0;520.0;10.0;195.0;190.0;;;;;;;;;;
746;Vrouwen;6 jaar;30 juni 2017;4085;3870;3475;955;2715;2185;245.0;535;565;465;30.0;;85.0;725.0;515.0;505.0;10.0;210.0;210.0;;;;;;;;;;
747;Vrouwen;6 jaar;31 december 2017;3710;3510;3115;880;2440;1875;255.0;565;545;450;20.0;;85.0;690.0;485.0;475.0;;205.0;205.0;;;;;;;;;;
748;Vrouwen;6 jaar;30 juni 2018;4320;4125;3790;995;3030;2255;285.0;765;520;405;55.0;;65.0;730.0;535.0;530.0;10.0;195.0;190.0;;;;;;;;;;
749;Vrouwen;6 jaar;31 december 2018;4165;3955;3620;990;2840;2110;290.0;730;535;420;60.0;;65.0;750.0;550.0;540.0;10.0;200.0;195.0;;;;;;;;;;
750;Vrouwen;6 jaar;30 juni 2019;4420;4225;3890;1035;3090;2230;350.0;825;535;440;50.0;;50.0;755.0;550.0;545.0;;205.0;200.0;;;;;;;;;;
751;Vrouwen;6 jaar;31 december 2019;4170;3930;3615;1010;2820;1995;295.0;810;475;380;50.0;;55.0;740.0;560.0;555.0;;180.0;175.0;;;;;;;;;;
752;Vrouwen;6 jaar;30 juni 2020;4195;3955;3620;1015;2825;1990;290.0;830;475;390;40.0;;55.0;750.0;555.0;550.0;;195.0;190.0;;;;;;;;;;
753;Vrouwen;6 jaar;31 december 2020;4115;3850;3515;940;2790;1935;325.0;825;500;410;35.0;;65.0;815.0;615.0;605.0;;205.0;200.0;;;;;;;;;;
754;Vrouwen;7 jaar;31 maart 2015;4655;4370;3995;335;3730;3220;250.0;545;590;505;35.0;;55.0;795.0;600.0;595.0;;195.0;195.0;;;;;;;;;;
