ID;Leeftijd;TweedeNationaliteit;Perioden;PersonenMetNederlandseNationaliteit_1;MannenMetNederlandseNationaliteit_2;VrouwenMetNederlandseNationaliteit_3
1319;Totaal alle leeftijden;312;2008;4190.0;1697.0;2493.0
1320;Totaal alle leeftijden;312;2009;4256.0;1724.0;2532.0
1321;Totaal alle leeftijden;312;2010;4309.0;1747.0;2562.0
1322;Totaal alle leeftijden;312;2011;4338.0;1756.0;2582.0
1323;Totaal alle leeftijden;312;2012;4386.0;1795.0;2591.0
1324;Totaal alle leeftijden;312;2013;4466.0;1831.0;2635.0
1325;Totaal alle leeftijden;312;2014;4564.0;1894.0;2670.0
1326;Totaal alle leeftijden;313;1998;2677.0;1170.0;1507.0
1327;Totaal alle leeftijden;313;1999;2800.0;1229.0;1571.0
1328;Totaal alle leeftijden;313;2000;2915.0;1282.0;1633.0
1329;Totaal alle leeftijden;313;2001;3002.0;1321.0;1681.0
1330;Totaal alle leeftijden;313;2002;3137.0;1381.0;1756.0
1331;Totaal alle leeftijden;313;2003;3286.0;1453.0;1833.0
1332;Totaal alle leeftijden;313;2004;3427.0;1523.0;1904.0
1333;Totaal alle leeftijden;313;2005;3525.0;1573.0;1952.0
1334;Totaal alle leeftijden;313;2006;3638.0;1611.0;2027.0
1335;Totaal alle leeftijden;313;2007;3692.0;1633.0;2059.0
1336;Totaal alle leeftijden;313;2008;3762.0;1658.0;2104.0
1337;Totaal alle leeftijden;313;2009;3917.0;1735.0;2182.0
1338;Totaal alle leeftijden;313;2010;4120.0;1830.0;2290.0
1339;Totaal alle leeftijden;313;2011;4294.0;1916.0;2378.0
1340;Totaal alle leeftijden;313;2012;4612.0;2085.0;2527.0
1341;Totaal alle leeftijden;313;2013;4896.0;2227.0;2669.0
1342;Totaal alle leeftijden;313;2014;5160.0;2357.0;2803.0
1343;Totaal alle leeftijden;314;1998;334.0;189.0;145.0
1344;Totaal alle leeftijden;314;1999;601.0;356.0;245.0
1345;Totaal alle leeftijden;314;2000;901.0;533.0;368.0
1346;Totaal alle leeftijden;314;2001;1047.0;612.0;435.0
1347;Totaal alle leeftijden;314;2002;1235.0;706.0;529.0
1348;Totaal alle leeftijden;314;2003;1462.0;824.0;638.0
1349;Totaal alle leeftijden;314;2004;1634.0;901.0;733.0
1350;Totaal alle leeftijden;314;2005;1721.0;945.0;776.0
1351;Totaal alle leeftijden;314;2006;1815.0;963.0;852.0
1352;Totaal alle leeftijden;314;2007;2043.0;1056.0;987.0
1353;Totaal alle leeftijden;314;2008;2472.0;1249.0;1223.0
1354;Totaal alle leeftijden;314;2009;3248.0;1621.0;1627.0
1355;Totaal alle leeftijden;314;2010;3988.0;2016.0;1972.0
1356;Totaal alle leeftijden;314;2011;4298.0;2153.0;2145.0
1357;Totaal alle leeftijden;314;2012;4679.0;2314.0;2365.0
1358;Totaal alle leeftijden;314;2013;5257.0;2584.0;2673.0
1359;Totaal alle leeftijden;314;2014;6127.0;3075.0;3052.0
1360;Totaal alle leeftijden;315;1998;8645.0;4979.0;3666.0
1361;Totaal alle leeftijden;315;1999;10565.0;6097.0;4468.0
1362;Totaal alle leeftijden;315;2000;13147.0;7580.0;5567.0
1363;Totaal alle leeftijden;315;2001;14592.0;8305.0;6287.0
1364;Totaal alle leeftijden;315;2002;15274.0;8617.0;6657.0
1365;Totaal alle leeftijden;315;2003;15623.0;8764.0;6859.0
1366;Totaal alle leeftijden;315;2004;15877.0;8852.0;7025.0
1367;Totaal alle leeftijden;315;2005;16012.0;8886.0;7126.0
1368;Totaal alle leeftijden;315;2006;16124.0;8863.0;7261.0
1369;Totaal alle leeftijden;315;2007;16259.0;8881.0;7378.0
1370;Totaal alle leeftijden;315;2008;16477.0;8944.0;7533.0
1371;Totaal alle leeftijden;315;2009;16737.0;9027.0;7710.0
1372;Totaal alle leeftijden;315;2010;17308.0;9268.0;8040.0
1373;Totaal alle leeftijden;315;2011;17585.0;9368.0;8217.0
1374;Totaal alle leeftijden;315;2012;17876.0;9484.0;8392.0
1375;Totaal alle leeftijden;315;2013;18254.0;9629.0;8625.0
1376;Totaal alle leeftijden;315;2014;19054.0;10064.0;8990.0
1377;Totaal alle leeftijden;316;1998;4123.0;2204.0;1919.0
1378;Totaal alle leeftijden;316;1999;4287.0;2298.0;1989.0
1379;Totaal alle leeftijden;316;2000;4401.0;2361.0;2040.0
1380;Totaal alle leeftijden;316;2001;4479.0;2413.0;2066.0
1381;Totaal alle leeftijden;316;2002;4652.0;2498.0;2154.0
1382;Totaal alle leeftijden;316;2003;4795.0;2565.0;2230.0
1383;Totaal alle leeftijden;316;2004;4900.0;2611.0;2289.0
1384;Totaal alle leeftijden;316;2005;4957.0;2638.0;2319.0
1385;Totaal alle leeftijden;316;2006;5034.0;2663.0;2371.0
1386;Totaal alle leeftijden;316;2007;5120.0;2698.0;2422.0
1387;Totaal alle leeftijden;316;2008;5158.0;2712.0;2446.0
1388;Totaal alle leeftijden;316;2009;5185.0;2725.0;2460.0
1389;Totaal alle leeftijden;316;2010;5089.0;2659.0;2430.0
1390;Totaal alle leeftijden;316;2011;5131.0;2674.0;2457.0
1391;Totaal alle leeftijden;316;2012;5124.0;2664.0;2460.0
1392;Totaal alle leeftijden;316;2013;5074.0;2653.0;2421.0
1393;Totaal alle leeftijden;316;2014;5095.0;2669.0;2426.0
1394;Totaal alle leeftijden;64;1998;14059.0;5105.0;8954.0
1395;Totaal alle leeftijden;64;1999;14813.0;5553.0;9260.0
1396;Totaal alle leeftijden;64;2000;15450.0;5905.0;9545.0
1397;Totaal alle leeftijden;64;2001;16212.0;6326.0;9886.0
1398;Totaal alle leeftijden;64;2002;16868.0;6696.0;10172.0
1399;Totaal alle leeftijden;64;2003;17453.0;7009.0;10444.0
1400;Totaal alle leeftijden;64;2004;18169.0;7395.0;10774.0
1401;Totaal alle leeftijden;64;2005;18795.0;7718.0;11077.0
1402;Totaal alle leeftijden;64;2006;19433.0;8072.0;11361.0
1403;Totaal alle leeftijden;64;2007;20057.0;8418.0;11639.0
1404;Totaal alle leeftijden;64;2008;20729.0;8816.0;11913.0
1405;Totaal alle leeftijden;64;2009;21317.0;9142.0;12175.0
1406;Totaal alle leeftijden;64;2010;22089.0;9552.0;12537.0
1407;Totaal alle leeftijden;64;2011;22860.0;9913.0;12947.0
1408;Totaal alle leeftijden;64;2012;23623.0;10314.0;13309.0
1409;Totaal alle leeftijden;64;2013;24409.0;10734.0;13675.0
1410;Totaal alle leeftijden;64;2014;24997.0;11077.0;13920.0
1411;Totaal alle leeftijden;120;1998;127.0;66.0;61.0
1412;Totaal alle leeftijden;120;1999;151.0;84.0;67.0
1413;Totaal alle leeftijden;120;2000;160.0;90.0;70.0
1414;Totaal alle leeftijden;120;2001;168.0;91.0;77.0
1415;Totaal alle leeftijden;120;2002;184.0;101.0;83.0
1416;Totaal alle leeftijden;120;2003;193.0;105.0;88.0
1417;Totaal alle leeftijden;120;2004;191.0;104.0;87.0
1418;Totaal alle leeftijden;120;2005;206.0;111.0;95.0
1419;Totaal alle leeftijden;120;2006;212.0;113.0;99.0
1420;Totaal alle leeftijden;120;2007;235.0;123.0;112.0
1421;Totaal alle leeftijden;120;2008;245.0;127.0;118.0
1422;Totaal alle leeftijden;120;2009;249.0;128.0;121.0
1423;Totaal alle leeftijden;120;2010;249.0;126.0;123.0
1424;Totaal alle leeftijden;120;2011;260.0;134.0;126.0
1425;Totaal alle leeftijden;120;2012;270.0;141.0;129.0
1426;Totaal alle leeftijden;120;2013;285.0;145.0;140.0
1427;Totaal alle leeftijden;120;2014;288.0;145.0;143.0
1428;Totaal alle leeftijden;214;1998;179.0;57.0;122.0
1429;Totaal alle leeftijden;214;1999;201.0;61.0;140.0
1430;Totaal alle leeftijden;214;2000;217.0;66.0;151.0
1431;Totaal alle leeftijden;214;2001;232.0;73.0;159.0
1432;Totaal alle leeftijden;214;2002;246.0;81.0;165.0
1433;Totaal alle leeftijden;214;2003;280.0;95.0;185.0
1434;Totaal alle leeftijden;214;2004;305.0;103.0;202.0
1435;Totaal alle leeftijden;214;2005;317.0;109.0;208.0
1436;Totaal alle leeftijden;214;2006;321.0;113.0;208.0
1437;Totaal alle leeftijden;214;2007;313.0;111.0;202.0
1438;Totaal alle leeftijden;214;2008;331.0;120.0;211.0
1439;Totaal alle leeftijden;214;2009;331.0;120.0;211.0
1440;Totaal alle leeftijden;214;2010;321.0;112.0;209.0
1441;Totaal alle leeftijden;214;2011;336.0;119.0;217.0
1442;Totaal alle leeftijden;214;2012;351.0;131.0;220.0
1443;Totaal alle leeftijden;214;2013;369.0;137.0;232.0
1444;Totaal alle leeftijden;214;2014;387.0;146.0;241.0
1445;Totaal alle leeftijden;317;1998;286.0;112.0;174.0
1446;Totaal alle leeftijden;317;1999;316.0;130.0;186.0
1447;Totaal alle leeftijden;317;2000;347.0;152.0;195.0
1448;Totaal alle leeftijden;317;2001;380.0;171.0;209.0
1449;Totaal alle leeftijden;317;2002;437.0;198.0;239.0
1450;Totaal alle leeftijden;317;2003;471.0;211.0;260.0
1451;Totaal alle leeftijden;317;2004;506.0;227.0;279.0
1452;Totaal alle leeftijden;317;2005;544.0;241.0;303.0
1453;Totaal alle leeftijden;317;2006;573.0;252.0;321.0
1454;Totaal alle leeftijden;317;2007;618.0;274.0;344.0
1455;Totaal alle leeftijden;317;2008;638.0;288.0;350.0
1456;Totaal alle leeftijden;317;2009;690.0;319.0;371.0
1457;Totaal alle leeftijden;317;2010;739.0;346.0;393.0
1458;Totaal alle leeftijden;317;2011;768.0;364.0;404.0
1459;Totaal alle leeftijden;317;2012;820.0;393.0;427.0
1460;Totaal alle leeftijden;317;2013;873.0;424.0;449.0
1461;Totaal alle leeftijden;317;2014;916.0;452.0;464.0
1462;Totaal alle leeftijden;Jemenitisch;1998;12.0;6.0;6.0
1463;Totaal alle leeftijden;Jemenitisch;1999;15.0;8.0;7.0
1464;Totaal alle leeftijden;Jemenitisch;2000;21.0;12.0;9.0
1465;Totaal alle leeftijden;Jemenitisch;2001;32.0;20.0;12.0
1466;Totaal alle leeftijden;Jemenitisch;2002;42.0;26.0;16.0
1467;Totaal alle leeftijden;Jemenitisch;2003;54.0;28.0;26.0
1468;Totaal alle leeftijden;Jemenitisch;2004;60.0;34.0;26.0
1469;Totaal alle leeftijden;Jemenitisch;2005;67.0;37.0;30.0
1470;Totaal alle leeftijden;Jemenitisch;2006;69.0;33.0;36.0
1471;Totaal alle leeftijden;Jemenitisch;2007;71.0;37.0;34.0
1472;Totaal alle leeftijden;Jemenitisch;2008;77.0;41.0;36.0
1473;Totaal alle leeftijden;Jemenitisch;2009;79.0;39.0;40.0
1474;Totaal alle leeftijden;Jemenitisch;2010;84.0;40.0;44.0
1475;Totaal alle leeftijden;Jemenitisch;2011;97.0;47.0;50.0
1476;Totaal alle leeftijden;Jemenitisch;2012;101.0;50.0;51.0
1477;Totaal alle leeftijden;Jemenitisch;2013;118.0;57.0;61.0
1478;Totaal alle leeftijden;Jemenitisch;2014;123.0;63.0;60.0
1479;Totaal alle leeftijden;65;1998;16375.0;7810.0;8565.0
1480;Totaal alle leeftijden;65;1999;19022.0;9190.0;9832.0
1481;Totaal alle leeftijden;65;2000;21218.0;10389.0;10829.0
1482;Totaal alle leeftijden;65;2001;22143.0;10849.0;11294.0
1483;Totaal alle leeftijden;65;2002;22681.0;11099.0;11582.0
1484;Totaal alle leeftijden;65;2003;22993.0;11242.0;11751.0
1485;Totaal alle leeftijden;65;2004;23150.0;11263.0;11887.0
1486;Totaal alle leeftijden;65;2005;23129.0;11223.0;11906.0
1487;Totaal alle leeftijden;65;2006;22721.0;11034.0;11687.0
1488;Totaal alle leeftijden;65;2007;22048.0;10682.0;11366.0
1489;Totaal alle leeftijden;65;2008;21548.0;10438.0;11110.0
1490;Totaal alle leeftijden;65;2009;20619.0;9976.0;10643.0
1491;Totaal alle leeftijden;65;2010;10966.0;5234.0;5732.0
1492;Totaal alle leeftijden;65;2011;6695.0;3200.0;3495.0
1493;Totaal alle leeftijden;65;2012;4351.0;2078.0;2273.0
1494;Totaal alle leeftijden;65;2013;2988.0;1434.0;1554.0
1495;Totaal alle leeftijden;65;2014;2415.0;1172.0;1243.0
1496;Totaal alle leeftijden;319;1998;767.0;437.0;330.0
1497;Totaal alle leeftijden;319;1999;823.0;474.0;349.0
1498;Totaal alle leeftijden;319;2000;862.0;495.0;367.0
1499;Totaal alle leeftijden;319;2001;901.0;514.0;387.0
1500;Totaal alle leeftijden;319;2002;946.0;535.0;411.0
1501;Totaal alle leeftijden;319;2003;976.0;550.0;426.0
1502;Totaal alle leeftijden;319;2004;1003.0;557.0;446.0
1503;Totaal alle leeftijden;319;2005;1025.0;564.0;461.0
1504;Totaal alle leeftijden;319;2006;1052.0;583.0;469.0
1505;Totaal alle leeftijden;319;2007;1073.0;595.0;478.0
1506;Totaal alle leeftijden;319;2008;1092.0;602.0;490.0
1507;Totaal alle leeftijden;319;2009;1126.0;612.0;514.0
1508;Totaal alle leeftijden;319;2010;1146.0;621.0;525.0
1509;Totaal alle leeftijden;319;2011;1170.0;628.0;542.0
1510;Totaal alle leeftijden;319;2012;1167.0;626.0;541.0
1511;Totaal alle leeftijden;319;2013;1188.0;633.0;555.0
1512;Totaal alle leeftijden;319;2014;1197.0;637.0;560.0
1513;Totaal alle leeftijden;121;1998;4225.0;1986.0;2239.0
1514;Totaal alle leeftijden;121;1999;4445.0;2074.0;2371.0
1515;Totaal alle leeftijden;121;2000;4709.0;2174.0;2535.0
1516;Totaal alle leeftijden;121;2001;4782.0;2196.0;2586.0
1517;Totaal alle leeftijden;121;2002;4886.0;2227.0;2659.0
1518;Totaal alle leeftijden;121;2003;4956.0;2231.0;2725.0
1519;Totaal alle leeftijden;121;2004;5037.0;2271.0;2766.0
1520;Totaal alle leeftijden;121;2005;5086.0;2286.0;2800.0
1521;Totaal alle leeftijden;121;2006;5065.0;2253.0;2812.0
1522;Totaal alle leeftijden;121;2007;5107.0;2274.0;2833.0
1523;Totaal alle leeftijden;121;2008;5134.0;2279.0;2855.0
1524;Totaal alle leeftijden;121;2009;5193.0;2278.0;2915.0
1525;Totaal alle leeftijden;121;2010;5082.0;2259.0;2823.0
1526;Totaal alle leeftijden;121;2011;5170.0;2290.0;2880.0
1527;Totaal alle leeftijden;121;2012;5218.0;2320.0;2898.0
1528;Totaal alle leeftijden;121;2013;5223.0;2313.0;2910.0
1529;Totaal alle leeftijden;121;2014;5216.0;2298.0;2918.0
1530;Totaal alle leeftijden;122;1998;137.0;60.0;77.0
1531;Totaal alle leeftijden;122;1999;150.0;69.0;81.0
1532;Totaal alle leeftijden;122;2000;176.0;79.0;97.0
1533;Totaal alle leeftijden;122;2001;197.0;89.0;108.0
1534;Totaal alle leeftijden;122;2002;223.0;102.0;121.0
1535;Totaal alle leeftijden;122;2003;245.0;113.0;132.0
1536;Totaal alle leeftijden;122;2004;268.0;124.0;144.0
1537;Totaal alle leeftijden;122;2005;295.0;136.0;159.0
1538;Totaal alle leeftijden;122;2006;312.0;146.0;166.0
1539;Totaal alle leeftijden;122;2007;330.0;154.0;176.0
1540;Totaal alle leeftijden;122;2008;347.0;165.0;182.0
1541;Totaal alle leeftijden;122;2009;368.0;177.0;191.0
1542;Totaal alle leeftijden;122;2010;389.0;186.0;203.0
1543;Totaal alle leeftijden;122;2011;425.0;199.0;226.0
1544;Totaal alle leeftijden;122;2012;448.0;210.0;238.0
1545;Totaal alle leeftijden;122;2013;474.0;222.0;252.0
1546;Totaal alle leeftijden;122;2014;495.0;233.0;262.0
1547;Totaal alle leeftijden;333;1998;0.0;0.0;0.0
1548;Totaal alle leeftijden;333;1999;0.0;0.0;0.0
1549;Totaal alle leeftijden;333;2000;0.0;0.0;0.0
1550;Totaal alle leeftijden;333;2001;0.0;0.0;0.0
1551;Totaal alle leeftijden;333;2002;0.0;0.0;0.0
1552;Totaal alle leeftijden;333;2003;0.0;0.0;0.0
1553;Totaal alle leeftijden;333;2004;0.0;0.0;0.0
1554;Totaal alle leeftijden;333;2005;0.0;0.0;0.0
1555;Totaal alle leeftijden;333;2006;0.0;0.0;0.0
1556;Totaal alle leeftijden;333;2007;0.0;0.0;0.0
1557;Totaal alle leeftijden;333;2008;0.0;0.0;0.0
1558;Totaal alle leeftijden;333;2009;0.0;0.0;0.0
1559;Totaal alle leeftijden;333;2010;0.0;0.0;0.0
1560;Totaal alle leeftijden;333;2011;0.0;0.0;0.0
1561;Totaal alle leeftijden;333;2012;0.0;0.0;0.0
1562;Totaal alle leeftijden;333;2013;0.0;0.0;0.0
1563;Totaal alle leeftijden;333;2014;0.0;0.0;0.0
1564;Totaal alle leeftijden;37;1998;2.0;0.0;2.0
1565;Totaal alle leeftijden;37;1999;9.0;4.0;5.0
1566;Totaal alle leeftijden;37;2000;18.0;5.0;13.0
1567;Totaal alle leeftijden;37;2001;28.0;10.0;18.0
1568;Totaal alle leeftijden;37;2002;52.0;18.0;34.0
1569;Totaal alle leeftijden;37;2003;79.0;25.0;54.0
1570;Totaal alle leeftijden;37;2004;90.0;27.0;63.0
1571;Totaal alle leeftijden;37;2005;98.0;29.0;69.0
1572;Totaal alle leeftijden;37;2006;133.0;40.0;93.0
1573;Totaal alle leeftijden;37;2007;147.0;42.0;105.0
1574;Totaal alle leeftijden;37;2008;168.0;48.0;120.0
1575;Totaal alle leeftijden;37;2009;182.0;51.0;131.0
1576;Totaal alle leeftijden;37;2010;162.0;44.0;118.0
1577;Totaal alle leeftijden;37;2011;176.0;44.0;132.0
1578;Totaal alle leeftijden;37;2012;191.0;46.0;145.0
1579;Totaal alle leeftijden;37;2013;201.0;46.0;155.0
1580;Totaal alle leeftijden;37;2014;212.0;49.0;163.0
1581;Totaal alle leeftijden;123;1998;219.0;112.0;107.0
1582;Totaal alle leeftijden;123;1999;223.0;116.0;107.0
1583;Totaal alle leeftijden;123;2000;242.0;124.0;118.0
1584;Totaal alle leeftijden;123;2001;253.0;127.0;126.0
1585;Totaal alle leeftijden;123;2002;272.0;135.0;137.0
1586;Totaal alle leeftijden;123;2003;294.0;146.0;148.0
1587;Totaal alle leeftijden;123;2004;305.0;156.0;149.0
1588;Totaal alle leeftijden;123;2005;312.0;158.0;154.0
1589;Totaal alle leeftijden;123;2006;320.0;160.0;160.0
1590;Totaal alle leeftijden;123;2007;335.0;165.0;170.0
1591;Totaal alle leeftijden;123;2008;341.0;165.0;176.0
1592;Totaal alle leeftijden;123;2009;351.0;170.0;181.0
1593;Totaal alle leeftijden;123;2010;371.0;176.0;195.0
1594;Totaal alle leeftijden;123;2011;397.0;195.0;202.0
1595;Totaal alle leeftijden;123;2012;451.0;232.0;219.0
1596;Totaal alle leeftijden;123;2013;512.0;271.0;241.0
1597;Totaal alle leeftijden;123;2014;593.0;307.0;286.0
1598;Totaal alle leeftijden;445;1998;0.0;0.0;0.0
1599;Totaal alle leeftijden;445;1999;0.0;0.0;0.0
1600;Totaal alle leeftijden;445;2000;0.0;0.0;0.0
1601;Totaal alle leeftijden;445;2001;0.0;0.0;0.0
1602;Totaal alle leeftijden;445;2002;0.0;0.0;0.0
1603;Totaal alle leeftijden;445;2003;0.0;0.0;0.0
1604;Totaal alle leeftijden;445;2004;0.0;0.0;0.0
1605;Totaal alle leeftijden;445;2005;0.0;0.0;0.0
1606;Totaal alle leeftijden;445;2006;0.0;0.0;0.0
1607;Totaal alle leeftijden;445;2007;0.0;0.0;0.0
1608;Totaal alle leeftijden;445;2008;0.0;0.0;0.0
1609;Totaal alle leeftijden;445;2009;0.0;0.0;0.0
1610;Totaal alle leeftijden;445;2010;0.0;0.0;0.0
1611;Totaal alle leeftijden;445;2011;0.0;0.0;0.0
1612;Totaal alle leeftijden;445;2012;0.0;0.0;0.0
1613;Totaal alle leeftijden;445;2013;0.0;0.0;0.0
1614;Totaal alle leeftijden;445;2014;0.0;0.0;0.0
1615;Totaal alle leeftijden;320;1998;0.0;0.0;0.0
1616;Totaal alle leeftijden;320;1999;0.0;0.0;0.0
1617;Totaal alle leeftijden;320;2000;1.0;0.0;1.0
1618;Totaal alle leeftijden;320;2001;1.0;0.0;1.0
1619;Totaal alle leeftijden;320;2002;0.0;0.0;0.0
1620;Totaal alle leeftijden;320;2003;0.0;0.0;0.0
1621;Totaal alle leeftijden;320;2004;0.0;0.0;0.0
1622;Totaal alle leeftijden;320;2005;0.0;0.0;0.0
1623;Totaal alle leeftijden;320;2006;0.0;0.0;0.0
1624;Totaal alle leeftijden;320;2007;0.0;0.0;0.0
1625;Totaal alle leeftijden;320;2008;0.0;0.0;0.0
1626;Totaal alle leeftijden;320;2009;0.0;0.0;0.0
1627;Totaal alle leeftijden;320;2010;1.0;0.0;1.0
1628;Totaal alle leeftijden;320;2011;1.0;0.0;1.0
1629;Totaal alle leeftijden;320;2012;1.0;0.0;1.0
1630;Totaal alle leeftijden;320;2013;1.0;0.0;1.0
1631;Totaal alle leeftijden;320;2014;1.0;0.0;1.0
1632;Totaal alle leeftijden;87;1998;;;
1633;Totaal alle leeftijden;87;1999;;;
1634;Totaal alle leeftijden;87;2000;;;
1635;Totaal alle leeftijden;87;2001;;;
1636;Totaal alle leeftijden;87;2002;;;
1637;Totaal alle leeftijden;87;2003;;;
1638;Totaal alle leeftijden;87;2004;;;
1639;Totaal alle leeftijden;87;2005;;;
1640;Totaal alle leeftijden;87;2006;;;
1641;Totaal alle leeftijden;87;2007;;;
1642;Totaal alle leeftijden;87;2008;;;
1643;Totaal alle leeftijden;87;2009;0.0;0.0;0.0
1644;Totaal alle leeftijden;87;2010;42.0;26.0;16.0
1645;Totaal alle leeftijden;87;2011;147.0;78.0;69.0
1646;Totaal alle leeftijden;87;2012;259.0;133.0;126.0
1647;Totaal alle leeftijden;87;2013;393.0;186.0;207.0
1648;Totaal alle leeftijden;87;2014;822.0;402.0;420.0
1649;Totaal alle leeftijden;43;1998;1413.0;743.0;670.0
1650;Totaal alle leeftijden;43;1999;1791.0;949.0;842.0
1651;Totaal alle leeftijden;43;2000;2087.0;1091.0;996.0
1652;Totaal alle leeftijden;43;2001;2262.0;1175.0;1087.0
1653;Totaal alle leeftijden;43;2002;1970.0;988.0;982.0
1654;Totaal alle leeftijden;43;2003;1914.0;939.0;975.0
1655;Totaal alle leeftijden;43;2004;2272.0;1122.0;1150.0
1656;Totaal alle leeftijden;43;2005;2459.0;1216.0;1243.0
1657;Totaal alle leeftijden;43;2006;2566.0;1243.0;1323.0
1658;Totaal alle leeftijden;43;2007;2622.0;1270.0;1352.0
1659;Totaal alle leeftijden;43;2008;2657.0;1280.0;1377.0
1660;Totaal alle leeftijden;43;2009;2702.0;1305.0;1397.0
1661;Totaal alle leeftijden;43;2010;3020.0;1469.0;1551.0
1662;Totaal alle leeftijden;43;2011;3103.0;1489.0;1614.0
1663;Totaal alle leeftijden;43;2012;3170.0;1511.0;1659.0
1664;Totaal alle leeftijden;43;2013;3210.0;1519.0;1691.0
1665;Totaal alle leeftijden;43;2014;3235.0;1528.0;1707.0
1666;Totaal alle leeftijden;35;1998;0.0;0.0;0.0
1667;Totaal alle leeftijden;35;1999;1.0;0.0;1.0
1668;Totaal alle leeftijden;35;2000;1.0;0.0;1.0
1669;Totaal alle leeftijden;35;2001;3.0;0.0;3.0
1670;Totaal alle leeftijden;35;2002;3.0;0.0;3.0
1671;Totaal alle leeftijden;35;2003;7.0;1.0;6.0
1672;Totaal alle leeftijden;35;2004;10.0;2.0;8.0
1673;Totaal alle leeftijden;35;2005;9.0;2.0;7.0
1674;Totaal alle leeftijden;35;2006;15.0;2.0;13.0
1675;Totaal alle leeftijden;35;2007;24.0;3.0;21.0
1676;Totaal alle leeftijden;35;2008;33.0;5.0;28.0
1677;Totaal alle leeftijden;35;2009;44.0;8.0;36.0
1678;Totaal alle leeftijden;35;2010;56.0;11.0;45.0
1679;Totaal alle leeftijden;35;2011;60.0;10.0;50.0
1680;Totaal alle leeftijden;35;2012;68.0;11.0;57.0
1681;Totaal alle leeftijden;35;2013;76.0;15.0;61.0
1682;Totaal alle leeftijden;35;2014;87.0;23.0;64.0
1683;Totaal alle leeftijden;321;1998;6.0;3.0;3.0
1684;Totaal alle leeftijden;321;1999;7.0;3.0;4.0
1685;Totaal alle leeftijden;321;2000;7.0;3.0;4.0
1686;Totaal alle leeftijden;321;2001;9.0;4.0;5.0
1687;Totaal alle leeftijden;321;2002;11.0;6.0;5.0
1688;Totaal alle leeftijden;321;2003;12.0;6.0;6.0
1689;Totaal alle leeftijden;321;2004;12.0;6.0;6.0
1690;Totaal alle leeftijden;321;2005;11.0;6.0;5.0
1691;Totaal alle leeftijden;321;2006;13.0;6.0;7.0
1692;Totaal alle leeftijden;321;2007;16.0;6.0;10.0
1693;Totaal alle leeftijden;321;2008;18.0;6.0;12.0
1694;Totaal alle leeftijden;321;2009;23.0;8.0;15.0
1695;Totaal alle leeftijden;321;2010;25.0;8.0;17.0
1696;Totaal alle leeftijden;321;2011;26.0;9.0;17.0
1697;Totaal alle leeftijden;321;2012;29.0;9.0;20.0
1698;Totaal alle leeftijden;321;2013;32.0;10.0;22.0
1699;Totaal alle leeftijden;321;2014;38.0;11.0;27.0
1700;Totaal alle leeftijden;125;1998;14.0;7.0;7.0
1701;Totaal alle leeftijden;125;1999;13.0;6.0;7.0
1702;Totaal alle leeftijden;125;2000;14.0;7.0;7.0
1703;Totaal alle leeftijden;125;2001;15.0;7.0;8.0
1704;Totaal alle leeftijden;125;2002;15.0;7.0;8.0
1705;Totaal alle leeftijden;125;2003;14.0;6.0;8.0
1706;Totaal alle leeftijden;125;2004;14.0;5.0;9.0
1707;Totaal alle leeftijden;125;2005;14.0;5.0;9.0
1708;Totaal alle leeftijden;125;2006;12.0;5.0;7.0
1709;Totaal alle leeftijden;125;2007;13.0;6.0;7.0
1710;Totaal alle leeftijden;125;2008;19.0;9.0;10.0
1711;Totaal alle leeftijden;125;2009;22.0;11.0;11.0
1712;Totaal alle leeftijden;125;2010;26.0;12.0;14.0
1713;Totaal alle leeftijden;125;2011;30.0;14.0;16.0
1714;Totaal alle leeftijden;125;2012;35.0;18.0;17.0
1715;Totaal alle leeftijden;125;2013;42.0;24.0;18.0
1716;Totaal alle leeftijden;125;2014;44.0;27.0;17.0
1717;Totaal alle leeftijden;44;1998;12.0;4.0;8.0
1718;Totaal alle leeftijden;44;1999;21.0;8.0;13.0
1719;Totaal alle leeftijden;44;2000;38.0;13.0;25.0
1720;Totaal alle leeftijden;44;2001;47.0;16.0;31.0
1721;Totaal alle leeftijden;44;2002;62.0;15.0;47.0
1722;Totaal alle leeftijden;44;2003;69.0;17.0;52.0
1723;Totaal alle leeftijden;44;2004;80.0;18.0;62.0
1724;Totaal alle leeftijden;44;2005;92.0;23.0;69.0
1725;Totaal alle leeftijden;44;2006;110.0;27.0;83.0
1726;Totaal alle leeftijden;44;2007;126.0;27.0;99.0
