ID;WijkenEnBuurten;Gemeentenaam_1;SoortRegio_2;Codering_3;Indelingswijziging_4;AantalInwoners_5;TotaalVermogenVernielingEnGeweld_6;TotaalVermogensmisdrijven_7;TotaalDiefstal_8;Fietsendiefstal_9;DiefstalOverigeVervoermiddelen_10;DiefstalUitVanafVervoermiddelen_11;ZakkenrollerijStraatroofEnBeroving_12;TotaalDiefstalUitWoningSchuurED_13;DiefstalUitNietResidentieleGebouwen_14;OverigeDiefstalInbraak_15;OverigeVermogensmisdrijven_16;TotaalVernielingTegenOpenbareOrde_17;TotaalVernieling_18;VernielingAanAuto_19;OverigeVernieling_20;OverigeVernielingTegenOpenbareOrde_21;TotaalGeweldsEnSeksueleMisdrijven_22;Mishandeling_23;BedreigingEnStalking_24;OverigeGeweldsEnSeksueleMisdrijven_25;TotaalVermogenVernielingEnGeweld_26;TotaalVermogensmisdrijven_27;TotaalDiefstalUitWoningSchuurED_28;VernielingMisdrijfTegenOpenbareOrde_29;GeweldsEnSeksueleMisdrijven_30
8740;Buitengebied Koarnjum;Leeuwarden                    ;Buurt   ;BU00806208;2.0;55;2.0;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;36.0;36.0;36.0;0.0;0.0
8741;Britsum;Leeuwarden                    ;Buurt   ;BU00806209;2.0;895;5.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;3.0;1.0;2.0;0.0;1.0;1.0;0.0;0.0;6.0;1.0;0.0;3.0;1.0
8742;Buitengebied Britsum;Leeuwarden                    ;Buurt   ;BU00806210;2.0;50;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8743;Stiens e.o.;Leeuwarden                    ;Wijk    ;WK008063  ;2.0;8390;125.0;82.0;51.0;4.0;2.0;3.0;1.0;10.0;17.0;14.0;31.0;21.0;18.0;3.0;15.0;3.0;22.0;9.0;5.0;8.0;15.0;10.0;1.0;2.0;3.0
8744;Stiens;Leeuwarden                    ;Buurt   ;BU00806301;2.0;7305;114.0;73.0;43.0;3.0;2.0;2.0;1.0;6.0;16.0;13.0;30.0;20.0;18.0;3.0;15.0;2.0;21.0;9.0;4.0;8.0;16.0;10.0;1.0;2.0;3.0
8745;Buitengebied Stiens;Leeuwarden                    ;Buurt   ;BU00806302;2.0;290;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;3.0;0.0;0.0;0.0
8746;Feinsum;Leeuwarden                    ;Buurt   ;BU00806303;2.0;120;;;;;;;;;;;;;;;;;;;;;;;;;
8747;Buitengebied Feinsum;Leeuwarden                    ;Buurt   ;BU00806304;2.0;50;1.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0
8748;Hijum;Leeuwarden                    ;Buurt   ;BU00806305;2.0;355;5.0;5.0;5.0;0.0;0.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;14.0;14.0;11.0;0.0;0.0
8749;Buitengebied Hijum;Leeuwarden                    ;Buurt   ;BU00806306;2.0;25;;;;;;;;;;;;;;;;;;;;;;;;;
8750;Alde Leie;Leeuwarden                    ;Buurt   ;BU00806307;2.0;240;4.0;2.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;17.0;8.0;0.0;0.0;4.0
8751;Aldlân & De Hemrik;Leeuwarden                    ;Wijk    ;WK008070  ;3.0;6930;192.0;148.0;118.0;10.0;6.0;14.0;0.0;29.0;21.0;38.0;30.0;26.0;18.0;8.0;10.0;8.0;18.0;8.0;7.0;3.0;28.0;21.0;4.0;3.0;3.0
8752;Aldlân-Oost;Leeuwarden                    ;Buurt   ;BU00807001;2.0;3745;70.0;47.0;32.0;0.0;3.0;4.0;0.0;7.0;7.0;11.0;15.0;13.0;11.0;5.0;6.0;2.0;10.0;4.0;4.0;2.0;19.0;13.0;2.0;3.0;3.0
8753;Aldlân-West;Leeuwarden                    ;Buurt   ;BU00807002;2.0;1980;38.0;29.0;20.0;4.0;1.0;1.0;0.0;9.0;0.0;5.0;9.0;5.0;4.0;2.0;2.0;1.0;4.0;2.0;1.0;1.0;19.0;15.0;5.0;2.0;2.0
8754;Rapenburg;Leeuwarden                    ;Buurt   ;BU00807003;2.0;1110;23.0;22.0;20.0;4.0;0.0;0.0;0.0;11.0;1.0;4.0;2.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;21.0;20.0;10.0;0.0;0.0
8755;Hemrik;Leeuwarden                    ;Buurt   ;BU00807004;2.0;95;61.0;50.0;46.0;2.0;2.0;9.0;0.0;2.0;13.0;18.0;4.0;7.0;3.0;1.0;2.0;4.0;4.0;2.0;2.0;0.0;642.0;526.0;21.0;32.0;42.0
8756;Goutum;Leeuwarden                    ;Wijk    ;WK008071  ;3.0;3105;34.0;23.0;15.0;0.0;1.0;2.0;0.0;8.0;0.0;4.0;8.0;5.0;4.0;1.0;3.0;1.0;6.0;4.0;2.0;0.0;11.0;7.0;3.0;1.0;2.0
8757;Goutum;Leeuwarden                    ;Buurt   ;BU00807101;3.0;3105;34.0;23.0;15.0;0.0;1.0;2.0;0.0;8.0;0.0;4.0;8.0;5.0;4.0;1.0;3.0;1.0;6.0;4.0;2.0;0.0;11.0;7.0;3.0;1.0;2.0
8758;Hempens/Teerns & Zuiderburen;Leeuwarden                    ;Wijk    ;WK008072  ;2.0;5925;82.0;59.0;28.0;0.0;1.0;12.0;0.0;3.0;4.0;8.0;31.0;12.0;11.0;3.0;8.0;1.0;11.0;5.0;5.0;1.0;14.0;10.0;1.0;2.0;2.0
8759;Hempens/Teerns;Leeuwarden                    ;Buurt   ;BU00807201;2.0;145;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;14.0;7.0;0.0;0.0;7.0
8760;Buitengebied Hempens;Leeuwarden                    ;Buurt   ;BU00807202;2.0;95;;;;;;;;;;;;;;;;;;;;;;;;;
8761;Zuiderburen;Leeuwarden                    ;Buurt   ;BU00807203;2.0;5680;80.0;58.0;28.0;0.0;1.0;12.0;0.0;3.0;4.0;8.0;30.0;12.0;11.0;3.0;8.0;1.0;10.0;4.0;5.0;1.0;14.0;10.0;1.0;2.0;2.0
8762;De Zuidlanden;Leeuwarden                    ;Wijk    ;WK008073  ;3.0;1725;31.0;25.0;8.0;2.0;0.0;1.0;0.0;0.0;3.0;2.0;17.0;4.0;4.0;3.0;1.0;0.0;2.0;0.0;1.0;1.0;18.0;14.0;0.0;2.0;1.0
8763;Techum;Leeuwarden                    ;Buurt   ;BU00807301;3.0;1500;25.0;22.0;7.0;1.0;0.0;1.0;0.0;0.0;3.0;2.0;15.0;2.0;2.0;2.0;0.0;0.0;1.0;0.0;1.0;0.0;17.0;15.0;0.0;1.0;1.0
8764;Wiarda;Leeuwarden                    ;Buurt   ;BU00807302;3.0;215;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;9.0;9.0;0.0;0.0;0.0
8765;De Werp;Leeuwarden                    ;Buurt   ;BU00807303;2.0;0;3.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;;;;;
8766;De Zuidlanden;Leeuwarden                    ;Buurt   ;BU00807304;3.0;5;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;;;
8767;De Klamp;Leeuwarden                    ;Buurt   ;BU00807305;3.0;0;;;;;;;;;;;;;;;;;;;;;;;;;
8768;Middelsee;Leeuwarden                    ;Wijk    ;WK008074  ;3.0;40;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;
8769;Middelsee;Leeuwarden                    ;Buurt   ;BU00807401;3.0;40;3.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;;;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;;;;;
8770;Dorpen Zuid-Oost;Leeuwarden                    ;Wijk    ;WK008080  ;3.0;3865;69.0;40.0;26.0;1.0;1.0;8.0;1.0;7.0;2.0;6.0;14.0;17.0;14.0;4.0;10.0;3.0;12.0;4.0;4.0;4.0;18.0;10.0;2.0;4.0;3.0
8771;Wirdum;Leeuwarden                    ;Buurt   ;BU00808001;2.0;1075;26.0;15.0;11.0;0.0;0.0;2.0;0.0;6.0;1.0;2.0;4.0;8.0;6.0;0.0;6.0;2.0;3.0;0.0;2.0;1.0;24.0;14.0;6.0;6.0;3.0
8772;Swichum;Leeuwarden                    ;Buurt   ;BU00808002;2.0;50;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;;;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0
8773;Buitengebied Wirdum;Leeuwarden                    ;Buurt   ;BU00808003;3.0;85;2.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;24.0;12.0;0.0;0.0;12.0
8774;Wergea;Leeuwarden                    ;Buurt   ;BU00808004;2.0;1575;20.0;11.0;5.0;0.0;1.0;0.0;0.0;1.0;1.0;2.0;6.0;2.0;2.0;2.0;0.0;0.0;7.0;3.0;1.0;3.0;13.0;7.0;1.0;1.0;4.0
8775;Buitengebied Wergea;Leeuwarden                    ;Buurt   ;BU00808005;2.0;125;4.0;4.0;4.0;1.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;32.0;32.0;0.0;0.0;0.0
8776;Warstiens;Leeuwarden                    ;Buurt   ;BU00808006;2.0;35;;;;;;;;;;;;;;;;;;;;;;;;;
8777;Warten;Leeuwarden                    ;Buurt   ;BU00808007;2.0;795;10.0;5.0;3.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;2.0;5.0;5.0;1.0;4.0;0.0;0.0;0.0;0.0;0.0;13.0;6.0;0.0;6.0;0.0
8778;Buitengebied Warten;Leeuwarden                    ;Buurt   ;BU00808008;2.0;110;6.0;3.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;1.0;0.0;2.0;1.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;55.0;27.0;0.0;9.0;9.0
8779;Dorpen Zuid-West;Leeuwarden                    ;Wijk    ;WK008081  ;3.0;3965;44.0;28.0;13.0;4.0;0.0;0.0;0.0;4.0;1.0;4.0;15.0;6.0;4.0;1.0;3.0;2.0;10.0;8.0;1.0;1.0;11.0;7.0;1.0;1.0;3.0
8780;Wytgaard;Leeuwarden                    ;Buurt   ;BU00808101;2.0;410;5.0;1.0;1.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;3.0;3.0;0.0;0.0;12.0;2.0;2.0;2.0;7.0
8781;Buitengebied Wytgaard;Leeuwarden                    ;Buurt   ;BU00808102;2.0;155;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;6.0;0.0;0.0;0.0
8782;Mantgum;Leeuwarden                    ;Buurt   ;BU00808103;2.0;1080;20.0;13.0;8.0;4.0;0.0;0.0;0.0;1.0;1.0;2.0;5.0;3.0;3.0;1.0;2.0;0.0;4.0;3.0;1.0;0.0;19.0;12.0;1.0;3.0;4.0
8783;Buitengebied Mantgum;Leeuwarden                    ;Buurt   ;BU00808104;3.0;65;;;;;;;;;;;;;;;;;;;;;;;;;
8784;Weidum;Leeuwarden                    ;Buurt   ;BU00808105;2.0;500;4.0;4.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;8.0;4.0;0.0;0.0
8785;Buitengebied Weidum;Leeuwarden                    ;Buurt   ;BU00808106;3.0;65;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;15.0;0.0;0.0;0.0;15.0
8786;Jellum;Leeuwarden                    ;Buurt   ;BU00808107;3.0;140;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8787;Bears;Leeuwarden                    ;Buurt   ;BU00808108;3.0;145;3.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;0.0;1.0;21.0;7.0;0.0;0.0;14.0
8788;Jorwert;Leeuwarden                    ;Buurt   ;BU00808109;2.0;255;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;4.0;0.0;0.0;0.0
8789;Buitengebied Jorwert;Leeuwarden                    ;Buurt   ;BU00808110;3.0;80;;;;;;;;;;;;;;;;;;;;;;;;;
8790;Hilaard;Leeuwarden                    ;Buurt   ;BU00808111;3.0;240;3.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
8791;Buitengebied Hilaard;Leeuwarden                    ;Buurt   ;BU00808112;3.0;55;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
8792;Húns;Leeuwarden                    ;Buurt   ;BU00808113;3.0;115;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;9.0;0.0;0.0;0.0;0.0
8793;Leons;Leeuwarden                    ;Buurt   ;BU00808114;3.0;25;;;;;;;;;;;;;;;;;;;;;;;;;
8794;Baard;Leeuwarden                    ;Buurt   ;BU00808115;3.0;195;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;5.0;0.0;0.0;0.0;0.0
8795;Easterlittens;Leeuwarden                    ;Buurt   ;BU00808116;3.0;400;4.0;4.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0
8796;Buitengebied Easterlittens;Leeuwarden                    ;Buurt   ;BU00808117;3.0;30;;;;;;;;;;;;;;;;;;;;;;;;;
8797;Grou e.o.;Leeuwarden                    ;Wijk    ;WK008082  ;3.0;8400;192.0;147.0;104.0;11.0;3.0;13.0;1.0;36.0;4.0;36.0;43.0;24.0;20.0;10.0;10.0;4.0;21.0;10.0;10.0;1.0;23.0;18.0;4.0;2.0;3.0
8798;Reduzum;Leeuwarden                    ;Buurt   ;BU00808201;2.0;1000;6.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;4.0;2.0;2.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;6.0;4.0;0.0;2.0;0.0
8799;Buitengebied Reduzum;Leeuwarden                    ;Buurt   ;BU00808202;3.0;100;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;20.0;20.0;0.0;0.0;0.0
8800;Eagum;Leeuwarden                    ;Buurt   ;BU00808203;2.0;40;;;;;;;;;;;;;;;;;;;;;;;;;
8801;Idaerd;Leeuwarden                    ;Buurt   ;BU00808204;2.0;80;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;13.0;13.0;0.0;0.0;0.0
8802;Friens;Leeuwarden                    ;Buurt   ;BU00808205;2.0;85;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;12.0;12.0;0.0;0.0;0.0
8803;Grou;Leeuwarden                    ;Buurt   ;BU00808206;2.0;5530;140.0;105.0;80.0;10.0;1.0;8.0;1.0;30.0;4.0;26.0;25.0;19.0;15.0;7.0;8.0;4.0;16.0;7.0;8.0;1.0;25.0;19.0;5.0;3.0;3.0
8804;Buitengebied Grou;Leeuwarden                    ;Buurt   ;BU00808207;3.0;185;8.0;6.0;3.0;0.0;1.0;1.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;0.0;0.0;0.0;2.0;1.0;1.0;0.0;43.0;32.0;0.0;0.0;11.0
8805;Jirnsum;Leeuwarden                    ;Buurt   ;BU00808208;2.0;1275;32.0;26.0;17.0;1.0;1.0;2.0;0.0;6.0;0.0;7.0;9.0;3.0;3.0;1.0;2.0;0.0;3.0;2.0;1.0;0.0;25.0;20.0;5.0;2.0;2.0
8806;Buitengebied Jirnsum;Leeuwarden                    ;Buurt   ;BU00808209;2.0;90;2.0;2.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;22.0;22.0;0.0;0.0;0.0
8807;Leiden;Leiden                        ;Gemeente;GM0546    ;;124306;5056.0;3662.0;3074.0;1073.0;206.0;295.0;136.0;276.0;569.0;519.0;588.0;707.0;548.0;250.0;298.0;159.0;687.0;369.0;201.0;117.0;41.0;29.0;2.0;4.0;6.0
8808;Binnenstad-Zuid;Leiden                        ;Wijk    ;WK054600  ;1.0;8645;555.0;421.0;372.0;155.0;11.0;18.0;18.0;36.0;71.0;63.0;49.0;61.0;43.0;18.0;25.0;18.0;73.0;45.0;20.0;8.0;64.0;49.0;4.0;5.0;8.0
8809;Pieterswijk;Leiden                        ;Buurt   ;BU05460000;1.0;2860;299.0;226.0;200.0;89.0;4.0;6.0;13.0;9.0;39.0;40.0;26.0;30.0;20.0;7.0;13.0;10.0;43.0;32.0;9.0;2.0;105.0;79.0;3.0;7.0;15.0
8810;Academiewijk;Leiden                        ;Buurt   ;BU05460001;1.0;1835;61.0;53.0;48.0;24.0;2.0;1.0;2.0;7.0;4.0;8.0;5.0;5.0;5.0;2.0;3.0;0.0;3.0;1.0;1.0;1.0;33.0;29.0;4.0;3.0;2.0
8811;Levendaal-West;Leiden                        ;Buurt   ;BU05460002;1.0;1050;55.0;38.0;30.0;8.0;2.0;8.0;1.0;5.0;3.0;3.0;8.0;6.0;6.0;3.0;3.0;0.0;11.0;5.0;4.0;2.0;52.0;36.0;5.0;6.0;10.0
8812;Levendaal-Oost;Leiden                        ;Buurt   ;BU05460003;1.0;2895;140.0;104.0;94.0;34.0;3.0;3.0;2.0;15.0;25.0;12.0;10.0;20.0;12.0;6.0;6.0;8.0;16.0;7.0;6.0;3.0;48.0;36.0;5.0;4.0;6.0
8813;Binnenstad-Noord;Leiden                        ;Wijk    ;WK054601  ;1.0;14730;1012.0;725.0;629.0;231.0;30.0;36.0;38.0;33.0;157.0;104.0;96.0;130.0;87.0;22.0;65.0;43.0;157.0;97.0;44.0;16.0;69.0;49.0;2.0;6.0;11.0
8814;De Camp;Leiden                        ;Buurt   ;BU05460100;1.0;1055;114.0;94.0;85.0;37.0;2.0;6.0;9.0;2.0;23.0;6.0;9.0;8.0;5.0;2.0;3.0;3.0;12.0;8.0;2.0;2.0;108.0;89.0;2.0;5.0;11.0
8815;Marewijk;Leiden                        ;Buurt   ;BU05460101;1.0;2965;209.0;168.0;145.0;53.0;7.0;8.0;5.0;6.0;43.0;23.0;23.0;19.0;15.0;5.0;10.0;4.0;22.0;16.0;5.0;1.0;70.0;57.0;2.0;5.0;7.0
8816;Pancras-West;Leiden                        ;Buurt   ;BU05460102;1.0;1155;86.0;70.0;62.0;30.0;2.0;1.0;6.0;4.0;10.0;9.0;8.0;9.0;7.0;3.0;4.0;2.0;7.0;5.0;1.0;1.0;74.0;61.0;3.0;6.0;6.0
8817;Pancras-Oost;Leiden                        ;Buurt   ;BU05460103;1.0;2335;129.0;110.0;97.0;19.0;7.0;5.0;3.0;5.0;48.0;10.0;13.0;12.0;3.0;2.0;1.0;9.0;7.0;2.0;3.0;2.0;55.0;47.0;2.0;1.0;3.0
8818;d'Oude Morsch;Leiden                        ;Buurt   ;BU05460104;1.0;835;130.0;81.0;72.0;34.0;1.0;4.0;2.0;1.0;6.0;24.0;9.0;19.0;13.0;2.0;11.0;6.0;30.0;21.0;4.0;5.0;156.0;97.0;1.0;16.0;36.0
8819;Noordvest;Leiden                        ;Buurt   ;BU05460105;1.0;1700;159.0;79.0;74.0;19.0;4.0;1.0;4.0;4.0;24.0;18.0;5.0;35.0;24.0;2.0;22.0;11.0;45.0;21.0;24.0;0.0;94.0;46.0;2.0;14.0;26.0
8820;Havenwijk-Noord;Leiden                        ;Buurt   ;BU05460106;1.0;580;23.0;21.0;17.0;9.0;1.0;1.0;3.0;0.0;1.0;2.0;4.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;40.0;36.0;0.0;2.0;2.0
8821;Havenwijk-Zuid;Leiden                        ;Buurt   ;BU05460107;1.0;1590;51.0;31.0;21.0;9.0;4.0;1.0;0.0;5.0;0.0;2.0;10.0;15.0;12.0;2.0;10.0;3.0;5.0;4.0;1.0;0.0;32.0;19.0;3.0;8.0;3.0
8822;Molenbuurt;Leiden                        ;Buurt   ;BU05460108;1.0;535;66.0;33.0;32.0;17.0;0.0;3.0;5.0;2.0;1.0;4.0;1.0;10.0;5.0;3.0;2.0;5.0;23.0;19.0;2.0;2.0;123.0;62.0;4.0;9.0;43.0
8823;De Waard;Leiden                        ;Buurt   ;BU05460109;1.0;1960;45.0;38.0;24.0;4.0;2.0;6.0;1.0;4.0;1.0;6.0;14.0;2.0;2.0;1.0;1.0;0.0;5.0;1.0;1.0;3.0;23.0;19.0;2.0;1.0;3.0
8824;Stationsdistrict;Leiden                        ;Wijk    ;WK054602  ;1.0;2000;593.0;518.0;488.0;230.0;21.0;15.0;42.0;3.0;88.0;89.0;30.0;25.0;5.0;2.0;3.0;20.0;50.0;26.0;17.0;7.0;297.0;259.0;2.0;3.0;25.0
8825;Stationskwartier;Leiden                        ;Buurt   ;BU05460200;1.0;2000;593.0;518.0;488.0;230.0;21.0;15.0;42.0;3.0;88.0;89.0;30.0;25.0;5.0;2.0;3.0;20.0;50.0;26.0;17.0;7.0;297.0;259.0;2.0;3.0;25.0
8826;Leiden-Noord;Leiden                        ;Wijk    ;WK054603  ;1.0;15555;550.0;386.0;313.0;97.0;29.0;31.0;7.0;53.0;49.0;47.0;73.0;89.0;77.0;33.0;44.0;12.0;75.0;36.0;27.0;12.0;35.0;25.0;3.0;5.0;5.0
8827;Groenoord;Leiden                        ;Buurt   ;BU05460300;1.0;3165;96.0;82.0;65.0;21.0;7.0;10.0;2.0;8.0;6.0;11.0;17.0;5.0;4.0;3.0;1.0;1.0;9.0;2.0;5.0;2.0;30.0;26.0;3.0;1.0;3.0
8828;Noorderkwartier;Leiden                        ;Buurt   ;BU05460301;1.0;5830;229.0;159.0;131.0;43.0;6.0;10.0;3.0;29.0;25.0;15.0;28.0;33.0;27.0;11.0;16.0;6.0;37.0;22.0;11.0;4.0;39.0;27.0;5.0;5.0;6.0
8829;De Kooi;Leiden                        ;Buurt   ;BU05460302;1.0;6555;225.0;145.0;117.0;33.0;16.0;11.0;2.0;16.0;18.0;21.0;28.0;51.0;46.0;19.0;27.0;5.0;29.0;12.0;11.0;6.0;34.0;22.0;2.0;7.0;4.0
8830;Roodenburgerdistrict;Leiden                        ;Wijk    ;WK054604  ;1.0;21425;551.0;413.0;314.0;108.0;31.0;61.0;4.0;35.0;37.0;38.0;99.0;78.0;69.0;34.0;35.0;9.0;60.0;28.0;14.0;18.0;26.0;19.0;2.0;3.0;3.0
8831;Meerburg;Leiden                        ;Buurt   ;BU05460400;1.0;2235;63.0;42.0;31.0;1.0;2.0;6.0;0.0;4.0;12.0;6.0;11.0;13.0;12.0;6.0;6.0;1.0;8.0;2.0;2.0;4.0;28.0;19.0;2.0;5.0;4.0
8832;Rijndijkbuurt;Leiden                        ;Buurt   ;BU05460401;1.0;2325;62.0;43.0;32.0;7.0;4.0;7.0;1.0;8.0;1.0;4.0;11.0;11.0;7.0;2.0;5.0;4.0;8.0;2.0;2.0;4.0;27.0;18.0;3.0;3.0;3.0
8833;Professorenwijk-Oost;Leiden                        ;Buurt   ;BU05460402;1.0;1345;27.0;20.0;17.0;6.0;2.0;6.0;0.0;0.0;0.0;3.0;3.0;5.0;5.0;2.0;3.0;0.0;2.0;0.0;0.0;2.0;20.0;15.0;0.0;4.0;1.0
8834;Burgemeesterswijk;Leiden                        ;Buurt   ;BU05460403;1.0;1970;33.0;25.0;21.0;2.0;1.0;4.0;0.0;6.0;6.0;2.0;4.0;6.0;6.0;3.0;3.0;0.0;2.0;2.0;0.0;0.0;17.0;13.0;3.0;3.0;1.0
8835;Professorenwijk-West;Leiden                        ;Buurt   ;BU05460404;1.0;3070;99.0;88.0;76.0;63.0;0.0;8.0;0.0;1.0;1.0;3.0;12.0;6.0;6.0;4.0;2.0;0.0;5.0;3.0;1.0;1.0;32.0;29.0;0.0;2.0;2.0
8836;Tuinstadwijk;Leiden                        ;Buurt   ;BU05460405;1.0;3765;88.0;58.0;38.0;10.0;6.0;6.0;2.0;2.0;6.0;6.0;20.0;15.0;13.0;8.0;5.0;2.0;15.0;8.0;3.0;4.0;23.0;15.0;1.0;3.0;4.0
8837;Cronestein;Leiden                        ;Buurt   ;BU05460406;1.0;2620;103.0;79.0;66.0;18.0;10.0;11.0;1.0;4.0;10.0;12.0;13.0;9.0;9.0;4.0;5.0;0.0;15.0;9.0;4.0;2.0;39.0;30.0;2.0;3.0;6.0
8838;Klein Cronestein;Leiden                        ;Buurt   ;BU05460407;1.0;5;14.0;12.0;10.0;0.0;3.0;1.0;0.0;4.0;1.0;1.0;2.0;1.0;1.0;1.0;0.0;0.0;1.0;0.0;0.0;1.0;;;;;
8839;Roomburg;Leiden                        ;Buurt   ;BU05460408;1.0;2995;51.0;36.0;19.0;1.0;2.0;10.0;0.0;5.0;0.0;1.0;17.0;11.0;10.0;4.0;6.0;1.0;4.0;2.0;2.0;0.0;17.0;12.0;2.0;3.0;1.0
8840;Waardeiland;Leiden                        ;Buurt   ;BU05460409;1.0;1070;11.0;10.0;4.0;0.0;1.0;2.0;0.0;1.0;0.0;0.0;6.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;10.0;9.0;1.0;0.0;0.0
