ID;WijkenEnBuurten1997;RegioAanduiding_1;StedelijkheidGemeenteWijkOfBuurt_2;Gemeentenaam_3;Gemeentecode_4;Wijkcode_5;Buurtcode_6;OmgevingsadressenDichtheid_7;MeestVoorkomendeNumeriekePostcode_8;AdressenMetDezelfdePostcode_9;Inwoners_10;Mannen_11;Vouwen_12;Personen014Jaar_13;Personen1524Jaar_14;Personen2544Jaar_15;Personen4564Jaar_16;Personen65JaarEnOuder_17;NietInGezinsverbandLevendePersonen_18;Gezinnen_19;GezinnenMetKinderen_20;GezinsgrootteGemiddelde_21;Allochtonen_22;GemiddeldInkomenPerInwoner_23;GemiddeldInkomenPerInkomensontvanger_24;HogeInkomens_25;LageInkomens_26;NietActieven_27;GemiddeldeWOZWaardeVanWoningen_28;Vestigingen_29;IndustrieEnNijverheid_30;TotaalCommercieleDienstverlening_31;Groothandel_32;Detailhandel_33;Horeca_34;ZakelijkeDienstverlening_35;OverigeCommercieleDienstverlening_36;OverigeNietCommDienstverlening_37
9246;629;G   ;3.0;Wassenaar                          ;629;   ;   ;1267.0;;;26200;12520;13680;17.0;10.0;25.0;28.0;20.0;21.0;7020;57.0;2.9;1.0;13387.0;20738.0;37.0;31.0;16.0;178.0;8;12.0;66.0;6.0;17.0;5.0;18.0;19.0;22.0
9247;62900;W   ;5.0;Wassenaar                          ;629;00 ;   ;346.0;;;6560;3150;3420;17.0;11.0;20.0;30.0;22.0;19.0;1790;55.0;3.0;1.0;15950.0;28543.0;51.0;29.0;15.0;317.0;6;9.0;64.0;5.0;7.0;5.0;25.0;21.0;26.0
9248;6290000;B   ;5.0;Wassenaar                          ;629;00 ;00 ;431.0;2243.0;2.0;870;410;450;21.0;13.0;19.0;32.0;15.0;14.0;230;60.0;3.2;;14680.0;32513.0;64.0;21.0;17.0;329.0;3;;;;;;;;
9249;6290001;B   ;5.0;Wassenaar                          ;629;00 ;01 ;331.0;2243.0;1.0;580;240;340;11.0;10.0;11.0;24.0;44.0;36.0;130;43.0;2.8;;18333.0;27635.0;53.0;22.0;;354.0;3;;;;;;;;
9250;6290002;B   ;5.0;Wassenaar                          ;629;00 ;02 ;387.0;2244.0;1.0;1420;660;760;20.0;13.0;17.0;29.0;20.0;13.0;390;59.0;3.2;1.0;16177.0;33376.0;63.0;25.0;;342.0;3;;;;;;;;
9251;6290003;B   ;4.0;Wassenaar                          ;629;00 ;03 ;681.0;2244.0;1.0;170;80;90;;;28.0;28.0;22.0;25.0;50;;;;14408.0;17584.0;30.0;32.0;;173.0;3;;;;;;;;
9252;6290004;B   ;5.0;Wassenaar                          ;629;00 ;04 ;381.0;2245.0;1.0;710;310;400;10.0;9.0;20.0;27.0;34.0;36.0;170;42.0;2.7;;13863.0;20602.0;44.0;34.0;15.0;206.0;3;;;;;;;;
9253;6290005;B   ;5.0;Wassenaar                          ;629;00 ;05 ;208.0;2243.0;2.0;1390;700;690;16.0;12.0;16.0;36.0;19.0;12.0;420;53.0;2.9;;20329.0;40386.0;64.0;23.0;14.0;503.0;4;5.0;62.0;7.0;6.0;8.0;19.0;22.0;33.0
9254;6290006;B   ;5.0;Wassenaar                          ;629;00 ;06 ;350.0;2245.0;1.0;930;490;450;17.0;9.0;35.0;22.0;17.0;23.0;260;60.0;2.8;;9348.0;14113.0;17.0;45.0;21.0;70.0;3;;;;;;;;
9255;6290007;B   ;5.0;Wassenaar                          ;629;00 ;07 ;238.0;2244.0;1.0;450;210;240;17.0;12.0;18.0;39.0;14.0;13.0;130;58.0;3.0;;23324.0;40477.0;65.0;;;393.0;2;;;;;;;;
9256;6290008;B   ;5.0;Wassenaar                          ;629;00 ;08 ;131.0;2245.0;1.0;40;30;20;;;;;;;10;;;;;;;;;;1;;;;;;;;
9257;6290009;B   ;4.0;Wassenaar                          ;629;00 ;09 ;548.0;2242.0;5.0;20;10;10;;;;;;;0;;;;;;;;;;1;;;;;;;;
9258;62901;W   ;2.0;Wassenaar                          ;629;01 ;   ;1544.0;;;19630;9370;10260;17.0;10.0;26.0;27.0;19.0;22.0;5230;58.0;2.9;1.0;12615.0;18537.0;34.0;32.0;16.0;134.0;7;13.0;67.0;7.0;21.0;5.0;15.0;18.0;20.0
9259;6290100;B   ;3.0;Wassenaar                          ;629;01 ;00 ;1279.0;2242.0;1.0;1580;690;890;16.0;8.0;16.0;25.0;35.0;25.0;400;51.0;2.9;1.0;16313.0;25956.0;52.0;34.0;18.0;310.0;4;1.0;75.0;8.0;5.0;0.0;33.0;29.0;24.0
9260;6290101;B   ;2.0;Wassenaar                          ;629;01 ;01 ;1517.0;2242.0;1.0;3190;1470;1730;16.0;10.0;26.0;26.0;22.0;25.0;810;59.0;3.0;1.0;11594.0;19535.0;37.0;31.0;12.0;128.0;6;13.0;73.0;4.0;42.0;6.0;8.0;13.0;14.0
9261;6290102;B   ;2.0;Wassenaar                          ;629;01 ;02 ;1610.0;2242.0;1.0;1880;930;950;19.0;10.0;29.0;25.0;17.0;18.0;530;62.0;2.9;1.0;8168.0;13681.0;16.0;40.0;23.0;80.0;4;29.0;56.0;6.0;23.0;6.0;5.0;16.0;15.0
9262;6290103;B   ;2.0;Wassenaar                          ;629;01 ;03 ;1818.0;2241.0;1.0;4580;2140;2440;13.0;9.0;24.0;30.0;23.0;26.0;1230;49.0;2.8;1.0;11299.0;16654.0;30.0;32.0;21.0;99.0;5;14.0;56.0;6.0;13.0;2.0;16.0;18.0;30.0
9263;6290104;B   ;2.0;Wassenaar                          ;629;01 ;04 ;1785.0;2242.0;1.0;1880;900;980;20.0;11.0;25.0;28.0;17.0;20.0;490;62.0;3.1;1.0;11866.0;19853.0;40.0;30.0;17.0;160.0;4;12.0;71.0;7.0;7.0;5.0;26.0;26.0;17.0
9264;6290105;B   ;3.0;Wassenaar                          ;629;01 ;05 ;1476.0;2241.0;1.0;4430;2170;2250;19.0;10.0;28.0;27.0;15.0;17.0;1230;59.0;3.0;1.0;10755.0;18401.0;35.0;30.0;12.0;126.0;5;7.0;71.0;9.0;14.0;3.0;25.0;20.0;22.0
9265;6290106;B   ;5.0;Wassenaar                          ;629;01 ;06 ;84.0;2242.0;1.0;430;240;180;15.0;13.0;25.0;33.0;14.0;32.0;110;50.0;2.7;;;;;;;424.0;2;;;;;;;;
9266;6290107;B   ;5.0;Wassenaar                          ;629;01 ;07 ;440.0;2241.0;1.0;130;70;70;12.0;13.0;23.0;36.0;15.0;15.0;50;;;;10301.0;17221.0;33.0;29.0;;133.0;2;;;;;;;;
9267;6290108;B   ;4.0;Wassenaar                          ;629;01 ;08 ;567.0;2245.0;2.0;300;150;150;13.0;12.0;26.0;31.0;18.0;23.0;80;58.0;2.8;;13092.0;15882.0;28.0;39.0;;173.0;2;;;;;;;;
9268;6290109;B   ;4.0;Wassenaar                          ;629;01 ;09 ;513.0;2242.0;1.0;50;30;30;;19.0;19.0;33.0;;19.0;10;;;;;;;;;;1;;;;;;;;
9269;6290110;B   ;3.0;Wassenaar                          ;629;01 ;10 ;1275.0;2241.0;1.0;1170;580;580;27.0;10.0;43.0;18.0;3.0;16.0;290;79.0;3.4;;9597.0;15950.0;26.0;29.0;82.0;105.0;0;;;;;;;;
9270;630;G   ;3.0;Wateringen                         ;630;   ;   ;1154.0;;;15200;7720;7490;21.0;12.0;32.0;24.0;11.0;15.0;4080;64.0;3.2;3.0;9734.0;15451.0;27.0;34.0;11.0;101.0;6;27.0;60.0;9.0;16.0;3.0;11.0;20.0;13.0
9271;63000;W   ;3.0;Wateringen                         ;630;00 ;   ;1154.0;;;15200;7720;7490;21.0;12.0;32.0;24.0;11.0;15.0;4080;64.0;3.2;3.0;9734.0;15451.0;27.0;34.0;11.0;101.0;6;27.0;60.0;9.0;16.0;3.0;11.0;20.0;13.0
9272;6300000;B   ;3.0;Wateringen                         ;630;00 ;00 ;1383.0;2291.0;1.0;2740;1370;1380;20.0;9.0;39.0;17.0;15.0;22.0;700;63.0;3.1;1.0;10369.0;15519.0;24.0;33.0;12.0;100.0;5;22.0;66.0;7.0;35.0;4.0;9.0;12.0;11.0
9273;6300001;B   ;4.0;Wateringen                         ;630;00 ;01 ;714.0;2295.0;2.0;1090;560;540;22.0;12.0;34.0;24.0;8.0;15.0;290;69.0;3.3;2.0;10891.0;18378.0;33.0;28.0;84.0;128.0;0;30.0;66.0;12.0;7.0;4.0;10.0;34.0;4.0
9274;6300002;B   ;3.0;Wateringen                         ;630;00 ;02 ;1172.0;2291.0;1.0;2830;1440;1390;18.0;14.0;26.0;29.0;13.0;13.0;790;61.0;3.1;6.0;9915.0;14997.0;25.0;37.0;15.0;94.0;4;22.0;62.0;11.0;10.0;2.0;14.0;25.0;15.0
9275;6300003;B   ;5.0;Wateringen                         ;630;00 ;03 ;432.0;2295.0;1.0;420;220;190;20.0;12.0;35.0;25.0;8.0;11.0;110;63.0;3.2;;10777.0;16427.0;35.0;33.0;;103.0;2;;;;;;;;
9276;6300004;B   ;5.0;Wateringen                         ;630;00 ;04 ;469.0;2295.0;1.0;370;180;180;16.0;14.0;27.0;24.0;20.0;16.0;100;57.0;3.0;;10868.0;14702.0;23.0;42.0;;101.0;3;;;;;;;;
9277;6300005;B   ;5.0;Wateringen                         ;630;00 ;05 ;447.0;2295.0;1.0;1480;750;740;20.0;14.0;30.0;29.0;8.0;11.0;410;67.0;3.2;3.0;9234.0;14997.0;24.0;35.0;10.0;90.0;3;;;;;;;;
9278;6300006;B   ;2.0;Wateringen                         ;630;00 ;06 ;1712.0;2291.0;1.0;2890;1460;1420;18.0;12.0;26.0;29.0;16.0;14.0;820;56.0;3.0;7.0;9371.0;14657.0;23.0;37.0;14.0;92.0;5;25.0;59.0;3.0;16.0;5.0;11.0;24.0;16.0
9279;6300008;B   ;3.0;Wateringen                         ;630;00 ;08 ;1005.0;2291.0;1.0;2830;1450;1380;29.0;11.0;41.0;16.0;3.0;13.0;690;78.0;3.5;1.0;8849.0;16155.0;32.0;31.0;84.0;107.0;0;41.0;50.0;13.0;7.0;0.0;13.0;17.0;9.0
9280;6300009;B   ;3.0;Wateringen                         ;630;00 ;09 ;1265.0;2291.0;3.0;540;280;270;16.0;15.0;22.0;32.0;15.0;9.0;160;57.0;3.1;;9371.0;15020.0;40.0;32.0;10.0;138.0;1;;;;;;;;
9281;632;G   ;3.0;Woerden                            ;632;   ;   ;1206.0;;;37070;18470;18600;21.0;13.0;33.0;23.0;10.0;18.0;9410;66.0;3.2;3.0;9870.0;15837.0;27.0;33.0;12.0;95.0;8;17.0;66.0;12.0;18.0;3.0;13.0;20.0;16.0
9282;63200;W   ;3.0;Woerden                            ;632;00 ;   ;1442.0;;;24160;11860;12290;19.0;13.0;30.0;25.0;12.0;18.0;6240;64.0;3.2;4.0;10119.0;15814.0;27.0;34.0;14.0;92.0;8;14.0;67.0;9.0;22.0;4.0;12.0;20.0;20.0
9283;6320000;B   ;2.0;Woerden                            ;632;00 ;00 ;1515.0;3441.0;1.0;1770;840;930;11.0;14.0;36.0;24.0;15.0;40.0;380;53.0;2.8;1.0;9824.0;13250.0;19.0;36.0;15.0;72.0;6;8.0;82.0;4.0;49.0;8.0;8.0;13.0;11.0
9284;6320001;B   ;2.0;Woerden                            ;632;00 ;01 ;1793.0;3442.0;1.0;2340;1160;1170;18.0;11.0;32.0;24.0;15.0;17.0;650;60.0;3.0;4.0;9144.0;14181.0;18.0;34.0;14.0;78.0;4;24.0;69.0;24.0;12.0;1.0;12.0;20.0;7.0
9285;6320002;B   ;2.0;Woerden                            ;632;00 ;02 ;1506.0;3443.0;1.0;3030;1490;1540;17.0;13.0;29.0;26.0;15.0;20.0;820;58.0;3.0;7.0;9824.0;14634.0;21.0;41.0;22.0;81.0;4;19.0;60.0;9.0;19.0;5.0;8.0;20.0;21.0
9286;6320003;B   ;3.0;Woerden                            ;632;00 ;03 ;1095.0;3443.0;6.0;810;350;460;10.0;13.0;16.0;32.0;29.0;27.0;210;51.0;2.9;;15247.0;19876.0;40.0;29.0;;185.0;3;;;;;;;;
9287;6320004;B   ;4.0;Woerden                            ;632;00 ;04 ;786.0;3445.0;1.0;3680;1780;1900;21.0;13.0;23.0;29.0;14.0;15.0;960;63.0;3.3;4.0;10505.0;16813.0;34.0;35.0;15.0;107.0;5;11.0;57.0;7.0;6.0;3.0;14.0;27.0;33.0
9288;6320005;B   ;4.0;Woerden                            ;632;00 ;05 ;637.0;3447.0;3.0;100;40;60;35.0;;33.0;13.0;;;20;;;;;;;;;;5;11.0;56.0;14.0;2.0;0.0;14.0;27.0;34.0
9289;6320006;B   ;2.0;Woerden                            ;632;00 ;06 ;2056.0;3442.0;1.0;1960;960;1010;19.0;14.0;24.0;30.0;13.0;13.0;540;63.0;3.2;4.0;9098.0;14566.0;25.0;37.0;17.0;85.0;4;17.0;69.0;6.0;12.0;3.0;11.0;37.0;14.0
9290;6320007;B   ;2.0;Woerden                            ;632;00 ;07 ;1523.0;3443.0;1.0;3440;1690;1740;18.0;14.0;29.0;26.0;13.0;16.0;940;63.0;3.1;7.0;9439.0;14771.0;21.0;35.0;17.0;79.0;4;22.0;56.0;7.0;23.0;3.0;9.0;14.0;22.0
9291;6320009;B   ;3.0;Woerden                            ;632;00 ;09 ;1441.0;3448.0;1.0;7030;3550;3480;23.0;14.0;37.0;21.0;5.0;16.0;1740;74.0;3.4;2.0;10482.0;17425.0;33.0;28.0;95.0;101.0;0;16.0;63.0;9.0;20.0;4.0;18.0;12.0;21.0
9292;63201;W   ;3.0;Woerden                            ;632;01 ;   ;1439.0;;;4060;2090;1970;26.0;14.0;43.0;15.0;3.0;20.0;910;80.0;3.6;3.0;9371.0;15792.0;24.0;30.0;86.0;85.0;0;26.0;68.0;24.0;5.0;1.0;15.0;23.0;6.0
9293;6320100;B   ;2.0;Woerden                            ;632;01 ;00 ;1527.0;3448.0;2.0;3720;1910;1810;27.0;14.0;44.0;14.0;2.0;20.0;830;81.0;3.6;3.0;9189.0;16018.0;24.0;29.0;85.0;82.0;0;27.0;67.0;24.0;4.0;1.0;16.0;22.0;7.0
9294;6320101;B   ;5.0;Woerden                            ;632;01 ;01 ;432.0;3443.0;1.0;350;190;160;20.0;16.0;29.0;25.0;10.0;15.0;90;68.0;3.5;;11254.0;13772.0;19.0;44.0;;126.0;3;;;;;;;;
9295;63202;W   ;4.0;Woerden                            ;632;02 ;   ;616.0;;;2420;1220;1210;21.0;10.0;48.0;15.0;6.0;21.0;610;62.0;3.1;3.0;10687.0;16018.0;24.0;25.0;54.0;122.0;0;19.0;74.0;22.0;10.0;1.0;20.0;21.0;6.0
9296;6320200;B   ;5.0;Woerden                            ;632;02 ;00 ;283.0;3444.0;1.0;200;100;100;15.0;13.0;21.0;36.0;15.0;13.0;50;63.0;3.3;;10959.0;17992.0;34.0;25.0;;156.0;2;;;;;;;;
9297;6320201;B   ;5.0;Woerden                            ;632;02 ;01 ;101.0;3445.0;1.0;130;60;60;32.0;11.0;29.0;16.0;13.0;;40;;;;7238.0;18287.0;;;;;1;;;;;;;;
9298;6320209;B   ;4.0;Woerden                            ;632;02 ;09 ;666.0;3446.0;1.0;2110;1060;1050;21.0;9.0;52.0;13.0;5.0;23.0;520;62.0;3.1;3.0;10868.0;15723.0;22.0;25.0;54.0;118.0;0;19.0;75.0;24.0;8.0;1.0;23.0;19.0;6.0
9299;63203;W   ;5.0;Woerden                            ;632;03 ;   ;173.0;;;2510;1290;1210;24.0;15.0;32.0;21.0;8.0;12.0;640;71.0;3.5;;8440.0;15270.0;25.0;33.0;75.0;108.0;0;22.0;66.0;9.0;18.0;1.0;12.0;25.0;13.0
9300;6320300;B   ;5.0;Woerden                            ;632;03 ;00 ;195.0;3474.0;1.0;2100;1080;1020;25.0;15.0;33.0;20.0;7.0;12.0;530;71.0;3.5;;7964.0;14725.0;25.0;35.0;74.0;101.0;0;23.0;65.0;8.0;20.0;2.0;12.0;23.0;12.0
9301;6320301;B   ;5.0;Woerden                            ;632;03 ;01 ;95.0;3474.0;1.0;200;100;80;20.0;14.0;26.0;29.0;10.0;8.0;50;71.0;3.4;;11095.0;14861.0;;28.0;;;1;;;;;;;;
9302;6320302;B   ;5.0;Woerden                            ;632;03 ;02 ;14.0;3474.0;1.0;210;110;100;23.0;13.0;26.0;27.0;11.0;13.0;50;73.0;3.5;;11322.0;21600.0;39.0;26.0;;;1;;;;;;;;
9303;63204;W   ;5.0;Woerden                            ;632;04 ;   ;248.0;;;3910;1990;1920;23.0;13.0;31.0;22.0;10.0;12.0;1010;68.0;3.4;;9348.0;16223.0;28.0;33.0;10.0;109.0;5;30.0;57.0;11.0;16.0;4.0;10.0;16.0;13.0
9304;6320400;B   ;5.0;Woerden                            ;632;04 ;00 ;245.0;3471.0;1.0;3150;1590;1560;24.0;13.0;31.0;22.0;11.0;12.0;820;68.0;3.4;;9302.0;15860.0;27.0;34.0;10.0;105.0;4;28.0;57.0;12.0;15.0;3.0;12.0;15.0;16.0
9305;6320402;B   ;5.0;Woerden                            ;632;04 ;02 ;196.0;3471.0;1.0;440;230;210;24.0;13.0;30.0;22.0;10.0;12.0;110;69.0;3.6;;9212.0;17085.0;30.0;29.0;;124.0;3;;;;;;;;
9306;6320403;B   ;5.0;Woerden                            ;632;04 ;03 ;54.0;3471.0;1.0;0;0;10;;;;;;;0;;;;;;;;;;1;;;;;;;;
9307;6320404;B   ;5.0;Woerden                            ;632;04 ;04 ;11.0;3471.0;1.0;130;70;60;16.0;;27.0;35.0;;11.0;30;;;;10301.0;17130.0;32.0;26.0;;;1;;;;;;;;
9308;6320405;B   ;5.0;Woerden                            ;632;04 ;05 ;43.0;3471.0;1.0;60;40;20;23.0;27.0;;31.0;;;10;;;;;;;;;;1;;;;;;;;
9309;6320406;B   ;4.0;Woerden                            ;632;04 ;06 ;882.0;3471.0;1.0;110;60;50;21.0;12.0;32.0;23.0;13.0;15.0;30;;;;8599.0;17357.0;;;;;1;;;;;;;;
9310;6320409;B   ;5.0;Woerden                            ;632;04 ;09 ;96.0;3471.0;1.0;10;0;10;;;;;;;10;;;;;;;;;;1;;;;;;;;
9311;637;G   ;2.0;Zoetermeer                         ;637;   ;   ;2421.0;;;107600;52930;54670;21.0;12.0;34.0;23.0;10.0;19.0;28000;68.0;3.1;7.0;9915.0;15746.0;26.0;33.0;14.0;97.0;9;13.0;68.0;12.0;17.0;4.0;19.0;16.0;19.0
9312;63700;W   ;1.0;Zoetermeer                         ;637;00 ;   ;2942.0;;;20350;9680;10660;15.0;11.0;32.0;23.0;19.0;31.0;5120;54.0;2.7;9.0;10460.0;14544.0;19.0;37.0;22.0;82.0;7;9.0;71.0;5.0;27.0;6.0;16.0;17.0;20.0
9313;6370001;B   ;1.0;Zoetermeer                         ;637;00 ;01 ;2528.0;2712.0;1.0;4930;2410;2530;13.0;12.0;30.0;24.0;20.0;27.0;1310;52.0;2.8;5.0;10142.0;13886.0;18.0;41.0;18.0;93.0;6;13.0;71.0;3.0;32.0;8.0;9.0;19.0;16.0
9314;6370002;B   ;1.0;Zoetermeer                         ;637;00 ;02 ;3365.0;2711.0;1.0;3310;1550;1760;12.0;7.0;34.0;21.0;27.0;36.0;810;43.0;2.6;4.0;11503.0;14748.0;18.0;36.0;16.0;85.0;6;3.0;80.0;5.0;37.0;7.0;18.0;14.0;16.0
9315;6370003;B   ;1.0;Zoetermeer                         ;637;00 ;03 ;2782.0;2722.0;1.0;6240;2920;3320;19.0;12.0;32.0;20.0;17.0;32.0;1470;64.0;2.9;17.0;9008.0;13250.0;14.0;42.0;30.0;74.0;4;10.0;58.0;5.0;14.0;3.0;18.0;18.0;31.0
9316;6370004;B   ;1.0;Zoetermeer                         ;637;00 ;04 ;3100.0;2713.0;1.0;5860;2810;3060;15.0;11.0;32.0;28.0;15.0;31.0;1520;53.0;2.7;8.0;11617.0;16245.0;27.0;28.0;21.0;82.0;5;12.0;59.0;8.0;6.0;3.0;22.0;21.0;29.0
9317;63701;W   ;1.0;Zoetermeer                         ;637;01 ;   ;2743.0;;;15810;7770;8030;17.0;14.0;32.0;27.0;10.0;25.0;4100;63.0;2.9;10.0;10301.0;15678.0;23.0;32.0;18.0;88.0;6;11.0;63.0;8.0;15.0;2.0;20.0;17.0;26.0
9318;6370100;B   ;2.0;Zoetermeer                         ;637;01 ;00 ;2391.0;2716.0;1.0;9640;4840;4800;16.0;14.0;30.0;31.0;9.0;20.0;2610;62.0;2.9;7.0;10664.0;16563.0;28.0;30.0;17.0;96.0;5;11.0;68.0;11.0;21.0;3.0;18.0;15.0;21.0
9319;6370101;B   ;1.0;Zoetermeer                         ;637;01 ;01 ;3250.0;2715.0;1.0;6170;2930;3230;17.0;14.0;36.0;21.0;12.0;32.0;1490;64.0;2.8;14.0;9734.0;14339.0;15.0;35.0;20.0;78.0;4;10.0;54.0;4.0;5.0;0.0;25.0;21.0;36.0
9320;63702;W   ;2.0;Zoetermeer                         ;637;02 ;   ;2303.0;;;22430;11130;11300;19.0;15.0;29.0;28.0;8.0;17.0;5870;71.0;3.2;5.0;10323.0;16291.0;30.0;32.0;13.0;101.0;6;9.0;63.0;8.0;14.0;3.0;25.0;12.0;29.0
9321;6370200;B   ;2.0;Zoetermeer                         ;637;02 ;00 ;2424.0;2717.0;3.0;11250;5610;5640;18.0;16.0;30.0;30.0;6.0;19.0;2960;70.0;3.1;8.0;9938.0;15406.0;25.0;34.0;17.0;88.0;5;11.0;64.0;7.0;17.0;4.0;22.0;14.0;25.0
9322;6370201;B   ;2.0;Zoetermeer                         ;637;02 ;01 ;2162.0;2725.0;4.0;11190;5520;5660;21.0;14.0;29.0;26.0;11.0;15.0;2920;72.0;3.3;3.0;10709.0;17198.0;35.0;31.0;85.0;117.0;0;7.0;61.0;9.0;12.0;3.0;28.0;9.0;32.0
9323;63703;W   ;1.0;Zoetermeer                         ;637;03 ;   ;2620.0;;;19280;9520;9770;22.0;15.0;34.0;22.0;7.0;16.0;4870;76.0;3.3;6.0;9711.0;16109.0;29.0;32.0;10.0;97.0;6;8.0;68.0;9.0;13.0;2.0;26.0;18.0;24.0
9324;6370300;B   ;1.0;Zoetermeer                         ;637;03 ;00 ;2978.0;2724.0;1.0;8420;4070;4350;19.0;14.0;31.0;25.0;11.0;20.0;2120;71.0;3.2;6.0;10437.0;16087.0;28.0;33.0;10.0;99.0;5;7.0;66.0;7.0;17.0;3.0;24.0;14.0;27.0
9325;6370301;B   ;2.0;Zoetermeer                         ;637;03 ;01 ;2314.0;2727.0;5.0;10860;5450;5410;25.0;15.0;37.0;20.0;4.0;14.0;2760;79.0;3.4;6.0;9189.0;16109.0;29.0;31.0;10.0;94.0;5;10.0;69.0;11.0;9.0;1.0;27.0;21.0;21.0
9326;63704;W   ;3.0;Zoetermeer                         ;637;04 ;   ;1393.0;;;5570;2740;2820;29.0;11.0;36.0;17.0;7.0;11.0;1470;77.0;3.4;6.0;8735.0;15406.0;28.0;36.0;14.0;104.0;4;12.0;60.0;9.0;14.0;0.0;26.0;10.0;28.0
9327;6370400;B   ;3.0;Zoetermeer                         ;637;04 ;00 ;1393.0;2728.0;1.0;5570;2750;2820;29.0;11.0;36.0;17.0;7.0;11.0;1480;77.0;3.4;6.0;8735.0;15406.0;28.0;36.0;14.0;104.0;4;12.0;60.0;9.0;14.0;0.0;26.0;10.0;28.0
9328;63705;W   ;2.0;Zoetermeer                         ;637;05 ;   ;1724.0;;;23250;11610;11640;29.0;8.0;41.0;15.0;6.0;10.0;6310;72.0;3.3;7.0;9234.0;16313.0;30.0;29.0;96.0;117.0;0;13.0;67.0;8.0;16.0;2.0;24.0;17.0;20.0
9329;6370500;B   ;2.0;Zoetermeer                         ;637;05 ;00 ;1705.0;2719.0;1.0;8070;4020;4050;27.0;8.0;39.0;18.0;8.0;12.0;2230;65.0;3.2;7.0;9802.0;16858.0;32.0;26.0;10.0;127.0;5;10.0;73.0;8.0;19.0;2.0;22.0;21.0;18.0
9330;6370501;B   ;2.0;Zoetermeer                         ;637;05 ;01 ;1734.0;2718.0;3.0;15180;7590;7590;31.0;8.0;42.0;14.0;5.0;9.0;4080;75.0;3.4;7.0;8962.0;16018.0;30.0;30.0;85.0;112.0;0;16.0;63.0;8.0;13.0;1.0;25.0;15.0;21.0
9331;63708;W   ;3.0;Zoetermeer                         ;637;08 ;   ;1169.0;;;430;230;210;20.0;15.0;27.0;29.0;9.0;11.0;120;66.0;3.1;2.0;9302.0;14589.0;20.0;39.0;28.0;118.0;7;26.0;71.0;34.0;7.0;2.0;12.0;15.0;4.0
9332;6370800;B   ;3.0;Zoetermeer                         ;637;08 ;00 ;1339.0;2712.0;1.0;320;170;150;20.0;14.0;26.0;28.0;11.0;11.0;90;65.0;3.1;;9053.0;14453.0;19.0;39.0;32.0;113.0;4;19.0;73.0;32.0;9.0;1.0;17.0;14.0;8.0
9333;6370801;B   ;4.0;Zoetermeer                         ;637;08 ;01 ;996.0;2718.0;1.0;30;20;10;;;;;;;10;;;;;;;;;;6;25.0;71.0;38.0;5.0;2.0;11.0;15.0;4.0
9334;6370802;B   ;3.0;Zoetermeer                         ;637;08 ;02 ;1160.0;2723.0;1.0;50;20;20;;;;;;;10;;;;;;;;;;5;31.0;67.0;26.0;12.0;2.0;9.0;18.0;2.0
9335;6370803;B   ;3.0;Zoetermeer                         ;637;08 ;03 ;1343.0;2722.0;1.0;40;20;20;;;;;;;20;;;;;;;;;;4;26.0;72.0;36.0;6.0;2.0;16.0;13.0;1.0
9336;63709;W   ;3.0;Zoetermeer                         ;637;09 ;   ;1080.0;;;470;250;230;19.0;18.0;23.0;30.0;10.0;11.0;120;65.0;3.5;;10460.0;17108.0;31.0;27.0;;156.0;3;;;;;;;;
9337;6370900;B   ;4.0;Zoetermeer                         ;637;09 ;00 ;819.0;2716.0;4.0;290;150;140;20.0;20.0;24.0;28.0;9.0;13.0;70;66.0;3.7;;10255.0;17266.0;30.0;24.0;;170.0;3;;;;;;;;
9338;6370901;B   ;2.0;Zoetermeer                         ;637;09 ;01 ;1534.0;2723.0;4.0;190;90;90;17.0;16.0;23.0;31.0;12.0;9.0;60;63.0;3.3;;10845.0;16813.0;33.0;32.0;;138.0;2;;;;;;;;
9339;638;G   ;4.0;Zoeterwoude                        ;638;   ;   ;576.0;;;8610;4370;4240;21.0;13.0;32.0;25.0;9.0;17.0;2230;66.0;3.2;1.0;9666.0;15587.0;26.0;38.0;16.0;92.0;6;25.0;64.0;17.0;12.0;3.0;14.0;18.0;11.0
9340;63800;W   ;5.0;Zoeterwoude                        ;638;00 ;   ;407.0;;;5770;2940;2830;20.0;13.0;32.0;25.0;10.0;19.0;1450;66.0;3.2;1.0;9779.0;15338.0;25.0;40.0;18.0;92.0;5;25.0;56.0;7.0;18.0;5.0;13.0;14.0;18.0
9341;6380000;B   ;5.0;Zoeterwoude                        ;638;00 ;00 ;485.0;2381.0;1.0;4210;2110;2100;22.0;13.0;33.0;23.0;10.0;16.0;1110;67.0;3.2;0.0;9915.0;15882.0;27.0;35.0;95.0;89.0;0;21.0;59.0;6.0;21.0;5.0;12.0;14.0;20.0
9342;6380001;B   ;5.0;Zoeterwoude                        ;638;00 ;01 ;201.0;2381.0;1.0;110;60;50;19.0;;31.0;25.0;;15.0;20;;;;8713.0;13387.0;;33.0;;;1;;;;;;;;
9343;6380002;B   ;5.0;Zoeterwoude                        ;638;00 ;02 ;163.0;2381.0;1.0;810;420;390;9.0;13.0;33.0;36.0;8.0;46.0;150;53.0;2.9;2.0;9552.0;12729.0;17.0;65.0;57.0;100.0;2;;;;;;;;
9344;6380003;B   ;5.0;Zoeterwoude                        ;638;00 ;03 ;34.0;2381.0;1.0;410;210;190;24.0;10.0;27.0;27.0;11.0;9.0;110;62.0;3.3;;9325.0;16949.0;34.0;40.0;;110.0;2;;;;;;;;
