ID;CPA2008;Periods;PriceIndex_1;QuarterlyChanges_2;YearlyChanges_3
5147;692029 Other accounting services;2013 Year average;112.7;;1.3
5148;692029 Other accounting services;2014 1st quarter;113.5;0.2;0.5
5149;692029 Other accounting services;2014 2nd quarter;114.8;1.1;1.8
5150;692029 Other accounting services;2014 3rd quarter;112.5;-2.0;0.6
5151;692029 Other accounting services;2014 4th quarter;114.0;1.3;0.7
5152;692029 Other accounting services;2014 Year average;113.7;;0.9
5153;692029 Other accounting services;2015 1st quarter;116.2;1.9;2.3
5154;692029 Other accounting services;2015 2nd quarter;121.0;4.1;5.4
5155;692029 Other accounting services;2015 3rd quarter;119.9;-0.9;6.6
5156;692029 Other accounting services;2015 4th quarter;117.1;-2.4;2.7
5157;692029 Other accounting services;2015 Year average;118.5;;4.3
5158;692029 Other accounting services;2016 1st quarter;120.5;2.9;3.7
5159;692029 Other accounting services;2016 2nd quarter;120.0;-0.4;-0.8
5160;692029 Other accounting services;2016 3rd quarter;118.8;-1.0;-0.9
5161;692029 Other accounting services;2016 4th quarter;119.2;0.3;1.8
5162;692029 Other accounting services;2016 Year average;119.6;;0.9
5163;692029 Other accounting services;2017 1st quarter;120.3;0.9;-0.2
5164;692029 Other accounting services;2017 2nd quarter;120.5;0.2;0.4
5165;692029 Other accounting services;2017 3rd quarter;119.9;-0.5;0.9
5166;692029 Other accounting services;2017 4th quarter;119.9;0.0;0.6
5167;692029 Other accounting services;2017 Year average;120.1;;0.4
5168;69203 Tax consulting services;2002 4th quarter;;;
5169;69203 Tax consulting services;2003 1st quarter;;;
5170;69203 Tax consulting services;2003 2nd quarter;;;
5171;69203 Tax consulting services;2003 3rd quarter;;;
5172;69203 Tax consulting services;2003 4th quarter;;;
5173;69203 Tax consulting services;2003 Year average;;;
5174;69203 Tax consulting services;2004 1st quarter;;;
5175;69203 Tax consulting services;2004 2nd quarter;;;
5176;69203 Tax consulting services;2004 3rd quarter;;;
5177;69203 Tax consulting services;2004 4th quarter;;;
5178;69203 Tax consulting services;2004 Year average;;;
5179;69203 Tax consulting services;2005 1st quarter;;;
5180;69203 Tax consulting services;2005 2nd quarter;;;
5181;69203 Tax consulting services;2005 3rd quarter;;;
5182;69203 Tax consulting services;2005 4th quarter;;;
5183;69203 Tax consulting services;2005 Year average;;;
5184;69203 Tax consulting services;2006 1st quarter;83.9;;
5185;69203 Tax consulting services;2006 2nd quarter;83.9;0.0;
5186;69203 Tax consulting services;2006 3rd quarter;89.3;6.4;
5187;69203 Tax consulting services;2006 4th quarter;88.2;-1.2;
5188;69203 Tax consulting services;2006 Year average;86.3;;
5189;69203 Tax consulting services;2007 1st quarter;90.2;2.2;7.5
5190;69203 Tax consulting services;2007 2nd quarter;89.5;-0.8;6.7
5191;69203 Tax consulting services;2007 3rd quarter;93.6;4.6;4.9
5192;69203 Tax consulting services;2007 4th quarter;93.8;0.2;6.4
5193;69203 Tax consulting services;2007 Year average;91.8;;6.3
5194;69203 Tax consulting services;2008 1st quarter;93.8;-0.1;4.0
5195;69203 Tax consulting services;2008 2nd quarter;92.7;-1.2;3.6
5196;69203 Tax consulting services;2008 3rd quarter;95.6;3.1;2.1
5197;69203 Tax consulting services;2008 4th quarter;94.8;-0.8;1.0
5198;69203 Tax consulting services;2008 Year average;94.2;;2.6
5199;69203 Tax consulting services;2009 1st quarter;95.1;0.3;1.3
5200;69203 Tax consulting services;2009 2nd quarter;94.3;-0.8;1.7
5201;69203 Tax consulting services;2009 3rd quarter;95.1;0.9;-0.5
5202;69203 Tax consulting services;2009 4th quarter;95.1;0.0;0.4
5203;69203 Tax consulting services;2009 Year average;94.9;;0.7
5204;69203 Tax consulting services;2010 1st quarter;99.9;5.0;5.0
5205;69203 Tax consulting services;2010 2nd quarter;97.1;-2.8;3.0
5206;69203 Tax consulting services;2010 3rd quarter;101.6;4.7;6.8
5207;69203 Tax consulting services;2010 4th quarter;101.5;-0.2;6.6
5208;69203 Tax consulting services;2010 Year average;100.0;;5.4
5209;69203 Tax consulting services;2011 1st quarter;103.1;1.6;3.3
5210;69203 Tax consulting services;2011 2nd quarter;100.7;-2.3;3.8
5211;69203 Tax consulting services;2011 3rd quarter;104.1;3.3;2.4
5212;69203 Tax consulting services;2011 4th quarter;102.7;-1.4;1.2
5213;69203 Tax consulting services;2011 Year average;102.7;;2.7
5214;69203 Tax consulting services;2012 1st quarter;106.3;3.6;3.1
5215;69203 Tax consulting services;2012 2nd quarter;103.6;-2.5;2.9
5216;69203 Tax consulting services;2012 3rd quarter;105.9;2.2;1.7
5217;69203 Tax consulting services;2012 4th quarter;105.0;-0.8;2.2
5218;69203 Tax consulting services;2012 Year average;105.2;;2.5
5219;69203 Tax consulting services;2013 1st quarter;104.6;-0.4;-1.6
5220;69203 Tax consulting services;2013 2nd quarter;105.2;0.6;1.5
5221;69203 Tax consulting services;2013 3rd quarter;105.9;0.6;0.0
5222;69203 Tax consulting services;2013 4th quarter;104.4;-1.4;-0.5
5223;69203 Tax consulting services;2013 Year average;105.0;;-0.2
5224;69203 Tax consulting services;2014 1st quarter;104.0;-0.4;-0.6
5225;69203 Tax consulting services;2014 2nd quarter;102.5;-1.4;-2.6
5226;69203 Tax consulting services;2014 3rd quarter;104.6;2.1;-1.2
5227;69203 Tax consulting services;2014 4th quarter;103.3;-1.3;-1.1
5228;69203 Tax consulting services;2014 Year average;103.6;;-1.4
5229;69203 Tax consulting services;2015 1st quarter;101.4;-1.8;-2.4
5230;69203 Tax consulting services;2015 2nd quarter;103.5;2.0;1.0
5231;69203 Tax consulting services;2015 3rd quarter;104.3;0.7;-0.4
5232;69203 Tax consulting services;2015 4th quarter;104.1;-0.2;0.8
5233;69203 Tax consulting services;2015 Year average;103.3;;-0.3
5234;69203 Tax consulting services;2016 1st quarter;101.6;-2.4;0.1
5235;69203 Tax consulting services;2016 2nd quarter;101.6;0.1;-1.8
5236;69203 Tax consulting services;2016 3rd quarter;103.9;2.2;-0.3
5237;69203 Tax consulting services;2016 4th quarter;102.3;-1.5;-1.7
5238;69203 Tax consulting services;2016 Year average;102.3;;-0.9
5239;69203 Tax consulting services;2017 1st quarter;102.8;0.5;1.2
5240;69203 Tax consulting services;2017 2nd quarter;101.7;-1.1;0.0
5241;69203 Tax consulting services;2017 3rd quarter;103.7;2.0;-0.2
5242;69203 Tax consulting services;2017 4th quarter;104.0;0.3;1.7
5243;69203 Tax consulting services;2017 Year average;103.1;;0.7
5244;70 Services of head offices..;2002 4th quarter;;;
5245;70 Services of head offices..;2003 1st quarter;;;
5246;70 Services of head offices..;2003 2nd quarter;;;
5247;70 Services of head offices..;2003 3rd quarter;;;
5248;70 Services of head offices..;2003 4th quarter;;;
5249;70 Services of head offices..;2003 Year average;;;
5250;70 Services of head offices..;2004 1st quarter;;;
5251;70 Services of head offices..;2004 2nd quarter;;;
5252;70 Services of head offices..;2004 3rd quarter;;;
5253;70 Services of head offices..;2004 4th quarter;;;
5254;70 Services of head offices..;2004 Year average;;;
5255;70 Services of head offices..;2005 1st quarter;;;
5256;70 Services of head offices..;2005 2nd quarter;;;
5257;70 Services of head offices..;2005 3rd quarter;;;
5258;70 Services of head offices..;2005 4th quarter;;;
5259;70 Services of head offices..;2005 Year average;;;
5260;70 Services of head offices..;2006 1st quarter;98.0;;
5261;70 Services of head offices..;2006 2nd quarter;99.9;1.9;
5262;70 Services of head offices..;2006 3rd quarter;100.9;1.0;
5263;70 Services of head offices..;2006 4th quarter;100.3;-0.6;
5264;70 Services of head offices..;2006 Year average;99.8;;
5265;70 Services of head offices..;2007 1st quarter;102.2;1.9;4.3
5266;70 Services of head offices..;2007 2nd quarter;104.1;1.9;4.2
5267;70 Services of head offices..;2007 3rd quarter;104.2;0.0;3.2
5268;70 Services of head offices..;2007 4th quarter;103.9;-0.3;3.6
5269;70 Services of head offices..;2007 Year average;103.6;;3.8
5270;70 Services of head offices..;2008 1st quarter;104.3;0.4;2.0
5271;70 Services of head offices..;2008 2nd quarter;105.2;0.9;1.1
5272;70 Services of head offices..;2008 3rd quarter;106.0;0.7;1.7
5273;70 Services of head offices..;2008 4th quarter;105.7;-0.3;1.7
5274;70 Services of head offices..;2008 Year average;105.3;;1.6
5275;70 Services of head offices..;2009 1st quarter;107.2;1.5;2.8
5276;70 Services of head offices..;2009 2nd quarter;105.4;-1.7;0.1
5277;70 Services of head offices..;2009 3rd quarter;104.2;-1.1;-1.7
5278;70 Services of head offices..;2009 4th quarter;102.5;-1.6;-3.0
5279;70 Services of head offices..;2009 Year average;104.8;;-0.4
5280;70 Services of head offices..;2010 1st quarter;100.5;-2.0;-6.3
5281;70 Services of head offices..;2010 2nd quarter;99.6;-0.9;-5.5
5282;70 Services of head offices..;2010 3rd quarter;98.4;-1.2;-5.6
5283;70 Services of head offices..;2010 4th quarter;101.5;3.2;-1.0
5284;70 Services of head offices..;2010 Year average;100.0;;-4.6
5285;70 Services of head offices..;2011 1st quarter;99.2;-2.3;-1.3
5286;70 Services of head offices..;2011 2nd quarter;100.3;1.1;0.7
5287;70 Services of head offices..;2011 3rd quarter;100.4;0.1;2.0
5288;70 Services of head offices..;2011 4th quarter;99.9;-0.5;-1.6
5289;70 Services of head offices..;2011 Year average;99.9;;-0.1
5290;70 Services of head offices..;2012 1st quarter;97.3;-2.6;-1.9
5291;70 Services of head offices..;2012 2nd quarter;98.2;1.0;-2.1
5292;70 Services of head offices..;2012 3rd quarter;95.0;-3.3;-5.3
5293;70 Services of head offices..;2012 4th quarter;97.5;2.6;-2.4
5294;70 Services of head offices..;2012 Year average;97.0;;-2.9
5295;70 Services of head offices..;2013 1st quarter;96.5;-1.0;-0.8
5296;70 Services of head offices..;2013 2nd quarter;98.7;2.3;0.5
5297;70 Services of head offices..;2013 3rd quarter;96.5;-2.3;1.5
5298;70 Services of head offices..;2013 4th quarter;97.6;1.2;0.1
5299;70 Services of head offices..;2013 Year average;97.3;;0.3
5300;70 Services of head offices..;2014 1st quarter;96.4;-1.3;-0.2
5301;70 Services of head offices..;2014 2nd quarter;96.7;0.4;-2.1
5302;70 Services of head offices..;2014 3rd quarter;95.7;-1.0;-0.8
5303;70 Services of head offices..;2014 4th quarter;95.7;0.0;-2.0
5304;70 Services of head offices..;2014 Year average;96.1;;-1.2
5305;70 Services of head offices..;2015 1st quarter;97.1;1.4;0.7
5306;70 Services of head offices..;2015 2nd quarter;97.4;0.3;0.7
5307;70 Services of head offices..;2015 3rd quarter;95.2;-2.2;-0.5
5308;70 Services of head offices..;2015 4th quarter;96.7;1.6;1.1
5309;70 Services of head offices..;2015 Year average;96.6;;0.5
5310;70 Services of head offices..;2016 1st quarter;96.5;-0.3;-0.6
5311;70 Services of head offices..;2016 2nd quarter;96.1;-0.4;-1.3
5312;70 Services of head offices..;2016 3rd quarter;97.0;0.9;1.9
5313;70 Services of head offices..;2016 4th quarter;96.4;-0.7;-0.4
5314;70 Services of head offices..;2016 Year average;96.5;;-0.1
5315;70 Services of head offices..;2017 1st quarter;96.6;0.3;0.2
5316;70 Services of head offices..;2017 2nd quarter;97.0;0.3;0.9
5317;70 Services of head offices..;2017 3rd quarter;95.4;-1.6;-1.7
5318;70 Services of head offices..;2017 4th quarter;97.8;2.5;1.4
5319;70 Services of head offices..;2017 Year average;96.7;;0.2
5320;702 Management consulting services;2002 4th quarter;;;
5321;702 Management consulting services;2003 1st quarter;;;
5322;702 Management consulting services;2003 2nd quarter;;;
5323;702 Management consulting services;2003 3rd quarter;;;
5324;702 Management consulting services;2003 4th quarter;;;
5325;702 Management consulting services;2003 Year average;;;
5326;702 Management consulting services;2004 1st quarter;;;
5327;702 Management consulting services;2004 2nd quarter;;;
5328;702 Management consulting services;2004 3rd quarter;;;
5329;702 Management consulting services;2004 4th quarter;;;
5330;702 Management consulting services;2004 Year average;;;
5331;702 Management consulting services;2005 1st quarter;;;
5332;702 Management consulting services;2005 2nd quarter;;;
5333;702 Management consulting services;2005 3rd quarter;;;
5334;702 Management consulting services;2005 4th quarter;;;
5335;702 Management consulting services;2005 Year average;;;
5336;702 Management consulting services;2006 1st quarter;98.0;;
5337;702 Management consulting services;2006 2nd quarter;99.9;1.9;
5338;702 Management consulting services;2006 3rd quarter;100.9;1.0;
5339;702 Management consulting services;2006 4th quarter;100.3;-0.6;
5340;702 Management consulting services;2006 Year average;99.8;;
5341;702 Management consulting services;2007 1st quarter;102.2;1.9;4.3
5342;702 Management consulting services;2007 2nd quarter;104.1;1.9;4.2
5343;702 Management consulting services;2007 3rd quarter;104.2;0.0;3.2
5344;702 Management consulting services;2007 4th quarter;103.9;-0.3;3.6
5345;702 Management consulting services;2007 Year average;103.6;;3.8
5346;702 Management consulting services;2008 1st quarter;104.3;0.4;2.0
5347;702 Management consulting services;2008 2nd quarter;105.2;0.9;1.1
5348;702 Management consulting services;2008 3rd quarter;106.0;0.7;1.7
5349;702 Management consulting services;2008 4th quarter;105.7;-0.3;1.7
5350;702 Management consulting services;2008 Year average;105.3;;1.6
5351;702 Management consulting services;2009 1st quarter;107.2;1.5;2.8
5352;702 Management consulting services;2009 2nd quarter;105.4;-1.7;0.1
5353;702 Management consulting services;2009 3rd quarter;104.2;-1.1;-1.7
5354;702 Management consulting services;2009 4th quarter;102.5;-1.6;-3.0
5355;702 Management consulting services;2009 Year average;104.8;;-0.4
5356;702 Management consulting services;2010 1st quarter;100.5;-2.0;-6.3
5357;702 Management consulting services;2010 2nd quarter;99.6;-0.9;-5.5
5358;702 Management consulting services;2010 3rd quarter;98.4;-1.2;-5.6
5359;702 Management consulting services;2010 4th quarter;101.5;3.2;-1.0
5360;702 Management consulting services;2010 Year average;100.0;;-4.6
5361;702 Management consulting services;2011 1st quarter;99.2;-2.3;-1.3
5362;702 Management consulting services;2011 2nd quarter;100.3;1.1;0.7
5363;702 Management consulting services;2011 3rd quarter;100.4;0.1;2.0
5364;702 Management consulting services;2011 4th quarter;99.9;-0.5;-1.6
5365;702 Management consulting services;2011 Year average;99.9;;-0.1
5366;702 Management consulting services;2012 1st quarter;97.3;-2.6;-1.9
5367;702 Management consulting services;2012 2nd quarter;98.2;1.0;-2.1
5368;702 Management consulting services;2012 3rd quarter;95.0;-3.3;-5.3
5369;702 Management consulting services;2012 4th quarter;97.5;2.6;-2.4
5370;702 Management consulting services;2012 Year average;97.0;;-2.9
5371;702 Management consulting services;2013 1st quarter;96.5;-1.0;-0.8
5372;702 Management consulting services;2013 2nd quarter;98.7;2.3;0.5
5373;702 Management consulting services;2013 3rd quarter;96.5;-2.3;1.5
5374;702 Management consulting services;2013 4th quarter;97.6;1.2;0.1
5375;702 Management consulting services;2013 Year average;97.3;;0.3
5376;702 Management consulting services;2014 1st quarter;96.4;-1.3;-0.2
5377;702 Management consulting services;2014 2nd quarter;96.7;0.4;-2.1
5378;702 Management consulting services;2014 3rd quarter;95.7;-1.0;-0.8
5379;702 Management consulting services;2014 4th quarter;95.7;0.0;-2.0
5380;702 Management consulting services;2014 Year average;96.1;;-1.2
5381;702 Management consulting services;2015 1st quarter;97.1;1.4;0.7
5382;702 Management consulting services;2015 2nd quarter;97.4;0.3;0.7
5383;702 Management consulting services;2015 3rd quarter;95.2;-2.2;-0.5
5384;702 Management consulting services;2015 4th quarter;96.7;1.6;1.1
5385;702 Management consulting services;2015 Year average;96.6;;0.5
5386;702 Management consulting services;2016 1st quarter;96.5;-0.3;-0.6
5387;702 Management consulting services;2016 2nd quarter;96.1;-0.4;-1.3
5388;702 Management consulting services;2016 3rd quarter;97.0;0.9;1.9
5389;702 Management consulting services;2016 4th quarter;96.4;-0.7;-0.4
5390;702 Management consulting services;2016 Year average;96.5;;-0.1
5391;702 Management consulting services;2017 1st quarter;96.6;0.3;0.2
5392;702 Management consulting services;2017 2nd quarter;97.0;0.3;0.9
5393;702 Management consulting services;2017 3rd quarter;95.4;-1.6;-1.7
5394;702 Management consulting services;2017 4th quarter;97.8;2.5;1.4
5395;702 Management consulting services;2017 Year average;96.7;;0.2
5396;71 Architectural and engineering..;2002 4th quarter;;;
5397;71 Architectural and engineering..;2003 1st quarter;;;
5398;71 Architectural and engineering..;2003 2nd quarter;;;
5399;71 Architectural and engineering..;2003 3rd quarter;;;
5400;71 Architectural and engineering..;2003 4th quarter;;;
5401;71 Architectural and engineering..;2003 Year average;;;
5402;71 Architectural and engineering..;2004 1st quarter;;;
5403;71 Architectural and engineering..;2004 2nd quarter;;;
5404;71 Architectural and engineering..;2004 3rd quarter;;;
5405;71 Architectural and engineering..;2004 4th quarter;;;
5406;71 Architectural and engineering..;2004 Year average;;;
5407;71 Architectural and engineering..;2005 1st quarter;;;
5408;71 Architectural and engineering..;2005 2nd quarter;;;
5409;71 Architectural and engineering..;2005 3rd quarter;;;
5410;71 Architectural and engineering..;2005 4th quarter;;;
5411;71 Architectural and engineering..;2005 Year average;;;
5412;71 Architectural and engineering..;2006 1st quarter;91.8;;
5413;71 Architectural and engineering..;2006 2nd quarter;92.7;0.9;
5414;71 Architectural and engineering..;2006 3rd quarter;92.9;0.3;
5415;71 Architectural and engineering..;2006 4th quarter;93.5;0.7;
5416;71 Architectural and engineering..;2006 Year average;92.7;;
5417;71 Architectural and engineering..;2007 1st quarter;94.8;1.3;3.2
5418;71 Architectural and engineering..;2007 2nd quarter;95.5;0.7;3.0
5419;71 Architectural and engineering..;2007 3rd quarter;96.5;1.1;3.9
5420;71 Architectural and engineering..;2007 4th quarter;95.7;-0.8;2.3
5421;71 Architectural and engineering..;2007 Year average;95.6;;3.1
5422;71 Architectural and engineering..;2008 1st quarter;98.7;3.1;4.1
5423;71 Architectural and engineering..;2008 2nd quarter;99.5;0.8;4.2
5424;71 Architectural and engineering..;2008 3rd quarter;100.1;0.6;3.7
5425;71 Architectural and engineering..;2008 4th quarter;100.1;0.1;4.6
5426;71 Architectural and engineering..;2008 Year average;99.6;;4.1
5427;71 Architectural and engineering..;2009 1st quarter;101.3;1.1;2.6
5428;71 Architectural and engineering..;2009 2nd quarter;101.1;-0.2;1.6
5429;71 Architectural and engineering..;2009 3rd quarter;100.6;-0.5;0.5
5430;71 Architectural and engineering..;2009 4th quarter;100.4;-0.2;0.3
5431;71 Architectural and engineering..;2009 Year average;100.8;;1.3
5432;71 Architectural and engineering..;2010 1st quarter;100.6;0.2;-0.6
5433;71 Architectural and engineering..;2010 2nd quarter;100.2;-0.4;-0.9
5434;71 Architectural and engineering..;2010 3rd quarter;99.7;-0.5;-0.9
5435;71 Architectural and engineering..;2010 4th quarter;99.5;-0.2;-0.9
5436;71 Architectural and engineering..;2010 Year average;100.0;;-0.8
5437;71 Architectural and engineering..;2011 1st quarter;99.7;0.2;-0.9
5438;71 Architectural and engineering..;2011 2nd quarter;99.8;0.1;-0.4
5439;71 Architectural and engineering..;2011 3rd quarter;100.0;0.2;0.3
5440;71 Architectural and engineering..;2011 4th quarter;100.0;0.0;0.5
5441;71 Architectural and engineering..;2011 Year average;99.9;;-0.1
5442;71 Architectural and engineering..;2012 1st quarter;99.1;-0.9;-0.6
5443;71 Architectural and engineering..;2012 2nd quarter;99.5;0.4;-0.3
5444;71 Architectural and engineering..;2012 3rd quarter;99.2;-0.3;-0.8
