ID;RegioS;BedrijfstakkenBranchesSBI93;Perioden;Investeringen_1;GrondEnTerreinen_2;Bedrijfsruimten_3;GrondWaterEnWegenbouwkundigeWerken_4;Vervoermiddelen_5;ComputersEnRandapparatuur_6;MachinesEnInstallaties_7;OverigeMaterieleVasteActiva_8
1481;West-Nederland;DN Meubel- en overige industrie n.e.g.;2005;123.7;13.2;10.6;7.5;13.3;5.5;65.4;8.3
1482;West-Nederland;DN Meubel- en overige industrie n.e.g.;2006;107.3;3.1;29.7;3.7;14.6;5.9;40.0;10.1
1483;West-Nederland;DN Meubel- en overige industrie n.e.g.;2007;;;;;;;;
1484;West-Nederland;DN Meubel- en overige industrie n.e.g.;2008;162.1;8.4;25.1;1.9;53.8;4.9;58.5;9.6
1485;West-Nederland;36 Meubelind en overige industrie n.e.g.;2000;;;;;;;;
1486;West-Nederland;36 Meubelind en overige industrie n.e.g.;2001;90.9;1.3;22.7;0.2;7.9;7.1;41.8;9.9
1487;West-Nederland;36 Meubelind en overige industrie n.e.g.;2002;85.9;0.4;27.9;0.7;6.4;5.3;35.4;9.9
1488;West-Nederland;36 Meubelind en overige industrie n.e.g.;2003;98.4;4.9;43.0;0.7;7.0;5.7;29.5;7.6
1489;West-Nederland;36 Meubelind en overige industrie n.e.g.;2004;59.4;1.6;17.7;0.3;7.7;5.4;18.8;7.8
1490;West-Nederland;36 Meubelind en overige industrie n.e.g.;2005;51.3;0.1;6.1;0.1;9.0;5.1;22.8;8.0
1491;West-Nederland;36 Meubelind en overige industrie n.e.g.;2006;77.5;1.0;27.8;0.1;9.3;5.8;24.0;9.5
1492;West-Nederland;36 Meubelind en overige industrie n.e.g.;2007;;;;;;;;
1493;West-Nederland;36 Meubelind en overige industrie n.e.g.;2008;124.0;4.5;23.1;0.2;40.2;4.7;42.6;8.6
1494;West-Nederland;E Openbare voorzieningsbedrijven;2000;569.2;2.1;28.4;354.3;1.8;19.4;150.3;12.9
1495;West-Nederland;E Openbare voorzieningsbedrijven;2001;729.6;2.5;78.6;309.3;5.4;24.3;229.7;79.7
1496;West-Nederland;E Openbare voorzieningsbedrijven;2002;740.6;11.1;87.3;280.8;4.9;9.4;308.2;38.9
1497;West-Nederland;E Openbare voorzieningsbedrijven;2003;645.8;6.2;44.7;246.3;2.7;18.7;272.0;55.2
1498;West-Nederland;E Openbare voorzieningsbedrijven;2004;;;;;;;;
1499;West-Nederland;E Openbare voorzieningsbedrijven;2005;715.1;7.3;36.9;179.8;1.9;13.8;437.3;38.1
1500;West-Nederland;E Openbare voorzieningsbedrijven;2006;869.3;1.3;48.5;246.9;0.4;11.5;537.3;23.4
1501;West-Nederland;E Openbare voorzieningsbedrijven;2007;;;;;;;;
1502;West-Nederland;E Openbare voorzieningsbedrijven;2008;1024.8;5.0;46.7;167.9;3.4;4.4;764.3;33.0
1503;West-Nederland;40 Openbare energievoorzieningbedr.;2000;;;;;;;;
1504;West-Nederland;40 Openbare energievoorzieningbedr.;2001;;;;;;;;
1505;West-Nederland;40 Openbare energievoorzieningbedr.;2002;;;;;;;;
1506;West-Nederland;40 Openbare energievoorzieningbedr.;2003;;;;;;;;
1507;West-Nederland;40 Openbare energievoorzieningbedr.;2004;933.9;2.7;118.9;222.8;1.1;7.2;538.4;42.9
1508;West-Nederland;40 Openbare energievoorzieningbedr.;2005;;;;;;;;
1509;West-Nederland;40 Openbare energievoorzieningbedr.;2006;;;;;;;;
1510;West-Nederland;40 Openbare energievoorzieningbedr.;2007;;;;;;;;
1511;West-Nederland;40 Openbare energievoorzieningbedr.;2008;885.8;2.7;31.4;82.7;2.9;3.1;734.8;28.1
1512;West-Nederland;41 Waterleidingbedrijven;2000;;;;;;;;
1513;West-Nederland;41 Waterleidingbedrijven;2001;;;;;;;;
1514;West-Nederland;41 Waterleidingbedrijven;2002;;;;;;;;
1515;West-Nederland;41 Waterleidingbedrijven;2003;;;;;;;;
1516;West-Nederland;41 Waterleidingbedrijven;2004;;;;;;;;
1517;West-Nederland;41 Waterleidingbedrijven;2005;;;;;;;;
1518;West-Nederland;41 Waterleidingbedrijven;2006;;;;;;;;
1519;West-Nederland;41 Waterleidingbedrijven;2007;;;;;;;;
1520;West-Nederland;41 Waterleidingbedrijven;2008;139.0;2.3;15.3;85.1;0.4;1.3;29.5;5.0
1521;West-Nederland;F Bouwnijverheid;2000;793.1;22.6;107.1;10.7;197.5;51.1;297.1;106.9
1522;West-Nederland;F Bouwnijverheid;2001;1038.5;19.4;115.6;5.2;205.2;66.0;376.2;251.0
1523;West-Nederland;F Bouwnijverheid;2002;807.2;15.7;126.6;12.9;215.9;54.1;296.5;85.6
1524;West-Nederland;F Bouwnijverheid;2003;649.5;14.5;93.6;12.2;167.0;47.5;248.0;66.8
1525;West-Nederland;F Bouwnijverheid;2004;589.1;17.2;65.2;6.0;158.4;38.7;236.0;67.5
1526;West-Nederland;F Bouwnijverheid;2005;740.3;19.1;73.4;18.0;174.0;47.4;327.0;81.5
1527;West-Nederland;F Bouwnijverheid;2006;790.0;15.1;106.8;17.6;149.2;44.6;369.7;87.1
1528;West-Nederland;F Bouwnijverheid;2007;;;;;;;;
1529;West-Nederland;F Bouwnijverheid;2008;1205.0;42.6;172.3;15.7;246.0;50.5;562.9;115.0
1530;West-Nederland;45 Bouwnijverheid;2000;793.1;22.6;107.1;10.7;197.5;51.1;297.1;106.9
1531;West-Nederland;45 Bouwnijverheid;2001;1038.5;19.4;115.6;5.2;205.2;66.0;376.2;251.0
1532;West-Nederland;45 Bouwnijverheid;2002;807.2;15.7;126.6;12.9;215.9;54.1;296.5;85.6
1533;West-Nederland;45 Bouwnijverheid;2003;649.5;14.5;93.6;12.2;167.0;47.5;248.0;66.8
1534;West-Nederland;45 Bouwnijverheid;2004;589.1;17.2;65.2;6.0;158.4;38.7;236.0;67.5
1535;West-Nederland;45 Bouwnijverheid;2005;740.3;19.1;73.4;18.0;174.0;47.4;327.0;81.5
1536;West-Nederland;45 Bouwnijverheid;2006;790.0;15.1;106.8;17.6;149.2;44.6;369.7;87.1
1537;West-Nederland;45 Bouwnijverheid;2007;;;;;;;;
1538;West-Nederland;45 Bouwnijverheid;2008;1205.0;42.6;172.3;15.7;246.0;50.5;562.9;115.0
1539;West-Nederland;"G Reparatie consumentenartikelen; handel";2000;;;;;;;;
1540;West-Nederland;"G Reparatie consumentenartikelen; handel";2001;;;;;;;;
1541;West-Nederland;"G Reparatie consumentenartikelen; handel";2002;2824.2;62.3;720.4;13.0;460.3;323.3;566.4;678.4
1542;West-Nederland;"G Reparatie consumentenartikelen; handel";2003;2838.9;56.3;865.9;20.0;413.3;301.8;553.4;628.4
1543;West-Nederland;"G Reparatie consumentenartikelen; handel";2004;2524.9;45.2;617.6;12.1;425.3;260.5;584.2;580.3
1544;West-Nederland;"G Reparatie consumentenartikelen; handel";2005;2747.2;44.3;799.5;22.6;433.0;239.3;557.1;651.6
1545;West-Nederland;"G Reparatie consumentenartikelen; handel";2006;2691.6;61.3;622.3;27.2;480.5;259.7;594.6;646.0
1546;West-Nederland;"G Reparatie consumentenartikelen; handel";2007;;;;;;;;
1547;West-Nederland;"G Reparatie consumentenartikelen; handel";2008;3502.3;67.8;1011.5;34.9;455.3;306.2;815.4;811.2
1548;West-Nederland;51 Groothandel en handelsbemiddeling;2000;1526.7;43.4;388.8;16.3;271.1;217.8;366.9;222.5
1549;West-Nederland;51 Groothandel en handelsbemiddeling;2001;1436.9;36.6;299.6;19.0;215.9;239.4;366.7;259.8
1550;West-Nederland;51 Groothandel en handelsbemiddeling;2002;1402.4;35.8;329.2;6.2;199.9;225.8;365.4;240.0
1551;West-Nederland;51 Groothandel en handelsbemiddeling;2003;1505.6;25.4;484.3;6.3;189.9;206.0;355.1;238.5
1552;West-Nederland;51 Groothandel en handelsbemiddeling;2004;1219.4;24.4;269.4;8.6;188.0;156.3;373.6;199.2
1553;West-Nederland;51 Groothandel en handelsbemiddeling;2005;1381.0;24.6;386.6;11.4;208.3;151.9;391.0;207.2
1554;West-Nederland;51 Groothandel en handelsbemiddeling;2006;1315.0;31.9;278.3;16.9;182.8;167.3;403.6;234.0
1555;West-Nederland;51 Groothandel en handelsbemiddeling;2007;;;;;;;;
1556;West-Nederland;51 Groothandel en handelsbemiddeling;2008;1877.2;44.7;486.5;23.6;245.6;191.0;589.3;296.6
1557;West-Nederland;5210a Detailhandel (geen apotheken);2000;966.9;25.8;323.0;6.5;73.9;74.3;125.7;337.7
1558;West-Nederland;5210a Detailhandel (geen apotheken);2001;937.9;13.9;299.2;4.9;60.5;102.1;137.2;320.2
1559;West-Nederland;5210a Detailhandel (geen apotheken);2002;;;;;;;;
1560;West-Nederland;5210a Detailhandel (geen apotheken);2003;;;;;;;;
1561;West-Nederland;5210a Detailhandel (geen apotheken);2004;;;;;;;;
1562;West-Nederland;5210a Detailhandel (geen apotheken);2005;;;;;;;;
1563;West-Nederland;5210a Detailhandel (geen apotheken);2006;;;;;;;;
1564;West-Nederland;5210a Detailhandel (geen apotheken);2007;;;;;;;;
1565;West-Nederland;5210a Detailhandel (geen apotheken);2008;;;;;;;;
1566;West-Nederland;52 Detailhandel (incl. reparatie);2000;;;;;;;;
1567;West-Nederland;52 Detailhandel (incl. reparatie);2001;;;;;;;;
1568;West-Nederland;52 Detailhandel (incl. reparatie);2002;1015.7;18.9;319.7;4.7;69.5;74.7;142.8;385.3
1569;West-Nederland;52 Detailhandel (incl. reparatie);2003;954.8;19.6;278.8;11.1;54.7;74.6;150.2;365.9
1570;West-Nederland;52 Detailhandel (incl. reparatie);2004;952.4;12.1;282.4;2.2;68.7;83.2;167.0;336.8
1571;West-Nederland;52 Detailhandel (incl. reparatie);2005;1026.4;16.6;338.5;10.3;58.6;69.8;123.9;409.0
1572;West-Nederland;52 Detailhandel (incl. reparatie);2006;963.1;24.9;275.6;7.0;53.3;76.3;146.5;379.5
1573;West-Nederland;52 Detailhandel (incl. reparatie);2007;;;;;;;;
1574;West-Nederland;52 Detailhandel (incl. reparatie);2008;1286.0;14.3;456.1;6.5;69.5;97.8;167.3;474.7
1575;West-Nederland;I Vervoer, opslag en communicatie;2000;6171.6;118.4;434.4;1148.3;1596.5;222.6;2377.3;274.0
1576;West-Nederland;I Vervoer, opslag en communicatie;2001;5869.0;36.5;471.8;873.0;1595.1;259.8;2338.0;294.8
1577;West-Nederland;I Vervoer, opslag en communicatie;2002;3831.7;24.9;304.3;476.2;1286.5;119.8;1421.2;198.9
1578;West-Nederland;I Vervoer, opslag en communicatie;2003;5200.6;296.0;328.5;1323.7;1826.0;245.5;1047.1;133.7
1579;West-Nederland;I Vervoer, opslag en communicatie;2004;5057.7;120.7;361.0;852.6;2223.4;208.4;1130.4;161.2
1580;West-Nederland;I Vervoer, opslag en communicatie;2005;4444.3;42.9;451.9;856.6;1281.2;199.1;1238.9;373.9
1581;West-Nederland;I Vervoer, opslag en communicatie;2006;5112.8;50.6;353.8;987.7;1965.0;243.2;1209.7;302.9
1582;West-Nederland;I Vervoer, opslag en communicatie;2007;;;;;;;;
1583;West-Nederland;I Vervoer, opslag en communicatie;2008;6016.2;47.2;425.9;730.8;2298.2;224.7;1665.9;623.7
1584;West-Nederland;60 Vervoer over land;2000;763.4;14.9;76.4;56.8;515.9;14.0;44.7;40.7
1585;West-Nederland;60 Vervoer over land;2001;729.9;11.5;60.5;60.1;450.6;23.9;78.2;45.1
1586;West-Nederland;60 Vervoer over land;2002;807.5;10.9;69.6;140.8;502.4;21.8;36.5;25.5
1587;West-Nederland;60 Vervoer over land;2003;1124.5;14.9;56.6;54.0;916.3;13.2;50.4;19.1
1588;West-Nederland;60 Vervoer over land;2004;;;;;;;;
1589;West-Nederland;60 Vervoer over land;2005;;;;;;;;
1590;West-Nederland;60 Vervoer over land;2006;909.8;9.6;52.1;75.7;600.4;14.9;94.6;62.7
1591;West-Nederland;60 Vervoer over land;2007;;;;;;;;
1592;West-Nederland;60 Vervoer over land;2008;1100.4;12.4;88.8;4.2;762.2;21.1;172.7;39.0
1593;West-Nederland;63 Dienstverlening voor het vervoer;2000;1162.7;102.3;155.5;337.4;67.5;43.0;381.8;75.2
1594;West-Nederland;63 Dienstverlening voor het vervoer;2001;876.1;22.7;169.8;227.5;50.1;54.2;244.8;107.0
1595;West-Nederland;63 Dienstverlening voor het vervoer;2002;676.2;11.7;152.3;56.5;30.7;41.2;288.5;95.4
1596;West-Nederland;63 Dienstverlening voor het vervoer;2003;1962.0;280.3;165.2;1044.9;37.4;41.6;337.6;55.0
1597;West-Nederland;63 Dienstverlening voor het vervoer;2004;;;;;;;;
1598;West-Nederland;63 Dienstverlening voor het vervoer;2005;;;;;;;;
1599;West-Nederland;63 Dienstverlening voor het vervoer;2006;1586.0;38.8;219.2;621.7;52.2;77.8;482.8;93.6
1600;West-Nederland;63 Dienstverlening voor het vervoer;2007;;;;;;;;
1601;West-Nederland;63 Dienstverlening voor het vervoer;2008;1338.3;32.6;131.6;525.6;40.0;61.0;452.7;94.8
1602;West-Nederland;64 Post en telecommunicatie;2000;;;;;;;;
1603;West-Nederland;64 Post en telecommunicatie;2001;;;;;;;;
1604;West-Nederland;64 Post en telecommunicatie;2002;1514.1;2.2;63.1;275.3;14.8;48.0;1045.0;65.7
1605;West-Nederland;64 Post en telecommunicatie;2003;1133.8;0.6;95.3;223.7;7.3;167.2;603.1;36.8
1606;West-Nederland;64 Post en telecommunicatie;2004;1220.3;1.2;69.5;228.0;20.3;156.2;709.7;35.4
1607;West-Nederland;64 Post en telecommunicatie;2005;1480.0;2.4;82.9;302.1;7.9;143.2;715.9;225.5
1608;West-Nederland;64 Post en telecommunicatie;2006;1132.0;0.2;49.3;256.4;11.3;143.9;581.4;89.5
1609;West-Nederland;64 Post en telecommunicatie;2007;;;;;;;;
1610;West-Nederland;64 Post en telecommunicatie;2008;1559.0;0.0;184.1;193.0;7.7;135.7;946.1;92.5
1611;West-Nederland;K Verhuur en zakelijke dienstverlening;2000;;;;;;;;
1612;West-Nederland;K Verhuur en zakelijke dienstverlening;2001;;;;;;;;
1613;West-Nederland;K Verhuur en zakelijke dienstverlening;2002;;;;;;;;
1614;West-Nederland;K Verhuur en zakelijke dienstverlening;2003;;;;;;;;
1615;West-Nederland;K Verhuur en zakelijke dienstverlening;2004;;;;;;;;
1616;West-Nederland;K Verhuur en zakelijke dienstverlening;2005;6185.3;121.6;488.5;8.6;1843.9;457.9;281.3;2983.2
1617;West-Nederland;K Verhuur en zakelijke dienstverlening;2006;6907.2;134.5;413.6;45.3;2035.7;412.3;347.3;3518.6
1618;West-Nederland;K Verhuur en zakelijke dienstverlening;2007;;;;;;;;
1619;West-Nederland;K Verhuur en zakelijke dienstverlening;2008;7263.1;163.8;1629.5;31.5;2331.0;655.6;458.3;1993.3
1620;West-Nederland;71 Verhuur van roerende goederen;2000;;;;;;;;
1621;West-Nederland;71 Verhuur van roerende goederen;2001;;;;;;;;
1622;West-Nederland;71 Verhuur van roerende goederen;2002;1891.9;2.0;15.0;0.5;1752.7;8.9;81.0;31.7
1623;West-Nederland;71 Verhuur van roerende goederen;2003;1487.0;4.1;16.0;1.0;1338.4;7.5;56.1;63.9
1624;West-Nederland;71 Verhuur van roerende goederen;2004;2226.4;5.2;13.0;1.3;2059.5;8.8;74.2;64.3
1625;West-Nederland;71 Verhuur van roerende goederen;2005;1917.0;2.1;9.8;1.4;1692.6;9.3;97.8;104.0
1626;West-Nederland;71 Verhuur van roerende goederen;2006;;;;;;;;
1627;West-Nederland;71 Verhuur van roerende goederen;2007;;;;;;;;
1628;West-Nederland;71 Verhuur van roerende goederen;2008;2163.7;1.5;25.0;2.6;1810.7;25.9;139.4;158.6
1629;West-Nederland;74 Overige zakelijke dienstverlening;2000;;;;;;;;
1630;West-Nederland;74 Overige zakelijke dienstverlening;2001;;;;;;;;
1631;West-Nederland;74 Overige zakelijke dienstverlening;2002;;;;;;;;
1632;West-Nederland;74 Overige zakelijke dienstverlening;2003;;;;;;;;
1633;West-Nederland;74 Overige zakelijke dienstverlening;2004;;;;;;;;
1634;West-Nederland;74 Overige zakelijke dienstverlening;2005;;;;;;;;
1635;West-Nederland;74 Overige zakelijke dienstverlening;2006;841.2;4.5;200.9;5.8;106.2;207.7;113.1;203.0
1636;West-Nederland;74 Overige zakelijke dienstverlening;2007;;;;;;;;
1637;West-Nederland;74 Overige zakelijke dienstverlening;2008;1107.5;10.9;241.5;3.4;147.8;245.7;186.1;272.2
1638;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2000;1058.8;12.5;283.6;9.6;108.2;318.4;141.7;184.8
1639;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2001;908.0;26.9;184.3;5.1;94.9;250.2;138.1;208.5
1640;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2002;;;;;;;;
1641;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2003;;;;;;;;
1642;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2004;;;;;;;;
1643;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2005;;;;;;;;
1644;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2006;;;;;;;;
1645;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2007;;;;;;;;
1646;West-Nederland;7412c Ov.zak.dienst(gn rechtsk,beveil);2008;;;;;;;;
1647;West-Nederland;7411c Ov.zak. diensten (geen holdings);2000;;;;;;;;
1648;West-Nederland;7411c Ov.zak. diensten (geen holdings);2001;;;;;;;;
1649;West-Nederland;7411c Ov.zak. diensten (geen holdings);2002;905.7;4.3;161.7;5.4;81.6;277.8;157.2;217.5
1650;West-Nederland;7411c Ov.zak. diensten (geen holdings);2003;796.7;3.1;172.3;5.4;78.7;233.4;127.9;175.9
1651;West-Nederland;7411c Ov.zak. diensten (geen holdings);2004;782.6;17.3;174.3;3.2;81.6;199.7;142.8;163.5
1652;West-Nederland;7411c Ov.zak. diensten (geen holdings);2005;809.4;4.8;145.8;2.1;118.8;230.6;114.8;192.2
1653;West-Nederland;7411c Ov.zak. diensten (geen holdings);2006;;;;;;;;
1654;West-Nederland;7411c Ov.zak. diensten (geen holdings);2007;;;;;;;;
1655;West-Nederland;7411c Ov.zak. diensten (geen holdings);2008;;;;;;;;
1656;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2000;;;;;;;;
1657;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2001;;;;;;;;
1658;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2002;;;;;;;;
1659;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2003;;;;;;;;
1660;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2004;;;;;;;;
1661;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2005;;;;;;;;
1662;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2006;;;;;;;;
1663;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2007;;;;;;;;
1664;Zuid-Nederland;CA Energiehoudende delfstoffenwinning;2008;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.2
1665;Zuid-Nederland;11 Aardolie- en aardgaswinning;2000;;;;;;;;
1666;Zuid-Nederland;11 Aardolie- en aardgaswinning;2001;;;;;;;;
1667;Zuid-Nederland;11 Aardolie- en aardgaswinning;2002;;;;;;;;
1668;Zuid-Nederland;11 Aardolie- en aardgaswinning;2003;;;;;;;;
1669;Zuid-Nederland;11 Aardolie- en aardgaswinning;2004;;;;;;;;
1670;Zuid-Nederland;11 Aardolie- en aardgaswinning;2005;;;;;;;;
1671;Zuid-Nederland;11 Aardolie- en aardgaswinning;2006;;;;;;;;
1672;Zuid-Nederland;11 Aardolie- en aardgaswinning;2007;;;;;;;;
1673;Zuid-Nederland;11 Aardolie- en aardgaswinning;2008;0.3;0.0;0.0;0.0;0.0;0.0;0.1;0.2
1674;Zuid-Nederland;D Industrie;2000;2769.0;50.0;408.1;18.4;90.9;146.5;1848.7;206.4
1675;Zuid-Nederland;D Industrie;2001;2518.4;33.0;335.0;19.3;67.9;171.9;1706.5;184.8
1676;Zuid-Nederland;D Industrie;2002;2542.4;27.9;512.7;29.6;60.6;131.2;1636.1;144.3
1677;Zuid-Nederland;D Industrie;2003;1980.4;12.8;294.1;14.1;61.5;96.0;1341.5;160.4
1678;Zuid-Nederland;D Industrie;2004;2057.0;36.3;345.9;23.0;63.1;88.5;1269.7;230.6
1679;Zuid-Nederland;D Industrie;2005;2052.0;5.8;273.6;13.9;64.5;96.2;1401.1;196.8
1680;Zuid-Nederland;D Industrie;2006;2348.0;28.7;451.3;20.3;65.4;86.7;1505.6;190.1
1681;Zuid-Nederland;D Industrie;2007;;;;;;;;
1682;Zuid-Nederland;D Industrie;2008;2506.7;40.7;328.1;22.7;85.1;76.6;1767.9;185.4
1683;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2000;;;;;;;;
1684;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2001;;;;;;;;
1685;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2002;;;;;;;;
1686;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2003;;;;;;;;
1687;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2004;;;;;;;;
1688;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2005;;;;;;;;
1689;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2006;;;;;;;;
1690;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2007;;;;;;;;
1691;Zuid-Nederland;DA Voedings- en genotmiddelenindustrie;2008;;;;;;;;
1692;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2000;453.7;15.5;73.0;2.9;13.2;11.2;268.1;70.0
1693;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2001;370.0;5.3;49.3;1.8;10.8;10.2;248.5;44.0
1694;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2002;519.2;8.7;124.3;6.8;13.0;13.9;316.7;35.9
1695;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2003;337.1;3.1;48.1;4.2;9.4;9.3;228.2;34.7
1696;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2004;;;;;;;;
1697;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2005;;;;;;;;
1698;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2006;360.2;4.5;48.5;2.3;7.3;10.0;264.5;23.1
1699;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2007;;;;;;;;
1700;Zuid-Nederland;15 Voedingsmiddelen- en drankenindustrie;2008;387.6;3.2;49.6;2.5;12.9;8.4;269.3;41.6
1701;Zuid-Nederland;16 Tabaksverwerkende industrie;2000;;;;;;;;
1702;Zuid-Nederland;16 Tabaksverwerkende industrie;2001;;;;;;;;
1703;Zuid-Nederland;16 Tabaksverwerkende industrie;2002;;;;;;;;
1704;Zuid-Nederland;16 Tabaksverwerkende industrie;2003;;;;;;;;
1705;Zuid-Nederland;16 Tabaksverwerkende industrie;2004;;;;;;;;
1706;Zuid-Nederland;16 Tabaksverwerkende industrie;2005;;;;;;;;
1707;Zuid-Nederland;16 Tabaksverwerkende industrie;2006;;;;;;;;
1708;Zuid-Nederland;16 Tabaksverwerkende industrie;2007;;;;;;;;
1709;Zuid-Nederland;16 Tabaksverwerkende industrie;2008;;;;;;;;
1710;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2000;203.8;2.0;23.9;0.6;5.8;16.1;141.1;14.2
1711;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2001;186.1;2.4;18.5;0.2;4.4;15.7;133.9;11.0
1712;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2002;179.9;1.2;18.1;0.4;3.1;9.9;138.7;8.5
1713;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2003;116.2;0.2;14.0;0.1;3.5;8.2;85.5;4.7
1714;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2004;149.4;0.9;11.6;1.1;5.6;8.9;115.9;5.4
1715;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2005;187.5;0.5;13.4;2.0;3.6;10.2;144.9;12.9
1716;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2006;168.3;6.6;28.2;0.1;3.9;7.6;108.5;13.3
1717;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2007;;;;;;;;
1718;Zuid-Nederland;DE Papier-, karton- en grafische ind.;2008;169.9;2.1;21.1;0.1;3.9;7.8;123.9;10.9
1719;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2000;100.5;1.3;11.0;0.2;0.8;2.9;78.4;6.0
1720;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2001;93.6;1.4;9.5;0.1;0.9;3.1;74.5;4.1
1721;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2002;100.3;1.0;6.1;0.1;0.8;2.4;86.5;3.3
1722;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2003;51.5;0.0;4.7;0.0;1.1;2.3;41.3;1.9
1723;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2004;88.6;0.7;7.0;0.9;2.2;3.2;72.6;2.1
1724;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2005;100.9;0.4;5.8;2.0;1.8;2.4;81.2;7.3
1725;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2006;99.3;5.6;19.0;0.0;1.3;2.4;61.3;9.7
1726;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2007;;;;;;;;
1727;Zuid-Nederland;21 Papier(waren)- en karton(waren)ind.;2008;64.9;0.1;2.4;0.1;1.7;2.1;52.9;5.6
1728;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
1729;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
1730;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
1731;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
1732;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
1733;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
1734;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
1735;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
1736;Zuid-Nederland;DF Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;
1737;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2000;;;;;;;;
1738;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2001;;;;;;;;
1739;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2002;;;;;;;;
1740;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2003;;;;;;;;
1741;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2004;;;;;;;;
1742;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2005;;;;;;;;
1743;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2006;;;;;;;;
1744;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2007;;;;;;;;
1745;Zuid-Nederland;23 Aardolie-, steenkoolverwerkende ind.;2008;;;;;;;;
1746;Zuid-Nederland;DG Chemische industrie;2000;685.1;0.9;69.8;3.5;3.7;20.4;557.5;29.3
