ID;Geslacht;Leeftijd;Geboorteland;RegioS;Perioden;Immigratie_1;EmigratieInclusiefAdministratieveC_2;MigratiesaldoInclusiefAdministratie_3;AdministratieveOpnemingen_4;AdministratieveAfvoeringen_5;SaldoAdministratieveCorrecties_6
3918;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2022;270.0;106.0;164.0;8.0;27.0;-19.0
3919;Totaal mannen en vrouwen;Totaal;Totaal;Lingewaard;2023;270.0;205.0;65.0;10.0;60.0;-50.0
3920;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2010;390.0;150.0;240.0;8.0;10.0;-2.0
3921;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2011;267.0;342.0;-75.0;13.0;14.0;-1.0
3922;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2012;176.0;198.0;-22.0;7.0;7.0;0.0
3923;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2013;133.0;140.0;-7.0;11.0;5.0;6.0
3924;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2014;121.0;130.0;-9.0;13.0;9.0;4.0
3925;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2015;127.0;133.0;-6.0;12.0;5.0;7.0
3926;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2016;115.0;95.0;20.0;4.0;14.0;-10.0
3927;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2017;102.0;91.0;11.0;7.0;1.0;6.0
3928;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2018;138.0;105.0;33.0;2.0;14.0;-12.0
3929;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2019;139.0;105.0;34.0;7.0;18.0;-11.0
3930;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2020;104.0;83.0;21.0;3.0;11.0;-8.0
3931;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2021;126.0;107.0;19.0;5.0;19.0;-14.0
3932;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2022;331.0;121.0;210.0;0.0;14.0;-14.0
3933;Totaal mannen en vrouwen;Totaal;Totaal;Lisse;2023;246.0;185.0;61.0;4.0;40.0;-36.0
3934;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2010;23.0;7.0;16.0;2.0;4.0;-2.0
3935;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2011;;;;;;
3936;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2012;;;;;;
3937;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2013;;;;;;
3938;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2014;;;;;;
3939;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2015;;;;;;
3940;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2016;;;;;;
3941;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2017;;;;;;
3942;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2018;;;;;;
3943;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2019;;;;;;
3944;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2020;;;;;;
3945;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2021;;;;;;
3946;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2022;;;;;;
3947;Totaal mannen en vrouwen;Totaal;Totaal;Lith;2023;;;;;;
3948;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2010;22.0;19.0;3.0;1.0;6.0;-5.0
3949;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2011;22.0;20.0;2.0;0.0;2.0;-2.0
3950;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2012;17.0;36.0;-19.0;0.0;1.0;-1.0
3951;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2013;12.0;19.0;-7.0;3.0;4.0;-1.0
3952;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2014;9.0;20.0;-11.0;3.0;2.0;1.0
3953;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2015;19.0;30.0;-11.0;2.0;1.0;1.0
3954;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2016;31.0;23.0;8.0;3.0;7.0;-4.0
3955;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2017;31.0;20.0;11.0;2.0;2.0;0.0
3956;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2018;;;;;;
3957;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2019;;;;;;
3958;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2020;;;;;;
3959;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2021;;;;;;
3960;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2022;;;;;;
3961;Totaal mannen en vrouwen;Totaal;Totaal;Littenseradiel;2023;;;;;;
3962;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2010;79.0;88.0;-9.0;28.0;47.0;-19.0
3963;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2011;94.0;95.0;-1.0;34.0;35.0;-1.0
3964;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2012;96.0;100.0;-4.0;18.0;30.0;-12.0
3965;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2013;130.0;131.0;-1.0;26.0;40.0;-14.0
3966;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2014;114.0;111.0;3.0;25.0;39.0;-14.0
3967;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2015;157.0;91.0;66.0;25.0;30.0;-5.0
3968;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2016;137.0;115.0;22.0;18.0;29.0;-11.0
3969;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2017;78.0;75.0;3.0;23.0;28.0;-5.0
3970;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2018;111.0;110.0;1.0;10.0;36.0;-26.0
3971;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2019;177.0;83.0;94.0;14.0;19.0;-5.0
3972;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2020;115.0;81.0;34.0;13.0;27.0;-14.0
3973;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2021;99.0;81.0;18.0;7.0;15.0;-8.0
3974;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2022;433.0;173.0;260.0;7.0;41.0;-34.0
3975;Totaal mannen en vrouwen;Totaal;Totaal;Lochem;2023;160.0;139.0;21.0;12.0;32.0;-20.0
3976;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2010;49.0;28.0;21.0;13.0;13.0;0.0
3977;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2011;;;;;;
3978;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2012;;;;;;
3979;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2013;;;;;;
3980;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2014;;;;;;
3981;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2015;;;;;;
3982;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2016;;;;;;
3983;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2017;;;;;;
3984;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2018;;;;;;
3985;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2019;;;;;;
3986;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2020;;;;;;
3987;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2021;;;;;;
3988;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2022;;;;;;
3989;Totaal mannen en vrouwen;Totaal;Totaal;Loenen;2023;;;;;;
3990;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2010;73.0;58.0;15.0;16.0;45.0;-29.0
3991;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2011;96.0;52.0;44.0;18.0;27.0;-9.0
3992;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2012;89.0;73.0;16.0;33.0;54.0;-21.0
3993;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2013;106.0;90.0;16.0;25.0;46.0;-21.0
3994;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2014;102.0;76.0;26.0;26.0;40.0;-14.0
3995;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2015;111.0;112.0;-1.0;13.0;57.0;-44.0
3996;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2016;147.0;90.0;57.0;24.0;46.0;-22.0
3997;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2017;150.0;99.0;51.0;14.0;41.0;-27.0
3998;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2018;176.0;112.0;64.0;17.0;35.0;-18.0
3999;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2019;142.0;109.0;33.0;14.0;39.0;-25.0
4000;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2020;129.0;91.0;38.0;13.0;21.0;-8.0
4001;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2021;114.0;94.0;20.0;7.0;21.0;-14.0
4002;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2022;195.0;157.0;38.0;7.0;28.0;-21.0
4003;Totaal mannen en vrouwen;Totaal;Totaal;Loon op Zand;2023;221.0;120.0;101.0;4.0;21.0;-17.0
4004;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2010;29.0;23.0;6.0;13.0;6.0;7.0
4005;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2011;38.0;36.0;2.0;6.0;22.0;-16.0
4006;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2012;23.0;41.0;-18.0;5.0;12.0;-7.0
4007;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2013;48.0;44.0;4.0;4.0;14.0;-10.0
4008;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2014;38.0;16.0;22.0;6.0;4.0;2.0
4009;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2015;68.0;35.0;33.0;9.0;13.0;-4.0
4010;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2016;40.0;38.0;2.0;5.0;10.0;-5.0
4011;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2017;39.0;33.0;6.0;5.0;20.0;-15.0
4012;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2018;47.0;32.0;15.0;8.0;13.0;-5.0
4013;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2019;43.0;43.0;0.0;12.0;22.0;-10.0
4014;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2020;48.0;31.0;17.0;2.0;9.0;-7.0
4015;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2021;45.0;21.0;24.0;2.0;4.0;-2.0
4016;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2022;177.0;73.0;104.0;2.0;14.0;-12.0
4017;Totaal mannen en vrouwen;Totaal;Totaal;Lopik;2023;72.0;88.0;-16.0;6.0;26.0;-20.0
4018;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2010;85.0;28.0;57.0;6.0;5.0;1.0
4019;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2011;12.0;49.0;-37.0;4.0;38.0;-34.0
4020;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2012;11.0;65.0;-54.0;9.0;51.0;-42.0
4021;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2013;17.0;26.0;-9.0;5.0;8.0;-3.0
4022;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2014;19.0;26.0;-7.0;8.0;6.0;2.0
4023;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2015;45.0;29.0;16.0;8.0;10.0;-2.0
4024;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2016;29.0;23.0;6.0;5.0;7.0;-2.0
4025;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2017;24.0;21.0;3.0;4.0;4.0;0.0
4026;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2018;16.0;20.0;-4.0;3.0;2.0;1.0
4027;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2019;32.0;17.0;15.0;2.0;1.0;1.0
4028;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2020;30.0;22.0;8.0;0.0;2.0;-2.0
4029;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2021;;;;;;
4030;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2022;;;;;;
4031;Totaal mannen en vrouwen;Totaal;Totaal;Loppersum;2023;;;;;;
4032;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2010;108.0;84.0;24.0;11.0;34.0;-23.0
4033;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2011;100.0;93.0;7.0;18.0;25.0;-7.0
4034;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2012;106.0;104.0;2.0;21.0;36.0;-15.0
4035;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2013;90.0;92.0;-2.0;18.0;18.0;0.0
4036;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2014;93.0;91.0;2.0;8.0;22.0;-14.0
4037;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2015;126.0;121.0;5.0;17.0;27.0;-10.0
4038;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2016;84.0;86.0;-2.0;15.0;18.0;-3.0
4039;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2017;95.0;82.0;13.0;15.0;17.0;-2.0
4040;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2018;87.0;69.0;18.0;12.0;14.0;-2.0
4041;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2019;116.0;71.0;45.0;10.0;19.0;-9.0
4042;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2020;122.0;61.0;61.0;8.0;23.0;-15.0
4043;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2021;101.0;84.0;17.0;6.0;23.0;-17.0
4044;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2022;212.0;119.0;93.0;7.0;19.0;-12.0
4045;Totaal mannen en vrouwen;Totaal;Totaal;Losser;2023;193.0;112.0;81.0;10.0;47.0;-37.0
4046;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2010;146.0;152.0;-6.0;65.0;100.0;-35.0
4047;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2011;;;;;;
4048;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2012;;;;;;
4049;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2013;;;;;;
4050;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2014;;;;;;
4051;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2015;;;;;;
4052;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2016;;;;;;
4053;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2017;;;;;;
4054;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2018;;;;;;
4055;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2019;;;;;;
4056;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2020;;;;;;
4057;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2021;;;;;;
4058;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2022;;;;;;
4059;Totaal mannen en vrouwen;Totaal;Totaal;Maarssen;2023;;;;;;
4060;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2010;44.0;23.0;21.0;9.0;8.0;1.0
4061;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2011;58.0;34.0;24.0;11.0;21.0;-10.0
4062;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2012;38.0;5.0;33.0;18.0;7.0;11.0
4063;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2013;40.0;36.0;4.0;11.0;19.0;-8.0
4064;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2014;44.0;32.0;12.0;12.0;17.0;-5.0
4065;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2015;;;;;;
4066;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2016;;;;;;
4067;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2017;;;;;;
4068;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2018;;;;;;
4069;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2019;;;;;;
4070;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2020;;;;;;
4071;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2021;;;;;;
4072;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2022;;;;;;
4073;Totaal mannen en vrouwen;Totaal;Totaal;Maasdonk;2023;;;;;;
4074;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2010;216.0;123.0;93.0;18.0;63.0;-45.0
4075;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2011;165.0;149.0;16.0;16.0;42.0;-26.0
4076;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2012;247.0;138.0;109.0;24.0;52.0;-28.0
4077;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2013;305.0;98.0;207.0;36.0;29.0;7.0
4078;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2014;279.0;183.0;96.0;9.0;20.0;-11.0
4079;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2015;204.0;158.0;46.0;15.0;40.0;-25.0
4080;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2016;208.0;124.0;84.0;16.0;33.0;-17.0
4081;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2017;195.0;159.0;36.0;12.0;40.0;-28.0
4082;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2018;406.0;173.0;233.0;5.0;31.0;-26.0
4083;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2019;566.0;256.0;310.0;5.0;84.0;-79.0
4084;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2020;961.0;514.0;447.0;6.0;191.0;-185.0
4085;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2021;721.0;676.0;45.0;4.0;161.0;-157.0
4086;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2022;1257.0;772.0;485.0;11.0;336.0;-325.0
4087;Totaal mannen en vrouwen;Totaal;Totaal;Maasdriel;2023;709.0;549.0;160.0;10.0;204.0;-194.0
4088;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2010;143.0;99.0;44.0;21.0;24.0;-3.0
4089;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2011;128.0;151.0;-23.0;12.0;16.0;-4.0
4090;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2012;127.0;85.0;42.0;14.0;20.0;-6.0
4091;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2013;116.0;113.0;3.0;17.0;19.0;-2.0
4092;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2014;125.0;132.0;-7.0;8.0;36.0;-28.0
4093;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2015;114.0;93.0;21.0;20.0;28.0;-8.0
4094;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2016;109.0;87.0;22.0;5.0;17.0;-12.0
4095;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2017;138.0;117.0;21.0;10.0;21.0;-11.0
4096;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2018;162.0;105.0;57.0;18.0;35.0;-17.0
4097;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2019;208.0;96.0;112.0;5.0;15.0;-10.0
4098;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2020;145.0;107.0;38.0;11.0;16.0;-5.0
4099;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2021;134.0;119.0;15.0;9.0;23.0;-14.0
4100;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2022;303.0;191.0;112.0;5.0;37.0;-32.0
4101;Totaal mannen en vrouwen;Totaal;Totaal;Maasgouw;2023;278.0;137.0;141.0;14.0;32.0;-18.0
4102;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2010;;;;;;
4103;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2011;;;;;;
4104;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2012;;;;;;
4105;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2013;;;;;;
4106;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2014;;;;;;
4107;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2015;;;;;;
4108;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2016;;;;;;
4109;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2017;;;;;;
4110;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2018;;;;;;
4111;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2019;;;;;;
4112;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2020;;;;;;
4113;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2021;;;;;;
4114;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2022;815.0;342.0;473.0;11.0;87.0;-76.0
4115;Totaal mannen en vrouwen;Totaal;Totaal;Maashorst;2023;562.0;396.0;166.0;15.0;93.0;-78.0
4116;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2010;192.0;131.0;61.0;59.0;66.0;-7.0
4117;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2011;192.0;235.0;-43.0;49.0;121.0;-72.0
4118;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2012;202.0;169.0;33.0;77.0;77.0;0.0
4119;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2013;254.0;208.0;46.0;47.0;71.0;-24.0
4120;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2014;257.0;236.0;21.0;47.0;75.0;-28.0
4121;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2015;232.0;258.0;-26.0;36.0;89.0;-53.0
4122;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2016;208.0;185.0;23.0;40.0;42.0;-2.0
4123;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2017;194.0;154.0;40.0;40.0;34.0;6.0
4124;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2018;254.0;217.0;37.0;40.0;49.0;-9.0
4125;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2019;326.0;208.0;118.0;41.0;63.0;-22.0
4126;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2020;220.0;161.0;59.0;46.0;48.0;-2.0
4127;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2021;231.0;206.0;25.0;25.0;57.0;-32.0
4128;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2022;414.0;218.0;196.0;15.0;53.0;-38.0
4129;Totaal mannen en vrouwen;Totaal;Totaal;Maassluis;2023;354.0;296.0;58.0;22.0;102.0;-80.0
4130;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2010;3988.0;2220.0;1768.0;179.0;514.0;-335.0
4131;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2011;4551.0;2590.0;1961.0;183.0;488.0;-305.0
4132;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2012;4514.0;3035.0;1479.0;160.0;586.0;-426.0
4133;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2013;4617.0;3673.0;944.0;200.0;487.0;-287.0
4134;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2014;4588.0;4116.0;472.0;186.0;452.0;-266.0
4135;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2015;5984.0;4305.0;1679.0;195.0;373.0;-178.0
4136;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2016;5637.0;4158.0;1479.0;152.0;245.0;-93.0
4137;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2017;5934.0;4502.0;1432.0;152.0;218.0;-66.0
4138;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2018;5938.0;5636.0;302.0;119.0;216.0;-97.0
4139;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2019;6681.0;5156.0;1525.0;147.0;123.0;24.0
4140;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2020;5841.0;6223.0;-382.0;120.0;113.0;7.0
4141;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2021;6800.0;5074.0;1726.0;116.0;114.0;2.0
4142;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2022;7704.0;5313.0;2391.0;71.0;85.0;-14.0
4143;Totaal mannen en vrouwen;Totaal;Totaal;Maastricht;2023;7508.0;5186.0;2322.0;89.0;76.0;13.0
4144;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2010;56.0;64.0;-8.0;11.0;25.0;-14.0
4145;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2011;;;;;;
4146;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2012;;;;;;
4147;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2013;;;;;;
4148;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2014;;;;;;
4149;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2015;;;;;;
4150;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2016;;;;;;
4151;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2017;;;;;;
4152;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2018;;;;;;
4153;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2019;;;;;;
4154;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2020;;;;;;
4155;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2021;;;;;;
4156;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2022;;;;;;
4157;Totaal mannen en vrouwen;Totaal;Totaal;Margraten;2023;;;;;;
4158;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2010;22.0;26.0;-4.0;8.0;14.0;-6.0
4159;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2011;44.0;40.0;4.0;9.0;30.0;-21.0
4160;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2012;46.0;30.0;16.0;12.0;17.0;-5.0
4161;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2013;34.0;30.0;4.0;3.0;13.0;-10.0
4162;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2014;32.0;19.0;13.0;9.0;12.0;-3.0
4163;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2015;24.0;56.0;-32.0;2.0;16.0;-14.0
4164;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2016;37.0;37.0;0.0;2.0;14.0;-12.0
4165;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2017;25.0;25.0;0.0;10.0;14.0;-4.0
4166;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2018;34.0;21.0;13.0;1.0;6.0;-5.0
4167;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2019;;;;;;
4168;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2020;;;;;;
4169;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2021;;;;;;
4170;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2022;;;;;;
4171;Totaal mannen en vrouwen;Totaal;Totaal;De Marne;2023;;;;;;
