ID;Beroepsklasse;RegioS;Perioden;WerkzameBeroepsbevolking_1
703;Totaal;Boxtel;2023;19
704;Totaal;Breda;2013;93
705;Totaal;Breda;2014;92
706;Totaal;Breda;2015;93
707;Totaal;Breda;2016;93
708;Totaal;Breda;2017;97
709;Totaal;Breda;2018;98
710;Totaal;Breda;2019;100
711;Totaal;Breda;2020;99
712;Totaal;Breda;2021;101
713;Totaal;Breda;2022;103
714;Totaal;Breda;2023;106
715;Totaal;Bronckhorst;2013;18
716;Totaal;Bronckhorst;2014;18
717;Totaal;Bronckhorst;2015;18
718;Totaal;Bronckhorst;2016;18
719;Totaal;Bronckhorst;2017;19
720;Totaal;Bronckhorst;2018;19
721;Totaal;Bronckhorst;2019;19
722;Totaal;Bronckhorst;2020;19
723;Totaal;Bronckhorst;2021;19
724;Totaal;Bronckhorst;2022;20
725;Totaal;Bronckhorst;2023;20
726;Totaal;Brummen;2013;10
727;Totaal;Brummen;2014;10
728;Totaal;Brummen;2015;10
729;Totaal;Brummen;2016;10
730;Totaal;Brummen;2017;10
731;Totaal;Brummen;2018;11
732;Totaal;Brummen;2019;11
733;Totaal;Brummen;2020;11
734;Totaal;Brummen;2021;11
735;Totaal;Brummen;2022;11
736;Totaal;Brummen;2023;11
737;Totaal;Brunssum;2013;13
738;Totaal;Brunssum;2014;13
739;Totaal;Brunssum;2015;13
740;Totaal;Brunssum;2016;14
741;Totaal;Brunssum;2017;13
742;Totaal;Brunssum;2018;14
743;Totaal;Brunssum;2019;14
744;Totaal;Brunssum;2020;13
745;Totaal;Brunssum;2021;14
746;Totaal;Brunssum;2022;14
747;Totaal;Brunssum;2023;14
748;Totaal;Bunnik;2013;7
749;Totaal;Bunnik;2014;7
750;Totaal;Bunnik;2015;8
751;Totaal;Bunnik;2016;8
752;Totaal;Bunnik;2017;8
753;Totaal;Bunnik;2018;8
754;Totaal;Bunnik;2019;8
755;Totaal;Bunnik;2020;8
756;Totaal;Bunnik;2021;8
757;Totaal;Bunnik;2022;8
758;Totaal;Bunnik;2023;9
759;Totaal;Bunschoten;2013;11
760;Totaal;Bunschoten;2014;11
761;Totaal;Bunschoten;2015;11
762;Totaal;Bunschoten;2016;11
763;Totaal;Bunschoten;2017;12
764;Totaal;Bunschoten;2018;12
765;Totaal;Bunschoten;2019;12
766;Totaal;Bunschoten;2020;12
767;Totaal;Bunschoten;2021;12
768;Totaal;Bunschoten;2022;13
769;Totaal;Bunschoten;2023;13
770;Totaal;Buren;2013;14
771;Totaal;Buren;2014;13
772;Totaal;Buren;2015;14
773;Totaal;Buren;2016;14
774;Totaal;Buren;2017;14
775;Totaal;Buren;2018;14
776;Totaal;Buren;2019;15
777;Totaal;Buren;2020;15
778;Totaal;Buren;2021;15
779;Totaal;Buren;2022;15
780;Totaal;Buren;2023;16
781;Totaal;Capelle aan den IJssel;2013;32
782;Totaal;Capelle aan den IJssel;2014;32
783;Totaal;Capelle aan den IJssel;2015;31
784;Totaal;Capelle aan den IJssel;2016;32
785;Totaal;Capelle aan den IJssel;2017;32
786;Totaal;Capelle aan den IJssel;2018;33
787;Totaal;Capelle aan den IJssel;2019;34
788;Totaal;Capelle aan den IJssel;2020;34
789;Totaal;Capelle aan den IJssel;2021;34
790;Totaal;Capelle aan den IJssel;2022;35
791;Totaal;Capelle aan den IJssel;2023;36
792;Totaal;Castricum;2013;17
793;Totaal;Castricum;2014;17
794;Totaal;Castricum;2015;18
795;Totaal;Castricum;2016;18
796;Totaal;Castricum;2017;18
797;Totaal;Castricum;2018;19
798;Totaal;Castricum;2019;19
799;Totaal;Castricum;2020;19
800;Totaal;Castricum;2021;19
801;Totaal;Castricum;2022;19
802;Totaal;Castricum;2023;19
803;Totaal;Coevorden;2013;17
804;Totaal;Coevorden;2014;17
805;Totaal;Coevorden;2015;17
806;Totaal;Coevorden;2016;17
807;Totaal;Coevorden;2017;17
808;Totaal;Coevorden;2018;17
809;Totaal;Coevorden;2019;18
810;Totaal;Coevorden;2020;17
811;Totaal;Coevorden;2021;18
812;Totaal;Coevorden;2022;18
813;Totaal;Coevorden;2023;18
814;Totaal;Cranendonck;2013;10
815;Totaal;Cranendonck;2014;10
816;Totaal;Cranendonck;2015;11
817;Totaal;Cranendonck;2016;11
818;Totaal;Cranendonck;2017;11
819;Totaal;Cranendonck;2018;11
820;Totaal;Cranendonck;2019;11
821;Totaal;Cranendonck;2020;11
822;Totaal;Cranendonck;2021;11
823;Totaal;Cranendonck;2022;11
824;Totaal;Cranendonck;2023;11
825;Totaal;Culemborg;2013;14
826;Totaal;Culemborg;2014;14
827;Totaal;Culemborg;2015;14
828;Totaal;Culemborg;2016;14
829;Totaal;Culemborg;2017;14
830;Totaal;Culemborg;2018;15
831;Totaal;Culemborg;2019;15
832;Totaal;Culemborg;2020;16
833;Totaal;Culemborg;2021;16
834;Totaal;Culemborg;2022;16
835;Totaal;Culemborg;2023;16
836;Totaal;Dalfsen;2013;14
837;Totaal;Dalfsen;2014;14
838;Totaal;Dalfsen;2015;15
839;Totaal;Dalfsen;2016;15
840;Totaal;Dalfsen;2017;15
841;Totaal;Dalfsen;2018;15
842;Totaal;Dalfsen;2019;16
843;Totaal;Dalfsen;2020;16
844;Totaal;Dalfsen;2021;16
845;Totaal;Dalfsen;2022;16
846;Totaal;Dalfsen;2023;17
847;Totaal;Dantumadiel;2013;9
848;Totaal;Dantumadiel;2014;9
849;Totaal;Dantumadiel;2015;9
850;Totaal;Dantumadiel;2016;9
851;Totaal;Dantumadiel;2017;9
852;Totaal;Dantumadiel;2018;9
853;Totaal;Dantumadiel;2019;9
854;Totaal;Dantumadiel;2020;9
855;Totaal;Dantumadiel;2021;10
856;Totaal;Dantumadiel;2022;10
857;Totaal;Dantumadiel;2023;10
858;Totaal;Delft;2013;50
859;Totaal;Delft;2014;51
860;Totaal;Delft;2015;52
861;Totaal;Delft;2016;52
862;Totaal;Delft;2017;53
863;Totaal;Delft;2018;55
864;Totaal;Delft;2019;56
865;Totaal;Delft;2020;55
866;Totaal;Delft;2021;55
867;Totaal;Delft;2022;58
868;Totaal;Delft;2023;61
869;Totaal;Deurne;2013;16
870;Totaal;Deurne;2014;16
871;Totaal;Deurne;2015;17
872;Totaal;Deurne;2016;17
873;Totaal;Deurne;2017;17
874;Totaal;Deurne;2018;17
875;Totaal;Deurne;2019;17
876;Totaal;Deurne;2020;17
877;Totaal;Deurne;2021;18
878;Totaal;Deurne;2022;18
879;Totaal;Deurne;2023;18
880;Totaal;Deventer;2013;49
881;Totaal;Deventer;2014;48
882;Totaal;Deventer;2015;49
883;Totaal;Deventer;2016;49
884;Totaal;Deventer;2017;51
885;Totaal;Deventer;2018;52
886;Totaal;Deventer;2019;52
887;Totaal;Deventer;2020;53
888;Totaal;Deventer;2021;54
889;Totaal;Deventer;2022;55
890;Totaal;Deventer;2023;56
891;Totaal;Diemen;2013;13
892;Totaal;Diemen;2014;14
893;Totaal;Diemen;2015;14
894;Totaal;Diemen;2016;14
895;Totaal;Diemen;2017;14
896;Totaal;Diemen;2018;15
897;Totaal;Diemen;2019;16
898;Totaal;Diemen;2020;17
899;Totaal;Diemen;2021;17
900;Totaal;Diemen;2022;18
901;Totaal;Diemen;2023;19
902;Totaal;Dijk en Waard;2013;41
903;Totaal;Dijk en Waard;2014;41
904;Totaal;Dijk en Waard;2015;41
905;Totaal;Dijk en Waard;2016;42
906;Totaal;Dijk en Waard;2017;43
907;Totaal;Dijk en Waard;2018;44
908;Totaal;Dijk en Waard;2019;46
909;Totaal;Dijk en Waard;2020;46
910;Totaal;Dijk en Waard;2021;47
911;Totaal;Dijk en Waard;2022;48
912;Totaal;Dijk en Waard;2023;49
913;Totaal;Dinkelland;2013;14
914;Totaal;Dinkelland;2014;13
915;Totaal;Dinkelland;2015;14
916;Totaal;Dinkelland;2016;14
917;Totaal;Dinkelland;2017;14
918;Totaal;Dinkelland;2018;14
919;Totaal;Dinkelland;2019;15
920;Totaal;Dinkelland;2020;15
921;Totaal;Dinkelland;2021;15
922;Totaal;Dinkelland;2022;15
923;Totaal;Dinkelland;2023;15
924;Totaal;Doesburg;2013;5
925;Totaal;Doesburg;2014;5
926;Totaal;Doesburg;2015;5
927;Totaal;Doesburg;2016;5
928;Totaal;Doesburg;2017;5
929;Totaal;Doesburg;2018;5
930;Totaal;Doesburg;2019;5
931;Totaal;Doesburg;2020;5
932;Totaal;Doesburg;2021;5
933;Totaal;Doesburg;2022;6
934;Totaal;Doesburg;2023;6
935;Totaal;Doetinchem;2013;28
936;Totaal;Doetinchem;2014;28
937;Totaal;Doetinchem;2015;28
938;Totaal;Doetinchem;2016;28
939;Totaal;Doetinchem;2017;28
940;Totaal;Doetinchem;2018;29
941;Totaal;Doetinchem;2019;30
942;Totaal;Doetinchem;2020;30
943;Totaal;Doetinchem;2021;31
944;Totaal;Doetinchem;2022;32
945;Totaal;Doetinchem;2023;32
946;Totaal;Dongen;2013;13
947;Totaal;Dongen;2014;13
948;Totaal;Dongen;2015;13
949;Totaal;Dongen;2016;13
950;Totaal;Dongen;2017;14
951;Totaal;Dongen;2018;14
952;Totaal;Dongen;2019;14
953;Totaal;Dongen;2020;14
954;Totaal;Dongen;2021;15
955;Totaal;Dongen;2022;15
956;Totaal;Dongen;2023;15
957;Totaal;Dordrecht;2013;57
958;Totaal;Dordrecht;2014;56
959;Totaal;Dordrecht;2015;56
960;Totaal;Dordrecht;2016;57
961;Totaal;Dordrecht;2017;59
962;Totaal;Dordrecht;2018;60
963;Totaal;Dordrecht;2019;60
964;Totaal;Dordrecht;2020;59
965;Totaal;Dordrecht;2021;61
966;Totaal;Dordrecht;2022;63
967;Totaal;Dordrecht;2023;65
968;Totaal;Drechterland;2013;10
969;Totaal;Drechterland;2014;10
970;Totaal;Drechterland;2015;10
971;Totaal;Drechterland;2016;10
972;Totaal;Drechterland;2017;10
973;Totaal;Drechterland;2018;10
974;Totaal;Drechterland;2019;11
975;Totaal;Drechterland;2020;11
976;Totaal;Drechterland;2021;11
977;Totaal;Drechterland;2022;11
978;Totaal;Drechterland;2023;11
979;Totaal;Drimmelen;2013;14
980;Totaal;Drimmelen;2014;14
981;Totaal;Drimmelen;2015;14
982;Totaal;Drimmelen;2016;14
983;Totaal;Drimmelen;2017;15
984;Totaal;Drimmelen;2018;15
985;Totaal;Drimmelen;2019;15
986;Totaal;Drimmelen;2020;15
987;Totaal;Drimmelen;2021;15
988;Totaal;Drimmelen;2022;15
989;Totaal;Drimmelen;2023;16
990;Totaal;Dronten;2013;20
991;Totaal;Dronten;2014;20
992;Totaal;Dronten;2015;20
993;Totaal;Dronten;2016;21
994;Totaal;Dronten;2017;21
995;Totaal;Dronten;2018;22
996;Totaal;Dronten;2019;22
997;Totaal;Dronten;2020;23
998;Totaal;Dronten;2021;23
999;Totaal;Dronten;2022;24
1000;Totaal;Dronten;2023;24
1001;Totaal;Druten;2013;9
1002;Totaal;Druten;2014;9
1003;Totaal;Druten;2015;9
1004;Totaal;Druten;2016;10
1005;Totaal;Druten;2017;10
1006;Totaal;Druten;2018;10
1007;Totaal;Druten;2019;10
1008;Totaal;Druten;2020;10
1009;Totaal;Druten;2021;10
1010;Totaal;Druten;2022;11
1011;Totaal;Druten;2023;11
1012;Totaal;Duiven;2013;14
1013;Totaal;Duiven;2014;14
1014;Totaal;Duiven;2015;13
1015;Totaal;Duiven;2016;14
1016;Totaal;Duiven;2017;14
1017;Totaal;Duiven;2018;14
1018;Totaal;Duiven;2019;14
1019;Totaal;Duiven;2020;14
1020;Totaal;Duiven;2021;14
1021;Totaal;Duiven;2022;14
1022;Totaal;Duiven;2023;14
1023;Totaal;Echt-Susteren;2013;16
1024;Totaal;Echt-Susteren;2014;16
1025;Totaal;Echt-Susteren;2015;15
1026;Totaal;Echt-Susteren;2016;16
1027;Totaal;Echt-Susteren;2017;16
1028;Totaal;Echt-Susteren;2018;16
1029;Totaal;Echt-Susteren;2019;16
1030;Totaal;Echt-Susteren;2020;16
1031;Totaal;Echt-Susteren;2021;16
1032;Totaal;Echt-Susteren;2022;16
1033;Totaal;Echt-Susteren;2023;16
1034;Totaal;Edam-Volendam;2013;18
1035;Totaal;Edam-Volendam;2014;19
1036;Totaal;Edam-Volendam;2015;19
1037;Totaal;Edam-Volendam;2016;19
1038;Totaal;Edam-Volendam;2017;19
1039;Totaal;Edam-Volendam;2018;20
1040;Totaal;Edam-Volendam;2019;20
1041;Totaal;Edam-Volendam;2020;20
1042;Totaal;Edam-Volendam;2021;20
1043;Totaal;Edam-Volendam;2022;20
1044;Totaal;Edam-Volendam;2023;21
1045;Totaal;Ede;2013;55
1046;Totaal;Ede;2014;55
1047;Totaal;Ede;2015;56
1048;Totaal;Ede;2016;56
1049;Totaal;Ede;2017;58
1050;Totaal;Ede;2018;60
1051;Totaal;Ede;2019;60
1052;Totaal;Ede;2020;61
1053;Totaal;Ede;2021;63
1054;Totaal;Ede;2022;65
1055;Totaal;Ede;2023;67
1056;Totaal;Eemnes;2013;5
1057;Totaal;Eemnes;2014;5
1058;Totaal;Eemnes;2015;5
1059;Totaal;Eemnes;2016;5
1060;Totaal;Eemnes;2017;5
1061;Totaal;Eemnes;2018;5
1062;Totaal;Eemnes;2019;5
1063;Totaal;Eemnes;2020;5
1064;Totaal;Eemnes;2021;5
1065;Totaal;Eemnes;2022;5
1066;Totaal;Eemnes;2023;5
1067;Totaal;Eemsdelta;2013;22
1068;Totaal;Eemsdelta;2014;22
1069;Totaal;Eemsdelta;2015;21
1070;Totaal;Eemsdelta;2016;22
1071;Totaal;Eemsdelta;2017;22
1072;Totaal;Eemsdelta;2018;22
1073;Totaal;Eemsdelta;2019;22
1074;Totaal;Eemsdelta;2020;22
1075;Totaal;Eemsdelta;2021;22
1076;Totaal;Eemsdelta;2022;23
1077;Totaal;Eemsdelta;2023;22
1078;Totaal;Eersel;2013;9
1079;Totaal;Eersel;2014;9
1080;Totaal;Eersel;2015;10
1081;Totaal;Eersel;2016;10
1082;Totaal;Eersel;2017;10
1083;Totaal;Eersel;2018;10
1084;Totaal;Eersel;2019;10
1085;Totaal;Eersel;2020;10
1086;Totaal;Eersel;2021;11
1087;Totaal;Eersel;2022;11
1088;Totaal;Eersel;2023;11
1089;Totaal;Eijsden-Margraten;2013;13
1090;Totaal;Eijsden-Margraten;2014;13
1091;Totaal;Eijsden-Margraten;2015;13
1092;Totaal;Eijsden-Margraten;2016;13
1093;Totaal;Eijsden-Margraten;2017;13
1094;Totaal;Eijsden-Margraten;2018;14
1095;Totaal;Eijsden-Margraten;2019;14
1096;Totaal;Eijsden-Margraten;2020;13
1097;Totaal;Eijsden-Margraten;2021;14
1098;Totaal;Eijsden-Margraten;2022;14
1099;Totaal;Eijsden-Margraten;2023;14
1100;Totaal;Eindhoven;2013;110
1101;Totaal;Eindhoven;2014;110
1102;Totaal;Eindhoven;2015;111
1103;Totaal;Eindhoven;2016;115
1104;Totaal;Eindhoven;2017;119
1105;Totaal;Eindhoven;2018;123
1106;Totaal;Eindhoven;2019;126
1107;Totaal;Eindhoven;2020;126
1108;Totaal;Eindhoven;2021;129
1109;Totaal;Eindhoven;2022;135
1110;Totaal;Eindhoven;2023;139
1111;Totaal;Elburg;2013;11
1112;Totaal;Elburg;2014;11
1113;Totaal;Elburg;2015;11
1114;Totaal;Elburg;2016;12
1115;Totaal;Elburg;2017;12
1116;Totaal;Elburg;2018;12
1117;Totaal;Elburg;2019;12
1118;Totaal;Elburg;2020;12
1119;Totaal;Elburg;2021;13
1120;Totaal;Elburg;2022;13
1121;Totaal;Elburg;2023;13
1122;Totaal;Emmen;2013;50
1123;Totaal;Emmen;2014;50
1124;Totaal;Emmen;2015;49
1125;Totaal;Emmen;2016;49
1126;Totaal;Emmen;2017;50
1127;Totaal;Emmen;2018;51
1128;Totaal;Emmen;2019;52
1129;Totaal;Emmen;2020;51
1130;Totaal;Emmen;2021;53
1131;Totaal;Emmen;2022;54
1132;Totaal;Emmen;2023;55
1133;Totaal;Enkhuizen;2013;9
1134;Totaal;Enkhuizen;2014;9
1135;Totaal;Enkhuizen;2015;9
1136;Totaal;Enkhuizen;2016;9
1137;Totaal;Enkhuizen;2017;9
1138;Totaal;Enkhuizen;2018;10
1139;Totaal;Enkhuizen;2019;10
1140;Totaal;Enkhuizen;2020;10
1141;Totaal;Enkhuizen;2021;10
1142;Totaal;Enkhuizen;2022;10
1143;Totaal;Enkhuizen;2023;10
1144;Totaal;Enschede;2013;77
1145;Totaal;Enschede;2014;75
1146;Totaal;Enschede;2015;76
1147;Totaal;Enschede;2016;75
1148;Totaal;Enschede;2017;75
1149;Totaal;Enschede;2018;77
1150;Totaal;Enschede;2019;79
1151;Totaal;Enschede;2020;79
1152;Totaal;Enschede;2021;81
1153;Totaal;Enschede;2022;85
1154;Totaal;Enschede;2023;86
1155;Totaal;Epe;2013;16
1156;Totaal;Epe;2014;16
1157;Totaal;Epe;2015;15
1158;Totaal;Epe;2016;16
1159;Totaal;Epe;2017;16
1160;Totaal;Epe;2018;16
1161;Totaal;Epe;2019;17
1162;Totaal;Epe;2020;16
1163;Totaal;Epe;2021;17
1164;Totaal;Epe;2022;17
1165;Totaal;Epe;2023;17
1166;Totaal;Ermelo;2013;13
1167;Totaal;Ermelo;2014;13
1168;Totaal;Ermelo;2015;13
1169;Totaal;Ermelo;2016;13
1170;Totaal;Ermelo;2017;13
1171;Totaal;Ermelo;2018;13
1172;Totaal;Ermelo;2019;14
1173;Totaal;Ermelo;2020;14
1174;Totaal;Ermelo;2021;14
1175;Totaal;Ermelo;2022;14
1176;Totaal;Ermelo;2023;14
1177;Totaal;Etten-Leur;2013;22
1178;Totaal;Etten-Leur;2014;22
1179;Totaal;Etten-Leur;2015;22
1180;Totaal;Etten-Leur;2016;22
1181;Totaal;Etten-Leur;2017;22
1182;Totaal;Etten-Leur;2018;23
1183;Totaal;Etten-Leur;2019;23
1184;Totaal;Etten-Leur;2020;23
1185;Totaal;Etten-Leur;2021;24
1186;Totaal;Etten-Leur;2022;24
1187;Totaal;Etten-Leur;2023;24
1188;Totaal;De Fryske Marren;2013;26
1189;Totaal;De Fryske Marren;2014;25
1190;Totaal;De Fryske Marren;2015;25
1191;Totaal;De Fryske Marren;2016;25
1192;Totaal;De Fryske Marren;2017;26
1193;Totaal;De Fryske Marren;2018;27
1194;Totaal;De Fryske Marren;2019;27
1195;Totaal;De Fryske Marren;2020;27
1196;Totaal;De Fryske Marren;2021;27
1197;Totaal;De Fryske Marren;2022;27
1198;Totaal;De Fryske Marren;2023;27
1199;Totaal;Geertruidenberg;2013;11
1200;Totaal;Geertruidenberg;2014;11
1201;Totaal;Geertruidenberg;2015;11
1202;Totaal;Geertruidenberg;2016;11
1203;Totaal;Geertruidenberg;2017;12
1204;Totaal;Geertruidenberg;2018;12
1205;Totaal;Geertruidenberg;2019;12
1206;Totaal;Geertruidenberg;2020;12
1207;Totaal;Geertruidenberg;2021;12
1208;Totaal;Geertruidenberg;2022;12
1209;Totaal;Geertruidenberg;2023;12
1210;Totaal;Geldrop-Mierlo;2013;19
1211;Totaal;Geldrop-Mierlo;2014;19
1212;Totaal;Geldrop-Mierlo;2015;19
1213;Totaal;Geldrop-Mierlo;2016;20
1214;Totaal;Geldrop-Mierlo;2017;20
1215;Totaal;Geldrop-Mierlo;2018;21
1216;Totaal;Geldrop-Mierlo;2019;21
1217;Totaal;Geldrop-Mierlo;2020;21
1218;Totaal;Geldrop-Mierlo;2021;21
1219;Totaal;Geldrop-Mierlo;2022;22
1220;Totaal;Geldrop-Mierlo;2023;22
1221;Totaal;Gemert-Bakel;2013;15
1222;Totaal;Gemert-Bakel;2014;15
1223;Totaal;Gemert-Bakel;2015;16
1224;Totaal;Gemert-Bakel;2016;16
1225;Totaal;Gemert-Bakel;2017;16
1226;Totaal;Gemert-Bakel;2018;16
1227;Totaal;Gemert-Bakel;2019;17
1228;Totaal;Gemert-Bakel;2020;17
1229;Totaal;Gemert-Bakel;2021;17
1230;Totaal;Gemert-Bakel;2022;17
1231;Totaal;Gemert-Bakel;2023;17
1232;Totaal;Gennep;2013;9
1233;Totaal;Gennep;2014;8
1234;Totaal;Gennep;2015;8
1235;Totaal;Gennep;2016;8
1236;Totaal;Gennep;2017;9
1237;Totaal;Gennep;2018;9
1238;Totaal;Gennep;2019;9
1239;Totaal;Gennep;2020;9
1240;Totaal;Gennep;2021;9
1241;Totaal;Gennep;2022;9
1242;Totaal;Gennep;2023;9
1243;Totaal;Gilze en Rijen;2013;14
1244;Totaal;Gilze en Rijen;2014;13
1245;Totaal;Gilze en Rijen;2015;14
1246;Totaal;Gilze en Rijen;2016;14
1247;Totaal;Gilze en Rijen;2017;14
1248;Totaal;Gilze en Rijen;2018;14
1249;Totaal;Gilze en Rijen;2019;14
1250;Totaal;Gilze en Rijen;2020;14
1251;Totaal;Gilze en Rijen;2021;14
1252;Totaal;Gilze en Rijen;2022;14
1253;Totaal;Gilze en Rijen;2023;14
1254;Totaal;Goeree-Overflakkee;2013;25
1255;Totaal;Goeree-Overflakkee;2014;24
1256;Totaal;Goeree-Overflakkee;2015;24
1257;Totaal;Goeree-Overflakkee;2016;25
1258;Totaal;Goeree-Overflakkee;2017;25
1259;Totaal;Goeree-Overflakkee;2018;26
1260;Totaal;Goeree-Overflakkee;2019;26
1261;Totaal;Goeree-Overflakkee;2020;27
1262;Totaal;Goeree-Overflakkee;2021;27
1263;Totaal;Goeree-Overflakkee;2022;28
1264;Totaal;Goeree-Overflakkee;2023;28
1265;Totaal;Goes;2013;18
1266;Totaal;Goes;2014;19
1267;Totaal;Goes;2015;18
1268;Totaal;Goes;2016;19
1269;Totaal;Goes;2017;19
1270;Totaal;Goes;2018;19
1271;Totaal;Goes;2019;19
1272;Totaal;Goes;2020;20
1273;Totaal;Goes;2021;20
1274;Totaal;Goes;2022;21
1275;Totaal;Goes;2023;21
1276;Totaal;Goirle;2013;12
1277;Totaal;Goirle;2014;12
1278;Totaal;Goirle;2015;12
1279;Totaal;Goirle;2016;12
1280;Totaal;Goirle;2017;12
1281;Totaal;Goirle;2018;12
1282;Totaal;Goirle;2019;13
1283;Totaal;Goirle;2020;12
1284;Totaal;Goirle;2021;13
1285;Totaal;Goirle;2022;13
1286;Totaal;Goirle;2023;13
1287;Totaal;Gooise Meren;2013;27
1288;Totaal;Gooise Meren;2014;26
1289;Totaal;Gooise Meren;2015;27
1290;Totaal;Gooise Meren;2016;27
1291;Totaal;Gooise Meren;2017;28
1292;Totaal;Gooise Meren;2018;28
1293;Totaal;Gooise Meren;2019;29
1294;Totaal;Gooise Meren;2020;29
1295;Totaal;Gooise Meren;2021;30
1296;Totaal;Gooise Meren;2022;31
1297;Totaal;Gooise Meren;2023;32
1298;Totaal;Gorinchem;2013;18
1299;Totaal;Gorinchem;2014;18
1300;Totaal;Gorinchem;2015;17
1301;Totaal;Gorinchem;2016;18
1302;Totaal;Gorinchem;2017;18
1303;Totaal;Gorinchem;2018;19
1304;Totaal;Gorinchem;2019;20
1305;Totaal;Gorinchem;2020;20
1306;Totaal;Gorinchem;2021;20
1307;Totaal;Gorinchem;2022;21
1308;Totaal;Gorinchem;2023;21
1309;Totaal;Gouda;2013;35
1310;Totaal;Gouda;2014;35
1311;Totaal;Gouda;2015;34
1312;Totaal;Gouda;2016;35
1313;Totaal;Gouda;2017;36
1314;Totaal;Gouda;2018;37
1315;Totaal;Gouda;2019;38
1316;Totaal;Gouda;2020;38
1317;Totaal;Gouda;2021;39
1318;Totaal;Gouda;2022;40
1319;Totaal;Gouda;2023;41
1320;Totaal;'s-Gravenhage (gemeente);2013;240
1321;Totaal;'s-Gravenhage (gemeente);2014;236
1322;Totaal;'s-Gravenhage (gemeente);2015;238
1323;Totaal;'s-Gravenhage (gemeente);2016;243
1324;Totaal;'s-Gravenhage (gemeente);2017;249
1325;Totaal;'s-Gravenhage (gemeente);2018;260
1326;Totaal;'s-Gravenhage (gemeente);2019;267
1327;Totaal;'s-Gravenhage (gemeente);2020;267
1328;Totaal;'s-Gravenhage (gemeente);2021;272
1329;Totaal;'s-Gravenhage (gemeente);2022;288
1330;Totaal;'s-Gravenhage (gemeente);2023;297
1331;Totaal;Groningen (gemeente);2013;118
1332;Totaal;Groningen (gemeente);2014;114
1333;Totaal;Groningen (gemeente);2015;115
1334;Totaal;Groningen (gemeente);2016;119
1335;Totaal;Groningen (gemeente);2017;123
1336;Totaal;Groningen (gemeente);2018;123
1337;Totaal;Groningen (gemeente);2019;125
1338;Totaal;Groningen (gemeente);2020;126
1339;Totaal;Groningen (gemeente);2021;130
1340;Totaal;Groningen (gemeente);2022;135
1341;Totaal;Groningen (gemeente);2023;137
1342;Totaal;Gulpen-Wittem;2013;7
1343;Totaal;Gulpen-Wittem;2014;7
1344;Totaal;Gulpen-Wittem;2015;7
1345;Totaal;Gulpen-Wittem;2016;7
1346;Totaal;Gulpen-Wittem;2017;7
1347;Totaal;Gulpen-Wittem;2018;7
1348;Totaal;Gulpen-Wittem;2019;7
1349;Totaal;Gulpen-Wittem;2020;7
1350;Totaal;Gulpen-Wittem;2021;7
1351;Totaal;Gulpen-Wittem;2022;7
1352;Totaal;Gulpen-Wittem;2023;7
1353;Totaal;Haaksbergen;2013;12
1354;Totaal;Haaksbergen;2014;12
1355;Totaal;Haaksbergen;2015;12
1356;Totaal;Haaksbergen;2016;12
1357;Totaal;Haaksbergen;2017;12
1358;Totaal;Haaksbergen;2018;13
1359;Totaal;Haaksbergen;2019;13
1360;Totaal;Haaksbergen;2020;13
1361;Totaal;Haaksbergen;2021;13
1362;Totaal;Haaksbergen;2022;13
1363;Totaal;Haaksbergen;2023;13
1364;Totaal;Haarlem;2013;81
1365;Totaal;Haarlem;2014;81
1366;Totaal;Haarlem;2015;84
1367;Totaal;Haarlem;2016;84
1368;Totaal;Haarlem;2017;86
1369;Totaal;Haarlem;2018;87
1370;Totaal;Haarlem;2019;88
1371;Totaal;Haarlem;2020;88
1372;Totaal;Haarlem;2021;89
1373;Totaal;Haarlem;2022;90
1374;Totaal;Haarlem;2023;93
1375;Totaal;Haarlemmermeer;2013;80
1376;Totaal;Haarlemmermeer;2014;79
1377;Totaal;Haarlemmermeer;2015;80
1378;Totaal;Haarlemmermeer;2016;81
1379;Totaal;Haarlemmermeer;2017;83
1380;Totaal;Haarlemmermeer;2018;85
1381;Totaal;Haarlemmermeer;2019;87
1382;Totaal;Haarlemmermeer;2020;86
1383;Totaal;Haarlemmermeer;2021;87
1384;Totaal;Haarlemmermeer;2022;90
1385;Totaal;Haarlemmermeer;2023;93
1386;Totaal;Halderberge;2013;15
1387;Totaal;Halderberge;2014;15
1388;Totaal;Halderberge;2015;15
1389;Totaal;Halderberge;2016;15
1390;Totaal;Halderberge;2017;15
1391;Totaal;Halderberge;2018;16
1392;Totaal;Halderberge;2019;16
1393;Totaal;Halderberge;2020;16
1394;Totaal;Halderberge;2021;16
1395;Totaal;Halderberge;2022;16
1396;Totaal;Halderberge;2023;17
1397;Totaal;Hardenberg;2013;31
1398;Totaal;Hardenberg;2014;30
1399;Totaal;Hardenberg;2015;30
1400;Totaal;Hardenberg;2016;30
1401;Totaal;Hardenberg;2017;31
1402;Totaal;Hardenberg;2018;32
1403;Totaal;Hardenberg;2019;32
1404;Totaal;Hardenberg;2020;32
1405;Totaal;Hardenberg;2021;34
1406;Totaal;Hardenberg;2022;35
1407;Totaal;Hardenberg;2023;35
1408;Totaal;Harderwijk;2013;23
1409;Totaal;Harderwijk;2014;23
1410;Totaal;Harderwijk;2015;23
1411;Totaal;Harderwijk;2016;24
1412;Totaal;Harderwijk;2017;24
1413;Totaal;Harderwijk;2018;25
1414;Totaal;Harderwijk;2019;25
1415;Totaal;Harderwijk;2020;25
