ID;BedrijfstakkenBranchesSBI2008;Perioden;Indexcijfers_1;OntwikkelingTOVEenJaarEerder_2;Indexcijfers_3;OntwikkelingTOVEenJaarEerder_4;TotaleOmzet_5;Verkoopprijzen_6;Personeelssterkte_7;OnvoldoendeVraag_8;Financieel_9;NederlandseMarkt_10;BuitenlandseMarktBinnenEU_11;BuitenlandseMarktBuitenEU_12;AantalFaillissementen_13;OntwikkelingTOVEenJaarEerder_14;AantalWerkzamePersonen_15;Totaal_16;NettoOmzet_17;OverigeBedrijfsopbrengsten_18;Totaal_19;InkoopwaardeOmzet_20;PersoneleKosten_21;OverigeBedrijfskosten_22;AfschrijvingenOpVasteActiva_23;Bedrijfsresultaat_24
2450;77 Verhuur van roerende goederen;2020 4e kwartaal;;;111.5;3.5;-22.3;-0.5;-12.1;29.5;9.1;-1.3;0.0;0.1;6.0;-25.0;;;;;;;;;;
2451;77 Verhuur van roerende goederen;2020;;;111.0;3.5;;;;;;;;;29.0;-27.5;51.1;19701.0;19509.0;192.0;18604.0;8164.0;2090.0;2405.0;5945.0;1097.0
2452;77 Verhuur van roerende goederen;2021 1e kwartaal;;;113.5;3.5;-20.1;-0.7;8.5;29.4;4.3;-3.4;-7.3;-1.7;5.0;-37.5;;;;;;;;;;
2453;77 Verhuur van roerende goederen;2021 2e kwartaal;;;113.2;1.4;24.4;-1.3;12.6;23.8;5.6;0.1;1.5;11.8;4.0;-50.0;;;;;;;;;;
2454;77 Verhuur van roerende goederen;2021 3e kwartaal;;;113.6;2.1;10.2;6.2;19.3;17.1;3.1;7.4;-3.0;-0.6;5.0;-28.6;;;;;;;;;;
2455;77 Verhuur van roerende goederen;2021 4e kwartaal;;;114.8;2.9;17.8;20.4;27.3;10.4;3.6;2.7;-0.3;-0.8;5.0;-16.7;;;;;;;;;;
2456;77 Verhuur van roerende goederen;2021;;;113.8;2.5;;;;;;;;;19.0;-34.5;50.0;24060.0;23854.0;206.0;21785.0;8809.0;2133.0;3854.0;6988.0;2275.0
2457;77 Verhuur van roerende goederen;2022 1e kwartaal;;;118.2;4.1;-2.7;31.3;14.1;8.4;6.3;7.4;5.5;0.3;7.0;40.0;;;;;;;;;;
2458;77 Verhuur van roerende goederen;2022 2e kwartaal;;;122.8;8.5;41.1;28.1;33.3;5.5;4.6;9.2;2.9;2.9;8.0;100.0;;;;;;;;;;
2459;77 Verhuur van roerende goederen;2022 3e kwartaal;;;126.5;11.3;18.9;18.4;38.8;5.0;6.0;12.5;4.6;4.6;6.0;20.0;;;;;;;;;;
2460;77 Verhuur van roerende goederen;2022 4e kwartaal;;;131.3;14.4;8.1;53.9;31.1;8.4;6.9;1.8;7.1;4.5;9.0;80.0;;;;;;;;;;
2461;77 Verhuur van roerende goederen;2022;;;124.7;9.6;;;;;;;;;30.0;57.9;;;;;;;;;;
2462;77 Verhuur van roerende goederen;2023 1e kwartaal;;;136.5;15.5;-16.7;35.1;21.3;5.2;8.6;11.1;4.1;3.0;4.0;-42.9;;;;;;;;;;
2463;77 Verhuur van roerende goederen;2023 2e kwartaal;;;;;35.8;8.3;24.1;8.9;8.5;7.5;-2.1;1.6;6.0;-25.0;;;;;;;;;;
2464;78 Uitzendbureaus en arbeidsbemiddeling;2008 1e kwartaal;86.5;15.1;87.5;4.8;38.0;63.7;16.2;;;;;;34.0;-2.9;;;;;;;;;;
2465;78 Uitzendbureaus en arbeidsbemiddeling;2008 2e kwartaal;94.7;13.9;87.4;4.8;14.9;31.6;0.8;;;;;;39.0;-2.5;;;;;;;;;;
2466;78 Uitzendbureaus en arbeidsbemiddeling;2008 3e kwartaal;94.2;8.4;86.9;4.3;18.8;20.6;12.7;;;;;;22.0;-46.3;;;;;;;;;;
2467;78 Uitzendbureaus en arbeidsbemiddeling;2008 4e kwartaal;96.4;3.6;89.5;3.8;-13.8;22.9;-45.5;;;;;;36.0;0.0;;;;;;;;;;
2468;78 Uitzendbureaus en arbeidsbemiddeling;2008;92.9;9.9;87.8;4.4;;;;;;;;;131.0;-13.8;;;;;;;;;;
2469;78 Uitzendbureaus en arbeidsbemiddeling;2009 1e kwartaal;83.8;-3.1;92.6;5.8;-60.2;34.7;-57.8;;;;;;71.0;108.8;;;;;;;;;;
2470;78 Uitzendbureaus en arbeidsbemiddeling;2009 2e kwartaal;82.3;-13.0;92.3;5.6;-42.5;-6.9;-58.2;;;;;;76.0;94.9;;;;;;;;;;
2471;78 Uitzendbureaus en arbeidsbemiddeling;2009 3e kwartaal;82.1;-12.8;89.8;3.4;-10.5;-15.9;-53.8;;;;;;79.0;259.1;;;;;;;;;;
2472;78 Uitzendbureaus en arbeidsbemiddeling;2009 4e kwartaal;81.9;-15.0;92.2;3.0;-5.5;-20.3;-52.8;;;;;;57.0;58.3;;;;;;;;;;
2473;78 Uitzendbureaus en arbeidsbemiddeling;2009;82.5;-11.2;91.7;4.4;;;;;;;;;283.0;116.0;62.9;19961.0;19817.0;145.0;18803.0;8031.0;8533.0;1981.0;258.0;1158.0
2474;78 Uitzendbureaus en arbeidsbemiddeling;2010 1e kwartaal;71.2;-15.1;93.6;1.1;11.8;28.1;-22.8;;;;;;69.0;-2.8;;;;;;;;;;
2475;78 Uitzendbureaus en arbeidsbemiddeling;2010 2e kwartaal;77.8;-5.5;93.3;1.1;56.7;0.4;25.3;;;;;;77.0;1.3;;;;;;;;;;
2476;78 Uitzendbureaus en arbeidsbemiddeling;2010 3e kwartaal;81.6;-0.7;90.8;1.1;68.6;22.7;27.7;69.3;4.7;;;;46.0;-41.8;;;;;;;;;;
2477;78 Uitzendbureaus en arbeidsbemiddeling;2010 4e kwartaal;85.3;4.2;92.8;0.7;65.7;14.0;9.0;64.7;6.4;;;;45.0;-21.1;;;;;;;;;;
2478;78 Uitzendbureaus en arbeidsbemiddeling;2010;79.0;-4.3;92.6;1.0;;;;;;;;;237.0;-16.3;81.4;18895.0;18787.0;109.0;18046.0;7763.0;8247.0;1787.0;249.0;849.0
2479;78 Uitzendbureaus en arbeidsbemiddeling;2011 1e kwartaal;77.9;9.5;94.6;1.0;10.0;45.6;-4.5;54.9;3.5;;;;60.0;-13.0;;;;;;;;;;
2480;78 Uitzendbureaus en arbeidsbemiddeling;2011 2e kwartaal;86.0;10.6;94.6;1.4;77.5;23.7;17.6;38.2;11.8;;;;62.0;-19.5;;;;;;;;;;
2481;78 Uitzendbureaus en arbeidsbemiddeling;2011 3e kwartaal;85.9;5.4;92.4;1.8;67.5;-0.1;-13.0;42.3;4.2;;;;49.0;6.5;;;;;;;;;;
2482;78 Uitzendbureaus en arbeidsbemiddeling;2011 4e kwartaal;88.3;3.6;94.5;1.9;23.0;1.5;-12.4;33.1;7.3;-10.6;1.3;0.8;68.0;51.1;;;;;;;;;;
2483;78 Uitzendbureaus en arbeidsbemiddeling;2011;84.6;7.1;94.0;1.5;;;;;;;;;239.0;0.8;83.5;20724.0;20625.0;99.0;19727.0;9120.0;8473.0;1860.0;275.0;997.0
2484;78 Uitzendbureaus en arbeidsbemiddeling;2012 1e kwartaal;78.4;0.6;96.2;1.7;-7.7;39.1;-10.8;41.4;9.0;4.9;0.6;0.6;75.0;25.0;;;;;;;;;;
2485;78 Uitzendbureaus en arbeidsbemiddeling;2012 2e kwartaal;83.5;-2.9;95.4;0.9;30.4;-2.3;0.3;39.4;11.7;-11.9;-1.0;-1.3;55.0;-11.3;;;;;;;;;;
2486;78 Uitzendbureaus en arbeidsbemiddeling;2012 3e kwartaal;83.4;-3.0;93.5;1.2;18.4;1.5;-24.5;47.1;21.5;-1.2;-0.5;-0.3;54.0;10.2;;;;;;;;;;
2487;78 Uitzendbureaus en arbeidsbemiddeling;2012 4e kwartaal;85.3;-3.4;95.9;1.4;3.4;-0.8;-30.9;38.2;10.9;-6.4;-6.1;0.6;53.0;-22.1;;;;;;;;;;
2488;78 Uitzendbureaus en arbeidsbemiddeling;2012;82.6;-2.3;95.3;1.3;;;;;;;;;237.0;-0.8;80.6;20198.0;20102.0;96.0;19241.0;9018.0;8158.0;1755.0;311.0;957.0
2489;78 Uitzendbureaus en arbeidsbemiddeling;2013 1e kwartaal;75.4;-3.9;98.2;2.0;-15.2;29.9;-18.9;50.2;12.9;-10.9;-6.8;-7.2;75.0;0.0;;;;;;;;;;
2490;78 Uitzendbureaus en arbeidsbemiddeling;2013 2e kwartaal;84.5;1.2;98.6;3.3;42.2;-2.4;-4.3;36.3;16.9;-2.3;2.7;2.1;98.0;78.2;;;;;;;;;;
2491;78 Uitzendbureaus en arbeidsbemiddeling;2013 3e kwartaal;88.4;6.0;96.7;3.4;12.1;-2.4;-10.5;50.6;13.2;-6.8;-6.7;-0.5;95.0;75.9;;;;;;;;;;
2492;78 Uitzendbureaus en arbeidsbemiddeling;2013 4e kwartaal;94.2;10.4;97.7;1.8;12.8;-5.0;-10.2;35.3;14.7;5.4;0.5;0.3;80.0;50.9;;;;;;;;;;
2493;78 Uitzendbureaus en arbeidsbemiddeling;2013;85.6;3.6;97.8;2.6;;;;;;;;;348.0;46.8;76.3;20300.0;20174.0;126.0;19330.0;8730.0;8748.0;1631.0;221.0;971.0
2494;78 Uitzendbureaus en arbeidsbemiddeling;2014 1e kwartaal;79.1;4.9;99.0;0.8;12.5;20.5;3.6;25.9;21.7;0.5;-0.1;-0.1;70.0;-6.7;;;;;;;;;;
2495;78 Uitzendbureaus en arbeidsbemiddeling;2014 2e kwartaal;89.2;5.5;98.8;0.2;43.2;0.6;29.2;22.9;20.7;6.0;-0.1;0.2;74.0;-24.5;;;;;;;;;;
2496;78 Uitzendbureaus en arbeidsbemiddeling;2014 3e kwartaal;93.4;5.6;97.2;0.5;17.8;0.0;5.6;21.5;14.8;8.4;1.2;0.8;60.0;-36.8;;;;;;;;;;
2497;78 Uitzendbureaus en arbeidsbemiddeling;2014 4e kwartaal;99.6;5.8;99.6;2.0;7.6;4.8;-1.7;21.8;11.5;9.8;1.5;1.1;47.0;-41.2;;;;;;;;;;
2498;78 Uitzendbureaus en arbeidsbemiddeling;2014;90.3;5.5;98.6;0.9;;;;;;;;;251.0;-27.9;79.2;22009.0;21874.0;136.0;20865.0;9401.0;9716.0;1580.0;169.0;1145.0
2499;78 Uitzendbureaus en arbeidsbemiddeling;2015 1e kwartaal;85.4;8.0;100.6;1.7;59.1;5.6;51.9;6.3;9.7;17.7;28.1;0.0;68.0;-2.9;;;;;;;;;;
2500;78 Uitzendbureaus en arbeidsbemiddeling;2015 2e kwartaal;97.4;9.3;100.8;2.1;58.1;-3.8;16.7;2.2;8.9;15.9;0.0;0.0;35.0;-52.7;;;;;;;;;;
2501;78 Uitzendbureaus en arbeidsbemiddeling;2015 3e kwartaal;103.5;10.8;98.3;1.1;42.6;0.0;34.6;2.4;13.6;25.4;-0.5;0.0;40.0;-33.3;;;;;;;;;;
2502;78 Uitzendbureaus en arbeidsbemiddeling;2015 4e kwartaal;113.7;14.2;100.2;0.6;30.3;23.2;27.7;6.2;11.2;13.2;25.8;25.8;41.0;-12.8;;;;;;;;;;
2503;78 Uitzendbureaus en arbeidsbemiddeling;2015;100.0;10.7;100.0;1.4;;;;;;;;;184.0;-26.7;82.5;25448.0;25329.0;119.0;24023.0;11609.0;10522.0;1682.0;209.0;1425.0
2504;78 Uitzendbureaus en arbeidsbemiddeling;2016 1e kwartaal;93.9;10.0;101.8;1.2;1.1;-0.6;35.5;15.0;16.3;38.3;0.7;0.7;32.0;-52.9;;;;;;;;;;
2505;78 Uitzendbureaus en arbeidsbemiddeling;2016 2e kwartaal;105.7;8.5;102.4;1.6;56.7;-3.2;48.6;13.7;15.3;17.1;0.0;8.1;28.0;-20.0;;;;;;;;;;
2506;78 Uitzendbureaus en arbeidsbemiddeling;2016 3e kwartaal;109.7;6.0;100.8;2.5;66.1;0.0;19.1;5.9;11.7;11.6;0.0;0.0;23.0;-42.5;;;;;;;;;;
2507;78 Uitzendbureaus en arbeidsbemiddeling;2016 4e kwartaal;118.9;4.6;102.0;1.8;42.9;8.4;8.7;3.7;33.5;9.8;4.7;4.2;25.0;-39.0;;;;;;;;;;
2508;78 Uitzendbureaus en arbeidsbemiddeling;2016;107.0;7.0;101.8;1.8;;;;;;;;;108.0;-41.3;83.0;27794.0;27704.0;91.0;26164.0;12974.0;11264.0;1738.0;188.0;1630.0
2509;78 Uitzendbureaus en arbeidsbemiddeling;2017 1e kwartaal;102.6;9.3;103.8;2.0;41.4;24.3;19.4;7.9;7.4;21.2;2.0;1.4;20.0;-37.5;;;;;;;;;;
2510;78 Uitzendbureaus en arbeidsbemiddeling;2017 2e kwartaal;115.3;9.1;104.5;2.1;64.1;9.4;25.8;6.0;4.3;0.1;0.7;0.0;24.0;-14.3;;;;;;;;;;
2511;78 Uitzendbureaus en arbeidsbemiddeling;2017 3e kwartaal;117.6;7.2;103.4;2.5;45.1;13.3;38.3;3.0;6.5;14.2;0.8;0.0;27.0;17.4;;;;;;;;;;
2512;78 Uitzendbureaus en arbeidsbemiddeling;2017 4e kwartaal;129.0;8.4;104.8;2.8;41.4;11.7;15.5;4.8;7.5;11.7;0.2;-1.0;30.0;20.0;;;;;;;;;;
2513;78 Uitzendbureaus en arbeidsbemiddeling;2017;116.1;8.5;104.1;2.3;;;;;;;;;101.0;-6.5;88.3;31470.0;31398.0;72.0;29671.0;14286.0;13346.0;1835.0;204.0;1799.0
2514;78 Uitzendbureaus en arbeidsbemiddeling;2018 1e kwartaal;115.0;12.0;108.0;4.0;26.0;45.6;26.5;6.1;5.1;14.0;3.3;1.2;19.0;-5.0;;;;;;;;;;
2515;78 Uitzendbureaus en arbeidsbemiddeling;2018 2e kwartaal;129.4;12.2;110.0;5.3;63.2;12.8;30.4;2.5;3.2;13.3;4.7;2.7;28.0;16.7;;;;;;;;;;
2516;78 Uitzendbureaus en arbeidsbemiddeling;2018 3e kwartaal;130.9;11.3;109.8;6.2;41.4;18.1;27.6;2.1;5.0;14.8;3.0;2.7;24.0;-11.1;;;;;;;;;;
2517;78 Uitzendbureaus en arbeidsbemiddeling;2018 4e kwartaal;142.8;10.7;113.6;8.3;27.1;21.7;12.1;2.6;1.5;8.5;3.0;1.9;27.0;-10.0;;;;;;;;;;
2518;78 Uitzendbureaus en arbeidsbemiddeling;2018;129.5;11.5;110.4;6.0;;;;;;;;;98.0;-3.0;92.2;35339.0;35256.0;83.0;33394.0;15669.0;15341.0;2117.0;267.0;1945.0
2519;78 Uitzendbureaus en arbeidsbemiddeling;2019 1e kwartaal;123.3;7.3;115.4;6.9;31.8;44.4;18.1;0.2;3.4;15.5;3.9;2.1;27.0;42.1;;;;;;;;;;
2520;78 Uitzendbureaus en arbeidsbemiddeling;2019 2e kwartaal;136.5;5.5;117.2;6.5;36.0;11.4;35.1;3.8;3.0;13.5;3.0;2.5;26.0;-7.1;;;;;;;;;;
2521;78 Uitzendbureaus en arbeidsbemiddeling;2019 3e kwartaal;135.4;3.4;115.4;5.1;30.0;15.7;17.1;2.9;6.8;9.1;2.1;2.1;28.0;16.7;;;;;;;;;;
2522;78 Uitzendbureaus en arbeidsbemiddeling;2019 4e kwartaal;146.1;2.3;117.1;3.1;-3.9;36.0;12.5;2.4;3.5;4.0;1.3;0.2;32.0;18.5;;;;;;;;;;
2523;78 Uitzendbureaus en arbeidsbemiddeling;2019;135.3;4.5;116.3;5.4;;;;;;;;;113.0;15.3;101.3;36786.0;36694.0;92.0;34885.0;16326.0;15734.0;2467.0;359.0;1901.0
2524;78 Uitzendbureaus en arbeidsbemiddeling;2020 1e kwartaal;122.1;-1.0;123.0;6.6;9.1;67.3;-5.0;5.5;1.9;6.1;0.7;0.2;28.0;3.7;;;;;;;;;;
2525;78 Uitzendbureaus en arbeidsbemiddeling;2020 2e kwartaal;113.8;-16.7;;;-65.1;-4.3;-37.9;16.1;1.6;-4.4;-2.3;-2.7;38.0;46.2;;;;;;;;;;
2526;78 Uitzendbureaus en arbeidsbemiddeling;2020 3e kwartaal;121.6;-10.1;122.6;6.3;14.4;2.8;-3.3;38.7;2.7;-5.0;0.2;0.2;14.0;-50.0;;;;;;;;;;
2527;78 Uitzendbureaus en arbeidsbemiddeling;2020 4e kwartaal;136.3;-6.8;123.7;5.6;-7.2;12.4;-8.7;35.6;1.4;0.1;0.2;0.2;21.0;-34.4;;;;;;;;;;
2528;78 Uitzendbureaus en arbeidsbemiddeling;2020;123.4;-8.8;;;;;;;;;;;101.0;-10.6;109.2;34143.0;33997.0;146.0;32451.0;15430.0;14328.0;2256.0;438.0;1692.0
2529;78 Uitzendbureaus en arbeidsbemiddeling;2021 1e kwartaal;119.0;-2.5;125.4;1.9;4.2;41.4;6.4;28.7;0.8;0.1;-1.1;0.0;14.0;-50.0;;;;;;;;;;
2530;78 Uitzendbureaus en arbeidsbemiddeling;2021 2e kwartaal;136.2;19.7;126.3;;49.9;3.9;20.9;16.1;0.8;4.7;-0.9;-0.9;17.0;-55.3;;;;;;;;;;
2531;78 Uitzendbureaus en arbeidsbemiddeling;2021 3e kwartaal;138.7;14.0;125.5;2.3;20.2;4.6;35.0;6.5;0.9;20.5;0.9;0.9;10.0;-28.6;;;;;;;;;;
2532;78 Uitzendbureaus en arbeidsbemiddeling;2021 4e kwartaal;155.8;14.3;128.0;3.5;37.6;14.2;28.2;4.0;1.2;21.3;1.0;1.0;11.0;-47.6;;;;;;;;;;
2533;78 Uitzendbureaus en arbeidsbemiddeling;2021;137.4;11.3;126.3;;;;;;;;;;52.0;-48.5;110.8;37945.0;37705.0;240.0;35303.0;9751.0;22571.0;2499.0;482.0;2641.0
2534;78 Uitzendbureaus en arbeidsbemiddeling;2022 1e kwartaal;141.5;18.9;132.4;5.6;16.6;60.6;20.4;7.1;2.1;12.7;0.0;0.0;20.0;42.9;;;;;;;;;;
2535;78 Uitzendbureaus en arbeidsbemiddeling;2022 2e kwartaal;156.9;15.2;135.4;7.3;35.2;20.1;28.6;7.4;2.0;10.9;5.1;1.3;11.0;-35.3;;;;;;;;;;
2536;78 Uitzendbureaus en arbeidsbemiddeling;2022 3e kwartaal;157.8;13.8;136.3;8.6;27.2;18.2;22.0;5.0;2.5;7.4;1.9;0.6;5.0;-50.0;;;;;;;;;;
2537;78 Uitzendbureaus en arbeidsbemiddeling;2022 4e kwartaal;173.8;11.6;139.2;8.8;14.8;37.2;5.1;7.8;1.5;3.6;0.7;1.2;28.0;154.5;;;;;;;;;;
2538;78 Uitzendbureaus en arbeidsbemiddeling;2022;157.5;14.6;135.8;7.6;;;;;;;;;64.0;23.1;;;;;;;;;;
2539;78 Uitzendbureaus en arbeidsbemiddeling;2023 1e kwartaal;155.7;10.0;148.2;12.0;-0.6;70.9;8.2;13.7;2.1;1.7;-1.2;0.0;15.0;-25.0;;;;;;;;;;
2540;78 Uitzendbureaus en arbeidsbemiddeling;2023 2e kwartaal;;;;;38.4;8.3;22.7;19.8;2.6;-2.0;0.0;0.0;18.0;63.6;;;;;;;;;;
2541;79 Reisbureaus, reisorganisatie en -info;2008 1e kwartaal;55.4;3.2;;;58.7;51.6;5.9;;;;;;5.0;400.0;;;;;;;;;;
2542;79 Reisbureaus, reisorganisatie en -info;2008 2e kwartaal;54.2;-0.9;;;52.9;14.6;20.4;;;;;;3.0;-40.0;;;;;;;;;;
2543;79 Reisbureaus, reisorganisatie en -info;2008 3e kwartaal;74.3;0.1;;;29.3;16.2;13.4;;;;;;7.0;-41.7;;;;;;;;;;
2544;79 Reisbureaus, reisorganisatie en -info;2008 4e kwartaal;49.3;-0.8;;;-5.6;29.6;22.9;;;;;;11.0;83.3;;;;;;;;;;
2545;79 Reisbureaus, reisorganisatie en -info;2008;58.3;0.4;;;;;;;;;;;26.0;8.3;;;;;;;;;;
2546;79 Reisbureaus, reisorganisatie en -info;2009 1e kwartaal;51.6;-6.8;;;-77.0;-36.5;-41.0;;;;;;7.0;40.0;;;;;;;;;;
2547;79 Reisbureaus, reisorganisatie en -info;2009 2e kwartaal;52.8;-2.6;;;-51.0;-6.0;-44.5;;;;;;17.0;466.7;;;;;;;;;;
2548;79 Reisbureaus, reisorganisatie en -info;2009 3e kwartaal;75.4;1.5;;;-52.3;-24.6;-41.1;;;;;;15.0;114.3;;;;;;;;;;
2549;79 Reisbureaus, reisorganisatie en -info;2009 4e kwartaal;48.7;-1.2;;;-48.0;6.1;-48.2;;;;;;8.0;-27.3;;;;;;;;;;
2550;79 Reisbureaus, reisorganisatie en -info;2009;57.1;-2.0;;;;;;;;;;;47.0;80.8;25.8;6623.0;6524.0;99.0;6143.0;4485.0;720.0;856.0;83.0;480.0
2551;79 Reisbureaus, reisorganisatie en -info;2010 1e kwartaal;53.2;3.1;;;-41.9;-24.8;-21.7;;;;;;8.0;14.3;;;;;;;;;;
2552;79 Reisbureaus, reisorganisatie en -info;2010 2e kwartaal;56.8;7.5;;;6.2;7.3;2.7;;;;;;5.0;-70.6;;;;;;;;;;
2553;79 Reisbureaus, reisorganisatie en -info;2010 3e kwartaal;85.6;13.5;;;10.8;-5.3;9.8;40.9;3.9;;;;15.0;0.0;;;;;;;;;;
2554;79 Reisbureaus, reisorganisatie en -info;2010 4e kwartaal;54.0;10.8;;;-13.0;7.2;2.1;51.3;0.6;;;;9.0;12.5;;;;;;;;;;
2555;79 Reisbureaus, reisorganisatie en -info;2010;62.4;9.2;;;;;;;;;;;37.0;-21.3;25.9;7321.0;7199.0;122.0;6566.0;4689.0;778.0;1000.0;99.0;755.0
2556;79 Reisbureaus, reisorganisatie en -info;2011 1e kwartaal;55.4;4.0;;;15.0;4.9;-1.2;36.3;1.0;;;;4.0;-50.0;;;;;;;;;;
2557;79 Reisbureaus, reisorganisatie en -info;2011 2e kwartaal;64.4;13.3;;;21.9;2.6;-8.8;34.4;6.0;;;;8.0;60.0;;;;;;;;;;
2558;79 Reisbureaus, reisorganisatie en -info;2011 3e kwartaal;92.4;8.0;;;13.8;-2.0;-5.9;34.6;5.8;;;;3.0;-80.0;;;;;;;;;;
2559;79 Reisbureaus, reisorganisatie en -info;2011 4e kwartaal;60.0;11.1;;;0.4;25.3;-1.0;21.2;5.2;21.7;;;11.0;22.2;;;;;;;;;;
2560;79 Reisbureaus, reisorganisatie en -info;2011;68.0;9.0;;;;;;;;;;;26.0;-29.7;27.4;7935.0;7855.0;81.0;7133.0;4964.0;922.0;1155.0;93.0;802.0
2561;79 Reisbureaus, reisorganisatie en -info;2012 1e kwartaal;62.3;12.5;;;27.4;4.7;2.8;30.9;7.0;6.3;;;12.0;200.0;;;;;;;;;;
2562;79 Reisbureaus, reisorganisatie en -info;2012 2e kwartaal;77.7;20.7;;;-21.7;-5.4;-22.3;38.4;8.2;6.9;;;6.0;-25.0;;;;;;;;;;
2563;79 Reisbureaus, reisorganisatie en -info;2012 3e kwartaal;111.3;20.5;;;-7.3;-7.8;-1.1;42.7;7.1;9.5;;;11.0;266.7;;;;;;;;;;
2564;79 Reisbureaus, reisorganisatie en -info;2012 4e kwartaal;67.2;12.1;;;-8.2;11.9;-21.3;43.8;8.3;3.0;;;9.0;-18.2;;;;;;;;;;
2565;79 Reisbureaus, reisorganisatie en -info;2012;79.6;17.1;;;;;;;;;;;38.0;46.2;26.5;8358.0;8288.0;69.0;7014.0;5196.0;790.0;925.0;103.0;1343.0
2566;79 Reisbureaus, reisorganisatie en -info;2013 1e kwartaal;67.0;7.5;;;4.1;1.9;-19.4;35.1;9.4;0.1;;;6.0;-50.0;;;;;;;;;;
2567;79 Reisbureaus, reisorganisatie en -info;2013 2e kwartaal;83.5;7.4;;;-7.2;-6.4;-6.3;33.5;5.8;10.0;;;8.0;33.3;;;;;;;;;;
2568;79 Reisbureaus, reisorganisatie en -info;2013 3e kwartaal;103.3;-7.2;;;5.1;-2.4;-12.6;37.5;1.6;4.2;;;35.0;218.2;;;;;;;;;;
2569;79 Reisbureaus, reisorganisatie en -info;2013 4e kwartaal;61.7;-8.2;;;-22.4;-6.9;-17.4;39.5;7.1;2.9;;;12.0;33.3;;;;;;;;;;
2570;79 Reisbureaus, reisorganisatie en -info;2013;78.9;-0.9;;;;;;;;;;;61.0;60.5;26.0;8340.0;8261.0;79.0;6642.0;4923.0;803.0;813.0;103.0;1697.0
2571;79 Reisbureaus, reisorganisatie en -info;2014 1e kwartaal;63.5;-5.2;;;11.0;0.7;0.3;28.2;0.6;18.0;;;5.0;-16.7;;;;;;;;;;
2572;79 Reisbureaus, reisorganisatie en -info;2014 2e kwartaal;83.2;-0.4;;;12.2;-7.3;-7.4;24.7;2.8;-3.3;;;2.0;-75.0;;;;;;;;;;
2573;79 Reisbureaus, reisorganisatie en -info;2014 3e kwartaal;115.5;11.8;;;31.3;-6.1;10.5;23.3;0.7;-2.0;;;6.0;-82.9;;;;;;;;;;
2574;79 Reisbureaus, reisorganisatie en -info;2014 4e kwartaal;70.5;14.2;;;-1.3;8.1;8.2;15.4;3.0;13.2;;;3.0;-75.0;;;;;;;;;;
2575;79 Reisbureaus, reisorganisatie en -info;2014;83.2;5.4;;;;;;;;;;;16.0;-73.8;25.1;9162.0;9095.0;67.0;;;;;;
2576;79 Reisbureaus, reisorganisatie en -info;2015 1e kwartaal;72.1;13.5;;;-5.3;10.0;4.1;17.0;1.5;7.6;;;3.0;-40.0;;;;;;;;;;
2577;79 Reisbureaus, reisorganisatie en -info;2015 2e kwartaal;99.0;19.1;;;11.5;0.0;20.3;18.2;3.1;2.5;;;3.0;50.0;;;;;;;;;;
2578;79 Reisbureaus, reisorganisatie en -info;2015 3e kwartaal;140.2;21.3;;;15.9;-0.6;23.2;19.9;2.0;15.5;;;1.0;-83.3;;;;;;;;;;
2579;79 Reisbureaus, reisorganisatie en -info;2015 4e kwartaal;88.7;25.8;;;-28.9;2.5;12.7;16.0;5.4;21.6;;;2.0;-33.3;;;;;;;;;;
2580;79 Reisbureaus, reisorganisatie en -info;2015;100.0;20.2;;;;;;;;;;;9.0;-43.8;;;;;;;;;;
2581;79 Reisbureaus, reisorganisatie en -info;2016 1e kwartaal;92.5;28.3;;;44.1;6.6;12.8;7.7;4.0;19.1;;;1.0;-66.7;;;;;;;;;;
2582;79 Reisbureaus, reisorganisatie en -info;2016 2e kwartaal;113.5;14.6;;;32.4;12.9;17.6;4.3;8.8;18.4;;;3.0;0.0;;;;;;;;;;
2583;79 Reisbureaus, reisorganisatie en -info;2016 3e kwartaal;162.4;15.9;;;36.5;12.2;19.0;6.9;7.7;19.5;;;2.0;100.0;;;;;;;;;;
2584;79 Reisbureaus, reisorganisatie en -info;2016 4e kwartaal;107.4;21.1;;;-12.5;8.9;18.8;4.3;5.3;27.0;;;4.0;100.0;;;;;;;;;;
2585;79 Reisbureaus, reisorganisatie en -info;2016;119.0;19.0;;;;;;;;;;;10.0;11.1;;;;;;;;;;
2586;79 Reisbureaus, reisorganisatie en -info;2017 1e kwartaal;110.3;19.2;;;46.0;30.8;27.2;3.0;5.3;30.9;;;2.0;100.0;;;;;;;;;;
2587;79 Reisbureaus, reisorganisatie en -info;2017 2e kwartaal;136.6;20.4;;;36.8;14.0;22.5;2.6;4.6;22.2;;;0.0;-100.0;;;;;;;;;;
2588;79 Reisbureaus, reisorganisatie en -info;2017 3e kwartaal;183.8;13.2;;;38.4;18.7;21.6;4.8;7.8;2.3;;;0.0;-100.0;;;;;;;;;;
2589;79 Reisbureaus, reisorganisatie en -info;2017 4e kwartaal;113.8;5.9;;;-24.4;19.2;29.5;5.7;2.8;16.9;;;1.0;-75.0;;;;;;;;;;
2590;79 Reisbureaus, reisorganisatie en -info;2017;136.1;14.4;;;;;;;;;;;3.0;-70.0;;;;;;;;;;
2591;79 Reisbureaus, reisorganisatie en -info;2018 1e kwartaal;114.9;4.2;;;56.2;27.3;30.7;4.6;3.0;30.3;;;0.0;-100.0;;;;;;;;;;
