ID;WijzeVanBeeindiging;TypeSchuldenaar;RegioS;Perioden;BeeindigdeSchuldsaneringen_1;GemiddeldeLooptijdSchuldsanering_2
1576;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2010 2e kwartaal;272.0;35.0
1577;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2010 3e kwartaal;206.0;35.0
1578;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2010 4e kwartaal;212.0;35.0
1579;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2010;987.0;36.0
1580;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2011 1e kwartaal;327.0;37.0
1581;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2011 2e kwartaal;244.0;36.0
1582;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2011 3e kwartaal;227.0;35.0
1583;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2011 4e kwartaal;273.0;35.0
1584;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2011;1071.0;36.0
1585;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2012 1e kwartaal;220.0;33.0
1586;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2012 2e kwartaal;172.0;37.0
1587;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2012 3e kwartaal;173.0;34.0
1588;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2012 4e kwartaal;187.0;33.0
1589;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2012;752.0;34.0
1590;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2013 1e kwartaal;175.0;34.0
1591;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2013 2e kwartaal;226.0;35.0
1592;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2013 3e kwartaal;232.0;35.0
1593;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2013 4e kwartaal;210.0;34.0
1594;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2013;843.0;35.0
1595;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2014 1e kwartaal;244.0;36.0
1596;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2014 2e kwartaal;241.0;34.0
1597;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2014 3e kwartaal;277.0;34.0
1598;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2014 4e kwartaal;324.0;33.0
1599;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2014;1086.0;34.0
1600;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2015 1e kwartaal;286.0;33.0
1601;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2015 2e kwartaal;284.0;35.0
1602;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2015 3e kwartaal;232.0;35.0
1603;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2015 4e kwartaal;285.0;33.0
1604;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2015;1087.0;34.0
1605;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2016 1e kwartaal;246.0;35.0
1606;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2016 2e kwartaal;288.0;35.0
1607;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2016 3e kwartaal;210.0;34.0
1608;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2016 4e kwartaal;316.0;36.0
1609;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2016;1060.0;35.0
1610;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2017 1e kwartaal;246.0;37.0
1611;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2017 2e kwartaal;251.0;35.0
1612;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2017 3e kwartaal;255.0;37.0
1613;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2017 4e kwartaal;209.0;35.0
1614;Totaal alle beëindigingen;Natuurlijke personen totaal;Limburg (PV);2017;961.0;36.0
1615;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;1999 1e kwartaal;1.0;1.0
1616;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;1999 2e kwartaal;;
1617;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;1999 3e kwartaal;;
1618;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;1999 4e kwartaal;;
1619;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;1999;1.0;1.0
1620;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2000 1e kwartaal;1.0;5.0
1621;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2000 2e kwartaal;3.0;13.0
1622;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2000 3e kwartaal;;
1623;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2000 4e kwartaal;2.0;18.0
1624;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2000;6.0;13.0
1625;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2001 1e kwartaal;5.0;13.0
1626;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2001 2e kwartaal;;
1627;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2001 3e kwartaal;3.0;13.0
1628;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2001 4e kwartaal;3.0;9.0
1629;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2001;11.0;12.0
1630;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2002 1e kwartaal;7.0;24.0
1631;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2002 2e kwartaal;1.0;38.0
1632;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2002 3e kwartaal;6.0;32.0
1633;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2002 4e kwartaal;2.0;10.0
1634;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2002;16.0;26.0
1635;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2003 1e kwartaal;3.0;34.0
1636;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2003 2e kwartaal;4.0;40.0
1637;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2003 3e kwartaal;6.0;30.0
1638;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2003 4e kwartaal;3.0;28.0
1639;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2003;16.0;33.0
1640;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2004 1e kwartaal;8.0;35.0
1641;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2004 2e kwartaal;9.0;33.0
1642;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2004 3e kwartaal;3.0;36.0
1643;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2004 4e kwartaal;11.0;38.0
1644;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2004;31.0;36.0
1645;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2005 1e kwartaal;7.0;27.0
1646;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2005 2e kwartaal;6.0;19.0
1647;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2005 3e kwartaal;8.0;34.0
1648;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2005 4e kwartaal;14.0;27.0
1649;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2005;35.0;27.0
1650;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2006 1e kwartaal;8.0;22.0
1651;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2006 2e kwartaal;9.0;20.0
1652;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2006 3e kwartaal;11.0;32.0
1653;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2006 4e kwartaal;15.0;32.0
1654;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2006;43.0;28.0
1655;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2007 1e kwartaal;8.0;28.0
1656;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2007 2e kwartaal;9.0;32.0
1657;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2007 3e kwartaal;14.0;35.0
1658;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2007 4e kwartaal;14.0;36.0
1659;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2007;45.0;33.0
1660;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2008 1e kwartaal;15.0;35.0
1661;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2008 2e kwartaal;12.0;30.0
1662;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2008 3e kwartaal;8.0;32.0
1663;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2008 4e kwartaal;16.0;36.0
1664;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2008;51.0;34.0
1665;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2009 1e kwartaal;21.0;42.0
1666;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2009 2e kwartaal;11.0;50.0
1667;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2009 3e kwartaal;6.0;43.0
1668;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2009 4e kwartaal;12.0;36.0
1669;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2009;50.0;42.0
1670;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2010 1e kwartaal;9.0;49.0
1671;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2010 2e kwartaal;13.0;40.0
1672;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2010 3e kwartaal;11.0;35.0
1673;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2010 4e kwartaal;5.0;34.0
1674;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2010;38.0;40.0
1675;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2011 1e kwartaal;12.0;34.0
1676;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2011 2e kwartaal;7.0;38.0
1677;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2011 3e kwartaal;9.0;33.0
1678;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2011 4e kwartaal;3.0;49.0
1679;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2011;31.0;36.0
1680;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2012 1e kwartaal;7.0;31.0
1681;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2012 2e kwartaal;7.0;27.0
1682;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2012 3e kwartaal;9.0;26.0
1683;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2012 4e kwartaal;4.0;41.0
1684;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2012;27.0;30.0
1685;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2013 1e kwartaal;12.0;27.0
1686;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2013 2e kwartaal;13.0;31.0
1687;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2013 3e kwartaal;14.0;35.0
1688;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2013 4e kwartaal;12.0;37.0
1689;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2013;51.0;33.0
1690;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2014 1e kwartaal;17.0;32.0
1691;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2014 2e kwartaal;18.0;35.0
1692;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2014 3e kwartaal;18.0;32.0
1693;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2014 4e kwartaal;25.0;30.0
1694;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2014;78.0;32.0
1695;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2015 1e kwartaal;20.0;31.0
1696;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2015 2e kwartaal;15.0;31.0
1697;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2015 3e kwartaal;18.0;36.0
1698;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2015 4e kwartaal;22.0;29.0
1699;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2015;75.0;32.0
1700;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2016 1e kwartaal;11.0;35.0
1701;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2016 2e kwartaal;15.0;26.0
1702;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2016 3e kwartaal;17.0;35.0
1703;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2016 4e kwartaal;24.0;38.0
1704;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2016;67.0;34.0
1705;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2017 1e kwartaal;32.0;33.0
1706;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2017 2e kwartaal;18.0;30.0
1707;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2017 3e kwartaal;15.0;32.0
1708;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2017 4e kwartaal;14.0;34.0
1709;Totaal alle beëindigingen;Natuurlijke personen totaal;Onbekend/buitenland;2017;79.0;32.0
1710;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;1999 1e kwartaal;12.0;0.0
1711;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;1999 2e kwartaal;26.0;2.0
1712;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;1999 3e kwartaal;20.0;3.0
1713;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;1999 4e kwartaal;24.0;5.0
1714;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;1999;82.0;3.0
1715;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2000 1e kwartaal;43.0;7.0
1716;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2000 2e kwartaal;46.0;9.0
1717;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2000 3e kwartaal;62.0;12.0
1718;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2000 4e kwartaal;76.0;13.0
1719;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2000;227.0;11.0
1720;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2001 1e kwartaal;115.0;14.0
1721;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2001 2e kwartaal;110.0;14.0
1722;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2001 3e kwartaal;130.0;16.0
1723;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2001 4e kwartaal;122.0;19.0
1724;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2001;477.0;16.0
1725;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2002 1e kwartaal;205.0;27.0
1726;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2002 2e kwartaal;256.0;29.0
1727;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2002 3e kwartaal;286.0;30.0
1728;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2002 4e kwartaal;280.0;31.0
1729;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2002;1027.0;29.0
1730;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2003 1e kwartaal;298.0;31.0
1731;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2003 2e kwartaal;279.0;30.0
1732;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2003 3e kwartaal;278.0;29.0
1733;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2003 4e kwartaal;351.0;29.0
1734;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2003;1206.0;30.0
1735;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2004 1e kwartaal;355.0;31.0
1736;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2004 2e kwartaal;375.0;31.0
1737;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2004 3e kwartaal;350.0;31.0
1738;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2004 4e kwartaal;370.0;29.0
1739;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2004;1450.0;30.0
1740;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2005 1e kwartaal;376.0;31.0
1741;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2005 2e kwartaal;382.0;31.0
1742;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2005 3e kwartaal;412.0;30.0
1743;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2005 4e kwartaal;422.0;31.0
1744;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2005;1592.0;31.0
1745;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2006 1e kwartaal;352.0;31.0
1746;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2006 2e kwartaal;463.0;31.0
1747;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2006 3e kwartaal;428.0;34.0
1748;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2006 4e kwartaal;486.0;32.0
1749;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2006;1729.0;32.0
1750;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2007 1e kwartaal;448.0;34.0
1751;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2007 2e kwartaal;533.0;34.0
1752;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2007 3e kwartaal;492.0;34.0
1753;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2007 4e kwartaal;546.0;34.0
1754;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2007;2019.0;34.0
1755;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2008 1e kwartaal;605.0;36.0
1756;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2008 2e kwartaal;524.0;36.0
1757;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2008 3e kwartaal;487.0;35.0
1758;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2008 4e kwartaal;609.0;35.0
1759;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2008;2225.0;36.0
1760;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2009 1e kwartaal;528.0;36.0
1761;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2009 2e kwartaal;529.0;37.0
1762;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2009 3e kwartaal;532.0;36.0
1763;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2009 4e kwartaal;535.0;37.0
1764;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2009;2124.0;37.0
1765;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2010 1e kwartaal;488.0;37.0
1766;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2010 2e kwartaal;552.0;37.0
1767;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2010 3e kwartaal;462.0;36.0
1768;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2010 4e kwartaal;508.0;36.0
1769;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2010;2010.0;36.0
1770;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2011 1e kwartaal;502.0;36.0
1771;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2011 2e kwartaal;411.0;36.0
1772;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2011 3e kwartaal;436.0;34.0
1773;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2011 4e kwartaal;435.0;34.0
1774;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2011;1784.0;35.0
1775;Totaal alle beëindigingen;Natuurlijke personen met bedrijf;Nederland;2012 1e kwartaal;413.0;34.0
