ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
9037;A-U Alle economische activiteiten;Someren;2017;149.0;6312.0
9038;A-U Alle economische activiteiten;Someren;2018;194.0;7957.0
9039;A-U Alle economische activiteiten;Someren;2019;277.0;15524.0
9040;A-U Alle economische activiteiten;Son en Breugel;2012;9.0;125.0
9041;A-U Alle economische activiteiten;Son en Breugel;2013;15.0;178.0
9042;A-U Alle economische activiteiten;Son en Breugel;2014;20.0;221.0
9043;A-U Alle economische activiteiten;Son en Breugel;2015;25.0;295.0
9044;A-U Alle economische activiteiten;Son en Breugel;2016;31.0;407.0
9045;A-U Alle economische activiteiten;Son en Breugel;2017;51.0;4250.0
9046;A-U Alle economische activiteiten;Son en Breugel;2018;66.0;7047.0
9047;A-U Alle economische activiteiten;Son en Breugel;2019;158.0;14310.0
9048;A-U Alle economische activiteiten;Stadskanaal;2012;16.0;179.0
9049;A-U Alle economische activiteiten;Stadskanaal;2013;30.0;389.0
9050;A-U Alle economische activiteiten;Stadskanaal;2014;49.0;599.0
9051;A-U Alle economische activiteiten;Stadskanaal;2015;69.0;1979.0
9052;A-U Alle economische activiteiten;Stadskanaal;2016;85.0;2332.0
9053;A-U Alle economische activiteiten;Stadskanaal;2017;122.0;3051.0
9054;A-U Alle economische activiteiten;Stadskanaal;2018;154.0;21749.0
9055;A-U Alle economische activiteiten;Stadskanaal;2019;195.0;23886.0
9056;A-U Alle economische activiteiten;Staphorst;2012;16.0;205.0
9057;A-U Alle economische activiteiten;Staphorst;2013;46.0;659.0
9058;A-U Alle economische activiteiten;Staphorst;2014;64.0;967.0
9059;A-U Alle economische activiteiten;Staphorst;2015;77.0;1651.0
9060;A-U Alle economische activiteiten;Staphorst;2016;92.0;2801.0
9061;A-U Alle economische activiteiten;Staphorst;2017;103.0;2959.0
9062;A-U Alle economische activiteiten;Staphorst;2018;137.0;5591.0
9063;A-U Alle economische activiteiten;Staphorst;2019;178.0;8455.0
9064;A-U Alle economische activiteiten;Stede Broec;2012;10.0;35.0
9065;A-U Alle economische activiteiten;Stede Broec;2013;19.0;89.0
9066;A-U Alle economische activiteiten;Stede Broec;2014;33.0;240.0
9067;A-U Alle economische activiteiten;Stede Broec;2015;43.0;594.0
9068;A-U Alle economische activiteiten;Stede Broec;2016;53.0;1555.0
9069;A-U Alle economische activiteiten;Stede Broec;2017;61.0;1822.0
9070;A-U Alle economische activiteiten;Stede Broec;2018;73.0;2491.0
9071;A-U Alle economische activiteiten;Stede Broec;2019;84.0;3544.0
9072;A-U Alle economische activiteiten;Steenbergen;2012;27.0;201.0
9073;A-U Alle economische activiteiten;Steenbergen;2013;56.0;796.0
9074;A-U Alle economische activiteiten;Steenbergen;2014;80.0;1047.0
9075;A-U Alle economische activiteiten;Steenbergen;2015;105.0;1507.0
9076;A-U Alle economische activiteiten;Steenbergen;2016;123.0;1805.0
9077;A-U Alle economische activiteiten;Steenbergen;2017;143.0;2658.0
9078;A-U Alle economische activiteiten;Steenbergen;2018;169.0;3898.0
9079;A-U Alle economische activiteiten;Steenbergen;2019;269.0;7262.0
9080;A-U Alle economische activiteiten;Steenwijkerland;2012;92.0;795.0
9081;A-U Alle economische activiteiten;Steenwijkerland;2013;139.0;1429.0
9082;A-U Alle economische activiteiten;Steenwijkerland;2014;164.0;1678.0
9083;A-U Alle economische activiteiten;Steenwijkerland;2015;208.0;2322.0
9084;A-U Alle economische activiteiten;Steenwijkerland;2016;244.0;2654.0
9085;A-U Alle economische activiteiten;Steenwijkerland;2017;292.0;3872.0
9086;A-U Alle economische activiteiten;Steenwijkerland;2018;342.0;5016.0
9087;A-U Alle economische activiteiten;Steenwijkerland;2019;496.0;8482.0
9088;A-U Alle economische activiteiten;Stein (L.);2012;16.0;50.0
9089;A-U Alle economische activiteiten;Stein (L.);2013;24.0;82.0
9090;A-U Alle economische activiteiten;Stein (L.);2014;30.0;256.0
9091;A-U Alle economische activiteiten;Stein (L.);2015;51.0;447.0
9092;A-U Alle economische activiteiten;Stein (L.);2016;65.0;644.0
9093;A-U Alle economische activiteiten;Stein (L.);2017;86.0;780.0
9094;A-U Alle economische activiteiten;Stein (L.);2018;108.0;1508.0
9095;A-U Alle economische activiteiten;Stein (L.);2019;144.0;2155.0
9096;A-U Alle economische activiteiten;Stichtse Vecht;2012;18.0;125.0
9097;A-U Alle economische activiteiten;Stichtse Vecht;2013;49.0;422.0
9098;A-U Alle economische activiteiten;Stichtse Vecht;2014;67.0;595.0
9099;A-U Alle economische activiteiten;Stichtse Vecht;2015;95.0;861.0
9100;A-U Alle economische activiteiten;Stichtse Vecht;2016;114.0;1073.0
9101;A-U Alle economische activiteiten;Stichtse Vecht;2017;144.0;1985.0
9102;A-U Alle economische activiteiten;Stichtse Vecht;2018;180.0;2228.0
9103;A-U Alle economische activiteiten;Stichtse Vecht;2019;253.0;3946.0
9104;A-U Alle economische activiteiten;Súdwest-Fryslân;2012;154.0;1831.0
9105;A-U Alle economische activiteiten;Súdwest-Fryslân;2013;282.0;3672.0
9106;A-U Alle economische activiteiten;Súdwest-Fryslân;2014;385.0;4963.0
9107;A-U Alle economische activiteiten;Súdwest-Fryslân;2015;473.0;6560.0
9108;A-U Alle economische activiteiten;Súdwest-Fryslân;2016;556.0;10099.0
9109;A-U Alle economische activiteiten;Súdwest-Fryslân;2017;646.0;12810.0
9110;A-U Alle economische activiteiten;Súdwest-Fryslân;2018;799.0;19018.0
9111;A-U Alle economische activiteiten;Súdwest-Fryslân;2019;1009.0;25702.0
9112;A-U Alle economische activiteiten;Terneuzen;2012;43.0;289.0
9113;A-U Alle economische activiteiten;Terneuzen;2013;73.0;673.0
9114;A-U Alle economische activiteiten;Terneuzen;2014;107.0;957.0
9115;A-U Alle economische activiteiten;Terneuzen;2015;133.0;1269.0
9116;A-U Alle economische activiteiten;Terneuzen;2016;178.0;1971.0
9117;A-U Alle economische activiteiten;Terneuzen;2017;241.0;2571.0
9118;A-U Alle economische activiteiten;Terneuzen;2018;310.0;6895.0
9119;A-U Alle economische activiteiten;Terneuzen;2019;372.0;14669.0
9120;A-U Alle economische activiteiten;Terschelling;2012;18.0;76.0
9121;A-U Alle economische activiteiten;Terschelling;2013;32.0;253.0
9122;A-U Alle economische activiteiten;Terschelling;2014;42.0;338.0
9123;A-U Alle economische activiteiten;Terschelling;2015;59.0;673.0
9124;A-U Alle economische activiteiten;Terschelling;2016;76.0;879.0
9125;A-U Alle economische activiteiten;Terschelling;2017;94.0;992.0
9126;A-U Alle economische activiteiten;Terschelling;2018;114.0;1785.0
9127;A-U Alle economische activiteiten;Terschelling;2019;120.0;1832.0
9128;A-U Alle economische activiteiten;Texel;2012;103.0;475.0
9129;A-U Alle economische activiteiten;Texel;2013;160.0;682.0
9130;A-U Alle economische activiteiten;Texel;2014;203.0;855.0
9131;A-U Alle economische activiteiten;Texel;2015;228.0;1074.0
9132;A-U Alle economische activiteiten;Texel;2016;263.0;1259.0
9133;A-U Alle economische activiteiten;Texel;2017;284.0;2235.0
9134;A-U Alle economische activiteiten;Texel;2018;324.0;3352.0
9135;A-U Alle economische activiteiten;Texel;2019;392.0;6687.0
9136;A-U Alle economische activiteiten;Teylingen;2012;10.0;42.0
9137;A-U Alle economische activiteiten;Teylingen;2013;30.0;127.0
9138;A-U Alle economische activiteiten;Teylingen;2014;48.0;244.0
9139;A-U Alle economische activiteiten;Teylingen;2015;73.0;750.0
9140;A-U Alle economische activiteiten;Teylingen;2016;90.0;1510.0
9141;A-U Alle economische activiteiten;Teylingen;2017;114.0;2834.0
9142;A-U Alle economische activiteiten;Teylingen;2018;154.0;4939.0
9143;A-U Alle economische activiteiten;Teylingen;2019;321.0;8384.0
9144;A-U Alle economische activiteiten;Tholen;2012;23.0;254.0
9145;A-U Alle economische activiteiten;Tholen;2013;42.0;482.0
9146;A-U Alle economische activiteiten;Tholen;2014;66.0;774.0
9147;A-U Alle economische activiteiten;Tholen;2015;87.0;1152.0
9148;A-U Alle economische activiteiten;Tholen;2016;111.0;1669.0
9149;A-U Alle economische activiteiten;Tholen;2017;140.0;2445.0
9150;A-U Alle economische activiteiten;Tholen;2018;177.0;3169.0
9151;A-U Alle economische activiteiten;Tholen;2019;257.0;7160.0
9152;A-U Alle economische activiteiten;Tiel;2012;9.0;84.0
9153;A-U Alle economische activiteiten;Tiel;2013;22.0;256.0
9154;A-U Alle economische activiteiten;Tiel;2014;35.0;546.0
9155;A-U Alle economische activiteiten;Tiel;2015;51.0;1393.0
9156;A-U Alle economische activiteiten;Tiel;2016;70.0;3379.0
9157;A-U Alle economische activiteiten;Tiel;2017;98.0;4414.0
9158;A-U Alle economische activiteiten;Tiel;2018;121.0;5092.0
9159;A-U Alle economische activiteiten;Tiel;2019;202.0;8217.0
9160;A-U Alle economische activiteiten;Tilburg;2012;124.0;482.0
9161;A-U Alle economische activiteiten;Tilburg;2013;179.0;1666.0
9162;A-U Alle economische activiteiten;Tilburg;2014;224.0;5195.0
9163;A-U Alle economische activiteiten;Tilburg;2015;286.0;7515.0
9164;A-U Alle economische activiteiten;Tilburg;2016;360.0;10564.0
9165;A-U Alle economische activiteiten;Tilburg;2017;422.0;16971.0
9166;A-U Alle economische activiteiten;Tilburg;2018;611.0;29314.0
9167;A-U Alle economische activiteiten;Tilburg;2019;960.0;48858.0
9168;A-U Alle economische activiteiten;Tubbergen;2012;56.0;903.0
9169;A-U Alle economische activiteiten;Tubbergen;2013;78.0;1243.0
9170;A-U Alle economische activiteiten;Tubbergen;2014;111.0;1767.0
9171;A-U Alle economische activiteiten;Tubbergen;2015;141.0;2282.0
9172;A-U Alle economische activiteiten;Tubbergen;2016;165.0;2867.0
9173;A-U Alle economische activiteiten;Tubbergen;2017;187.0;3159.0
9174;A-U Alle economische activiteiten;Tubbergen;2018;238.0;4321.0
9175;A-U Alle economische activiteiten;Tubbergen;2019;315.0;7382.0
9176;A-U Alle economische activiteiten;Twenterand;2012;22.0;187.0
9177;A-U Alle economische activiteiten;Twenterand;2013;56.0;666.0
9178;A-U Alle economische activiteiten;Twenterand;2014;86.0;1116.0
9179;A-U Alle economische activiteiten;Twenterand;2015;109.0;1631.0
9180;A-U Alle economische activiteiten;Twenterand;2016;121.0;1866.0
9181;A-U Alle economische activiteiten;Twenterand;2017;137.0;2251.0
9182;A-U Alle economische activiteiten;Twenterand;2018;172.0;4328.0
9183;A-U Alle economische activiteiten;Twenterand;2019;252.0;18618.0
9184;A-U Alle economische activiteiten;Tynaarlo;2012;29.0;357.0
9185;A-U Alle economische activiteiten;Tynaarlo;2013;56.0;722.0
9186;A-U Alle economische activiteiten;Tynaarlo;2014;81.0;963.0
9187;A-U Alle economische activiteiten;Tynaarlo;2015;103.0;1150.0
9188;A-U Alle economische activiteiten;Tynaarlo;2016;122.0;1694.0
9189;A-U Alle economische activiteiten;Tynaarlo;2017;151.0;1947.0
9190;A-U Alle economische activiteiten;Tynaarlo;2018;187.0;2480.0
9191;A-U Alle economische activiteiten;Tynaarlo;2019;272.0;36236.0
9192;A-U Alle economische activiteiten;Tytsjerksteradiel;2012;51.0;366.0
9193;A-U Alle economische activiteiten;Tytsjerksteradiel;2013;79.0;710.0
9194;A-U Alle economische activiteiten;Tytsjerksteradiel;2014;96.0;910.0
9195;A-U Alle economische activiteiten;Tytsjerksteradiel;2015;127.0;1302.0
9196;A-U Alle economische activiteiten;Tytsjerksteradiel;2016;146.0;1980.0
9197;A-U Alle economische activiteiten;Tytsjerksteradiel;2017;178.0;3125.0
9198;A-U Alle economische activiteiten;Tytsjerksteradiel;2018;210.0;14207.0
9199;A-U Alle economische activiteiten;Tytsjerksteradiel;2019;299.0;17150.0
9200;A-U Alle economische activiteiten;Uden;2012;18.0;384.0
9201;A-U Alle economische activiteiten;Uden;2013;46.0;966.0
9202;A-U Alle economische activiteiten;Uden;2014;67.0;1383.0
9203;A-U Alle economische activiteiten;Uden;2015;92.0;2099.0
9204;A-U Alle economische activiteiten;Uden;2016;115.0;2512.0
9205;A-U Alle economische activiteiten;Uden;2017;155.0;4413.0
9206;A-U Alle economische activiteiten;Uden;2018;226.0;19258.0
9207;A-U Alle economische activiteiten;Uden;2019;413.0;24815.0
9208;A-U Alle economische activiteiten;Uitgeest;2012;3.0;24.0
9209;A-U Alle economische activiteiten;Uitgeest;2013;7.0;83.0
9210;A-U Alle economische activiteiten;Uitgeest;2014;12.0;135.0
9211;A-U Alle economische activiteiten;Uitgeest;2015;21.0;225.0
9212;A-U Alle economische activiteiten;Uitgeest;2016;24.0;240.0
9213;A-U Alle economische activiteiten;Uitgeest;2017;26.0;274.0
9214;A-U Alle economische activiteiten;Uitgeest;2018;31.0;336.0
9215;A-U Alle economische activiteiten;Uitgeest;2019;43.0;536.0
9216;A-U Alle economische activiteiten;Uithoorn;2012;;
9217;A-U Alle economische activiteiten;Uithoorn;2013;24.0;229.0
9218;A-U Alle economische activiteiten;Uithoorn;2014;44.0;463.0
9219;A-U Alle economische activiteiten;Uithoorn;2015;55.0;535.0
9220;A-U Alle economische activiteiten;Uithoorn;2016;74.0;705.0
9221;A-U Alle economische activiteiten;Uithoorn;2017;86.0;803.0
9222;A-U Alle economische activiteiten;Uithoorn;2018;104.0;2314.0
9223;A-U Alle economische activiteiten;Uithoorn;2019;147.0;6166.0
9224;A-U Alle economische activiteiten;Urk;2012;8.0;42.0
9225;A-U Alle economische activiteiten;Urk;2013;17.0;201.0
9226;A-U Alle economische activiteiten;Urk;2014;26.0;274.0
9227;A-U Alle economische activiteiten;Urk;2015;44.0;784.0
9228;A-U Alle economische activiteiten;Urk;2016;54.0;1430.0
9229;A-U Alle economische activiteiten;Urk;2017;62.0;1586.0
9230;A-U Alle economische activiteiten;Urk;2018;89.0;3286.0
9231;A-U Alle economische activiteiten;Urk;2019;158.0;4994.0
9232;A-U Alle economische activiteiten;Utrecht (gemeente);2012;92.0;533.0
9233;A-U Alle economische activiteiten;Utrecht (gemeente);2013;191.0;1142.0
9234;A-U Alle economische activiteiten;Utrecht (gemeente);2014;262.0;2036.0
9235;A-U Alle economische activiteiten;Utrecht (gemeente);2015;334.0;3151.0
9236;A-U Alle economische activiteiten;Utrecht (gemeente);2016;422.0;5761.0
9237;A-U Alle economische activiteiten;Utrecht (gemeente);2017;530.0;11288.0
9238;A-U Alle economische activiteiten;Utrecht (gemeente);2018;637.0;20296.0
9239;A-U Alle economische activiteiten;Utrecht (gemeente);2019;1272.0;35496.0
9240;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2012;26.0;306.0
9241;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2013;55.0;684.0
9242;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2014;70.0;748.0
9243;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2015;104.0;1036.0
9244;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2016;130.0;1416.0
9245;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2017;156.0;1853.0
9246;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2018;189.0;2329.0
9247;A-U Alle economische activiteiten;Utrechtse Heuvelrug;2019;245.0;4069.0
9248;A-U Alle economische activiteiten;Vaals;2012;;
9249;A-U Alle economische activiteiten;Vaals;2013;5.0;20.0
9250;A-U Alle economische activiteiten;Vaals;2014;14.0;75.0
9251;A-U Alle economische activiteiten;Vaals;2015;15.0;81.0
9252;A-U Alle economische activiteiten;Vaals;2016;18.0;171.0
9253;A-U Alle economische activiteiten;Vaals;2017;24.0;204.0
9254;A-U Alle economische activiteiten;Vaals;2018;29.0;253.0
9255;A-U Alle economische activiteiten;Vaals;2019;71.0;562.0
9256;A-U Alle economische activiteiten;Valkenburg aan de Geul;2012;14.0;124.0
9257;A-U Alle economische activiteiten;Valkenburg aan de Geul;2013;21.0;221.0
9258;A-U Alle economische activiteiten;Valkenburg aan de Geul;2014;27.0;249.0
9259;A-U Alle economische activiteiten;Valkenburg aan de Geul;2015;33.0;289.0
9260;A-U Alle economische activiteiten;Valkenburg aan de Geul;2016;48.0;430.0
9261;A-U Alle economische activiteiten;Valkenburg aan de Geul;2017;83.0;753.0
9262;A-U Alle economische activiteiten;Valkenburg aan de Geul;2018;94.0;832.0
9263;A-U Alle economische activiteiten;Valkenburg aan de Geul;2019;118.0;1370.0
9264;A-U Alle economische activiteiten;Valkenswaard;2012;5.0;31.0
9265;A-U Alle economische activiteiten;Valkenswaard;2013;17.0;89.0
9266;A-U Alle economische activiteiten;Valkenswaard;2014;28.0;176.0
9267;A-U Alle economische activiteiten;Valkenswaard;2015;34.0;248.0
9268;A-U Alle economische activiteiten;Valkenswaard;2016;48.0;434.0
9269;A-U Alle economische activiteiten;Valkenswaard;2017;59.0;539.0
9270;A-U Alle economische activiteiten;Valkenswaard;2018;82.0;868.0
9271;A-U Alle economische activiteiten;Valkenswaard;2019;211.0;2397.0
9272;A-U Alle economische activiteiten;Veendam;2012;9.0;142.0
9273;A-U Alle economische activiteiten;Veendam;2013;23.0;417.0
9274;A-U Alle economische activiteiten;Veendam;2014;34.0;637.0
9275;A-U Alle economische activiteiten;Veendam;2015;46.0;1108.0
9276;A-U Alle economische activiteiten;Veendam;2016;58.0;17195.0
9277;A-U Alle economische activiteiten;Veendam;2017;74.0;18078.0
9278;A-U Alle economische activiteiten;Veendam;2018;90.0;18641.0
9279;A-U Alle economische activiteiten;Veendam;2019;127.0;27386.0
9280;A-U Alle economische activiteiten;Veenendaal;2012;16.0;132.0
9281;A-U Alle economische activiteiten;Veenendaal;2013;37.0;331.0
9282;A-U Alle economische activiteiten;Veenendaal;2014;50.0;410.0
9283;A-U Alle economische activiteiten;Veenendaal;2015;58.0;563.0
9284;A-U Alle economische activiteiten;Veenendaal;2016;70.0;652.0
9285;A-U Alle economische activiteiten;Veenendaal;2017;97.0;1139.0
9286;A-U Alle economische activiteiten;Veenendaal;2018;140.0;3689.0
9287;A-U Alle economische activiteiten;Veenendaal;2019;418.0;6632.0
9288;A-U Alle economische activiteiten;Veere;2012;34.0;141.0
9289;A-U Alle economische activiteiten;Veere;2013;99.0;1049.0
9290;A-U Alle economische activiteiten;Veere;2014;160.0;1645.0
9291;A-U Alle economische activiteiten;Veere;2015;188.0;2043.0
9292;A-U Alle economische activiteiten;Veere;2016;250.0;2863.0
9293;A-U Alle economische activiteiten;Veere;2017;324.0;4004.0
9294;A-U Alle economische activiteiten;Veere;2018;394.0;5194.0
9295;A-U Alle economische activiteiten;Veere;2019;464.0;6474.0
9296;A-U Alle economische activiteiten;Veldhoven;2012;30.0;271.0
9297;A-U Alle economische activiteiten;Veldhoven;2013;48.0;381.0
9298;A-U Alle economische activiteiten;Veldhoven;2014;60.0;477.0
9299;A-U Alle economische activiteiten;Veldhoven;2015;76.0;1130.0
9300;A-U Alle economische activiteiten;Veldhoven;2016;94.0;1274.0
9301;A-U Alle economische activiteiten;Veldhoven;2017;118.0;1692.0
9302;A-U Alle economische activiteiten;Veldhoven;2018;161.0;3755.0
9303;A-U Alle economische activiteiten;Veldhoven;2019;326.0;8258.0
9304;A-U Alle economische activiteiten;Velsen;2012;19.0;190.0
9305;A-U Alle economische activiteiten;Velsen;2013;34.0;551.0
9306;A-U Alle economische activiteiten;Velsen;2014;48.0;1064.0
9307;A-U Alle economische activiteiten;Velsen;2015;77.0;1613.0
9308;A-U Alle economische activiteiten;Velsen;2016;117.0;3288.0
9309;A-U Alle economische activiteiten;Velsen;2017;142.0;4425.0
9310;A-U Alle economische activiteiten;Velsen;2018;167.0;5243.0
9311;A-U Alle economische activiteiten;Velsen;2019;213.0;9000.0
9312;A-U Alle economische activiteiten;Venlo;2012;69.0;1039.0
9313;A-U Alle economische activiteiten;Venlo;2013;106.0;1586.0
9314;A-U Alle economische activiteiten;Venlo;2014;130.0;1854.0
9315;A-U Alle economische activiteiten;Venlo;2015;185.0;9854.0
9316;A-U Alle economische activiteiten;Venlo;2016;232.0;12504.0
9317;A-U Alle economische activiteiten;Venlo;2017;310.0;13762.0
9318;A-U Alle economische activiteiten;Venlo;2018;388.0;21347.0
9319;A-U Alle economische activiteiten;Venlo;2019;573.0;31463.0
9320;A-U Alle economische activiteiten;Venray;2012;56.0;1030.0
9321;A-U Alle economische activiteiten;Venray;2013;82.0;1288.0
9322;A-U Alle economische activiteiten;Venray;2014;100.0;1500.0
9323;A-U Alle economische activiteiten;Venray;2015;145.0;4736.0
9324;A-U Alle economische activiteiten;Venray;2016;198.0;7133.0
9325;A-U Alle economische activiteiten;Venray;2017;232.0;9784.0
9326;A-U Alle economische activiteiten;Venray;2018;295.0;12713.0
9327;A-U Alle economische activiteiten;Venray;2019;430.0;22652.0
9328;A-U Alle economische activiteiten;Vijfheerenlanden;2012;21.0;115.0
9329;A-U Alle economische activiteiten;Vijfheerenlanden;2013;55.0;556.0
9330;A-U Alle economische activiteiten;Vijfheerenlanden;2014;81.0;943.0
9331;A-U Alle economische activiteiten;Vijfheerenlanden;2015;108.0;1395.0
9332;A-U Alle economische activiteiten;Vijfheerenlanden;2016;139.0;2865.0
9333;A-U Alle economische activiteiten;Vijfheerenlanden;2017;193.0;7743.0
9334;A-U Alle economische activiteiten;Vijfheerenlanden;2018;252.0;10118.0
9335;A-U Alle economische activiteiten;Vijfheerenlanden;2019;513.0;14385.0
9336;A-U Alle economische activiteiten;Vlaardingen;2012;13.0;26.0
9337;A-U Alle economische activiteiten;Vlaardingen;2013;30.0;175.0
9338;A-U Alle economische activiteiten;Vlaardingen;2014;36.0;208.0
9339;A-U Alle economische activiteiten;Vlaardingen;2015;44.0;602.0
9340;A-U Alle economische activiteiten;Vlaardingen;2016;58.0;760.0
9341;A-U Alle economische activiteiten;Vlaardingen;2017;68.0;919.0
9342;A-U Alle economische activiteiten;Vlaardingen;2018;91.0;1422.0
9343;A-U Alle economische activiteiten;Vlaardingen;2019;188.0;2957.0
9344;A-U Alle economische activiteiten;Vlieland;2012;;
9345;A-U Alle economische activiteiten;Vlieland;2013;7.0;64.0
9346;A-U Alle economische activiteiten;Vlieland;2014;10.0;89.0
9347;A-U Alle economische activiteiten;Vlieland;2015;;
9348;A-U Alle economische activiteiten;Vlieland;2016;;
9349;A-U Alle economische activiteiten;Vlieland;2017;19.0;192.0
9350;A-U Alle economische activiteiten;Vlieland;2018;32.0;1353.0
9351;A-U Alle economische activiteiten;Vlieland;2019;39.0;1451.0
9352;A-U Alle economische activiteiten;Vlissingen;2012;12.0;56.0
9353;A-U Alle economische activiteiten;Vlissingen;2013;23.0;233.0
9354;A-U Alle economische activiteiten;Vlissingen;2014;35.0;320.0
9355;A-U Alle economische activiteiten;Vlissingen;2015;49.0;380.0
9356;A-U Alle economische activiteiten;Vlissingen;2016;75.0;483.0
9357;A-U Alle economische activiteiten;Vlissingen;2017;102.0;971.0
9358;A-U Alle economische activiteiten;Vlissingen;2018;141.0;1745.0
9359;A-U Alle economische activiteiten;Vlissingen;2019;179.0;6615.0
9360;A-U Alle economische activiteiten;Voerendaal;2012;6.0;25.0
9361;A-U Alle economische activiteiten;Voerendaal;2013;19.0;176.0
9362;A-U Alle economische activiteiten;Voerendaal;2014;27.0;248.0
9363;A-U Alle economische activiteiten;Voerendaal;2015;37.0;322.0
9364;A-U Alle economische activiteiten;Voerendaal;2016;41.0;397.0
9365;A-U Alle economische activiteiten;Voerendaal;2017;52.0;461.0
9366;A-U Alle economische activiteiten;Voerendaal;2018;73.0;750.0
9367;A-U Alle economische activiteiten;Voerendaal;2019;105.0;1065.0
9368;A-U Alle economische activiteiten;Voorschoten;2012;11.0;77.0
9369;A-U Alle economische activiteiten;Voorschoten;2013;14.0;106.0
9370;A-U Alle economische activiteiten;Voorschoten;2014;18.0;128.0
9371;A-U Alle economische activiteiten;Voorschoten;2015;22.0;168.0
9372;A-U Alle economische activiteiten;Voorschoten;2016;27.0;194.0
9373;A-U Alle economische activiteiten;Voorschoten;2017;33.0;271.0
9374;A-U Alle economische activiteiten;Voorschoten;2018;39.0;301.0
9375;A-U Alle economische activiteiten;Voorschoten;2019;55.0;756.0
9376;A-U Alle economische activiteiten;Voorst;2012;13.0;86.0
9377;A-U Alle economische activiteiten;Voorst;2013;35.0;445.0
9378;A-U Alle economische activiteiten;Voorst;2014;54.0;693.0
9379;A-U Alle economische activiteiten;Voorst;2015;74.0;932.0
9380;A-U Alle economische activiteiten;Voorst;2016;93.0;1111.0
9381;A-U Alle economische activiteiten;Voorst;2017;122.0;1568.0
9382;A-U Alle economische activiteiten;Voorst;2018;158.0;2927.0
9383;A-U Alle economische activiteiten;Voorst;2019;229.0;4110.0
9384;A-U Alle economische activiteiten;Vught;2012;7.0;32.0
9385;A-U Alle economische activiteiten;Vught;2013;17.0;100.0
9386;A-U Alle economische activiteiten;Vught;2014;31.0;172.0
9387;A-U Alle economische activiteiten;Vught;2015;38.0;210.0
9388;A-U Alle economische activiteiten;Vught;2016;47.0;331.0
9389;A-U Alle economische activiteiten;Vught;2017;57.0;525.0
9390;A-U Alle economische activiteiten;Vught;2018;75.0;915.0
9391;A-U Alle economische activiteiten;Vught;2019;121.0;1726.0
9392;A-U Alle economische activiteiten;Waadhoeke;2012;79.0;708.0
9393;A-U Alle economische activiteiten;Waadhoeke;2013;136.0;1483.0
9394;A-U Alle economische activiteiten;Waadhoeke;2014;183.0;1959.0
9395;A-U Alle economische activiteiten;Waadhoeke;2015;239.0;3045.0
9396;A-U Alle economische activiteiten;Waadhoeke;2016;287.0;6427.0
9397;A-U Alle economische activiteiten;Waadhoeke;2017;335.0;8297.0
9398;A-U Alle economische activiteiten;Waadhoeke;2018;402.0;22220.0
9399;A-U Alle economische activiteiten;Waadhoeke;2019;485.0;29141.0
9400;A-U Alle economische activiteiten;Waalre;2012;7.0;44.0
9401;A-U Alle economische activiteiten;Waalre;2013;11.0;106.0
9402;A-U Alle economische activiteiten;Waalre;2014;14.0;123.0
9403;A-U Alle economische activiteiten;Waalre;2015;24.0;204.0
9404;A-U Alle economische activiteiten;Waalre;2016;30.0;314.0
9405;A-U Alle economische activiteiten;Waalre;2017;38.0;501.0
9406;A-U Alle economische activiteiten;Waalre;2018;57.0;995.0
9407;A-U Alle economische activiteiten;Waalre;2019;99.0;1435.0
9408;A-U Alle economische activiteiten;Waalwijk;2012;12.0;320.0
9409;A-U Alle economische activiteiten;Waalwijk;2013;40.0;782.0
9410;A-U Alle economische activiteiten;Waalwijk;2014;50.0;990.0
9411;A-U Alle economische activiteiten;Waalwijk;2015;68.0;1320.0
9412;A-U Alle economische activiteiten;Waalwijk;2016;89.0;3009.0
9413;A-U Alle economische activiteiten;Waalwijk;2017;125.0;4910.0
9414;A-U Alle economische activiteiten;Waalwijk;2018;170.0;7650.0
9415;A-U Alle economische activiteiten;Waalwijk;2019;324.0;14834.0
9416;A-U Alle economische activiteiten;Waddinxveen;2012;7.0;73.0
9417;A-U Alle economische activiteiten;Waddinxveen;2013;16.0;139.0
9418;A-U Alle economische activiteiten;Waddinxveen;2014;22.0;278.0
9419;A-U Alle economische activiteiten;Waddinxveen;2015;26.0;393.0
9420;A-U Alle economische activiteiten;Waddinxveen;2016;42.0;1320.0
9421;A-U Alle economische activiteiten;Waddinxveen;2017;59.0;1769.0
9422;A-U Alle economische activiteiten;Waddinxveen;2018;82.0;2182.0
9423;A-U Alle economische activiteiten;Waddinxveen;2019;151.0;6963.0
9424;A-U Alle economische activiteiten;Wageningen;2012;;
9425;A-U Alle economische activiteiten;Wageningen;2013;27.0;156.0
9426;A-U Alle economische activiteiten;Wageningen;2014;43.0;546.0
9427;A-U Alle economische activiteiten;Wageningen;2015;56.0;1136.0
9428;A-U Alle economische activiteiten;Wageningen;2016;71.0;1647.0
9429;A-U Alle economische activiteiten;Wageningen;2017;85.0;2453.0
