ID;SoortBromfiets;RegioS;Perioden;VoertuigenMetBromfietskenteken_1;VoertuigenPer1000Inwoners_2
1322;Voertuigen met bromfietskenteken;Mook en Middelaar;2021;475.0;60.0
1323;Voertuigen met bromfietskenteken;Mook en Middelaar;2022;447.0;56.0
1324;Voertuigen met bromfietskenteken;Mook en Middelaar;2023;460.0;57.0
1325;Voertuigen met bromfietskenteken;Mook en Middelaar;2024;435.0;53.0
1326;Voertuigen met bromfietskenteken;Neder-Betuwe;2019;1648.0;69.0
1327;Voertuigen met bromfietskenteken;Neder-Betuwe;2020;1668.0;69.0
1328;Voertuigen met bromfietskenteken;Neder-Betuwe;2021;1717.0;70.0
1329;Voertuigen met bromfietskenteken;Neder-Betuwe;2022;1790.0;72.0
1330;Voertuigen met bromfietskenteken;Neder-Betuwe;2023;1825.0;72.0
1331;Voertuigen met bromfietskenteken;Neder-Betuwe;2024;1817.0;71.0
1332;Voertuigen met bromfietskenteken;Nederweert;2019;1180.0;69.0
1333;Voertuigen met bromfietskenteken;Nederweert;2020;1225.0;72.0
1334;Voertuigen met bromfietskenteken;Nederweert;2021;1279.0;74.0
1335;Voertuigen met bromfietskenteken;Nederweert;2022;1349.0;78.0
1336;Voertuigen met bromfietskenteken;Nederweert;2023;1337.0;76.0
1337;Voertuigen met bromfietskenteken;Nederweert;2024;1272.0;73.0
1338;Voertuigen met bromfietskenteken;Nieuwegein;2019;3871.0;61.0
1339;Voertuigen met bromfietskenteken;Nieuwegein;2020;3914.0;62.0
1340;Voertuigen met bromfietskenteken;Nieuwegein;2021;4178.0;65.0
1341;Voertuigen met bromfietskenteken;Nieuwegein;2022;4107.0;64.0
1342;Voertuigen met bromfietskenteken;Nieuwegein;2023;3936.0;60.0
1343;Voertuigen met bromfietskenteken;Nieuwegein;2024;3678.0;56.0
1344;Voertuigen met bromfietskenteken;Nieuwkoop;2019;2357.0;82.0
1345;Voertuigen met bromfietskenteken;Nieuwkoop;2020;2394.0;83.0
1346;Voertuigen met bromfietskenteken;Nieuwkoop;2021;2398.0;82.0
1347;Voertuigen met bromfietskenteken;Nieuwkoop;2022;2384.0;81.0
1348;Voertuigen met bromfietskenteken;Nieuwkoop;2023;2403.0;82.0
1349;Voertuigen met bromfietskenteken;Nieuwkoop;2024;2454.0;83.0
1350;Voertuigen met bromfietskenteken;Nijkerk;2019;2678.0;62.0
1351;Voertuigen met bromfietskenteken;Nijkerk;2020;2750.0;64.0
1352;Voertuigen met bromfietskenteken;Nijkerk;2021;2843.0;65.0
1353;Voertuigen met bromfietskenteken;Nijkerk;2022;2874.0;65.0
1354;Voertuigen met bromfietskenteken;Nijkerk;2023;2876.0;64.0
1355;Voertuigen met bromfietskenteken;Nijkerk;2024;2957.0;65.0
1356;Voertuigen met bromfietskenteken;Nijmegen;2019;10048.0;57.0
1357;Voertuigen met bromfietskenteken;Nijmegen;2020;10002.0;56.0
1358;Voertuigen met bromfietskenteken;Nijmegen;2021;9914.0;56.0
1359;Voertuigen met bromfietskenteken;Nijmegen;2022;9809.0;55.0
1360;Voertuigen met bromfietskenteken;Nijmegen;2023;9726.0;53.0
1361;Voertuigen met bromfietskenteken;Nijmegen;2024;9195.0;49.0
1362;Voertuigen met bromfietskenteken;Nissewaard;2019;6377.0;75.0
1363;Voertuigen met bromfietskenteken;Nissewaard;2020;6480.0;76.0
1364;Voertuigen met bromfietskenteken;Nissewaard;2021;6669.0;78.0
1365;Voertuigen met bromfietskenteken;Nissewaard;2022;6757.0;78.0
1366;Voertuigen met bromfietskenteken;Nissewaard;2023;6876.0;79.0
1367;Voertuigen met bromfietskenteken;Nissewaard;2024;6677.0;76.0
1368;Voertuigen met bromfietskenteken;Noardeast-Fryslân;2019;2934.0;65.0
1369;Voertuigen met bromfietskenteken;Noardeast-Fryslân;2020;3030.0;67.0
1370;Voertuigen met bromfietskenteken;Noardeast-Fryslân;2021;3355.0;74.0
1371;Voertuigen met bromfietskenteken;Noardeast-Fryslân;2022;3624.0;79.0
1372;Voertuigen met bromfietskenteken;Noardeast-Fryslân;2023;3800.0;83.0
1373;Voertuigen met bromfietskenteken;Noardeast-Fryslân;2024;3787.0;83.0
1374;Voertuigen met bromfietskenteken;Noord-Beveland;2019;662.0;91.0
1375;Voertuigen met bromfietskenteken;Noord-Beveland;2020;739.0;100.0
1376;Voertuigen met bromfietskenteken;Noord-Beveland;2021;785.0;104.0
1377;Voertuigen met bromfietskenteken;Noord-Beveland;2022;880.0;115.0
1378;Voertuigen met bromfietskenteken;Noord-Beveland;2023;929.0;118.0
1379;Voertuigen met bromfietskenteken;Noord-Beveland;2024;915.0;115.0
1380;Voertuigen met bromfietskenteken;Noordenveld;2019;1786.0;57.0
1381;Voertuigen met bromfietskenteken;Noordenveld;2020;1805.0;58.0
1382;Voertuigen met bromfietskenteken;Noordenveld;2021;1907.0;61.0
1383;Voertuigen met bromfietskenteken;Noordenveld;2022;1967.0;63.0
1384;Voertuigen met bromfietskenteken;Noordenveld;2023;2031.0;64.0
1385;Voertuigen met bromfietskenteken;Noordenveld;2024;2064.0;65.0
1386;Voertuigen met bromfietskenteken;Noordoostpolder;2019;2423.0;52.0
1387;Voertuigen met bromfietskenteken;Noordoostpolder;2020;2481.0;52.0
1388;Voertuigen met bromfietskenteken;Noordoostpolder;2021;2575.0;54.0
1389;Voertuigen met bromfietskenteken;Noordoostpolder;2022;2721.0;57.0
1390;Voertuigen met bromfietskenteken;Noordoostpolder;2023;2907.0;58.0
1391;Voertuigen met bromfietskenteken;Noordoostpolder;2024;2908.0;58.0
1392;Voertuigen met bromfietskenteken;Noordwijk;2019;4373.0;102.0
1393;Voertuigen met bromfietskenteken;Noordwijk;2020;4406.0;101.0
1394;Voertuigen met bromfietskenteken;Noordwijk;2021;4418.0;100.0
1395;Voertuigen met bromfietskenteken;Noordwijk;2022;4391.0;99.0
1396;Voertuigen met bromfietskenteken;Noordwijk;2023;4321.0;96.0
1397;Voertuigen met bromfietskenteken;Noordwijk;2024;4072.0;89.0
1398;Voertuigen met bromfietskenteken;Nuenen, Gerwen en Nederwetten;2019;1439.0;62.0
1399;Voertuigen met bromfietskenteken;Nuenen, Gerwen en Nederwetten;2020;1421.0;61.0
1400;Voertuigen met bromfietskenteken;Nuenen, Gerwen en Nederwetten;2021;1420.0;60.0
1401;Voertuigen met bromfietskenteken;Nuenen, Gerwen en Nederwetten;2022;1439.0;60.0
1402;Voertuigen met bromfietskenteken;Nuenen, Gerwen en Nederwetten;2023;1452.0;60.0
1403;Voertuigen met bromfietskenteken;Nuenen, Gerwen en Nederwetten;2024;1436.0;59.0
1404;Voertuigen met bromfietskenteken;Nunspeet;2019;1494.0;54.0
1405;Voertuigen met bromfietskenteken;Nunspeet;2020;1529.0;55.0
1406;Voertuigen met bromfietskenteken;Nunspeet;2021;1570.0;56.0
1407;Voertuigen met bromfietskenteken;Nunspeet;2022;1610.0;57.0
1408;Voertuigen met bromfietskenteken;Nunspeet;2023;1692.0;59.0
1409;Voertuigen met bromfietskenteken;Nunspeet;2024;1629.0;56.0
1410;Voertuigen met bromfietskenteken;Oegstgeest;2019;1385.0;57.0
1411;Voertuigen met bromfietskenteken;Oegstgeest;2020;1419.0;57.0
1412;Voertuigen met bromfietskenteken;Oegstgeest;2021;1429.0;57.0
1413;Voertuigen met bromfietskenteken;Oegstgeest;2022;1405.0;55.0
1414;Voertuigen met bromfietskenteken;Oegstgeest;2023;1363.0;53.0
1415;Voertuigen met bromfietskenteken;Oegstgeest;2024;1333.0;51.0
1416;Voertuigen met bromfietskenteken;Oirschot;2019;1503.0;81.0
1417;Voertuigen met bromfietskenteken;Oirschot;2020;1591.0;85.0
1418;Voertuigen met bromfietskenteken;Oirschot;2021;1738.0;92.0
1419;Voertuigen met bromfietskenteken;Oirschot;2022;1827.0;96.0
1420;Voertuigen met bromfietskenteken;Oirschot;2023;1870.0;97.0
1421;Voertuigen met bromfietskenteken;Oirschot;2024;1827.0;95.0
1422;Voertuigen met bromfietskenteken;Oisterwijk;2019;1617.0;62.0
1423;Voertuigen met bromfietskenteken;Oisterwijk;2020;1646.0;63.0
1424;Voertuigen met bromfietskenteken;Oisterwijk;2021;2178.0;67.0
1425;Voertuigen met bromfietskenteken;Oisterwijk;2022;2263.0;70.0
1426;Voertuigen met bromfietskenteken;Oisterwijk;2023;2265.0;69.0
1427;Voertuigen met bromfietskenteken;Oisterwijk;2024;2125.0;64.0
1428;Voertuigen met bromfietskenteken;Oldambt;2019;1836.0;48.0
1429;Voertuigen met bromfietskenteken;Oldambt;2020;1905.0;50.0
1430;Voertuigen met bromfietskenteken;Oldambt;2021;2014.0;53.0
1431;Voertuigen met bromfietskenteken;Oldambt;2022;2138.0;56.0
1432;Voertuigen met bromfietskenteken;Oldambt;2023;2234.0;57.0
1433;Voertuigen met bromfietskenteken;Oldambt;2024;2247.0;57.0
1434;Voertuigen met bromfietskenteken;Oldebroek;2019;1512.0;64.0
1435;Voertuigen met bromfietskenteken;Oldebroek;2020;1575.0;67.0
1436;Voertuigen met bromfietskenteken;Oldebroek;2021;1645.0;69.0
1437;Voertuigen met bromfietskenteken;Oldebroek;2022;1684.0;70.0
1438;Voertuigen met bromfietskenteken;Oldebroek;2023;1695.0;70.0
1439;Voertuigen met bromfietskenteken;Oldebroek;2024;1757.0;72.0
1440;Voertuigen met bromfietskenteken;Oldenzaal;2019;1696.0;53.0
1441;Voertuigen met bromfietskenteken;Oldenzaal;2020;1757.0;55.0
1442;Voertuigen met bromfietskenteken;Oldenzaal;2021;1877.0;59.0
1443;Voertuigen met bromfietskenteken;Oldenzaal;2022;1974.0;62.0
1444;Voertuigen met bromfietskenteken;Oldenzaal;2023;1933.0;61.0
1445;Voertuigen met bromfietskenteken;Oldenzaal;2024;1879.0;59.0
1446;Voertuigen met bromfietskenteken;Olst-Wijhe;2019;1490.0;82.0
1447;Voertuigen met bromfietskenteken;Olst-Wijhe;2020;1483.0;81.0
1448;Voertuigen met bromfietskenteken;Olst-Wijhe;2021;1512.0;82.0
1449;Voertuigen met bromfietskenteken;Olst-Wijhe;2022;1566.0;85.0
1450;Voertuigen met bromfietskenteken;Olst-Wijhe;2023;1622.0;87.0
1451;Voertuigen met bromfietskenteken;Olst-Wijhe;2024;1588.0;84.0
1452;Voertuigen met bromfietskenteken;Ommen;2019;790.0;44.0
1453;Voertuigen met bromfietskenteken;Ommen;2020;861.0;48.0
1454;Voertuigen met bromfietskenteken;Ommen;2021;957.0;52.0
1455;Voertuigen met bromfietskenteken;Ommen;2022;1017.0;55.0
1456;Voertuigen met bromfietskenteken;Ommen;2023;1072.0;57.0
1457;Voertuigen met bromfietskenteken;Ommen;2024;1131.0;59.0
1458;Voertuigen met bromfietskenteken;Onderbanken;2019;;
1459;Voertuigen met bromfietskenteken;Onderbanken;2020;;
1460;Voertuigen met bromfietskenteken;Onderbanken;2021;;
1461;Voertuigen met bromfietskenteken;Onderbanken;2022;;
1462;Voertuigen met bromfietskenteken;Onderbanken;2023;;
1463;Voertuigen met bromfietskenteken;Onderbanken;2024;;
1464;Voertuigen met bromfietskenteken;Oost Gelre;2019;1354.0;46.0
1465;Voertuigen met bromfietskenteken;Oost Gelre;2020;1474.0;50.0
1466;Voertuigen met bromfietskenteken;Oost Gelre;2021;1579.0;53.0
1467;Voertuigen met bromfietskenteken;Oost Gelre;2022;1690.0;57.0
1468;Voertuigen met bromfietskenteken;Oost Gelre;2023;1749.0;59.0
1469;Voertuigen met bromfietskenteken;Oost Gelre;2024;1779.0;59.0
1470;Voertuigen met bromfietskenteken;Oosterhout;2019;2886.0;52.0
1471;Voertuigen met bromfietskenteken;Oosterhout;2020;2860.0;51.0
1472;Voertuigen met bromfietskenteken;Oosterhout;2021;2996.0;53.0
1473;Voertuigen met bromfietskenteken;Oosterhout;2022;3106.0;55.0
1474;Voertuigen met bromfietskenteken;Oosterhout;2023;3231.0;56.0
1475;Voertuigen met bromfietskenteken;Oosterhout;2024;3164.0;55.0
1476;Voertuigen met bromfietskenteken;Ooststellingwerf;2019;1379.0;54.0
1477;Voertuigen met bromfietskenteken;Ooststellingwerf;2020;1400.0;55.0
1478;Voertuigen met bromfietskenteken;Ooststellingwerf;2021;1505.0;59.0
1479;Voertuigen met bromfietskenteken;Ooststellingwerf;2022;1706.0;66.0
1480;Voertuigen met bromfietskenteken;Ooststellingwerf;2023;1754.0;68.0
1481;Voertuigen met bromfietskenteken;Ooststellingwerf;2024;1819.0;70.0
1482;Voertuigen met bromfietskenteken;Oostzaan;2019;1038.0;106.0
1483;Voertuigen met bromfietskenteken;Oostzaan;2020;1016.0;104.0
1484;Voertuigen met bromfietskenteken;Oostzaan;2021;1001.0;103.0
1485;Voertuigen met bromfietskenteken;Oostzaan;2022;947.0;98.0
1486;Voertuigen met bromfietskenteken;Oostzaan;2023;925.0;95.0
1487;Voertuigen met bromfietskenteken;Oostzaan;2024;844.0;87.0
1488;Voertuigen met bromfietskenteken;Opmeer;2019;674.0;57.0
1489;Voertuigen met bromfietskenteken;Opmeer;2020;673.0;57.0
1490;Voertuigen met bromfietskenteken;Opmeer;2021;735.0;61.0
1491;Voertuigen met bromfietskenteken;Opmeer;2022;874.0;72.0
1492;Voertuigen met bromfietskenteken;Opmeer;2023;902.0;74.0
1493;Voertuigen met bromfietskenteken;Opmeer;2024;882.0;72.0
1494;Voertuigen met bromfietskenteken;Opsterland;2019;1793.0;60.0
1495;Voertuigen met bromfietskenteken;Opsterland;2020;1946.0;65.0
1496;Voertuigen met bromfietskenteken;Opsterland;2021;2152.0;72.0
1497;Voertuigen met bromfietskenteken;Opsterland;2022;2350.0;79.0
1498;Voertuigen met bromfietskenteken;Opsterland;2023;2541.0;85.0
1499;Voertuigen met bromfietskenteken;Opsterland;2024;2634.0;88.0
1500;Voertuigen met bromfietskenteken;Oss;2019;6975.0;76.0
1501;Voertuigen met bromfietskenteken;Oss;2020;7037.0;77.0
1502;Voertuigen met bromfietskenteken;Oss;2021;7383.0;80.0
1503;Voertuigen met bromfietskenteken;Oss;2022;7556.0;81.0
1504;Voertuigen met bromfietskenteken;Oss;2023;7478.0;79.0
1505;Voertuigen met bromfietskenteken;Oss;2024;7083.0;75.0
1506;Voertuigen met bromfietskenteken;Oude IJsselstreek;2019;2163.0;55.0
1507;Voertuigen met bromfietskenteken;Oude IJsselstreek;2020;2207.0;56.0
1508;Voertuigen met bromfietskenteken;Oude IJsselstreek;2021;2291.0;58.0
1509;Voertuigen met bromfietskenteken;Oude IJsselstreek;2022;2375.0;60.0
1510;Voertuigen met bromfietskenteken;Oude IJsselstreek;2023;2432.0;61.0
1511;Voertuigen met bromfietskenteken;Oude IJsselstreek;2024;2411.0;61.0
1512;Voertuigen met bromfietskenteken;Ouder-Amstel;2019;1302.0;94.0
1513;Voertuigen met bromfietskenteken;Ouder-Amstel;2020;1226.0;87.0
1514;Voertuigen met bromfietskenteken;Ouder-Amstel;2021;1142.0;81.0
1515;Voertuigen met bromfietskenteken;Ouder-Amstel;2022;1090.0;77.0
1516;Voertuigen met bromfietskenteken;Ouder-Amstel;2023;1063.0;74.0
1517;Voertuigen met bromfietskenteken;Ouder-Amstel;2024;1022.0;71.0
1518;Voertuigen met bromfietskenteken;Oudewater;2019;540.0;53.0
1519;Voertuigen met bromfietskenteken;Oudewater;2020;591.0;58.0
1520;Voertuigen met bromfietskenteken;Oudewater;2021;595.0;59.0
1521;Voertuigen met bromfietskenteken;Oudewater;2022;650.0;64.0
1522;Voertuigen met bromfietskenteken;Oudewater;2023;667.0;65.0
1523;Voertuigen met bromfietskenteken;Oudewater;2024;706.0;69.0
1524;Voertuigen met bromfietskenteken;Overbetuwe;2019;3032.0;64.0
1525;Voertuigen met bromfietskenteken;Overbetuwe;2020;3122.0;65.0
1526;Voertuigen met bromfietskenteken;Overbetuwe;2021;3198.0;66.0
1527;Voertuigen met bromfietskenteken;Overbetuwe;2022;3208.0;66.0
1528;Voertuigen met bromfietskenteken;Overbetuwe;2023;3320.0;68.0
1529;Voertuigen met bromfietskenteken;Overbetuwe;2024;3240.0;66.0
1530;Voertuigen met bromfietskenteken;Papendrecht;2019;1657.0;51.0
1531;Voertuigen met bromfietskenteken;Papendrecht;2020;1693.0;53.0
1532;Voertuigen met bromfietskenteken;Papendrecht;2021;1870.0;58.0
1533;Voertuigen met bromfietskenteken;Papendrecht;2022;1949.0;61.0
1534;Voertuigen met bromfietskenteken;Papendrecht;2023;1995.0;62.0
1535;Voertuigen met bromfietskenteken;Papendrecht;2024;1942.0;60.0
1536;Voertuigen met bromfietskenteken;Peel en Maas;2019;2612.0;60.0
1537;Voertuigen met bromfietskenteken;Peel en Maas;2020;2664.0;61.0
1538;Voertuigen met bromfietskenteken;Peel en Maas;2021;2988.0;68.0
1539;Voertuigen met bromfietskenteken;Peel en Maas;2022;3269.0;74.0
1540;Voertuigen met bromfietskenteken;Peel en Maas;2023;3314.0;73.0
1541;Voertuigen met bromfietskenteken;Peel en Maas;2024;3281.0;72.0
1542;Voertuigen met bromfietskenteken;Pekela;2019;819.0;67.0
1543;Voertuigen met bromfietskenteken;Pekela;2020;848.0;70.0
1544;Voertuigen met bromfietskenteken;Pekela;2021;841.0;69.0
1545;Voertuigen met bromfietskenteken;Pekela;2022;864.0;71.0
1546;Voertuigen met bromfietskenteken;Pekela;2023;867.0;70.0
1547;Voertuigen met bromfietskenteken;Pekela;2024;862.0;69.0
1548;Voertuigen met bromfietskenteken;Pijnacker-Nootdorp;2019;3921.0;72.0
1549;Voertuigen met bromfietskenteken;Pijnacker-Nootdorp;2020;4548.0;82.0
1550;Voertuigen met bromfietskenteken;Pijnacker-Nootdorp;2021;4728.0;85.0
1551;Voertuigen met bromfietskenteken;Pijnacker-Nootdorp;2022;4806.0;85.0
1552;Voertuigen met bromfietskenteken;Pijnacker-Nootdorp;2023;4830.0;84.0
1553;Voertuigen met bromfietskenteken;Pijnacker-Nootdorp;2024;4689.0;81.0
1554;Voertuigen met bromfietskenteken;Purmerend;2019;6714.0;84.0
1555;Voertuigen met bromfietskenteken;Purmerend;2020;6676.0;82.0
1556;Voertuigen met bromfietskenteken;Purmerend;2021;6661.0;82.0
1557;Voertuigen met bromfietskenteken;Purmerend;2022;7462.0;81.0
1558;Voertuigen met bromfietskenteken;Purmerend;2023;7449.0;79.0
1559;Voertuigen met bromfietskenteken;Purmerend;2024;7065.0;74.0
1560;Voertuigen met bromfietskenteken;Putten;2019;1401.0;58.0
1561;Voertuigen met bromfietskenteken;Putten;2020;1454.0;60.0
1562;Voertuigen met bromfietskenteken;Putten;2021;1570.0;64.0
1563;Voertuigen met bromfietskenteken;Putten;2022;1690.0;69.0
1564;Voertuigen met bromfietskenteken;Putten;2023;1773.0;71.0
1565;Voertuigen met bromfietskenteken;Putten;2024;1742.0;70.0
1566;Voertuigen met bromfietskenteken;Raalte;2019;2286.0;61.0
1567;Voertuigen met bromfietskenteken;Raalte;2020;2322.0;62.0
1568;Voertuigen met bromfietskenteken;Raalte;2021;2411.0;64.0
1569;Voertuigen met bromfietskenteken;Raalte;2022;2501.0;66.0
1570;Voertuigen met bromfietskenteken;Raalte;2023;2552.0;66.0
1571;Voertuigen met bromfietskenteken;Raalte;2024;2500.0;65.0
1572;Voertuigen met bromfietskenteken;Reimerswaal;2019;1541.0;68.0
1573;Voertuigen met bromfietskenteken;Reimerswaal;2020;1617.0;71.0
1574;Voertuigen met bromfietskenteken;Reimerswaal;2021;1772.0;77.0
1575;Voertuigen met bromfietskenteken;Reimerswaal;2022;1961.0;86.0
1576;Voertuigen met bromfietskenteken;Reimerswaal;2023;2155.0;93.0
1577;Voertuigen met bromfietskenteken;Reimerswaal;2024;2269.0;97.0
1578;Voertuigen met bromfietskenteken;Renkum;2019;2105.0;67.0
1579;Voertuigen met bromfietskenteken;Renkum;2020;2098.0;67.0
1580;Voertuigen met bromfietskenteken;Renkum;2021;2080.0;66.0
1581;Voertuigen met bromfietskenteken;Renkum;2022;2057.0;66.0
1582;Voertuigen met bromfietskenteken;Renkum;2023;2024.0;64.0
1583;Voertuigen met bromfietskenteken;Renkum;2024;1987.0;63.0
1584;Voertuigen met bromfietskenteken;Renswoude;2019;347.0;66.0
1585;Voertuigen met bromfietskenteken;Renswoude;2020;349.0;64.0
1586;Voertuigen met bromfietskenteken;Renswoude;2021;361.0;65.0
1587;Voertuigen met bromfietskenteken;Renswoude;2022;416.0;74.0
1588;Voertuigen met bromfietskenteken;Renswoude;2023;445.0;77.0
1589;Voertuigen met bromfietskenteken;Renswoude;2024;464.0;81.0
1590;Voertuigen met bromfietskenteken;Reusel-De Mierden;2019;903.0;69.0
1591;Voertuigen met bromfietskenteken;Reusel-De Mierden;2020;929.0;71.0
1592;Voertuigen met bromfietskenteken;Reusel-De Mierden;2021;1016.0;77.0
1593;Voertuigen met bromfietskenteken;Reusel-De Mierden;2022;1063.0;80.0
1594;Voertuigen met bromfietskenteken;Reusel-De Mierden;2023;1078.0;80.0
1595;Voertuigen met bromfietskenteken;Reusel-De Mierden;2024;1061.0;78.0
1596;Voertuigen met bromfietskenteken;Rheden;2019;2724.0;62.0
1597;Voertuigen met bromfietskenteken;Rheden;2020;2725.0;62.0
1598;Voertuigen met bromfietskenteken;Rheden;2021;2843.0;65.0
1599;Voertuigen met bromfietskenteken;Rheden;2022;2851.0;66.0
1600;Voertuigen met bromfietskenteken;Rheden;2023;2875.0;66.0
1601;Voertuigen met bromfietskenteken;Rheden;2024;2781.0;64.0
1602;Voertuigen met bromfietskenteken;Rhenen;2019;1705.0;85.0
1603;Voertuigen met bromfietskenteken;Rhenen;2020;1744.0;87.0
1604;Voertuigen met bromfietskenteken;Rhenen;2021;1767.0;87.0
1605;Voertuigen met bromfietskenteken;Rhenen;2022;1735.0;86.0
1606;Voertuigen met bromfietskenteken;Rhenen;2023;1709.0;84.0
1607;Voertuigen met bromfietskenteken;Rhenen;2024;1723.0;85.0
1608;Voertuigen met bromfietskenteken;Ridderkerk;2019;3362.0;73.0
1609;Voertuigen met bromfietskenteken;Ridderkerk;2020;3392.0;73.0
1610;Voertuigen met bromfietskenteken;Ridderkerk;2021;3533.0;76.0
1611;Voertuigen met bromfietskenteken;Ridderkerk;2022;3639.0;77.0
1612;Voertuigen met bromfietskenteken;Ridderkerk;2023;3676.0;77.0
1613;Voertuigen met bromfietskenteken;Ridderkerk;2024;3625.0;76.0
1614;Voertuigen met bromfietskenteken;Rijssen-Holten;2019;1895.0;49.0
1615;Voertuigen met bromfietskenteken;Rijssen-Holten;2020;1930.0;51.0
1616;Voertuigen met bromfietskenteken;Rijssen-Holten;2021;2129.0;56.0
1617;Voertuigen met bromfietskenteken;Rijssen-Holten;2022;2262.0;59.0
1618;Voertuigen met bromfietskenteken;Rijssen-Holten;2023;2404.0;62.0
1619;Voertuigen met bromfietskenteken;Rijssen-Holten;2024;2468.0;64.0
1620;Voertuigen met bromfietskenteken;Rijswijk (ZH.);2019;3971.0;74.0
1621;Voertuigen met bromfietskenteken;Rijswijk (ZH.);2020;3985.0;73.0
1622;Voertuigen met bromfietskenteken;Rijswijk (ZH.);2021;3998.0;72.0
1623;Voertuigen met bromfietskenteken;Rijswijk (ZH.);2022;4071.0;71.0
1624;Voertuigen met bromfietskenteken;Rijswijk (ZH.);2023;4048.0;70.0
1625;Voertuigen met bromfietskenteken;Rijswijk (ZH.);2024;4026.0;68.0
1626;Voertuigen met bromfietskenteken;Roerdalen;2019;1502.0;73.0
1627;Voertuigen met bromfietskenteken;Roerdalen;2020;1557.0;76.0
1628;Voertuigen met bromfietskenteken;Roerdalen;2021;1706.0;83.0
1629;Voertuigen met bromfietskenteken;Roerdalen;2022;1758.0;86.0
1630;Voertuigen met bromfietskenteken;Roerdalen;2023;1783.0;86.0
1631;Voertuigen met bromfietskenteken;Roerdalen;2024;1728.0;83.0
1632;Voertuigen met bromfietskenteken;Roermond;2019;3885.0;67.0
1633;Voertuigen met bromfietskenteken;Roermond;2020;3963.0;68.0
1634;Voertuigen met bromfietskenteken;Roermond;2021;4205.0;72.0
1635;Voertuigen met bromfietskenteken;Roermond;2022;4280.0;72.0
