ID;Geslacht;Leeftijd;OpleidingsrichtingEnSector;MaandinkomstenUitWerk;KenmerkenVanHetWerk;Perioden;TotaalMboGediplomeerdeSchoolverlaters_1;BolVoltijd_2;Bbl_3;Niveau1_4;Niveau2_5;Niveau3_6;Niveau4_7;BolVoltijdNiveau1_8;BolVoltijdNiveau2_9;BolVoltijdNiveau3_10;BolVoltijdNiveau4_11;BblNiveau1_12;BblNiveau2_13;BblNiveau3_14;BblNiveau4_15
4135;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 250 euro tot 1 500 euro;2;2008/'09;;;;;;;;;;;;;;;
4136;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;0;2007/'08;570.0;110.0;460.0;270.0;100.0;120.0;70.0;0.0;10.0;40.0;60.0;270.0;90.0;80.0;10.0
4137;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;0;2008/'09;530.0;70.0;470.0;260.0;110.0;120.0;50.0;0.0;0.0;30.0;40.0;260.0;110.0;90.0;10.0
4138;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;1;2007/'08;570.0;110.0;460.0;270.0;100.0;120.0;70.0;0.0;10.0;40.0;60.0;270.0;90.0;80.0;10.0
4139;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;1;2008/'09;530.0;70.0;470.0;260.0;110.0;120.0;50.0;0.0;0.0;30.0;40.0;260.0;110.0;90.0;10.0
4140;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;8;2007/'08;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4141;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;8;2008/'09;;;;;;;;;;;;;;;
4142;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;9;2007/'08;560.0;110.0;460.0;270.0;100.0;120.0;70.0;0.0;10.0;40.0;60.0;270.0;90.0;80.0;10.0
4143;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;9;2008/'09;530.0;70.0;470.0;260.0;110.0;120.0;50.0;0.0;0.0;30.0;40.0;260.0;110.0;90.0;10.0
4144;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;Eén baan;2007/'08;540.0;90.0;450.0;270.0;100.0;110.0;60.0;0.0;10.0;30.0;50.0;270.0;90.0;80.0;10.0
4145;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;Eén baan;2008/'09;510.0;60.0;460.0;260.0;110.0;110.0;40.0;0.0;0.0;20.0;30.0;260.0;110.0;80.0;10.0
4146;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;Twee of meer banen;2007/'08;30.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;0.0
4147;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;Twee of meer banen;2008/'09;20.0;10.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0
4148;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;4;2007/'08;560.0;100.0;460.0;270.0;100.0;120.0;70.0;0.0;10.0;40.0;60.0;270.0;90.0;80.0;10.0
4149;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;4;2008/'09;520.0;60.0;470.0;260.0;110.0;110.0;40.0;0.0;0.0;20.0;30.0;260.0;110.0;90.0;10.0
4150;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;5;2007/'08;390.0;40.0;350.0;230.0;70.0;60.0;30.0;0.0;0.0;20.0;20.0;230.0;60.0;50.0;10.0
4151;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;5;2008/'09;340.0;20.0;320.0;190.0;70.0;60.0;10.0;0.0;0.0;10.0;10.0;190.0;70.0;50.0;0.0
4152;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;6;2007/'08;170.0;60.0;110.0;40.0;30.0;50.0;40.0;0.0;0.0;20.0;40.0;40.0;30.0;30.0;10.0
4153;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;6;2008/'09;190.0;40.0;150.0;60.0;40.0;50.0;30.0;0.0;0.0;20.0;30.0;60.0;40.0;40.0;10.0
4154;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;7;2007/'08;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;0.0
4155;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;7;2008/'09;10.0;10.0;0.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0
4156;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;2;2007/'08;;;;;;;;;;;;;;;
4157;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 500 euro tot 1 750 euro;2;2008/'09;;;;;;;;;;;;;;;
4158;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;0;2007/'08;460.0;60.0;400.0;190.0;90.0;120.0;60.0;0.0;0.0;20.0;40.0;190.0;90.0;100.0;20.0
4159;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;0;2008/'09;480.0;50.0;440.0;210.0;110.0;120.0;50.0;0.0;0.0;20.0;30.0;210.0;110.0;100.0;20.0
4160;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;1;2007/'08;460.0;60.0;400.0;190.0;90.0;120.0;60.0;0.0;0.0;20.0;40.0;190.0;90.0;100.0;20.0
4161;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;1;2008/'09;480.0;50.0;440.0;210.0;110.0;120.0;50.0;0.0;0.0;20.0;30.0;210.0;110.0;100.0;20.0
4162;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;8;2007/'08;;;;;;;;;;;;;;;
4163;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;8;2008/'09;;;;;;;;;;;;;;;
4164;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;9;2007/'08;460.0;60.0;400.0;190.0;90.0;120.0;60.0;0.0;0.0;20.0;40.0;190.0;90.0;100.0;20.0
4165;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;9;2008/'09;480.0;50.0;440.0;210.0;110.0;120.0;50.0;0.0;0.0;20.0;30.0;210.0;110.0;100.0;20.0
4166;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;Eén baan;2007/'08;440.0;50.0;390.0;190.0;80.0;110.0;60.0;0.0;0.0;20.0;30.0;190.0;80.0;90.0;20.0
4167;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;Eén baan;2008/'09;470.0;40.0;430.0;210.0;110.0;110.0;40.0;0.0;0.0;20.0;30.0;210.0;110.0;90.0;20.0
4168;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;Twee of meer banen;2007/'08;20.0;10.0;10.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
4169;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;Twee of meer banen;2008/'09;10.0;0.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4170;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;4;2007/'08;460.0;60.0;400.0;190.0;90.0;120.0;60.0;0.0;0.0;20.0;40.0;190.0;90.0;100.0;20.0
4171;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;4;2008/'09;470.0;40.0;430.0;210.0;110.0;110.0;40.0;0.0;0.0;10.0;20.0;210.0;110.0;100.0;20.0
4172;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;5;2007/'08;350.0;30.0;320.0;180.0;60.0;70.0;30.0;0.0;0.0;10.0;20.0;180.0;60.0;60.0;10.0
4173;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;5;2008/'09;390.0;20.0;370.0;200.0;90.0;80.0;20.0;0.0;0.0;10.0;10.0;200.0;90.0;70.0;10.0
4174;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;6;2007/'08;110.0;30.0;80.0;10.0;20.0;50.0;30.0;0.0;0.0;10.0;20.0;10.0;20.0;40.0;10.0
4175;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;6;2008/'09;90.0;20.0;70.0;10.0;20.0;30.0;20.0;0.0;0.0;10.0;10.0;10.0;20.0;20.0;10.0
4176;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;7;2007/'08;10.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
4177;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;7;2008/'09;20.0;10.0;10.0;0.0;0.0;10.0;10.0;0.0;0.0;0.0;10.0;0.0;0.0;10.0;0.0
4178;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;2;2007/'08;;;;;;;;;;;;;;;
4179;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;1 750 euro tot 2 000 euro;2;2008/'09;;;;;;;;;;;;;;;
4180;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;0;2007/'08;420.0;40.0;380.0;100.0;80.0;150.0;100.0;0.0;0.0;10.0;30.0;100.0;80.0;130.0;70.0
4181;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;0;2008/'09;440.0;40.0;400.0;40.0;110.0;160.0;130.0;0.0;0.0;10.0;30.0;40.0;110.0;150.0;110.0
4182;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;1;2007/'08;420.0;40.0;380.0;100.0;80.0;150.0;100.0;0.0;0.0;10.0;30.0;100.0;80.0;130.0;70.0
4183;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;1;2008/'09;440.0;40.0;400.0;40.0;110.0;160.0;130.0;0.0;0.0;10.0;30.0;40.0;110.0;150.0;110.0
4184;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;8;2007/'08;;;;;;;;;;;;;;;
4185;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;8;2008/'09;;;;;;;;;;;;;;;
4186;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;9;2007/'08;420.0;40.0;380.0;100.0;80.0;150.0;100.0;0.0;0.0;10.0;30.0;100.0;80.0;130.0;70.0
4187;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;9;2008/'09;440.0;40.0;400.0;40.0;110.0;160.0;130.0;0.0;0.0;10.0;30.0;40.0;110.0;150.0;110.0
4188;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;Eén baan;2007/'08;380.0;40.0;340.0;90.0;70.0;130.0;90.0;0.0;0.0;10.0;20.0;90.0;70.0;120.0;70.0
4189;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;Eén baan;2008/'09;400.0;30.0;370.0;40.0;100.0;140.0;120.0;0.0;0.0;10.0;20.0;40.0;100.0;130.0;100.0
4190;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;Twee of meer banen;2007/'08;40.0;10.0;40.0;10.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;10.0;10.0;10.0;0.0
4191;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;Twee of meer banen;2008/'09;40.0;10.0;30.0;0.0;10.0;20.0;10.0;0.0;0.0;0.0;10.0;0.0;10.0;10.0;0.0
4192;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;4;2007/'08;410.0;40.0;370.0;100.0;70.0;140.0;90.0;0.0;0.0;10.0;20.0;100.0;70.0;130.0;70.0
4193;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;4;2008/'09;420.0;30.0;390.0;40.0;110.0;150.0;120.0;0.0;0.0;10.0;20.0;40.0;100.0;140.0;100.0
4194;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;5;2007/'08;310.0;30.0;280.0;70.0;50.0;110.0;70.0;0.0;0.0;10.0;20.0;70.0;50.0;100.0;50.0
4195;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;5;2008/'09;320.0;10.0;310.0;40.0;80.0;110.0;90.0;0.0;0.0;0.0;10.0;40.0;80.0;110.0;80.0
4196;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;6;2007/'08;100.0;10.0;90.0;30.0;20.0;40.0;20.0;0.0;0.0;0.0;0.0;30.0;20.0;30.0;20.0
4197;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;6;2008/'09;100.0;20.0;80.0;0.0;30.0;40.0;30.0;0.0;0.0;10.0;10.0;0.0;30.0;30.0;20.0
4198;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;7;2007/'08;20.0;10.0;20.0;0.0;10.0;10.0;10.0;0.0;0.0;0.0;0.0;0.0;10.0;10.0;0.0
4199;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;7;2008/'09;50.0;20.0;30.0;0.0;10.0;20.0;20.0;0.0;0.0;0.0;10.0;0.0;10.0;20.0;0.0
4200;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;2;2007/'08;;;;;;;;;;;;;;;
4201;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2 000 euro of meer;2;2008/'09;;;;;;;;;;;;;;;
4202;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;0;2007/'08;570.0;430.0;140.0;100.0;140.0;170.0;160.0;20.0;110.0;150.0;160.0;80.0;30.0;30.0;10.0
4203;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;0;2008/'09;710.0;490.0;230.0;160.0;190.0;180.0;190.0;30.0;130.0;150.0;180.0;120.0;60.0;30.0;10.0
4204;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;1;2007/'08;;;;;;;;;;;;;;;
4205;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;1;2008/'09;;;;;;;;;;;;;;;
4206;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;8;2007/'08;;;;;;;;;;;;;;;
4207;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;8;2008/'09;;;;;;;;;;;;;;;
4208;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;9;2007/'08;;;;;;;;;;;;;;;
4209;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;9;2008/'09;;;;;;;;;;;;;;;
4210;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;Eén baan;2007/'08;;;;;;;;;;;;;;;
4211;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;Eén baan;2008/'09;;;;;;;;;;;;;;;
4212;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;Twee of meer banen;2007/'08;;;;;;;;;;;;;;;
4213;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;Twee of meer banen;2008/'09;;;;;;;;;;;;;;;
4214;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;4;2007/'08;;;;;;;;;;;;;;;
4215;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;4;2008/'09;;;;;;;;;;;;;;;
4216;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;5;2007/'08;;;;;;;;;;;;;;;
4217;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;5;2008/'09;;;;;;;;;;;;;;;
4218;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;6;2007/'08;;;;;;;;;;;;;;;
4219;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;6;2008/'09;;;;;;;;;;;;;;;
4220;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;7;2007/'08;;;;;;;;;;;;;;;
4221;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;7;2008/'09;;;;;;;;;;;;;;;
4222;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;2;2007/'08;570.0;430.0;140.0;100.0;140.0;170.0;160.0;20.0;110.0;150.0;160.0;80.0;30.0;30.0;10.0
4223;Mannen en vrouwen;Totaal leeftijd;6 Landbouw en dieren;2;2;2008/'09;710.0;490.0;230.0;160.0;190.0;180.0;190.0;30.0;130.0;150.0;180.0;120.0;60.0;30.0;10.0
4224;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;0;2007/'08;21410.0;11190.0;10220.0;350.0;3650.0;8220.0;9190.0;190.0;1510.0;4050.0;5450.0;170.0;2140.0;4170.0;3740.0
4225;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;0;2008/'09;22280.0;10500.0;11770.0;390.0;3800.0;8620.0;9470.0;140.0;1460.0;3600.0;5300.0;250.0;2330.0;5020.0;4170.0
4226;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;1;2007/'08;19600.0;9840.0;9770.0;230.0;3080.0;7680.0;8620.0;100.0;1090.0;3660.0;4980.0;130.0;1980.0;4020.0;3640.0
4227;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;1;2008/'09;20310.0;9070.0;11240.0;290.0;3190.0;8060.0;8770.0;80.0;1030.0;3220.0;4730.0;200.0;2170.0;4840.0;4040.0
4228;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;8;2007/'08;360.0;300.0;60.0;20.0;100.0;130.0;110.0;10.0;80.0;100.0;100.0;10.0;20.0;20.0;10.0
4229;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;8;2008/'09;450.0;380.0;70.0;20.0;150.0;130.0;150.0;10.0;130.0;100.0;130.0;10.0;20.0;30.0;10.0
4230;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;9;2007/'08;19240.0;9540.0;9710.0;210.0;2980.0;7550.0;8510.0;90.0;1010.0;3560.0;4890.0;120.0;1970.0;3990.0;3630.0
4231;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;9;2008/'09;19860.0;8690.0;11170.0;270.0;3050.0;7930.0;8620.0;70.0;900.0;3120.0;4600.0;190.0;2150.0;4810.0;4020.0
4232;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;Eén baan;2007/'08;17060.0;8010.0;9050.0;200.0;2720.0;6790.0;7350.0;80.0;900.0;3040.0;4000.0;120.0;1820.0;3750.0;3350.0
4233;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;Eén baan;2008/'09;17750.0;7280.0;10470.0;260.0;2870.0;7130.0;7490.0;70.0;860.0;2600.0;3750.0;190.0;2010.0;4530.0;3740.0
4234;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;Twee of meer banen;2007/'08;2550.0;1830.0;720.0;30.0;360.0;890.0;1270.0;20.0;200.0;620.0;990.0;10.0;160.0;270.0;280.0
4235;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;Twee of meer banen;2008/'09;2560.0;1790.0;780.0;30.0;320.0;930.0;1280.0;20.0;170.0;620.0;980.0;10.0;160.0;310.0;300.0
4236;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;4;2007/'08;19540.0;9820.0;9720.0;230.0;3040.0;7660.0;8610.0;100.0;1090.0;3650.0;4980.0;130.0;1950.0;4010.0;3630.0
4237;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;4;2008/'09;20250.0;9060.0;11190.0;280.0;3180.0;8030.0;8750.0;80.0;1030.0;3220.0;4730.0;200.0;2160.0;4820.0;4020.0
4238;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;5;2007/'08;4070.0;1120.0;2950.0;10.0;370.0;1490.0;2190.0;0.0;40.0;380.0;690.0;10.0;330.0;1110.0;1500.0
4239;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;5;2008/'09;3820.0;810.0;3010.0;20.0;320.0;1390.0;2100.0;0.0;30.0;280.0;500.0;20.0;290.0;1110.0;1600.0
4240;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;6;2007/'08;15480.0;8700.0;6770.0;210.0;2670.0;6170.0;6420.0;100.0;1050.0;3270.0;4290.0;120.0;1620.0;2900.0;2130.0
4241;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;6;2008/'09;16430.0;8250.0;8180.0;260.0;2870.0;6650.0;6650.0;80.0;1000.0;2940.0;4230.0;180.0;1870.0;3710.0;2430.0
4242;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;7;2007/'08;180.0;40.0;140.0;0.0;60.0;60.0;60.0;0.0;0.0;10.0;20.0;0.0;60.0;40.0;40.0
4243;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;7;2008/'09;170.0;20.0;150.0;10.0;20.0;70.0;70.0;0.0;0.0;10.0;10.0;10.0;20.0;60.0;60.0
4244;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;2;2007/'08;1800.0;1350.0;450.0;120.0;570.0;540.0;570.0;90.0;410.0;390.0;470.0;40.0;160.0;160.0;100.0
4245;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;0;2;2008/'09;1970.0;1440.0;530.0;110.0;600.0;560.0;700.0;60.0;440.0;380.0;560.0;50.0;170.0;180.0;140.0
4246;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;1;0;2007/'08;19600.0;9840.0;9770.0;230.0;3080.0;7680.0;8620.0;100.0;1090.0;3660.0;4980.0;130.0;1980.0;4020.0;3640.0
4247;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;1;0;2008/'09;20310.0;9070.0;11240.0;290.0;3190.0;8060.0;8770.0;80.0;1030.0;3220.0;4730.0;200.0;2170.0;4840.0;4040.0
4248;Mannen en vrouwen;Totaal leeftijd;7 Gezondheidszorg en welzijn;1;1;2007/'08;19600.0;9840.0;9770.0;230.0;3080.0;7680.0;8620.0;100.0;1090.0;3660.0;4980.0;130.0;1980.0;4020.0;3640.0
