ID;Bestedingscategorieen;Perioden;CPI_1;CPIAfgeleid_2;MaandmutatieCPI_3;MaandmutatieCPIAfgeleid_4;JaarmutatieCPI_5;JaarmutatieCPIAfgeleid_6;Wegingscoefficient_7
9256;011350 Gerookte, gedr. of gez. vis…;2006 juli;;;;;;;
9257;011350 Gerookte, gedr. of gez. vis…;2006 augustus;;;;;;;
9258;011350 Gerookte, gedr. of gez. vis…;2006 september;;;;;;;
9259;011350 Gerookte, gedr. of gez. vis…;2006 oktober;;;;;;;
9260;011350 Gerookte, gedr. of gez. vis…;2006 november;;;;;;;
9261;011350 Gerookte, gedr. of gez. vis…;2006 december;;;;;;;
9262;011350 Gerookte, gedr. of gez. vis…;2006;;;;;;;
9263;011350 Gerookte, gedr. of gez. vis…;2007 januari;;;;;;;
9264;011350 Gerookte, gedr. of gez. vis…;2007 februari;;;;;;;
9265;011350 Gerookte, gedr. of gez. vis…;2007 maart;;;;;;;
9266;011350 Gerookte, gedr. of gez. vis…;2007 april;;;;;;;
9267;011350 Gerookte, gedr. of gez. vis…;2007 mei;;;;;;;
9268;011350 Gerookte, gedr. of gez. vis…;2007 juni;;;;;;;
9269;011350 Gerookte, gedr. of gez. vis…;2007 juli;;;;;;;
9270;011350 Gerookte, gedr. of gez. vis…;2007 augustus;;;;;;;
9271;011350 Gerookte, gedr. of gez. vis…;2007 september;;;;;;;
9272;011350 Gerookte, gedr. of gez. vis…;2007 oktober;;;;;;;
9273;011350 Gerookte, gedr. of gez. vis…;2007 november;;;;;;;
9274;011350 Gerookte, gedr. of gez. vis…;2007 december;;;;;;;
9275;011350 Gerookte, gedr. of gez. vis…;2007;;;;;;;
9276;011350 Gerookte, gedr. of gez. vis…;2008 januari;;;;;;;
9277;011350 Gerookte, gedr. of gez. vis…;2008 februari;;;;;;;
9278;011350 Gerookte, gedr. of gez. vis…;2008 maart;;;;;;;
9279;011350 Gerookte, gedr. of gez. vis…;2008 april;;;;;;;
9280;011350 Gerookte, gedr. of gez. vis…;2008 mei;;;;;;;
9281;011350 Gerookte, gedr. of gez. vis…;2008 juni;;;;;;;
9282;011350 Gerookte, gedr. of gez. vis…;2008 juli;;;;;;;
9283;011350 Gerookte, gedr. of gez. vis…;2008 augustus;;;;;;;
9284;011350 Gerookte, gedr. of gez. vis…;2008 september;;;;;;;
9285;011350 Gerookte, gedr. of gez. vis…;2008 oktober;;;;;;;
9286;011350 Gerookte, gedr. of gez. vis…;2008 november;;;;;;;
9287;011350 Gerookte, gedr. of gez. vis…;2008 december;;;;;;;
9288;011350 Gerookte, gedr. of gez. vis…;2008;;;;;;;
9289;011350 Gerookte, gedr. of gez. vis…;2009 januari;;;;;;;
9290;011350 Gerookte, gedr. of gez. vis…;2009 februari;;;;;;;
9291;011350 Gerookte, gedr. of gez. vis…;2009 maart;;;;;;;
9292;011350 Gerookte, gedr. of gez. vis…;2009 april;;;;;;;
9293;011350 Gerookte, gedr. of gez. vis…;2009 mei;;;;;;;
9294;011350 Gerookte, gedr. of gez. vis…;2009 juni;;;;;;;
9295;011350 Gerookte, gedr. of gez. vis…;2009 juli;;;;;;;
9296;011350 Gerookte, gedr. of gez. vis…;2009 augustus;;;;;;;
9297;011350 Gerookte, gedr. of gez. vis…;2009 september;;;;;;;
9298;011350 Gerookte, gedr. of gez. vis…;2009 oktober;;;;;;;
9299;011350 Gerookte, gedr. of gez. vis…;2009 november;;;;;;;
9300;011350 Gerookte, gedr. of gez. vis…;2009 december;;;;;;;
9301;011350 Gerookte, gedr. of gez. vis…;2009;;;;;;;
9302;011350 Gerookte, gedr. of gez. vis…;2010 januari;;;;;;;
9303;011350 Gerookte, gedr. of gez. vis…;2010 februari;;;;;;;
9304;011350 Gerookte, gedr. of gez. vis…;2010 maart;;;;;;;
9305;011350 Gerookte, gedr. of gez. vis…;2010 april;;;;;;;
9306;011350 Gerookte, gedr. of gez. vis…;2010 mei;;;;;;;
9307;011350 Gerookte, gedr. of gez. vis…;2010 juni;;;;;;;
9308;011350 Gerookte, gedr. of gez. vis…;2010 juli;;;;;;;
9309;011350 Gerookte, gedr. of gez. vis…;2010 augustus;;;;;;;
9310;011350 Gerookte, gedr. of gez. vis…;2010 september;;;;;;;
9311;011350 Gerookte, gedr. of gez. vis…;2010 oktober;;;;;;;
9312;011350 Gerookte, gedr. of gez. vis…;2010 november;;;;;;;
9313;011350 Gerookte, gedr. of gez. vis…;2010 december;;;;;;;
9314;011350 Gerookte, gedr. of gez. vis…;2010;;;;;;;
9315;011350 Gerookte, gedr. of gez. vis…;2011 januari;;;;;;;
9316;011350 Gerookte, gedr. of gez. vis…;2011 februari;;;;;;;
9317;011350 Gerookte, gedr. of gez. vis…;2011 maart;;;;;;;
9318;011350 Gerookte, gedr. of gez. vis…;2011 april;;;;;;;
9319;011350 Gerookte, gedr. of gez. vis…;2011 mei;;;;;;;
9320;011350 Gerookte, gedr. of gez. vis…;2011 juni;;;;;;;
9321;011350 Gerookte, gedr. of gez. vis…;2011 juli;;;;;;;
9322;011350 Gerookte, gedr. of gez. vis…;2011 augustus;;;;;;;
9323;011350 Gerookte, gedr. of gez. vis…;2011 september;;;;;;;
9324;011350 Gerookte, gedr. of gez. vis…;2011 oktober;;;;;;;
9325;011350 Gerookte, gedr. of gez. vis…;2011 november;;;;;;;
9326;011350 Gerookte, gedr. of gez. vis…;2011 december;;;;;;;
9327;011350 Gerookte, gedr. of gez. vis…;2011;;;;;;;
9328;011350 Gerookte, gedr. of gez. vis…;2012 januari;;;;;;;
9329;011350 Gerookte, gedr. of gez. vis…;2012 februari;;;;;;;
9330;011350 Gerookte, gedr. of gez. vis…;2012 maart;;;;;;;
9331;011350 Gerookte, gedr. of gez. vis…;2012 april;;;;;;;
9332;011350 Gerookte, gedr. of gez. vis…;2012 mei;;;;;;;
9333;011350 Gerookte, gedr. of gez. vis…;2012 juni;;;;;;;
9334;011350 Gerookte, gedr. of gez. vis…;2012 juli;;;;;;;
9335;011350 Gerookte, gedr. of gez. vis…;2012 augustus;;;;;;;
9336;011350 Gerookte, gedr. of gez. vis…;2012 september;;;;;;;
9337;011350 Gerookte, gedr. of gez. vis…;2012 oktober;;;;;;;
9338;011350 Gerookte, gedr. of gez. vis…;2012 november;;;;;;;
9339;011350 Gerookte, gedr. of gez. vis…;2012 december;;;;;;;
9340;011350 Gerookte, gedr. of gez. vis…;2012;;;;;;;
9341;011350 Gerookte, gedr. of gez. vis…;2013 januari;;;;;;;
9342;011350 Gerookte, gedr. of gez. vis…;2013 februari;;;;;;;
9343;011350 Gerookte, gedr. of gez. vis…;2013 maart;;;;;;;
9344;011350 Gerookte, gedr. of gez. vis…;2013 april;;;;;;;
9345;011350 Gerookte, gedr. of gez. vis…;2013 mei;;;;;;;
9346;011350 Gerookte, gedr. of gez. vis…;2013 juni;;;;;;;
9347;011350 Gerookte, gedr. of gez. vis…;2013 juli;;;;;;;
9348;011350 Gerookte, gedr. of gez. vis…;2013 augustus;;;;;;;
9349;011350 Gerookte, gedr. of gez. vis…;2013 september;;;;;;;
9350;011350 Gerookte, gedr. of gez. vis…;2013 oktober;;;;;;;
9351;011350 Gerookte, gedr. of gez. vis…;2013 november;;;;;;;
9352;011350 Gerookte, gedr. of gez. vis…;2013 december;;;;;;;
9353;011350 Gerookte, gedr. of gez. vis…;2013;;;;;;;
9354;011350 Gerookte, gedr. of gez. vis…;2014 januari;;;;;;;
9355;011350 Gerookte, gedr. of gez. vis…;2014 februari;;;;;;;
9356;011350 Gerookte, gedr. of gez. vis…;2014 maart;;;;;;;
9357;011350 Gerookte, gedr. of gez. vis…;2014 april;;;;;;;
9358;011350 Gerookte, gedr. of gez. vis…;2014 mei;;;;;;;
9359;011350 Gerookte, gedr. of gez. vis…;2014 juni;;;;;;;
9360;011350 Gerookte, gedr. of gez. vis…;2014 juli;;;;;;;
9361;011350 Gerookte, gedr. of gez. vis…;2014 augustus;;;;;;;
9362;011350 Gerookte, gedr. of gez. vis…;2014 september;;;;;;;
9363;011350 Gerookte, gedr. of gez. vis…;2014 oktober;;;;;;;
9364;011350 Gerookte, gedr. of gez. vis…;2014 november;;;;;;;
9365;011350 Gerookte, gedr. of gez. vis…;2014 december;100.6;100.6;;;;;
9366;011350 Gerookte, gedr. of gez. vis…;2014;;;;;;;
9367;011350 Gerookte, gedr. of gez. vis…;2015 januari;100.89;100.89;0.3;0.3;;;17.0
9368;011350 Gerookte, gedr. of gez. vis…;2015 februari;100.77;100.77;-0.1;-0.1;;;17.0
9369;011350 Gerookte, gedr. of gez. vis…;2015 maart;101.2;101.2;0.4;0.4;;;17.0
9370;011350 Gerookte, gedr. of gez. vis…;2015 april;100.17;100.17;-1.0;-1.0;;;17.0
9371;011350 Gerookte, gedr. of gez. vis…;2015 mei;100.93;100.93;0.8;0.8;;;17.0
9372;011350 Gerookte, gedr. of gez. vis…;2015 juni;99.69;99.69;-1.2;-1.2;;;17.0
9373;011350 Gerookte, gedr. of gez. vis…;2015 juli;99.53;99.53;-0.2;-0.2;;;17.0
9374;011350 Gerookte, gedr. of gez. vis…;2015 augustus;99.44;99.44;-0.1;-0.1;;;17.0
9375;011350 Gerookte, gedr. of gez. vis…;2015 september;99.54;99.54;0.1;0.1;;;17.0
9376;011350 Gerookte, gedr. of gez. vis…;2015 oktober;99.06;99.06;-0.5;-0.5;;;17.0
9377;011350 Gerookte, gedr. of gez. vis…;2015 november;99.54;99.54;0.5;0.5;;;17.0
9378;011350 Gerookte, gedr. of gez. vis…;2015 december;99.24;99.24;-0.3;-0.3;-1.4;-1.4;17.0
9379;011350 Gerookte, gedr. of gez. vis…;2015;100.0;100.0;;;;;17.0
9380;011350 Gerookte, gedr. of gez. vis…;2016 januari;99.06;99.06;-0.2;-0.2;-1.8;-1.8;84.0
9381;011350 Gerookte, gedr. of gez. vis…;2016 februari;98.57;98.57;-0.5;-0.5;-2.2;-2.2;84.0
9382;011350 Gerookte, gedr. of gez. vis…;2016 maart;101.91;101.91;3.4;3.4;0.7;0.7;84.0
9383;011350 Gerookte, gedr. of gez. vis…;2016 april;102.18;102.18;0.3;0.3;2.0;2.0;84.0
9384;011350 Gerookte, gedr. of gez. vis…;2016 mei;101.96;101.96;-0.2;-0.2;1.0;1.0;84.0
9385;011350 Gerookte, gedr. of gez. vis…;2016 juni;102.03;102.03;0.1;0.1;2.3;2.3;84.0
9386;011350 Gerookte, gedr. of gez. vis…;2016 juli;101.56;101.56;-0.5;-0.5;2.0;2.0;84.0
9387;011350 Gerookte, gedr. of gez. vis…;2016 augustus;103.01;103.01;1.4;1.4;3.6;3.6;84.0
9388;011350 Gerookte, gedr. of gez. vis…;2016 september;102.27;102.27;-0.7;-0.7;2.7;2.7;84.0
9389;011350 Gerookte, gedr. of gez. vis…;2016 oktober;104.63;104.63;2.3;2.3;5.6;5.6;84.0
9390;011350 Gerookte, gedr. of gez. vis…;2016 november;108.57;108.57;3.8;3.8;9.1;9.1;84.0
9391;011350 Gerookte, gedr. of gez. vis…;2016 december;103.43;103.43;-4.7;-4.7;4.2;4.2;84.0
9392;011350 Gerookte, gedr. of gez. vis…;2016;102.43;102.43;;;2.4;2.4;84.0
9393;011350 Gerookte, gedr. of gez. vis…;2017 januari;109.56;109.56;5.9;5.9;10.6;10.6;80.0
9394;011350 Gerookte, gedr. of gez. vis…;2017 februari;126.72;126.72;15.7;15.7;28.6;28.6;80.0
9395;011350 Gerookte, gedr. of gez. vis…;2017 maart;130.38;130.38;2.9;2.9;27.9;27.9;80.0
9396;011350 Gerookte, gedr. of gez. vis…;2017 april;131.57;131.57;0.9;0.9;28.8;28.8;80.0
9397;011350 Gerookte, gedr. of gez. vis…;2017 mei;130.75;130.75;-0.6;-0.6;28.2;28.2;80.0
9398;011350 Gerookte, gedr. of gez. vis…;2017 juni;131.88;131.88;0.9;0.9;29.3;29.3;80.0
9399;011350 Gerookte, gedr. of gez. vis…;2017 juli;131.06;131.06;-0.6;-0.6;29.0;29.0;80.0
9400;011350 Gerookte, gedr. of gez. vis…;2017 augustus;131.81;131.81;0.6;0.6;28.0;28.0;80.0
9401;011350 Gerookte, gedr. of gez. vis…;2017 september;132.05;132.05;0.2;0.2;29.1;29.1;80.0
9402;011350 Gerookte, gedr. of gez. vis…;2017 oktober;130.2;130.2;-1.4;-1.4;24.4;24.4;80.0
9403;011350 Gerookte, gedr. of gez. vis…;2017 november;130.94;130.94;0.6;0.6;20.6;20.6;80.0
9404;011350 Gerookte, gedr. of gez. vis…;2017 december;131.49;131.49;0.4;0.4;27.1;27.1;80.0
9405;011350 Gerookte, gedr. of gez. vis…;2017;129.03;129.03;;;26.0;26.0;80.0
9406;011350 Gerookte, gedr. of gez. vis…;2018 januari;127.98;127.98;-2.7;-2.7;16.8;16.8;88.0
9407;011350 Gerookte, gedr. of gez. vis…;2018 februari;133.54;133.54;4.3;4.3;5.4;5.4;88.0
9408;011350 Gerookte, gedr. of gez. vis…;2018 maart;132.46;132.46;-0.8;-0.8;1.6;1.6;88.0
9409;011350 Gerookte, gedr. of gez. vis…;2018 april;133.3;133.3;0.6;0.6;1.3;1.3;88.0
9410;011350 Gerookte, gedr. of gez. vis…;2018 mei;134.14;134.14;0.6;0.6;2.6;2.6;88.0
9411;011350 Gerookte, gedr. of gez. vis…;2018 juni;130.9;130.9;-2.4;-2.4;-0.7;-0.7;88.0
9412;011350 Gerookte, gedr. of gez. vis…;2018 juli;131.3;131.3;0.3;0.3;0.2;0.2;88.0
9413;011350 Gerookte, gedr. of gez. vis…;2018 augustus;133.84;133.84;1.9;1.9;1.5;1.5;88.0
9414;011350 Gerookte, gedr. of gez. vis…;2018 september;133.45;133.45;-0.3;-0.3;1.1;1.1;88.0
9415;011350 Gerookte, gedr. of gez. vis…;2018 oktober;131.98;131.98;-1.1;-1.1;1.4;1.4;88.0
9416;011350 Gerookte, gedr. of gez. vis…;2018 november;131.45;131.45;-0.4;-0.4;0.4;0.4;88.0
9417;011350 Gerookte, gedr. of gez. vis…;2018 december;132.91;132.91;1.1;1.1;1.1;1.1;88.0
9418;011350 Gerookte, gedr. of gez. vis…;2018;132.27;132.27;;;2.5;2.5;88.0
9419;011350 Gerookte, gedr. of gez. vis…;2019 januari;129.32;125.76;-2.7;-5.4;1.0;-1.7;87.0
9420;011350 Gerookte, gedr. of gez. vis…;2019 februari;138.2;134.4;6.9;6.9;3.5;0.6;87.0
9421;011350 Gerookte, gedr. of gez. vis…;2019 maart;137.93;134.13;-0.2;-0.2;4.1;1.3;87.0
9422;011350 Gerookte, gedr. of gez. vis…;2019 april;139.96;136.1;1.5;1.5;5.0;2.1;87.0
9423;011350 Gerookte, gedr. of gez. vis…;2019 mei;135.65;131.91;-3.1;-3.1;1.1;-1.7;87.0
9424;011350 Gerookte, gedr. of gez. vis…;2019 juni;135.0;131.28;-0.5;-0.5;3.1;0.3;87.0
9425;011350 Gerookte, gedr. of gez. vis…;2019 juli;137.69;133.9;2.0;2.0;4.9;2.0;87.0
9426;011350 Gerookte, gedr. of gez. vis…;2019 augustus;139.1;135.27;1.0;1.0;3.9;1.1;87.0
9427;011350 Gerookte, gedr. of gez. vis…;2019 september;142.56;138.63;2.5;2.5;6.8;3.9;87.0
9428;011350 Gerookte, gedr. of gez. vis…;2019 oktober;136.29;132.54;-4.4;-4.4;3.3;0.4;87.0
9429;011350 Gerookte, gedr. of gez. vis…;2019 november;138.36;134.56;1.5;1.5;5.3;2.4;87.0
9430;011350 Gerookte, gedr. of gez. vis…;2019 december;139.29;135.45;0.7;0.7;4.8;1.9;87.0
9431;011350 Gerookte, gedr. of gez. vis…;2019;137.45;133.66;;;3.9;1.1;87.0
9432;011350 Gerookte, gedr. of gez. vis…;2020 januari;137.24;133.47;-1.5;-1.5;6.1;6.1;94.0
9433;011350 Gerookte, gedr. of gez. vis…;2020 februari;133.03;129.36;-3.1;-3.1;-3.7;-3.8;94.0
9434;011350 Gerookte, gedr. of gez. vis…;2020 maart;139.22;135.39;4.7;4.7;0.9;0.9;94.0
9435;011350 Gerookte, gedr. of gez. vis…;2020 april;138.43;134.62;-0.6;-0.6;-1.1;-1.1;94.0
9436;011350 Gerookte, gedr. of gez. vis…;2020 mei;143.46;139.51;3.6;3.6;5.8;5.8;94.0
9437;011350 Gerookte, gedr. of gez. vis…;2020 juni;140.29;136.43;-2.2;-2.2;3.9;3.9;94.0
9438;011350 Gerookte, gedr. of gez. vis…;2020 juli;135.71;131.98;-3.3;-3.3;-1.4;-1.4;94.0
9439;011350 Gerookte, gedr. of gez. vis…;2020 augustus;144.51;140.54;6.5;6.5;3.9;3.9;94.0
9440;011350 Gerookte, gedr. of gez. vis…;2020 september;128.07;124.54;-11.4;-11.4;-10.2;-10.2;94.0
9441;011350 Gerookte, gedr. of gez. vis…;2020 oktober;145.53;141.52;13.6;13.6;6.8;6.8;94.0
9442;011350 Gerookte, gedr. of gez. vis…;2020 november;143.86;139.9;-1.1;-1.1;4.0;4.0;94.0
9443;011350 Gerookte, gedr. of gez. vis…;2020 december;131.55;127.93;-8.6;-8.6;-5.6;-5.6;94.0
9444;011350 Gerookte, gedr. of gez. vis…;2020;138.41;134.6;;;0.7;0.7;94.0
9445;011350 Gerookte, gedr. of gez. vis…;2021 januari;135.02;131.31;2.6;2.6;-1.6;-1.6;107.0
9446;011350 Gerookte, gedr. of gez. vis…;2021 februari;137.61;133.82;1.9;1.9;3.4;3.4;107.0
9447;011350 Gerookte, gedr. of gez. vis…;2021 maart;144.66;140.68;5.1;5.1;3.9;3.9;107.0
9448;011350 Gerookte, gedr. of gez. vis…;2021 april;140.08;136.22;-3.2;-3.2;1.2;1.2;107.0
9449;011350 Gerookte, gedr. of gez. vis…;2021 mei;145.39;141.39;3.8;3.8;1.3;1.3;107.0
9450;011350 Gerookte, gedr. of gez. vis…;2021 juni;148.46;144.37;2.1;2.1;5.8;5.8;107.0
9451;011350 Gerookte, gedr. of gez. vis…;2021 juli;140.47;136.61;-5.4;-5.4;3.5;3.5;107.0
9452;011350 Gerookte, gedr. of gez. vis…;2021 augustus;142.28;138.36;1.3;1.3;-1.5;-1.6;107.0
9453;011350 Gerookte, gedr. of gez. vis…;2021 september;141.66;137.76;-0.4;-0.4;10.6;10.6;107.0
9454;011350 Gerookte, gedr. of gez. vis…;2021 oktober;134.52;130.82;-5.0;-5.0;-7.6;-7.6;107.0
9455;011350 Gerookte, gedr. of gez. vis…;2021 november;143.49;139.54;6.7;6.7;-0.3;-0.3;107.0
9456;011350 Gerookte, gedr. of gez. vis…;2021 december;125.19;121.74;-12.8;-12.8;-4.8;-4.8;107.0
9457;011350 Gerookte, gedr. of gez. vis…;2021;139.9;136.05;;;1.1;1.1;107.0
9458;011350 Gerookte, gedr. of gez. vis…;2022 januari;133.32;129.65;6.5;6.5;-1.3;-1.3;99.0
9459;011350 Gerookte, gedr. of gez. vis…;2022 februari;136.34;132.59;2.3;2.3;-0.9;-0.9;99.0
9460;011350 Gerookte, gedr. of gez. vis…;2022 maart;143.17;139.23;5.0;5.0;-1.0;-1.0;99.0
9461;011350 Gerookte, gedr. of gez. vis…;2022 april;136.63;132.87;-4.6;-4.6;-2.5;-2.5;99.0
9462;011350 Gerookte, gedr. of gez. vis…;2022 mei;145.82;141.81;6.7;6.7;0.3;0.3;99.0
9463;011350 Gerookte, gedr. of gez. vis…;2022 juni;158.2;153.85;8.5;8.5;6.6;6.6;99.0
9464;011350 Gerookte, gedr. of gez. vis…;2022 juli;158.58;154.21;0.2;0.2;12.9;12.9;99.0
9465;011350 Gerookte, gedr. of gez. vis…;2022 augustus;163.85;159.34;3.3;3.3;15.2;15.2;99.0
9466;011350 Gerookte, gedr. of gez. vis…;2022 september;154.28;150.03;-5.8;-5.8;8.9;8.9;99.0
9467;011350 Gerookte, gedr. of gez. vis…;2022 oktober;154.28;150.03;0.0;0.0;14.7;14.7;99.0
9468;011350 Gerookte, gedr. of gez. vis…;2022 november;163.85;159.34;6.2;6.2;14.2;14.2;99.0
9469;011350 Gerookte, gedr. of gez. vis…;2022 december;149.74;145.62;-8.6;-8.6;19.6;19.6;99.0
9470;011350 Gerookte, gedr. of gez. vis…;2022;149.84;145.71;;;7.1;7.1;99.0
9471;011350 Gerookte, gedr. of gez. vis…;2023 januari;166.43;161.85;11.1;11.1;24.8;24.8;96.0
9472;011350 Gerookte, gedr. of gez. vis…;2023 februari;171.87;167.14;3.3;3.3;26.1;26.1;96.0
9473;011350 Gerookte, gedr. of gez. vis…;2023 maart;176.31;171.46;2.6;2.6;23.1;23.1;96.0
9474;011350 Gerookte, gedr. of gez. vis…;2023 april;167.56;162.95;-5.0;-5.0;22.6;22.6;96.0
9475;011350 Gerookte, gedr. of gez. vis…;2023 mei;176.79;171.93;5.5;5.5;21.2;21.2;96.0
9476;011350 Gerookte, gedr. of gez. vis…;2023 juni;178.79;173.87;1.1;1.1;13.0;13.0;96.0
9477;011350 Gerookte, gedr. of gez. vis…;2023 juli;181.31;176.32;1.4;1.4;14.3;14.3;96.0
9478;011350 Gerookte, gedr. of gez. vis…;2023 augustus;179.95;174.99;-0.8;-0.8;9.8;9.8;96.0
9479;011350 Gerookte, gedr. of gez. vis…;2023 september;178.08;173.18;-1.0;-1.0;15.4;15.4;96.0
9480;011350 Gerookte, gedr. of gez. vis…;2023 oktober;182.46;177.44;2.5;2.5;18.3;18.3;96.0
9481;011350 Gerookte, gedr. of gez. vis…;2023 november;180.81;175.83;-0.9;-0.9;10.4;10.3;96.0
9482;011350 Gerookte, gedr. of gez. vis…;2023 december;144.23;140.26;-20.2;-20.2;-3.7;-3.7;96.0
9483;011350 Gerookte, gedr. of gez. vis…;2023;173.72;168.94;;;15.9;15.9;96.0
9484;011350 Gerookte, gedr. of gez. vis…;2024 januari;162.47;158.0;12.6;12.6;-2.4;-2.4;83.0
9485;011350 Gerookte, gedr. of gez. vis…;2024 februari;171.41;166.7;5.5;5.5;-0.3;-0.3;83.0
9486;011350 Gerookte, gedr. of gez. vis…;2024 maart;170.91;166.2;-0.3;-0.3;-3.1;-3.1;83.0
9487;011350 Gerookte, gedr. of gez. vis…;2024 april;170.14;165.46;-0.5;-0.4;1.5;1.5;83.0
9488;011350 Gerookte, gedr. of gez. vis…;2024 mei;171.55;166.83;0.8;0.8;-3.0;-3.0;83.0
9489;011350 Gerookte, gedr. of gez. vis…;2024 juni;176.29;171.44;2.8;2.8;-1.4;-1.4;83.0
9490;011350 Gerookte, gedr. of gez. vis…;2024 juli;178.97;174.04;1.5;1.5;-1.3;-1.3;83.0
9491;011350 Gerookte, gedr. of gez. vis…;2024 augustus;174.27;169.47;-2.6;-2.6;-3.2;-3.2;83.0
9492;011350 Gerookte, gedr. of gez. vis…;2024 september;177.8;172.91;2.0;2.0;-0.2;-0.2;83.0
9493;011350 Gerookte, gedr. of gez. vis…;2024 oktober;164.02;159.51;-7.8;-7.7;-10.1;-10.1;83.0
9494;011350 Gerookte, gedr. of gez. vis…;2024 november;173.38;168.61;5.7;5.7;-4.1;-4.1;83.0
9495;011350 Gerookte, gedr. of gez. vis…;2024 december;163.52;159.02;-5.7;-5.7;13.4;13.4;83.0
9496;011350 Gerookte, gedr. of gez. vis…;2024;171.23;166.52;;;-1.4;-1.4;83.0
9497;011350 Gerookte, gedr. of gez. vis…;2025 januari;178.94;174.02;9.4;9.4;10.1;10.1;85.0
9498;011350 Gerookte, gedr. of gez. vis…;2025 februari;170.16;165.47;-4.9;-4.9;-0.7;-0.7;85.0
9499;011350 Gerookte, gedr. of gez. vis…;2025 maart;174.09;169.3;2.3;2.3;1.9;1.9;85.0
9500;011360 Bereidingen en conserven van vis.;1996 januari;68.38;68.38;;;;;118.0
9501;011360 Bereidingen en conserven van vis.;1996 februari;67.76;67.76;-0.9;-0.9;;;118.0
9502;011360 Bereidingen en conserven van vis.;1996 maart;67.28;67.28;-0.7;-0.7;;;118.0
9503;011360 Bereidingen en conserven van vis.;1996 april;66.18;66.18;-1.6;-1.6;;;118.0
9504;011360 Bereidingen en conserven van vis.;1996 mei;66.86;66.86;1.0;1.0;;;118.0
9505;011360 Bereidingen en conserven van vis.;1996 juni;66.97;66.97;0.2;0.2;;;118.0
9506;011360 Bereidingen en conserven van vis.;1996 juli;65.53;65.53;-2.2;-2.2;;;118.0
9507;011360 Bereidingen en conserven van vis.;1996 augustus;65.36;65.36;-0.3;-0.3;;;118.0
9508;011360 Bereidingen en conserven van vis.;1996 september;64.96;64.96;-0.6;-0.6;;;118.0
9509;011360 Bereidingen en conserven van vis.;1996 oktober;65.15;65.15;0.3;0.3;;;118.0
9510;011360 Bereidingen en conserven van vis.;1996 november;64.45;64.45;-1.1;-1.1;;;118.0
9511;011360 Bereidingen en conserven van vis.;1996 december;63.9;63.9;-0.9;-0.9;;;118.0
9512;011360 Bereidingen en conserven van vis.;1996;66.07;66.07;;;;;118.0
9513;011360 Bereidingen en conserven van vis.;1997 januari;64.06;64.06;0.3;0.3;-6.3;-6.3;118.0
9514;011360 Bereidingen en conserven van vis.;1997 februari;64.89;64.89;1.3;1.3;-4.2;-4.2;118.0
9515;011360 Bereidingen en conserven van vis.;1997 maart;64.2;64.2;-1.1;-1.1;-4.6;-4.6;118.0
9516;011360 Bereidingen en conserven van vis.;1997 april;65.05;65.05;1.3;1.3;-1.7;-1.7;118.0
9517;011360 Bereidingen en conserven van vis.;1997 mei;66.01;66.01;1.5;1.5;-1.3;-1.3;118.0
9518;011360 Bereidingen en conserven van vis.;1997 juni;66.13;66.13;0.2;0.2;-1.3;-1.3;118.0
9519;011360 Bereidingen en conserven van vis.;1997 juli;65.44;65.44;-1.0;-1.0;-0.1;-0.1;118.0
9520;011360 Bereidingen en conserven van vis.;1997 augustus;65.72;65.72;0.4;0.4;0.6;0.6;118.0
9521;011360 Bereidingen en conserven van vis.;1997 september;64.9;64.9;-1.2;-1.2;-0.1;-0.1;118.0
9522;011360 Bereidingen en conserven van vis.;1997 oktober;68.06;68.06;4.9;4.9;4.5;4.5;118.0
9523;011360 Bereidingen en conserven van vis.;1997 november;69.3;69.3;1.8;1.8;7.5;7.5;118.0
9524;011360 Bereidingen en conserven van vis.;1997 december;68.48;68.48;-1.2;-1.2;7.2;7.2;118.0
9525;011360 Bereidingen en conserven van vis.;1997;66.02;66.02;;;-0.1;-0.1;118.0
9526;011360 Bereidingen en conserven van vis.;1998 januari;71.22;71.22;4.0;4.0;11.2;11.2;118.0
9527;011360 Bereidingen en conserven van vis.;1998 februari;73.0;73.0;2.5;2.5;12.5;12.5;118.0
9528;011360 Bereidingen en conserven van vis.;1998 maart;73.65;73.65;0.9;0.9;14.7;14.7;118.0
9529;011360 Bereidingen en conserven van vis.;1998 april;74.52;74.52;1.2;1.2;14.6;14.6;118.0
9530;011360 Bereidingen en conserven van vis.;1998 mei;74.93;74.93;0.6;0.6;13.5;13.5;118.0
9531;011360 Bereidingen en conserven van vis.;1998 juni;73.9;73.9;-1.4;-1.4;11.7;11.7;118.0
9532;011360 Bereidingen en conserven van vis.;1998 juli;74.58;74.58;0.9;0.9;14.0;14.0;118.0
9533;011360 Bereidingen en conserven van vis.;1998 augustus;75.36;75.36;1.0;1.0;14.7;14.7;118.0
9534;011360 Bereidingen en conserven van vis.;1998 september;75.31;75.31;-0.1;-0.1;16.0;16.0;118.0
9535;011360 Bereidingen en conserven van vis.;1998 oktober;75.38;75.38;0.1;0.1;10.8;10.8;118.0
9536;011360 Bereidingen en conserven van vis.;1998 november;75.09;75.09;-0.4;-0.4;8.4;8.4;118.0
9537;011360 Bereidingen en conserven van vis.;1998 december;74.53;74.53;-0.7;-0.7;8.8;8.8;118.0
