ID;EconomischeActiviteitEnOverigePosten;Perioden;OutputBasisprijzen_1;IntermediairVerbruik_2;BrutoToegevoegdeWaardeBasisprijzen_3;OutputBasisprijzen_4;IntermediairVerbruik_5;BrutoToegevoegdeWaardeBasisprijzen_6;OutputBasisprijzen_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;OutputBasisprijzen_10;IntermediairVerbruik_11;BrutoToegevoegdeWaardeBasisprijzen_12;Totaal_13;Lonen_14;SocialePremiesTLVWerkgevers_15;Bruto_16;VerbruikVanVasteActiva_17;Netto_18;Saldo_19;NietProductgebondenBelastingen_20;NietProductgebondenSubsidies_21;BrutoToegevoegdeWaardeBasisprijzen_22
5143;87-88 Verzorging en welzijn;1976;;;;;;;;;;;;;;;;;;;;;;
5144;87-88 Verzorging en welzijn;1977;;;;;;;;;;;;;;;;;;;;;;
5145;87-88 Verzorging en welzijn;1978;;;;;;;;;;;;;;;;;;;;;;
5146;87-88 Verzorging en welzijn;1979;;;;;;;;;;;;;;;;;;;;;;
5147;87-88 Verzorging en welzijn;1980;;;;;;;;;;;;;;;;;;;;;;
5148;87-88 Verzorging en welzijn;1981;;;;;;;;;;;;;;;;;;;;;;
5149;87-88 Verzorging en welzijn;1982;;;;;;;;;;;;;;;;;;;;;;
5150;87-88 Verzorging en welzijn;1983;;;;;;;;;;;;;;;;;;;;;;
5151;87-88 Verzorging en welzijn;1984;;;;;;;;;;;;;;;;;;;;;;
5152;87-88 Verzorging en welzijn;1985;;;;;;;;;;;;;;;;;;;;;;
5153;87-88 Verzorging en welzijn;1986;;;;;;;;;;;;;;;;;;;;;;
5154;87-88 Verzorging en welzijn;1987;;;;;;;;;;;;;;;;;;;;;;
5155;87-88 Verzorging en welzijn;1988;;;;;;;;;;;;;;;;;;;;;;
5156;87-88 Verzorging en welzijn;1989;;;;;;;;;;;;;;;;;;;;;;
5157;87-88 Verzorging en welzijn;1990;;;;;;;;;;;;;;;;;;;;;;
5158;87-88 Verzorging en welzijn;1991;;;;;;;;;;;;;;;;;;;;;;
5159;87-88 Verzorging en welzijn;1992;;;;;;;;;;;;;;;;;;;;;;
5160;87-88 Verzorging en welzijn;1993;;;;;;;;;;;;;;;;;;;;;;
5161;87-88 Verzorging en welzijn;1994;;;;;;;;;;;;;;;;;;;;;;
5162;87-88 Verzorging en welzijn;1995;12852.0;4064.0;8788.0;20101.0;5205.0;15092.0;;;;63.9;78.1;58.2;8271.0;7219.0;1052.0;459.0;942.0;-483.0;58.0;63.0;5.0;8788.0
5163;87-88 Verzorging en welzijn;1996;13393.0;4404.0;8989.0;20672.0;5587.0;15208.0;2.8;7.3;0.8;64.8;78.8;59.1;8718.0;7525.0;1193.0;238.0;986.0;-748.0;33.0;72.0;39.0;8989.0
5164;87-88 Verzorging en welzijn;1997;14142.0;4565.0;9577.0;21067.0;5732.0;15448.0;1.9;2.6;1.6;67.1;79.6;62.0;9049.0;7785.0;1264.0;501.0;1021.0;-520.0;27.0;85.0;58.0;9577.0
5165;87-88 Verzorging en welzijn;1998;15484.0;4934.0;10550.0;22463.0;6155.0;16416.0;6.6;7.4;6.3;68.9;80.2;64.3;9701.0;7862.0;1839.0;833.0;1059.0;-226.0;16.0;93.0;77.0;10550.0
5166;87-88 Verzorging en welzijn;1999;16573.0;5331.0;11242.0;23086.0;6530.0;16616.0;2.8;6.1;1.2;71.8;81.6;67.7;10327.0;8339.0;1988.0;897.0;1111.0;-214.0;18.0;112.0;94.0;11242.0
5167;87-88 Verzorging en welzijn;2000;18276.0;5964.0;12312.0;23925.0;7051.0;16878.0;3.6;8.0;1.6;76.4;84.6;72.9;11044.0;8915.0;2129.0;1250.0;1191.0;59.0;18.0;122.0;104.0;12312.0
5168;87-88 Verzorging en welzijn;2001;20068.0;6464.0;13604.0;25136.0;7421.0;17717.0;5.1;5.2;5.0;79.8;87.1;76.8;12195.0;9794.0;2401.0;1401.0;1268.0;133.0;8.0;139.0;131.0;13604.0
5169;87-88 Verzorging en welzijn;2002;22297.0;6926.0;15371.0;26281.0;7760.0;18523.0;4.6;4.6;4.6;84.8;89.3;83.0;13531.0;10769.0;2762.0;1839.0;1332.0;507.0;1.0;150.0;149.0;15371.0
5170;87-88 Verzorging en welzijn;2003;24069.0;7315.0;16754.0;27319.0;7989.0;19338.0;4.0;3.0;4.4;88.1;91.6;86.6;14767.0;11656.0;3111.0;1967.0;1392.0;575.0;20.0;164.0;144.0;16754.0
5171;87-88 Verzorging en welzijn;2004;24304.0;7335.0;16969.0;27093.0;7978.0;19120.0;-0.8;-0.1;-1.1;89.7;91.9;88.8;15249.0;11969.0;3280.0;1746.0;1474.0;272.0;-26.0;176.0;202.0;16969.0
5172;87-88 Verzorging en welzijn;2005;25106.0;7562.0;17544.0;27515.0;8133.0;19385.0;1.6;1.9;1.4;91.2;93.0;90.5;15596.0;12258.0;3338.0;1925.0;1566.0;359.0;23.0;189.0;166.0;17544.0
5173;87-88 Verzorging en welzijn;2006;26272.0;7903.0;18369.0;28612.0;8386.0;20232.0;4.0;3.1;4.4;91.8;94.2;90.8;16310.0;12819.0;3491.0;2013.0;1649.0;364.0;46.0;195.0;149.0;18369.0
5174;87-88 Verzorging en welzijn;2007;27315.0;8339.0;18976.0;29175.0;8711.0;20463.0;2.0;3.9;1.1;93.6;95.7;92.7;17087.0;13507.0;3580.0;1843.0;1735.0;108.0;46.0;201.0;155.0;18976.0
5175;87-88 Verzorging en welzijn;2008;29614.0;9069.0;20545.0;30571.0;9186.0;21383.0;4.8;5.4;4.5;96.9;98.7;96.1;18282.0;14330.0;3952.0;2205.0;1838.0;367.0;58.0;216.0;158.0;20545.0
5176;87-88 Verzorging en welzijn;2009;31359.0;9461.0;21898.0;31927.0;9567.0;22359.0;4.4;4.1;4.6;98.2;98.9;97.9;19160.0;15015.0;4145.0;2688.0;1950.0;738.0;50.0;224.0;174.0;21898.0
5177;87-88 Verzorging en welzijn;2010;32540.0;9610.0;22930.0;32540.0;9610.0;22930.0;1.9;0.5;2.6;100.0;100.0;100.0;20432.0;15962.0;4470.0;2468.0;2089.0;379.0;30.0;236.0;206.0;22930.0
5178;87-88 Verzorging en welzijn;2011;33790.0;9833.0;23957.0;33424.0;9644.0;23780.0;2.7;0.4;3.7;101.1;102.0;100.7;21037.0;16427.0;4610.0;2853.0;2191.0;662.0;67.0;251.0;184.0;23957.0
5179;87-88 Verzorging en welzijn;2012;35751.0;10382.0;25369.0;33657.0;10020.0;23634.0;0.7;3.9;-0.6;106.2;103.6;107.3;21549.0;16787.0;4762.0;3778.0;2281.0;1497.0;42.0;218.0;176.0;25369.0
5180;87-88 Verzorging en welzijn;2013;36059.0;10286.0;25773.0;33672.0;9828.0;23833.0;0.0;-1.9;0.8;107.1;104.7;108.1;21829.0;16976.0;4853.0;3845.0;2378.0;1467.0;99.0;222.0;123.0;25773.0
5181;87-88 Verzorging en welzijn;2014;36034.0;10115.0;25919.0;33630.0;9685.0;23930.0;-0.1;-1.4;0.4;107.1;104.4;108.3;21696.0;16706.0;4990.0;4053.0;2422.0;1631.0;170.0;227.0;57.0;25919.0
5182;87-88 Verzorging en welzijn;2015;35312.0;10157.0;25155.0;33355.0;9711.0;23633.0;-0.8;0.3;-1.2;105.9;104.6;106.4;21361.0;16613.0;4748.0;3730.0;2450.0;1280.0;64.0;228.0;164.0;25155.0
5183;87-88 Verzorging en welzijn;2016;36089.0;10333.0;25756.0;34045.0;9908.0;24126.0;2.1;2.0;2.1;106.0;104.3;106.8;21784.0;16977.0;4807.0;3900.0;;;72.0;233.0;161.0;25756.0
5184;R-U Cultuur, recreatie, overige diensten;1969;1811.0;838.0;973.0;10229.0;3342.0;7380.0;;;;17.7;25.1;13.2;629.0;488.0;141.0;342.0;50.0;292.0;2.0;5.0;3.0;973.0
5185;R-U Cultuur, recreatie, overige diensten;1970;2027.0;955.0;1072.0;10602.0;3569.0;7448.0;3.6;6.8;0.9;19.1;26.8;14.4;719.0;556.0;163.0;351.0;64.0;287.0;2.0;5.0;3.0;1072.0
5186;R-U Cultuur, recreatie, overige diensten;1971;2260.0;1073.0;1187.0;11005.0;3737.0;7671.0;3.8;4.7;3.0;20.5;28.7;15.5;821.0;630.0;191.0;363.0;81.0;282.0;3.0;6.0;3.0;1187.0
5187;R-U Cultuur, recreatie, overige diensten;1972;2515.0;1153.0;1362.0;11175.0;3744.0;7884.0;1.5;0.2;2.8;22.5;30.8;17.3;945.0;719.0;226.0;414.0;96.0;318.0;3.0;6.0;3.0;1362.0
5188;R-U Cultuur, recreatie, overige diensten;1973;2863.0;1320.0;1543.0;11660.0;3965.0;8121.0;4.3;5.9;3.0;24.6;33.3;19.0;1101.0;821.0;280.0;438.0;114.0;324.0;4.0;8.0;4.0;1543.0
5189;R-U Cultuur, recreatie, overige diensten;1974;3302.0;1531.0;1771.0;12120.0;4103.0;8474.0;3.9;3.5;4.3;27.2;37.3;20.9;1296.0;960.0;336.0;470.0;140.0;330.0;5.0;9.0;4.0;1771.0
5190;R-U Cultuur, recreatie, overige diensten;1975;3737.0;1721.0;2016.0;12303.0;4205.0;8531.0;1.5;2.5;0.7;30.4;40.9;23.6;1523.0;1130.0;393.0;489.0;169.0;320.0;4.0;9.0;5.0;2016.0
5191;R-U Cultuur, recreatie, overige diensten;1976;4228.0;1914.0;2314.0;12382.0;4232.0;8586.0;0.6;0.6;0.6;34.1;45.2;27.0;1705.0;1257.0;448.0;602.0;198.0;404.0;7.0;13.0;6.0;2314.0
5192;R-U Cultuur, recreatie, overige diensten;1977;4675.0;2115.0;2560.0;12300.0;4363.0;8263.0;-0.7;3.1;-3.8;38.0;48.5;31.0;1879.0;1394.0;485.0;671.0;225.0;446.0;10.0;16.0;6.0;2560.0
5193;R-U Cultuur, recreatie, overige diensten;1978;5162.0;2330.0;2832.0;12719.0;4631.0;8357.0;3.4;6.1;1.1;40.6;50.3;33.9;2050.0;1521.0;529.0;771.0;255.0;516.0;11.0;17.0;6.0;2832.0
5194;R-U Cultuur, recreatie, overige diensten;1979;5628.0;2559.0;3069.0;13325.0;4843.0;8767.0;4.8;4.6;4.9;42.2;52.8;35.0;2247.0;1663.0;584.0;809.0;286.0;523.0;13.0;19.0;6.0;3069.0
5195;R-U Cultuur, recreatie, overige diensten;1980;6116.0;2815.0;3301.0;13784.0;4966.0;9136.0;3.4;2.5;4.2;44.4;56.7;36.1;2426.0;1789.0;637.0;858.0;323.0;535.0;17.0;23.0;6.0;3301.0
5196;R-U Cultuur, recreatie, overige diensten;1981;6440.0;3014.0;3426.0;13789.0;4981.0;9119.0;0.0;0.3;-0.2;46.7;60.5;37.6;2499.0;1852.0;647.0;909.0;365.0;544.0;18.0;24.0;6.0;3426.0
5197;R-U Cultuur, recreatie, overige diensten;1982;6752.0;3142.0;3610.0;13861.0;4994.0;9188.0;0.5;0.3;0.8;48.7;62.9;39.3;2592.0;1934.0;658.0;1001.0;401.0;600.0;17.0;24.0;7.0;3610.0
5198;R-U Cultuur, recreatie, overige diensten;1983;7042.0;3270.0;3772.0;13905.0;5084.0;9097.0;0.3;1.8;-1.0;50.6;64.3;41.5;2638.0;1940.0;698.0;1113.0;428.0;685.0;21.0;28.0;7.0;3772.0
5199;R-U Cultuur, recreatie, overige diensten;1984;7299.0;3419.0;3880.0;14076.0;5126.0;9241.0;1.2;0.8;1.6;51.9;66.7;42.0;2631.0;1950.0;681.0;1229.0;452.0;777.0;20.0;28.0;8.0;3880.0
