ID;Leeftijd;Migratieachtergrond;VerblijfsduurInNederland;Perioden;k_1eGeneratieMigratieachtergrondTotaal_1;k_1eGeneratieMigratieachtergrondMan_2;k_1eGeneratieMigratieachtergrondVrouw_3
4472;Totaal;Amerika;26 jaar;2011;3156;1210;1946
4473;Totaal;Amerika;26 jaar;2012;4860;2044;2816
4474;Totaal;Amerika;26 jaar;2013;5383;2173;3210
4475;Totaal;Amerika;26 jaar;2014;5994;2436;3558
4476;Totaal;Amerika;26 jaar;2015;5082;1955;3127
4477;Totaal;Amerika;26 jaar;2016;6091;2344;3747
4478;Totaal;Amerika;26 jaar;2017;7713;2910;4803
4479;Totaal;Amerika;26 jaar;2018;7401;2915;4486
4480;Totaal;Amerika;27 jaar;2003;25088;11353;13735
4481;Totaal;Amerika;27 jaar;2004;5436;2294;3142
4482;Totaal;Amerika;27 jaar;2005;4362;1886;2476
4483;Totaal;Amerika;27 jaar;2006;6202;2817;3385
4484;Totaal;Amerika;27 jaar;2007;13545;6305;7240
4485;Totaal;Amerika;27 jaar;2008;13695;5898;7797
4486;Totaal;Amerika;27 jaar;2009;4065;1522;2543
4487;Totaal;Amerika;27 jaar;2010;3290;1232;2058
4488;Totaal;Amerika;27 jaar;2011;3698;1454;2244
4489;Totaal;Amerika;27 jaar;2012;3099;1174;1925
4490;Totaal;Amerika;27 jaar;2013;4795;2012;2783
4491;Totaal;Amerika;27 jaar;2014;5286;2123;3163
4492;Totaal;Amerika;27 jaar;2015;5886;2384;3502
4493;Totaal;Amerika;27 jaar;2016;5000;1913;3087
4494;Totaal;Amerika;27 jaar;2017;6009;2308;3701
4495;Totaal;Amerika;27 jaar;2018;7604;2856;4748
4496;Totaal;Amerika;28 jaar;2003;11684;5269;6415
4497;Totaal;Amerika;28 jaar;2004;24731;11116;13615
4498;Totaal;Amerika;28 jaar;2005;5347;2235;3112
4499;Totaal;Amerika;28 jaar;2006;4279;1839;2440
4500;Totaal;Amerika;28 jaar;2007;6093;2755;3338
4501;Totaal;Amerika;28 jaar;2008;13346;6175;7171
4502;Totaal;Amerika;28 jaar;2009;13481;5774;7707
4503;Totaal;Amerika;28 jaar;2010;4014;1492;2522
4504;Totaal;Amerika;28 jaar;2011;3236;1206;2030
4505;Totaal;Amerika;28 jaar;2012;3647;1429;2218
4506;Totaal;Amerika;28 jaar;2013;3054;1152;1902
4507;Totaal;Amerika;28 jaar;2014;4717;1970;2747
4508;Totaal;Amerika;28 jaar;2015;5198;2082;3116
4509;Totaal;Amerika;28 jaar;2016;5779;2330;3449
4510;Totaal;Amerika;28 jaar;2017;4914;1883;3031
4511;Totaal;Amerika;28 jaar;2018;5915;2263;3652
4512;Totaal;Amerika;29 jaar;2003;6943;3073;3870
4513;Totaal;Amerika;29 jaar;2004;11506;5146;6360
4514;Totaal;Amerika;29 jaar;2005;24374;10898;13476
4515;Totaal;Amerika;29 jaar;2006;5250;2168;3082
4516;Totaal;Amerika;29 jaar;2007;4195;1794;2401
4517;Totaal;Amerika;29 jaar;2008;5990;2692;3298
4518;Totaal;Amerika;29 jaar;2009;13166;6063;7103
4519;Totaal;Amerika;29 jaar;2010;13320;5681;7639
4520;Totaal;Amerika;29 jaar;2011;3968;1469;2499
4521;Totaal;Amerika;29 jaar;2012;3190;1183;2007
4522;Totaal;Amerika;29 jaar;2013;3589;1395;2194
4523;Totaal;Amerika;29 jaar;2014;3008;1134;1874
4524;Totaal;Amerika;29 jaar;2015;4641;1926;2715
4525;Totaal;Amerika;29 jaar;2016;5123;2046;3077
4526;Totaal;Amerika;29 jaar;2017;5686;2286;3400
4527;Totaal;Amerika;29 jaar;2018;4843;1837;3006
4528;Totaal;Amerika;30 jaar;2003;5230;2295;2935
4529;Totaal;Amerika;30 jaar;2004;6835;2999;3836
4530;Totaal;Amerika;30 jaar;2005;11345;5039;6306
4531;Totaal;Amerika;30 jaar;2006;24001;10669;13332
4532;Totaal;Amerika;30 jaar;2007;5171;2122;3049
4533;Totaal;Amerika;30 jaar;2008;4133;1755;2378
4534;Totaal;Amerika;30 jaar;2009;5891;2635;3256
4535;Totaal;Amerika;30 jaar;2010;13034;5971;7063
4536;Totaal;Amerika;30 jaar;2011;13153;5594;7559
4537;Totaal;Amerika;30 jaar;2012;3932;1448;2484
4538;Totaal;Amerika;30 jaar;2013;3138;1152;1986
4539;Totaal;Amerika;30 jaar;2014;3543;1368;2175
4540;Totaal;Amerika;30 jaar;2015;2972;1115;1857
4541;Totaal;Amerika;30 jaar;2016;4564;1885;2679
4542;Totaal;Amerika;30 jaar;2017;5054;2017;3037
4543;Totaal;Amerika;30 jaar;2018;5603;2251;3352
4544;Totaal;Amerika;31 jaar;2003;5557;2458;3099
4545;Totaal;Amerika;31 jaar;2004;5151;2254;2897
4546;Totaal;Amerika;31 jaar;2005;6720;2933;3787
4547;Totaal;Amerika;31 jaar;2006;11181;4937;6244
4548;Totaal;Amerika;31 jaar;2007;23567;10410;13157
4549;Totaal;Amerika;31 jaar;2008;5095;2077;3018
4550;Totaal;Amerika;31 jaar;2009;4071;1726;2345
4551;Totaal;Amerika;31 jaar;2010;5806;2579;3227
4552;Totaal;Amerika;31 jaar;2011;12888;5880;7008
4553;Totaal;Amerika;31 jaar;2012;12983;5492;7491
4554;Totaal;Amerika;31 jaar;2013;3883;1424;2459
4555;Totaal;Amerika;31 jaar;2014;3080;1121;1959
4556;Totaal;Amerika;31 jaar;2015;3499;1348;2151
4557;Totaal;Amerika;31 jaar;2016;2934;1098;1836
4558;Totaal;Amerika;31 jaar;2017;4503;1856;2647
4559;Totaal;Amerika;31 jaar;2018;4982;1988;2994
4560;Totaal;Amerika;32 jaar;2003;4449;2056;2393
4561;Totaal;Amerika;32 jaar;2004;5479;2412;3067
4562;Totaal;Amerika;32 jaar;2005;5076;2210;2866
4563;Totaal;Amerika;32 jaar;2006;6613;2872;3741
4564;Totaal;Amerika;32 jaar;2007;10976;4817;6159
4565;Totaal;Amerika;32 jaar;2008;23253;10216;13037
4566;Totaal;Amerika;32 jaar;2009;5029;2036;2993
4567;Totaal;Amerika;32 jaar;2010;4023;1701;2322
4568;Totaal;Amerika;32 jaar;2011;5750;2547;3203
4569;Totaal;Amerika;32 jaar;2012;12760;5808;6952
4570;Totaal;Amerika;32 jaar;2013;12826;5414;7412
4571;Totaal;Amerika;32 jaar;2014;3837;1397;2440
4572;Totaal;Amerika;32 jaar;2015;3039;1102;1937
4573;Totaal;Amerika;32 jaar;2016;3449;1323;2126
4574;Totaal;Amerika;32 jaar;2017;2893;1082;1811
4575;Totaal;Amerika;32 jaar;2018;4437;1823;2614
4576;Totaal;Amerika;33 jaar;2003;3250;1486;1764
4577;Totaal;Amerika;33 jaar;2004;4399;2025;2374
4578;Totaal;Amerika;33 jaar;2005;5399;2360;3039
4579;Totaal;Amerika;33 jaar;2006;4992;2160;2832
4580;Totaal;Amerika;33 jaar;2007;6510;2803;3707
4581;Totaal;Amerika;33 jaar;2008;10767;4697;6070
4582;Totaal;Amerika;33 jaar;2009;22918;10013;12905
4583;Totaal;Amerika;33 jaar;2010;4970;2008;2962
4584;Totaal;Amerika;33 jaar;2011;3966;1669;2297
4585;Totaal;Amerika;33 jaar;2012;5666;2488;3178
4586;Totaal;Amerika;33 jaar;2013;12616;5724;6892
4587;Totaal;Amerika;33 jaar;2014;12670;5326;7344
4588;Totaal;Amerika;33 jaar;2015;3788;1376;2412
4589;Totaal;Amerika;33 jaar;2016;2983;1078;1905
4590;Totaal;Amerika;33 jaar;2017;3390;1297;2093
4591;Totaal;Amerika;33 jaar;2018;2845;1060;1785
4592;Totaal;Amerika;34 jaar;2003;2339;1009;1330
4593;Totaal;Amerika;34 jaar;2004;3206;1457;1749
4594;Totaal;Amerika;34 jaar;2005;4316;1976;2340
4595;Totaal;Amerika;34 jaar;2006;5296;2308;2988
4596;Totaal;Amerika;34 jaar;2007;4916;2114;2802
4597;Totaal;Amerika;34 jaar;2008;6409;2757;3652
4598;Totaal;Amerika;34 jaar;2009;10610;4615;5995
4599;Totaal;Amerika;34 jaar;2010;22647;9838;12809
4600;Totaal;Amerika;34 jaar;2011;4895;1966;2929
4601;Totaal;Amerika;34 jaar;2012;3896;1634;2262
4602;Totaal;Amerika;34 jaar;2013;5606;2455;3151
4603;Totaal;Amerika;34 jaar;2014;12437;5612;6825
4604;Totaal;Amerika;34 jaar;2015;12513;5249;7264
4605;Totaal;Amerika;34 jaar;2016;3724;1352;2372
4606;Totaal;Amerika;34 jaar;2017;2940;1060;1880
4607;Totaal;Amerika;34 jaar;2018;3351;1282;2069
4608;Totaal;Amerika;35 jaar;2003;1919;917;1002
4609;Totaal;Amerika;35 jaar;2004;2307;989;1318
4610;Totaal;Amerika;35 jaar;2005;3163;1436;1727
4611;Totaal;Amerika;35 jaar;2006;4243;1930;2313
4612;Totaal;Amerika;35 jaar;2007;5201;2256;2945
4613;Totaal;Amerika;35 jaar;2008;4850;2081;2769
4614;Totaal;Amerika;35 jaar;2009;6302;2691;3611
4615;Totaal;Amerika;35 jaar;2010;10477;4536;5941
4616;Totaal;Amerika;35 jaar;2011;22332;9647;12685
4617;Totaal;Amerika;35 jaar;2012;4849;1944;2905
4618;Totaal;Amerika;35 jaar;2013;3834;1602;2232
4619;Totaal;Amerika;35 jaar;2014;5542;2420;3122
4620;Totaal;Amerika;35 jaar;2015;12270;5504;6766
4621;Totaal;Amerika;35 jaar;2016;12366;5183;7183
4622;Totaal;Amerika;35 jaar;2017;3679;1331;2348
4623;Totaal;Amerika;35 jaar;2018;2905;1047;1858
4624;Totaal;Amerika;36 jaar;2003;2065;994;1071
4625;Totaal;Amerika;36 jaar;2004;1890;901;989
4626;Totaal;Amerika;36 jaar;2005;2272;971;1301
4627;Totaal;Amerika;36 jaar;2006;3110;1404;1706
4628;Totaal;Amerika;36 jaar;2007;4164;1886;2278
4629;Totaal;Amerika;36 jaar;2008;5126;2211;2915
4630;Totaal;Amerika;36 jaar;2009;4776;2037;2739
4631;Totaal;Amerika;36 jaar;2010;6215;2641;3574
4632;Totaal;Amerika;36 jaar;2011;10345;4461;5884
4633;Totaal;Amerika;36 jaar;2012;22063;9513;12550
4634;Totaal;Amerika;36 jaar;2013;4776;1907;2869
4635;Totaal;Amerika;36 jaar;2014;3793;1582;2211
4636;Totaal;Amerika;36 jaar;2015;5463;2375;3088
4637;Totaal;Amerika;36 jaar;2016;12089;5412;6677
4638;Totaal;Amerika;36 jaar;2017;12211;5103;7108
4639;Totaal;Amerika;36 jaar;2018;3638;1313;2325
4640;Totaal;Amerika;37 jaar;2003;1771;940;831
4641;Totaal;Amerika;37 jaar;2004;2028;971;1057
4642;Totaal;Amerika;37 jaar;2005;1861;881;980
4643;Totaal;Amerika;37 jaar;2006;2239;959;1280
4644;Totaal;Amerika;37 jaar;2007;3057;1362;1695
4645;Totaal;Amerika;37 jaar;2008;4091;1844;2247
4646;Totaal;Amerika;37 jaar;2009;5047;2176;2871
4647;Totaal;Amerika;37 jaar;2010;4711;2004;2707
4648;Totaal;Amerika;37 jaar;2011;6116;2581;3535
4649;Totaal;Amerika;37 jaar;2012;10216;4393;5823
4650;Totaal;Amerika;37 jaar;2013;21786;9348;12438
4651;Totaal;Amerika;37 jaar;2014;4722;1881;2841
4652;Totaal;Amerika;37 jaar;2015;3742;1559;2183
4653;Totaal;Amerika;37 jaar;2016;5390;2340;3050
4654;Totaal;Amerika;37 jaar;2017;11931;5309;6622
4655;Totaal;Amerika;37 jaar;2018;12080;5028;7052
4656;Totaal;Amerika;38 jaar;2003;1215;633;582
4657;Totaal;Amerika;38 jaar;2004;1738;921;817
4658;Totaal;Amerika;38 jaar;2005;1987;951;1036
4659;Totaal;Amerika;38 jaar;2006;1829;867;962
4660;Totaal;Amerika;38 jaar;2007;2203;941;1262
4661;Totaal;Amerika;38 jaar;2008;3000;1330;1670
4662;Totaal;Amerika;38 jaar;2009;4028;1809;2219
4663;Totaal;Amerika;38 jaar;2010;4979;2134;2845
4664;Totaal;Amerika;38 jaar;2011;4654;1971;2683
4665;Totaal;Amerika;38 jaar;2012;6039;2542;3497
4666;Totaal;Amerika;38 jaar;2013;10083;4323;5760
4667;Totaal;Amerika;38 jaar;2014;21509;9206;12303
4668;Totaal;Amerika;38 jaar;2015;4665;1856;2809
4669;Totaal;Amerika;38 jaar;2016;3691;1533;2158
4670;Totaal;Amerika;38 jaar;2017;5315;2301;3014
4671;Totaal;Amerika;38 jaar;2018;11771;5206;6565
4672;Totaal;Amerika;39 jaar;2003;1125;562;563
4673;Totaal;Amerika;39 jaar;2004;1201;627;574
4674;Totaal;Amerika;39 jaar;2005;1707;900;807
4675;Totaal;Amerika;39 jaar;2006;1963;934;1029
4676;Totaal;Amerika;39 jaar;2007;1800;856;944
4677;Totaal;Amerika;39 jaar;2008;2167;921;1246
4678;Totaal;Amerika;39 jaar;2009;2937;1292;1645
4679;Totaal;Amerika;39 jaar;2010;3978;1786;2192
4680;Totaal;Amerika;39 jaar;2011;4900;2088;2812
4681;Totaal;Amerika;39 jaar;2012;4581;1940;2641
4682;Totaal;Amerika;39 jaar;2013;5954;2507;3447
4683;Totaal;Amerika;39 jaar;2014;9951;4254;5697
4684;Totaal;Amerika;39 jaar;2015;21219;9055;12164
4685;Totaal;Amerika;39 jaar;2016;4597;1823;2774
4686;Totaal;Amerika;39 jaar;2017;3648;1513;2135
4687;Totaal;Amerika;39 jaar;2018;5242;2251;2991
4688;Totaal;Amerika;40 jaar;2003;829;446;383
4689;Totaal;Amerika;40 jaar;2004;1098;546;552
4690;Totaal;Amerika;40 jaar;2005;1186;621;565
4691;Totaal;Amerika;40 jaar;2006;1678;878;800
4692;Totaal;Amerika;40 jaar;2007;1932;917;1015
4693;Totaal;Amerika;40 jaar;2008;1769;839;930
4694;Totaal;Amerika;40 jaar;2009;2133;905;1228
4695;Totaal;Amerika;40 jaar;2010;2899;1274;1625
4696;Totaal;Amerika;40 jaar;2011;3910;1754;2156
4697;Totaal;Amerika;40 jaar;2012;4819;2040;2779
4698;Totaal;Amerika;40 jaar;2013;4516;1907;2609
4699;Totaal;Amerika;40 jaar;2014;5876;2464;3412
4700;Totaal;Amerika;40 jaar;2015;9809;4182;5627
4701;Totaal;Amerika;40 jaar;2016;20940;8914;12026
4702;Totaal;Amerika;40 jaar;2017;4537;1799;2738
4703;Totaal;Amerika;40 jaar;2018;3605;1494;2111
4704;Totaal;Amerika;41 jaar;2003;596;279;317
4705;Totaal;Amerika;41 jaar;2004;812;435;377
4706;Totaal;Amerika;41 jaar;2005;1085;539;546
4707;Totaal;Amerika;41 jaar;2006;1172;612;560
4708;Totaal;Amerika;41 jaar;2007;1645;858;787
4709;Totaal;Amerika;41 jaar;2008;1908;905;1003
4710;Totaal;Amerika;41 jaar;2009;1744;826;918
4711;Totaal;Amerika;41 jaar;2010;2111;893;1218
4712;Totaal;Amerika;41 jaar;2011;2859;1249;1610
4713;Totaal;Amerika;41 jaar;2012;3847;1720;2127
4714;Totaal;Amerika;41 jaar;2013;4750;2001;2749
4715;Totaal;Amerika;41 jaar;2014;4450;1872;2578
4716;Totaal;Amerika;41 jaar;2015;5795;2424;3371
4717;Totaal;Amerika;41 jaar;2016;9648;4097;5551
4718;Totaal;Amerika;41 jaar;2017;20640;8766;11874
4719;Totaal;Amerika;41 jaar;2018;4491;1778;2713
4720;Totaal;Amerika;42 jaar;2003;485;233;252
4721;Totaal;Amerika;42 jaar;2004;590;279;311
4722;Totaal;Amerika;42 jaar;2005;793;423;370
4723;Totaal;Amerika;42 jaar;2006;1067;528;539
4724;Totaal;Amerika;42 jaar;2007;1158;601;557
4725;Totaal;Amerika;42 jaar;2008;1614;837;777
4726;Totaal;Amerika;42 jaar;2009;1862;879;983
4727;Totaal;Amerika;42 jaar;2010;1713;804;909
4728;Totaal;Amerika;42 jaar;2011;2073;871;1202
4729;Totaal;Amerika;42 jaar;2012;2811;1228;1583
4730;Totaal;Amerika;42 jaar;2013;3791;1684;2107
4731;Totaal;Amerika;42 jaar;2014;4674;1969;2705
4732;Totaal;Amerika;42 jaar;2015;4386;1831;2555
4733;Totaal;Amerika;42 jaar;2016;5709;2388;3321
4734;Totaal;Amerika;42 jaar;2017;9502;4017;5485
4735;Totaal;Amerika;42 jaar;2018;20382;8645;11737
4736;Totaal;Amerika;43 jaar;2003;289;137;152
4737;Totaal;Amerika;43 jaar;2004;477;227;250
4738;Totaal;Amerika;43 jaar;2005;581;274;307
4739;Totaal;Amerika;43 jaar;2006;777;413;364
4740;Totaal;Amerika;43 jaar;2007;1047;516;531
4741;Totaal;Amerika;43 jaar;2008;1137;588;549
4742;Totaal;Amerika;43 jaar;2009;1587;824;763
4743;Totaal;Amerika;43 jaar;2010;1835;863;972
4744;Totaal;Amerika;43 jaar;2011;1688;790;898
4745;Totaal;Amerika;43 jaar;2012;2047;858;1189
4746;Totaal;Amerika;43 jaar;2013;2765;1202;1563
4747;Totaal;Amerika;43 jaar;2014;3725;1647;2078
4748;Totaal;Amerika;43 jaar;2015;4597;1935;2662
4749;Totaal;Amerika;43 jaar;2016;4324;1798;2526
4750;Totaal;Amerika;43 jaar;2017;5636;2348;3288
4751;Totaal;Amerika;43 jaar;2018;9374;3953;5421
4752;Totaal;Amerika;44 jaar;2003;351;195;156
4753;Totaal;Amerika;44 jaar;2004;283;135;148
4754;Totaal;Amerika;44 jaar;2005;467;223;244
4755;Totaal;Amerika;44 jaar;2006;571;268;303
4756;Totaal;Amerika;44 jaar;2007;761;401;360
4757;Totaal;Amerika;44 jaar;2008;1029;507;522
4758;Totaal;Amerika;44 jaar;2009;1119;576;543
4759;Totaal;Amerika;44 jaar;2010;1566;808;758
4760;Totaal;Amerika;44 jaar;2011;1806;847;959
4761;Totaal;Amerika;44 jaar;2012;1656;775;881
4762;Totaal;Amerika;44 jaar;2013;2008;843;1165
4763;Totaal;Amerika;44 jaar;2014;2718;1178;1540
4764;Totaal;Amerika;44 jaar;2015;3654;1606;2048
4765;Totaal;Amerika;44 jaar;2016;4522;1895;2627
4766;Totaal;Amerika;44 jaar;2017;4249;1758;2491
4767;Totaal;Amerika;44 jaar;2018;5555;2298;3257
4768;Totaal;Amerika;45 jaar;2003;374;208;166
4769;Totaal;Amerika;45 jaar;2004;338;185;153
4770;Totaal;Amerika;45 jaar;2005;276;130;146
4771;Totaal;Amerika;45 jaar;2006;462;221;241
4772;Totaal;Amerika;45 jaar;2007;557;261;296
4773;Totaal;Amerika;45 jaar;2008;747;393;354
4774;Totaal;Amerika;45 jaar;2009;1009;496;513
4775;Totaal;Amerika;45 jaar;2010;1102;562;540
4776;Totaal;Amerika;45 jaar;2011;1542;792;750
4777;Totaal;Amerika;45 jaar;2012;1772;828;944
4778;Totaal;Amerika;45 jaar;2013;1624;752;872
4779;Totaal;Amerika;45 jaar;2014;1988;833;1155
4780;Totaal;Amerika;45 jaar;2015;2677;1159;1518
4781;Totaal;Amerika;45 jaar;2016;3592;1571;2021
4782;Totaal;Amerika;45 jaar;2017;4465;1867;2598
4783;Totaal;Amerika;45 jaar;2018;4176;1725;2451
4784;Totaal;Amerika;46 jaar;2003;321;168;153
4785;Totaal;Amerika;46 jaar;2004;370;206;164
4786;Totaal;Amerika;46 jaar;2005;327;180;147
4787;Totaal;Amerika;46 jaar;2006;267;124;143
4788;Totaal;Amerika;46 jaar;2007;452;215;237
4789;Totaal;Amerika;46 jaar;2008;543;254;289
4790;Totaal;Amerika;46 jaar;2009;734;384;350
4791;Totaal;Amerika;46 jaar;2010;998;487;511
4792;Totaal;Amerika;46 jaar;2011;1081;554;527
4793;Totaal;Amerika;46 jaar;2012;1516;779;737
4794;Totaal;Amerika;46 jaar;2013;1737;810;927
4795;Totaal;Amerika;46 jaar;2014;1597;741;856
4796;Totaal;Amerika;46 jaar;2015;1957;816;1141
4797;Totaal;Amerika;46 jaar;2016;2629;1135;1494
4798;Totaal;Amerika;46 jaar;2017;3519;1526;1993
4799;Totaal;Amerika;46 jaar;2018;4378;1822;2556
4800;Totaal;Amerika;47 jaar;2003;199;99;100
4801;Totaal;Amerika;47 jaar;2004;316;168;148
4802;Totaal;Amerika;47 jaar;2005;366;205;161
4803;Totaal;Amerika;47 jaar;2006;323;177;146
4804;Totaal;Amerika;47 jaar;2007;262;123;139
4805;Totaal;Amerika;47 jaar;2008;440;205;235
4806;Totaal;Amerika;47 jaar;2009;540;253;287
4807;Totaal;Amerika;47 jaar;2010;721;379;342
4808;Totaal;Amerika;47 jaar;2011;985;481;504
4809;Totaal;Amerika;47 jaar;2012;1053;537;516
4810;Totaal;Amerika;47 jaar;2013;1498;768;730
4811;Totaal;Amerika;47 jaar;2014;1717;798;919
4812;Totaal;Amerika;47 jaar;2015;1573;730;843
4813;Totaal;Amerika;47 jaar;2016;1921;798;1123
4814;Totaal;Amerika;47 jaar;2017;2585;1110;1475
4815;Totaal;Amerika;47 jaar;2018;3470;1497;1973
4816;Totaal;Amerika;48 jaar;2003;234;110;124
4817;Totaal;Amerika;48 jaar;2004;197;97;100
4818;Totaal;Amerika;48 jaar;2005;311;165;146
4819;Totaal;Amerika;48 jaar;2006;357;199;158
4820;Totaal;Amerika;48 jaar;2007;315;173;142
4821;Totaal;Amerika;48 jaar;2008;257;119;138
4822;Totaal;Amerika;48 jaar;2009;431;198;233
4823;Totaal;Amerika;48 jaar;2010;532;248;284
4824;Totaal;Amerika;48 jaar;2011;710;372;338
4825;Totaal;Amerika;48 jaar;2012;964;470;494
4826;Totaal;Amerika;48 jaar;2013;1033;524;509
4827;Totaal;Amerika;48 jaar;2014;1469;752;717
4828;Totaal;Amerika;48 jaar;2015;1681;778;903
4829;Totaal;Amerika;48 jaar;2016;1540;714;826
4830;Totaal;Amerika;48 jaar;2017;1878;775;1103
4831;Totaal;Amerika;48 jaar;2018;2541;1086;1455
4832;Totaal;Amerika;49 jaar;2003;151;80;71
4833;Totaal;Amerika;49 jaar;2004;228;105;123
4834;Totaal;Amerika;49 jaar;2005;193;94;99
4835;Totaal;Amerika;49 jaar;2006;305;163;142
4836;Totaal;Amerika;49 jaar;2007;354;197;157
4837;Totaal;Amerika;49 jaar;2008;306;167;139
4838;Totaal;Amerika;49 jaar;2009;253;116;137
4839;Totaal;Amerika;49 jaar;2010;429;196;233
4840;Totaal;Amerika;49 jaar;2011;524;243;281
4841;Totaal;Amerika;49 jaar;2012;700;367;333
4842;Totaal;Amerika;49 jaar;2013;935;454;481
4843;Totaal;Amerika;49 jaar;2014;1002;506;496
4844;Totaal;Amerika;49 jaar;2015;1443;735;708
4845;Totaal;Amerika;49 jaar;2016;1640;750;890
4846;Totaal;Amerika;49 jaar;2017;1504;699;805
4847;Totaal;Amerika;49 jaar;2018;1849;766;1083
4848;Totaal;Amerika;50 jaar;2003;100;52;48
4849;Totaal;Amerika;50 jaar;2004;149;79;70
4850;Totaal;Amerika;50 jaar;2005;221;100;121
4851;Totaal;Amerika;50 jaar;2006;188;91;97
4852;Totaal;Amerika;50 jaar;2007;297;157;140
4853;Totaal;Amerika;50 jaar;2008;348;192;156
4854;Totaal;Amerika;50 jaar;2009;297;162;135
4855;Totaal;Amerika;50 jaar;2010;253;115;138
4856;Totaal;Amerika;50 jaar;2011;417;188;229
4857;Totaal;Amerika;50 jaar;2012;512;237;275
4858;Totaal;Amerika;50 jaar;2013;687;360;327
4859;Totaal;Amerika;50 jaar;2014;913;442;471
4860;Totaal;Amerika;50 jaar;2015;983;494;489
4861;Totaal;Amerika;50 jaar;2016;1418;721;697
4862;Totaal;Amerika;50 jaar;2017;1607;736;871
4863;Totaal;Amerika;50 jaar;2018;1470;684;786
4864;Totaal;Amerika;51 jaar;2003;76;33;43
4865;Totaal;Amerika;51 jaar;2004;98;52;46
4866;Totaal;Amerika;51 jaar;2005;142;73;69
4867;Totaal;Amerika;51 jaar;2006;213;95;118
4868;Totaal;Amerika;51 jaar;2007;183;87;96
4869;Totaal;Amerika;51 jaar;2008;294;156;138
4870;Totaal;Amerika;51 jaar;2009;339;185;154
4871;Totaal;Amerika;51 jaar;2010;289;159;130
4872;Totaal;Amerika;51 jaar;2011;249;113;136
4873;Totaal;Amerika;51 jaar;2012;411;184;227
4874;Totaal;Amerika;51 jaar;2013;501;232;269
4875;Totaal;Amerika;51 jaar;2014;668;348;320
4876;Totaal;Amerika;51 jaar;2015;892;429;463
4877;Totaal;Amerika;51 jaar;2016;956;478;478
4878;Totaal;Amerika;51 jaar;2017;1390;705;685
4879;Totaal;Amerika;51 jaar;2018;1567;715;852
4880;Totaal;Amerika;52 jaar;2003;127;50;77
4881;Totaal;Amerika;52 jaar;2004;68;29;39
4882;Totaal;Amerika;52 jaar;2005;97;52;45
4883;Totaal;Amerika;52 jaar;2006;137;70;67
4884;Totaal;Amerika;52 jaar;2007;207;93;114
4885;Totaal;Amerika;52 jaar;2008;179;84;95
4886;Totaal;Amerika;52 jaar;2009;284;149;135
4887;Totaal;Amerika;52 jaar;2010;334;184;150
4888;Totaal;Amerika;52 jaar;2011;282;155;127
4889;Totaal;Amerika;52 jaar;2012;243;108;135
4890;Totaal;Amerika;52 jaar;2013;404;180;224
4891;Totaal;Amerika;52 jaar;2014;494;225;269
4892;Totaal;Amerika;52 jaar;2015;653;340;313
4893;Totaal;Amerika;52 jaar;2016;871;417;454
4894;Totaal;Amerika;52 jaar;2017;934;464;470
4895;Totaal;Amerika;52 jaar;2018;1365;689;676
4896;Totaal;Amerika;53 jaar;2003;102;49;53
4897;Totaal;Amerika;53 jaar;2004;123;48;75
4898;Totaal;Amerika;53 jaar;2005;61;28;33
4899;Totaal;Amerika;53 jaar;2006;95;52;43
4900;Totaal;Amerika;53 jaar;2007;133;68;65
4901;Totaal;Amerika;53 jaar;2008;200;87;113
4902;Totaal;Amerika;53 jaar;2009;172;80;92
4903;Totaal;Amerika;53 jaar;2010;282;146;136
4904;Totaal;Amerika;53 jaar;2011;323;174;149
4905;Totaal;Amerika;53 jaar;2012;276;152;124
4906;Totaal;Amerika;53 jaar;2013;241;107;134
4907;Totaal;Amerika;53 jaar;2014;393;173;220
4908;Totaal;Amerika;53 jaar;2015;481;222;259
4909;Totaal;Amerika;53 jaar;2016;632;331;301
4910;Totaal;Amerika;53 jaar;2017;856;411;445
4911;Totaal;Amerika;53 jaar;2018;906;449;457
4912;Totaal;Amerika;54 jaar;2003;106;46;60
4913;Totaal;Amerika;54 jaar;2004;102;49;53
4914;Totaal;Amerika;54 jaar;2005;117;46;71
4915;Totaal;Amerika;54 jaar;2006;60;28;32
4916;Totaal;Amerika;54 jaar;2007;90;48;42
4917;Totaal;Amerika;54 jaar;2008;131;67;64
4918;Totaal;Amerika;54 jaar;2009;195;84;111
4919;Totaal;Amerika;54 jaar;2010;170;77;93
4920;Totaal;Amerika;54 jaar;2011;278;142;136
4921;Totaal;Amerika;54 jaar;2012;313;168;145
4922;Totaal;Amerika;54 jaar;2013;264;145;119
4923;Totaal;Amerika;54 jaar;2014;234;105;129
4924;Totaal;Amerika;54 jaar;2015;382;168;214
4925;Totaal;Amerika;54 jaar;2016;471;218;253
4926;Totaal;Amerika;54 jaar;2017;614;320;294
4927;Totaal;Amerika;54 jaar;2018;835;399;436
4928;Totaal;Amerika;55 jaar;2003;82;47;35
4929;Totaal;Amerika;55 jaar;2004;102;45;57
4930;Totaal;Amerika;55 jaar;2005;97;47;50
4931;Totaal;Amerika;55 jaar;2006;113;44;69
4932;Totaal;Amerika;55 jaar;2007;55;25;30
4933;Totaal;Amerika;55 jaar;2008;86;47;39
4934;Totaal;Amerika;55 jaar;2009;129;66;63
4935;Totaal;Amerika;55 jaar;2010;189;81;108
4936;Totaal;Amerika;55 jaar;2011;169;78;91
4937;Totaal;Amerika;55 jaar;2012;267;135;132
