ID;WijkenEnBuurten;Woningkenmerken;Gemeentenaam_1;SoortRegio_2;Codering_3;GemiddeldAardgasverbruik_4;GemiddeldElektriciteitsverbruik_5;Stadsverwarming_6;IndelingswijzigingWijkenEnBuurten_7
3950;Bospark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;1090.0;2780.0;;1.0
3951;Bospark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840405;850.0;1900.0;;1.0
3952;Hoge Zijde;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1080.0;2590.0;;1.0
3953;Hoge Zijde;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;820.0;1990.0;;1.0
3954;Hoge Zijde;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1080.0;2880.0;;1.0
3955;Hoge Zijde;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1340.0;3100.0;;1.0
3956;Hoge Zijde;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1810.0;4050.0;;1.0
3957;Hoge Zijde;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;2600.0;4640.0;;1.0
3958;Hoge Zijde;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;1190.0;3050.0;;1.0
3959;Hoge Zijde;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048405  ;910.0;1890.0;;1.0
3960;Emmalaan;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1030.0;2410.0;;1.0
3961;Emmalaan;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840501;830.0;1980.0;;1.0
3962;Emmalaan;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1000.0;2730.0;;1.0
3963;Emmalaan;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1240.0;2810.0;;1.0
3964;Emmalaan;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1590.0;3870.0;;1.0
3965;Emmalaan;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;2870.0;5010.0;;1.0
3966;Emmalaan;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;1120.0;2980.0;;1.0
3967;Emmalaan;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840501;960.0;1980.0;;1.0
3968;Burgemeester Visserpark;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1140.0;2770.0;;1.0
3969;Burgemeester Visserpark;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840502;870.0;2310.0;;1.0
3970;Burgemeester Visserpark;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1180.0;2890.0;;1.0
3971;Burgemeester Visserpark;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1450.0;3300.0;;1.0
3972;Burgemeester Visserpark;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1890.0;4290.0;;1.0
3973;Burgemeester Visserpark;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;3530.0;5870.0;;1.0
3974;Burgemeester Visserpark;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;1220.0;3030.0;;1.0
3975;Burgemeester Visserpark;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840502;950.0;2070.0;;1.0
3976;Paradijslaan;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840503;910.0;1940.0;;1.0
3977;Paradijslaan;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840503;770.0;1670.0;;1.0
3978;Paradijslaan;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1320.0;3320.0;;1.0
3979;Paradijslaan;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1720.0;3390.0;;1.0
3980;Paradijslaan;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1810.0;3730.0;;1.0
3981;Paradijslaan;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;2600.0;3420.0;;1.0
3982;Paradijslaan;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;1310.0;2960.0;;1.0
3983;Paradijslaan;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840503;750.0;1560.0;;1.0
3984;Hazeveld;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1400.0;3040.0;;1.0
3985;Hazeveld;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1060.0;2810.0;;1.0
3986;Hazeveld;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1240.0;2710.0;;1.0
3987;Hazeveld;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1490.0;3140.0;;1.0
3988;Hazeveld;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;2000.0;4060.0;;1.0
3989;Hazeveld;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;2450.0;4600.0;;1.0
3990;Hazeveld;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1420.0;3120.0;;1.0
3991;Hazeveld;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840504;1250.0;2560.0;;1.0
3992;Gouwsluis;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1020.0;3100.0;;1.0
3993;Gouwsluis;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840505;680.0;2310.0;;1.0
3994;Gouwsluis;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;970.0;3150.0;;1.0
3995;Gouwsluis;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1160.0;3220.0;;1.0
3996;Gouwsluis;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1540.0;4000.0;;1.0
3997;Gouwsluis;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1880.0;4500.0;;1.0
3998;Gouwsluis;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1020.0;3120.0;;1.0
3999;Gouwsluis;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840505;1060.0;2650.0;;1.0
4000;Bedrijventerrein De Schans I;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840506;1450.0;3160.0;;1.0
4001;Bedrijventerrein De Schans I;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;1.0
4002;Bedrijventerrein De Schans I;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;1.0
4003;Bedrijventerrein De Schans I;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;1.0
4004;Bedrijventerrein De Schans I;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;1.0
4005;Bedrijventerrein De Schans I;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;1.0
4006;Bedrijventerrein De Schans I;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;1450.0;3160.0;;1.0
4007;Bedrijventerrein De Schans I;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840506;;;;1.0
4008;Lage Zijde;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;1040.0;2660.0;;1.0
4009;Lage Zijde;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;740.0;2030.0;;1.0
4010;Lage Zijde;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;1080.0;2840.0;;1.0
4011;Lage Zijde;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;1300.0;3120.0;;1.0
4012;Lage Zijde;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;1390.0;3310.0;;1.0
4013;Lage Zijde;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;1960.0;4350.0;;1.0
4014;Lage Zijde;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;1110.0;2900.0;;1.0
4015;Lage Zijde;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048406  ;840.0;2040.0;;1.0
4016;Nieuwe Sloot;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840601;1020.0;2700.0;;1.0
4017;Nieuwe Sloot;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840601;830.0;2120.0;;1.0
4018;Nieuwe Sloot;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840601;1020.0;2710.0;;1.0
4019;Nieuwe Sloot;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840601;1200.0;3060.0;;1.0
4020;Nieuwe Sloot;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840601;1150.0;3280.0;;1.0
4021;Nieuwe Sloot;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840601;1400.0;4240.0;;1.0
4022;Nieuwe Sloot;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840601;1080.0;2980.0;;1.0
4023;Nieuwe Sloot;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840601;870.0;1950.0;;1.0
4024;Lijsterlaan;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840602;850.0;2230.0;;1.0
4025;Lijsterlaan;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840602;680.0;1980.0;;1.0
4026;Lijsterlaan;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840602;1120.0;2600.0;;1.0
4027;Lijsterlaan;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840602;1270.0;2960.0;;1.0
4028;Lijsterlaan;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840602;;;;1.0
4029;Lijsterlaan;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840602;;;;1.0
4030;Lijsterlaan;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840602;930.0;2420.0;;1.0
4031;Lijsterlaan;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840602;740.0;1990.0;;1.0
4032;Van Boetzelaerstraat;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840603;1170.0;2640.0;;1.0
4033;Van Boetzelaerstraat;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840603;810.0;2080.0;;1.0
4034;Van Boetzelaerstraat;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840603;1140.0;2660.0;;1.0
4035;Van Boetzelaerstraat;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840603;1440.0;2910.0;;1.0
4036;Van Boetzelaerstraat;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840603;1410.0;3180.0;;1.0
4037;Van Boetzelaerstraat;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840603;2260.0;3660.0;;1.0
4038;Van Boetzelaerstraat;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840603;1270.0;2860.0;;1.0
4039;Van Boetzelaerstraat;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840603;890.0;2020.0;;1.0
4040;Beerendrecht;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840604;1150.0;3280.0;;1.0
4041;Beerendrecht;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840604;830.0;2070.0;;1.0
4042;Beerendrecht;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840604;1040.0;3320.0;;1.0
4043;Beerendrecht;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840604;1230.0;3500.0;;1.0
4044;Beerendrecht;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840604;1610.0;3890.0;;1.0
4045;Beerendrecht;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840604;2040.0;4550.0;;1.0
4046;Beerendrecht;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840604;1130.0;3310.0;;1.0
4047;Beerendrecht;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840604;1340.0;2870.0;;1.0
4048;De Bijlen;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4049;De Bijlen;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4050;De Bijlen;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4051;De Bijlen;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4052;De Bijlen;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4053;De Bijlen;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4054;De Bijlen;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4055;De Bijlen;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840605;;;;1.0
4056;Steekterpolder;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;1910.0;4000.0;;1.0
4057;Steekterpolder;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;1450.0;3410.0;;1.0
4058;Steekterpolder;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;1230.0;2960.0;;1.0
4059;Steekterpolder;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;1440.0;2960.0;;1.0
4060;Steekterpolder;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;1690.0;3420.0;;1.0
4061;Steekterpolder;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;2210.0;4550.0;;1.0
4062;Steekterpolder;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;1880.0;4000.0;;1.0
4063;Steekterpolder;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048407  ;2100.0;3970.0;;1.0
4064;Steekterbuurt;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840701;1870.0;3850.0;;1.0
4065;Steekterbuurt;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840701;1390.0;3170.0;;1.0
4066;Steekterbuurt;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840701;1230.0;2960.0;;1.0
4067;Steekterbuurt;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840701;1440.0;2960.0;;1.0
4068;Steekterbuurt;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840701;1690.0;3420.0;;1.0
4069;Steekterbuurt;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840701;2180.0;4380.0;;1.0
4070;Steekterbuurt;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840701;1840.0;3850.0;;1.0
4071;Steekterbuurt;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840701;2040.0;3790.0;;1.0
4072;Hoogendoornlaan;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840702;2380.0;5630.0;;1.0
4073;Hoogendoornlaan;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840702;;;;1.0
4074;Hoogendoornlaan;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840702;;;;1.0
4075;Hoogendoornlaan;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840702;;;;1.0
4076;Hoogendoornlaan;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840702;;;;1.0
4077;Hoogendoornlaan;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840702;2400.0;5650.0;;1.0
4078;Hoogendoornlaan;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840702;2300.0;5560.0;;1.0
4079;Hoogendoornlaan;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840702;;;;1.0
4080;Kerk en Zanen;Totaal woningen;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;930.0;3090.0;;1.0
4081;Kerk en Zanen;Appartement;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;630.0;2060.0;;1.0
4082;Kerk en Zanen;Tussenwoning;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;960.0;3350.0;;1.0
4083;Kerk en Zanen;Hoekwoning;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;1160.0;3500.0;;1.0
4084;Kerk en Zanen;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;1300.0;4100.0;;1.0
4085;Kerk en Zanen;Vrijstaande woning;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;1700.0;5170.0;;1.0
4086;Kerk en Zanen;Eigen woning;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;1020.0;3430.0;;1.0
4087;Kerk en Zanen;Huurwoning;Alphen aan den Rijn                     ;Wijk      ;WK048408  ;700.0;2130.0;;1.0
4088;Bedrijventerrein Molenwetering;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840801;1650.0;4420.0;;1.0
4089;Bedrijventerrein Molenwetering;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840801;;;;1.0
4090;Bedrijventerrein Molenwetering;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840801;;;;1.0
4091;Bedrijventerrein Molenwetering;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840801;;;;1.0
4092;Bedrijventerrein Molenwetering;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840801;;;;1.0
4093;Bedrijventerrein Molenwetering;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840801;;;;1.0
4094;Bedrijventerrein Molenwetering;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840801;2020.0;5320.0;;1.0
4095;Bedrijventerrein Molenwetering;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840801;;;;1.0
4096;Europaplein;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840802;690.0;2110.0;;1.0
4097;Europaplein;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840802;640.0;1930.0;;1.0
4098;Europaplein;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840802;1110.0;3770.0;;1.0
4099;Europaplein;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840802;1480.0;4170.0;;1.0
4100;Europaplein;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840802;1140.0;3340.0;;1.0
4101;Europaplein;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840802;;;;1.0
4102;Europaplein;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840802;790.0;2720.0;;1.0
4103;Europaplein;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840802;650.0;1900.0;;1.0
4104;Evenaar-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1080.0;3140.0;;1.0
4105;Evenaar-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840803;640.0;1820.0;;1.0
4106;Evenaar-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1060.0;3250.0;;1.0
4107;Evenaar-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1250.0;3310.0;;1.0
4108;Evenaar-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1610.0;4580.0;;1.0
4109;Evenaar-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1950.0;4770.0;;1.0
4110;Evenaar-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;1120.0;3360.0;;1.0
4111;Evenaar-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840803;880.0;2010.0;;1.0
4112;De Oude Wereld-West;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840804;910.0;3110.0;;1.0
4113;De Oude Wereld-West;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840804;720.0;1970.0;;1.0
4114;De Oude Wereld-West;Tussenwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;910.0;3380.0;;1.0
4115;De Oude Wereld-West;Hoekwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;1140.0;3310.0;;1.0
4116;De Oude Wereld-West;Twee-onder-één-kap woning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;;;;1.0
4117;De Oude Wereld-West;Vrijstaande woning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;;;;1.0
4118;De Oude Wereld-West;Eigen woning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;970.0;3490.0;;1.0
4119;De Oude Wereld-West;Huurwoning;Alphen aan den Rijn                     ;Buurt     ;BU04840804;780.0;2220.0;;1.0
4120;De Oude Wereld-Oost;Totaal woningen;Alphen aan den Rijn                     ;Buurt     ;BU04840805;1020.0;3340.0;;1.0
4121;De Oude Wereld-Oost;Appartement;Alphen aan den Rijn                     ;Buurt     ;BU04840805;690.0;1850.0;;1.0
