ID;Plaatsnamen;Gemeentecode_1;Gemeentenaam_2;EGGCode_3;EGGNaam_4;Provinciecode_5;ProvincienaamAfkorting_6;PlaatsnaamPTTWoonplaatsnaam_7;PlaatsnaamGemeentenaam_8;Plaatsnaam_9
5154;Steenenkruis;716;Tholen                       ;94;             Sint Philipsland en Tholen ;29;Z. ;Nee;Nee;Steenenkruis                 
5155;Steenoven;941;Meijel                       ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Nee;Nee;Steenoven                    
5156;Steenoven;826;Oosterhout                   ;104;                        Gebied om Breda ;30;NB.;Nee;Nee;Steenoven                    
5157;Steenovens;715;Terneuzen                    ;99;    Kanaalzone Oost-Zeeuwsch-Vlaanderen ;29;Z. ;Nee;Nee;Steenovens                   
5158;Steenplaats;617;Strijen                      ;90;                         Hoeksche Waard ;28;ZH.;Nee;Nee;Steenplaats                  
5159;Steensel;770;Eersel                       ;116;                             Kempenland ;30;NB.;Ja ;Nee;Steensel                     
5160;Steenwijk;1708;Steenwijkerland              ;19;                   Noordwest-Overijssel ;23;O. ;Ja ;Nee;Steenwijk                    
5161;Steenwijkerland;1708;Steenwijkerland              ;19;                   Noordwest-Overijssel ;23;O. ;Nee;Ja ;Steenwijkerland              
5162;Steenwijkerwold;1708;Steenwijkerland              ;19;                   Noordwest-Overijssel ;23;O. ;Ja ;Nee;Steenwijkerwold              
5163;Steenwijksmoer;109;Coevorden                    ;18;                  Zuiddrents randgebied ;22;D. ;Nee;Nee;Steenwijksmoer               
5164;373;743;Asten                        ;118;                         Brabantse Peel ;30;NB.;Nee;Nee;Stegen                       
5165;Stegeren;175;Ommen                        ;21;                   Noordoost-Overijssel ;23;O. ;Ja ;Nee;Stegeren                     
5166;Steggerda;98;Weststellingwerf             ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Steggerda                    
5167;Steijl;983;Venlo                        ;121;           Industriegebied Venlo-Beesel ;31;L. ;Ja ;Nee;Steijl                       
5168;Stein;971;Stein                        ;124;                  Westelijke Mijnstreek ;31;L. ;Ja ;Ja ;Stein                        
5169;Stein;623;Vlist                        ;75;                         Krimpenerwaard ;28;ZH.;Nee;Nee;Stein                        
5170;Steinenburg;310;De Bilt                      ;44;                    Utrechtse Heuvelrug ;26;U. ;Nee;Nee;Steinenburg                  
5171;Stekkenberg;241;Groesbeek                    ;40;                     Gebied om Nijmegen ;25;Gld;Nee;Nee;Stekkenberg                  
5172;Stellendam;511;Goedereede                   ;92;                  Goeree en Overflakkee ;28;ZH.;Ja ;Nee;Stellendam                   
5173;Sterenborg;37;Stadskanaal                  ;4;                 Groninger Veenkoloniën ;20;Gr.;Nee;Nee;Sterenborg                   
5174;Sterksel;1658;Heeze-Leende                 ;117;Valkenswaard en oostelijke randgemeenten;30;NB.;Ja ;Nee;Sterksel                     
5175;Stevenfenne;153;Enschede                     ;23;                               Enschede ;23;O. ;Nee;Nee;Stevenfenne                  
5176;Stevensbeek;1702;Sint Anthonis                ;119;                         Land van Cuijk ;30;NB.;Ja ;Nee;Stevensbeek                  
5177;Stevensweert;933;Maasbracht                   ;122;Overig Midden-Limburg ten oosten v. Maas;31;L. ;Ja ;Nee;Stevensweert                 
5178;Stichting Rekken;229;Eibergen                     ;30;Overige gemeenten oostelijke Achterhoek ;25;Gld;Nee;Nee;Stichting Rekken             
5179;Stieltjeskanaal;109;Coevorden                    ;18;                  Zuiddrents randgebied ;22;D. ;Ja ;Nee;Stieltjeskanaal              
5180;Stiens;81;Leeuwarderadeel              ;12;                      Friese bouwstreek ;21;F. ;Ja ;Nee;Stiens                       
5181;Stipdonk;847;Someren                      ;118;                         Brabantse Peel ;30;NB.;Nee;Nee;Stipdonk                     
5182;Stiphout;794;Helmond                      ;115;                Industriegebied Helmond ;30;NB.;Nee;Nee;Stiphout                     
5183;Stippelberg;1652;Gemert-Bakel                 ;118;                         Brabantse Peel ;30;NB.;Nee;Nee;Stippelberg                  
5184;Stitswerd;1651;Eemsmond                     ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr.;Ja ;Nee;Stitswerd                    
5185;Stobben;48;Vlagtwedde                   ;4;                 Groninger Veenkoloniën ;20;Gr.;Nee;Nee;Stobben                      
5186;Stogger;918;Helden                       ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Nee;Nee;Stogger                      
5187;Stokhem;1729;Gulpen-Wittem                ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Nee;Nee;Stokhem                      
5188;78;305;Abcoude                      ;48;Vechtstreek en Plassengebied in Utrecht ;26;U. ;Nee;Nee;Stokkelaarsbrug              
5189;Stokkelen;770;Eersel                       ;116;                             Kempenland ;30;NB.;Nee;Nee;Stokkelen                    
5190;Stokkum;1735;Hof van Twente               ;24;            Overige gemeenten in Twente ;23;O. ;Nee;Nee;Stokkum                      
5191;589;207;Bergh                        ;27;     Oude-IJsselgebied (westelijk deel) ;25;Gld;Ja ;Nee;Stokkum                      
5192;Stokt;1507;Horst aan de Maas            ;120;                          Noord-Limburg ;31;L. ;Nee;Nee;Stokt                        
5193;Stolpen;476;Zijpe                        ;52;Overige gemeenten Kop van Noord-Holland ;27;NH.;Nee;Nee;Stolpen                      
5194;Stolpervlotbrug;476;Zijpe                        ;52;Overige gemeenten Kop van Noord-Holland ;27;NH.;Nee;Nee;Stolpervlotbrug              
5195;Stolwijk;623;Vlist                        ;75;                         Krimpenerwaard ;28;ZH.;Ja ;Nee;Stolwijk                     
5196;Stolwijkersluis (ged.);513;Gouda                        ;74;                     Gouda en omstreken ;28;ZH.;Nee;Nee;Stolwijkersluis (ged.)       
5197;Stolwijkersluis (ged.);623;Vlist                        ;75;                         Krimpenerwaard ;28;ZH.;Nee;Nee;Stolwijkersluis (ged.)       
5198;Stompetoren;458;Schermer                     ;56;             Noordhollands Middengewest ;27;NH.;Ja ;Nee;Stompetoren                  
5199;Stompwijk;1916;Leidschendam-Voorburg        ;80;               Randgebied 's-Gravenhage ;28;ZH.;Nee;Nee;Stompwijk                    
5200;Stoof;1655;Halderberge                  ;102; Bergen op Zoom, Roosendaal en omgeving ;30;NB.;Nee;Nee;Stoof                        
5201;Stootshorn;1987;Menterwolde                  ;3;                      Groninger Oldambt ;20;Gr.;Nee;Nee;Stootshorn                   
5202;Stormpolder;542;Krimpen aan den IJssel       ;88;         Oostelijk randgebied Rotterdam ;28;ZH.;Nee;Nee;Stormpolder                  
5203;667;585;Binnenmaas                   ;90;                         Hoeksche Waard ;28;ZH.;Nee;Nee;Stougjesdijk                 
5204;Stoutenburg;327;Leusden                      ;43;          Utrechtse Vallei en Eemgebied ;26;U. ;Ja ;Nee;Stoutenburg                  
5205;Stox;918;Helden                       ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Nee;Nee;Stox                         
5206;Strabeek;994;Valkenburg aan de Geul       ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Nee;Nee;Strabeek                     
5207;Strabrecht;1658;Heeze-Leende                 ;117;Valkenswaard en oostelijke randgemeenten;30;NB.;Nee;Nee;Strabrecht                   
5208;Stramproy;988;Weert                        ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Ja ;Nee;Stramproy                    
5209;Straten;823;Oirschot                     ;114;                   Randgebied Eindhoven ;30;NB.;Nee;Nee;Straten                      
5210;Strateris;946;Nederweert                   ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Nee;Nee;Strateris                    
5211;Stratum;772;Eindhoven                    ;113;                              Eindhoven ;30;NB.;Nee;Nee;Stratum                      
5212;Streefkerk;694;Liesveld                     ;77;       Overige gemeenten Alblasserwaard ;28;ZH.;Ja ;Nee;Streefkerk                   
5213;44;1680;Aa en Hunze                  ;16; Overige gemeenten Drentse Veenkoloniën ;22;D. ;Nee;Nee;Streek                       
5214;Streek, De;1651;Eemsmond                     ;1;Groninger Hoogeland en N. Westerkwartier;20;Gr.;Nee;Nee;Streek, De                   
5215;Streukel;193;Zwolle                       ;20;                    IJssel-, Vechtdelta ;23;O. ;Nee;Nee;Streukel                     
5216;Strevelshoek;597;Ridderkerk                   ;87;                  Oostelijk IJsselmonde ;28;ZH.;Nee;Nee;Strevelshoek                 
5217;170;1723;Alphen-Chaam                 ;108;                      Gebied om Tilburg ;30;NB.;Ja ;Nee;Strijbeek                    
5218;Strijen;617;Strijen                      ;90;                         Hoeksche Waard ;28;ZH.;Ja ;Ja ;Strijen                      
5219;Strijenham;716;Tholen                       ;94;             Sint Philipsland en Tholen ;29;Z. ;Nee;Nee;Strijenham                   
5220;Strijensas;617;Strijen                      ;90;                         Hoeksche Waard ;28;ZH.;Ja ;Nee;Strijensas                   
5221;Strijp;1659;Laarbeek                     ;115;                Industriegebied Helmond ;30;NB.;Nee;Nee;Strijp                       
5222;Strijp;603;Rijswijk                     ;80;               Randgebied 's-Gravenhage ;28;ZH.;Nee;Nee;Strijp                       
5223;Strijp;772;Eindhoven                    ;113;                              Eindhoven ;30;NB.;Nee;Nee;Strijp                       
5224;Strijpe;614;Westvoorne                   ;91;             Voorne-Putten en Rozenburg ;28;ZH.;Nee;Nee;Strijpe                      
5225;Strikberg;1719;Drimmelen                    ;101;         Zeekleigebied in Noord-Brabant ;30;NB.;Nee;Nee;Strikberg                    
5226;Stroe;462;Wieringen                    ;51;               Wieringen, Wieringermeer ;27;NH.;Nee;Nee;Stroe                        
5227;414;203;Barneveld                    ;31;                        Gelderse Vallei ;25;Gld;Ja ;Nee;Stroe                        
5228;Stroet;395;Harenkarspel                 ;53;               Westelijk West-Friesland ;27;NH.;Nee;Nee;Stroet                       
5229;97;59;Achtkarspelen                ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Stroobos                     
5230;Stroodorp;1695;Noord-Beveland               ;97;                Noord- en Zuid-Beveland ;29;Z. ;Nee;Nee;Stroodorp                    
5231;Strooivledder;1701;Westerveld                   ;17;                    Drentse zandgronden ;22;D. ;Nee;Nee;Strooivledder                
5232;Strucht;994;Valkenburg aan de Geul       ;127;         Overige gemeenten Zuid-Limburg ;31;L. ;Nee;Nee;Strucht                      
5233;Stuifakker;614;Westvoorne                   ;91;             Voorne-Putten en Rozenburg ;28;ZH.;Nee;Nee;Stuifakker                   
5234;Stuifzand;118;Hoogeveen                    ;18;                  Zuiddrents randgebied ;22;D. ;Ja ;Nee;Stuifzand                    
5235;Stuivezand;1719;Drimmelen                    ;101;         Zeekleigebied in Noord-Brabant ;30;NB.;Nee;Nee;Stuivezand                   
5236;Stuivezand;879;Zundert                      ;104;                        Gebied om Breda ;30;NB.;Nee;Nee;Stuivezand                   
5237;Sumar;737;Tytsjerksteradiel            ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Sumar                        
5238;98;59;Achtkarspelen                ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Surhuisterveen               
5239;99;59;Achtkarspelen                ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Surhuizum                    
5240;Susteren;1711;Echt-Susteren                ;122;Overig Midden-Limburg ten oosten v. Maas;31;L. ;Ja ;Nee;Susteren                     
5241;Suttum;53;Winsum                       ;6;         Groninger centrale Weidestreek ;20;Gr.;Nee;Nee;Suttum                       
5242;Suwâld;737;Tytsjerksteradiel            ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Suwâld                       
5243;Swaanwert;140;Littenseradiel               ;10;                      Fries weidegebied ;21;F. ;Nee;Nee;Swaanwert                    
5244;Swalmen;975;Swalmen                      ;122;Overig Midden-Limburg ten oosten v. Maas;31;L. ;Ja ;Ja ;Swalmen                      
5245;Swartbroek;988;Weert                        ;123;  Midden-Limburg ten westen van de Maas ;31;L. ;Nee;Nee;Swartbroek                   
5246;Sweikhuizen;962;Schinnen                     ;124;                  Westelijke Mijnstreek ;31;L. ;Ja ;Nee;Sweikhuizen                  
5247;Swichum;80;Leeuwarden                   ;11;                             Leeuwarden ;21;F. ;Ja ;Nee;Swichum                      
5248;Swier;951;Nuth                         ;125;                  Oostelijke Mijnstreek ;31;L. ;Nee;Nee;Swier                        
5249;Swifterbant;303;Dronten                      ;129;           Zuidelijke IJsselmeerpolders ;24;Fle;Ja ;Nee;Swifterbant                  
5250;Swolgen;993;Meerlo-Wanssum               ;120;                          Noord-Limburg ;31;L. ;Ja ;Nee;Swolgen                      
5251;Taarlo;1730;Tynaarlo                     ;14;                 Noorddrents randgebied ;22;D. ;Ja ;Nee;Taarlo                       
5252;Tabakshof;335;Montfoort                    ;49;                   Utrechts weidegebied ;26;U. ;Nee;Nee;Tabakshof                    
5253;Tange;37;Stadskanaal                  ;4;                 Groninger Veenkoloniën ;20;Gr.;Nee;Nee;Tange                        
5254;Tappersheul;589;Oudewater                    ;49;                   Utrechts weidegebied ;26;U. ;Nee;Nee;Tappersheul                  
5255;Tasdijk;677;Hulst                        ;100; Overige gem.  Oost-Zeeuwsch-Vlaanderen ;29;Z. ;Nee;Nee;Tasdijk                      
5256;Teckop;632;Woerden                      ;49;                   Utrechts weidegebied ;26;U. ;Nee;Nee;Teckop                       
5257;Teeffelen;808;Lith                         ;111;                               Maaskant ;30;NB.;Ja ;Nee;Teeffelen                    
5258;Teerns;80;Leeuwarden                   ;11;                             Leeuwarden ;21;F. ;Ja ;Nee;Teerns                       
5259;Tegelen;983;Venlo                        ;121;           Industriegebied Venlo-Beesel ;31;L. ;Ja ;Nee;Tegelen                      
5260;Telgt;233;Ermelo                       ;32;                         IJsselmeerkust ;25;Gld;Nee;Nee;Telgt                        
5261;Tempel;595;Reeuwijk                     ;74;                     Gouda en omstreken ;28;ZH.;Nee;Nee;Tempel                       
5262;Terband;74;Heerenveen                   ;9;                       Fries zandgebied ;21;F. ;Ja ;Nee;Terband                      
