ID;Werkloosheidsduur;Persoonskenmerken;Perioden;WerklozeBeroepsbevolking_1
1200;Kortdurig werkloos;3 Hbo, wo;2013 1e kwartaal;102
1201;Kortdurig werkloos;3 Hbo, wo;2013 2e kwartaal;91
1202;Kortdurig werkloos;3 Hbo, wo;2013 3e kwartaal;106
1203;Kortdurig werkloos;3 Hbo, wo;2013 4e kwartaal;110
1204;Kortdurig werkloos;3 Hbo, wo;2013;102
1205;Kortdurig werkloos;3 Hbo, wo;2014 1e kwartaal;101
1206;Kortdurig werkloos;3 Hbo, wo;2014 2e kwartaal;92
1207;Kortdurig werkloos;3 Hbo, wo;2014 3e kwartaal;100
1208;Kortdurig werkloos;3 Hbo, wo;2014 4e kwartaal;96
1209;Kortdurig werkloos;3 Hbo, wo;2014;98
1210;Kortdurig werkloos;3 Hbo, wo;2015 1e kwartaal;95
1211;Kortdurig werkloos;3 Hbo, wo;2015 2e kwartaal;85
1212;Kortdurig werkloos;3 Hbo, wo;2015 3e kwartaal;92
1213;Kortdurig werkloos;3 Hbo, wo;2015 4e kwartaal;98
1214;Kortdurig werkloos;3 Hbo, wo;2015;92
1215;Kortdurig werkloos;3 Hbo, wo;2016 1e kwartaal;96
1216;Kortdurig werkloos;3 Hbo, wo;2016 2e kwartaal;75
1217;Kortdurig werkloos;3 Hbo, wo;2016 3e kwartaal;93
1218;Kortdurig werkloos;3 Hbo, wo;2016 4e kwartaal;91
1219;Kortdurig werkloos;3 Hbo, wo;2016;89
1220;Kortdurig werkloos;3 Hbo, wo;2017 1e kwartaal;98
1221;Kortdurig werkloos;3 Hbo, wo;2017 2e kwartaal;81
1222;Kortdurig werkloos;3 Hbo, wo;2017 3e kwartaal;95
1223;Kortdurig werkloos;3 Hbo, wo;2017 4e kwartaal;83
1224;Kortdurig werkloos;3 Hbo, wo;2017;89
1225;Kortdurig werkloos;3 Hbo, wo;2018 1e kwartaal;86
1226;Kortdurig werkloos;3 Hbo, wo;2018 2e kwartaal;79
1227;Kortdurig werkloos;3 Hbo, wo;2018 3e kwartaal;90
1228;Kortdurig werkloos;3 Hbo, wo;2018 4e kwartaal;90
1229;Kortdurig werkloos;3 Hbo, wo;2018;86
1230;Kortdurig werkloos;3 Hbo, wo;2019 1e kwartaal;92
1231;Kortdurig werkloos;3 Hbo, wo;2019 2e kwartaal;81
1232;Kortdurig werkloos;3 Hbo, wo;2019 3e kwartaal;87
1233;Kortdurig werkloos;3 Hbo, wo;2019 4e kwartaal;81
1234;Kortdurig werkloos;3 Hbo, wo;2019;85
1235;Kortdurig werkloos;3 Hbo, wo;2020 1e kwartaal;93
1236;Kortdurig werkloos;3 Hbo, wo;2020 2e kwartaal;98
1237;Kortdurig werkloos;3 Hbo, wo;2020 3e kwartaal;108
1238;Kortdurig werkloos;3 Hbo, wo;2020 4e kwartaal;105
1239;Kortdurig werkloos;3 Hbo, wo;2020;101
1240;Kortdurig werkloos;3 Hbo, wo;2021 1e kwartaal;95
1241;Kortdurig werkloos;3 Hbo, wo;2021 2e kwartaal;81
1242;Kortdurig werkloos;3 Hbo, wo;2021 3e kwartaal;100
1243;Kortdurig werkloos;3 Hbo, wo;2021 4e kwartaal;88
1244;Kortdurig werkloos;3 Hbo, wo;2021;91
1245;Kortdurig werkloos;3 Hbo, wo;2022 1e kwartaal;85
1246;Kortdurig werkloos;3 Hbo, wo;2022 2e kwartaal;76
1247;Kortdurig werkloos;3 Hbo, wo;2022 3e kwartaal;97
1248;Kortdurig werkloos;3 Hbo, wo;2022 4e kwartaal;91
1249;Kortdurig werkloos;3 Hbo, wo;2022;87
1250;Kortdurig werkloos;3 Hbo, wo;2023 1e kwartaal;98
1251;Kortdurig werkloos;3 Hbo, wo;2023 2e kwartaal;85
1252;Kortdurig werkloos;3 Hbo, wo;2023 3e kwartaal;103
1253;Kortdurig werkloos;3 Hbo, wo;2023 4e kwartaal;87
1254;Kortdurig werkloos;3 Hbo, wo;2023;93
1255;Kortdurig werkloos;3 Hbo, wo;2024 1e kwartaal;102
1256;Kortdurig werkloos;3 Hbo, wo;2024 2e kwartaal;88
1257;Kortdurig werkloos;3 Hbo, wo;2024 3e kwartaal;101
1258;Kortdurig werkloos;3 Hbo, wo;2024 4e kwartaal;100
1259;Kortdurig werkloos;3 Hbo, wo;2024;98
1260;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2013 1e kwartaal;14
1261;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2013 2e kwartaal;15
1262;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2013 3e kwartaal;15
1263;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2013 4e kwartaal;13
1264;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2013;14
1265;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2014 1e kwartaal;8
1266;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2014 2e kwartaal;6
1267;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2014 3e kwartaal;2
1268;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2014 4e kwartaal;4
1269;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2014;5
1270;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2015 1e kwartaal;2
1271;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2015 2e kwartaal;3
1272;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2015 3e kwartaal;4
1273;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2015 4e kwartaal;5
1274;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2015;4
1275;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2016 1e kwartaal;2
1276;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2016 2e kwartaal;5
1277;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2016 3e kwartaal;4
1278;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2016 4e kwartaal;4
1279;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2016;4
1280;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2017 1e kwartaal;3
1281;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2017 2e kwartaal;2
1282;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2017 3e kwartaal;2
1283;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2017 4e kwartaal;3
1284;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2017;2
1285;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2018 1e kwartaal;4
1286;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2018 2e kwartaal;4
1287;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2018 3e kwartaal;2
1288;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2018 4e kwartaal;2
1289;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2018;3
1290;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2019 1e kwartaal;2
1291;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2019 2e kwartaal;4
1292;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2019 3e kwartaal;4
1293;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2019 4e kwartaal;3
1294;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2019;3
1295;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2020 1e kwartaal;2
1296;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2020 2e kwartaal;3
1297;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2020 3e kwartaal;2
1298;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2020 4e kwartaal;6
1299;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2020;3
1300;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2021 1e kwartaal;8
1301;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2021 2e kwartaal;2
1302;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2021 3e kwartaal;1
1303;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2021 4e kwartaal;2
1304;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2021;3
1305;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2022 1e kwartaal;1
1306;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2022 2e kwartaal;1
1307;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2022 3e kwartaal;2
1308;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2022 4e kwartaal;3
1309;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2022;2
1310;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2023 1e kwartaal;1
1311;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2023 2e kwartaal;1
1312;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2023 3e kwartaal;1
1313;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2023 4e kwartaal;1
1314;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2023;1
1315;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2024 1e kwartaal;2
1316;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2024 2e kwartaal;1
1317;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2024 3e kwartaal;1
1318;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2024 4e kwartaal;3
1319;Kortdurig werkloos;Onderwijsniveau: weet niet of onbekend;2024;2
1320;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 1e kwartaal;186
1321;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 2e kwartaal;182
1322;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 3e kwartaal;188
1323;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013 4e kwartaal;184
1324;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2013;185
1325;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 1e kwartaal;189
1326;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 2e kwartaal;170
1327;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 3e kwartaal;164
1328;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014 4e kwartaal;162
1329;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2014;171
1330;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 1e kwartaal;170
1331;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 2e kwartaal;156
1332;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 3e kwartaal;160
1333;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015 4e kwartaal;162
1334;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2015;162
1335;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 1e kwartaal;172
1336;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 2e kwartaal;160
1337;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 3e kwartaal;154
1338;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016 4e kwartaal;151
1339;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2016;159
1340;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 1e kwartaal;154
1341;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 2e kwartaal;141
1342;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 3e kwartaal;140
1343;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017 4e kwartaal;132
1344;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2017;142
1345;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 1e kwartaal;130
1346;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 2e kwartaal;121
1347;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 3e kwartaal;130
1348;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018 4e kwartaal;121
1349;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2018;126
1350;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 1e kwartaal;125
1351;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 2e kwartaal;118
1352;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 3e kwartaal;131
1353;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019 4e kwartaal;131
1354;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2019;127
1355;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2020 1e kwartaal;126
1356;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2020 2e kwartaal;165
1357;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2020 3e kwartaal;179
1358;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2020 4e kwartaal;162
1359;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2020;158
1360;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2021 1e kwartaal;160
1361;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2021 2e kwartaal;148
1362;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2021 3e kwartaal;143
1363;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2021 4e kwartaal;118
1364;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2021;142
1365;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2022 1e kwartaal;120
1366;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2022 2e kwartaal;114
1367;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2022 3e kwartaal;140
1368;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2022 4e kwartaal;125
1369;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2022;125
1370;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2023 1e kwartaal;135
1371;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2023 2e kwartaal;139
1372;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2023 3e kwartaal;155
1373;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2023 4e kwartaal;129
1374;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2023;140
1375;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2024 1e kwartaal;145
1376;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2024 2e kwartaal;141
1377;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2024 3e kwartaal;153
1378;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2024 4e kwartaal;140
1379;Kortdurig werkloos;Leeftijd: 15 tot 25 jaar;2024;145
1380;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 1e kwartaal;183
1381;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 2e kwartaal;184
1382;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 3e kwartaal;181
1383;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013 4e kwartaal;177
1384;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2013;181
1385;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 1e kwartaal;190
1386;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 2e kwartaal;170
1387;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 3e kwartaal;152
1388;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014 4e kwartaal;150
1389;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2014;166
1390;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 1e kwartaal;162
1391;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 2e kwartaal;143
1392;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 3e kwartaal;140
1393;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015 4e kwartaal;134
1394;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2015;145
1395;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 1e kwartaal;138
1396;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 2e kwartaal;121
1397;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 3e kwartaal;127
1398;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016 4e kwartaal;118
1399;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2016;126
1400;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 1e kwartaal;127
1401;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 2e kwartaal;110
1402;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 3e kwartaal;112
1403;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017 4e kwartaal;107
1404;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2017;114
1405;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 1e kwartaal;110
1406;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 2e kwartaal;95
1407;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 3e kwartaal;83
1408;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018 4e kwartaal;96
1409;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2018;96
1410;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 1e kwartaal;106
1411;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 2e kwartaal;99
1412;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 3e kwartaal;96
1413;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019 4e kwartaal;104
1414;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2019;101
1415;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2020 1e kwartaal;107
1416;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2020 2e kwartaal;123
1417;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2020 3e kwartaal;126
1418;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2020 4e kwartaal;126
1419;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2020;120
1420;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2021 1e kwartaal;119
1421;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2021 2e kwartaal;97
1422;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2021 3e kwartaal;97
1423;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2021 4e kwartaal;96
1424;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2021;102
1425;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2022 1e kwartaal;96
1426;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2022 2e kwartaal;83
1427;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2022 3e kwartaal;98
1428;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2022 4e kwartaal;101
1429;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2022;94
1430;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2023 1e kwartaal;107
1431;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2023 2e kwartaal;94
1432;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2023 3e kwartaal;100
1433;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2023 4e kwartaal;99
1434;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2023;100
1435;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2024 1e kwartaal;112
1436;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2024 2e kwartaal;100
1437;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2024 3e kwartaal;105
1438;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2024 4e kwartaal;108
1439;Kortdurig werkloos;Leeftijd: 25 tot 45 jaar;2024;106
1440;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2013 1e kwartaal;96
1441;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2013 2e kwartaal;96
1442;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2013 3e kwartaal;103
1443;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2013 4e kwartaal;92
1444;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2013;97
1445;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2014 1e kwartaal;98
1446;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2014 2e kwartaal;87
1447;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2014 3e kwartaal;85
1448;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2014 4e kwartaal;80
1449;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2014;87
1450;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2015 1e kwartaal;94
1451;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2015 2e kwartaal;76
1452;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2015 3e kwartaal;78
1453;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2015 4e kwartaal;75
1454;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2015;81
1455;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2016 1e kwartaal;75
1456;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2016 2e kwartaal;72
1457;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2016 3e kwartaal;74
1458;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2016 4e kwartaal;74
1459;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2016;74
1460;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2017 1e kwartaal;73
1461;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2017 2e kwartaal;63
1462;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2017 3e kwartaal;69
1463;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2017 4e kwartaal;56
1464;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2017;65
1465;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2018 1e kwartaal;60
1466;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2018 2e kwartaal;54
1467;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2018 3e kwartaal;46
1468;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2018 4e kwartaal;56
1469;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2018;54
1470;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2019 1e kwartaal;64
1471;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2019 2e kwartaal;60
1472;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2019 3e kwartaal;60
1473;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2019 4e kwartaal;60
1474;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2019;61
1475;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2020 1e kwartaal;61
1476;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2020 2e kwartaal;74
1477;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2020 3e kwartaal;78
1478;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2020 4e kwartaal;67
1479;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2020;70
1480;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2021 1e kwartaal;68
1481;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2021 2e kwartaal;62
1482;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2021 3e kwartaal;65
1483;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2021 4e kwartaal;56
1484;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2021;63
1485;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2022 1e kwartaal;61
1486;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2022 2e kwartaal;48
1487;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2022 3e kwartaal;67
1488;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2022 4e kwartaal;62
1489;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2022;60
1490;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2023 1e kwartaal;67
1491;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2023 2e kwartaal;59
1492;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2023 3e kwartaal;64
1493;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2023 4e kwartaal;61
1494;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2023;63
1495;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2024 1e kwartaal;71
1496;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2024 2e kwartaal;63
1497;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2024 3e kwartaal;67
1498;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2024 4e kwartaal;64
1499;Kortdurig werkloos;Leeftijd: 25 tot 35 jaar;2024;66
1500;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2013 1e kwartaal;87
1501;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2013 2e kwartaal;88
1502;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2013 3e kwartaal;78
1503;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2013 4e kwartaal;86
1504;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2013;85
1505;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2014 1e kwartaal;92
1506;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2014 2e kwartaal;83
1507;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2014 3e kwartaal;68
1508;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2014 4e kwartaal;70
1509;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2014;78
1510;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2015 1e kwartaal;68
1511;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2015 2e kwartaal;67
1512;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2015 3e kwartaal;63
1513;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2015 4e kwartaal;59
1514;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2015;64
1515;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2016 1e kwartaal;63
1516;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2016 2e kwartaal;49
1517;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2016 3e kwartaal;53
1518;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2016 4e kwartaal;44
1519;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2016;52
1520;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2017 1e kwartaal;54
1521;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2017 2e kwartaal;48
1522;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2017 3e kwartaal;42
1523;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2017 4e kwartaal;50
1524;Kortdurig werkloos;Leeftijd: 35 tot 45 jaar;2017;49
