ID;Destination;Periods;ValueAtCurrentPrices_1;ValueAtPricesOf2015_2;VolumeChangesOnPreviousYear_3;PriceIndices_4
3089;90-92 Arts, culture and lotteries;2004;565.0;609.0;20.2;92.8
3090;90-92 Arts, culture and lotteries;2005;505.0;545.0;-10.4;92.6
3091;90-92 Arts, culture and lotteries;2006;558.0;604.0;10.7;92.5
3092;90-92 Arts, culture and lotteries;2007;606.0;648.0;7.3;93.5
3093;90-92 Arts, culture and lotteries;2008;619.0;654.0;1.0;94.6
3094;90-92 Arts, culture and lotteries;2009;555.0;578.0;-11.6;96.0
3095;90-92 Arts, culture and lotteries;2010;586.0;602.0;4.1;97.3
3096;90-92 Arts, culture and lotteries;2011;597.0;610.0;1.4;97.8
3097;90-92 Arts, culture and lotteries;2012;593.0;602.0;-1.3;98.5
3098;90-92 Arts, culture and lotteries;2013;611.0;617.0;2.5;99.0
3099;90-92 Arts, culture and lotteries;2014;667.0;671.0;8.7;99.4
3100;90-92 Arts, culture and lotteries;2015;671.0;671.0;0.0;100.0
3101;90-92 Arts, culture and lotteries;2016;919.0;922.0;37.4;99.7
3102;90-92 Arts, culture and lotteries;2017;956.0;960.0;4.1;99.6
3103;90-92 Arts, culture and lotteries;2018;959.0;949.0;-1.2;101.0
3104;90-92 Arts, culture and lotteries;2019;1014.0;990.0;4.3;102.5
3105;90-92 Arts, culture and lotteries;2020;779.0;756.0;-23.6;103.0
3106;90-92 Arts, culture and lotteries;2021;802.0;768.0;1.5;104.4
3107;90-92 Arts, culture and lotteries;2022;;;;
3108;93 Sports and recreation;1995;156.0;133.0;;117.1
3109;93 Sports and recreation;1996;164.0;148.0;10.9;111.0
3110;93 Sports and recreation;1997;192.0;175.0;18.3;109.8
3111;93 Sports and recreation;1998;209.0;202.0;15.6;103.4
3112;93 Sports and recreation;1999;233.0;228.0;12.9;102.1
3113;93 Sports and recreation;2000;241.0;235.0;3.0;102.5
3114;93 Sports and recreation;2001;237.0;235.0;0.0;100.8
3115;93 Sports and recreation;2002;233.0;230.0;-2.1;101.2
3116;93 Sports and recreation;2003;214.0;219.0;-4.7;97.6
3117;93 Sports and recreation;2004;218.0;222.0;1.4;98.0
3118;93 Sports and recreation;2005;227.0;237.0;6.4;95.9
3119;93 Sports and recreation;2006;244.0;251.0;6.2;97.1
3120;93 Sports and recreation;2007;253.0;253.0;0.8;99.9
3121;93 Sports and recreation;2008;260.0;262.0;3.6;99.1
3122;93 Sports and recreation;2009;262.0;264.0;0.8;99.1
3123;93 Sports and recreation;2010;278.0;280.0;6.1;99.1
3124;93 Sports and recreation;2011;285.0;289.0;2.9;98.8
3125;93 Sports and recreation;2012;294.0;301.0;4.2;97.8
3126;93 Sports and recreation;2013;300.0;305.0;1.4;98.4
3127;93 Sports and recreation;2014;321.0;320.0;5.0;100.3
3128;93 Sports and recreation;2015;319.0;319.0;-0.3;100.0
3129;93 Sports and recreation;2016;333.0;335.0;5.0;99.4
3130;93 Sports and recreation;2017;335.0;338.0;0.9;99.1
3131;93 Sports and recreation;2018;346.0;349.0;3.3;99.1
3132;93 Sports and recreation;2019;357.0;357.0;2.3;99.9
3133;93 Sports and recreation;2020;267.0;264.0;-26.1;101.1
3134;93 Sports and recreation;2021;278.0;272.0;3.0;102.2
3135;93 Sports and recreation;2022;;;;
3136;S Other service activities;1995;411.0;529.0;;77.7
3137;S Other service activities;1996;399.0;507.0;-4.1;78.7
3138;S Other service activities;1997;473.0;593.0;17.0;79.7
3139;S Other service activities;1998;457.0;567.0;-4.4;80.6
3140;S Other service activities;1999;565.0;701.0;23.6;80.6
3141;S Other service activities;2000;576.0;697.0;-0.5;82.6
3142;S Other service activities;2001;567.0;670.0;-4.0;84.7
3143;S Other service activities;2002;637.0;743.0;10.9;85.8
3144;S Other service activities;2003;610.0;702.0;-5.5;86.9
3145;S Other service activities;2004;672.0;763.0;8.7;88.1
3146;S Other service activities;2005;784.0;884.0;15.9;88.6
3147;S Other service activities;2006;833.0;928.0;5.0;89.7
3148;S Other service activities;2007;814.0;887.0;-4.4;91.7
3149;S Other service activities;2008;910.0;973.0;9.7;93.5
3150;S Other service activities;2009;725.0;765.0;-21.4;94.8
3151;S Other service activities;2010;696.0;728.0;-4.8;95.6
3152;S Other service activities;2011;719.0;749.0;2.9;96.0
3153;S Other service activities;2012;668.0;687.0;-8.2;97.2
3154;S Other service activities;2013;753.0;769.0;11.8;98.0
3155;S Other service activities;2014;753.0;764.0;-0.7;98.6
3156;S Other service activities;2015;727.0;727.0;-4.8;100.0
3157;S Other service activities;2016;778.0;776.0;6.7;100.3
3158;S Other service activities;2017;843.0;836.0;7.7;100.9
3159;S Other service activities;2018;831.0;795.0;-4.9;104.5
3160;S Other service activities;2019;883.0;830.0;4.3;106.4
3161;S Other service activities;2020;922.0;843.0;1.6;109.4
3162;S Other service activities;2021;1005.0;893.0;6.0;112.5
3163;S Other service activities;2022;;;;
3164;94 Membership organisations;1995;200.0;294.0;;68.1
3165;94 Membership organisations;1996;198.0;285.0;-3.0;69.5
3166;94 Membership organisations;1997;204.0;289.0;1.5;70.5
3167;94 Membership organisations;1998;202.0;281.0;-2.9;71.9
3168;94 Membership organisations;1999;245.0;335.0;19.3;73.1
3169;94 Membership organisations;2000;260.0;342.0;2.0;76.0
3170;94 Membership organisations;2001;291.0;367.0;7.3;79.3
3171;94 Membership organisations;2002;305.0;375.0;2.1;81.4
3172;94 Membership organisations;2003;299.0;360.0;-3.9;83.1
3173;94 Membership organisations;2004;312.0;369.0;2.7;84.5
3174;94 Membership organisations;2005;319.0;372.0;0.6;85.8
3175;94 Membership organisations;2006;326.0;373.0;0.3;87.4
3176;94 Membership organisations;2007;313.0;351.0;-5.8;89.1
3177;94 Membership organisations;2008;322.0;352.0;0.3;91.4
3178;94 Membership organisations;2009;327.0;349.0;-0.9;93.7
3179;94 Membership organisations;2010;342.0;358.0;2.4;95.6
3180;94 Membership organisations;2011;351.0;364.0;1.8;96.5
3181;94 Membership organisations;2012;355.0;365.0;0.3;97.3
3182;94 Membership organisations;2013;405.0;413.0;13.2;98.0
3183;94 Membership organisations;2014;406.0;412.0;-0.2;98.5
3184;94 Membership organisations;2015;400.0;400.0;-3.0;100.0
3185;94 Membership organisations;2016;393.0;390.0;-2.5;100.8
3186;94 Membership organisations;2017;420.0;412.0;5.6;102.0
3187;94 Membership organisations;2018;449.0;427.0;3.6;105.3
3188;94 Membership organisations;2019;462.0;431.0;1.1;107.1
3189;94 Membership organisations;2020;497.0;452.0;4.8;110.0
3190;94 Membership organisations;2021;534.0;468.0;3.6;114.1
3191;94 Membership organisations;2022;;;;
3192;95 Repair computers and consumergoods;1995;26.0;35.0;;73.5
3193;95 Repair computers and consumergoods;1996;29.0;39.0;11.5;73.5
3194;95 Repair computers and consumergoods;1997;36.0;48.0;20.7;75.6
3195;95 Repair computers and consumergoods;1998;42.0;54.0;13.9;77.5
3196;95 Repair computers and consumergoods;1999;48.0;63.0;16.7;75.9
3197;95 Repair computers and consumergoods;2000;47.0;63.0;0.0;74.3
3198;95 Repair computers and consumergoods;2001;47.0;62.0;-2.1;75.9
3199;95 Repair computers and consumergoods;2002;33.0;42.0;-31.9;78.3
3200;95 Repair computers and consumergoods;2003;35.0;43.0;3.0;80.6
3201;95 Repair computers and consumergoods;2004;35.0;42.0;-2.9;83.0
3202;95 Repair computers and consumergoods;2005;43.0;53.0;25.7;81.1
3203;95 Repair computers and consumergoods;2006;42.0;49.0;-7.0;85.1
3204;95 Repair computers and consumergoods;2007;49.0;51.0;2.4;97.0
3205;95 Repair computers and consumergoods;2008;56.0;55.0;8.2;102.5
3206;95 Repair computers and consumergoods;2009;54.0;53.0;-3.6;102.5
3207;95 Repair computers and consumergoods;2010;40.0;40.0;-24.1;100.0
3208;95 Repair computers and consumergoods;2011;39.0;39.0;-2.5;100.0
3209;95 Repair computers and consumergoods;2012;34.0;34.0;-12.8;100.0
3210;95 Repair computers and consumergoods;2013;37.0;37.0;8.8;100.0
3211;95 Repair computers and consumergoods;2014;29.0;29.0;-21.6;100.0
3212;95 Repair computers and consumergoods;2015;34.0;34.0;17.2;100.0
3213;95 Repair computers and consumergoods;2016;46.0;47.0;38.2;97.9
3214;95 Repair computers and consumergoods;2017;52.0;53.0;13.0;97.9
3215;95 Repair computers and consumergoods;2018;63.0;64.0;21.2;97.9
3216;95 Repair computers and consumergoods;2019;50.0;51.0;-20.6;97.9
3217;95 Repair computers and consumergoods;2020;59.0;59.0;16.0;99.6
3218;95 Repair computers and consumergoods;2021;41.0;41.0;-30.5;99.6
3219;95 Repair computers and consumergoods;2022;;;;
3220;96 Other personal services;1995;185.0;210.0;;88.3
3221;96 Other personal services;1996;172.0;194.0;-7.6;88.8
3222;96 Other personal services;1997;233.0;260.0;34.3;89.6
3223;96 Other personal services;1998;213.0;238.0;-8.6;89.6
3224;96 Other personal services;1999;272.0;307.0;29.1;88.6
3225;96 Other personal services;2000;269.0;298.0;-2.9;90.3
3226;96 Other personal services;2001;229.0;253.0;-15.2;90.7
3227;96 Other personal services;2002;299.0;331.0;31.0;90.4
3228;96 Other personal services;2003;276.0;304.0;-8.0;90.7
3229;96 Other personal services;2004;325.0;355.0;16.7;91.6
3230;96 Other personal services;2005;422.0;460.0;29.5;91.8
3231;96 Other personal services;2006;465.0;505.0;9.7;92.2
3232;96 Other personal services;2007;452.0;484.0;-4.1;93.4
3233;96 Other personal services;2008;532.0;563.0;16.4;94.5
3234;96 Other personal services;2009;344.0;362.0;-35.7;95.0
3235;96 Other personal services;2010;314.0;330.0;-8.7;95.0
3236;96 Other personal services;2011;329.0;346.0;4.8;95.0
3237;96 Other personal services;2012;279.0;288.0;-16.7;96.8
3238;96 Other personal services;2013;311.0;318.0;10.4;97.7
3239;96 Other personal services;2014;318.0;322.0;1.3;98.6
3240;96 Other personal services;2015;293.0;293.0;-9.1;100.0
3241;96 Other personal services;2016;339.0;339.0;15.7;100.0
3242;96 Other personal services;2017;371.0;371.0;9.4;100.0
3243;96 Other personal services;2018;319.0;304.0;-18.1;104.9
3244;96 Other personal services;2019;371.0;346.0;13.8;107.2
3245;96 Other personal services;2020;366.0;331.0;-4.3;110.6
3246;96 Other personal services;2021;430.0;381.0;15.0;112.9
3247;96 Other personal services;2022;;;;
3248;T Activities of households;1995;0.0;;;
3249;T Activities of households;1996;0.0;;;
3250;T Activities of households;1997;0.0;;;
3251;T Activities of households;1998;0.0;;;
3252;T Activities of households;1999;0.0;;;
3253;T Activities of households;2000;0.0;;;
3254;T Activities of households;2001;0.0;;;
3255;T Activities of households;2002;0.0;;;
3256;T Activities of households;2003;0.0;;;
3257;T Activities of households;2004;0.0;;;
3258;T Activities of households;2005;0.0;;;
3259;T Activities of households;2006;0.0;;;
3260;T Activities of households;2007;0.0;;;
3261;T Activities of households;2008;0.0;;;
3262;T Activities of households;2009;0.0;;;
3263;T Activities of households;2010;0.0;;;
3264;T Activities of households;2011;0.0;;;
3265;T Activities of households;2012;0.0;;;
3266;T Activities of households;2013;0.0;;;
3267;T Activities of households;2014;0.0;;;
3268;T Activities of households;2015;0.0;;;
3269;T Activities of households;2016;0.0;;;
3270;T Activities of households;2017;0.0;;;
3271;T Activities of households;2018;0.0;;;
3272;T Activities of households;2019;0.0;;;
3273;T Activities of households;2020;0.0;;;
3274;T Activities of households;2021;0.0;;;
3275;T Activities of households;2022;;;;
3276;97 Households with domestic personnel ;1995;0.0;;;
3277;97 Households with domestic personnel ;1996;0.0;;;
3278;97 Households with domestic personnel ;1997;0.0;;;
3279;97 Households with domestic personnel ;1998;0.0;;;
3280;97 Households with domestic personnel ;1999;0.0;;;
3281;97 Households with domestic personnel ;2000;0.0;;;
3282;97 Households with domestic personnel ;2001;0.0;;;
3283;97 Households with domestic personnel ;2002;0.0;;;
3284;97 Households with domestic personnel ;2003;0.0;;;
3285;97 Households with domestic personnel ;2004;0.0;;;
3286;97 Households with domestic personnel ;2005;0.0;;;
3287;97 Households with domestic personnel ;2006;0.0;;;
3288;97 Households with domestic personnel ;2007;0.0;;;
3289;97 Households with domestic personnel ;2008;0.0;;;
3290;97 Households with domestic personnel ;2009;0.0;;;
3291;97 Households with domestic personnel ;2010;0.0;;;
3292;97 Households with domestic personnel ;2011;0.0;;;
3293;97 Households with domestic personnel ;2012;0.0;;;
3294;97 Households with domestic personnel ;2013;0.0;;;
3295;97 Households with domestic personnel ;2014;0.0;;;
3296;97 Households with domestic personnel ;2015;0.0;;;
3297;97 Households with domestic personnel ;2016;0.0;;;
3298;97 Households with domestic personnel ;2017;0.0;;;
3299;97 Households with domestic personnel ;2018;0.0;;;
3300;97 Households with domestic personnel ;2019;0.0;;;
3301;97 Households with domestic personnel ;2020;0.0;;;
3302;97 Households with domestic personnel ;2021;0.0;;;
3303;97 Households with domestic personnel ;2022;;;;
3304;99 Extraterritorial organisations ;1995;0.0;;;
3305;99 Extraterritorial organisations ;1996;0.0;;;
3306;99 Extraterritorial organisations ;1997;0.0;;;
3307;99 Extraterritorial organisations ;1998;0.0;;;
3308;99 Extraterritorial organisations ;1999;0.0;;;
3309;99 Extraterritorial organisations ;2000;0.0;;;
3310;99 Extraterritorial organisations ;2001;0.0;;;
3311;99 Extraterritorial organisations ;2002;0.0;;;
3312;99 Extraterritorial organisations ;2003;0.0;;;
3313;99 Extraterritorial organisations ;2004;0.0;;;
3314;99 Extraterritorial organisations ;2005;0.0;;;
3315;99 Extraterritorial organisations ;2006;0.0;;;
3316;99 Extraterritorial organisations ;2007;0.0;;;
3317;99 Extraterritorial organisations ;2008;0.0;;;
3318;99 Extraterritorial organisations ;2009;0.0;;;
3319;99 Extraterritorial organisations ;2010;0.0;;;
3320;99 Extraterritorial organisations ;2011;0.0;;;
3321;99 Extraterritorial organisations ;2012;0.0;;;
3322;99 Extraterritorial organisations ;2013;0.0;;;
3323;99 Extraterritorial organisations ;2014;0.0;;;
3324;99 Extraterritorial organisations ;2015;0.0;;;
3325;99 Extraterritorial organisations ;2016;0.0;;;
3326;99 Extraterritorial organisations ;2017;0.0;;;
3327;99 Extraterritorial organisations ;2018;0.0;;;
3328;99 Extraterritorial organisations ;2019;0.0;;;
3329;99 Extraterritorial organisations ;2020;0.0;;;
3330;99 Extraterritorial organisations ;2021;0.0;;;
3331;99 Extraterritorial organisations ;2022;;;;
3332;U Extraterritorial organisations;1995;0.0;;;
3333;U Extraterritorial organisations;1996;0.0;;;
3334;U Extraterritorial organisations;1997;0.0;;;
3335;U Extraterritorial organisations;1998;0.0;;;
3336;U Extraterritorial organisations;1999;0.0;;;
3337;U Extraterritorial organisations;2000;0.0;;;
3338;U Extraterritorial organisations;2001;0.0;;;
3339;U Extraterritorial organisations;2002;0.0;;;
3340;U Extraterritorial organisations;2003;0.0;;;
3341;U Extraterritorial organisations;2004;0.0;;;
3342;U Extraterritorial organisations;2005;0.0;;;
3343;U Extraterritorial organisations;2006;0.0;;;
3344;U Extraterritorial organisations;2007;0.0;;;
3345;U Extraterritorial organisations;2008;0.0;;;
3346;U Extraterritorial organisations;2009;0.0;;;
3347;U Extraterritorial organisations;2010;0.0;;;
3348;U Extraterritorial organisations;2011;0.0;;;
3349;U Extraterritorial organisations;2012;0.0;;;
3350;U Extraterritorial organisations;2013;0.0;;;
3351;U Extraterritorial organisations;2014;0.0;;;
3352;U Extraterritorial organisations;2015;0.0;;;
3353;U Extraterritorial organisations;2016;0.0;;;
3354;U Extraterritorial organisations;2017;0.0;;;
3355;U Extraterritorial organisations;2018;0.0;;;
3356;U Extraterritorial organisations;2019;0.0;;;
3357;U Extraterritorial organisations;2020;0.0;;;
3358;U Extraterritorial organisations;2021;0.0;;;
3359;U Extraterritorial organisations;2022;;;;
3360;Sales of used fixed assets;1995;715.0;895.0;;79.9
3361;Sales of used fixed assets;1996;706.0;880.0;-1.7;80.3
3362;Sales of used fixed assets;1997;796.0;983.0;11.8;81.0
3363;Sales of used fixed assets;1998;1175.0;1444.0;46.9;81.4
3364;Sales of used fixed assets;1999;1111.0;1335.0;-7.6;83.3
3365;Sales of used fixed assets;2000;1084.0;1278.0;-4.2;84.8
3366;Sales of used fixed assets;2001;1699.0;1952.0;52.8;87.0
3367;Sales of used fixed assets;2002;1788.0;2046.0;4.8;87.4
3368;Sales of used fixed assets;2003;2122.0;2408.0;17.7;88.1
3369;Sales of used fixed assets;2004;2179.0;2447.0;1.6;89.1
3370;Sales of used fixed assets;2005;3202.0;3517.0;43.7;91.0
3371;Sales of used fixed assets;2006;3101.0;3328.0;-5.4;93.2
3372;Sales of used fixed assets;2007;3046.0;3216.0;-3.4;94.7
3373;Sales of used fixed assets;2008;3025.0;3193.0;-0.7;94.7
3374;Sales of used fixed assets;2009;3425.0;3701.0;15.9;92.5
3375;Sales of used fixed assets;2010;3204.0;3384.0;-8.6;94.7
3376;Sales of used fixed assets;2011;3263.0;3417.0;1.0;95.5
3377;Sales of used fixed assets;2012;2866.0;2978.0;-12.8;96.2
3378;Sales of used fixed assets;2013;4945.0;5095.0;71.1;97.1
3379;Sales of used fixed assets;2014;5394.0;5487.0;7.7;98.3
3380;Sales of used fixed assets;2015;11504.0;11504.0;109.7;100.0
3381;Sales of used fixed assets;2016;2897.0;2871.0;-75.0;100.9
3382;Sales of used fixed assets;2017;2762.0;2697.0;-6.1;102.4
3383;Sales of used fixed assets;2018;4541.0;4396.0;63.0;103.3
3384;Sales of used fixed assets;2019;3888.0;3741.0;-14.9;103.9
3385;Sales of used fixed assets;2020;3906.0;3713.0;-0.7;105.2
3386;Sales of used fixed assets;2021;4803.0;4454.0;20.0;107.8
3387;Sales of used fixed assets;2022;5621.0;5093.0;14.3;110.4
3388;Gross fixed capital formation;1995;68972.0;91511.0;;75.4
3389;Gross fixed capital formation;1996;74340.0;97679.0;6.7;76.1
3390;Gross fixed capital formation;1997;80015.0;103906.0;6.4;77.0
3391;Gross fixed capital formation;1998;86138.0;110935.0;6.8;77.6
3392;Gross fixed capital formation;1999;96130.0;122013.0;10.0;78.8
3393;Gross fixed capital formation;2000;101856.0;124865.0;2.3;81.6
3394;Gross fixed capital formation;2001;106706.0;126475.0;1.3;84.4
3395;Gross fixed capital formation;2002;105657.0;121321.0;-4.1;87.1
3396;Gross fixed capital formation;2003;105636.0;119223.0;-1.7;88.6
3397;Gross fixed capital formation;2004;107404.0;119466.0;0.2;89.9
3398;Gross fixed capital formation;2005;112454.0;123361.0;3.3;91.2
3399;Gross fixed capital formation;2006;122994.0;131959.0;7.0;93.2
3400;Gross fixed capital formation;2007;144226.0;151468.0;14.8;95.2
3401;Gross fixed capital formation;2008;143141.0;146982.0;-3.0;97.4
3402;Gross fixed capital formation;2009;133128.0;134388.0;-8.6;99.1
