ID;Energiedragers;Perioden;TotaalAanbodTPES_1;Winning_2;Invoer_3;Uitvoer_4;NettoInvoer_5;Bunkering_6;Voorraadmutatie_7;StatistischeVerschillen_8;TotaalEnergieverbruik_9;TotaalInzet_10;InzetElektriciteitWKKOmzetting_11;InzetAndereOmzetting_12;TotaalProductie_13;ProductieElektriciteitWKKOmzetting_14;ProductieAndereOmzetting_15;TotaalSaldoEnergieomzetting_16;SaldoElektriciteitWKKOmzetting_17;SaldoAndereOmzetting_18;Totaal_19;ElektriciteitsEnWarmteproductie_20;WinningVanOlieEnGas_21;Cokesfabrieken_22;Hoogovens_23;OlieraffinageInstallaties_24;OverigeInstallaties_25;VerliezenBijDistributie_26;TotaalFinaalVerbruik_27;Totaal_28;Totaal_29;IJzerEnStaalindustrie_30;ChemieEnFarmaceutischeIndustrie_31;NonFerrometalen_32;Bouwmaterialenindustrie_33;Transportmiddelenindustrie_34;MetaalproductenEnMachineIndustrie_35;DelfstoffenwinningGeenOlieEnGas_36;VoedingsEnGenotmiddelenindustrie_37;PapierEnGrafischeIndustrie_38;Houtindustrie_39;Bouwnijverheid_40;TextielKledingEnLederindustrie_41;OverigeIndustrieEnOnbekend_42;Totaal_43;BinnenlandseLuchtvaart_44;Wegverkeer_45;Railverkeer_46;Pijpleidingen_47;BinnenlandseScheepvaart_48;Onbekend_49;Totaal_50;DienstenAfvalWaterEnReparatie_51;Woningen_52;Landbouw_53;Visserij_54;Onbekend_55;Totaal_56;NijverheidExclusiefDeEnergiesector_57;WaarvanChemieEnPetrochemie_58;Vervoer_59;OverigeAfnemers_60
4822;Overige vloeibare biomassa;1949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4823;Overige vloeibare biomassa;1950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4824;Overige vloeibare biomassa;1951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4825;Overige vloeibare biomassa;1952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4826;Overige vloeibare biomassa;1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4827;Overige vloeibare biomassa;1954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4828;Overige vloeibare biomassa;1955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4829;Overige vloeibare biomassa;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4830;Overige vloeibare biomassa;1957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4831;Overige vloeibare biomassa;1958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4832;Overige vloeibare biomassa;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4833;Overige vloeibare biomassa;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4834;Overige vloeibare biomassa;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4835;Overige vloeibare biomassa;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4836;Overige vloeibare biomassa;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4837;Overige vloeibare biomassa;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4838;Overige vloeibare biomassa;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4839;Overige vloeibare biomassa;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4840;Overige vloeibare biomassa;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4841;Overige vloeibare biomassa;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4842;Overige vloeibare biomassa;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4843;Overige vloeibare biomassa;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4844;Overige vloeibare biomassa;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4845;Overige vloeibare biomassa;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4846;Overige vloeibare biomassa;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4847;Overige vloeibare biomassa;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4848;Overige vloeibare biomassa;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4849;Overige vloeibare biomassa;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4850;Overige vloeibare biomassa;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4851;Overige vloeibare biomassa;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4852;Overige vloeibare biomassa;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4853;Overige vloeibare biomassa;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4854;Overige vloeibare biomassa;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4855;Overige vloeibare biomassa;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4856;Overige vloeibare biomassa;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4857;Overige vloeibare biomassa;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4858;Overige vloeibare biomassa;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4859;Overige vloeibare biomassa;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4860;Overige vloeibare biomassa;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4861;Overige vloeibare biomassa;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4862;Overige vloeibare biomassa;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4863;Overige vloeibare biomassa;1990;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4864;Overige vloeibare biomassa;1991;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4865;Overige vloeibare biomassa;1992;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4866;Overige vloeibare biomassa;1993;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4867;Overige vloeibare biomassa;1994;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4868;Overige vloeibare biomassa;1995;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4869;Overige vloeibare biomassa;1996;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4870;Overige vloeibare biomassa;1997;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4871;Overige vloeibare biomassa;1998;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4872;Overige vloeibare biomassa;1999;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4873;Overige vloeibare biomassa;2000;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4874;Overige vloeibare biomassa;2001;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4875;Overige vloeibare biomassa;2002;0.8;;0.8;;0.8;;;;0.8;0.8;0.8;;;;;0.8;0.8;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4876;Overige vloeibare biomassa;2003;0.0;;0.0;;0.0;;;;0.0;0.0;0.0;;;;;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4877;Overige vloeibare biomassa;2004;4.0;0.5;3.5;;3.5;;;;4.0;3.6;3.6;;;;;3.6;3.6;;;;;;;;;;0.4;0.4;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4878;Overige vloeibare biomassa;2005;14.2;2.7;11.5;;11.5;;;;14.2;13.7;13.7;;;;;13.7;13.7;;;;;;;;;;0.4;0.4;0.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4879;Overige vloeibare biomassa;2006;16.5;4.4;12.1;;12.1;;;;16.5;15.4;15.4;;;;;15.4;15.4;;;;;;;;;;1.1;1.1;1.1;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4880;Overige vloeibare biomassa;2007;2.5;1.6;0.9;;0.9;;;;2.5;1.1;1.1;;;;;1.1;1.1;;;;;;;;;;1.3;1.3;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4881;Overige vloeibare biomassa;2008;5.2;1.8;3.3;;3.3;;;;5.2;3.8;3.8;;;;;3.8;3.8;;;;;;;;;;1.4;1.4;1.4;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4882;Overige vloeibare biomassa;2009;2.0;2.0;;;;;;;2.0;0.7;0.7;;;;;0.7;0.7;;;;;;;;;;1.3;1.3;1.3;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4883;Overige vloeibare biomassa;2010;1.1;1.1;;;;;;;1.1;0.5;0.5;;;;;0.5;0.5;;;;;;;;;;0.6;0.6;0.6;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4884;Overige vloeibare biomassa;2011;0.1;0.1;;;;;;;0.1;0.1;0.1;;;;;0.1;0.1;;;;;;;;;;0.0;0.0;0.0;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4885;Overige vloeibare biomassa;2012;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4886;Overige vloeibare biomassa;2013;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4887;Overige vloeibare biomassa;2014;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4888;Overige vloeibare biomassa;2015;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4889;Overige vloeibare biomassa;2016;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4890;Overige vloeibare biomassa;2017;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4891;Overige vloeibare biomassa;2018;2.2;2.2;;;;;;-0.1;2.3;;;;;;;;;;;;;;;;;;2.3;2.3;1.9;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4892;Overige vloeibare biomassa;2019;1.7;1.7;;;;;;-0.1;1.7;;;;;;;;;;;;;;;;;;1.7;1.7;1.3;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4893;Overige vloeibare biomassa;2020;1.2;1.2;;;;;;0.0;1.2;;;;;;;;;;;;;;;;;;1.2;1.2;0.8;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4894;Overige vloeibare biomassa;2021;0.9;0.9;;;;;;0.0;0.9;;;;;;;;;;;;;;;;;;0.9;0.9;0.5;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4895;Overige vloeibare biomassa;2022;1.4;1.4;;;;;;;1.4;;;;;;;;;;;;;;;;;;1.4;1.4;1.1;;;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;;;;;;
4896;Overige vloeibare biomassa;2023;0.5;0.5;;;;;;;0.5;;;;;;;;;;;;;;;;;;0.5;0.5;0.3;;;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;;;;;;
4897;Overige vloeibare biomassa;2024 ;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4898;Biogas;1946;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4899;Biogas;1947;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4900;Biogas;1948;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4901;Biogas;1949;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4902;Biogas;1950;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4903;Biogas;1951;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4904;Biogas;1952;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4905;Biogas;1953;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4906;Biogas;1954;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4907;Biogas;1955;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4908;Biogas;1956;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4909;Biogas;1957;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4910;Biogas;1958;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4911;Biogas;1959;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4912;Biogas;1960;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4913;Biogas;1961;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4914;Biogas;1962;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4915;Biogas;1963;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4916;Biogas;1964;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4917;Biogas;1965;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4918;Biogas;1966;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4919;Biogas;1967;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4920;Biogas;1968;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4921;Biogas;1969;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4922;Biogas;1970;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4923;Biogas;1971;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4924;Biogas;1972;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4925;Biogas;1973;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4926;Biogas;1974;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4927;Biogas;1975;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4928;Biogas;1976;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4929;Biogas;1977;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4930;Biogas;1978;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4931;Biogas;1979;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4932;Biogas;1980;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4933;Biogas;1981;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4934;Biogas;1982;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4935;Biogas;1983;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4936;Biogas;1984;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4937;Biogas;1985;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4938;Biogas;1986;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4939;Biogas;1987;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4940;Biogas;1988;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4941;Biogas;1989;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
4942;Biogas;1990;2.4;2.4;;;;;;;2.4;1.3;1.2;0.1;;;;1.3;1.2;0.1;;;;;;;;;1.1;1.1;0.4;;;;;;;;;;;;;;;;;;;;;0.7;0.7;;;;;;;;;
4943;Biogas;1991;2.9;2.9;;;;;;;2.9;1.7;1.5;0.2;;;;1.7;1.5;0.2;;;;;;;;;1.3;1.3;0.5;;;;;;;;;;;;;;;;;;;;;0.8;0.8;;;;;;;;;
4944;Biogas;1992;3.6;3.6;;;;;;;3.6;2.2;1.7;0.5;;;;2.2;1.7;0.5;;;;;;;;;1.4;1.4;0.5;;;;;;;;;;;;;;;;;;;;;0.8;0.8;;;;;;;;;
4945;Biogas;1993;4.1;4.1;;;;;;;4.1;2.7;2.2;0.5;;;;2.7;2.2;0.5;;;;;;;;;1.5;1.5;0.5;;;;;;;;;;;;;;;;;;;;;1.0;1.0;;;;;;;;;
4946;Biogas;1994;4.6;4.6;;;;;;;4.6;3.1;2.7;0.4;;;;3.1;2.7;0.4;;;;;;;;;1.5;1.5;0.7;;;;;;;;;;;;;;;;;;;;;0.9;0.9;;;;;;;;;
4947;Biogas;1995;4.9;4.9;;;;;;0.0;4.9;3.4;3.0;0.4;;;;3.4;3.0;0.4;;;;;;;;;1.5;1.5;0.8;;;;;;;;;;;;;;;;;;;;;0.7;0.7;;;;;;;;;
4948;Biogas;1996;5.2;5.2;;;;;;0.1;5.1;3.6;3.2;0.4;;;;3.6;3.2;0.4;;;;;;;;;1.5;1.5;0.8;;;;;;;;;;;;;;;;;;;;;0.7;0.7;;;;;;;;;
4949;Biogas;1997;5.0;5.0;;;;;;-0.1;5.1;3.6;3.1;0.5;;;;3.6;3.1;0.5;;;;;;;;;1.5;1.5;0.6;;;;;;;;;;;;;;;;;;;;;0.9;0.9;;;;;;;;;
4950;Biogas;1998;4.9;4.9;;;;;;0.0;5.0;3.5;3.0;0.5;;;;3.5;3.0;0.5;;;;;;;;;1.4;1.4;0.7;;;;;;;;;;;;;;;;;;;;;0.8;0.8;;;;;;;;;
4951;Biogas;1999;5.1;5.1;;;;;;0.0;5.2;3.8;3.2;0.5;;;;3.8;3.2;0.5;;;;;;;;;1.4;1.4;0.6;;;;;;;;;;;;;;;;;;;;;0.8;0.8;;;;;;;;;
4952;Biogas;2000;5.2;5.2;;;;;;0.0;5.2;3.9;3.3;0.6;;;;3.9;3.3;0.6;;;;;;;;;1.3;1.3;0.5;;;;;;;;;;;;;;;;;;;;;0.8;0.8;;;;;;;;;
4953;Biogas;2001;5.4;5.4;;;;;;0.0;5.3;4.1;3.6;0.5;;;;4.1;3.6;0.5;;;;;;;;;1.2;1.2;0.5;;;;;;;;;;;;;;;;;;;;;0.7;0.7;;;;;;;;;
4954;Biogas;2002;5.6;5.6;;;;;;0.0;5.6;4.5;4.0;0.5;;;;4.5;4.0;0.5;;;;;;;;;1.0;1.0;0.5;;;;;;;;;;;;;;;;;;;;;0.6;0.6;;;;;;;;;
4955;Biogas;2003;5.4;5.4;;;;;;0.0;5.4;4.3;3.8;0.5;;;;4.3;3.8;0.5;;;;;;;;;1.0;1.0;0.5;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;;;;;;
4956;Biogas;2004;5.3;5.3;;;;;;0.0;5.3;4.0;3.6;0.5;;;;4.0;3.6;0.5;;;;;;;;;1.3;1.3;0.7;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;;;;;;
4957;Biogas;2005;5.2;5.2;;;;;;0.2;5.0;4.0;3.5;0.5;;;;4.0;3.5;0.5;;;;;;;;;1.0;1.0;0.6;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4958;Biogas;2006;5.9;5.9;;;;;;0.1;5.8;4.8;4.3;0.5;;;;4.8;4.3;0.5;;;;;;;;;1.0;1.0;0.6;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4959;Biogas;2007;7.3;7.3;;;;;;-0.2;7.4;6.4;6.0;0.4;;;;6.4;6.0;0.4;;;;;;;;;1.0;1.0;0.6;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;;;;;;
4960;Biogas;2008;9.4;9.4;;;;;;0.0;9.5;8.6;8.2;0.4;;;;8.6;8.2;0.4;;;;;;;;;0.8;0.8;0.5;;;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;;;;;;
4961;Biogas;2009;11.2;11.2;;;;;;0.0;11.2;10.4;10.0;0.4;;;;10.4;10.0;0.4;;;;;;;;;0.8;0.8;0.6;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;;;;;;
4962;Biogas;2010;12.3;12.3;;;;;;-0.1;12.4;11.5;11.1;0.3;;;;11.5;11.1;0.3;;;;;;;;;0.9;0.9;0.7;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;;;;;;
4963;Biogas;2011;12.4;12.4;;;;;;-0.1;12.4;11.7;11.2;0.5;;;;11.7;11.2;0.5;;;;;;;;;0.7;0.7;0.5;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;;;;;;
4964;Biogas;2012;12.5;12.5;;;;;;-0.1;12.5;11.6;10.8;0.9;;;;11.6;10.8;0.9;;;;;;;;;0.9;0.9;0.6;;;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;;;;;;
4965;Biogas;2013;13.1;13.1;;;;;;-0.1;13.1;12.1;10.6;1.5;;;;12.1;10.6;1.5;;;;;;;;;1.0;1.0;0.7;;;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;;;;;;
4966;Biogas;2014;13.1;13.1;;;;;;;13.1;12.3;10.4;2.0;;;;12.3;10.4;2.0;;;;;;;;;0.8;0.8;0.5;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;;;;;;
4967;Biogas;2015;13.7;13.7;;;;;;-0.2;13.9;13.0;10.5;2.5;;;;13.0;10.5;2.5;;;;;;;;;0.9;0.9;0.7;;;;;;;;;;;;;;;;;;;;;0.2;0.2;;;;;;;;;
4968;Biogas;2016;13.4;13.4;;;;;;-0.3;13.7;12.7;10.0;2.6;;;;12.7;10.0;2.6;;;;;;;;;1.0;1.0;0.7;;;;;;;;;;;;;;;;;;;;;0.3;0.3;;;;;;;;;
4969;Biogas;2017;13.5;13.5;;;;;;-0.2;13.7;12.5;9.4;3.1;;;;12.5;9.4;3.1;;;;;;;;;1.1;1.1;0.8;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4970;Biogas;2018;13.7;13.7;;;;;;-0.4;14.1;12.6;9.2;3.4;;;;12.6;9.2;3.4;;;;;;;;;1.5;1.5;1.1;;;;;;;;;;;;;;;;;;;;;0.4;0.4;;;;;;;;;
4971;Biogas;2019;14.9;14.9;;;;;;-0.3;15.3;13.6;9.1;4.5;;;;13.6;9.1;4.5;;;;;;;;;1.7;1.7;1.2;;;;;;;;;;;;;;;;;;;;;0.5;0.5;;;;;;;;;
