ID;Geslacht;Leeftijd;Herkomst;Onderwijsniveau;Onderwijsrichting;Perioden;TotaleBevolking15Tot65Jaar_1;Beroepsbevolking_2;WerkzameBeroepsbevolking_3;WerklozeBeroepsbevolking_4;NietBeroepsbevolking_5;BrutoArbeidsparticipatie_6;NettoArbeidsparticipatie_7;Werkloosheidspercentage_8
7618;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2002;;;;;;;;
7619;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2003;;;;;;;;
7620;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2004;;;;;;;;
7621;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2005;;;;;;;;
7622;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;9;2006;;;;;;;;
7623;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2000;;;;;;;;
7624;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;4.0;2.0;2.0;;2.0;52.4;46.3;
7625;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;4.0;2.0;2.0;;2.0;51.7;44.0;
7626;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;5.0;3.0;2.0;;2.0;55.9;43.0;
7627;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;2.0;;;;2.0;;;
7628;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;3.0;2.0;;;;66.7;;
7629;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;2.0;;;;;;;
7630;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
7631;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
7632;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2002;2.0;2.0;2.0;;;100.0;100.0;
7633;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
7634;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2004;2.0;;;;;;;
7635;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
7636;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
7637;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2000;;;;;;;;
7638;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2001;;;;;;;;
7639;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2002;;;;;;;;
7640;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2003;;;;;;;;
7641;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2004;;;;;;;;
7642;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2005;;;;;;;;
7643;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Vmbo, mbo1, avo onderbouw;Onbekend;2006;;;;;;;;
7644;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2000;11.0;5.0;4.0;;6.0;44.0;35.6;
7645;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2001;11.0;5.0;4.0;;7.0;41.8;35.4;
7646;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2002;10.0;5.0;4.0;;5.0;46.9;40.3;
7647;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2003;11.0;6.0;4.0;2.0;5.0;54.3;37.6;30.8
7648;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2004;7.0;4.0;3.0;;3.0;61.9;44.0;
7649;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2005;11.0;5.0;4.0;;6.0;42.6;33.4;
7650;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;1;2006;9.0;5.0;5.0;;4.0;58.4;48.1;
7651;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2000;11.0;5.0;4.0;;6.0;44.0;35.6;
7652;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2001;11.0;5.0;4.0;;7.0;41.8;35.4;
7653;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2002;10.0;5.0;4.0;;5.0;46.9;40.3;
7654;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2003;11.0;6.0;4.0;2.0;5.0;54.3;37.6;30.8
7655;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2004;7.0;4.0;3.0;;3.0;61.9;44.0;
7656;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2005;11.0;5.0;4.0;;6.0;42.6;33.4;
7657;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;2;2006;9.0;5.0;5.0;;4.0;58.4;48.1;
7658;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2000;;;;;;;;
7659;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2001;;;;;;;;
7660;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2002;;;;;;;;
7661;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2003;;;;;;;;
7662;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2004;;;;;;;;
7663;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2005;;;;;;;;
7664;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;3;2006;;;;;;;;
7665;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2000;;;;;;;;
7666;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2001;;;;;;;;
7667;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2002;;;;;;;;
7668;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2003;;;;;;;;
7669;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2004;;;;;;;;
7670;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2005;;;;;;;;
7671;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;4;2006;;;;;;;;
7672;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2000;;;;;;;;
7673;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2001;;;;;;;;
7674;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2002;;;;;;;;
7675;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2003;;;;;;;;
7676;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2004;;;;;;;;
7677;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2005;;;;;;;;
7678;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;5;2006;;;;;;;;
7679;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2000;;;;;;;;
7680;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2001;;;;;;;;
7681;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2002;;;;;;;;
7682;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2003;;;;;;;;
7683;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2004;;;;;;;;
7684;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2005;;;;;;;;
7685;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;6;2006;;;;;;;;
7686;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2000;;;;;;;;
7687;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2001;;;;;;;;
7688;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2002;;;;;;;;
7689;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2003;;;;;;;;
7690;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2004;;;;;;;;
7691;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2005;;;;;;;;
7692;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;7;2006;;;;;;;;
7693;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2000;;;;;;;;
7694;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2001;;;;;;;;
7695;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2002;;;;;;;;
7696;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2003;;;;;;;;
7697;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2004;;;;;;;;
7698;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2005;;;;;;;;
7699;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;8;2006;;;;;;;;
7700;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2000;;;;;;;;
7701;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2001;;;;;;;;
7702;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2002;;;;;;;;
7703;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2003;;;;;;;;
7704;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2004;;;;;;;;
7705;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2005;;;;;;;;
7706;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;9;2006;;;;;;;;
7707;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2000;;;;;;;;
7708;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2001;;;;;;;;
7709;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2002;;;;;;;;
7710;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2003;;;;;;;;
7711;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2004;;;;;;;;
7712;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2005;;;;;;;;
7713;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Gezondheidszorg, sociale dienstverlening;2006;;;;;;;;
7714;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
7715;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
7716;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
7717;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2003;;;;;;;;
7718;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
7719;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2005;;;;;;;;
7720;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Horeca, recreatie, transport, logistiek;2006;;;;;;;;
7721;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2000;;;;;;;;
7722;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2001;;;;;;;;
7723;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2002;;;;;;;;
7724;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2003;;;;;;;;
7725;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2004;;;;;;;;
7726;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2005;;;;;;;;
7727;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Avo onderbouw;Onbekend;2006;;;;;;;;
7728;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2000;24.0;17.0;16.0;;7.0;70.1;66.3;
7729;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2001;26.0;18.0;17.0;;7.0;71.0;65.5;
7730;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2002;31.0;21.0;19.0;2.0;10.0;66.3;60.2;9.2
7731;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2003;33.0;24.0;20.0;4.0;9.0;73.1;61.4;16.1
7732;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2004;41.0;26.0;23.0;3.0;15.0;63.1;55.5;12.2
7733;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2005;40.0;30.0;25.0;5.0;11.0;73.5;60.9;17.2
7734;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;1;2006;40.0;30.0;23.0;7.0;10.0;73.9;57.7;21.9
7735;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2000;11.0;7.0;6.0;;4.0;63.0;60.2;
7736;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2001;9.0;5.0;4.0;;4.0;52.9;42.6;
7737;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2002;11.0;5.0;5.0;;6.0;45.1;42.7;
7738;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2003;10.0;5.0;4.0;;5.0;51.4;41.3;
7739;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2004;15.0;7.0;6.0;;8.0;45.1;38.6;
7740;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2005;15.0;9.0;7.0;;6.0;60.7;50.6;
7741;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;2;2006;11.0;6.0;4.0;2.0;5.0;54.5;36.9;32.2
7742;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2000;;;;;;;;
7743;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2001;;;;;;;;
7744;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2002;;;;;;;;
7745;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2003;;;;;;;;
7746;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2004;;;;;;;;
7747;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2005;;;;;;;;
7748;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;3;2006;;;;;;;;
7749;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2000;;;;;;;;
7750;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2001;;;;;;;;
7751;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2002;;;;;;;;
7752;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2003;;;;;;;;
7753;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2004;;;;;;;;
7754;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2005;;;;;;;;
7755;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;4;2006;;;;;;;;
7756;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2000;3.0;2.0;2.0;;;69.1;60.6;
7757;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2001;6.0;5.0;5.0;;;89.1;89.1;
7758;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2002;3.0;3.0;3.0;;;96.1;81.0;
7759;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2003;5.0;4.0;4.0;;;84.4;82.6;
7760;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2004;4.0;3.0;3.0;;;71.2;64.0;
7761;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2005;5.0;3.0;3.0;;2.0;66.1;53.5;
7762;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;5;2006;7.0;5.0;4.0;;;82.5;61.7;
7763;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2000;;;;;;;;
7764;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2001;;;;;;;;
7765;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2002;;;;;;;;
7766;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2003;;;;;;;;
7767;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2004;;;;;;;;
7768;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2005;;;;;;;;
7769;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;6;2006;;;;;;;;
7770;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2000;;;;;;;;
7771;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2001;2.0;2.0;2.0;;;90.6;82.9;
7772;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2002;;;;;;;;
7773;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2003;;;;;;;;
7774;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2004;;;;;;;;
7775;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2005;2.0;2.0;2.0;;;100.0;91.6;
7776;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;7;2006;;;;;;;;
7777;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2000;4.0;4.0;4.0;;;87.6;85.4;
7778;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2001;3.0;3.0;3.0;;;83.0;79.9;
7779;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2002;6.0;5.0;5.0;;;87.8;87.8;
7780;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2003;7.0;5.0;3.0;;2.0;71.9;51.6;
7781;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2004;6.0;5.0;4.0;;;77.7;66.8;
7782;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2005;6.0;6.0;5.0;;;91.2;73.6;
7783;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;8;2006;8.0;7.0;6.0;;;85.8;70.8;
7784;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2000;;;;;;;;
7785;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2001;;;;;;;;
7786;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2002;;;;;;;;
7787;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2003;;;;;;;;
7788;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2004;;;;;;;;
7789;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2005;;;;;;;;
7790;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;9;2006;;;;;;;;
7791;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2000;5.0;3.0;3.0;;2.0;63.2;57.3;
7792;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2001;5.0;3.0;3.0;;2.0;65.1;59.1;
7793;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2002;7.0;4.0;4.0;;3.0;62.3;50.1;
7794;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2003;7.0;6.0;5.0;;;82.9;75.7;
7795;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2004;6.0;5.0;5.0;;;84.4;78.6;
7796;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2005;4.0;2.0;2.0;;;65.0;55.2;
7797;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Gezondheidszorg, sociale dienstverlening;2006;6.0;5.0;4.0;;2.0;73.5;62.8;
7798;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2000;;;;;;;;
7799;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2001;;;;;;;;
7800;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2002;;;;;;;;
7801;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2003;2.0;2.0;;;;95.0;;
7802;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2004;;;;;;;;
7803;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2005;2.0;2.0;;;;100.0;;
7804;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Horeca, recreatie, transport, logistiek;2006;2.0;2.0;;;;90.2;;
7805;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2000;;;;;;;;
7806;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2001;;;;;;;;
7807;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2002;;;;;;;;
7808;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2003;;;;;;;;
7809;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2004;5.0;3.0;3.0;;2.0;56.7;49.7;
7810;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2005;5.0;4.0;3.0;;;77.1;66.9;
7811;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Havo, vwo, mbo;Onbekend;2006;4.0;3.0;2.0;;;84.0;64.1;
7812;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Mbo 2 en 3;1;2000;7.0;6.0;5.0;;2.0;77.5;72.0;
7813;Mannen en vrouwen;Totaal leeftijd;Antillianen/Arubanen;Mbo 2 en 3;1;2001;9.0;7.0;6.0;;2.0;78.0;74.7;
