ID;VrachtautoSTrekkersLaadvermogenLV;LeeftijdVoertuig;Perioden;TotaalKilometersInNederland_1;KilometersDoorNederlandseVoertuigen_2;KilometersDoorBuitenlandseVoertuigen_3;TotaalKilometers_4;KilometersInNederland_5;KilometersInHetBuitenland_6;TotaalGemiddeldJaarkilometrage_7;GemiddeldJaarkilometrageInNederland_8;GemiddeldJaarkilometrageInBuitenland_9;NederlandseVrachtvoertuigenInGebruik_10
625;Trekker voor oplegger;Voertuig 8 jaar oud;1995;78.0;73.0;5.0;107.0;73.0;34.0;;;;
626;Trekker voor oplegger;Voertuig 8 jaar oud;1996;80.0;75.0;5.0;110.0;75.0;35.0;;;;
627;Trekker voor oplegger;Voertuig 8 jaar oud;1997;82.0;77.0;5.0;113.0;77.0;36.0;;;;
628;Trekker voor oplegger;Voertuig 8 jaar oud;1998;87.0;81.0;5.0;119.0;81.0;38.0;;;;
629;Trekker voor oplegger;Voertuig 8 jaar oud;1999;96.0;90.0;5.0;132.0;90.0;42.0;;;;
630;Trekker voor oplegger;Voertuig 8 jaar oud;2000;97.0;92.0;6.0;134.0;92.0;42.0;;;;
631;Trekker voor oplegger;Voertuig 8 jaar oud;2001;66.0;62.0;4.0;91.0;62.0;29.0;;;;
632;Trekker voor oplegger;Voertuig 8 jaar oud;2002;101.5;94.7;6.7;139.3;94.7;44.6;50519.0;34353.0;16166.0;2758.0
633;Trekker voor oplegger;Voertuig 8 jaar oud;2003;150.9;141.2;9.7;207.6;141.2;66.4;52120.0;35442.0;16678.0;3983.0
634;Trekker voor oplegger;Voertuig 8 jaar oud;2004;156.3;145.6;10.7;214.2;145.6;68.5;54494.0;37056.0;17438.0;3930.0
635;Trekker voor oplegger;Voertuig 8 jaar oud;2005;171.5;159.1;12.4;234.0;159.1;74.9;60939.0;41439.0;19501.0;3840.0
636;Trekker voor oplegger;Voertuig 8 jaar oud;2006;247.3;227.9;19.4;335.1;227.9;107.2;65848.0;44777.0;21071.0;5089.0
637;Trekker voor oplegger;Voertuig 8 jaar oud;2007;241.8;221.6;20.2;325.8;221.6;104.3;69548.0;47292.0;22255.0;4685.0
638;Trekker voor oplegger;Voertuig 8 jaar oud;2008;255.8;234.7;21.1;340.1;234.7;105.4;68148.0;47022.0;21126.0;4991.0
639;Trekker voor oplegger;Voertuig 8 jaar oud;2009;255.0;233.4;21.6;337.6;233.4;104.2;63226.0;43709.0;19516.0;5340.0
640;Trekker voor oplegger;Voertuig 8 jaar oud;2010;210.4;195.1;15.3;266.7;195.1;71.7;66383.0;48551.0;17832.0;4018.0
641;Trekker voor oplegger;Voertuig 8 jaar oud;2011;205.1;187.7;17.4;273.3;187.7;85.6;66996.0;46013.0;20983.0;4080.0
642;Trekker voor oplegger;Voertuig 8 jaar oud;2012;256.8;232.3;24.5;347.1;232.3;114.8;68620.0;45928.0;22692.0;5058.0
643;Trekker voor oplegger;Voertuig 8 jaar oud;2013;253.3;229.1;24.1;346.1;229.1;117.0;69787.0;46199.0;23588.0;4960.0
644;Trekker voor oplegger;Voertuig 8 jaar oud;2014;407.3;362.4;44.9;569.8;362.4;207.4;74466.0;47361.0;27106.0;7652.0
645;Trekker voor oplegger;Voertuig 8 jaar oud;2015;352.0;307.4;44.6;487.1;307.4;179.8;72893.0;45995.0;26897.0;6683.0
646;Trekker voor oplegger;Voertuig 8 jaar oud;2016;425.6;378.5;47.1;540.7;378.5;162.2;70192.0;49134.0;21057.0;7703.0
647;Trekker voor oplegger;Voertuig 8 jaar oud;2017;229.1;206.9;22.2;279.3;206.9;72.3;68281.0;50596.0;17685.0;4090.0
648;Trekker voor oplegger;Voertuig 8 jaar oud;2018;197.6;176.5;21.0;246.2;176.5;69.7;66299.0;47536.0;18763.0;3714.0
649;Trekker voor oplegger;Voertuig 8 jaar oud;2019;253.1;226.6;26.5;308.3;226.6;81.7;60306.0;44325.0;15981.0;5113.0
650;Trekker voor oplegger;Voertuig 8 jaar oud;2020;242.4;220.1;22.3;282.6;220.1;62.5;57754.0;44991.0;12764.0;4893.0
651;Trekker voor oplegger;Voertuig 9 jaar of ouder;1990;112.0;108.0;5.0;135.0;108.0;27.0;;;;
652;Trekker voor oplegger;Voertuig 9 jaar of ouder;1991;149.0;142.0;7.0;181.0;142.0;39.0;;;;
653;Trekker voor oplegger;Voertuig 9 jaar of ouder;1992;150.0;144.0;6.0;181.0;144.0;38.0;;;;
654;Trekker voor oplegger;Voertuig 9 jaar of ouder;1993;155.0;149.0;6.0;189.0;149.0;40.0;;;;
655;Trekker voor oplegger;Voertuig 9 jaar of ouder;1994;187.0;178.0;8.0;233.0;178.0;55.0;;;;
656;Trekker voor oplegger;Voertuig 9 jaar of ouder;1995;199.0;190.0;9.0;249.0;190.0;59.0;;;;
657;Trekker voor oplegger;Voertuig 9 jaar of ouder;1996;204.0;195.0;9.0;256.0;195.0;60.0;;;;
658;Trekker voor oplegger;Voertuig 9 jaar of ouder;1997;210.0;201.0;9.0;263.0;201.0;62.0;;;;
659;Trekker voor oplegger;Voertuig 9 jaar of ouder;1998;221.0;212.0;9.0;277.0;212.0;65.0;;;;
660;Trekker voor oplegger;Voertuig 9 jaar of ouder;1999;244.0;235.0;9.0;307.0;235.0;72.0;;;;
661;Trekker voor oplegger;Voertuig 9 jaar of ouder;2000;248.0;238.0;10.0;311.0;238.0;73.0;;;;
662;Trekker voor oplegger;Voertuig 9 jaar of ouder;2001;304.0;289.0;15.0;387.0;289.0;99.0;;;;
663;Trekker voor oplegger;Voertuig 9 jaar of ouder;2002;226.0;215.3;10.7;286.2;215.3;70.9;27401.0;20609.0;6792.0;10445.0
664;Trekker voor oplegger;Voertuig 9 jaar of ouder;2003;213.9;203.8;10.1;273.0;203.8;69.2;27178.0;20290.0;6888.0;10045.0
665;Trekker voor oplegger;Voertuig 9 jaar of ouder;2004;243.9;231.5;12.5;311.6;231.5;80.1;29136.0;21646.0;7490.0;10693.0
666;Trekker voor oplegger;Voertuig 9 jaar of ouder;2005;286.4;271.0;15.4;364.4;271.0;93.4;31901.0;23721.0;8179.0;11423.0
667;Trekker voor oplegger;Voertuig 9 jaar of ouder;2006;335.3;315.7;19.7;424.2;315.7;108.5;35122.0;26138.0;8984.0;12078.0
668;Trekker voor oplegger;Voertuig 9 jaar of ouder;2007;434.1;406.8;27.4;547.9;406.8;141.2;39213.0;29111.0;10102.0;13973.0
669;Trekker voor oplegger;Voertuig 9 jaar of ouder;2008;532.4;501.1;31.4;657.8;501.1;156.7;42740.0;32559.0;10181.0;15390.0
670;Trekker voor oplegger;Voertuig 9 jaar of ouder;2009;497.8;469.6;28.2;605.7;469.6;136.1;37290.0;28911.0;8380.0;16243.0
671;Trekker voor oplegger;Voertuig 9 jaar of ouder;2010;493.5;471.2;22.4;575.7;471.2;104.6;35900.0;29380.0;6520.0;16037.0
672;Trekker voor oplegger;Voertuig 9 jaar of ouder;2011;507.5;480.0;27.6;615.8;480.0;135.8;38425.0;29949.0;8476.0;16026.0
673;Trekker voor oplegger;Voertuig 9 jaar of ouder;2012;496.2;466.5;29.8;605.9;466.5;139.5;36875.0;28387.0;8487.0;16432.0
674;Trekker voor oplegger;Voertuig 9 jaar of ouder;2013;499.2;457.7;41.5;659.2;457.7;201.5;37793.0;26240.0;11553.0;17443.0
675;Trekker voor oplegger;Voertuig 9 jaar of ouder;2014;526.8;480.5;46.3;694.5;480.5;214.0;38383.0;26555.0;11827.0;18093.0
676;Trekker voor oplegger;Voertuig 9 jaar of ouder;2015;694.0;626.4;67.6;898.5;626.4;272.1;42560.0;29671.0;12889.0;21112.0
677;Trekker voor oplegger;Voertuig 9 jaar of ouder;2016;809.2;729.6;79.5;1003.4;729.6;273.8;43282.0;31472.0;11810.0;23184.0
678;Trekker voor oplegger;Voertuig 9 jaar of ouder;2017;909.6;810.5;99.1;1133.3;810.5;322.8;43219.0;30907.0;12312.0;26223.0
679;Trekker voor oplegger;Voertuig 9 jaar of ouder;2018;841.1;764.6;76.5;1017.8;764.6;253.2;39401.0;29599.0;9802.0;25832.0
680;Trekker voor oplegger;Voertuig 9 jaar of ouder;2019;699.2;634.8;64.4;833.4;634.8;198.7;33410.0;25445.0;7964.0;24946.0
681;Trekker voor oplegger;Voertuig 9 jaar of ouder;2020;601.6;541.7;59.9;709.5;541.7;167.7;28923.0;22084.0;6838.0;24530.0
682;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1990;;;;;;;;;;
683;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1991;;;;;;;;;;
684;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1992;;;;;;;;;;
685;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1993;;;;;;;;;;
686;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1994;;;;;;;;;;
687;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1995;;;;;;;;;;
688;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1996;;;;;;;;;;
689;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1997;;;;;;;;;;
690;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1998;;;;;;;;;;
691;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;1999;;;;;;;;;;
692;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2000;;;;;;;;;;
693;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2001;;;;;;;;;;
694;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2002;368.0;323.6;44.4;617.4;323.6;293.8;51022.0;26743.0;24279.0;12100.0
695;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2003;368.9;326.1;42.8;619.1;326.1;293.0;52872.0;27851.0;25021.0;11710.0
696;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2004;369.4;325.3;44.0;608.2;325.3;282.8;51341.0;27464.0;23876.0;11846.0
697;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2005;382.3;335.0;47.3;621.7;335.0;286.7;51945.0;27993.0;23953.0;11968.0
698;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2006;405.0;350.1;55.0;653.6;350.1;303.5;50979.0;27306.0;23674.0;12820.0
699;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2007;448.7;383.2;65.6;721.5;383.2;338.3;46491.0;24691.0;21800.0;15519.0
700;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2008;468.3;404.2;64.1;724.7;404.2;320.5;45548.0;25404.0;20143.0;15910.0
701;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2009;480.2;417.7;62.5;719.5;417.7;301.8;45674.0;26513.0;19161.0;15753.0
702;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2010;503.8;444.9;58.9;720.4;444.9;275.5;44263.0;27334.0;16929.0;16276.0
703;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2011;532.3;470.6;61.8;775.0;470.6;304.5;43642.0;26497.0;17145.0;17759.0
704;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2012;547.4;483.3;64.1;783.3;483.3;300.0;43472.0;26821.0;16651.0;18019.0
705;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2013;559.1;488.3;70.8;831.6;488.3;343.3;43215.0;25375.0;17840.0;19244.0
706;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2014;603.9;526.6;77.3;883.9;526.6;357.3;45755.0;27258.0;18497.0;19319.0
707;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2015;662.7;577.0;85.7;922.1;577.0;345.1;47181.0;29524.0;17656.0;19544.0
708;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2016;755.5;654.7;100.8;1001.8;654.7;347.2;48307.0;31566.0;16740.0;20739.0
709;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2017;816.2;699.0;117.3;1080.9;699.0;381.9;48459.0;31336.0;17123.0;22305.0
710;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2018;852.7;733.4;119.2;1128.2;733.4;394.8;48424.0;31478.0;16946.0;23299.0
711;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2019;908.0;780.9;127.2;1173.0;780.9;392.1;44179.0;29410.0;14769.0;26551.0
712;Trekker (LV) tot 40 000 kg;Totaal leeftijd voertuig;2020;1357.4;1160.4;197.0;1712.5;1160.4;552.1;51946.0;35199.0;16746.0;32967.0
713;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1990;;;;;;;;;;
714;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1991;;;;;;;;;;
715;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1992;;;;;;;;;;
716;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1993;;;;;;;;;;
717;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1994;;;;;;;;;;
718;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1995;;;;;;;;;;
719;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1996;;;;;;;;;;
720;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1997;;;;;;;;;;
721;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1998;;;;;;;;;;
722;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;1999;;;;;;;;;;
723;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2000;;;;;;;;;;
724;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2001;;;;;;;;;;
725;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2002;19.6;16.0;3.6;40.0;16.0;24.0;42927.0;17171.0;25756.0;932.0
726;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2003;17.5;14.4;3.1;35.9;14.4;21.5;45289.0;18116.0;27174.0;793.0
727;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2004;19.7;15.9;3.7;39.9;15.9;23.9;44675.0;17870.0;26805.0;892.0
728;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2005;23.2;18.6;4.6;46.4;18.6;27.9;44225.0;17690.0;26535.0;1050.0
729;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2006;32.8;25.8;7.0;64.6;25.8;38.7;44771.0;17908.0;26863.0;1442.0
730;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2007;39.4;30.5;8.9;76.2;30.5;45.7;23196.0;9279.0;13918.0;3287.0
731;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2008;38.4;30.9;7.6;68.6;30.9;37.7;25346.0;11406.0;13940.0;2707.0
732;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2009;29.5;24.5;5.0;48.5;24.5;24.0;33247.0;16810.0;16437.0;1458.0
733;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2010;24.2;21.5;2.8;34.4;21.5;12.9;24450.0;15257.0;9192.0;1406.0
734;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2011;38.8;33.4;5.4;60.0;33.4;26.7;23440.0;13025.0;10415.0;2561.0
735;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2012;37.2;31.2;6.0;59.3;31.2;28.1;26867.0;14144.0;12723.0;2207.0
736;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2013;51.9;42.8;9.0;86.7;42.8;43.9;29010.0;14331.0;14679.0;2988.0
737;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2014;42.0;35.8;6.2;64.6;35.8;28.7;28618.0;15883.0;12735.0;2256.0
738;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2015;48.5;41.2;7.3;70.6;41.2;29.5;36277.0;21150.0;15128.0;1947.0
739;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2016;76.3;63.8;12.5;106.7;63.8;42.9;46654.0;27899.0;18755.0;2288.0
740;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2017;62.6;52.1;10.6;86.5;52.1;34.4;40418.0;24332.0;16087.0;2140.0
741;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2018;56.3;47.1;9.3;77.8;47.1;30.7;38130.0;23069.0;15062.0;2040.0
742;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2019;74.0;61.9;12.1;99.1;61.9;37.2;25763.0;16102.0;9661.0;3846.0
743;Trekker (LV) tot 40 000 kg;Voertuig 0 jaar oud;2020;293.1;252.8;40.3;365.8;252.8;113.0;59178.0;40892.0;18286.0;6181.0
744;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1990;;;;;;;;;;
745;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1991;;;;;;;;;;
746;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1992;;;;;;;;;;
747;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1993;;;;;;;;;;
748;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1994;;;;;;;;;;
749;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1995;;;;;;;;;;
750;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1996;;;;;;;;;;
751;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1997;;;;;;;;;;
752;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1998;;;;;;;;;;
753;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;1999;;;;;;;;;;
754;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2000;;;;;;;;;;
755;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2001;;;;;;;;;;
756;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2002;45.3;37.0;8.4;92.4;37.0;55.4;76487.0;30595.0;45892.0;1208.0
757;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2003;38.7;31.7;6.9;79.3;31.7;47.6;78950.0;31580.0;47370.0;1004.0
758;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2004;30.9;25.1;5.9;62.6;25.1;37.6;74220.0;29688.0;44532.0;844.0
759;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2005;38.3;30.7;7.6;76.8;30.7;46.1;80806.0;32322.0;48483.0;950.0
760;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2006;46.2;36.3;9.9;90.7;36.3;54.4;81013.0;32405.0;48608.0;1120.0
761;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2007;64.6;50.1;14.6;125.2;50.1;75.1;81345.0;32538.0;48807.0;1539.0
762;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2008;57.3;46.0;11.3;102.3;46.0;56.2;62618.0;28178.0;34440.0;1633.0
763;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2009;64.7;53.7;11.0;106.8;53.7;53.2;62220.0;31263.0;30957.0;1717.0
764;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2010;46.4;40.4;6.0;68.4;40.4;27.9;64696.0;38263.0;26432.0;1057.0
765;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2011;41.4;36.2;5.2;61.8;36.2;25.7;70152.0;41035.0;29117.0;881.0
766;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2012;52.9;45.3;7.5;80.6;45.3;35.3;68865.0;38714.0;30151.0;1171.0
767;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2013;60.4;50.8;9.6;97.4;50.8;46.5;78700.0;41081.0;37619.0;1237.0
768;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2014;97.8;82.8;15.0;152.0;82.8;69.2;91668.0;49959.0;41709.0;1658.0
769;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2015;79.6;69.2;10.4;111.0;69.2;41.9;89261.0;55609.0;33651.0;1244.0
770;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2016;87.9;74.0;13.9;121.7;74.0;47.7;83642.0;50854.0;32788.0;1455.0
771;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2017;125.5;104.2;21.2;173.4;104.2;69.2;88624.0;53263.0;35361.0;1957.0
772;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2018;104.2;87.2;17.0;143.4;87.2;56.2;82887.0;50396.0;32492.0;1730.0
773;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2019;96.0;80.0;16.0;129.4;80.0;49.4;74095.0;45791.0;28304.0;1747.0
774;Trekker (LV) tot 40 000 kg;Voertuig 1 jaar oud;2020;248.5;208.5;40.1;320.7;208.5;112.2;91575.0;59524.0;32051.0;3502.0
775;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1990;;;;;;;;;;
776;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1991;;;;;;;;;;
777;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1992;;;;;;;;;;
778;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1993;;;;;;;;;;
779;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1994;;;;;;;;;;
780;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1995;;;;;;;;;;
781;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1996;;;;;;;;;;
782;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1997;;;;;;;;;;
783;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1998;;;;;;;;;;
784;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;1999;;;;;;;;;;
785;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2000;;;;;;;;;;
786;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2001;;;;;;;;;;
787;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2002;48.5;40.6;7.8;92.4;40.6;51.7;79979.0;35191.0;44788.0;1155.0
788;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2003;48.6;41.0;7.6;93.2;41.0;52.2;73550.0;32362.0;41188.0;1267.0
789;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2004;40.0;33.4;6.6;75.8;33.4;42.5;74276.0;32681.0;41594.0;1021.0
790;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2005;32.8;27.1;5.7;61.6;27.1;34.5;72080.0;31715.0;40365.0;854.0
791;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2006;39.1;31.8;7.3;72.2;31.8;40.4;76000.0;33440.0;42560.0;950.0
792;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2007;45.6;36.6;9.0;83.2;36.6;46.6;74974.0;32989.0;41986.0;1110.0
793;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2008;66.7;54.5;12.3;115.9;54.5;61.4;77498.0;36424.0;41074.0;1495.0
794;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2009;60.5;50.5;10.1;99.0;50.5;48.5;61279.0;31247.0;30031.0;1615.0
795;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2010;75.0;64.4;10.6;113.8;64.4;49.4;63489.0;35934.0;27555.0;1793.0
796;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2011;48.5;42.8;5.8;71.2;42.8;28.4;66469.0;39920.0;26548.0;1071.0
797;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2012;41.7;36.2;5.5;61.8;36.2;25.6;69188.0;40570.0;28617.0;893.0
798;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2013;58.8;50.6;8.2;90.3;50.6;39.7;70462.0;39459.0;31003.0;1282.0
799;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2014;63.8;54.0;9.7;99.0;54.0;44.9;77437.0;42281.0;35157.0;1278.0
800;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2015;102.8;86.9;15.9;150.9;86.9;64.0;89499.0;51551.0;37947.0;1686.0
801;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2016;85.7;74.9;10.8;112.0;74.9;37.1;89866.0;60120.0;29746.0;1246.0
802;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2017;94.6;79.0;15.6;129.7;79.0;50.7;80784.0;49197.0;31587.0;1606.0
803;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2018;129.7;108.3;21.4;179.0;108.3;70.7;86949.0;52604.0;34345.0;2059.0
804;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2019;113.7;95.9;17.8;150.8;95.9;54.9;79439.0;50523.0;28916.0;1898.0
805;Trekker (LV) tot 40 000 kg;Voertuig 2 jaar oud;2020;107.6;89.4;18.3;140.5;89.4;51.2;67925.0;43200.0;24725.0;2069.0
806;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1990;;;;;;;;;;
807;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1991;;;;;;;;;;
808;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1992;;;;;;;;;;
809;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1993;;;;;;;;;;
810;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1994;;;;;;;;;;
811;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1995;;;;;;;;;;
812;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1996;;;;;;;;;;
813;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1997;;;;;;;;;;
814;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1998;;;;;;;;;;
815;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;1999;;;;;;;;;;
816;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2000;;;;;;;;;;
817;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2001;;;;;;;;;;
818;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2002;54.5;46.8;7.7;97.6;46.8;50.7;79464.0;38143.0;41321.0;1228.0
819;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2003;48.8;42.1;6.7;87.8;42.1;45.7;72200.0;34656.0;37544.0;1216.0
820;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2004;50.0;42.8;7.2;89.2;42.8;46.4;69731.0;33471.0;36260.0;1279.0
821;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2005;40.6;34.4;6.2;71.7;34.4;37.3;70603.0;33890.0;36714.0;1016.0
822;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2006;34.7;29.0;5.7;60.5;29.0;31.5;70694.0;33933.0;36761.0;856.0
823;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2007;40.3;33.3;7.0;69.4;33.3;36.1;71524.0;34331.0;37192.0;971.0
824;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2008;46.6;38.9;7.8;77.7;38.9;38.9;69511.0;34756.0;34756.0;1118.0
825;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2009;66.6;56.1;10.5;106.7;56.1;50.7;70739.0;37159.0;33580.0;1509.0
826;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2010;65.3;54.8;10.5;103.9;54.8;49.1;60277.0;31779.0;28498.0;1724.0
827;Trekker (LV) tot 40 000 kg;Voertuig 3 jaar oud;2011;74.7;64.0;10.7;116.7;64.0;52.7;64726.0;35518.0;29208.0;1803.0
