ID;RegioS;Perioden;TotaalAlleDoodsoorzaken_1;Nieuwvormingen_2;ZiektenVanHartEnVaatstelsel_3;UitwendigeDoodsoorzaken_4;OverigeDoodsoorzaken_5;Gemeente_6;Landsdeel_7;Provincie_8;COROPGebied_9;GrootstedelijkeAgglomeratie_10;Stadsgewest_11
7542;Nieuwkoop;2001;84.0;23.0;31.0;0.0;30.0;0569;3;28;28;00;00
7543;Nieuwkoop;2002;73.0;19.0;36.0;2.0;16.0;0569;3;28;28;00;00
7544;Nieuwkoop;2003;83.0;23.0;27.0;2.0;31.0;0569;3;28;28;00;00
7545;Nieuwkoop;2004;87.0;30.0;25.0;2.0;30.0;0569;3;28;28;00;00
7546;Nieuwkoop;2005;74.0;18.0;27.0;2.0;27.0;0569;3;28;28;00;00
7547;Nieuwkoop;2006;77.0;17.0;24.0;5.0;31.0;0569;3;28;28;00;00
7548;Nieuwleusen;1990;61.0;18.0;25.0;3.0;15.0;0170;2;23;10;  ;  
7549;Nieuwleusen;1991;70.0;16.0;35.0;4.0;15.0;0170;2;23;10;  ;  
7550;Nieuwleusen;1992;65.0;16.0;27.0;4.0;18.0;0170;2;23;10;  ;  
7551;Nieuwleusen;1993;82.0;20.0;36.0;2.0;24.0;0170;2;23;10;  ;  
7552;Nieuwleusen;1994;65.0;13.0;34.0;3.0;15.0;0170;2;23;10;  ;  
7553;Nieuwleusen;1995;52.0;14.0;18.0;3.0;17.0;0170;2;23;10;  ;  
7554;Nieuwleusen;1996;80.0;19.0;31.0;6.0;24.0;0170;2;23;10;  ;  
7555;Nieuwleusen;1997;68.0;27.0;20.0;3.0;18.0;0170;2;23;10;  ;  
7556;Nieuwleusen;1998;72.0;15.0;27.0;5.0;25.0;0170;2;23;10;  ;  
7557;Nieuwleusen;1999;83.0;15.0;30.0;2.0;36.0;0170;2;23;10;  ;  
7558;Nieuwleusen;2000;58.0;14.0;23.0;2.0;19.0;0170;2;23;10;00;03
7559;Nieuwleusen;2001;;;;;;;;;;;
7560;Nieuwleusen;2002;;;;;;;;;;;
7561;Nieuwleusen;2003;;;;;;;;;;;
7562;Nieuwleusen;2004;;;;;;;;;;;
7563;Nieuwleusen;2005;;;;;;;;;;;
7564;Nieuwleusen;2006;;;;;;;;;;;
7565;Nieuwveen;1990;19.0;4.0;6.0;2.0;7.0;0573;3;28;28;  ;  
7566;Nieuwveen;1991;30.0;10.0;11.0;3.0;6.0;0573;3;28;28;  ;  
7567;Nieuwveen;1992;32.0;8.0;15.0;2.0;7.0;0573;3;28;28;  ;  
7568;Nieuwveen;1993;40.0;12.0;15.0;2.0;11.0;0573;3;28;28;  ;  
7569;Nieuwveen;1994;;;;;;;;;;;
7570;Nieuwveen;1995;;;;;;;;;;;
7571;Nieuwveen;1996;;;;;;;;;;;
7572;Nieuwveen;1997;;;;;;;;;;;
7573;Nieuwveen;1998;;;;;;;;;;;
7574;Nieuwveen;1999;;;;;;;;;;;
7575;Nieuwveen;2000;;;;;;;;;;;
7576;Nieuwveen;2001;;;;;;;;;;;
7577;Nieuwveen;2002;;;;;;;;;;;
7578;Nieuwveen;2003;;;;;;;;;;;
7579;Nieuwveen;2004;;;;;;;;;;;
7580;Nieuwveen;2005;;;;;;;;;;;
7581;Nieuwveen;2006;;;;;;;;;;;
7582;Nijefurd;1990;95.0;25.0;33.0;6.0;31.0;0104;1;21;05;  ;  
7583;Nijefurd;1991;114.0;33.0;49.0;5.0;27.0;0104;1;21;05;  ;  
7584;Nijefurd;1992;94.0;23.0;46.0;6.0;19.0;0104;1;21;05;  ;  
7585;Nijefurd;1993;94.0;29.0;42.0;2.0;21.0;0104;1;21;05;  ;  
7586;Nijefurd;1994;90.0;36.0;33.0;4.0;17.0;0104;1;21;05;  ;  
7587;Nijefurd;1995;109.0;37.0;40.0;8.0;24.0;0104;1;21;05;  ;  
7588;Nijefurd;1996;100.0;31.0;37.0;4.0;28.0;0104;1;21;05;  ;  
7589;Nijefurd;1997;104.0;31.0;37.0;5.0;31.0;0104;1;21;05;  ;  
7590;Nijefurd;1998;105.0;37.0;41.0;1.0;26.0;0104;1;21;05;  ;  
7591;Nijefurd;1999;93.0;20.0;36.0;6.0;31.0;0104;1;21;05;  ;  
7592;Nijefurd;2000;99.0;31.0;36.0;6.0;26.0;0104;1;21;05;00;00
7593;Nijefurd;2001;104.0;34.0;33.0;5.0;32.0;0104;1;21;05;00;00
7594;Nijefurd;2002;120.0;35.0;45.0;8.0;32.0;0104;1;21;05;00;00
7595;Nijefurd;2003;124.0;39.0;39.0;6.0;40.0;0104;1;21;05;00;00
7596;Nijefurd;2004;102.0;35.0;31.0;3.0;33.0;0104;1;21;05;00;00
7597;Nijefurd;2005;113.0;47.0;44.0;1.0;21.0;0104;1;21;05;00;00
7598;Nijefurd;2006;88.0;31.0;22.0;3.0;32.0;0104;1;21;05;00;00
7599;Nijeveen;1990;25.0;9.0;10.0;0.0;6.0;0121;1;22;09;  ;  
7600;Nijeveen;1991;21.0;11.0;4.0;2.0;4.0;0121;1;22;09;  ;  
7601;Nijeveen;1992;23.0;5.0;6.0;1.0;11.0;0121;1;22;09;  ;  
7602;Nijeveen;1993;15.0;2.0;6.0;0.0;7.0;0121;1;22;09;  ;  
7603;Nijeveen;1994;13.0;4.0;5.0;1.0;3.0;0121;1;22;09;  ;  
7604;Nijeveen;1995;23.0;9.0;9.0;0.0;5.0;0121;1;22;09;  ;  
7605;Nijeveen;1996;22.0;6.0;12.0;0.0;4.0;0121;1;22;09;  ;  
7606;Nijeveen;1997;30.0;11.0;9.0;1.0;9.0;0121;1;22;09;  ;  
7607;Nijeveen;1998;;;;;;;;;;;
7608;Nijeveen;1999;;;;;;;;;;;
7609;Nijeveen;2000;;;;;;;;;;;
7610;Nijeveen;2001;;;;;;;;;;;
7611;Nijeveen;2002;;;;;;;;;;;
7612;Nijeveen;2003;;;;;;;;;;;
7613;Nijeveen;2004;;;;;;;;;;;
7614;Nijeveen;2005;;;;;;;;;;;
7615;Nijeveen;2006;;;;;;;;;;;
7616;Nijkerk;1990;183.0;51.0;68.0;11.0;53.0;0267;2;25;13;  ;  
7617;Nijkerk;1991;168.0;55.0;70.0;7.0;36.0;0267;2;25;13;  ;  
7618;Nijkerk;1992;168.0;37.0;67.0;9.0;55.0;0267;2;25;13;  ;  
7619;Nijkerk;1993;216.0;46.0;102.0;9.0;59.0;0267;2;25;13;  ;  
7620;Nijkerk;1994;216.0;53.0;82.0;15.0;66.0;0267;2;25;13;  ;  
7621;Nijkerk;1995;212.0;65.0;85.0;9.0;53.0;0267;2;25;13;  ;  
7622;Nijkerk;1996;221.0;60.0;88.0;4.0;69.0;0267;2;25;13;  ;  
7623;Nijkerk;1997;199.0;50.0;86.0;5.0;58.0;0267;2;25;13;  ;  
7624;Nijkerk;1998;202.0;53.0;73.0;5.0;71.0;0267;2;25;13;  ;  
7625;Nijkerk;1999;225.0;60.0;89.0;3.0;73.0;0267;2;25;13;  ;  
7626;Nijkerk;2000;276.0;85.0;95.0;9.0;87.0;0267;2;25;13;00;08
7627;Nijkerk;2001;246.0;61.0;100.0;4.0;81.0;0267;2;25;13;00;08
7628;Nijkerk;2002;274.0;93.0;100.0;11.0;70.0;0267;2;25;13;00;08
7629;Nijkerk;2003;262.0;73.0;88.0;13.0;88.0;0267;2;25;13;00;08
7630;Nijkerk;2004;258.0;82.0;91.0;13.0;72.0;0267;2;25;13;00;08
7631;Nijkerk;2005;247.0;62.0;90.0;13.0;82.0;0267;2;25;13;00;08
7632;Nijkerk;2006;219.0;82.0;58.0;15.0;64.0;0267;2;25;13;00;08
7633;Nijmegen;1990;1286.0;343.0;514.0;52.0;377.0;0268;2;25;15;  ;  
7634;Nijmegen;1991;1324.0;360.0;527.0;66.0;371.0;0268;2;25;15;  ;  
7635;Nijmegen;1992;1305.0;380.0;498.0;53.0;374.0;0268;2;25;15;  ;  
7636;Nijmegen;1993;1348.0;358.0;514.0;66.0;410.0;0268;2;25;15;  ;  
7637;Nijmegen;1994;1302.0;341.0;541.0;51.0;369.0;0268;2;25;15;  ;  
7638;Nijmegen;1995;1317.0;349.0;523.0;58.0;387.0;0268;2;25;15;  ;  
7639;Nijmegen;1996;1368.0;404.0;464.0;53.0;447.0;0268;2;25;15;  ;  
7640;Nijmegen;1997;1310.0;370.0;465.0;59.0;416.0;0268;2;25;15;  ;  
7641;Nijmegen;1998;1326.0;360.0;452.0;58.0;456.0;0268;2;25;15;  ;  
7642;Nijmegen;1999;1348.0;413.0;450.0;52.0;433.0;0268;2;25;15;  ;  
7643;Nijmegen;2000;1375.0;396.0;469.0;54.0;456.0;0268;2;25;15;07;07
7644;Nijmegen;2001;1293.0;364.0;446.0;56.0;427.0;0268;2;25;15;07;07
7645;Nijmegen;2002;1385.0;408.0;457.0;64.0;456.0;0268;2;25;15;07;07
7646;Nijmegen;2003;1350.0;398.0;411.0;55.0;486.0;0268;2;25;15;07;07
7647;Nijmegen;2004;1319.0;433.0;399.0;53.0;434.0;0268;2;25;15;07;07
7648;Nijmegen;2005;1246.0;377.0;427.0;53.0;389.0;0268;2;25;15;07;07
7649;Nijmegen;2006;1269.0;422.0;370.0;51.0;426.0;0268;2;25;15;07;07
7650;Nistelrode;1990;44.0;9.0;23.0;1.0;11.0;0819;4;30;35;  ;  
7651;Nistelrode;1991;32.0;8.0;15.0;3.0;6.0;0819;4;30;35;  ;  
7652;Nistelrode;1992;33.0;11.0;7.0;2.0;13.0;0819;4;30;35;  ;  
7653;Nistelrode;1993;48.0;10.0;25.0;3.0;10.0;0819;4;30;35;  ;  
7654;Nistelrode;1994;;;;;;;;;;;
7655;Nistelrode;1995;;;;;;;;;;;
7656;Nistelrode;1996;;;;;;;;;;;
7657;Nistelrode;1997;;;;;;;;;;;
7658;Nistelrode;1998;;;;;;;;;;;
7659;Nistelrode;1999;;;;;;;;;;;
7660;Nistelrode;2000;;;;;;;;;;;
7661;Nistelrode;2001;;;;;;;;;;;
7662;Nistelrode;2002;;;;;;;;;;;
7663;Nistelrode;2003;;;;;;;;;;;
7664;Nistelrode;2004;;;;;;;;;;;
7665;Nistelrode;2005;;;;;;;;;;;
7666;Nistelrode;2006;;;;;;;;;;;
7667;Noord-Beveland;1990;;;;;;;;;;;
7668;Noord-Beveland;1991;;;;;;;;;;;
7669;Noord-Beveland;1992;;;;;;;;;;;
7670;Noord-Beveland;1993;;;;;;;;;;;
7671;Noord-Beveland;1994;;;;;;;;;;;
7672;Noord-Beveland;1995;69.0;25.0;26.0;3.0;15.0;1695;3;29;32;  ;  
7673;Noord-Beveland;1996;77.0;30.0;27.0;1.0;19.0;1695;3;29;32;  ;  
7674;Noord-Beveland;1997;66.0;19.0;27.0;2.0;18.0;1695;3;29;32;  ;  
7675;Noord-Beveland;1998;76.0;22.0;24.0;5.0;25.0;1695;3;29;32;  ;  
7676;Noord-Beveland;1999;75.0;20.0;32.0;4.0;19.0;1695;3;29;32;  ;  
7677;Noord-Beveland;2000;58.0;18.0;23.0;0.0;17.0;1695;3;29;32;00;00
7678;Noord-Beveland;2001;72.0;24.0;22.0;5.0;21.0;1695;3;29;32;00;00
7679;Noord-Beveland;2002;71.0;24.0;27.0;0.0;20.0;1695;3;29;32;00;00
7680;Noord-Beveland;2003;72.0;18.0;25.0;2.0;27.0;1695;3;29;32;00;00
7681;Noord-Beveland;2004;54.0;18.0;17.0;0.0;19.0;1695;3;29;32;00;00
7682;Noord-Beveland;2005;66.0;22.0;24.0;2.0;18.0;1695;3;29;32;00;00
7683;Noord-Beveland;2006;65.0;18.0;16.0;4.0;27.0;1695;3;29;32;00;00
7684;Noordenveld;1990;;;;;;;;;;;
7685;Noordenveld;1991;;;;;;;;;;;
7686;Noordenveld;1992;;;;;;;;;;;
7687;Noordenveld;1993;;;;;;;;;;;
7688;Noordenveld;1994;;;;;;;;;;;
7689;Noordenveld;1995;;;;;;;;;;;
7690;Noordenveld;1996;;;;;;;;;;;
7691;Noordenveld;1997;;;;;;;;;;;
7692;Noordenveld;1998;254.0;79.0;82.0;9.0;84.0;1699;1;22;07;  ;  
7693;Noordenveld;1999;241.0;89.0;79.0;10.0;63.0;1699;1;22;07;  ;  
7694;Noordenveld;2000;266.0;86.0;85.0;16.0;79.0;1699;1;22;07;00;01
7695;Noordenveld;2001;244.0;74.0;99.0;11.0;60.0;1699;1;22;07;00;01
7696;Noordenveld;2002;288.0;90.0;101.0;10.0;87.0;1699;1;22;07;00;01
7697;Noordenveld;2003;237.0;88.0;73.0;13.0;63.0;1699;1;22;07;00;01
7698;Noordenveld;2004;261.0;93.0;95.0;7.0;66.0;1699;1;22;07;00;01
7699;Noordenveld;2005;249.0;80.0;81.0;9.0;79.0;1699;1;22;07;00;01
7700;Noordenveld;2006;241.0;90.0;73.0;13.0;65.0;1699;1;22;07;00;01
7701;Noorder-Koggenland;1990;56.0;15.0;24.0;2.0;15.0;0529;3;27;18;  ;  
7702;Noorder-Koggenland;1991;61.0;14.0;22.0;5.0;20.0;0529;3;27;18;  ;  
7703;Noorder-Koggenland;1992;73.0;19.0;36.0;4.0;14.0;0529;3;27;18;  ;  
7704;Noorder-Koggenland;1993;57.0;18.0;17.0;6.0;16.0;0529;3;27;18;  ;  
7705;Noorder-Koggenland;1994;59.0;15.0;25.0;4.0;15.0;0529;3;27;18;  ;  
7706;Noorder-Koggenland;1995;71.0;16.0;23.0;4.0;28.0;0529;3;27;18;  ;  
7707;Noorder-Koggenland;1996;60.0;16.0;20.0;5.0;19.0;0529;3;27;18;  ;  
7708;Noorder-Koggenland;1997;64.0;21.0;25.0;3.0;15.0;0529;3;27;18;  ;  
7709;Noorder-Koggenland;1998;63.0;23.0;14.0;4.0;22.0;0529;3;27;18;  ;  
7710;Noorder-Koggenland;1999;75.0;13.0;35.0;3.0;24.0;0529;3;27;18;  ;  
7711;Noorder-Koggenland;2000;72.0;20.0;31.0;0.0;21.0;0529;3;27;18;00;00
7712;Noorder-Koggenland;2001;61.0;14.0;24.0;2.0;21.0;0529;3;27;18;00;00
7713;Noorder-Koggenland;2002;77.0;26.0;26.0;4.0;21.0;0529;3;27;18;00;00
7714;Noorder-Koggenland;2003;69.0;16.0;25.0;5.0;23.0;0529;3;27;18;00;00
7715;Noorder-Koggenland;2004;55.0;17.0;16.0;1.0;21.0;0529;3;27;18;00;00
7716;Noorder-Koggenland;2005;73.0;21.0;26.0;4.0;22.0;0529;3;27;18;00;00
7717;Noorder-Koggenland;2006;70.0;24.0;26.0;3.0;17.0;0529;3;27;18;00;00
7718;Noordoostpolder;1990;226.0;78.0;98.0;5.0;45.0;0171;2;24;40;  ;  
7719;Noordoostpolder;1991;251.0;92.0;94.0;12.0;53.0;0171;2;24;40;  ;  
7720;Noordoostpolder;1992;256.0;83.0;97.0;17.0;59.0;0171;2;24;40;  ;  
7721;Noordoostpolder;1993;281.0;79.0;124.0;14.0;64.0;0171;2;24;40;  ;  
7722;Noordoostpolder;1994;296.0;101.0;125.0;15.0;55.0;0171;2;24;40;  ;  
7723;Noordoostpolder;1995;300.0;93.0;122.0;13.0;72.0;0171;2;24;40;  ;  
7724;Noordoostpolder;1996;306.0;87.0;111.0;22.0;86.0;0171;2;24;40;  ;  
7725;Noordoostpolder;1997;307.0;105.0;108.0;18.0;76.0;0171;2;24;40;  ;  
7726;Noordoostpolder;1998;297.0;86.0;110.0;15.0;86.0;0171;2;24;40;  ;  
7727;Noordoostpolder;1999;317.0;84.0;123.0;12.0;98.0;0171;2;24;40;  ;  
7728;Noordoostpolder;2000;330.0;72.0;140.0;19.0;99.0;0171;2;24;40;00;00
7729;Noordoostpolder;2001;325.0;100.0;112.0;10.0;103.0;0171;2;24;40;00;00
7730;Noordoostpolder;2002;366.0;103.0;137.0;12.0;114.0;0171;2;24;40;00;00
7731;Noordoostpolder;2003;354.0;108.0;115.0;22.0;109.0;0171;2;24;40;00;00
7732;Noordoostpolder;2004;353.0;106.0;121.0;16.0;110.0;0171;2;24;40;00;00
7733;Noordoostpolder;2005;337.0;90.0;114.0;15.0;118.0;0171;2;24;40;00;00
7734;Noordoostpolder;2006;368.0;114.0;130.0;15.0;109.0;0171;2;24;40;00;00
7735;Noordwijk;1990;198.0;66.0;69.0;9.0;54.0;0575;3;28;25;  ;  
7736;Noordwijk;1991;204.0;45.0;87.0;14.0;58.0;0575;3;28;25;  ;  
7737;Noordwijk;1992;180.0;48.0;68.0;5.0;59.0;0575;3;28;25;  ;  
7738;Noordwijk;1993;220.0;65.0;74.0;4.0;77.0;0575;3;28;25;  ;  
7739;Noordwijk;1994;186.0;59.0;53.0;12.0;62.0;0575;3;28;25;  ;  
7740;Noordwijk;1995;223.0;75.0;78.0;11.0;59.0;0575;3;28;25;  ;  
7741;Noordwijk;1996;207.0;71.0;73.0;5.0;58.0;0575;3;28;25;  ;  
7742;Noordwijk;1997;213.0;60.0;71.0;10.0;72.0;0575;3;28;25;  ;  
7743;Noordwijk;1998;222.0;57.0;75.0;10.0;80.0;0575;3;28;25;  ;  
7744;Noordwijk;1999;211.0;80.0;64.0;1.0;66.0;0575;3;28;25;  ;  
7745;Noordwijk;2000;184.0;56.0;62.0;5.0;61.0;0575;3;28;25;00;12
7746;Noordwijk;2001;171.0;56.0;58.0;4.0;53.0;0575;3;28;25;00;12
7747;Noordwijk;2002;219.0;80.0;74.0;8.0;57.0;0575;3;28;25;00;12
7748;Noordwijk;2003;238.0;72.0;84.0;5.0;77.0;0575;3;28;25;00;12
7749;Noordwijk;2004;201.0;75.0;67.0;5.0;54.0;0575;3;28;25;00;12
7750;Noordwijk;2005;202.0;61.0;60.0;9.0;72.0;0575;3;28;25;00;12
7751;Noordwijk;2006;215.0;71.0;59.0;10.0;75.0;0575;3;28;25;00;12
7752;Noordwijkerhout;1990;133.0;36.0;55.0;7.0;35.0;0576;3;28;25;  ;  
7753;Noordwijkerhout;1991;143.0;43.0;51.0;7.0;42.0;0576;3;28;25;  ;  
7754;Noordwijkerhout;1992;125.0;44.0;40.0;6.0;35.0;0576;3;28;25;  ;  
7755;Noordwijkerhout;1993;148.0;42.0;41.0;10.0;55.0;0576;3;28;25;  ;  
7756;Noordwijkerhout;1994;122.0;52.0;32.0;8.0;30.0;0576;3;28;25;  ;  
7757;Noordwijkerhout;1995;124.0;39.0;40.0;7.0;38.0;0576;3;28;25;  ;  
7758;Noordwijkerhout;1996;116.0;38.0;37.0;11.0;30.0;0576;3;28;25;  ;  
7759;Noordwijkerhout;1997;110.0;30.0;30.0;8.0;42.0;0576;3;28;25;  ;  
7760;Noordwijkerhout;1998;131.0;39.0;45.0;7.0;40.0;0576;3;28;25;  ;  
7761;Noordwijkerhout;1999;115.0;32.0;40.0;4.0;39.0;0576;3;28;25;  ;  
7762;Noordwijkerhout;2000;109.0;34.0;33.0;5.0;37.0;0576;3;28;25;00;12
7763;Noordwijkerhout;2001;116.0;37.0;39.0;3.0;37.0;0576;3;28;25;00;12
7764;Noordwijkerhout;2002;148.0;52.0;42.0;4.0;50.0;0576;3;28;25;00;12
7765;Noordwijkerhout;2003;117.0;28.0;37.0;4.0;48.0;0576;3;28;25;00;12
7766;Noordwijkerhout;2004;121.0;39.0;37.0;5.0;40.0;0576;3;28;25;00;12
7767;Noordwijkerhout;2005;122.0;47.0;40.0;3.0;32.0;0576;3;28;25;00;12
7768;Noordwijkerhout;2006;131.0;45.0;40.0;5.0;41.0;0576;3;28;25;00;12
7769;Nootdorp;1990;41.0;8.0;9.0;2.0;22.0;0577;3;28;26;  ;  
7770;Nootdorp;1991;44.0;11.0;19.0;3.0;11.0;0577;3;28;26;  ;  
7771;Nootdorp;1992;51.0;12.0;20.0;1.0;18.0;0577;3;28;26;  ;  
7772;Nootdorp;1993;59.0;10.0;20.0;4.0;25.0;0577;3;28;26;  ;  
7773;Nootdorp;1994;58.0;17.0;23.0;1.0;17.0;0577;3;28;26;  ;  
7774;Nootdorp;1995;57.0;14.0;22.0;7.0;14.0;0577;3;28;26;  ;  
7775;Nootdorp;1996;44.0;10.0;11.0;2.0;21.0;0577;3;28;26;  ;  
7776;Nootdorp;1997;61.0;17.0;17.0;1.0;26.0;0577;3;28;26;  ;  
7777;Nootdorp;1998;79.0;28.0;20.0;3.0;28.0;0577;3;28;26;  ;  
7778;Nootdorp;1999;50.0;12.0;22.0;1.0;15.0;0577;3;28;26;  ;  
7779;Nootdorp;2000;70.0;17.0;26.0;2.0;25.0;0577;3;28;26;00;13
7780;Nootdorp;2001;82.0;22.0;29.0;3.0;28.0;0577;3;28;26;00;13
7781;Nootdorp;2002;;;;;;;;;;;
7782;Nootdorp;2003;;;;;;;;;;;
7783;Nootdorp;2004;;;;;;;;;;;
7784;Nootdorp;2005;;;;;;;;;;;
7785;Nootdorp;2006;;;;;;;;;;;
7786;Norg;1990;62.0;21.0;24.0;6.0;11.0;0120;1;22;07;  ;  
7787;Norg;1991;47.0;14.0;19.0;4.0;10.0;0120;1;22;07;  ;  
7788;Norg;1992;66.0;26.0;25.0;3.0;12.0;0120;1;22;07;  ;  
7789;Norg;1993;60.0;24.0;24.0;2.0;10.0;0120;1;22;07;  ;  
7790;Norg;1994;49.0;13.0;17.0;2.0;17.0;0120;1;22;07;  ;  
7791;Norg;1995;58.0;19.0;26.0;1.0;12.0;0120;1;22;07;  ;  
7792;Norg;1996;50.0;18.0;18.0;3.0;11.0;0120;1;22;07;  ;  
7793;Norg;1997;48.0;17.0;13.0;6.0;12.0;0120;1;22;07;  ;  
7794;Norg;1998;;;;;;;;;;;
7795;Norg;1999;;;;;;;;;;;
7796;Norg;2000;;;;;;;;;;;
7797;Norg;2001;;;;;;;;;;;
7798;Norg;2002;;;;;;;;;;;
7799;Norg;2003;;;;;;;;;;;
7800;Norg;2004;;;;;;;;;;;
7801;Norg;2005;;;;;;;;;;;
7802;Norg;2006;;;;;;;;;;;
7803;Nuenen c.a.;1990;88.0;27.0;34.0;1.0;26.0;0820;4;30;36;  ;  
7804;Nuenen c.a.;1991;88.0;27.0;41.0;4.0;16.0;0820;4;30;36;  ;  
7805;Nuenen c.a.;1992;111.0;43.0;46.0;2.0;20.0;0820;4;30;36;  ;  
7806;Nuenen c.a.;1993;89.0;25.0;35.0;8.0;21.0;0820;4;30;36;  ;  
7807;Nuenen c.a.;1994;113.0;45.0;39.0;5.0;24.0;0820;4;30;36;  ;  
7808;Nuenen c.a.;1995;110.0;44.0;35.0;8.0;23.0;0820;4;30;36;  ;  
7809;Nuenen c.a.;1996;103.0;36.0;39.0;7.0;21.0;0820;4;30;36;  ;  
7810;Nuenen c.a.;1997;106.0;40.0;37.0;2.0;27.0;0820;4;30;36;  ;  
7811;Nuenen c.a.;1998;124.0;28.0;53.0;2.0;41.0;0820;4;30;36;  ;  
7812;Nuenen c.a.;1999;125.0;34.0;41.0;6.0;44.0;0820;4;30;36;  ;  
7813;Nuenen c.a.;2000;141.0;39.0;56.0;7.0;39.0;0820;4;30;36;00;19
7814;Nuenen c.a.;2001;123.0;41.0;32.0;6.0;44.0;0820;4;30;36;00;19
7815;Nuenen c.a.;2002;148.0;49.0;51.0;8.0;40.0;0820;4;30;36;00;19
7816;Nuenen c.a.;2003;152.0;52.0;47.0;4.0;49.0;0820;4;30;36;00;19
7817;Nuenen c.a.;2004;128.0;43.0;50.0;5.0;30.0;0820;4;30;36;00;19
7818;Nuenen c.a.;2005;158.0;67.0;44.0;5.0;42.0;0820;4;30;36;00;19
7819;Nuenen c.a.;2006;145.0;59.0;39.0;2.0;45.0;0820;4;30;36;00;19
7820;Nuland;1990;34.0;9.0;15.0;0.0;10.0;0821;4;30;35;  ;  
7821;Nuland;1991;30.0;9.0;9.0;1.0;11.0;0821;4;30;35;  ;  
7822;Nuland;1992;44.0;12.0;23.0;2.0;7.0;0821;4;30;35;  ;  
7823;Nuland;1993;;;;;;;;;;;
7824;Nuland;1994;;;;;;;;;;;
7825;Nuland;1995;;;;;;;;;;;
7826;Nuland;1996;;;;;;;;;;;
7827;Nuland;1997;;;;;;;;;;;
7828;Nuland;1998;;;;;;;;;;;
7829;Nuland;1999;;;;;;;;;;;
7830;Nuland;2000;;;;;;;;;;;
7831;Nuland;2001;;;;;;;;;;;
7832;Nuland;2002;;;;;;;;;;;
7833;Nuland;2003;;;;;;;;;;;
7834;Nuland;2004;;;;;;;;;;;
7835;Nuland;2005;;;;;;;;;;;
7836;Nuland;2006;;;;;;;;;;;
7837;Nunspeet;1990;223.0;69.0;89.0;9.0;56.0;0302;2;25;13;  ;  
7838;Nunspeet;1991;182.0;48.0;78.0;7.0;49.0;0302;2;25;13;  ;  
7839;Nunspeet;1992;176.0;51.0;69.0;4.0;52.0;0302;2;25;13;  ;  
7840;Nunspeet;1993;167.0;49.0;72.0;5.0;41.0;0302;2;25;13;  ;  
7841;Nunspeet;1994;206.0;51.0;93.0;6.0;56.0;0302;2;25;13;  ;  
7842;Nunspeet;1995;200.0;75.0;81.0;10.0;34.0;0302;2;25;13;  ;  
7843;Nunspeet;1996;187.0;55.0;79.0;6.0;47.0;0302;2;25;13;  ;  
7844;Nunspeet;1997;205.0;64.0;83.0;8.0;50.0;0302;2;25;13;  ;  
7845;Nunspeet;1998;182.0;46.0;72.0;5.0;59.0;0302;2;25;13;  ;  
7846;Nunspeet;1999;209.0;65.0;86.0;8.0;50.0;0302;2;25;13;  ;  
7847;Nunspeet;2000;195.0;55.0;75.0;7.0;58.0;0302;2;25;13;00;00
7848;Nunspeet;2001;202.0;62.0;63.0;12.0;65.0;0302;2;25;13;00;00
7849;Nunspeet;2002;211.0;64.0;74.0;7.0;66.0;0302;2;25;13;00;00
7850;Nunspeet;2003;233.0;59.0;82.0;11.0;81.0;0302;2;25;13;00;00
7851;Nunspeet;2004;199.0;66.0;75.0;10.0;48.0;0302;2;25;13;00;00
7852;Nunspeet;2005;228.0;57.0;76.0;14.0;81.0;0302;2;25;13;00;00
7853;Nunspeet;2006;198.0;54.0;73.0;8.0;63.0;0302;2;25;13;00;00
7854;Nuth;1990;140.0;38.0;59.0;3.0;40.0;0951;4;31;39;  ;  
7855;Nuth;1991;147.0;38.0;66.0;2.0;41.0;0951;4;31;39;  ;  
7856;Nuth;1992;136.0;34.0;64.0;6.0;32.0;0951;4;31;39;  ;  
7857;Nuth;1993;142.0;29.0;71.0;3.0;39.0;0951;4;31;39;  ;  
7858;Nuth;1994;158.0;48.0;64.0;7.0;39.0;0951;4;31;39;  ;  
7859;Nuth;1995;153.0;33.0;78.0;2.0;40.0;0951;4;31;39;  ;  
7860;Nuth;1996;151.0;37.0;60.0;4.0;50.0;0951;4;31;39;  ;  
7861;Nuth;1997;166.0;51.0;65.0;5.0;45.0;0951;4;31;39;  ;  
7862;Nuth;1998;165.0;44.0;71.0;4.0;46.0;0951;4;31;39;  ;  
7863;Nuth;1999;165.0;57.0;62.0;9.0;37.0;0951;4;31;39;  ;  
7864;Nuth;2000;157.0;49.0;63.0;4.0;41.0;0951;4;31;39;00;21
7865;Nuth;2001;175.0;50.0;69.0;8.0;48.0;0951;4;31;39;00;21
7866;Nuth;2002;175.0;48.0;69.0;7.0;51.0;0951;4;31;39;00;21
7867;Nuth;2003;163.0;43.0;66.0;4.0;50.0;0951;4;31;39;00;21
7868;Nuth;2004;166.0;48.0;66.0;3.0;49.0;0951;4;31;39;00;21
7869;Nuth;2005;174.0;43.0;75.0;6.0;50.0;0951;4;31;39;00;21
7870;Nuth;2006;157.0;40.0;52.0;7.0;58.0;0951;4;31;39;00;21
7871;Obdam;1990;41.0;11.0;23.0;1.0;6.0;0429;3;27;18;  ;  
7872;Obdam;1991;28.0;6.0;13.0;3.0;6.0;0429;3;27;18;  ;  
7873;Obdam;1992;35.0;12.0;11.0;1.0;11.0;0429;3;27;18;  ;  
