ID;Geslacht;Leeftijdsgroep;Herkomstgroepering;Pleegcarriere;Perioden;AantalVerdachten_1;VerdachtenPer1000Inwoners_2
324;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;1999;640;3
325;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2000;660;3
326;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2001;690;3
327;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2002;820;3
328;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2003;930;3
329;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2004;990;4
330;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2005;1060;4
331;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2006;1150;4
332;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2007;1160;4
333;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2008;1270;4
334;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2009;1250;4
335;Totaal mannen en vrouwen;12 jaar of ouder;5;Veelpleger;2010;1160;4
336;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;1999;9000;37
337;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2000;9180;37
338;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2001;9720;38
339;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2002;10380;40
340;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2003;11740;44
341;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2004;12940;48
342;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2005;13220;48
343;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2006;13600;49
344;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2007;13490;48
345;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2008;12600;44
346;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2009;11810;41
347;Totaal mannen en vrouwen;12 jaar of ouder;6;Totaal verdachten;2010;10550;36
348;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;1999;2690;11
349;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2000;2850;12
350;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2001;2980;12
351;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2002;3090;12
352;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2003;3510;13
353;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2004;3860;14
354;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2005;3970;14
355;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2006;3990;14
356;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2007;3920;14
357;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2008;3370;12
358;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2009;2970;10
359;Totaal mannen en vrouwen;12 jaar of ouder;6;First offender;2010;2630;9
360;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;1999;4340;18
361;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2000;4380;18
362;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2001;4650;18
363;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2002;5050;19
364;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2003;5890;22
365;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2004;6660;25
366;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2005;6830;25
367;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2006;7160;26
368;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2007;7110;25
369;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2008;6740;24
370;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2009;6310;22
371;Totaal mannen en vrouwen;12 jaar of ouder;6;Meerpleger;2010;5560;19
372;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;1999;1970;8
373;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2000;1950;8
374;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2001;2080;8
375;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2002;2230;9
376;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2003;2340;9
377;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2004;2430;9
378;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2005;2420;9
379;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2006;2450;9
380;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2007;2460;9
381;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2008;2490;9
382;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2009;2530;9
383;Totaal mannen en vrouwen;12 jaar of ouder;6;Veelpleger;2010;2350;8
384;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;1999;5150;63
385;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2000;5150;58
386;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2001;5770;60
387;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2002;6680;67
388;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2003;7020;69
389;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2004;7410;72
390;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2005;7330;71
391;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2006;7100;69
392;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2007;7240;69
393;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2008;6800;63
394;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2009;6670;60
395;Totaal mannen en vrouwen;12 jaar of ouder;7;Totaal verdachten;2010;5910;53
396;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;1999;1430;18
397;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2000;1480;17
398;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2001;1740;18
399;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2002;2030;20
400;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2003;1950;19
401;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2004;1970;19
402;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2005;1860;18
403;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2006;1720;17
404;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2007;1560;15
405;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2008;1480;14
406;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2009;1380;13
407;Totaal mannen en vrouwen;12 jaar of ouder;7;First offender;2010;1240;11
408;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;1999;2690;33
409;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2000;2640;30
410;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2001;2970;31
411;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2002;3390;34
412;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2003;3750;37
413;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2004;4030;39
414;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2005;4030;39
415;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2006;3880;38
416;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2007;4010;38
417;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2008;3580;33
418;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2009;3550;32
419;Totaal mannen en vrouwen;12 jaar of ouder;7;Meerpleger;2010;3070;27
420;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;1999;1030;13
421;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2000;1040;12
422;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2001;1060;11
423;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2002;1270;13
424;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2003;1330;13
425;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2004;1420;14
426;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2005;1440;14
427;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2006;1490;14
428;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2007;1670;16
429;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2008;1750;16
430;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2009;1740;16
431;Totaal mannen en vrouwen;12 jaar of ouder;7;Veelpleger;2010;1600;14
432;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;1999;7890;25
433;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2000;8240;24
434;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2001;9330;25
435;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2002;10800;27
436;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2003;12080;29
437;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2004;13190;31
438;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2005;13600;31
439;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2006;14030;32
440;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2007;14280;31
441;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2008;13890;29
442;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2009;13310;27
443;Totaal mannen en vrouwen;12 jaar of ouder;8;Totaal verdachten;2010;12340;24
444;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;1999;3740;12
445;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2000;4020;12
446;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2001;4500;12
447;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2002;5240;13
448;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2003;5770;14
449;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2004;6120;14
450;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2005;6100;14
451;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2006;6050;14
452;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2007;5870;13
453;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2008;5590;12
454;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2009;5130;10
455;Totaal mannen en vrouwen;12 jaar of ouder;8;First offender;2010;4810;9
456;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;1999;3650;12
457;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2000;3620;11
458;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2001;4160;11
459;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2002;4830;12
460;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2003;5470;13
461;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2004;6150;14
462;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2005;6530;15
463;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2006;6930;16
464;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2007;7230;16
465;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2008;7070;15
466;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2009;6910;14
467;Totaal mannen en vrouwen;12 jaar of ouder;8;Meerpleger;2010;6300;12
468;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;1999;510;2
469;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2000;600;2
470;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2001;670;2
471;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2002;730;2
472;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2003;840;2
473;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2004;910;2
474;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2005;970;2
475;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2006;1060;2
476;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2007;1190;3
477;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2008;1230;3
478;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2009;1270;3
479;Totaal mannen en vrouwen;12 jaar of ouder;8;Veelpleger;2010;1220;2
480;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;1999;17230;15
481;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2000;17150;15
482;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2001;19220;17
483;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2002;20920;18
484;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2003;23360;20
485;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2004;26440;22
486;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2005;29370;24
487;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2006;30630;25
488;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2007;32230;27
489;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2008;28540;24
490;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2009;24400;21
491;Totaal mannen en vrouwen;12 tot 18 jaar;0;Totaal verdachten;2010;20700;17
492;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;1999;10120;9
493;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2000;10100;9
494;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2001;11610;10
495;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2002;12710;11
496;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2003;14070;12
497;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2004;16020;13
498;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2005;17460;15
499;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2006;17830;15
500;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2007;18630;15
501;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2008;15970;13
502;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2009;13580;11
503;Totaal mannen en vrouwen;12 tot 18 jaar;0;First offender;2010;11980;10
504;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;1999;6000;5
505;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2000;5940;5
506;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2001;6520;6
507;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2002;7100;6
508;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2003;8100;7
509;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2004;9070;8
510;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2005;10400;9
511;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2006;11060;9
512;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2007;11660;10
513;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2008;10610;9
514;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2009;9090;8
515;Totaal mannen en vrouwen;12 tot 18 jaar;0;Meerpleger;2010;7420;6
516;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;1999;1110;1
517;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2000;1120;1
518;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2001;1100;1
519;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2002;1120;1
520;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2003;1200;1
521;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2004;1360;1
522;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2005;1500;1
523;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2006;1730;1
524;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2007;1940;2
525;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2008;1970;2
526;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2009;1720;1
527;Totaal mannen en vrouwen;12 tot 18 jaar;0;Veelpleger;2010;1290;1
528;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;1999;9150;10
529;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2000;9140;10
530;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2001;10350;11
531;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2002;11630;13
532;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2003;13110;14
533;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2004;14840;16
534;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2005;16460;18
535;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2006;17530;19
536;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2007;18630;20
537;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2008;16360;18
538;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2009;13660;15
539;Totaal mannen en vrouwen;12 tot 18 jaar;1;Totaal verdachten;2010;11310;12
540;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;1999;6060;7
541;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2000;5980;7
542;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2001;6850;8
543;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2002;7750;8
544;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2003;8570;9
545;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2004;9810;10
546;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2005;10650;11
547;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2006;11160;12
548;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2007;11780;13
549;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2008;9980;11
550;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2009;8390;9
551;Totaal mannen en vrouwen;12 tot 18 jaar;1;First offender;2010;7250;8
552;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;1999;2730;3
553;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2000;2800;3
554;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2001;3130;3
555;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2002;3510;4
556;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2003;4120;4
557;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2004;4540;5
558;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2005;5260;6
559;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2006;5710;6
560;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2007;6140;7
561;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2008;5610;6
562;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2009;4640;5
563;Totaal mannen en vrouwen;12 tot 18 jaar;1;Meerpleger;2010;3620;4
564;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;1999;350;0
565;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2000;360;0
566;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2001;370;0
567;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2002;380;0
568;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2003;420;0
569;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2004;500;1
570;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2005;540;1
571;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2006;650;1
572;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2007;720;1
573;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2008;770;1
574;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2009;640;1
575;Totaal mannen en vrouwen;12 tot 18 jaar;1;Veelpleger;2010;440;0
576;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;1999;8080;35
577;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2000;8010;33
578;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2001;8880;35
579;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2002;9290;36
580;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2003;10250;39
581;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2004;11600;44
582;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2005;12910;49
583;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2006;13100;50
584;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2007;13600;52
585;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2008;12180;46
586;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2009;10730;41
587;Totaal mannen en vrouwen;12 tot 18 jaar;2;Totaal verdachten;2010;9390;36
588;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;1999;4060;17
589;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2000;4110;17
590;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2001;4760;19
591;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2002;4960;19
592;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2003;5500;21
593;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2004;6210;23
594;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2005;6810;26
595;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2006;6670;25
596;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2007;6850;26
597;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2008;5990;23
598;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2009;5190;20
599;Totaal mannen en vrouwen;12 tot 18 jaar;2;First offender;2010;4740;18
600;Totaal mannen en vrouwen;12 tot 18 jaar;2;Meerpleger;1999;3260;14
601;Totaal mannen en vrouwen;12 tot 18 jaar;2;Meerpleger;2000;3140;13
602;Totaal mannen en vrouwen;12 tot 18 jaar;2;Meerpleger;2001;3390;14
603;Totaal mannen en vrouwen;12 tot 18 jaar;2;Meerpleger;2002;3590;14
604;Totaal mannen en vrouwen;12 tot 18 jaar;2;Meerpleger;2003;3980;15
