ID;NederlandseEconomie;Energiedragers;Perioden;Winning_1;IntermediairEnHuishoudelijkVerbruik_2;Invoer_3;Productie_4;NettoEnergieverbruik_5;Uitvoer_6
3081;77 Verhuur van roerende goederen;Elektriciteit;2015;;0.4;;0.0;;
3082;77 Verhuur van roerende goederen;Elektriciteit;2016;;0.5;;0.0;;
3083;77 Verhuur van roerende goederen;Elektriciteit;2017;;0.5;;0.0;;
3084;77 Verhuur van roerende goederen;Elektriciteit;2018;;0.4;;0.0;;
3085;77 Verhuur van roerende goederen;Elektriciteit;2019;;0.4;;0.0;;
3086;77 Verhuur van roerende goederen;Elektriciteit;2020;;0.4;;0.0;;
3087;77 Verhuur van roerende goederen;Stoom en/of warm water;2000;;0.1;;0.0;;
3088;77 Verhuur van roerende goederen;Stoom en/of warm water;2001;;0.1;;0.0;;
3089;77 Verhuur van roerende goederen;Stoom en/of warm water;2002;;0.1;;0.0;;
3090;77 Verhuur van roerende goederen;Stoom en/of warm water;2003;;0.1;;0.0;;
3091;77 Verhuur van roerende goederen;Stoom en/of warm water;2004;;0.1;;0.0;;
3092;77 Verhuur van roerende goederen;Stoom en/of warm water;2005;;0.0;;0.0;;
3093;77 Verhuur van roerende goederen;Stoom en/of warm water;2006;;0.1;;0.0;;
3094;77 Verhuur van roerende goederen;Stoom en/of warm water;2007;;0.1;;0.0;;
3095;77 Verhuur van roerende goederen;Stoom en/of warm water;2008;;0.1;;0.0;;
3096;77 Verhuur van roerende goederen;Stoom en/of warm water;2009;;0.1;;0.0;;
3097;77 Verhuur van roerende goederen;Stoom en/of warm water;2010;;0.1;;0.0;;
3098;77 Verhuur van roerende goederen;Stoom en/of warm water;2011;;0.1;;0.0;;
3099;77 Verhuur van roerende goederen;Stoom en/of warm water;2012;;0.0;;0.0;;
3100;77 Verhuur van roerende goederen;Stoom en/of warm water;2013;;0.0;;0.0;;
3101;77 Verhuur van roerende goederen;Stoom en/of warm water;2014;;0.0;;0.0;;
3102;77 Verhuur van roerende goederen;Stoom en/of warm water;2015;;0.0;;0.0;;
3103;77 Verhuur van roerende goederen;Stoom en/of warm water;2016;;0.0;;0.0;;
3104;77 Verhuur van roerende goederen;Stoom en/of warm water;2017;;0.0;;0.0;;
3105;77 Verhuur van roerende goederen;Stoom en/of warm water;2018;;0.0;;0.0;;
3106;77 Verhuur van roerende goederen;Stoom en/of warm water;2019;;0.0;;0.0;;
3107;77 Verhuur van roerende goederen;Stoom en/of warm water;2020;;0.0;;0.0;;
3108;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2000;;0.0;;;;
3109;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2001;;0.0;;;;
3110;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2002;;0.0;;;;
3111;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2003;;0.0;;;;
3112;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2004;;0.0;;;;
3113;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2005;;0.0;;;;
3114;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2006;;0.0;;;;
3115;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2007;;0.0;;;;
3116;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2008;;0.0;;;;
3117;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2009;;0.0;;;;
3118;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2010;;0.0;;;;
3119;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2011;;0.0;;;;
3120;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2012;;0.0;;;;
3121;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2013;;0.0;;;;
3122;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2014;;0.0;;;;
3123;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2015;;0.0;;;;
3124;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2016;;0.0;;;;
3125;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2017;;0.0;;;;
3126;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2018;;0.0;;;;
3127;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2019;;0.0;;;;
3128;77 Verhuur van roerende goederen;Hernieuwbaar huishoudelijk afval;2020;;0.0;;;;
3129;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2000;;0.0;;;;
3130;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2001;;0.0;;;;
3131;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2002;;0.0;;;;
3132;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2003;;0.0;;;;
3133;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2004;;0.0;;;;
3134;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2005;;0.0;;;;
3135;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2006;;0.0;;;;
3136;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2007;;0.0;;;;
3137;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2008;;0.0;;;;
3138;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2009;;0.0;;;;
3139;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2010;;0.0;;;;
3140;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2011;;0.0;;;;
3141;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2012;;0.0;;;;
3142;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2013;;0.0;;;;
3143;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2014;;0.0;;;;
3144;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2015;;0.0;;;;
3145;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2016;;0.0;;;;
3146;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2017;;0.0;;;;
3147;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2018;;0.0;;;;
3148;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2019;;0.0;;;;
3149;77 Verhuur van roerende goederen;Niet-hernieuwbaar afval;2020;;0.0;;;;
3150;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2000;;7.8;;0.0;7.8;
3151;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2001;;7.8;;0.0;7.8;
3152;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2002;;7.9;;0.0;7.9;
3153;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2003;;7.8;;0.0;7.8;
3154;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2004;;8.1;;0.0;8.1;
3155;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2005;;9.1;;0.0;9.1;
3156;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2006;;10.4;;0.0;10.4;
3157;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2007;;11.4;;0.0;11.4;
3158;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2008;0.0;12.6;;0.0;12.6;
3159;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2009;0.0;11.0;;0.0;11.0;
3160;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2010;0.0;9.9;;0.0;9.9;
3161;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2011;0.0;10.2;;0.0;10.2;
3162;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2012;0.0;10.2;;0.0;10.2;
3163;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2013;0.0;10.0;;0.0;10.0;
3164;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2014;0.0;2.9;;0.0;2.9;
3165;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2015;0.0;2.5;;0.0;2.5;
3166;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2016;0.0;1.8;;0.0;1.8;
3167;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2017;0.0;1.8;;0.0;1.8;
3168;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2018;0.0;1.7;;0.0;1.7;
3169;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2019;0.0;1.8;;0.0;1.8;
3170;78 Uitzendbureaus en arbeidsbemiddeling;Totaal energiedragers;2020;0.0;12.7;;0.0;12.7;
3171;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2000;0.0;;;;;
3172;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2001;0.0;;;;;
3173;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2002;0.0;;;;;
3174;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2003;0.0;;;;;
3175;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2004;0.0;;;;;
3176;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2005;0.0;;;;;
3177;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2006;0.0;;;;;
3178;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2007;0.0;;;;;
3179;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2008;0.0;;;;;
3180;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2009;0.0;;;;;
3181;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2010;0.0;;;;;
3182;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2011;0.0;;;;;
3183;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2012;0.0;;;;;
3184;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2013;0.0;;;;;
3185;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2014;0.0;;;;;
3186;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2015;0.0;;;;;
3187;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2016;0.0;;;;;
3188;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2017;0.0;;;;;
3189;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2018;0.0;;;;;
3190;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2019;0.0;;;;;
3191;78 Uitzendbureaus en arbeidsbemiddeling;Inputs fossiele niet- hernieuw.  Energie;2020;0.0;;;;;
3192;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2000;;0.0;;0.0;;
3193;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2001;;0.0;;0.0;;
3194;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2002;;0.0;;0.0;;
3195;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2003;;0.0;;0.0;;
3196;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2004;;0.0;;0.0;;
3197;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2005;;0.0;;0.0;;
3198;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2006;;0.0;;0.0;;
3199;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2007;;0.0;;0.0;;
3200;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2008;;0.0;;0.0;;
3201;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2009;;0.0;;0.0;;
3202;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2010;;0.0;;0.0;;
3203;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2011;;0.0;;0.0;;
3204;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2012;;0.0;;0.0;;
3205;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2013;;0.0;;0.0;;
3206;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2014;;0.0;;0.0;;
3207;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2015;;0.0;;0.0;;
3208;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2016;;0.0;;0.0;;
3209;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2017;;0.0;;0.0;;
3210;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2018;;0.0;;0.0;;
3211;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2019;;0.0;;0.0;;
3212;78 Uitzendbureaus en arbeidsbemiddeling;Kernenergie;2020;;0.0;;0.0;;
3213;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2000;0.0;;;;;
3214;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2001;0.0;;;;;
3215;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2002;0.0;;;;;
3216;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2003;0.0;;;;;
3217;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2004;0.0;;;;;
3218;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2005;0.0;;;;;
3219;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2006;0.0;;;;;
3220;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2007;0.0;;;;;
3221;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2008;0.0;;;;;
3222;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2009;0.0;;;;;
3223;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2010;0.0;;;;;
3224;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2011;0.0;;;;;
3225;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2012;0.0;;;;;
3226;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2013;0.0;;;;;
3227;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2014;0.0;;;;;
3228;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2015;0.0;;;;;
3229;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2016;0.0;;;;;
3230;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2017;0.0;;;;;
3231;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2018;0.0;;;;;
3232;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2019;0.0;;;;;
3233;78 Uitzendbureaus en arbeidsbemiddeling;Waterkracht;2020;0.0;;;;;
3234;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2000;0.0;;;;;
3235;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2001;0.0;;;;;
3236;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2002;0.0;;;;;
3237;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2003;0.0;;;;;
3238;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2004;0.0;;;;;
3239;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2005;0.0;;;;;
3240;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2006;0.0;;;;;
3241;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2007;0.0;;;;;
3242;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2008;0.0;;;;;
3243;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2009;0.0;;;;;
3244;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2010;0.0;;;;;
3245;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2011;0.0;;;;;
3246;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2012;0.0;;;;;
3247;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2013;0.0;;;;;
3248;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2014;0.0;;;;;
3249;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2015;0.0;;;;;
3250;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2016;0.0;;;;;
3251;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2017;0.0;;;;;
3252;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2018;0.0;;;;;
3253;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2019;0.0;;;;;
3254;78 Uitzendbureaus en arbeidsbemiddeling;Windenergie;2020;0.0;;;;;
3255;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2000;0.0;;;;;
3256;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2001;0.0;;;;;
3257;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2002;0.0;;;;;
3258;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2003;0.0;;;;;
3259;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2004;0.0;;;;;
3260;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2005;0.0;;;;;
3261;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2006;0.0;;;;;
3262;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2007;0.0;;;;;
3263;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2008;0.0;;;;;
3264;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2009;0.0;;;;;
3265;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2010;0.0;;;;;
3266;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2011;0.0;;;;;
3267;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2012;0.0;;;;;
3268;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2013;0.0;;;;;
3269;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2014;0.0;;;;;
3270;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2015;0.0;;;;;
3271;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2016;0.0;;;;;
3272;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2017;0.0;;;;;
3273;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2018;0.0;;;;;
3274;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2019;0.0;;;;;
3275;78 Uitzendbureaus en arbeidsbemiddeling;Zonne-energie;2020;0.0;;;;;
3276;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2000;0.0;;;;;
3277;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2001;0.0;;;;;
3278;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2002;0.0;;;;;
3279;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2003;0.0;;;;;
3280;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2004;0.0;;;;;
3281;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2005;0.0;;;;;
3282;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2006;0.0;;;;;
3283;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2007;0.0;;;;;
3284;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2008;0.0;;;;;
3285;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2009;0.0;;;;;
3286;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2010;0.0;;;;;
3287;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2011;0.0;;;;;
3288;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2012;0.0;;;;;
3289;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2013;0.0;;;;;
3290;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2014;0.0;;;;;
3291;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2015;0.0;;;;;
3292;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2016;0.0;;;;;
3293;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2017;0.0;;;;;
3294;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2018;0.0;;;;;
3295;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2019;0.0;;;;;
3296;78 Uitzendbureaus en arbeidsbemiddeling;Inputs hernieuwbare bio-energie;2020;0.0;;;;;
3297;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2000;0.0;;;;;
3298;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2001;0.0;;;;;
3299;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2002;0.0;;;;;
3300;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2003;0.0;;;;;
3301;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2004;0.0;;;;;
3302;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2005;0.0;;;;;
3303;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2006;0.0;;;;;
3304;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2007;0.0;;;;;
3305;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2008;0.0;;;;;
3306;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2009;0.0;;;;;
3307;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2010;0.0;;;;;
3308;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2011;0.0;;;;;
3309;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2012;0.0;;;;;
3310;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2013;0.0;;;;;
3311;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2014;0.0;;;;;
3312;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2015;0.0;;;;;
3313;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2016;0.0;;;;;
3314;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2017;0.0;;;;;
3315;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2018;0.0;;;;;
3316;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2019;0.0;;;;;
3317;78 Uitzendbureaus en arbeidsbemiddeling;Inputs overige hernieuwbare energie;2020;0.0;;;;;
3318;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2000;;0.0;;0.0;;
3319;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2001;;0.0;;0.0;;
3320;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2002;;0.0;;0.0;;
3321;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2003;;0.0;;0.0;;
3322;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2004;;0.0;;0.0;;
3323;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2005;;0.0;;0.0;;
3324;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2006;;0.0;;0.0;;
3325;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2007;;0.0;;0.0;;
3326;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2008;;0.0;;0.0;;
3327;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2009;;0.0;;0.0;;
3328;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2010;;0.0;;0.0;;
3329;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2011;;0.0;;0.0;;
3330;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2012;;0.0;;0.0;;
3331;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2013;;0.0;;0.0;;
3332;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2014;;0.0;;0.0;;
3333;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2015;;0.0;;0.0;;
3334;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2016;;0.0;;0.0;;
3335;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2017;;0.0;;0.0;;
3336;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2018;;0.0;;0.0;;
3337;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2019;;0.0;;0.0;;
3338;78 Uitzendbureaus en arbeidsbemiddeling;Steenkool;2020;;0.0;;0.0;;
3339;78 Uitzendbureaus en arbeidsbemiddeling;Bruinkool en turf;2000;;0.0;;0.0;;
3340;78 Uitzendbureaus en arbeidsbemiddeling;Bruinkool en turf;2001;;0.0;;0.0;;
3341;78 Uitzendbureaus en arbeidsbemiddeling;Bruinkool en turf;2002;;0.0;;0.0;;
3342;78 Uitzendbureaus en arbeidsbemiddeling;Bruinkool en turf;2003;;0.0;;0.0;;
3343;78 Uitzendbureaus en arbeidsbemiddeling;Bruinkool en turf;2004;;0.0;;0.0;;
3344;78 Uitzendbureaus en arbeidsbemiddeling;Bruinkool en turf;2005;;0.0;;0.0;;
