ID;HerkomstVanUitvoer;Perioden;WaardeInWerkelijkePrijzen_1;WaardePrijsniveau2005_2;VolumemutatieTOVVoorafgaandJaar_3;Prijsindexcijfers_4;WaardeInWerkelijkePrijzen_5;WaardePrijsniveau2005_6;VolumemutatieTOVVoorafgaandJaar_7;Prijsindexcijfers_8;WaardeInWerkelijkePrijzen_9;WaardePrijsniveau2005_10;VolumemutatieTOVVoorafgaandJaar_11;Prijsindexcijfers_12
1594;J Informatie en communicatie;2007;7390.0;7111.0;8.0;103.9;1381.0;1318.0;3.5;104.8;6009.0;5793.0;9.1;103.7
1595;J Informatie en communicatie;2008;7478.0;7159.0;0.7;104.5;1330.0;1298.0;-1.5;102.5;6148.0;5862.0;1.2;104.9
1596;J Informatie en communicatie;2009;7132.0;6899.0;-3.6;103.4;1194.0;1188.0;-8.5;100.5;5938.0;5710.0;-2.6;104.0
1597;J Informatie en communicatie;2010;7724.0;7388.0;7.1;104.5;1263.0;1250.0;5.2;101.1;6461.0;6137.0;7.5;105.3
1598;J Informatie en communicatie;2011;7878.0;7569.0;2.4;104.1;1258.0;1242.0;-0.6;101.3;6620.0;6324.0;3.0;104.7
1599;J Informatie en communicatie;2012;8081.0;7809.0;3.2;103.5;1310.0;1241.0;-0.1;105.6;6771.0;6564.0;3.8;103.2
1600;58-60 Uitgeverijen, film,radio en t.v.;1988;705.0;885.0;;79.6;367.0;429.0;;85.6;338.0;466.0;;72.5
1601;58-60 Uitgeverijen, film,radio en t.v.;1989;783.0;975.0;10.1;80.3;407.0;471.0;9.8;86.5;376.0;514.0;10.4;73.1
1602;58-60 Uitgeverijen, film,radio en t.v.;1990;877.0;1073.0;10.1;81.7;449.0;504.0;7.1;89.0;428.0;583.0;13.3;73.4
1603;58-60 Uitgeverijen, film,radio en t.v.;1991;980.0;1170.0;9.0;83.8;479.0;527.0;4.5;90.9;501.0;663.0;13.8;75.6
1604;58-60 Uitgeverijen, film,radio en t.v.;1992;966.0;1128.0;-3.6;85.7;453.0;495.0;-6.1;91.5;513.0;655.0;-1.2;78.3
1605;58-60 Uitgeverijen, film,radio en t.v.;1993;1035.0;1187.0;5.3;87.2;488.0;521.0;5.3;93.7;547.0;690.0;5.3;79.3
1606;58-60 Uitgeverijen, film,radio en t.v.;1994;1162.0;1304.0;9.9;89.1;518.0;529.0;1.4;98.0;644.0;809.0;17.4;79.6
1607;58-60 Uitgeverijen, film,radio en t.v.;1995;1047.0;1105.0;-15.3;94.8;603.0;625.0;18.3;96.4;444.0;466.0;-42.4;95.2
1608;58-60 Uitgeverijen, film,radio en t.v.;1996;1067.0;1113.0;0.8;95.9;567.0;587.0;-6.1;96.6;500.0;514.0;10.1;97.4
1609;58-60 Uitgeverijen, film,radio en t.v.;1997;995.0;1107.0;-0.6;89.9;572.0;586.0;-0.2;97.6;423.0;508.0;-1.0;83.2
1610;58-60 Uitgeverijen, film,radio en t.v.;1998;892.0;993.0;-10.3;89.8;638.0;657.0;12.1;97.1;254.0;303.0;-40.4;83.9
1611;58-60 Uitgeverijen, film,radio en t.v.;1999;983.0;1087.0;9.4;90.5;672.0;690.0;5.0;97.4;311.0;365.0;20.5;85.2
1612;58-60 Uitgeverijen, film,radio en t.v.;2000;1049.0;1122.0;3.3;93.5;700.0;693.0;0.4;101.0;349.0;399.0;9.3;87.5
1613;58-60 Uitgeverijen, film,radio en t.v.;2001;1313.0;1354.0;20.7;97.0;700.0;677.0;-2.3;103.4;613.0;665.0;66.8;92.2
1614;58-60 Uitgeverijen, film,radio en t.v.;2002;1206.0;1234.0;-8.9;97.8;548.0;540.0;-20.3;101.6;658.0;692.0;4.1;95.0
1615;58-60 Uitgeverijen, film,radio en t.v.;2003;1228.0;1247.0;1.1;98.5;542.0;538.0;-0.4;100.8;686.0;708.0;2.3;96.9
1616;58-60 Uitgeverijen, film,radio en t.v.;2004;1249.0;1257.0;0.8;99.4;511.0;516.0;-4.1;99.1;738.0;741.0;4.7;99.6
1617;58-60 Uitgeverijen, film,radio en t.v.;2005;1246.0;1246.0;-0.9;100.0;535.0;535.0;3.7;100.0;711.0;711.0;-4.1;100.0
1618;58-60 Uitgeverijen, film,radio en t.v.;2006;1249.0;1233.0;-1.0;101.3;546.0;539.0;0.7;101.3;703.0;694.0;-2.4;101.3
1619;58-60 Uitgeverijen, film,radio en t.v.;2007;1266.0;1232.0;-0.1;102.8;534.0;528.0;-2.0;101.1;732.0;704.0;1.4;104.0
1620;58-60 Uitgeverijen, film,radio en t.v.;2008;1212.0;1158.0;-6.0;104.7;467.0;464.0;-12.2;100.7;745.0;693.0;-1.5;107.5
1621;58-60 Uitgeverijen, film,radio en t.v.;2009;1227.0;1171.0;1.2;104.7;457.0;468.0;0.9;97.7;770.0;703.0;1.3;109.6
1622;58-60 Uitgeverijen, film,radio en t.v.;2010;1216.0;1156.0;-1.3;105.2;475.0;483.0;3.3;98.3;741.0;674.0;-4.0;109.9
1623;58-60 Uitgeverijen, film,radio en t.v.;2011;1243.0;1164.0;0.7;106.8;469.0;471.0;-2.5;99.6;774.0;693.0;2.7;111.8
1624;58-60 Uitgeverijen, film,radio en t.v.;2012;1258.0;1170.0;0.6;107.5;487.0;489.0;3.8;99.6;771.0;683.0;-1.4;112.9
1625;58 Uitgeverijen;1988;263.0;319.0;;82.4;250.0;296.0;;84.4;13.0;17.0;;77.8
1626;58 Uitgeverijen;1989;293.0;347.0;8.7;84.5;278.0;321.0;8.4;86.6;15.0;19.0;15.4;77.8
1627;58 Uitgeverijen;1990;318.0;359.0;3.4;88.6;303.0;333.0;3.6;91.1;15.0;19.0;0.0;77.8
1628;58 Uitgeverijen;1991;345.0;377.0;5.0;91.6;328.0;348.0;4.6;94.3;17.0;22.0;13.3;77.8
1629;58 Uitgeverijen;1992;333.0;361.0;-4.1;92.1;315.0;333.0;-4.3;94.6;18.0;22.0;0.0;82.4
1630;58 Uitgeverijen;1993;339.0;395.0;9.3;85.8;320.0;365.0;9.5;87.7;19.0;23.0;5.6;82.4
1631;58 Uitgeverijen;1994;368.0;404.0;2.4;91.0;346.0;373.0;2.2;92.8;22.0;24.0;5.3;90.6
1632;58 Uitgeverijen;1995;400.0;432.0;6.8;92.6;379.0;401.0;7.5;94.6;21.0;23.0;-4.5;90.6
1633;58 Uitgeverijen;1996;369.0;395.0;-8.5;93.4;334.0;350.0;-12.7;95.4;35.0;39.0;66.7;90.6
1634;58 Uitgeverijen;1997;370.0;396.0;0.3;93.4;329.0;344.0;-1.8;95.7;41.0;46.0;20.0;88.5
1635;58 Uitgeverijen;1998;442.0;473.0;19.5;93.4;380.0;395.0;14.9;96.2;62.0;72.0;56.1;85.7
1636;58 Uitgeverijen;1999;467.0;496.0;4.8;94.2;387.0;400.0;1.3;96.7;80.0;91.0;25.8;87.9
1637;58 Uitgeverijen;2000;497.0;514.0;3.6;96.7;403.0;404.0;1.0;99.7;94.0;106.0;16.3;88.8
1638;58 Uitgeverijen;2001;523.0;524.0;2.0;99.8;410.0;399.0;-1.2;102.7;113.0;123.0;16.0;92.1
1639;58 Uitgeverijen;2002;412.0;415.0;-20.8;99.3;301.0;297.0;-25.6;101.3;111.0;118.0;-3.5;93.8
1640;58 Uitgeverijen;2003;418.0;419.0;1.0;99.7;305.0;302.0;1.7;101.0;113.0;117.0;-0.9;96.4
1641;58 Uitgeverijen;2004;395.0;395.0;-5.7;100.0;289.0;288.0;-4.6;100.3;106.0;107.0;-8.8;99.2
1642;58 Uitgeverijen;2005;429.0;429.0;8.6;100.0;310.0;310.0;7.6;100.0;119.0;119.0;11.3;100.0
1643;58 Uitgeverijen;2006;461.0;455.0;6.1;101.3;340.0;337.0;8.7;100.9;121.0;118.0;-0.8;102.5
1644;58 Uitgeverijen;2007;475.0;469.0;3.0;101.3;348.0;349.0;3.5;99.7;127.0;120.0;1.7;105.9
1645;58 Uitgeverijen;2008;457.0;447.0;-4.6;102.2;328.0;328.0;-6.0;100.0;129.0;119.0;-0.8;108.4
1646;58 Uitgeverijen;2009;453.0;450.0;0.7;100.7;330.0;341.0;4.0;96.8;123.0;110.0;-7.8;112.0
1647;58 Uitgeverijen;2010;457.0;453.0;0.7;100.9;339.0;349.0;2.4;97.1;118.0;105.0;-4.1;112.0
1648;58 Uitgeverijen;2011;452.0;438.0;-3.3;103.2;339.0;341.0;-2.4;99.5;113.0;99.0;-5.9;114.1
1649;58 Uitgeverijen;2012;452.0;440.0;0.4;102.7;345.0;347.0;1.8;99.5;107.0;96.0;-3.5;112.0
1650;59-60 Film,radio en t.v.;1988;442.0;568.0;;77.8;117.0;139.0;;84.0;325.0;455.0;;71.4
1651;59-60 Film,radio en t.v.;1989;490.0;630.0;10.9;77.8;129.0;157.0;12.8;82.1;361.0;501.0;10.2;72.0
1652;59-60 Film,radio en t.v.;1990;559.0;719.0;14.1;77.8;146.0;180.0;14.7;81.0;413.0;571.0;13.9;72.3
1653;59-60 Film,radio en t.v.;1991;635.0;800.0;11.3;79.4;151.0;188.0;4.1;80.5;484.0;650.0;13.8;74.5
1654;59-60 Film,radio en t.v.;1992;633.0;773.0;-3.3;81.9;138.0;169.0;-9.9;81.7;495.0;642.0;-1.2;77.1
1655;59-60 Film,radio en t.v.;1993;696.0;797.0;3.2;87.3;168.0;162.0;-4.3;103.9;528.0;675.0;5.3;78.2
1656;59-60 Film,radio en t.v.;1994;794.0;905.0;13.5;87.7;172.0;162.0;0.0;106.4;622.0;796.0;17.8;78.2
1657;59-60 Film,radio en t.v.;1995;647.0;674.0;-25.6;96.0;224.0;227.0;40.1;98.9;423.0;448.0;-43.7;94.5
1658;59-60 Film,radio en t.v.;1996;698.0;718.0;6.5;97.3;233.0;238.0;4.9;98.1;465.0;480.0;7.3;96.8
1659;59-60 Film,radio en t.v.;1997;625.0;710.0;-1.0;88.0;243.0;243.0;2.1;100.1;382.0;468.0;-2.6;81.6
1660;59-60 Film,radio en t.v.;1998;450.0;513.0;-27.8;87.8;258.0;263.0;8.2;98.2;192.0;230.0;-50.8;83.3
1661;59-60 Film,radio en t.v.;1999;516.0;584.0;14.0;88.3;285.0;290.0;10.5;98.2;231.0;274.0;18.8;84.4
1662;59-60 Film,radio en t.v.;2000;552.0;601.0;2.9;91.8;297.0;289.0;-0.4;102.7;255.0;293.0;6.9;87.2
1663;59-60 Film,radio en t.v.;2001;790.0;827.0;37.5;95.5;290.0;278.0;-3.7;104.1;500.0;543.0;85.5;92.2
1664;59-60 Film,radio en t.v.;2002;794.0;818.0;-1.0;97.0;247.0;243.0;-12.8;101.7;547.0;574.0;5.8;95.3
1665;59-60 Film,radio en t.v.;2003;810.0;828.0;1.1;97.9;237.0;236.0;-2.8;100.4;573.0;591.0;2.9;97.0
1666;59-60 Film,radio en t.v.;2004;854.0;862.0;4.2;99.0;222.0;228.0;-3.4;97.3;632.0;634.0;7.3;99.7
1667;59-60 Film,radio en t.v.;2005;817.0;817.0;-5.3;100.0;225.0;225.0;-1.4;100.0;592.0;592.0;-6.6;100.0
1668;59-60 Film,radio en t.v.;2006;788.0;778.0;-4.8;101.3;206.0;202.0;-10.2;102.0;582.0;576.0;-2.7;101.0
1669;59-60 Film,radio en t.v.;2007;791.0;763.0;-1.9;103.6;186.0;179.0;-11.2;103.7;605.0;584.0;1.4;103.6
1670;59-60 Film,radio en t.v.;2008;755.0;711.0;-6.8;106.2;139.0;137.0;-23.7;101.5;616.0;574.0;-1.7;107.3
1671;59-60 Film,radio en t.v.;2009;774.0;721.0;1.5;107.3;127.0;128.0;-6.5;99.1;647.0;593.0;3.2;109.1
1672;59-60 Film,radio en t.v.;2010;759.0;704.0;-2.5;107.9;136.0;135.0;5.5;100.6;623.0;569.0;-4.0;109.5
1673;59-60 Film,radio en t.v.;2011;791.0;725.0;3.0;109.1;130.0;131.0;-2.9;99.1;661.0;594.0;4.3;111.3
1674;59-60 Film,radio en t.v.;2012;806.0;730.0;0.6;110.5;142.0;143.0;9.2;99.1;664.0;587.0;-1.1;113.0
1675;61 Telecommunicatie;1988;177.0;71.0;;250.9;0.0;0.0;;;177.0;67.0;;263.3
1676;61 Telecommunicatie;1989;197.0;79.0;11.3;250.9;0.0;0.0;;;197.0;75.0;11.3;263.3
1677;61 Telecommunicatie;1990;209.0;83.0;6.1;250.9;0.0;0.0;;;209.0;79.0;6.1;263.3
1678;61 Telecommunicatie;1991;232.0;92.0;10.0;253.1;0.0;0.0;;;232.0;87.0;10.0;265.6
1679;61 Telecommunicatie;1992;251.0;97.0;6.0;258.3;0.0;0.0;;;251.0;93.0;6.0;271.0
1680;61 Telecommunicatie;1993;287.0;109.0;12.0;263.8;0.0;0.0;;;287.0;104.0;12.0;276.8
1681;61 Telecommunicatie;1994;319.0;118.0;8.7;269.7;0.0;0.0;;;319.0;113.0;8.7;283.0
1682;61 Telecommunicatie;1995;352.0;128.0;8.2;275.2;0.0;0.0;;;352.0;122.0;8.2;288.7
1683;61 Telecommunicatie;1996;408.0;145.0;13.1;282.1;0.0;0.0;;;408.0;138.0;13.1;296.0
1684;61 Telecommunicatie;1997;457.0;182.0;26.0;250.8;0.0;0.0;;;457.0;174.0;26.0;263.1
1685;61 Telecommunicatie;1998;585.0;322.0;76.6;181.8;30.0;30.0;;;555.0;297.0;70.9;187.0
1686;61 Telecommunicatie;1999;927.0;585.0;81.9;158.4;28.0;28.0;;;899.0;556.0;87.2;161.8
1687;61 Telecommunicatie;2000;1111.0;736.0;25.8;150.9;33.0;33.0;;;1078.0;702.0;26.4;153.5
1688;61 Telecommunicatie;2001;1541.0;1127.0;53.1;136.7;27.0;27.0;;;1514.0;1091.0;55.4;138.8
1689;61 Telecommunicatie;2002;1419.0;1240.0;10.1;114.4;78.0;78.0;;;1341.0;1163.0;6.6;115.3
1690;61 Telecommunicatie;2003;1534.0;1434.0;15.6;107.0;90.0;90.0;;;1444.0;1342.0;15.4;107.6
1691;61 Telecommunicatie;2004;1435.0;1364.0;-4.9;105.2;72.0;72.0;;;1363.0;1291.0;-3.7;105.5
1692;61 Telecommunicatie;2005;1583.0;1583.0;16.1;100.0;85.0;85.0;;;1498.0;1498.0;16.0;100.0
1693;61 Telecommunicatie;2006;1657.0;1699.0;7.3;97.5;72.0;72.0;;;1585.0;1625.0;8.5;97.5
1694;61 Telecommunicatie;2007;1715.0;1773.0;4.3;96.7;87.0;87.0;;;1628.0;1689.0;3.9;96.4
1695;61 Telecommunicatie;2008;1579.0;1692.0;-4.5;93.3;82.0;82.0;;;1497.0;1610.0;-4.7;93.0
1696;61 Telecommunicatie;2009;1521.0;1660.0;-1.9;91.6;88.0;88.0;;;1433.0;1570.0;-2.5;91.3
1697;61 Telecommunicatie;2010;1814.0;1955.0;17.8;92.8;101.0;101.0;;;1713.0;1852.0;17.9;92.5
1698;61 Telecommunicatie;2011;1954.0;2080.0;6.4;94.0;95.0;95.0;;;1859.0;1983.0;7.1;93.7
1699;61 Telecommunicatie;2012;1881.0;1995.0;-4.1;94.3;82.0;82.0;;;1799.0;1913.0;-3.6;94.0
1700;62 IT-dienstverlening;1988;351.0;483.0;;72.7;156.0;176.0;;88.5;195.0;289.0;;67.5
1701;62 IT-dienstverlening;1989;427.0;604.0;25.1;70.7;137.0;163.0;-7.7;84.2;290.0;437.0;51.3;66.3
1702;62 IT-dienstverlening;1990;547.0;752.0;24.6;72.7;193.0;230.0;41.6;83.8;354.0;510.0;16.6;69.4
1703;62 IT-dienstverlening;1991;716.0;955.0;27.1;74.9;206.0;253.0;9.8;81.4;510.0;695.0;36.4;73.3
1704;62 IT-dienstverlening;1992;699.0;931.0;-2.5;75.0;123.0;150.0;-40.8;82.1;576.0;785.0;12.9;73.3
1705;62 IT-dienstverlening;1993;832.0;1107.0;18.9;75.1;136.0;175.0;17.1;77.5;696.0;937.0;19.3;74.3
1706;62 IT-dienstverlening;1994;862.0;1129.0;1.9;76.4;164.0;204.0;16.2;80.4;698.0;929.0;-0.9;75.2
1707;62 IT-dienstverlening;1995;982.0;1228.0;8.8;80.0;195.0;236.0;15.9;82.6;787.0;995.0;7.2;79.1
1708;62 IT-dienstverlening;1996;1285.0;1565.0;27.4;82.1;341.0;406.0;71.8;84.0;944.0;1158.0;16.4;81.5
1709;62 IT-dienstverlening;1997;1487.0;1785.0;14.1;83.3;403.0;474.0;16.7;85.1;1084.0;1311.0;13.1;82.7
1710;62 IT-dienstverlening;1998;1904.0;2227.0;24.7;85.5;499.0;584.0;23.3;85.4;1405.0;1642.0;25.3;85.6
1711;62 IT-dienstverlening;1999;2311.0;2620.0;17.6;88.2;669.0;762.0;30.5;87.8;1642.0;1857.0;13.1;88.4
1712;62 IT-dienstverlening;2000;2745.0;3027.0;15.5;90.7;841.0;929.0;22.0;90.5;1904.0;2097.0;12.9;90.8
1713;62 IT-dienstverlening;2001;3066.0;3253.0;7.5;94.3;973.0;1029.0;10.7;94.6;2093.0;2223.0;6.0;94.1
1714;62 IT-dienstverlening;2002;2843.0;2988.0;-8.1;95.1;728.0;767.0;-25.5;95.0;2115.0;2222.0;0.0;95.2
1715;62 IT-dienstverlening;2003;3091.0;3217.0;7.6;96.1;769.0;810.0;5.6;95.0;2322.0;2407.0;8.3;96.5
1716;62 IT-dienstverlening;2004;3308.0;3380.0;5.1;97.9;810.0;826.0;2.0;98.1;2498.0;2554.0;6.1;97.8
1717;62 IT-dienstverlening;2005;3431.0;3431.0;1.5;100.0;851.0;851.0;3.1;100.0;2580.0;2580.0;1.0;100.0
1718;62 IT-dienstverlening;2006;3521.0;3424.0;-0.2;102.8;646.0;627.0;-26.3;103.0;2875.0;2797.0;8.4;102.8
1719;62 IT-dienstverlening;2007;4136.0;3846.0;12.3;107.5;719.0;668.0;6.5;107.7;3417.0;3178.0;13.6;107.5
1720;62 IT-dienstverlening;2008;4395.0;4024.0;4.6;109.2;739.0;708.0;6.0;104.4;3656.0;3316.0;4.3;110.3
1721;62 IT-dienstverlening;2009;4109.0;3802.0;-5.5;108.1;615.0;596.0;-15.8;103.2;3494.0;3203.0;-3.4;109.1
1722;62 IT-dienstverlening;2010;4404.0;4026.0;5.9;109.4;649.0;625.0;4.9;103.9;3755.0;3397.0;6.1;110.5
1723;62 IT-dienstverlening;2011;4382.0;4071.0;1.1;107.6;654.0;632.0;1.2;103.4;3728.0;3434.0;1.1;108.6
1724;62 IT-dienstverlening;2012;4613.0;4337.0;6.5;106.4;697.0;626.0;-1.1;111.4;3916.0;3705.0;7.9;105.7
1725;62-63 IT- en informatiedienstverlening;1988;376.0;516.0;;72.9;166.0;186.0;;89.0;210.0;310.0;;67.7
1726;62-63 IT- en informatiedienstverlening;1989;457.0;645.0;25.0;70.9;146.0;172.0;-7.8;85.0;311.0;468.0;51.0;66.4
1727;62-63 IT- en informatiedienstverlening;1990;584.0;802.0;24.3;72.9;206.0;242.0;41.1;85.0;378.0;545.0;16.4;69.3
1728;62-63 IT- en informatiedienstverlening;1991;765.0;1018.0;27.1;75.1;219.0;266.0;9.7;82.3;546.0;744.0;36.5;73.4
1729;62-63 IT- en informatiedienstverlening;1992;747.0;993.0;-2.5;75.2;131.0;158.0;-40.6;83.0;616.0;840.0;12.8;73.4
1730;62-63 IT- en informatiedienstverlening;1993;889.0;1179.0;18.7;75.4;145.0;184.0;16.8;78.6;744.0;1000.0;19.2;74.4
1731;62-63 IT- en informatiedienstverlening;1994;920.0;1202.0;1.9;76.6;173.0;214.0;15.9;81.0;747.0;992.0;-0.8;75.3
1732;62-63 IT- en informatiedienstverlening;1995;1047.0;1308.0;8.8;80.1;205.0;248.0;16.2;82.6;842.0;1063.0;7.1;79.2
1733;62-63 IT- en informatiedienstverlening;1996;1367.0;1665.0;27.3;82.1;360.0;429.0;72.7;84.0;1007.0;1236.0;16.3;81.5
1734;62-63 IT- en informatiedienstverlening;1997;1582.0;1900.0;14.1;83.3;425.0;500.0;16.7;85.0;1157.0;1399.0;13.2;82.7
1735;62-63 IT- en informatiedienstverlening;1998;2024.0;2367.0;24.6;85.5;527.0;617.0;23.3;85.5;1497.0;1749.0;25.1;85.6
1736;62-63 IT- en informatiedienstverlening;1999;2454.0;2783.0;17.6;88.2;704.0;803.0;30.2;87.7;1750.0;1980.0;13.2;88.4
1737;62-63 IT- en informatiedienstverlening;2000;2915.0;3217.0;15.6;90.6;886.0;979.0;22.0;90.5;2029.0;2236.0;13.0;90.7
1738;62-63 IT- en informatiedienstverlening;2001;3257.0;3458.0;7.5;94.2;1027.0;1085.0;10.8;94.6;2230.0;2372.0;6.1;94.0
1739;62-63 IT- en informatiedienstverlening;2002;3025.0;3181.0;-8.0;95.1;768.0;808.0;-25.5;95.0;2257.0;2373.0;0.0;95.1
1740;62-63 IT- en informatiedienstverlening;2003;3287.0;3422.0;7.6;96.1;812.0;854.0;5.6;95.1;2475.0;2569.0;8.2;96.4
1741;62-63 IT- en informatiedienstverlening;2004;3520.0;3597.0;5.1;97.9;854.0;870.0;1.8;98.2;2666.0;2727.0;6.2;97.7
1742;62-63 IT- en informatiedienstverlening;2005;3651.0;3651.0;1.5;100.0;896.0;896.0;3.0;100.0;2755.0;2755.0;1.0;100.0
1743;62-63 IT- en informatiedienstverlening;2006;3754.0;3651.0;0.0;102.8;680.0;661.0;-26.2;102.9;3074.0;2990.0;8.5;102.8
1744;62-63 IT- en informatiedienstverlening;2007;4409.0;4101.0;12.3;107.5;760.0;706.0;6.8;107.7;3649.0;3396.0;13.6;107.5
1745;62-63 IT- en informatiedienstverlening;2008;4687.0;4291.0;4.6;109.2;781.0;748.0;6.1;104.4;3906.0;3543.0;4.3;110.3
1746;62-63 IT- en informatiedienstverlening;2009;4384.0;4057.0;-5.5;108.1;649.0;630.0;-15.9;103.1;3735.0;3423.0;-3.4;109.1
1747;62-63 IT- en informatiedienstverlening;2010;4694.0;4290.0;5.7;109.4;687.0;663.0;5.2;103.7;4007.0;3623.0;5.8;110.6
1748;62-63 IT- en informatiedienstverlening;2011;4681.0;4349.0;1.4;107.6;694.0;672.0;1.5;103.2;3987.0;3672.0;1.4;108.6
1749;62-63 IT- en informatiedienstverlening;2012;4942.0;4649.0;6.9;106.3;741.0;667.0;-0.7;111.0;4201.0;3975.0;8.2;105.7
1750;63 Diensten op het gebied van informatie;1988;25.0;33.0;;75.1;10.0;10.0;;;15.0;21.0;;71.2
1751;63 Diensten op het gebied van informatie;1989;30.0;41.0;24.0;72.7;9.0;9.0;;;21.0;31.0;46.7;67.9
1752;63 Diensten op het gebied van informatie;1990;37.0;50.0;20.0;74.7;13.0;13.0;;;24.0;35.0;14.3;67.9
1753;63 Diensten op het gebied van informatie;1991;49.0;63.0;27.0;77.9;13.0;13.0;;;36.0;49.0;37.5;74.1
1754;63 Diensten op het gebied van informatie;1992;48.0;62.0;-2.0;77.9;8.0;8.0;;;40.0;54.0;11.1;74.1
1755;63 Diensten op het gebied van informatie;1993;57.0;72.0;16.7;79.3;9.0;9.0;;;48.0;63.0;17.5;75.7
1756;63 Diensten op het gebied van informatie;1994;58.0;73.0;1.8;79.3;9.0;9.0;;;49.0;63.0;0.0;77.3
1757;63 Diensten op het gebied van informatie;1995;65.0;79.0;8.6;81.8;10.0;10.0;;;55.0;67.0;6.1;81.7
1758;63 Diensten op het gebied van informatie;1996;82.0;100.0;26.2;81.8;19.0;19.0;;;63.0;77.0;14.5;81.7
1759;63 Diensten op het gebied van informatie;1997;95.0;115.0;14.6;82.7;22.0;22.0;;;73.0;88.0;14.3;82.9
1760;63 Diensten op het gebied van informatie;1998;120.0;140.0;22.1;85.5;28.0;28.0;;;92.0;107.0;21.9;85.6
1761;63 Diensten op het gebied van informatie;1999;143.0;164.0;16.7;87.4;35.0;35.0;;;108.0;123.0;14.1;88.1
1762;63 Diensten op het gebied van informatie;2000;170.0;190.0;16.1;89.5;45.0;45.0;;;125.0;140.0;13.9;89.5
1763;63 Diensten op het gebied van informatie;2001;191.0;206.0;8.2;92.9;54.0;54.0;;;137.0;149.0;6.4;92.2
1764;63 Diensten op het gebied van informatie;2002;182.0;193.0;-6.3;94.4;40.0;40.0;;;142.0;151.0;1.5;94.2
1765;63 Diensten op het gebied van informatie;2003;196.0;205.0;6.6;95.4;43.0;43.0;;;153.0;161.0;7.0;94.8
1766;63 Diensten op het gebied van informatie;2004;212.0;217.0;5.6;97.7;44.0;44.0;;;168.0;173.0;7.2;97.1
1767;63 Diensten op het gebied van informatie;2005;220.0;220.0;1.4;100.0;45.0;45.0;;;175.0;175.0;1.2;100.0
1768;63 Diensten op het gebied van informatie;2006;233.0;227.0;3.2;102.6;34.0;34.0;;;199.0;193.0;10.3;103.1
1769;63 Diensten op het gebied van informatie;2007;273.0;255.0;12.4;107.0;41.0;41.0;;;232.0;217.0;12.6;106.8
1770;63 Diensten op het gebied van informatie;2008;292.0;267.0;4.8;109.2;42.0;42.0;;;250.0;227.0;4.3;110.3
1771;63 Diensten op het gebied van informatie;2009;275.0;255.0;-4.8;108.0;34.0;34.0;;;241.0;220.0;-2.8;109.4
1772;63 Diensten op het gebied van informatie;2010;290.0;264.0;3.6;109.9;38.0;38.0;;;252.0;226.0;2.5;111.6
1773;63 Diensten op het gebied van informatie;2011;299.0;278.0;5.5;107.4;40.0;40.0;;;259.0;238.0;5.6;108.7
1774;63 Diensten op het gebied van informatie;2012;329.0;312.0;12.0;105.5;44.0;42.0;;;285.0;270.0;13.1;105.7
1775;K Financiële dienstverlening;1988;2379.0;2932.0;;81.1;;;;;2379.0;2932.0;;81.1
1776;K Financiële dienstverlening;1989;2773.0;3526.0;20.3;78.6;;;;;2773.0;3526.0;20.3;78.6
1777;K Financiële dienstverlening;1990;2838.0;3824.0;8.4;74.2;;;;;2838.0;3824.0;8.4;74.2
1778;K Financiële dienstverlening;1991;3401.0;4302.0;12.5;79.1;;;;;3401.0;4302.0;12.5;79.1
1779;K Financiële dienstverlening;1992;3741.0;4654.0;8.2;80.4;;;;;3741.0;4654.0;8.2;80.4
1780;K Financiële dienstverlening;1993;3846.0;4574.0;-1.7;84.1;;;;;3846.0;4574.0;-1.7;84.1
1781;K Financiële dienstverlening;1994;4125.0;4536.0;-0.8;90.9;;;;;4125.0;4536.0;-0.8;90.9
1782;K Financiële dienstverlening;1995;3960.0;4270.0;-5.9;92.7;;;;;3960.0;4270.0;-5.9;92.7
1783;K Financiële dienstverlening;1996;4276.0;4690.0;9.8;91.2;;;;;4276.0;4690.0;9.8;91.2
1784;K Financiële dienstverlening;1997;5028.0;5876.0;25.3;85.6;;;;;5028.0;5876.0;25.3;85.6
1785;K Financiële dienstverlening;1998;5327.0;6320.0;7.6;84.3;;;;;5327.0;6320.0;7.6;84.3
1786;K Financiële dienstverlening;1999;5974.0;6658.0;5.4;89.7;;;;;5974.0;6658.0;5.4;89.7
1787;K Financiële dienstverlening;2000;7353.0;8205.0;23.2;89.6;;;;;7353.0;8205.0;23.2;89.6
1788;K Financiële dienstverlening;2001;7443.0;8054.0;-1.8;92.4;;;;;7443.0;8054.0;-1.8;92.4
1789;K Financiële dienstverlening;2002;7740.0;7746.0;-3.8;99.9;;;;;7740.0;7746.0;-3.8;99.9
1790;K Financiële dienstverlening;2003;7789.0;7306.0;-5.7;106.6;;;;;7789.0;7306.0;-5.7;106.6
1791;K Financiële dienstverlening;2004;8466.0;8481.0;16.1;99.8;;;;;8466.0;8481.0;16.1;99.8
1792;K Financiële dienstverlening;2005;9622.0;9622.0;13.5;100.0;;;;;9622.0;9622.0;13.5;100.0
1793;K Financiële dienstverlening;2006;9036.0;10131.0;5.3;89.2;;;;;9036.0;10131.0;5.3;89.2
1794;K Financiële dienstverlening;2007;9262.0;11537.0;13.9;80.3;;;;;9262.0;11537.0;13.9;80.3
1795;K Financiële dienstverlening;2008;13875.0;14536.0;26.0;95.4;;;;;13875.0;14536.0;26.0;95.4
