ID;Toepassingsgroepen;TeeltsectorenEnGewassen;Perioden;AantalBedrijven_1;PercentageBedrijven_2;GrootteOppervlakte_3;PercentageOppervlakte_4;Januari_5;Februari_6;Maart_7;April_8;Mei_9;Juni_10;Juli_11;Augustus_12;September_13;Oktober_14;November_15;December_16;Totaal_17;Januari_18;Februari_19;Maart_20;April_21;Mei_22;Juni_23;Juli_24;Augustus_25;September_26;Oktober_27;November_28;December_29;GebruikPerJaarPerHectare_30;DoseringPerJaarPerHectare_31
650;Plantengroeiregulatie en kiemremming;Totaal gewassen/teeltsectoren;2012;;;164590;21.2;0.3;0.3;4.6;11.2;13.0;0.8;0.6;2.7;0.8;0.3;0.3;0.2;182475;1.2;1.4;12.7;28.7;24.9;1.9;3.6;20.4;1.7;1.4;1.0;1.1;0.2;1.1
651;Plantengroeiregulatie en kiemremming;Totaal gewassen/teeltsectoren;2016;;;162037;21.9;0.3;0.2;1.1;14.4;12.2;2.2;0.6;5.5;1.8;0.4;0.2;0.2;193179;0.5;0.7;3.0;29.4;20.9;2.4;2.4;31.8;7.5;0.7;0.4;0.5;0.3;1.2
652;Plantengroeiregulatie en kiemremming;Totaal akkerbouw;2012;;;146308;21.5;0.0;0.0;5.0;11.2;13.2;0.0;0.0;2.0;0.0;0.0;0.0;0.0;143843;0.0;0.0;13.9;33.9;28.8;0.1;0.0;23.4;0.0;0.0;0.0;0.0;0.2;1.0
653;Plantengroeiregulatie en kiemremming;Totaal akkerbouw;2016;;;146919;22.9;0.0;0.0;1.0;15.5;12.2;1.6;0.2;5.5;1.4;0.0;0.0;0.0;171384;0.0;0.0;2.2;31.3;21.6;0.8;1.8;34.8;7.5;0.0;0.0;0.0;0.3;1.2
654;Plantengroeiregulatie en kiemremming;Totaal bloembollen en -knollen;2012;;;1115;5.3;1.2;1.2;1.2;3.3;0.8;0.7;1.5;0.9;0.0;0.0;0.0;0.0;334;0.1;0.0;0.0;6.1;4.3;4.9;57.1;27.5;0.0;0.0;0.0;0.0;0.0;0.3
655;Plantengroeiregulatie en kiemremming;Totaal bloembollen en -knollen;2016;;;360;1.5;0.0;0.0;0.4;0.3;0.3;0.5;1.1;0.2;0.2;0.0;0.0;0.3;74;0.0;0.0;2.4;0.7;4.4;19.3;56.0;14.3;2.4;0.0;0.0;0.3;0.0;0.2
656;Plantengroeiregulatie en kiemremming;Totaal bloemen onder glas;2012;;;1798;53.0;37.0;35.4;40.5;36.8;39.2;37.2;38.7;35.5;33.1;38.4;34.7;38.0;31820;5.3;7.7;9.0;9.3;9.7;9.2;14.9;9.2;8.1;6.6;5.0;5.9;9.4;17.7
657;Plantengroeiregulatie en kiemremming;Totaal bloemen onder glas;2016;;;1673;58.4;38.1;38.4;44.7;46.3;46.2;44.1;37.9;38.5;38.7;37.7;36.2;34.6;18642;4.7;7.0;10.6;12.2;11.6;15.4;7.3;7.9;8.3;6.4;4.1;4.6;6.5;11.1
658;Plantengroeiregulatie en kiemremming;Totaal boom- en bloemkwekerij;2012;;;1197;7.3;1.5;1.6;1.6;1.2;2.7;3.5;5.6;4.0;3.4;2.4;2.4;2.4;4394;11.6;2.0;4.5;4.9;6.6;8.6;37.8;10.6;8.1;3.3;1.6;0.3;0.3;3.7
659;Plantengroeiregulatie en kiemremming;Totaal boom- en bloemkwekerij;2016;;;743;4.4;0.5;0.9;0.5;0.7;2.0;1.0;1.6;1.4;1.8;0.4;0.2;0.4;524;0.0;1.1;0.0;15.3;6.1;20.6;21.5;28.7;5.0;1.3;0.0;0.5;0.0;0.7
660;Plantengroeiregulatie en kiemremming;Totaal champignons;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
661;Plantengroeiregulatie en kiemremming;Totaal champignons;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
662;Plantengroeiregulatie en kiemremming;Totaal fruit open grond;2012;;;13379;83.0;2.0;2.0;2.0;53.3;58.1;22.5;11.3;33.9;28.8;1.9;0.0;0.0;1498;0.0;0.0;0.2;33.7;46.7;7.3;2.2;5.9;4.0;0.0;0.0;0.0;0.1;0.1
663;Plantengroeiregulatie en kiemremming;Totaal fruit open grond;2016;;;11806;70.3;1.7;0.0;0.0;29.5;60.6;27.2;8.4;22.3;17.7;8.5;2.9;0.0;2461;0.4;0.0;0.0;32.4;46.2;10.6;1.7;5.2;1.4;2.0;0.2;0.0;0.1;0.2
664;Plantengroeiregulatie en kiemremming;Totaal glasgroenten;2012;;;793;20.3;0.5;0.4;0.4;0.4;0.4;0.6;0.0;0.0;5.1;12.5;10.6;2.7;586;0.3;1.6;4.4;0.6;0.8;3.4;0.0;0.0;11.0;46.5;28.5;2.9;0.1;0.7
665;Plantengroeiregulatie en kiemremming;Totaal glasgroenten;2016;;;192;4.9;0.0;0.0;0.0;0.0;0.0;0.8;0.0;0.0;0.9;2.3;1.8;3.0;84;0.0;0.0;0.0;0.0;0.0;10.0;0.0;0.0;17.8;27.3;20.8;24.0;0.0;0.4
666;Plantengroeiregulatie en kiemremming;Totaal groenten open grond;2012;;;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
667;Plantengroeiregulatie en kiemremming;Totaal groenten open grond;2016;;;344;1.0;1.5;1.5;1.5;0.9;0.9;0.9;0.9;0.9;0.9;0.5;0.5;0.5;9;6.6;6.6;6.6;4.4;48.8;9.4;3.9;3.9;3.9;2.0;2.0;2.0;0.0;0.0
668;Plantengroeiregulatie en kiemremming;Aardbeien, onder glas;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
669;Plantengroeiregulatie en kiemremming;Aardbeien, onder glas;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
670;Plantengroeiregulatie en kiemremming;Aardbeien, productie;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
671;Plantengroeiregulatie en kiemremming;Aardbeien, productie;2016;8.0;2.5;13;1.0;0.0;0.0;0.0;0.8;0.8;0.8;0.0;0.0;0.0;0.0;0.0;0.0;4;0.0;0.0;0.0;1.0;95.7;3.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.3
672;Plantengroeiregulatie en kiemremming;Appels;2012;1005.0;72.1;6461;81.3;4.0;4.0;4.0;40.7;77.8;32.5;20.0;33.8;20.4;3.9;0.0;0.0;765;0.0;0.0;0.3;8.5;68.6;7.3;3.7;8.6;3.0;0.1;0.0;0.0;0.1;0.1
673;Plantengroeiregulatie en kiemremming;Appels;2016;682.0;62.9;5521;75.2;4.0;0.0;0.0;21.5;72.2;48.2;14.1;35.9;23.0;10.6;6.5;0.0;1232;0.8;0.0;0.0;4.9;59.4;18.8;2.1;9.4;1.5;3.0;0.3;0.0;0.2;0.2
674;Plantengroeiregulatie en kiemremming;Totaal asperges;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
675;Plantengroeiregulatie en kiemremming;Totaal asperges;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
676;Plantengroeiregulatie en kiemremming;Bladplanten onder glas;2012;136.0;43.0;218;45.0;30.3;31.4;33.6;39.2;33.4;30.6;28.0;15.1;20.3;30.4;28.2;30.7;2317;3.0;4.0;6.3;13.8;15.2;14.7;14.3;5.9;6.5;6.9;5.5;3.8;4.8;10.6
677;Plantengroeiregulatie en kiemremming;Bladplanten onder glas;2016;79.0;32.6;157;40.1;25.2;24.6;29.9;27.3;29.7;29.3;24.0;22.4;25.0;22.1;18.2;18.2;790;5.4;6.5;6.2;13.3;13.9;34.5;4.1;3.4;3.5;3.7;2.7;2.9;2.0;5.0
678;Plantengroeiregulatie en kiemremming;Bloemkool;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
679;Plantengroeiregulatie en kiemremming;Bloemkool;2016;2.0;1.2;330;15.6;25.0;25.0;25.0;15.1;15.1;15.1;14.8;14.8;14.8;7.7;7.7;7.7;5;12.3;12.3;12.3;7.4;7.4;14.9;7.3;7.3;7.3;3.8;3.8;3.8;0.0;0.0
680;Plantengroeiregulatie en kiemremming;Totaal bloemkwekerijgewassen;2012;248.0;18.5;611;21.0;1.6;1.6;1.6;0.3;7.0;6.3;4.2;8.7;4.6;0.0;0.0;0.0;466;4.8;2.7;4.7;0.0;18.5;30.7;27.1;10.0;1.4;0.0;0.0;0.0;0.2;0.8
681;Plantengroeiregulatie en kiemremming;Totaal bloemkwekerijgewassen;2016;82.0;7.8;224;8.1;0.0;0.0;0.6;1.3;2.1;2.6;4.1;4.9;3.1;0.7;0.0;0.3;392;0.0;0.0;0.0;20.2;3.1;9.9;22.2;36.8;5.8;1.3;0.0;0.6;0.1;1.7
682;Plantengroeiregulatie en kiemremming;Bos- en haagplantsoen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
683;Plantengroeiregulatie en kiemremming;Bos- en haagplantsoen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
684;Plantengroeiregulatie en kiemremming;Bos- en waspeen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
685;Plantengroeiregulatie en kiemremming;Bos- en waspeen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
686;Plantengroeiregulatie en kiemremming;Broccoli;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
687;Plantengroeiregulatie en kiemremming;Broccoli;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
688;Plantengroeiregulatie en kiemremming;Bruine bonen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
689;Plantengroeiregulatie en kiemremming;Bruine bonen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
690;Plantengroeiregulatie en kiemremming;Chrysanten onder glas;2012;180.0;93.1;489;97.1;75.9;68.3;74.7;67.5;83.0;93.6;91.6;83.6;79.7;83.0;85.4;82.9;13461;7.2;9.3;5.9;8.4;8.3;10.6;14.9;8.8;8.4;6.9;4.7;6.6;26.7;27.5
691;Plantengroeiregulatie en kiemremming;Chrysanten onder glas;2016;111.0;98.0;369;96.4;76.5;68.6;81.7;92.6;91.0;91.1;80.7;82.6;83.9;85.0;79.2;76.9;9241;3.6;5.3;7.4;11.0;11.9;16.0;7.3;9.0;10.1;8.7;5.0;4.6;24.1;25.0
692;Plantengroeiregulatie en kiemremming;Cichorei;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
693;Plantengroeiregulatie en kiemremming;Cichorei;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
694;Plantengroeiregulatie en kiemremming;Totaal consumptieaardappelen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
695;Plantengroeiregulatie en kiemremming;Totaal consumptieaardappelen;2016;977.0;14.3;18946;25.8;0.0;0.0;0.0;0.0;0.0;0.0;1.0;28.1;11.3;0.0;0.0;0.0;47809;0.0;0.0;0.0;0.0;0.0;0.0;3.0;72.2;24.8;0.0;0.0;0.0;0.7;2.5
696;Plantengroeiregulatie en kiemremming;Doperwten;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
697;Plantengroeiregulatie en kiemremming;Doperwten;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
698;Plantengroeiregulatie en kiemremming;Fresia's onder glas;2012;14.0;16.7;22;21.0;0.0;0.0;5.5;19.9;2.8;5.3;7.2;0.0;1.8;0.0;0.0;0.0;16;0.0;0.0;33.0;33.3;0.2;31.9;0.2;0.0;1.4;0.0;0.0;0.0;0.2;0.7
699;Plantengroeiregulatie en kiemremming;Fresia's onder glas;2016;4.0;8.9;7;9.2;2.3;2.3;2.3;3.6;3.6;1.6;1.5;1.5;1.5;8.5;1.8;1.8;21;8.7;5.8;2.9;15.3;10.0;8.1;7.4;7.4;5.6;8.9;8.8;11.1;0.3;2.9
700;Plantengroeiregulatie en kiemremming;Gerst, zomer;2012;1017.0;30.6;6217;24.3;0.0;0.0;0.0;0.0;30.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;974;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
701;Plantengroeiregulatie en kiemremming;Gerst, zomer;2016;1131.0;37.2;9725;38.9;0.0;0.0;0.0;0.0;26.9;11.6;0.0;0.0;0.0;0.0;0.0;0.0;1148;0.0;0.0;0.0;0.0;64.6;35.4;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
702;Plantengroeiregulatie en kiemremming;Gerbera's onder glas;2012;5.0;7.7;11;6.5;4.9;4.9;4.9;2.1;2.1;0.0;4.3;0.0;2.1;0.0;6.3;0.0;1;14.7;20.9;27.6;8.1;3.0;0.0;3.7;0.0;10.2;0.0;11.8;0.0;0.0;0.1
703;Plantengroeiregulatie en kiemremming;Gerbera's onder glas;2016;6.0;10.8;21;11.0;5.6;0.0;0.0;4.5;4.5;4.5;4.3;4.3;5.5;4.2;10.7;1.1;1;28.8;0.0;0.0;2.8;7.3;5.6;5.5;5.5;14.5;4.3;16.0;9.7;0.0;0.0
704;Plantengroeiregulatie en kiemremming;Gladiolen;2012;24.0;14.0;146;13.1;0.0;0.0;0.0;1.8;0.0;0.0;16.6;16.6;0.0;0.0;0.0;0.0;243;0.0;0.0;0.0;0.1;0.0;0.0;62.1;37.8;0.0;0.0;0.0;0.0;0.2;1.7
705;Plantengroeiregulatie en kiemremming;Gladiolen;2016;6.0;3.8;37;4.0;0.0;0.0;0.0;0.0;0.0;5.2;5.0;0.0;0.0;0.0;0.0;0.0;18;0.0;0.0;0.0;0.0;0.0;80.7;19.3;0.0;0.0;0.0;0.0;0.0;0.0;0.5
706;Plantengroeiregulatie en kiemremming;Graszaden;2012;256.0;17.1;3790;27.7;0.0;0.0;0.0;2.6;26.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;249;0.0;0.0;0.0;1.5;98.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
707;Plantengroeiregulatie en kiemremming;Graszaden;2016;137.0;12.4;2214;22.2;0.0;0.0;0.0;8.4;10.6;0.5;0.0;0.0;0.0;0.0;0.0;0.0;140;0.0;0.0;0.0;42.3;55.7;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
708;Plantengroeiregulatie en kiemremming;Hyacinten;2012;3.0;1.7;10;0.7;0.0;0.0;0.0;0.0;1.2;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
709;Plantengroeiregulatie en kiemremming;Hyacinten;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
710;Plantengroeiregulatie en kiemremming;Irissen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
711;Plantengroeiregulatie en kiemremming;Irissen;2016;2.0;3.2;8;2.8;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.2
712;Plantengroeiregulatie en kiemremming;Komkommers;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
713;Plantengroeiregulatie en kiemremming;Komkommers;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
714;Plantengroeiregulatie en kiemremming;Totaal koolzaad;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
715;Plantengroeiregulatie en kiemremming;Totaal koolzaad;2016;29.0;13.3;260;15.3;0.0;0.0;2.7;8.7;0.0;0.0;0.5;0.0;0.0;7.0;0.0;0.6;54;0.0;0.0;11.4;33.1;0.0;0.0;5.5;0.0;0.0;30.2;0.0;19.9;0.0;0.2
716;Plantengroeiregulatie en kiemremming;Laan- en parkbomen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
717;Plantengroeiregulatie en kiemremming;Laan- en parkbomen;2016;4.0;0.9;35;0.8;0.0;0.0;0.0;0.0;1.8;0.0;0.4;0.0;0.0;0.0;0.0;0.0;1;0.0;0.0;0.0;0.0;7.5;0.0;92.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0
718;Plantengroeiregulatie en kiemremming;Lelies (bloem) onder glas;2012;10.0;6.8;10;5.1;0.0;1.2;2.1;0.0;1.0;0.4;3.8;4.6;0.4;0.4;0.4;0.4;37;0.0;55.7;28.1;0.0;1.6;0.3;2.4;6.9;0.6;2.3;1.5;0.5;0.2;3.7
719;Plantengroeiregulatie en kiemremming;Lelies (bloem) onder glas;2016;7.0;7.9;27;19.7;0.9;12.9;0.9;6.2;0.8;6.2;0.0;0.0;0.0;7.0;1.8;4.7;11;17.3;17.6;17.3;15.2;15.2;15.2;0.0;0.0;0.0;0.0;0.0;2.2;0.1;0.4
720;Plantengroeiregulatie en kiemremming;Lelies (bol);2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
721;Plantengroeiregulatie en kiemremming;Lelies (bol);2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
722;Plantengroeiregulatie en kiemremming;Maïs, snijmaïs;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
723;Plantengroeiregulatie en kiemremming;Maïs, snijmaïs;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
724;Plantengroeiregulatie en kiemremming;Narcissen;2012;27.0;7.7;248;14.0;13.7;13.7;13.7;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1;43.3;29.9;26.8;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
725;Plantengroeiregulatie en kiemremming;Narcissen;2016;6.0;2.5;68;4.3;0.0;0.0;4.9;4.2;4.2;4.2;3.7;3.7;3.7;0.0;0.0;4.5;27;0.0;0.0;0.0;2.0;12.1;0.0;39.1;39.1;6.7;0.0;0.0;0.9;0.0;0.4
726;Plantengroeiregulatie en kiemremming;Orchideeën onder glas;2012;9.0;6.3;12;5.8;0.0;0.0;0.0;0.0;3.3;0.0;0.0;0.0;2.4;6.1;0.0;6.1;0;0.0;0.0;0.0;0.0;16.2;0.0;0.0;0.0;11.5;49.0;0.0;23.2;0.0;0.0
727;Plantengroeiregulatie en kiemremming;Orchideeën onder glas;2016;9.0;9.6;17;10.7;4.0;6.8;10.2;3.4;5.8;3.4;3.3;3.3;6.8;6.5;3.9;3.9;98;4.8;7.2;6.4;4.0;10.1;10.1;10.8;10.8;7.5;10.9;7.8;9.7;0.6;5.7
728;Plantengroeiregulatie en kiemremming;Totaal paprika's;2012;9.0;3.2;36;2.7;1.2;1.2;1.2;1.3;1.3;1.6;0.0;0.0;1.3;1.4;1.5;1.4;96;0.0;10.1;27.0;3.7;4.6;20.8;0.0;0.0;14.7;9.4;9.6;0.1;0.1;2.7
729;Plantengroeiregulatie en kiemremming;Totaal paprika's;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
730;Plantengroeiregulatie en kiemremming;Peren;2012;1149.0;74.9;6918;84.7;0.0;0.0;0.0;65.6;39.0;12.8;2.9;34.1;36.9;0.0;0.0;0.0;733;0.0;0.0;0.0;60.0;23.9;7.3;0.8;3.0;5.0;0.0;0.0;0.0;0.1;0.1
731;Plantengroeiregulatie en kiemremming;Peren;2016;669.0;51.3;6285;66.5;0.0;0.0;0.0;35.8;51.6;10.9;3.9;11.7;13.6;6.8;0.0;0.0;1229;0.0;0.0;0.0;60.0;32.9;2.5;1.3;1.0;1.3;0.9;0.0;0.0;0.1;0.2
732;Plantengroeiregulatie en kiemremming;Perkplanten onder glas;2012;351.0;83.7;428;95.7;71.3;78.6;88.2;68.3;74.9;55.0;62.7;66.2;55.0;70.6;60.5;66.2;6785;4.9;10.2;15.7;11.0;12.3;6.1;13.8;9.0;5.5;5.1;4.0;2.6;15.2;15.8
733;Plantengroeiregulatie en kiemremming;Perkplanten onder glas;2016;215.0;81.0;308;92.9;64.0;70.4;86.0;88.8;82.5;66.2;54.2;58.9;63.4;44.6;51.2;44.1;2134;4.9;10.9;20.5;17.4;13.9;8.1;3.2;2.9;6.6;4.0;1.8;5.9;6.4;6.9
734;Plantengroeiregulatie en kiemremming;Totaal pootaardappelen;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
735;Plantengroeiregulatie en kiemremming;Totaal pootaardappelen;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
736;Plantengroeiregulatie en kiemremming;Poot- en plantuien;2012;23.0;3.1;148;2.5;0.0;0.0;0.0;0.0;0.0;0.0;0.0;3.4;0.0;0.0;0.0;0.0;445;0.0;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.1;3.0
737;Plantengroeiregulatie en kiemremming;Poot- en plantuien;2016;90.0;8.5;542;6.8;0.0;0.0;0.0;0.0;0.0;0.0;4.6;1.6;0.0;0.0;0.0;0.0;966;0.0;0.0;0.0;0.0;0.0;0.0;85.5;14.5;0.0;0.0;0.0;0.0;0.1;1.8
738;Plantengroeiregulatie en kiemremming;Potplanten, voor de bloei onder glas;2012;302.0;65.1;595;68.7;44.7;39.3;47.3;43.9;44.8;44.7;47.7;46.5;42.1;45.4;36.4;47.4;9163;3.6;4.4;9.0;8.1;8.5;8.0;16.2;10.7;10.1;7.4;6.1;8.0;10.6;15.4
739;Plantengroeiregulatie en kiemremming;Potplanten, voor de bloei onder glas;2016;274.0;69.8;744;79.5;48.7;49.7;56.6;56.9;60.3;59.2;52.1;52.0;48.4;49.8;49.3;49.4;6323;6.2;8.3;12.5;11.9;10.2;14.8;9.0;8.5;6.9;3.9;3.6;4.2;6.8;8.5
740;Plantengroeiregulatie en kiemremming;Prei;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
741;Plantengroeiregulatie en kiemremming;Prei;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
742;Plantengroeiregulatie en kiemremming;Rozenstruiken;2012;11.0;8.4;49;10.0;0.0;0.0;0.0;0.0;2.7;0.0;5.8;0.0;0.0;0.0;0.0;0.0;11;0.0;0.0;0.0;0.0;3.9;0.0;96.1;0.0;0.0;0.0;0.0;0.0;0.0;0.2
743;Plantengroeiregulatie en kiemremming;Rozenstruiken;2016;9.0;6.8;87;20.7;0.0;0.0;0.0;0.0;0.0;0.0;26.6;0.0;0.0;0.0;0.0;0.0;10;0.0;0.0;0.0;0.0;0.0;0.0;100.0;0.0;0.0;0.0;0.0;0.0;0.0;0.1
744;Plantengroeiregulatie en kiemremming;Rozen onder glas;2012;9.0;5.1;12;2.9;2.5;0.5;2.9;2.3;2.3;0.0;0.0;0.0;0.4;3.2;2.7;0.5;40;18.6;2.0;35.0;22.2;11.0;0.0;0.0;0.0;0.3;7.8;1.9;1.2;0.1;3.4
745;Plantengroeiregulatie en kiemremming;Rozen onder glas;2016;8.0;7.9;23;8.8;4.1;4.1;5.8;4.3;0.0;1.2;0.0;0.0;1.2;7.8;0.0;0.0;24;0.0;0.0;23.9;35.0;0.0;0.1;0.0;0.0;20.4;20.6;0.0;0.0;0.1;1.1
746;Plantengroeiregulatie en kiemremming;Schorseneren;2012;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
747;Plantengroeiregulatie en kiemremming;Schorseneren;2016;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0;;;;;;;;;;;;;0.0;
748;Plantengroeiregulatie en kiemremming;Sierconiferen;2012;3.0;0.3;6;0.2;0.2;0.2;0.2;0.0;0.0;0.1;0.1;0.1;0.0;0.0;0.0;0.0;1;2.8;1.4;2.3;0.0;0.0;6.1;49.8;37.4;0.0;0.0;0.0;0.0;0.0;0.2
749;Plantengroeiregulatie en kiemremming;Sierconiferen;2016;18.0;2.1;144;4.7;0.0;2.6;0.0;1.1;1.6;1.1;0.0;2.4;2.4;0.5;0.0;1.9;7;0.0;80.7;0.0;0.1;18.4;0.0;0.0;0.2;0.2;0.1;0.0;0.2;0.0;0.0
