ID;GeslachtWerknemer;Dienstverband;CaoSector;OverigeKenmerkenWerknemer;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
140;Totaal;Totaal;Particuliere bedrijven;504;2006;255.0;199.0;18.38;2192.0;2138.0;30940.0;26300.0;4640.0;500.0;31.0;30.4;1396.0;1789.0
141;Totaal;Totaal;Particuliere bedrijven;504;2007;254.0;199.0;18.5;2199.0;2139.0;31290.0;26390.0;4910.0;470.0;31.2;30.5;1388.0;1769.0
142;Totaal;Totaal;Particuliere bedrijven;504;2008;103.0;77.0;17.9;2041.0;1996.0;28740.0;24490.0;4250.0;290.0;29.9;29.3;1338.0;1777.0
143;Totaal;Totaal;Particuliere bedrijven;504;2009;104.0;77.0;18.15;2057.0;2022.0;28780.0;24690.0;4090.0;280.0;29.6;29.1;1337.0;1795.0
144;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2006;1207.0;847.0;17.2;1649.0;1641.0;22250.0;19790.0;2460.0;30.0;25.1;25.0;1145.0;1632.0
145;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2007;1237.0;874.0;17.64;1685.0;1677.0;22760.0;20220.0;2540.0;40.0;25.2;25.2;1141.0;1614.0
146;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2008;1264.0;902.0;18.2;1748.0;1739.0;23770.0;20970.0;2800.0;50.0;25.4;25.3;1146.0;1606.0
147;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2009;1305.0;926.0;18.48;1787.0;1780.0;24410.0;21450.0;2960.0;40.0;25.4;25.3;1156.0;1628.0
148;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
149;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
150;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
151;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
152;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2006;36.0;15.0;6.35;376.0;375.0;4940.0;4510.0;430.0;0.0;15.5;15.5;708.0;1659.0
153;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2007;39.0;18.0;5.86;360.0;359.0;4710.0;4320.0;390.0;0.0;16.3;16.3;735.0;1604.0
154;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2008;41.0;20.0;5.9;377.0;375.0;4880.0;4520.0;360.0;0.0;16.8;16.8;764.0;1598.0
155;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 15 tot 20 jaar;2009;44.0;20.0;5.85;369.0;368.0;4790.0;4430.0;350.0;0.0;16.5;16.5;756.0;1631.0
156;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2006;105.0;68.0;11.45;1021.0;1016.0;13600.0;12250.0;1350.0;0.0;23.2;23.1;1064.0;1645.0
157;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2007;110.0;73.0;11.51;1034.0;1029.0;13760.0;12410.0;1340.0;0.0;23.6;23.5;1073.0;1620.0
158;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2008;114.0;77.0;11.92;1083.0;1077.0;14440.0;13000.0;1440.0;10.0;23.8;23.7;1084.0;1611.0
159;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 20 tot 25 jaar;2009;121.0;80.0;12.11;1102.0;1097.0;14740.0;13220.0;1510.0;10.0;23.7;23.6;1086.0;1637.0
160;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2006;117.0;92.0;15.17;1635.0;1627.0;22000.0;19620.0;2380.0;20.0;28.0;27.9;1288.0;1643.0
161;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2007;120.0;94.0;15.6;1670.0;1662.0;22500.0;20040.0;2450.0;20.0;28.1;28.0;1279.0;1627.0
162;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2008;121.0;96.0;16.09;1725.0;1717.0;23380.0;20710.0;2680.0;40.0;28.1;28.0;1281.0;1620.0
163;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 25 tot 30 jaar;2009;126.0;99.0;16.28;1755.0;1747.0;23880.0;21050.0;2830.0;30.0;28.1;28.0;1288.0;1641.0
164;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2006;121.0;88.0;16.96;1690.0;1682.0;22800.0;20270.0;2530.0;30.0;25.9;25.8;1190.0;1642.0
165;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2007;120.0;88.0;17.55;1752.0;1744.0;23680.0;21020.0;2650.0;40.0;26.2;26.1;1192.0;1625.0
166;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2008;119.0;88.0;18.22;1831.0;1821.0;24910.0;21970.0;2940.0;50.0;26.4;26.3;1200.0;1617.0
167;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 30 tot 35 jaar;2009;122.0;90.0;18.53;1887.0;1879.0;25780.0;22640.0;3140.0;50.0;26.6;26.5;1217.0;1638.0
168;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2006;148.0;101.0;17.77;1656.0;1649.0;22360.0;19880.0;2480.0;40.0;24.3;24.2;1113.0;1639.0
169;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2007;147.0;101.0;18.33;1713.0;1704.0;23140.0;20550.0;2590.0;40.0;24.5;24.4;1115.0;1623.0
170;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2008;144.0;100.0;19.03;1795.0;1786.0;24410.0;21540.0;2870.0;50.0;24.8;24.7;1127.0;1614.0
171;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 35 tot 40 jaar;2009;141.0;98.0;19.37;1857.0;1849.0;25350.0;22280.0;3070.0;50.0;25.0;24.9;1146.0;1638.0
172;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2006;178.0;122.0;17.96;1691.0;1683.0;22800.0;20290.0;2500.0;30.0;24.5;24.4;1124.0;1635.0
173;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2007;175.0;121.0;18.48;1732.0;1723.0;23390.0;20790.0;2610.0;40.0;24.6;24.5;1119.0;1620.0
174;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2008;171.0;120.0;19.14;1803.0;1793.0;24500.0;21630.0;2870.0;50.0;24.7;24.7;1124.0;1612.0
175;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 40 tot 45 jaar;2009;170.0;118.0;19.45;1853.0;1845.0;25310.0;22240.0;3080.0;50.0;24.9;24.8;1138.0;1637.0
176;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2006;188.0;135.0;18.55;1811.0;1802.0;24450.0;21730.0;2720.0;30.0;25.6;25.5;1166.0;1628.0
177;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2007;192.0;137.0;19.01;1840.0;1830.0;24870.0;22080.0;2790.0;40.0;25.6;25.5;1155.0;1612.0
178;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2008;194.0;140.0;19.54;1896.0;1886.0;25820.0;22750.0;3060.0;50.0;25.6;25.5;1158.0;1606.0
179;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 45 tot 50 jaar;2009;196.0;140.0;19.75;1932.0;1923.0;26410.0;23180.0;3230.0;40.0;25.7;25.6;1168.0;1629.0
180;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2006;162.0;119.0;19.09;1900.0;1891.0;25630.0;22800.0;2840.0;40.0;26.2;26.1;1188.0;1623.0
181;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2007;170.0;124.0;19.59;1935.0;1925.0;26150.0;23220.0;2930.0;50.0;26.2;26.1;1179.0;1606.0
182;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2008;178.0;131.0;20.17;1992.0;1981.0;27170.0;23900.0;3260.0;60.0;26.2;26.1;1179.0;1600.0
183;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 50 tot 55 jaar;2009;186.0;136.0;20.43;2030.0;2021.0;27810.0;24360.0;3450.0;50.0;26.3;26.2;1187.0;1621.0
184;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2006;120.0;87.0;19.45;1905.0;1896.0;25790.0;22860.0;2930.0;50.0;26.1;26.0;1170.0;1606.0
185;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2007;126.0;92.0;19.97;1944.0;1935.0;26350.0;23330.0;3020.0;60.0;26.2;26.1;1163.0;1589.0
186;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2008;134.0;99.0;20.62;2016.0;2006.0;27570.0;24190.0;3380.0;70.0;26.3;26.2;1168.0;1582.0
187;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 55 tot 60 jaar;2009;143.0;105.0;21.02;2070.0;2061.0;28400.0;24830.0;3560.0;60.0;26.4;26.4;1177.0;1599.0
188;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2006;29.0;19.0;18.54;1658.0;1650.0;22680.0;19890.0;2780.0;50.0;23.8;23.8;1068.0;1613.0
189;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2007;37.0;25.0;19.15;1728.0;1719.0;23620.0;20740.0;2880.0;60.0;24.3;24.2;1077.0;1597.0
190;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2008;45.0;31.0;19.91;1811.0;1803.0;25050.0;21730.0;3320.0;70.0;24.5;24.4;1087.0;1588.0
191;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 60 tot 65 jaar;2009;54.0;37.0;20.42;1880.0;1873.0;26030.0;22560.0;3470.0;60.0;24.8;24.7;1101.0;1601.0
192;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2006;2.0;1.0;17.85;1079.0;1073.0;15180.0;12940.0;2230.0;90.0;15.9;15.9;721.0;1801.0
193;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2007;3.0;1.0;19.55;1084.0;1078.0;15180.0;13010.0;2170.0;110.0;15.0;14.9;662.0;1604.0
194;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2008;3.0;1.0;21.21;1125.0;1119.0;15620.0;13500.0;2120.0;110.0;14.4;14.3;633.0;1576.0
195;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 65 tot 75 jaar;2009;4.0;2.0;21.88;1181.0;1174.0;16370.0;14170.0;2210.0;120.0;14.6;14.5;644.0;1591.0
196;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
197;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
198;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
199;Totaal;Totaal;Gesubsidieerde instellingen;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
200;Totaal;Totaal;Gesubsidieerde instellingen;5000;2006;1177.0;824.0;17.22;1647.0;1639.0;22210.0;19760.0;2450.0;30.0;25.0;24.9;1142.0;1631.0
201;Totaal;Totaal;Gesubsidieerde instellingen;5000;2007;1205.0;850.0;17.66;1683.0;1675.0;22730.0;20200.0;2530.0;40.0;25.2;25.1;1138.0;1613.0
202;Totaal;Totaal;Gesubsidieerde instellingen;5000;2008;1241.0;884.0;18.22;1746.0;1737.0;23750.0;20950.0;2800.0;50.0;25.3;25.2;1144.0;1606.0
203;Totaal;Totaal;Gesubsidieerde instellingen;5000;2009;1280.0;907.0;18.5;1786.0;1779.0;24400.0;21440.0;2960.0;40.0;25.4;25.3;1154.0;1627.0
204;Totaal;Totaal;Gesubsidieerde instellingen;502;2006;10.0;7.0;20.2;2149.0;2140.0;28880.0;25790.0;3080.0;20.0;27.8;27.7;1271.0;1672.0
205;Totaal;Totaal;Gesubsidieerde instellingen;502;2007;10.0;8.0;20.07;2130.0;2120.0;28880.0;25560.0;3330.0;30.0;28.0;27.9;1267.0;1654.0
206;Totaal;Totaal;Gesubsidieerde instellingen;502;2008;11.0;8.0;20.52;2182.0;2170.0;29860.0;26180.0;3670.0;40.0;28.1;27.9;1269.0;1651.0
207;Totaal;Totaal;Gesubsidieerde instellingen;502;2009;11.0;8.0;21.32;2260.0;2250.0;31050.0;27120.0;3930.0;50.0;27.9;27.8;1267.0;1660.0
208;Totaal;Totaal;Gesubsidieerde instellingen;503;2006;1.0;1.0;16.4;1762.0;1752.0;23150.0;21150.0;2000.0;0.0;28.3;28.1;1282.0;1679.0
209;Totaal;Totaal;Gesubsidieerde instellingen;503;2007;2.0;1.0;16.03;1748.0;1722.0;22960.0;20970.0;1990.0;0.0;28.9;28.6;1288.0;1687.0
210;Totaal;Totaal;Gesubsidieerde instellingen;503;2008;2.0;2.0;13.92;1611.0;1578.0;21450.0;19330.0;2120.0;20.0;30.4;29.8;1360.0;1717.0
211;Totaal;Totaal;Gesubsidieerde instellingen;503;2009;3.0;2.0;13.74;1535.0;1502.0;20460.0;18420.0;2030.0;10.0;29.2;28.6;1312.0;1749.0
212;Totaal;Totaal;Gesubsidieerde instellingen;504;2006;20.0;15.0;14.69;1550.0;1543.0;21180.0;18600.0;2580.0;50.0;27.5;27.4;1260.0;1657.0
213;Totaal;Totaal;Gesubsidieerde instellingen;504;2007;20.0;15.0;15.11;1588.0;1579.0;21660.0;19050.0;2610.0;60.0;27.7;27.6;1254.0;1640.0
214;Totaal;Totaal;Gesubsidieerde instellingen;504;2008;11.0;8.0;14.91;1533.0;1526.0;20750.0;18400.0;2350.0;30.0;27.1;27.0;1228.0;1618.0
215;Totaal;Totaal;Gesubsidieerde instellingen;504;2009;12.0;9.0;14.88;1540.0;1533.0;20870.0;18480.0;2390.0;20.0;27.1;27.0;1237.0;1643.0
216;Totaal;Totaal;Overheid;Totaal;2006;1000.0;836.0;21.62;2535.0;2522.0;34740.0;30420.0;4320.0;10.0;30.8;30.7;1400.0;1675.0
217;Totaal;Totaal;Overheid;Totaal;2007;1015.0;847.0;22.44;2607.0;2592.0;35870.0;31280.0;4590.0;20.0;30.8;30.7;1386.0;1660.0
218;Totaal;Totaal;Overheid;Totaal;2008;1028.0;859.0;22.96;2670.0;2656.0;37280.0;32040.0;5240.0;20.0;30.7;30.5;1388.0;1661.0
219;Totaal;Totaal;Overheid;Totaal;2009;1038.0;866.0;23.51;2743.0;2729.0;38530.0;32910.0;5620.0;20.0;30.7;30.6;1393.0;1670.0
220;Totaal;Totaal;Overheid;Leeftijd: 0 tot 15 jaar;2006;;;;;;;;;;;;;
221;Totaal;Totaal;Overheid;Leeftijd: 0 tot 15 jaar;2007;;;;;;;;;;;;;
222;Totaal;Totaal;Overheid;Leeftijd: 0 tot 15 jaar;2008;;;;;;;;;;;;;
223;Totaal;Totaal;Overheid;Leeftijd: 0 tot 15 jaar;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
224;Totaal;Totaal;Overheid;Leeftijd: 15 tot 20 jaar;2006;7.0;6.0;7.86;927.0;923.0;13300.0;11120.0;2180.0;0.0;30.8;30.7;1409.0;1744.0
225;Totaal;Totaal;Overheid;Leeftijd: 15 tot 20 jaar;2007;8.0;6.0;8.04;947.0;943.0;13450.0;11370.0;2090.0;0.0;31.0;31.0;1408.0;1742.0
226;Totaal;Totaal;Overheid;Leeftijd: 15 tot 20 jaar;2008;8.0;6.0;8.12;956.0;953.0;13770.0;11470.0;2300.0;0.0;30.8;30.8;1407.0;1739.0
227;Totaal;Totaal;Overheid;Leeftijd: 15 tot 20 jaar;2009;8.0;7.0;7.57;889.0;886.0;12700.0;10670.0;2030.0;0.0;30.6;30.6;1404.0;1756.0
228;Totaal;Totaal;Overheid;Leeftijd: 20 tot 25 jaar;2006;54.0;43.0;12.79;1479.0;1472.0;20520.0;17750.0;2770.0;0.0;30.2;30.1;1382.0;1719.0
229;Totaal;Totaal;Overheid;Leeftijd: 20 tot 25 jaar;2007;56.0;44.0;13.02;1479.0;1472.0;20460.0;17740.0;2720.0;0.0;30.0;29.9;1356.0;1706.0
230;Totaal;Totaal;Overheid;Leeftijd: 20 tot 25 jaar;2008;57.0;44.0;13.5;1498.0;1491.0;21110.0;17970.0;3140.0;0.0;29.1;29.0;1326.0;1697.0
231;Totaal;Totaal;Overheid;Leeftijd: 20 tot 25 jaar;2009;58.0;45.0;13.68;1517.0;1510.0;21350.0;18210.0;3140.0;0.0;29.0;28.9;1325.0;1713.0
232;Totaal;Totaal;Overheid;Leeftijd: 25 tot 30 jaar;2006;97.0;85.0;16.41;2048.0;2039.0;28050.0;24570.0;3470.0;0.0;32.7;32.6;1491.0;1691.0
233;Totaal;Totaal;Overheid;Leeftijd: 25 tot 30 jaar;2007;99.0;87.0;16.95;2096.0;2086.0;28830.0;25160.0;3670.0;0.0;32.7;32.6;1477.0;1677.0
234;Totaal;Totaal;Overheid;Leeftijd: 25 tot 30 jaar;2008;99.0;87.0;17.36;2144.0;2134.0;29920.0;25720.0;4190.0;0.0;32.5;32.4;1475.0;1677.0
235;Totaal;Totaal;Overheid;Leeftijd: 25 tot 30 jaar;2009;101.0;88.0;17.75;2201.0;2192.0;30880.0;26420.0;4460.0;0.0;32.6;32.5;1482.0;1687.0
236;Totaal;Totaal;Overheid;Leeftijd: 30 tot 35 jaar;2006;106.0;90.0;19.08;2290.0;2278.0;31360.0;27480.0;3880.0;10.0;31.4;31.3;1433.0;1685.0
237;Totaal;Totaal;Overheid;Leeftijd: 30 tot 35 jaar;2007;105.0;89.0;19.82;2359.0;2345.0;32430.0;28310.0;4110.0;10.0;31.4;31.3;1420.0;1670.0
238;Totaal;Totaal;Overheid;Leeftijd: 30 tot 35 jaar;2008;106.0;90.0;20.29;2416.0;2403.0;33700.0;28990.0;4720.0;10.0;31.3;31.2;1422.0;1670.0
239;Totaal;Totaal;Overheid;Leeftijd: 30 tot 35 jaar;2009;107.0;91.0;20.84;2490.0;2478.0;34910.0;29880.0;5030.0;10.0;31.4;31.2;1426.0;1679.0
240;Totaal;Totaal;Overheid;Leeftijd: 35 tot 40 jaar;2006;117.0;96.0;21.12;2426.0;2411.0;33220.0;29110.0;4110.0;10.0;30.1;29.9;1370.0;1677.0
241;Totaal;Totaal;Overheid;Leeftijd: 35 tot 40 jaar;2007;117.0;96.0;21.99;2509.0;2492.0;34500.0;30110.0;4390.0;10.0;30.1;30.0;1360.0;1662.0
242;Totaal;Totaal;Overheid;Leeftijd: 35 tot 40 jaar;2008;117.0;96.0;22.54;2579.0;2563.0;36010.0;30950.0;5060.0;10.0;30.1;29.9;1364.0;1662.0
243;Totaal;Totaal;Overheid;Leeftijd: 35 tot 40 jaar;2009;115.0;95.0;23.16;2659.0;2644.0;37290.0;31910.0;5380.0;10.0;30.1;30.0;1370.0;1672.0
244;Totaal;Totaal;Overheid;Leeftijd: 40 tot 45 jaar;2006;142.0;116.0;22.28;2556.0;2539.0;35030.0;30670.0;4360.0;10.0;30.0;29.9;1367.0;1676.0
245;Totaal;Totaal;Overheid;Leeftijd: 40 tot 45 jaar;2007;137.0;112.0;23.14;2628.0;2609.0;36100.0;31540.0;4570.0;10.0;30.0;29.8;1353.0;1660.0
246;Totaal;Totaal;Overheid;Leeftijd: 40 tot 45 jaar;2008;133.0;108.0;23.71;2691.0;2674.0;37550.0;32290.0;5250.0;20.0;29.8;29.7;1353.0;1660.0
247;Totaal;Totaal;Overheid;Leeftijd: 40 tot 45 jaar;2009;129.0;105.0;24.34;2772.0;2755.0;38870.0;33270.0;5600.0;20.0;29.9;29.7;1358.0;1670.0
248;Totaal;Totaal;Overheid;Leeftijd: 45 tot 50 jaar;2006;163.0;136.0;23.53;2757.0;2741.0;37760.0;33090.0;4670.0;20.0;30.8;30.6;1398.0;1672.0
249;Totaal;Totaal;Overheid;Leeftijd: 45 tot 50 jaar;2007;161.0;134.0;24.38;2831.0;2812.0;38900.0;33980.0;4920.0;20.0;30.8;30.6;1384.0;1657.0
250;Totaal;Totaal;Overheid;Leeftijd: 45 tot 50 jaar;2008;158.0;132.0;24.8;2886.0;2868.0;40230.0;34630.0;5590.0;30.0;30.7;30.5;1388.0;1659.0
251;Totaal;Totaal;Overheid;Leeftijd: 45 tot 50 jaar;2009;155.0;129.0;25.3;2950.0;2931.0;41340.0;35400.0;5940.0;20.0;30.6;30.5;1390.0;1668.0
252;Totaal;Totaal;Overheid;Leeftijd: 50 tot 55 jaar;2006;159.0;136.0;24.63;2932.0;2918.0;40130.0;35180.0;4950.0;20.0;31.4;31.3;1422.0;1663.0
253;Totaal;Totaal;Overheid;Leeftijd: 50 tot 55 jaar;2007;161.0;137.0;25.5;3004.0;2987.0;41300.0;36040.0;5260.0;30.0;31.3;31.2;1406.0;1648.0
254;Totaal;Totaal;Overheid;Leeftijd: 50 tot 55 jaar;2008;162.0;138.0;25.93;3064.0;3048.0;42720.0;36770.0;5950.0;30.0;31.2;31.1;1411.0;1653.0
255;Totaal;Totaal;Overheid;Leeftijd: 50 tot 55 jaar;2009;162.0;138.0;26.53;3137.0;3121.0;44040.0;37650.0;6390.0;30.0;31.2;31.0;1411.0;1662.0
256;Totaal;Totaal;Overheid;Leeftijd: 55 tot 60 jaar;2006;121.0;101.0;25.15;2919.0;2908.0;39920.0;35020.0;4890.0;20.0;30.7;30.6;1387.0;1651.0
257;Totaal;Totaal;Overheid;Leeftijd: 55 tot 60 jaar;2007;126.0;106.0;26.12;3015.0;3003.0;41490.0;36180.0;5310.0;30.0;30.8;30.7;1380.0;1637.0
258;Totaal;Totaal;Overheid;Leeftijd: 55 tot 60 jaar;2008;131.0;112.0;26.56;3095.0;3083.0;43190.0;37150.0;6050.0;30.0;30.9;30.8;1393.0;1642.0
259;Totaal;Totaal;Overheid;Leeftijd: 55 tot 60 jaar;2009;137.0;116.0;27.19;3192.0;3179.0;44920.0;38300.0;6620.0;30.0;31.0;30.9;1403.0;1653.0
260;Totaal;Totaal;Overheid;Leeftijd: 60 tot 65 jaar;2006;33.0;26.0;25.82;2800.0;2791.0;38690.0;33600.0;5100.0;20.0;28.8;28.8;1297.0;1646.0
261;Totaal;Totaal;Overheid;Leeftijd: 60 tot 65 jaar;2007;43.0;34.0;26.76;2896.0;2887.0;40380.0;34750.0;5640.0;20.0;29.0;29.0;1295.0;1630.0
262;Totaal;Totaal;Overheid;Leeftijd: 60 tot 65 jaar;2008;53.0;43.0;27.15;2989.0;2980.0;42150.0;35860.0;6280.0;30.0;29.3;29.2;1317.0;1637.0
263;Totaal;Totaal;Overheid;Leeftijd: 60 tot 65 jaar;2009;63.0;51.0;27.72;3080.0;3071.0;43940.0;36960.0;6980.0;30.0;29.5;29.4;1330.0;1644.0
264;Totaal;Totaal;Overheid;Leeftijd: 65 tot 75 jaar;2006;3.0;1.0;17.69;1354.0;1348.0;19560.0;16250.0;3300.0;20.0;20.1;20.1;915.0;1723.0
265;Totaal;Totaal;Overheid;Leeftijd: 65 tot 75 jaar;2007;3.0;1.0;18.13;1394.0;1388.0;19530.0;16730.0;2800.0;10.0;20.4;20.4;919.0;1677.0
266;Totaal;Totaal;Overheid;Leeftijd: 65 tot 75 jaar;2008;3.0;2.0;19.57;1481.0;1475.0;20650.0;17770.0;2870.0;10.0;20.0;19.9;904.0;1679.0
267;Totaal;Totaal;Overheid;Leeftijd: 65 tot 75 jaar;2009;4.0;2.0;19.83;1572.0;1565.0;22030.0;18860.0;3170.0;10.0;20.8;20.8;947.0;1694.0
268;Totaal;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2006;;;;;;;;;;;;;
269;Totaal;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2007;;;;;;;;;;;;;
270;Totaal;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2008;;;;;;;;;;;;;
271;Totaal;Totaal;Overheid;Leeftijd: 75 jaar of ouder;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
272;Totaal;Totaal;Overheid;5000;2006;938.0;782.0;21.74;2538.0;2525.0;34760.0;30460.0;4300.0;10.0;30.7;30.6;1394.0;1673.0
273;Totaal;Totaal;Overheid;5000;2007;963.0;803.0;22.55;2613.0;2598.0;35930.0;31350.0;4580.0;20.0;30.7;30.6;1383.0;1658.0
274;Totaal;Totaal;Overheid;5000;2008;1009.0;844.0;22.98;2672.0;2658.0;37320.0;32070.0;5260.0;20.0;30.6;30.5;1388.0;1661.0
275;Totaal;Totaal;Overheid;5000;2009;1018.0;849.0;23.55;2746.0;2732.0;38580.0;32950.0;5630.0;20.0;30.7;30.5;1392.0;1670.0
276;Totaal;Totaal;Overheid;502;2006;9.0;7.0;22.97;2620.0;2615.0;35250.0;31440.0;3800.0;10.0;30.5;30.5;1366.0;1670.0
277;Totaal;Totaal;Overheid;502;2007;9.0;8.0;23.26;2632.0;2627.0;36060.0;31580.0;4480.0;10.0;30.5;30.5;1355.0;1655.0
278;Totaal;Totaal;Overheid;502;2008;10.0;8.0;24.04;2729.0;2722.0;37560.0;32740.0;4820.0;10.0;30.4;30.3;1359.0;1665.0
279;Totaal;Totaal;Overheid;502;2009;11.0;9.0;24.05;2759.0;2755.0;38480.0;33110.0;5370.0;10.0;30.8;30.7;1374.0;1680.0
280;Totaal;Totaal;Overheid;503;2006;1.0;1.0;18.65;2339.0;2337.0;31500.0;28070.0;3430.0;0.0;33.5;33.5;1504.0;1691.0
281;Totaal;Totaal;Overheid;503;2007;1.0;1.0;18.95;2334.0;2331.0;31860.0;28010.0;3840.0;0.0;33.2;33.1;1476.0;1676.0
282;Totaal;Totaal;Overheid;503;2008;1.0;1.0;19.43;2352.0;2350.0;32560.0;28220.0;4340.0;0.0;32.5;32.5;1452.0;1681.0
283;Totaal;Totaal;Overheid;503;2009;1.0;1.0;19.99;2411.0;2409.0;33960.0;28930.0;5030.0;0.0;32.2;32.2;1446.0;1686.0
284;Totaal;Totaal;Overheid;504;2006;53.0;47.0;19.48;2467.0;2451.0;34340.0;29610.0;4730.0;10.0;32.8;32.7;1509.0;1700.0
285;Totaal;Totaal;Overheid;504;2007;42.0;36.0;19.93;2472.0;2453.0;34650.0;29660.0;4980.0;20.0;32.5;32.3;1477.0;1687.0
