ID;BronTechniek;Energietoepassingen;Perioden;BrutoEindverbruik_1;BrutoEindverbruikRelatief_2;VermedenVerbruik_3;VermedenVerbruikRelatief_4;VermedenEmissie_5;VermedenEmissieRelatief_6
2884;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1994;4556.0;0.23;2279.0;0.08;129.0;0.07
2885;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1995;5141.0;0.25;2575.0;0.08;146.0;0.08
2886;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1996;5379.0;0.24;2716.0;0.08;154.0;0.08
2887;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1997;5344.0;0.25;2723.0;0.09;155.0;0.09
2888;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1998;5296.0;0.25;2724.0;0.09;155.0;0.09
2889;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;1999;5238.0;0.25;2720.0;0.09;155.0;0.09
2890;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2000;5171.0;0.24;2712.0;0.09;154.0;0.09
2891;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2001;5088.0;0.23;2695.0;0.08;153.0;0.09
2892;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2002;4998.0;0.23;2675.0;0.08;152.0;0.09
2893;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2003;4894.0;0.22;2645.0;0.08;150.0;0.08
2894;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2004;4785.0;0.21;2613.0;0.08;148.0;0.08
2895;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2005;4672.0;0.2;2579.0;0.08;146.0;0.08
2896;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2006;4483.0;0.2;2488.0;0.08;141.0;0.08
2897;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2007;4295.0;0.19;2396.0;0.07;136.0;0.08
2898;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2008;4214.0;0.18;2390.0;0.07;136.0;0.08
2899;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2009;4154.0;0.19;2399.0;0.07;136.0;0.08
2900;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2010;4115.0;0.17;2424.0;0.07;137.0;0.08
2901;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2011;4080.0;0.19;2449.0;0.08;138.0;0.08
2902;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2012;3357.0;0.15;1959.0;0.06;111.0;0.07
2903;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2013;3157.0;0.14;1879.0;0.06;106.0;0.06
2904;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2014;3002.0;0.15;1842.0;0.06;104.0;0.07
2905;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2015;2849.0;0.14;1799.0;0.06;102.0;0.06
2906;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2016;2701.0;0.13;1757.0;0.06;99.0;0.06
2907;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2017;2562.0;0.12;1717.0;0.05;97.0;0.06
2908;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2018;2421.0;0.11;1672.0;0.05;95.0;0.06
2909;Biomassa huishoudens, inzethaarden;Totaal energietoepassingen;2019;2266.0;0.11;1613.0;0.05;91.0;0.06
2910;Biomassa huishoudens, inzethaarden;Elektriciteit;1990;;;;;;
2911;Biomassa huishoudens, inzethaarden;Elektriciteit;1991;;;;;;
2912;Biomassa huishoudens, inzethaarden;Elektriciteit;1992;;;;;;
2913;Biomassa huishoudens, inzethaarden;Elektriciteit;1993;;;;;;
2914;Biomassa huishoudens, inzethaarden;Elektriciteit;1994;;;;;;
2915;Biomassa huishoudens, inzethaarden;Elektriciteit;1995;;;;;;
2916;Biomassa huishoudens, inzethaarden;Elektriciteit;1996;;;;;;
2917;Biomassa huishoudens, inzethaarden;Elektriciteit;1997;;;;;;
2918;Biomassa huishoudens, inzethaarden;Elektriciteit;1998;;;;;;
2919;Biomassa huishoudens, inzethaarden;Elektriciteit;1999;;;;;;
2920;Biomassa huishoudens, inzethaarden;Elektriciteit;2000;;;;;;
2921;Biomassa huishoudens, inzethaarden;Elektriciteit;2001;;;;;;
2922;Biomassa huishoudens, inzethaarden;Elektriciteit;2002;;;;;;
2923;Biomassa huishoudens, inzethaarden;Elektriciteit;2003;;;;;;
2924;Biomassa huishoudens, inzethaarden;Elektriciteit;2004;;;;;;
2925;Biomassa huishoudens, inzethaarden;Elektriciteit;2005;;;;;;
2926;Biomassa huishoudens, inzethaarden;Elektriciteit;2006;;;;;;
2927;Biomassa huishoudens, inzethaarden;Elektriciteit;2007;;;;;;
2928;Biomassa huishoudens, inzethaarden;Elektriciteit;2008;;;;;;
2929;Biomassa huishoudens, inzethaarden;Elektriciteit;2009;;;;;;
2930;Biomassa huishoudens, inzethaarden;Elektriciteit;2010;;;;;;
2931;Biomassa huishoudens, inzethaarden;Elektriciteit;2011;;;;;;
2932;Biomassa huishoudens, inzethaarden;Elektriciteit;2012;;;;;;
2933;Biomassa huishoudens, inzethaarden;Elektriciteit;2013;;;;;;
2934;Biomassa huishoudens, inzethaarden;Elektriciteit;2014;;;;;;
2935;Biomassa huishoudens, inzethaarden;Elektriciteit;2015;;;;;;
2936;Biomassa huishoudens, inzethaarden;Elektriciteit;2016;;;;;;
2937;Biomassa huishoudens, inzethaarden;Elektriciteit;2017;;;;;;
2938;Biomassa huishoudens, inzethaarden;Elektriciteit;2018;;;;;;
2939;Biomassa huishoudens, inzethaarden;Elektriciteit;2019;;;;;;
2940;Biomassa huishoudens, inzethaarden;Warmte;1990;2612.0;0.14;1296.0;0.05;74.0;0.05
2941;Biomassa huishoudens, inzethaarden;Warmte;1991;2988.0;0.15;1490.0;0.05;85.0;0.05
2942;Biomassa huishoudens, inzethaarden;Warmte;1992;3460.0;0.18;1725.0;0.06;98.0;0.06
2943;Biomassa huishoudens, inzethaarden;Warmte;1993;3991.0;0.2;1993.0;0.07;113.0;0.07
2944;Biomassa huishoudens, inzethaarden;Warmte;1994;4556.0;0.23;2279.0;0.08;129.0;0.07
2945;Biomassa huishoudens, inzethaarden;Warmte;1995;5141.0;0.25;2575.0;0.08;146.0;0.08
2946;Biomassa huishoudens, inzethaarden;Warmte;1996;5379.0;0.24;2716.0;0.08;154.0;0.08
2947;Biomassa huishoudens, inzethaarden;Warmte;1997;5344.0;0.25;2723.0;0.09;155.0;0.09
2948;Biomassa huishoudens, inzethaarden;Warmte;1998;5296.0;0.25;2724.0;0.09;155.0;0.09
2949;Biomassa huishoudens, inzethaarden;Warmte;1999;5238.0;0.25;2720.0;0.09;155.0;0.09
2950;Biomassa huishoudens, inzethaarden;Warmte;2000;5171.0;0.24;2712.0;0.09;154.0;0.09
2951;Biomassa huishoudens, inzethaarden;Warmte;2001;5088.0;0.23;2695.0;0.08;153.0;0.09
2952;Biomassa huishoudens, inzethaarden;Warmte;2002;4998.0;0.23;2675.0;0.08;152.0;0.09
2953;Biomassa huishoudens, inzethaarden;Warmte;2003;4894.0;0.22;2645.0;0.08;150.0;0.08
2954;Biomassa huishoudens, inzethaarden;Warmte;2004;4785.0;0.21;2613.0;0.08;148.0;0.08
2955;Biomassa huishoudens, inzethaarden;Warmte;2005;4672.0;0.2;2579.0;0.08;146.0;0.08
2956;Biomassa huishoudens, inzethaarden;Warmte;2006;4483.0;0.2;2488.0;0.08;141.0;0.08
2957;Biomassa huishoudens, inzethaarden;Warmte;2007;4295.0;0.19;2396.0;0.07;136.0;0.08
2958;Biomassa huishoudens, inzethaarden;Warmte;2008;4214.0;0.18;2390.0;0.07;136.0;0.08
2959;Biomassa huishoudens, inzethaarden;Warmte;2009;4154.0;0.19;2399.0;0.07;136.0;0.08
2960;Biomassa huishoudens, inzethaarden;Warmte;2010;4115.0;0.17;2424.0;0.07;137.0;0.08
2961;Biomassa huishoudens, inzethaarden;Warmte;2011;4080.0;0.19;2449.0;0.08;138.0;0.08
2962;Biomassa huishoudens, inzethaarden;Warmte;2012;3357.0;0.15;1959.0;0.06;111.0;0.07
2963;Biomassa huishoudens, inzethaarden;Warmte;2013;3157.0;0.14;1879.0;0.06;106.0;0.06
2964;Biomassa huishoudens, inzethaarden;Warmte;2014;3002.0;0.15;1842.0;0.06;104.0;0.07
2965;Biomassa huishoudens, inzethaarden;Warmte;2015;2849.0;0.14;1799.0;0.06;102.0;0.06
2966;Biomassa huishoudens, inzethaarden;Warmte;2016;2701.0;0.13;1757.0;0.06;99.0;0.06
2967;Biomassa huishoudens, inzethaarden;Warmte;2017;2562.0;0.12;1717.0;0.05;97.0;0.06
2968;Biomassa huishoudens, inzethaarden;Warmte;2018;2421.0;0.11;1672.0;0.05;95.0;0.06
2969;Biomassa huishoudens, inzethaarden;Warmte;2019;2266.0;0.11;1613.0;0.05;91.0;0.06
2970;Biomassa huishoudens, inzethaarden;Vervoer;1990;;;;;;
2971;Biomassa huishoudens, inzethaarden;Vervoer;1991;;;;;;
2972;Biomassa huishoudens, inzethaarden;Vervoer;1992;;;;;;
2973;Biomassa huishoudens, inzethaarden;Vervoer;1993;;;;;;
2974;Biomassa huishoudens, inzethaarden;Vervoer;1994;;;;;;
2975;Biomassa huishoudens, inzethaarden;Vervoer;1995;;;;;;
2976;Biomassa huishoudens, inzethaarden;Vervoer;1996;;;;;;
2977;Biomassa huishoudens, inzethaarden;Vervoer;1997;;;;;;
2978;Biomassa huishoudens, inzethaarden;Vervoer;1998;;;;;;
2979;Biomassa huishoudens, inzethaarden;Vervoer;1999;;;;;;
2980;Biomassa huishoudens, inzethaarden;Vervoer;2000;;;;;;
2981;Biomassa huishoudens, inzethaarden;Vervoer;2001;;;;;;
2982;Biomassa huishoudens, inzethaarden;Vervoer;2002;;;;;;
2983;Biomassa huishoudens, inzethaarden;Vervoer;2003;;;;;;
2984;Biomassa huishoudens, inzethaarden;Vervoer;2004;;;;;;
2985;Biomassa huishoudens, inzethaarden;Vervoer;2005;;;;;;
2986;Biomassa huishoudens, inzethaarden;Vervoer;2006;;;;;;
2987;Biomassa huishoudens, inzethaarden;Vervoer;2007;;;;;;
2988;Biomassa huishoudens, inzethaarden;Vervoer;2008;;;;;;
2989;Biomassa huishoudens, inzethaarden;Vervoer;2009;;;;;;
2990;Biomassa huishoudens, inzethaarden;Vervoer;2010;;;;;;
2991;Biomassa huishoudens, inzethaarden;Vervoer;2011;;;;;;
2992;Biomassa huishoudens, inzethaarden;Vervoer;2012;;;;;;
2993;Biomassa huishoudens, inzethaarden;Vervoer;2013;;;;;;
2994;Biomassa huishoudens, inzethaarden;Vervoer;2014;;;;;;
2995;Biomassa huishoudens, inzethaarden;Vervoer;2015;;;;;;
2996;Biomassa huishoudens, inzethaarden;Vervoer;2016;;;;;;
2997;Biomassa huishoudens, inzethaarden;Vervoer;2017;;;;;;
2998;Biomassa huishoudens, inzethaarden;Vervoer;2018;;;;;;
2999;Biomassa huishoudens, inzethaarden;Vervoer;2019;;;;;;
3000;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1990;6135.0;0.34;3394.0;0.12;193.0;0.12
3001;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1991;5756.0;0.3;3199.0;0.11;182.0;0.11
3002;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1992;5398.0;0.28;3015.0;0.1;171.0;0.1
3003;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1993;5070.0;0.25;2845.0;0.1;162.0;0.09
3004;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1994;4766.0;0.24;2688.0;0.09;153.0;0.09
3005;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1995;4479.0;0.22;2539.0;0.08;144.0;0.08
3006;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1996;4695.0;0.21;2795.0;0.09;159.0;0.09
3007;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1997;4897.0;0.23;3035.0;0.1;172.0;0.1
3008;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1998;5091.0;0.24;3262.0;0.1;185.0;0.1
3009;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;1999;5267.0;0.25;3469.0;0.11;197.0;0.11
3010;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2000;5421.0;0.25;3654.0;0.12;208.0;0.12
3011;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2001;5453.0;0.25;3745.0;0.12;213.0;0.12
3012;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2002;5498.0;0.25;3844.0;0.12;218.0;0.12
3013;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2003;5972.0;0.27;4228.0;0.13;240.0;0.13
3014;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2004;6835.0;0.29;4898.0;0.14;278.0;0.15
3015;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2005;7750.0;0.34;5616.0;0.17;319.0;0.18
3016;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2006;8689.0;0.38;6362.0;0.19;361.0;0.21
3017;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2007;8875.0;0.39;6562.0;0.2;372.0;0.22
3018;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2008;9182.0;0.4;6862.0;0.21;389.0;0.22
3019;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2009;9563.0;0.44;7219.0;0.22;409.0;0.24
3020;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2010;10013.0;0.42;7631.0;0.22;432.0;0.24
3021;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2011;10439.0;0.48;8020.0;0.25;453.0;0.27
3022;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2012;10763.0;0.49;8252.0;0.25;466.0;0.28
3023;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2013;11113.0;0.5;8567.0;0.27;484.0;0.29
3024;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2014;11120.0;0.55;8608.0;0.28;485.0;0.31
3025;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2015;11092.0;0.54;8616.0;0.28;487.0;0.29
3026;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2016;11040.0;0.53;8603.0;0.27;486.0;0.29
3027;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2017;10875.0;0.51;8493.0;0.27;481.0;0.29
3028;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2018;10713.0;0.51;8382.0;0.27;474.0;0.3
3029;Biomassa huishoudens, houtkachels;Totaal energietoepassingen;2019;10421.0;0.5;8168.0;0.27;462.0;0.3
3030;Biomassa huishoudens, houtkachels;Elektriciteit;1990;;;;;;
3031;Biomassa huishoudens, houtkachels;Elektriciteit;1991;;;;;;
3032;Biomassa huishoudens, houtkachels;Elektriciteit;1992;;;;;;
3033;Biomassa huishoudens, houtkachels;Elektriciteit;1993;;;;;;
3034;Biomassa huishoudens, houtkachels;Elektriciteit;1994;;;;;;
3035;Biomassa huishoudens, houtkachels;Elektriciteit;1995;;;;;;
3036;Biomassa huishoudens, houtkachels;Elektriciteit;1996;;;;;;
3037;Biomassa huishoudens, houtkachels;Elektriciteit;1997;;;;;;
3038;Biomassa huishoudens, houtkachels;Elektriciteit;1998;;;;;;
3039;Biomassa huishoudens, houtkachels;Elektriciteit;1999;;;;;;
3040;Biomassa huishoudens, houtkachels;Elektriciteit;2000;;;;;;
3041;Biomassa huishoudens, houtkachels;Elektriciteit;2001;;;;;;
3042;Biomassa huishoudens, houtkachels;Elektriciteit;2002;;;;;;
3043;Biomassa huishoudens, houtkachels;Elektriciteit;2003;;;;;;
3044;Biomassa huishoudens, houtkachels;Elektriciteit;2004;;;;;;
3045;Biomassa huishoudens, houtkachels;Elektriciteit;2005;;;;;;
3046;Biomassa huishoudens, houtkachels;Elektriciteit;2006;;;;;;
3047;Biomassa huishoudens, houtkachels;Elektriciteit;2007;;;;;;
3048;Biomassa huishoudens, houtkachels;Elektriciteit;2008;;;;;;
3049;Biomassa huishoudens, houtkachels;Elektriciteit;2009;;;;;;
3050;Biomassa huishoudens, houtkachels;Elektriciteit;2010;;;;;;
3051;Biomassa huishoudens, houtkachels;Elektriciteit;2011;;;;;;
3052;Biomassa huishoudens, houtkachels;Elektriciteit;2012;;;;;;
3053;Biomassa huishoudens, houtkachels;Elektriciteit;2013;;;;;;
3054;Biomassa huishoudens, houtkachels;Elektriciteit;2014;;;;;;
3055;Biomassa huishoudens, houtkachels;Elektriciteit;2015;;;;;;
3056;Biomassa huishoudens, houtkachels;Elektriciteit;2016;;;;;;
3057;Biomassa huishoudens, houtkachels;Elektriciteit;2017;;;;;;
3058;Biomassa huishoudens, houtkachels;Elektriciteit;2018;;;;;;
3059;Biomassa huishoudens, houtkachels;Elektriciteit;2019;;;;;;
3060;Biomassa huishoudens, houtkachels;Warmte;1990;6135.0;0.34;3394.0;0.12;193.0;0.12
3061;Biomassa huishoudens, houtkachels;Warmte;1991;5756.0;0.3;3199.0;0.11;182.0;0.11
3062;Biomassa huishoudens, houtkachels;Warmte;1992;5398.0;0.28;3015.0;0.1;171.0;0.1
3063;Biomassa huishoudens, houtkachels;Warmte;1993;5070.0;0.25;2845.0;0.1;162.0;0.09
3064;Biomassa huishoudens, houtkachels;Warmte;1994;4766.0;0.24;2688.0;0.09;153.0;0.09
3065;Biomassa huishoudens, houtkachels;Warmte;1995;4479.0;0.22;2539.0;0.08;144.0;0.08
3066;Biomassa huishoudens, houtkachels;Warmte;1996;4695.0;0.21;2795.0;0.09;159.0;0.09
3067;Biomassa huishoudens, houtkachels;Warmte;1997;4897.0;0.23;3035.0;0.1;172.0;0.1
3068;Biomassa huishoudens, houtkachels;Warmte;1998;5091.0;0.24;3262.0;0.1;185.0;0.1
3069;Biomassa huishoudens, houtkachels;Warmte;1999;5267.0;0.25;3469.0;0.11;197.0;0.11
3070;Biomassa huishoudens, houtkachels;Warmte;2000;5421.0;0.25;3654.0;0.12;208.0;0.12
3071;Biomassa huishoudens, houtkachels;Warmte;2001;5453.0;0.25;3745.0;0.12;213.0;0.12
3072;Biomassa huishoudens, houtkachels;Warmte;2002;5498.0;0.25;3844.0;0.12;218.0;0.12
3073;Biomassa huishoudens, houtkachels;Warmte;2003;5972.0;0.27;4228.0;0.13;240.0;0.13
3074;Biomassa huishoudens, houtkachels;Warmte;2004;6835.0;0.29;4898.0;0.14;278.0;0.15
3075;Biomassa huishoudens, houtkachels;Warmte;2005;7750.0;0.34;5616.0;0.17;319.0;0.18
3076;Biomassa huishoudens, houtkachels;Warmte;2006;8689.0;0.38;6362.0;0.19;361.0;0.21
3077;Biomassa huishoudens, houtkachels;Warmte;2007;8875.0;0.39;6562.0;0.2;372.0;0.22
3078;Biomassa huishoudens, houtkachels;Warmte;2008;9182.0;0.4;6862.0;0.21;389.0;0.22
3079;Biomassa huishoudens, houtkachels;Warmte;2009;9563.0;0.44;7219.0;0.22;409.0;0.24
3080;Biomassa huishoudens, houtkachels;Warmte;2010;10013.0;0.42;7631.0;0.22;432.0;0.24
3081;Biomassa huishoudens, houtkachels;Warmte;2011;10439.0;0.48;8020.0;0.25;453.0;0.27
3082;Biomassa huishoudens, houtkachels;Warmte;2012;10763.0;0.49;8252.0;0.25;466.0;0.28
3083;Biomassa huishoudens, houtkachels;Warmte;2013;11113.0;0.5;8567.0;0.27;484.0;0.29
3084;Biomassa huishoudens, houtkachels;Warmte;2014;11120.0;0.55;8608.0;0.28;485.0;0.31
3085;Biomassa huishoudens, houtkachels;Warmte;2015;11092.0;0.54;8616.0;0.28;487.0;0.29
3086;Biomassa huishoudens, houtkachels;Warmte;2016;11040.0;0.53;8603.0;0.27;486.0;0.29
3087;Biomassa huishoudens, houtkachels;Warmte;2017;10875.0;0.51;8493.0;0.27;481.0;0.29
3088;Biomassa huishoudens, houtkachels;Warmte;2018;10713.0;0.51;8382.0;0.27;474.0;0.3
3089;Biomassa huishoudens, houtkachels;Warmte;2019;10421.0;0.5;8168.0;0.27;462.0;0.3
3090;Biomassa huishoudens, houtkachels;Vervoer;1990;;;;;;
3091;Biomassa huishoudens, houtkachels;Vervoer;1991;;;;;;
3092;Biomassa huishoudens, houtkachels;Vervoer;1992;;;;;;
3093;Biomassa huishoudens, houtkachels;Vervoer;1993;;;;;;
3094;Biomassa huishoudens, houtkachels;Vervoer;1994;;;;;;
3095;Biomassa huishoudens, houtkachels;Vervoer;1995;;;;;;
3096;Biomassa huishoudens, houtkachels;Vervoer;1996;;;;;;
3097;Biomassa huishoudens, houtkachels;Vervoer;1997;;;;;;
3098;Biomassa huishoudens, houtkachels;Vervoer;1998;;;;;;
3099;Biomassa huishoudens, houtkachels;Vervoer;1999;;;;;;
3100;Biomassa huishoudens, houtkachels;Vervoer;2000;;;;;;
3101;Biomassa huishoudens, houtkachels;Vervoer;2001;;;;;;
3102;Biomassa huishoudens, houtkachels;Vervoer;2002;;;;;;
3103;Biomassa huishoudens, houtkachels;Vervoer;2003;;;;;;
3104;Biomassa huishoudens, houtkachels;Vervoer;2004;;;;;;
3105;Biomassa huishoudens, houtkachels;Vervoer;2005;;;;;;
3106;Biomassa huishoudens, houtkachels;Vervoer;2006;;;;;;
3107;Biomassa huishoudens, houtkachels;Vervoer;2007;;;;;;
3108;Biomassa huishoudens, houtkachels;Vervoer;2008;;;;;;
3109;Biomassa huishoudens, houtkachels;Vervoer;2009;;;;;;
3110;Biomassa huishoudens, houtkachels;Vervoer;2010;;;;;;
3111;Biomassa huishoudens, houtkachels;Vervoer;2011;;;;;;
3112;Biomassa huishoudens, houtkachels;Vervoer;2012;;;;;;
3113;Biomassa huishoudens, houtkachels;Vervoer;2013;;;;;;
3114;Biomassa huishoudens, houtkachels;Vervoer;2014;;;;;;
3115;Biomassa huishoudens, houtkachels;Vervoer;2015;;;;;;
3116;Biomassa huishoudens, houtkachels;Vervoer;2016;;;;;;
3117;Biomassa huishoudens, houtkachels;Vervoer;2017;;;;;;
3118;Biomassa huishoudens, houtkachels;Vervoer;2018;;;;;;
3119;Biomassa huishoudens, houtkachels;Vervoer;2019;;;;;;
3120;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1990;0.0;0.0;0.0;0.0;0.0;0.0
3121;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1991;0.0;0.0;0.0;0.0;0.0;0.0
3122;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1992;0.0;0.0;0.0;0.0;0.0;0.0
3123;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1993;0.0;0.0;0.0;0.0;0.0;0.0
3124;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1994;0.0;0.0;0.0;0.0;0.0;0.0
3125;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1995;0.0;0.0;0.0;0.0;0.0;0.0
3126;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1996;0.0;0.0;0.0;0.0;0.0;0.0
3127;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1997;0.0;0.0;0.0;0.0;0.0;0.0
3128;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1998;0.0;0.0;0.0;0.0;0.0;0.0
3129;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;1999;0.0;0.0;0.0;0.0;0.0;0.0
3130;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2000;0.0;0.0;0.0;0.0;0.0;0.0
3131;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2001;0.0;0.0;0.0;0.0;0.0;0.0
3132;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2002;0.0;0.0;0.0;0.0;0.0;0.0
3133;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2003;0.0;0.0;0.0;0.0;0.0;0.0
3134;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2004;0.0;0.0;0.0;0.0;0.0;0.0
3135;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2005;0.0;0.0;0.0;0.0;0.0;0.0
3136;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2006;0.0;0.0;0.0;0.0;0.0;0.0
3137;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2007;0.0;0.0;0.0;0.0;0.0;0.0
3138;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2008;0.0;0.0;0.0;0.0;0.0;0.0
3139;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2009;0.0;0.0;0.0;0.0;0.0;0.0
3140;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2010;0.0;0.0;0.0;0.0;0.0;0.0
3141;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2011;0.0;0.0;0.0;0.0;0.0;0.0
3142;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2012;0.0;0.0;0.0;0.0;0.0;0.0
3143;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2013;0.0;0.0;0.0;0.0;0.0;0.0
3144;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2014;109.0;0.01;97.0;0.0;6.0;0.0
3145;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2015;211.0;0.01;189.0;0.01;11.0;0.01
3146;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2016;310.0;0.01;278.0;0.01;16.0;0.01
3147;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2017;551.0;0.03;493.0;0.02;28.0;0.02
3148;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2018;939.0;0.04;840.0;0.03;48.0;0.03
3149;Biomassa huishoudens, pelletkachels;Totaal energietoepassingen;2019;1313.0;0.06;1175.0;0.04;67.0;0.04
3150;Biomassa huishoudens, pelletkachels;Elektriciteit;1990;;;;;;
3151;Biomassa huishoudens, pelletkachels;Elektriciteit;1991;;;;;;
3152;Biomassa huishoudens, pelletkachels;Elektriciteit;1992;;;;;;
3153;Biomassa huishoudens, pelletkachels;Elektriciteit;1993;;;;;;
