ID;Leeftijd31DecemberBijVerweduwen;HuwelijksduurOp31December;Perioden;VerweduwendeMannenEnVrouwen_1;VerweduwendeMannen_2;VerweduwendeVrouwen_3
2029;Jonger dan 20 jaar;8 jaar;2009;0.0;0.0;0.0
2030;Jonger dan 20 jaar;8 jaar;2010;0.0;0.0;0.0
2031;Jonger dan 20 jaar;8 jaar;2011;0.0;0.0;0.0
2032;Jonger dan 20 jaar;8 jaar;2012;0.0;0.0;0.0
2033;Jonger dan 20 jaar;8 jaar;2013;0.0;0.0;0.0
2034;Jonger dan 20 jaar;8 jaar;2014;0.0;0.0;0.0
2035;Jonger dan 20 jaar;8 jaar;2015;0.0;0.0;0.0
2036;Jonger dan 20 jaar;8 jaar;2016;0.0;0.0;0.0
2037;Jonger dan 20 jaar;8 jaar;2017;0.0;0.0;0.0
2038;Jonger dan 20 jaar;8 jaar;2018;0.0;0.0;0.0
2039;Jonger dan 20 jaar;8 jaar;2019;0.0;0.0;0.0
2040;Jonger dan 20 jaar;8 jaar;2020;0.0;0.0;0.0
2041;Jonger dan 20 jaar;8 jaar;2021;0.0;0.0;0.0
2042;Jonger dan 20 jaar;8 jaar;2022;0.0;0.0;0.0
2043;Jonger dan 20 jaar;8 jaar;2023;0.0;0.0;0.0
2044;Jonger dan 20 jaar;9 jaar;1996;;;
2045;Jonger dan 20 jaar;9 jaar;1997;;;
2046;Jonger dan 20 jaar;9 jaar;1998;;;
2047;Jonger dan 20 jaar;9 jaar;1999;;;
2048;Jonger dan 20 jaar;9 jaar;2000;;;
2049;Jonger dan 20 jaar;9 jaar;2001;;;
2050;Jonger dan 20 jaar;9 jaar;2002;;;
2051;Jonger dan 20 jaar;9 jaar;2003;;;
2052;Jonger dan 20 jaar;9 jaar;2004;;;
2053;Jonger dan 20 jaar;9 jaar;2005;;;
2054;Jonger dan 20 jaar;9 jaar;2006;;;
2055;Jonger dan 20 jaar;9 jaar;2007;;;
2056;Jonger dan 20 jaar;9 jaar;2008;;;
2057;Jonger dan 20 jaar;9 jaar;2009;;;
2058;Jonger dan 20 jaar;9 jaar;2010;;;
2059;Jonger dan 20 jaar;9 jaar;2011;;;
2060;Jonger dan 20 jaar;9 jaar;2012;;;
2061;Jonger dan 20 jaar;9 jaar;2013;;;
2062;Jonger dan 20 jaar;9 jaar;2014;;;
2063;Jonger dan 20 jaar;9 jaar;2015;;;
2064;Jonger dan 20 jaar;9 jaar;2016;;;
2065;Jonger dan 20 jaar;9 jaar;2017;;;
2066;Jonger dan 20 jaar;9 jaar;2018;;;
2067;Jonger dan 20 jaar;9 jaar;2019;;;
2068;Jonger dan 20 jaar;9 jaar;2020;;;
2069;Jonger dan 20 jaar;9 jaar;2021;;;
2070;Jonger dan 20 jaar;9 jaar;2022;;;
2071;Jonger dan 20 jaar;9 jaar;2023;;;
2072;Jonger dan 20 jaar;10 jaar;1996;;;
2073;Jonger dan 20 jaar;10 jaar;1997;;;
2074;Jonger dan 20 jaar;10 jaar;1998;;;
2075;Jonger dan 20 jaar;10 jaar;1999;;;
2076;Jonger dan 20 jaar;10 jaar;2000;;;
2077;Jonger dan 20 jaar;10 jaar;2001;;;
2078;Jonger dan 20 jaar;10 jaar;2002;;;
2079;Jonger dan 20 jaar;10 jaar;2003;;;
2080;Jonger dan 20 jaar;10 jaar;2004;;;
2081;Jonger dan 20 jaar;10 jaar;2005;;;
2082;Jonger dan 20 jaar;10 jaar;2006;;;
2083;Jonger dan 20 jaar;10 jaar;2007;;;
2084;Jonger dan 20 jaar;10 jaar;2008;;;
2085;Jonger dan 20 jaar;10 jaar;2009;;;
2086;Jonger dan 20 jaar;10 jaar;2010;;;
2087;Jonger dan 20 jaar;10 jaar;2011;;;
2088;Jonger dan 20 jaar;10 jaar;2012;;;
2089;Jonger dan 20 jaar;10 jaar;2013;;;
2090;Jonger dan 20 jaar;10 jaar;2014;;;
2091;Jonger dan 20 jaar;10 jaar;2015;;;
2092;Jonger dan 20 jaar;10 jaar;2016;;;
2093;Jonger dan 20 jaar;10 jaar;2017;;;
2094;Jonger dan 20 jaar;10 jaar;2018;;;
2095;Jonger dan 20 jaar;10 jaar;2019;;;
2096;Jonger dan 20 jaar;10 jaar;2020;;;
2097;Jonger dan 20 jaar;10 jaar;2021;;;
2098;Jonger dan 20 jaar;10 jaar;2022;;;
2099;Jonger dan 20 jaar;10 jaar;2023;;;
2100;Jonger dan 20 jaar;11 jaar;1996;;;
2101;Jonger dan 20 jaar;11 jaar;1997;;;
2102;Jonger dan 20 jaar;11 jaar;1998;;;
2103;Jonger dan 20 jaar;11 jaar;1999;;;
2104;Jonger dan 20 jaar;11 jaar;2000;;;
2105;Jonger dan 20 jaar;11 jaar;2001;;;
2106;Jonger dan 20 jaar;11 jaar;2002;;;
2107;Jonger dan 20 jaar;11 jaar;2003;;;
2108;Jonger dan 20 jaar;11 jaar;2004;;;
2109;Jonger dan 20 jaar;11 jaar;2005;;;
2110;Jonger dan 20 jaar;11 jaar;2006;;;
2111;Jonger dan 20 jaar;11 jaar;2007;;;
2112;Jonger dan 20 jaar;11 jaar;2008;;;
2113;Jonger dan 20 jaar;11 jaar;2009;;;
2114;Jonger dan 20 jaar;11 jaar;2010;;;
2115;Jonger dan 20 jaar;11 jaar;2011;;;
2116;Jonger dan 20 jaar;11 jaar;2012;;;
2117;Jonger dan 20 jaar;11 jaar;2013;;;
2118;Jonger dan 20 jaar;11 jaar;2014;;;
2119;Jonger dan 20 jaar;11 jaar;2015;;;
2120;Jonger dan 20 jaar;11 jaar;2016;;;
2121;Jonger dan 20 jaar;11 jaar;2017;;;
2122;Jonger dan 20 jaar;11 jaar;2018;;;
2123;Jonger dan 20 jaar;11 jaar;2019;;;
2124;Jonger dan 20 jaar;11 jaar;2020;;;
2125;Jonger dan 20 jaar;11 jaar;2021;;;
2126;Jonger dan 20 jaar;11 jaar;2022;;;
2127;Jonger dan 20 jaar;11 jaar;2023;;;
2128;Jonger dan 20 jaar;12 jaar;1996;;;
2129;Jonger dan 20 jaar;12 jaar;1997;;;
2130;Jonger dan 20 jaar;12 jaar;1998;;;
2131;Jonger dan 20 jaar;12 jaar;1999;;;
2132;Jonger dan 20 jaar;12 jaar;2000;;;
2133;Jonger dan 20 jaar;12 jaar;2001;;;
2134;Jonger dan 20 jaar;12 jaar;2002;;;
2135;Jonger dan 20 jaar;12 jaar;2003;;;
2136;Jonger dan 20 jaar;12 jaar;2004;;;
2137;Jonger dan 20 jaar;12 jaar;2005;;;
2138;Jonger dan 20 jaar;12 jaar;2006;;;
2139;Jonger dan 20 jaar;12 jaar;2007;;;
2140;Jonger dan 20 jaar;12 jaar;2008;;;
2141;Jonger dan 20 jaar;12 jaar;2009;;;
2142;Jonger dan 20 jaar;12 jaar;2010;;;
2143;Jonger dan 20 jaar;12 jaar;2011;;;
2144;Jonger dan 20 jaar;12 jaar;2012;;;
2145;Jonger dan 20 jaar;12 jaar;2013;;;
2146;Jonger dan 20 jaar;12 jaar;2014;;;
2147;Jonger dan 20 jaar;12 jaar;2015;;;
2148;Jonger dan 20 jaar;12 jaar;2016;;;
2149;Jonger dan 20 jaar;12 jaar;2017;;;
2150;Jonger dan 20 jaar;12 jaar;2018;;;
2151;Jonger dan 20 jaar;12 jaar;2019;;;
2152;Jonger dan 20 jaar;12 jaar;2020;;;
2153;Jonger dan 20 jaar;12 jaar;2021;;;
2154;Jonger dan 20 jaar;12 jaar;2022;;;
2155;Jonger dan 20 jaar;12 jaar;2023;;;
2156;Jonger dan 20 jaar;13 jaar;1996;;;
2157;Jonger dan 20 jaar;13 jaar;1997;;;
2158;Jonger dan 20 jaar;13 jaar;1998;;;
2159;Jonger dan 20 jaar;13 jaar;1999;;;
2160;Jonger dan 20 jaar;13 jaar;2000;;;
2161;Jonger dan 20 jaar;13 jaar;2001;;;
2162;Jonger dan 20 jaar;13 jaar;2002;;;
2163;Jonger dan 20 jaar;13 jaar;2003;;;
2164;Jonger dan 20 jaar;13 jaar;2004;;;
2165;Jonger dan 20 jaar;13 jaar;2005;;;
2166;Jonger dan 20 jaar;13 jaar;2006;;;
2167;Jonger dan 20 jaar;13 jaar;2007;;;
2168;Jonger dan 20 jaar;13 jaar;2008;;;
2169;Jonger dan 20 jaar;13 jaar;2009;;;
2170;Jonger dan 20 jaar;13 jaar;2010;;;
2171;Jonger dan 20 jaar;13 jaar;2011;;;
2172;Jonger dan 20 jaar;13 jaar;2012;;;
2173;Jonger dan 20 jaar;13 jaar;2013;;;
2174;Jonger dan 20 jaar;13 jaar;2014;;;
2175;Jonger dan 20 jaar;13 jaar;2015;;;
2176;Jonger dan 20 jaar;13 jaar;2016;;;
2177;Jonger dan 20 jaar;13 jaar;2017;;;
2178;Jonger dan 20 jaar;13 jaar;2018;;;
2179;Jonger dan 20 jaar;13 jaar;2019;;;
2180;Jonger dan 20 jaar;13 jaar;2020;;;
2181;Jonger dan 20 jaar;13 jaar;2021;;;
2182;Jonger dan 20 jaar;13 jaar;2022;;;
2183;Jonger dan 20 jaar;13 jaar;2023;;;
2184;Jonger dan 20 jaar;14 jaar;1996;;;
2185;Jonger dan 20 jaar;14 jaar;1997;;;
2186;Jonger dan 20 jaar;14 jaar;1998;;;
2187;Jonger dan 20 jaar;14 jaar;1999;;;
2188;Jonger dan 20 jaar;14 jaar;2000;;;
2189;Jonger dan 20 jaar;14 jaar;2001;;;
2190;Jonger dan 20 jaar;14 jaar;2002;;;
2191;Jonger dan 20 jaar;14 jaar;2003;;;
2192;Jonger dan 20 jaar;14 jaar;2004;;;
2193;Jonger dan 20 jaar;14 jaar;2005;;;
2194;Jonger dan 20 jaar;14 jaar;2006;;;
2195;Jonger dan 20 jaar;14 jaar;2007;;;
2196;Jonger dan 20 jaar;14 jaar;2008;;;
2197;Jonger dan 20 jaar;14 jaar;2009;;;
2198;Jonger dan 20 jaar;14 jaar;2010;;;
2199;Jonger dan 20 jaar;14 jaar;2011;;;
2200;Jonger dan 20 jaar;14 jaar;2012;;;
2201;Jonger dan 20 jaar;14 jaar;2013;;;
2202;Jonger dan 20 jaar;14 jaar;2014;;;
2203;Jonger dan 20 jaar;14 jaar;2015;;;
2204;Jonger dan 20 jaar;14 jaar;2016;;;
2205;Jonger dan 20 jaar;14 jaar;2017;;;
2206;Jonger dan 20 jaar;14 jaar;2018;;;
2207;Jonger dan 20 jaar;14 jaar;2019;;;
2208;Jonger dan 20 jaar;14 jaar;2020;;;
2209;Jonger dan 20 jaar;14 jaar;2021;;;
2210;Jonger dan 20 jaar;14 jaar;2022;;;
2211;Jonger dan 20 jaar;14 jaar;2023;;;
2212;Jonger dan 20 jaar;15 jaar;1996;;;
2213;Jonger dan 20 jaar;15 jaar;1997;;;
2214;Jonger dan 20 jaar;15 jaar;1998;;;
2215;Jonger dan 20 jaar;15 jaar;1999;;;
2216;Jonger dan 20 jaar;15 jaar;2000;;;
2217;Jonger dan 20 jaar;15 jaar;2001;;;
2218;Jonger dan 20 jaar;15 jaar;2002;;;
2219;Jonger dan 20 jaar;15 jaar;2003;;;
2220;Jonger dan 20 jaar;15 jaar;2004;;;
2221;Jonger dan 20 jaar;15 jaar;2005;;;
2222;Jonger dan 20 jaar;15 jaar;2006;;;
2223;Jonger dan 20 jaar;15 jaar;2007;;;
2224;Jonger dan 20 jaar;15 jaar;2008;;;
2225;Jonger dan 20 jaar;15 jaar;2009;;;
2226;Jonger dan 20 jaar;15 jaar;2010;;;
2227;Jonger dan 20 jaar;15 jaar;2011;;;
2228;Jonger dan 20 jaar;15 jaar;2012;;;
2229;Jonger dan 20 jaar;15 jaar;2013;;;
2230;Jonger dan 20 jaar;15 jaar;2014;;;
2231;Jonger dan 20 jaar;15 jaar;2015;;;
2232;Jonger dan 20 jaar;15 jaar;2016;;;
2233;Jonger dan 20 jaar;15 jaar;2017;;;
2234;Jonger dan 20 jaar;15 jaar;2018;;;
2235;Jonger dan 20 jaar;15 jaar;2019;;;
2236;Jonger dan 20 jaar;15 jaar;2020;;;
2237;Jonger dan 20 jaar;15 jaar;2021;;;
2238;Jonger dan 20 jaar;15 jaar;2022;;;
2239;Jonger dan 20 jaar;15 jaar;2023;;;
2240;Jonger dan 20 jaar;16 jaar;1996;;;
2241;Jonger dan 20 jaar;16 jaar;1997;;;
2242;Jonger dan 20 jaar;16 jaar;1998;;;
2243;Jonger dan 20 jaar;16 jaar;1999;;;
2244;Jonger dan 20 jaar;16 jaar;2000;;;
2245;Jonger dan 20 jaar;16 jaar;2001;;;
2246;Jonger dan 20 jaar;16 jaar;2002;;;
2247;Jonger dan 20 jaar;16 jaar;2003;;;
2248;Jonger dan 20 jaar;16 jaar;2004;;;
2249;Jonger dan 20 jaar;16 jaar;2005;;;
2250;Jonger dan 20 jaar;16 jaar;2006;;;
2251;Jonger dan 20 jaar;16 jaar;2007;;;
2252;Jonger dan 20 jaar;16 jaar;2008;;;
2253;Jonger dan 20 jaar;16 jaar;2009;;;
2254;Jonger dan 20 jaar;16 jaar;2010;;;
2255;Jonger dan 20 jaar;16 jaar;2011;;;
2256;Jonger dan 20 jaar;16 jaar;2012;;;
2257;Jonger dan 20 jaar;16 jaar;2013;;;
2258;Jonger dan 20 jaar;16 jaar;2014;;;
2259;Jonger dan 20 jaar;16 jaar;2015;;;
2260;Jonger dan 20 jaar;16 jaar;2016;;;
2261;Jonger dan 20 jaar;16 jaar;2017;;;
2262;Jonger dan 20 jaar;16 jaar;2018;;;
2263;Jonger dan 20 jaar;16 jaar;2019;;;
2264;Jonger dan 20 jaar;16 jaar;2020;;;
2265;Jonger dan 20 jaar;16 jaar;2021;;;
2266;Jonger dan 20 jaar;16 jaar;2022;;;
2267;Jonger dan 20 jaar;16 jaar;2023;;;
2268;Jonger dan 20 jaar;17 jaar;1996;;;
2269;Jonger dan 20 jaar;17 jaar;1997;;;
2270;Jonger dan 20 jaar;17 jaar;1998;;;
2271;Jonger dan 20 jaar;17 jaar;1999;;;
2272;Jonger dan 20 jaar;17 jaar;2000;;;
2273;Jonger dan 20 jaar;17 jaar;2001;;;
2274;Jonger dan 20 jaar;17 jaar;2002;;;
2275;Jonger dan 20 jaar;17 jaar;2003;;;
2276;Jonger dan 20 jaar;17 jaar;2004;;;
2277;Jonger dan 20 jaar;17 jaar;2005;;;
2278;Jonger dan 20 jaar;17 jaar;2006;;;
2279;Jonger dan 20 jaar;17 jaar;2007;;;
2280;Jonger dan 20 jaar;17 jaar;2008;;;
2281;Jonger dan 20 jaar;17 jaar;2009;;;
2282;Jonger dan 20 jaar;17 jaar;2010;;;
2283;Jonger dan 20 jaar;17 jaar;2011;;;
2284;Jonger dan 20 jaar;17 jaar;2012;;;
2285;Jonger dan 20 jaar;17 jaar;2013;;;
2286;Jonger dan 20 jaar;17 jaar;2014;;;
2287;Jonger dan 20 jaar;17 jaar;2015;;;
2288;Jonger dan 20 jaar;17 jaar;2016;;;
2289;Jonger dan 20 jaar;17 jaar;2017;;;
2290;Jonger dan 20 jaar;17 jaar;2018;;;
2291;Jonger dan 20 jaar;17 jaar;2019;;;
2292;Jonger dan 20 jaar;17 jaar;2020;;;
2293;Jonger dan 20 jaar;17 jaar;2021;;;
2294;Jonger dan 20 jaar;17 jaar;2022;;;
2295;Jonger dan 20 jaar;17 jaar;2023;;;
2296;Jonger dan 20 jaar;18 jaar;1996;;;
2297;Jonger dan 20 jaar;18 jaar;1997;;;
2298;Jonger dan 20 jaar;18 jaar;1998;;;
2299;Jonger dan 20 jaar;18 jaar;1999;;;
2300;Jonger dan 20 jaar;18 jaar;2000;;;
2301;Jonger dan 20 jaar;18 jaar;2001;;;
2302;Jonger dan 20 jaar;18 jaar;2002;;;
2303;Jonger dan 20 jaar;18 jaar;2003;;;
2304;Jonger dan 20 jaar;18 jaar;2004;;;
2305;Jonger dan 20 jaar;18 jaar;2005;;;
2306;Jonger dan 20 jaar;18 jaar;2006;;;
2307;Jonger dan 20 jaar;18 jaar;2007;;;
2308;Jonger dan 20 jaar;18 jaar;2008;;;
2309;Jonger dan 20 jaar;18 jaar;2009;;;
2310;Jonger dan 20 jaar;18 jaar;2010;;;
2311;Jonger dan 20 jaar;18 jaar;2011;;;
2312;Jonger dan 20 jaar;18 jaar;2012;;;
2313;Jonger dan 20 jaar;18 jaar;2013;;;
2314;Jonger dan 20 jaar;18 jaar;2014;;;
2315;Jonger dan 20 jaar;18 jaar;2015;;;
2316;Jonger dan 20 jaar;18 jaar;2016;;;
2317;Jonger dan 20 jaar;18 jaar;2017;;;
2318;Jonger dan 20 jaar;18 jaar;2018;;;
2319;Jonger dan 20 jaar;18 jaar;2019;;;
2320;Jonger dan 20 jaar;18 jaar;2020;;;
2321;Jonger dan 20 jaar;18 jaar;2021;;;
2322;Jonger dan 20 jaar;18 jaar;2022;;;
2323;Jonger dan 20 jaar;18 jaar;2023;;;
2324;Jonger dan 20 jaar;19 jaar;1996;;;
2325;Jonger dan 20 jaar;19 jaar;1997;;;
2326;Jonger dan 20 jaar;19 jaar;1998;;;
2327;Jonger dan 20 jaar;19 jaar;1999;;;
2328;Jonger dan 20 jaar;19 jaar;2000;;;
2329;Jonger dan 20 jaar;19 jaar;2001;;;
2330;Jonger dan 20 jaar;19 jaar;2002;;;
2331;Jonger dan 20 jaar;19 jaar;2003;;;
2332;Jonger dan 20 jaar;19 jaar;2004;;;
2333;Jonger dan 20 jaar;19 jaar;2005;;;
2334;Jonger dan 20 jaar;19 jaar;2006;;;
2335;Jonger dan 20 jaar;19 jaar;2007;;;
2336;Jonger dan 20 jaar;19 jaar;2008;;;
2337;Jonger dan 20 jaar;19 jaar;2009;;;
2338;Jonger dan 20 jaar;19 jaar;2010;;;
2339;Jonger dan 20 jaar;19 jaar;2011;;;
2340;Jonger dan 20 jaar;19 jaar;2012;;;
2341;Jonger dan 20 jaar;19 jaar;2013;;;
2342;Jonger dan 20 jaar;19 jaar;2014;;;
2343;Jonger dan 20 jaar;19 jaar;2015;;;
2344;Jonger dan 20 jaar;19 jaar;2016;;;
2345;Jonger dan 20 jaar;19 jaar;2017;;;
2346;Jonger dan 20 jaar;19 jaar;2018;;;
2347;Jonger dan 20 jaar;19 jaar;2019;;;
2348;Jonger dan 20 jaar;19 jaar;2020;;;
2349;Jonger dan 20 jaar;19 jaar;2021;;;
2350;Jonger dan 20 jaar;19 jaar;2022;;;
2351;Jonger dan 20 jaar;19 jaar;2023;;;
2352;Jonger dan 20 jaar;20 jaar;1996;;;
2353;Jonger dan 20 jaar;20 jaar;1997;;;
2354;Jonger dan 20 jaar;20 jaar;1998;;;
2355;Jonger dan 20 jaar;20 jaar;1999;;;
2356;Jonger dan 20 jaar;20 jaar;2000;;;
2357;Jonger dan 20 jaar;20 jaar;2001;;;
2358;Jonger dan 20 jaar;20 jaar;2002;;;
2359;Jonger dan 20 jaar;20 jaar;2003;;;
2360;Jonger dan 20 jaar;20 jaar;2004;;;
2361;Jonger dan 20 jaar;20 jaar;2005;;;
2362;Jonger dan 20 jaar;20 jaar;2006;;;
2363;Jonger dan 20 jaar;20 jaar;2007;;;
2364;Jonger dan 20 jaar;20 jaar;2008;;;
2365;Jonger dan 20 jaar;20 jaar;2009;;;
2366;Jonger dan 20 jaar;20 jaar;2010;;;
2367;Jonger dan 20 jaar;20 jaar;2011;;;
2368;Jonger dan 20 jaar;20 jaar;2012;;;
2369;Jonger dan 20 jaar;20 jaar;2013;;;
2370;Jonger dan 20 jaar;20 jaar;2014;;;
2371;Jonger dan 20 jaar;20 jaar;2015;;;
2372;Jonger dan 20 jaar;20 jaar;2016;;;
2373;Jonger dan 20 jaar;20 jaar;2017;;;
2374;Jonger dan 20 jaar;20 jaar;2018;;;
2375;Jonger dan 20 jaar;20 jaar;2019;;;
2376;Jonger dan 20 jaar;20 jaar;2020;;;
2377;Jonger dan 20 jaar;20 jaar;2021;;;
2378;Jonger dan 20 jaar;20 jaar;2022;;;
2379;Jonger dan 20 jaar;20 jaar;2023;;;
2380;Jonger dan 20 jaar;21 jaar;1996;;;
2381;Jonger dan 20 jaar;21 jaar;1997;;;
2382;Jonger dan 20 jaar;21 jaar;1998;;;
2383;Jonger dan 20 jaar;21 jaar;1999;;;
2384;Jonger dan 20 jaar;21 jaar;2000;;;
2385;Jonger dan 20 jaar;21 jaar;2001;;;
2386;Jonger dan 20 jaar;21 jaar;2002;;;
2387;Jonger dan 20 jaar;21 jaar;2003;;;
2388;Jonger dan 20 jaar;21 jaar;2004;;;
2389;Jonger dan 20 jaar;21 jaar;2005;;;
2390;Jonger dan 20 jaar;21 jaar;2006;;;
2391;Jonger dan 20 jaar;21 jaar;2007;;;
2392;Jonger dan 20 jaar;21 jaar;2008;;;
2393;Jonger dan 20 jaar;21 jaar;2009;;;
2394;Jonger dan 20 jaar;21 jaar;2010;;;
2395;Jonger dan 20 jaar;21 jaar;2011;;;
2396;Jonger dan 20 jaar;21 jaar;2012;;;
2397;Jonger dan 20 jaar;21 jaar;2013;;;
2398;Jonger dan 20 jaar;21 jaar;2014;;;
2399;Jonger dan 20 jaar;21 jaar;2015;;;
2400;Jonger dan 20 jaar;21 jaar;2016;;;
2401;Jonger dan 20 jaar;21 jaar;2017;;;
2402;Jonger dan 20 jaar;21 jaar;2018;;;
2403;Jonger dan 20 jaar;21 jaar;2019;;;
2404;Jonger dan 20 jaar;21 jaar;2020;;;
2405;Jonger dan 20 jaar;21 jaar;2021;;;
2406;Jonger dan 20 jaar;21 jaar;2022;;;
2407;Jonger dan 20 jaar;21 jaar;2023;;;
2408;Jonger dan 20 jaar;22 jaar;1996;;;
2409;Jonger dan 20 jaar;22 jaar;1997;;;
2410;Jonger dan 20 jaar;22 jaar;1998;;;
2411;Jonger dan 20 jaar;22 jaar;1999;;;
2412;Jonger dan 20 jaar;22 jaar;2000;;;
2413;Jonger dan 20 jaar;22 jaar;2001;;;
2414;Jonger dan 20 jaar;22 jaar;2002;;;
2415;Jonger dan 20 jaar;22 jaar;2003;;;
2416;Jonger dan 20 jaar;22 jaar;2004;;;
2417;Jonger dan 20 jaar;22 jaar;2005;;;
2418;Jonger dan 20 jaar;22 jaar;2006;;;
2419;Jonger dan 20 jaar;22 jaar;2007;;;
2420;Jonger dan 20 jaar;22 jaar;2008;;;
2421;Jonger dan 20 jaar;22 jaar;2009;;;
2422;Jonger dan 20 jaar;22 jaar;2010;;;
2423;Jonger dan 20 jaar;22 jaar;2011;;;
2424;Jonger dan 20 jaar;22 jaar;2012;;;
2425;Jonger dan 20 jaar;22 jaar;2013;;;
2426;Jonger dan 20 jaar;22 jaar;2014;;;
2427;Jonger dan 20 jaar;22 jaar;2015;;;
2428;Jonger dan 20 jaar;22 jaar;2016;;;
2429;Jonger dan 20 jaar;22 jaar;2017;;;
2430;Jonger dan 20 jaar;22 jaar;2018;;;
2431;Jonger dan 20 jaar;22 jaar;2019;;;
2432;Jonger dan 20 jaar;22 jaar;2020;;;
2433;Jonger dan 20 jaar;22 jaar;2021;;;
2434;Jonger dan 20 jaar;22 jaar;2022;;;
2435;Jonger dan 20 jaar;22 jaar;2023;;;
2436;Jonger dan 20 jaar;23 jaar;1996;;;
2437;Jonger dan 20 jaar;23 jaar;1997;;;
2438;Jonger dan 20 jaar;23 jaar;1998;;;
2439;Jonger dan 20 jaar;23 jaar;1999;;;
2440;Jonger dan 20 jaar;23 jaar;2000;;;
2441;Jonger dan 20 jaar;23 jaar;2001;;;
2442;Jonger dan 20 jaar;23 jaar;2002;;;
2443;Jonger dan 20 jaar;23 jaar;2003;;;
2444;Jonger dan 20 jaar;23 jaar;2004;;;
2445;Jonger dan 20 jaar;23 jaar;2005;;;
2446;Jonger dan 20 jaar;23 jaar;2006;;;
2447;Jonger dan 20 jaar;23 jaar;2007;;;
2448;Jonger dan 20 jaar;23 jaar;2008;;;
2449;Jonger dan 20 jaar;23 jaar;2009;;;
2450;Jonger dan 20 jaar;23 jaar;2010;;;
2451;Jonger dan 20 jaar;23 jaar;2011;;;
2452;Jonger dan 20 jaar;23 jaar;2012;;;
2453;Jonger dan 20 jaar;23 jaar;2013;;;
2454;Jonger dan 20 jaar;23 jaar;2014;;;
2455;Jonger dan 20 jaar;23 jaar;2015;;;
2456;Jonger dan 20 jaar;23 jaar;2016;;;
2457;Jonger dan 20 jaar;23 jaar;2017;;;
2458;Jonger dan 20 jaar;23 jaar;2018;;;
2459;Jonger dan 20 jaar;23 jaar;2019;;;
2460;Jonger dan 20 jaar;23 jaar;2020;;;
2461;Jonger dan 20 jaar;23 jaar;2021;;;
2462;Jonger dan 20 jaar;23 jaar;2022;;;
2463;Jonger dan 20 jaar;23 jaar;2023;;;
2464;Jonger dan 20 jaar;24 jaar;1996;;;
2465;Jonger dan 20 jaar;24 jaar;1997;;;
2466;Jonger dan 20 jaar;24 jaar;1998;;;
2467;Jonger dan 20 jaar;24 jaar;1999;;;
2468;Jonger dan 20 jaar;24 jaar;2000;;;
2469;Jonger dan 20 jaar;24 jaar;2001;;;
2470;Jonger dan 20 jaar;24 jaar;2002;;;
2471;Jonger dan 20 jaar;24 jaar;2003;;;
2472;Jonger dan 20 jaar;24 jaar;2004;;;
2473;Jonger dan 20 jaar;24 jaar;2005;;;
2474;Jonger dan 20 jaar;24 jaar;2006;;;
2475;Jonger dan 20 jaar;24 jaar;2007;;;
2476;Jonger dan 20 jaar;24 jaar;2008;;;
2477;Jonger dan 20 jaar;24 jaar;2009;;;
2478;Jonger dan 20 jaar;24 jaar;2010;;;
2479;Jonger dan 20 jaar;24 jaar;2011;;;
2480;Jonger dan 20 jaar;24 jaar;2012;;;
2481;Jonger dan 20 jaar;24 jaar;2013;;;
2482;Jonger dan 20 jaar;24 jaar;2014;;;
2483;Jonger dan 20 jaar;24 jaar;2015;;;
2484;Jonger dan 20 jaar;24 jaar;2016;;;
2485;Jonger dan 20 jaar;24 jaar;2017;;;
2486;Jonger dan 20 jaar;24 jaar;2018;;;
2487;Jonger dan 20 jaar;24 jaar;2019;;;
2488;Jonger dan 20 jaar;24 jaar;2020;;;
2489;Jonger dan 20 jaar;24 jaar;2021;;;
2490;Jonger dan 20 jaar;24 jaar;2022;;;
2491;Jonger dan 20 jaar;24 jaar;2023;;;
2492;Jonger dan 20 jaar;25 jaar;1996;;;
2493;Jonger dan 20 jaar;25 jaar;1997;;;
2494;Jonger dan 20 jaar;25 jaar;1998;;;
2495;Jonger dan 20 jaar;25 jaar;1999;;;
2496;Jonger dan 20 jaar;25 jaar;2000;;;
2497;Jonger dan 20 jaar;25 jaar;2001;;;
2498;Jonger dan 20 jaar;25 jaar;2002;;;
2499;Jonger dan 20 jaar;25 jaar;2003;;;
2500;Jonger dan 20 jaar;25 jaar;2004;;;
2501;Jonger dan 20 jaar;25 jaar;2005;;;
2502;Jonger dan 20 jaar;25 jaar;2006;;;
2503;Jonger dan 20 jaar;25 jaar;2007;;;
2504;Jonger dan 20 jaar;25 jaar;2008;;;
2505;Jonger dan 20 jaar;25 jaar;2009;;;
2506;Jonger dan 20 jaar;25 jaar;2010;;;
2507;Jonger dan 20 jaar;25 jaar;2011;;;
2508;Jonger dan 20 jaar;25 jaar;2012;;;
2509;Jonger dan 20 jaar;25 jaar;2013;;;
2510;Jonger dan 20 jaar;25 jaar;2014;;;
2511;Jonger dan 20 jaar;25 jaar;2015;;;
2512;Jonger dan 20 jaar;25 jaar;2016;;;
2513;Jonger dan 20 jaar;25 jaar;2017;;;
2514;Jonger dan 20 jaar;25 jaar;2018;;;
2515;Jonger dan 20 jaar;25 jaar;2019;;;
2516;Jonger dan 20 jaar;25 jaar;2020;;;
2517;Jonger dan 20 jaar;25 jaar;2021;;;
2518;Jonger dan 20 jaar;25 jaar;2022;;;
2519;Jonger dan 20 jaar;25 jaar;2023;;;
2520;Jonger dan 20 jaar;26 jaar;1996;;;
