ID;Opdrachtgever;Eigendom;RegioS;Perioden;BouwkostenGebouwbestemmingWoonsector_1;Woningen_2;Wooneenheden_3;Recreatiewoningen_4
4139;Totaal opdrachtgevers;Totaal;Delfzijl;2019 4e kwartaal;0.0;0.0;0.0;0.0
4140;Totaal opdrachtgevers;Totaal;Delfzijl;2020 1e kwartaal;9581.0;72.0;0.0;0.0
4141;Totaal opdrachtgevers;Totaal;Delfzijl;2020 2e kwartaal;2646.0;11.0;0.0;0.0
4142;Totaal opdrachtgevers;Totaal;Delfzijl;2020 3e kwartaal;4037.0;24.0;0.0;0.0
4143;Totaal opdrachtgevers;Totaal;Delfzijl;2020 4e kwartaal;1821.0;11.0;0.0;0.0
4144;Totaal opdrachtgevers;Totaal;Delfzijl;2021 1e kwartaal;;;;
4145;Totaal opdrachtgevers;Totaal;Delfzijl;2021 2e kwartaal;;;;
4146;Totaal opdrachtgevers;Totaal;Delfzijl;2021 3e kwartaal;;;;
4147;Totaal opdrachtgevers;Totaal;Delfzijl;2021 4e kwartaal;;;;
4148;Totaal opdrachtgevers;Totaal;Delfzijl;2022 1e kwartaal;;;;
4149;Totaal opdrachtgevers;Totaal;Delfzijl;2022 2e kwartaal;;;;
4150;Totaal opdrachtgevers;Totaal;Delfzijl;2022 3e kwartaal;;;;
4151;Totaal opdrachtgevers;Totaal;Delfzijl;2022 4e kwartaal;;;;
4152;Totaal opdrachtgevers;Totaal;Delfzijl;2023 1e kwartaal;;;;
4153;Totaal opdrachtgevers;Totaal;Delfzijl;2023 2e kwartaal;;;;
4154;Totaal opdrachtgevers;Totaal;Delfzijl;2023 3e kwartaal;;;;
4155;Totaal opdrachtgevers;Totaal;Delfzijl;2023 4e kwartaal;;;;
4156;Totaal opdrachtgevers;Totaal;Delfzijl;2024 1e kwartaal;;;;
4157;Totaal opdrachtgevers;Totaal;Delfzijl;2024 2e kwartaal;;;;
4158;Totaal opdrachtgevers;Totaal;Delfzijl;2024 3e kwartaal;;;;
4159;Totaal opdrachtgevers;Totaal;Delfzijl;2024 4e kwartaal;;;;
4160;Totaal opdrachtgevers;Totaal;Deurne;2012 1e kwartaal;873.0;5.0;0.0;0.0
4161;Totaal opdrachtgevers;Totaal;Deurne;2012 2e kwartaal;;30.0;0.0;0.0
4162;Totaal opdrachtgevers;Totaal;Deurne;2012 3e kwartaal;1232.0;4.0;0.0;0.0
4163;Totaal opdrachtgevers;Totaal;Deurne;2012 4e kwartaal;1562.0;6.0;0.0;0.0
4164;Totaal opdrachtgevers;Totaal;Deurne;2013 1e kwartaal;3522.0;25.0;0.0;0.0
4165;Totaal opdrachtgevers;Totaal;Deurne;2013 2e kwartaal;3470.0;11.0;0.0;0.0
4166;Totaal opdrachtgevers;Totaal;Deurne;2013 3e kwartaal;1754.0;9.0;0.0;0.0
4167;Totaal opdrachtgevers;Totaal;Deurne;2013 4e kwartaal;1399.0;11.0;0.0;0.0
4168;Totaal opdrachtgevers;Totaal;Deurne;2014 1e kwartaal;1458.0;13.0;0.0;0.0
4169;Totaal opdrachtgevers;Totaal;Deurne;2014 2e kwartaal;;1.0;0.0;0.0
4170;Totaal opdrachtgevers;Totaal;Deurne;2014 3e kwartaal;979.0;7.0;0.0;0.0
4171;Totaal opdrachtgevers;Totaal;Deurne;2014 4e kwartaal;3989.0;33.0;0.0;0.0
4172;Totaal opdrachtgevers;Totaal;Deurne;2015 1e kwartaal;5410.0;48.0;0.0;0.0
4173;Totaal opdrachtgevers;Totaal;Deurne;2015 2e kwartaal;2444.0;17.0;0.0;0.0
4174;Totaal opdrachtgevers;Totaal;Deurne;2015 3e kwartaal;;29.0;0.0;0.0
4175;Totaal opdrachtgevers;Totaal;Deurne;2015 4e kwartaal;1603.0;9.0;0.0;0.0
4176;Totaal opdrachtgevers;Totaal;Deurne;2016 1e kwartaal;0.0;0.0;0.0;0.0
4177;Totaal opdrachtgevers;Totaal;Deurne;2016 2e kwartaal;1492.0;7.0;0.0;0.0
4178;Totaal opdrachtgevers;Totaal;Deurne;2016 3e kwartaal;10387.0;113.0;0.0;0.0
4179;Totaal opdrachtgevers;Totaal;Deurne;2016 4e kwartaal;2571.0;20.0;0.0;0.0
4180;Totaal opdrachtgevers;Totaal;Deurne;2017 1e kwartaal;7859.0;82.0;0.0;0.0
4181;Totaal opdrachtgevers;Totaal;Deurne;2017 2e kwartaal;1310.0;6.0;0.0;0.0
4182;Totaal opdrachtgevers;Totaal;Deurne;2017 3e kwartaal;;108.0;0.0;0.0
4183;Totaal opdrachtgevers;Totaal;Deurne;2017 4e kwartaal;5510.0;45.0;0.0;0.0
4184;Totaal opdrachtgevers;Totaal;Deurne;2018 1e kwartaal;4252.0;15.0;0.0;0.0
4185;Totaal opdrachtgevers;Totaal;Deurne;2018 2e kwartaal;1791.0;9.0;0.0;0.0
4186;Totaal opdrachtgevers;Totaal;Deurne;2018 3e kwartaal;4984.0;32.0;0.0;0.0
4187;Totaal opdrachtgevers;Totaal;Deurne;2018 4e kwartaal;3001.0;16.0;0.0;0.0
4188;Totaal opdrachtgevers;Totaal;Deurne;2019 1e kwartaal;;21.0;0.0;0.0
4189;Totaal opdrachtgevers;Totaal;Deurne;2019 2e kwartaal;1854.0;9.0;0.0;0.0
4190;Totaal opdrachtgevers;Totaal;Deurne;2019 3e kwartaal;6226.0;44.0;0.0;0.0
4191;Totaal opdrachtgevers;Totaal;Deurne;2019 4e kwartaal;5567.0;58.0;0.0;0.0
4192;Totaal opdrachtgevers;Totaal;Deurne;2020 1e kwartaal;3041.0;39.0;0.0;0.0
4193;Totaal opdrachtgevers;Totaal;Deurne;2020 2e kwartaal;2903.0;21.0;0.0;0.0
4194;Totaal opdrachtgevers;Totaal;Deurne;2020 3e kwartaal;1183.0;5.0;0.0;0.0
4195;Totaal opdrachtgevers;Totaal;Deurne;2020 4e kwartaal;1205.0;5.0;0.0;0.0
4196;Totaal opdrachtgevers;Totaal;Deurne;2021 1e kwartaal;3205.0;23.0;0.0;0.0
4197;Totaal opdrachtgevers;Totaal;Deurne;2021 2e kwartaal;1401.0;5.0;0.0;0.0
4198;Totaal opdrachtgevers;Totaal;Deurne;2021 3e kwartaal;14799.0;139.0;0.0;0.0
4199;Totaal opdrachtgevers;Totaal;Deurne;2021 4e kwartaal;1395.0;10.0;0.0;0.0
4200;Totaal opdrachtgevers;Totaal;Deurne;2022 1e kwartaal;;3.0;0.0;0.0
4201;Totaal opdrachtgevers;Totaal;Deurne;2022 2e kwartaal;9296.0;54.0;0.0;0.0
4202;Totaal opdrachtgevers;Totaal;Deurne;2022 3e kwartaal;1628.0;5.0;0.0;0.0
4203;Totaal opdrachtgevers;Totaal;Deurne;2022 4e kwartaal;4208.0;12.0;0.0;0.0
4204;Totaal opdrachtgevers;Totaal;Deurne;2023 1e kwartaal;;77.0;0.0;0.0
4205;Totaal opdrachtgevers;Totaal;Deurne;2023 2e kwartaal;1216.0;10.0;0.0;0.0
4206;Totaal opdrachtgevers;Totaal;Deurne;2023 3e kwartaal;1388.0;4.0;0.0;0.0
4207;Totaal opdrachtgevers;Totaal;Deurne;2023 4e kwartaal;2448.0;10.0;0.0;0.0
4208;Totaal opdrachtgevers;Totaal;Deurne;2024 1e kwartaal;1927.0;9.0;0.0;0.0
4209;Totaal opdrachtgevers;Totaal;Deurne;2024 2e kwartaal;11243.0;103.0;0.0;0.0
4210;Totaal opdrachtgevers;Totaal;Deurne;2024 3e kwartaal;1955.0;13.0;0.0;0.0
4211;Totaal opdrachtgevers;Totaal;Deurne;2024 4e kwartaal;10869.0;76.0;0.0;0.0
4212;Totaal opdrachtgevers;Totaal;Deventer;2012 1e kwartaal;964.0;4.0;0.0;0.0
4213;Totaal opdrachtgevers;Totaal;Deventer;2012 2e kwartaal;10654.0;114.0;0.0;0.0
4214;Totaal opdrachtgevers;Totaal;Deventer;2012 3e kwartaal;;71.0;0.0;0.0
4215;Totaal opdrachtgevers;Totaal;Deventer;2012 4e kwartaal;7902.0;65.0;0.0;0.0
4216;Totaal opdrachtgevers;Totaal;Deventer;2013 1e kwartaal;16587.0;190.0;0.0;1.0
4217;Totaal opdrachtgevers;Totaal;Deventer;2013 2e kwartaal;11623.0;129.0;0.0;0.0
4218;Totaal opdrachtgevers;Totaal;Deventer;2013 3e kwartaal;4465.0;26.0;0.0;0.0
4219;Totaal opdrachtgevers;Totaal;Deventer;2013 4e kwartaal;8085.0;83.0;0.0;0.0
4220;Totaal opdrachtgevers;Totaal;Deventer;2014 1e kwartaal;1073.0;8.0;0.0;0.0
4221;Totaal opdrachtgevers;Totaal;Deventer;2014 2e kwartaal;3881.0;25.0;0.0;0.0
4222;Totaal opdrachtgevers;Totaal;Deventer;2014 3e kwartaal;10976.0;102.0;0.0;0.0
4223;Totaal opdrachtgevers;Totaal;Deventer;2014 4e kwartaal;5463.0;52.0;0.0;0.0
4224;Totaal opdrachtgevers;Totaal;Deventer;2015 1e kwartaal;19946.0;222.0;0.0;0.0
4225;Totaal opdrachtgevers;Totaal;Deventer;2015 2e kwartaal;7651.0;83.0;0.0;0.0
4226;Totaal opdrachtgevers;Totaal;Deventer;2015 3e kwartaal;3854.0;32.0;0.0;0.0
4227;Totaal opdrachtgevers;Totaal;Deventer;2015 4e kwartaal;;26.0;36.0;0.0
4228;Totaal opdrachtgevers;Totaal;Deventer;2016 1e kwartaal;4853.0;32.0;0.0;1.0
4229;Totaal opdrachtgevers;Totaal;Deventer;2016 2e kwartaal;8604.0;96.0;0.0;1.0
4230;Totaal opdrachtgevers;Totaal;Deventer;2016 3e kwartaal;2587.0;13.0;0.0;0.0
4231;Totaal opdrachtgevers;Totaal;Deventer;2016 4e kwartaal;2401.0;12.0;0.0;0.0
4232;Totaal opdrachtgevers;Totaal;Deventer;2017 1e kwartaal;13889.0;101.0;0.0;0.0
4233;Totaal opdrachtgevers;Totaal;Deventer;2017 2e kwartaal;4063.0;20.0;0.0;0.0
4234;Totaal opdrachtgevers;Totaal;Deventer;2017 3e kwartaal;15315.0;142.0;0.0;0.0
4235;Totaal opdrachtgevers;Totaal;Deventer;2017 4e kwartaal;11305.0;109.0;0.0;0.0
4236;Totaal opdrachtgevers;Totaal;Deventer;2018 1e kwartaal;13084.0;115.0;0.0;0.0
4237;Totaal opdrachtgevers;Totaal;Deventer;2018 2e kwartaal;10125.0;170.0;0.0;0.0
4238;Totaal opdrachtgevers;Totaal;Deventer;2018 3e kwartaal;;;;
4239;Totaal opdrachtgevers;Totaal;Deventer;2018 4e kwartaal;14925.0;116.0;0.0;0.0
4240;Totaal opdrachtgevers;Totaal;Deventer;2019 1e kwartaal;12429.0;72.0;0.0;0.0
4241;Totaal opdrachtgevers;Totaal;Deventer;2019 2e kwartaal;3970.0;15.0;0.0;1.0
4242;Totaal opdrachtgevers;Totaal;Deventer;2019 3e kwartaal;3134.0;12.0;0.0;0.0
4243;Totaal opdrachtgevers;Totaal;Deventer;2019 4e kwartaal;22991.0;149.0;0.0;0.0
4244;Totaal opdrachtgevers;Totaal;Deventer;2020 1e kwartaal;9221.0;67.0;0.0;0.0
4245;Totaal opdrachtgevers;Totaal;Deventer;2020 2e kwartaal;4831.0;24.0;0.0;0.0
4246;Totaal opdrachtgevers;Totaal;Deventer;2020 3e kwartaal;8900.0;57.0;0.0;0.0
4247;Totaal opdrachtgevers;Totaal;Deventer;2020 4e kwartaal;19921.0;140.0;0.0;0.0
4248;Totaal opdrachtgevers;Totaal;Deventer;2021 1e kwartaal;20907.0;157.0;0.0;0.0
4249;Totaal opdrachtgevers;Totaal;Deventer;2021 2e kwartaal;17654.0;126.0;0.0;0.0
4250;Totaal opdrachtgevers;Totaal;Deventer;2021 3e kwartaal;24205.0;137.0;0.0;0.0
4251;Totaal opdrachtgevers;Totaal;Deventer;2021 4e kwartaal;10889.0;49.0;0.0;0.0
4252;Totaal opdrachtgevers;Totaal;Deventer;2022 1e kwartaal;25603.0;151.0;0.0;0.0
4253;Totaal opdrachtgevers;Totaal;Deventer;2022 2e kwartaal;17100.0;111.0;0.0;0.0
4254;Totaal opdrachtgevers;Totaal;Deventer;2022 3e kwartaal;9965.0;52.0;0.0;0.0
4255;Totaal opdrachtgevers;Totaal;Deventer;2022 4e kwartaal;8377.0;58.0;0.0;1.0
4256;Totaal opdrachtgevers;Totaal;Deventer;2023 1e kwartaal;13095.0;75.0;0.0;0.0
4257;Totaal opdrachtgevers;Totaal;Deventer;2023 2e kwartaal;10510.0;36.0;0.0;0.0
4258;Totaal opdrachtgevers;Totaal;Deventer;2023 3e kwartaal;28754.0;166.0;0.0;0.0
4259;Totaal opdrachtgevers;Totaal;Deventer;2023 4e kwartaal;22230.0;191.0;0.0;0.0
4260;Totaal opdrachtgevers;Totaal;Deventer;2024 1e kwartaal;60264.0;360.0;0.0;0.0
4261;Totaal opdrachtgevers;Totaal;Deventer;2024 2e kwartaal;;52.0;0.0;0.0
4262;Totaal opdrachtgevers;Totaal;Deventer;2024 3e kwartaal;10334.0;56.0;0.0;0.0
4263;Totaal opdrachtgevers;Totaal;Deventer;2024 4e kwartaal;12220.0;62.0;0.0;0.0
4264;Totaal opdrachtgevers;Totaal;Diemen;2012 1e kwartaal;0.0;0.0;0.0;0.0
4265;Totaal opdrachtgevers;Totaal;Diemen;2012 2e kwartaal;;24.0;0.0;0.0
4266;Totaal opdrachtgevers;Totaal;Diemen;2012 3e kwartaal;0.0;0.0;0.0;0.0
4267;Totaal opdrachtgevers;Totaal;Diemen;2012 4e kwartaal;;518.0;0.0;0.0
4268;Totaal opdrachtgevers;Totaal;Diemen;2013 1e kwartaal;0.0;0.0;0.0;0.0
4269;Totaal opdrachtgevers;Totaal;Diemen;2013 2e kwartaal;;1.0;0.0;0.0
4270;Totaal opdrachtgevers;Totaal;Diemen;2013 3e kwartaal;;24.0;0.0;0.0
4271;Totaal opdrachtgevers;Totaal;Diemen;2013 4e kwartaal;0.0;0.0;0.0;0.0
4272;Totaal opdrachtgevers;Totaal;Diemen;2014 1e kwartaal;0.0;0.0;0.0;0.0
4273;Totaal opdrachtgevers;Totaal;Diemen;2014 2e kwartaal;;18.0;0.0;0.0
4274;Totaal opdrachtgevers;Totaal;Diemen;2014 3e kwartaal;7393.0;76.0;0.0;0.0
4275;Totaal opdrachtgevers;Totaal;Diemen;2014 4e kwartaal;0.0;0.0;0.0;0.0
4276;Totaal opdrachtgevers;Totaal;Diemen;2015 1e kwartaal;;31.0;0.0;0.0
4277;Totaal opdrachtgevers;Totaal;Diemen;2015 2e kwartaal;26710.0;255.0;0.0;0.0
4278;Totaal opdrachtgevers;Totaal;Diemen;2015 3e kwartaal;;114.0;0.0;0.0
4279;Totaal opdrachtgevers;Totaal;Diemen;2015 4e kwartaal;;39.0;0.0;0.0
4280;Totaal opdrachtgevers;Totaal;Diemen;2016 1e kwartaal;24227.0;260.0;0.0;0.0
4281;Totaal opdrachtgevers;Totaal;Diemen;2016 2e kwartaal;34951.0;370.0;0.0;0.0
4282;Totaal opdrachtgevers;Totaal;Diemen;2016 3e kwartaal;;2.0;0.0;0.0
4283;Totaal opdrachtgevers;Totaal;Diemen;2016 4e kwartaal;11711.0;54.0;0.0;0.0
4284;Totaal opdrachtgevers;Totaal;Diemen;2017 1e kwartaal;13068.0;119.0;0.0;0.0
4285;Totaal opdrachtgevers;Totaal;Diemen;2017 2e kwartaal;643.0;2.0;0.0;1.0
4286;Totaal opdrachtgevers;Totaal;Diemen;2017 3e kwartaal;;777.0;0.0;0.0
4287;Totaal opdrachtgevers;Totaal;Diemen;2017 4e kwartaal;82000.0;566.0;0.0;0.0
4288;Totaal opdrachtgevers;Totaal;Diemen;2018 1e kwartaal;;50.0;0.0;0.0
4289;Totaal opdrachtgevers;Totaal;Diemen;2018 2e kwartaal;;11.0;0.0;0.0
4290;Totaal opdrachtgevers;Totaal;Diemen;2018 3e kwartaal;0.0;0.0;0.0;0.0
4291;Totaal opdrachtgevers;Totaal;Diemen;2018 4e kwartaal;0.0;0.0;0.0;0.0
4292;Totaal opdrachtgevers;Totaal;Diemen;2019 1e kwartaal;0.0;0.0;0.0;0.0
4293;Totaal opdrachtgevers;Totaal;Diemen;2019 2e kwartaal;;113.0;0.0;0.0
4294;Totaal opdrachtgevers;Totaal;Diemen;2019 3e kwartaal;;111.0;0.0;0.0
4295;Totaal opdrachtgevers;Totaal;Diemen;2019 4e kwartaal;0.0;0.0;0.0;0.0
4296;Totaal opdrachtgevers;Totaal;Diemen;2020 1e kwartaal;0.0;0.0;0.0;0.0
4297;Totaal opdrachtgevers;Totaal;Diemen;2020 2e kwartaal;0.0;0.0;0.0;0.0
4298;Totaal opdrachtgevers;Totaal;Diemen;2020 3e kwartaal;;288.0;0.0;0.0
4299;Totaal opdrachtgevers;Totaal;Diemen;2020 4e kwartaal;;51.0;0.0;0.0
4300;Totaal opdrachtgevers;Totaal;Diemen;2021 1e kwartaal;0.0;0.0;0.0;0.0
4301;Totaal opdrachtgevers;Totaal;Diemen;2021 2e kwartaal;;;;
4302;Totaal opdrachtgevers;Totaal;Diemen;2021 3e kwartaal;0.0;0.0;0.0;0.0
4303;Totaal opdrachtgevers;Totaal;Diemen;2021 4e kwartaal;;;;
4304;Totaal opdrachtgevers;Totaal;Diemen;2022 1e kwartaal;0.0;0.0;0.0;0.0
4305;Totaal opdrachtgevers;Totaal;Diemen;2022 2e kwartaal;0.0;0.0;0.0;0.0
4306;Totaal opdrachtgevers;Totaal;Diemen;2022 3e kwartaal;;105.0;0.0;0.0
4307;Totaal opdrachtgevers;Totaal;Diemen;2022 4e kwartaal;0.0;0.0;0.0;0.0
4308;Totaal opdrachtgevers;Totaal;Diemen;2023 1e kwartaal;0.0;0.0;0.0;0.0
4309;Totaal opdrachtgevers;Totaal;Diemen;2023 2e kwartaal;;1.0;0.0;0.0
4310;Totaal opdrachtgevers;Totaal;Diemen;2023 3e kwartaal;0.0;0.0;0.0;0.0
4311;Totaal opdrachtgevers;Totaal;Diemen;2023 4e kwartaal;;136.0;0.0;0.0
4312;Totaal opdrachtgevers;Totaal;Diemen;2024 1e kwartaal;0.0;0.0;0.0;0.0
4313;Totaal opdrachtgevers;Totaal;Diemen;2024 2e kwartaal;;242.0;0.0;0.0
4314;Totaal opdrachtgevers;Totaal;Diemen;2024 3e kwartaal;0.0;0.0;0.0;0.0
4315;Totaal opdrachtgevers;Totaal;Diemen;2024 4e kwartaal;0.0;0.0;0.0;0.0
4316;Totaal opdrachtgevers;Totaal;Dijk en Waard;2012 1e kwartaal;;;;
4317;Totaal opdrachtgevers;Totaal;Dijk en Waard;2012 2e kwartaal;;;;
4318;Totaal opdrachtgevers;Totaal;Dijk en Waard;2012 3e kwartaal;;;;
4319;Totaal opdrachtgevers;Totaal;Dijk en Waard;2012 4e kwartaal;;;;
4320;Totaal opdrachtgevers;Totaal;Dijk en Waard;2013 1e kwartaal;;;;
4321;Totaal opdrachtgevers;Totaal;Dijk en Waard;2013 2e kwartaal;;;;
4322;Totaal opdrachtgevers;Totaal;Dijk en Waard;2013 3e kwartaal;;;;
4323;Totaal opdrachtgevers;Totaal;Dijk en Waard;2013 4e kwartaal;;;;
4324;Totaal opdrachtgevers;Totaal;Dijk en Waard;2014 1e kwartaal;;;;
4325;Totaal opdrachtgevers;Totaal;Dijk en Waard;2014 2e kwartaal;;;;
4326;Totaal opdrachtgevers;Totaal;Dijk en Waard;2014 3e kwartaal;;;;
4327;Totaal opdrachtgevers;Totaal;Dijk en Waard;2014 4e kwartaal;;;;
4328;Totaal opdrachtgevers;Totaal;Dijk en Waard;2015 1e kwartaal;;;;
4329;Totaal opdrachtgevers;Totaal;Dijk en Waard;2015 2e kwartaal;;;;
4330;Totaal opdrachtgevers;Totaal;Dijk en Waard;2015 3e kwartaal;;;;
4331;Totaal opdrachtgevers;Totaal;Dijk en Waard;2015 4e kwartaal;;;;
4332;Totaal opdrachtgevers;Totaal;Dijk en Waard;2016 1e kwartaal;;;;
4333;Totaal opdrachtgevers;Totaal;Dijk en Waard;2016 2e kwartaal;;;;
4334;Totaal opdrachtgevers;Totaal;Dijk en Waard;2016 3e kwartaal;;;;
4335;Totaal opdrachtgevers;Totaal;Dijk en Waard;2016 4e kwartaal;;;;
4336;Totaal opdrachtgevers;Totaal;Dijk en Waard;2017 1e kwartaal;;;;
4337;Totaal opdrachtgevers;Totaal;Dijk en Waard;2017 2e kwartaal;;;;
4338;Totaal opdrachtgevers;Totaal;Dijk en Waard;2017 3e kwartaal;;;;
4339;Totaal opdrachtgevers;Totaal;Dijk en Waard;2017 4e kwartaal;;;;
4340;Totaal opdrachtgevers;Totaal;Dijk en Waard;2018 1e kwartaal;;;;
4341;Totaal opdrachtgevers;Totaal;Dijk en Waard;2018 2e kwartaal;;;;
4342;Totaal opdrachtgevers;Totaal;Dijk en Waard;2018 3e kwartaal;;;;
4343;Totaal opdrachtgevers;Totaal;Dijk en Waard;2018 4e kwartaal;;;;
4344;Totaal opdrachtgevers;Totaal;Dijk en Waard;2019 1e kwartaal;;;;
4345;Totaal opdrachtgevers;Totaal;Dijk en Waard;2019 2e kwartaal;;;;
4346;Totaal opdrachtgevers;Totaal;Dijk en Waard;2019 3e kwartaal;;;;
4347;Totaal opdrachtgevers;Totaal;Dijk en Waard;2019 4e kwartaal;;;;
4348;Totaal opdrachtgevers;Totaal;Dijk en Waard;2020 1e kwartaal;;;;
4349;Totaal opdrachtgevers;Totaal;Dijk en Waard;2020 2e kwartaal;;;;
4350;Totaal opdrachtgevers;Totaal;Dijk en Waard;2020 3e kwartaal;;;;
4351;Totaal opdrachtgevers;Totaal;Dijk en Waard;2020 4e kwartaal;;;;
4352;Totaal opdrachtgevers;Totaal;Dijk en Waard;2021 1e kwartaal;;;;
4353;Totaal opdrachtgevers;Totaal;Dijk en Waard;2021 2e kwartaal;;;;
4354;Totaal opdrachtgevers;Totaal;Dijk en Waard;2021 3e kwartaal;;;;
4355;Totaal opdrachtgevers;Totaal;Dijk en Waard;2021 4e kwartaal;;;;
4356;Totaal opdrachtgevers;Totaal;Dijk en Waard;2022 1e kwartaal;12639.0;86.0;0.0;0.0
4357;Totaal opdrachtgevers;Totaal;Dijk en Waard;2022 2e kwartaal;;2.0;0.0;0.0
4358;Totaal opdrachtgevers;Totaal;Dijk en Waard;2022 3e kwartaal;0.0;0.0;0.0;0.0
4359;Totaal opdrachtgevers;Totaal;Dijk en Waard;2022 4e kwartaal;;;;
4360;Totaal opdrachtgevers;Totaal;Dijk en Waard;2023 1e kwartaal;859.0;3.0;0.0;0.0
4361;Totaal opdrachtgevers;Totaal;Dijk en Waard;2023 2e kwartaal;16233.0;91.0;0.0;0.0
4362;Totaal opdrachtgevers;Totaal;Dijk en Waard;2023 3e kwartaal;16026.0;111.0;0.0;0.0
4363;Totaal opdrachtgevers;Totaal;Dijk en Waard;2023 4e kwartaal;46935.0;329.0;0.0;0.0
4364;Totaal opdrachtgevers;Totaal;Dijk en Waard;2024 1e kwartaal;;150.0;0.0;0.0
4365;Totaal opdrachtgevers;Totaal;Dijk en Waard;2024 2e kwartaal;89570.0;490.0;0.0;0.0
4366;Totaal opdrachtgevers;Totaal;Dijk en Waard;2024 3e kwartaal;43547.0;283.0;0.0;0.0
4367;Totaal opdrachtgevers;Totaal;Dijk en Waard;2024 4e kwartaal;;158.0;0.0;0.0
4368;Totaal opdrachtgevers;Totaal;Dinkelland;2012 1e kwartaal;1436.0;6.0;0.0;0.0
4369;Totaal opdrachtgevers;Totaal;Dinkelland;2012 2e kwartaal;1916.0;8.0;0.0;0.0
4370;Totaal opdrachtgevers;Totaal;Dinkelland;2012 3e kwartaal;2689.0;9.0;0.0;0.0
4371;Totaal opdrachtgevers;Totaal;Dinkelland;2012 4e kwartaal;2415.0;12.0;0.0;0.0
4372;Totaal opdrachtgevers;Totaal;Dinkelland;2013 1e kwartaal;1804.0;7.0;0.0;0.0
4373;Totaal opdrachtgevers;Totaal;Dinkelland;2013 2e kwartaal;1963.0;8.0;0.0;0.0
4374;Totaal opdrachtgevers;Totaal;Dinkelland;2013 3e kwartaal;3111.0;19.0;0.0;0.0
4375;Totaal opdrachtgevers;Totaal;Dinkelland;2013 4e kwartaal;2807.0;21.0;0.0;0.0
4376;Totaal opdrachtgevers;Totaal;Dinkelland;2014 1e kwartaal;2514.0;12.0;0.0;0.0
4377;Totaal opdrachtgevers;Totaal;Dinkelland;2014 2e kwartaal;4466.0;26.0;0.0;0.0
4378;Totaal opdrachtgevers;Totaal;Dinkelland;2014 3e kwartaal;;58.0;0.0;1.0
4379;Totaal opdrachtgevers;Totaal;Dinkelland;2014 4e kwartaal;2848.0;18.0;0.0;0.0
4380;Totaal opdrachtgevers;Totaal;Dinkelland;2015 1e kwartaal;6910.0;28.0;0.0;0.0
4381;Totaal opdrachtgevers;Totaal;Dinkelland;2015 2e kwartaal;1929.0;13.0;0.0;0.0
4382;Totaal opdrachtgevers;Totaal;Dinkelland;2015 3e kwartaal;3463.0;17.0;0.0;0.0
4383;Totaal opdrachtgevers;Totaal;Dinkelland;2015 4e kwartaal;1958.0;9.0;0.0;0.0
4384;Totaal opdrachtgevers;Totaal;Dinkelland;2016 1e kwartaal;3902.0;28.0;0.0;0.0
4385;Totaal opdrachtgevers;Totaal;Dinkelland;2016 2e kwartaal;3902.0;23.0;0.0;0.0
4386;Totaal opdrachtgevers;Totaal;Dinkelland;2016 3e kwartaal;3664.0;19.0;0.0;0.0
4387;Totaal opdrachtgevers;Totaal;Dinkelland;2016 4e kwartaal;;26.0;0.0;0.0
4388;Totaal opdrachtgevers;Totaal;Dinkelland;2017 1e kwartaal;6532.0;43.0;0.0;0.0
4389;Totaal opdrachtgevers;Totaal;Dinkelland;2017 2e kwartaal;6073.0;38.0;0.0;0.0
4390;Totaal opdrachtgevers;Totaal;Dinkelland;2017 3e kwartaal;4450.0;24.0;0.0;0.0
4391;Totaal opdrachtgevers;Totaal;Dinkelland;2017 4e kwartaal;3236.0;14.0;0.0;3.0
4392;Totaal opdrachtgevers;Totaal;Dinkelland;2018 1e kwartaal;;36.0;0.0;0.0
4393;Totaal opdrachtgevers;Totaal;Dinkelland;2018 2e kwartaal;3951.0;15.0;0.0;0.0
4394;Totaal opdrachtgevers;Totaal;Dinkelland;2018 3e kwartaal;3657.0;20.0;0.0;0.0
4395;Totaal opdrachtgevers;Totaal;Dinkelland;2018 4e kwartaal;;19.0;0.0;0.0
4396;Totaal opdrachtgevers;Totaal;Dinkelland;2019 1e kwartaal;;12.0;0.0;0.0
4397;Totaal opdrachtgevers;Totaal;Dinkelland;2019 2e kwartaal;2646.0;11.0;0.0;1.0
4398;Totaal opdrachtgevers;Totaal;Dinkelland;2019 3e kwartaal;2373.0;14.0;0.0;0.0
4399;Totaal opdrachtgevers;Totaal;Dinkelland;2019 4e kwartaal;;1.0;0.0;0.0
4400;Totaal opdrachtgevers;Totaal;Dinkelland;2020 1e kwartaal;0.0;0.0;0.0;0.0
4401;Totaal opdrachtgevers;Totaal;Dinkelland;2020 2e kwartaal;0.0;0.0;0.0;0.0
4402;Totaal opdrachtgevers;Totaal;Dinkelland;2020 3e kwartaal;0.0;0.0;0.0;0.0
4403;Totaal opdrachtgevers;Totaal;Dinkelland;2020 4e kwartaal;;18.0;0.0;0.0
4404;Totaal opdrachtgevers;Totaal;Dinkelland;2021 1e kwartaal;2862.0;16.0;0.0;0.0
4405;Totaal opdrachtgevers;Totaal;Dinkelland;2021 2e kwartaal;1921.0;6.0;0.0;0.0
4406;Totaal opdrachtgevers;Totaal;Dinkelland;2021 3e kwartaal;4843.0;22.0;0.0;0.0
4407;Totaal opdrachtgevers;Totaal;Dinkelland;2021 4e kwartaal;0.0;0.0;0.0;0.0
