ID;EconomicSectorsSIC2008;Regions;Periods;GDPVolumeChanges_1;GrossValueAddedVolumeChanges_2
5002;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2004;;-21.9
5003;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2005;;-68.1
5004;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2006;;15.8
5005;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2007;;33.7
5006;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2008;;-35.3
5007;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2009;;35.0
5008;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2010;;-6.2
5009;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2011;;4.5
5010;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2012;;-46.7
5011;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2013;;23.2
5012;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2014;;-19.0
5013;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2015;;-15.4
5014;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2016;;
5015;B Mining and quarrying;Overig Noordoost-Noord-Brabant (CP);2017;;
5016;B Mining and quarrying;Almere (CP);1996;;
5017;B Mining and quarrying;Almere (CP);1997;;
5018;B Mining and quarrying;Almere (CP);1998;;
5019;B Mining and quarrying;Almere (CP);1999;;
5020;B Mining and quarrying;Almere (CP);2000;;
5021;B Mining and quarrying;Almere (CP);2001;;
5022;B Mining and quarrying;Almere (CP);2002;;
5023;B Mining and quarrying;Almere (CP);2003;;
5024;B Mining and quarrying;Almere (CP);2004;;
5025;B Mining and quarrying;Almere (CP);2005;;
5026;B Mining and quarrying;Almere (CP);2006;;
5027;B Mining and quarrying;Almere (CP);2007;;
5028;B Mining and quarrying;Almere (CP);2008;;
5029;B Mining and quarrying;Almere (CP);2009;;
5030;B Mining and quarrying;Almere (CP);2010;;
5031;B Mining and quarrying;Almere (CP);2011;;
5032;B Mining and quarrying;Almere (CP);2012;;
5033;B Mining and quarrying;Almere (CP);2013;;
5034;B Mining and quarrying;Almere (CP);2014;;
5035;B Mining and quarrying;Almere (CP);2015;;
5036;B Mining and quarrying;Almere (CP);2016;;
5037;B Mining and quarrying;Almere (CP);2017;;
5038;B Mining and quarrying;Flevoland-Midden (CP);1996;;
5039;B Mining and quarrying;Flevoland-Midden (CP);1997;;
5040;B Mining and quarrying;Flevoland-Midden (CP);1998;;
5041;B Mining and quarrying;Flevoland-Midden (CP);1999;;
5042;B Mining and quarrying;Flevoland-Midden (CP);2000;;
5043;B Mining and quarrying;Flevoland-Midden (CP);2001;;
5044;B Mining and quarrying;Flevoland-Midden (CP);2002;;
5045;B Mining and quarrying;Flevoland-Midden (CP);2003;;
5046;B Mining and quarrying;Flevoland-Midden (CP);2004;;
5047;B Mining and quarrying;Flevoland-Midden (CP);2005;;
5048;B Mining and quarrying;Flevoland-Midden (CP);2006;;
5049;B Mining and quarrying;Flevoland-Midden (CP);2007;;
5050;B Mining and quarrying;Flevoland-Midden (CP);2008;;
5051;B Mining and quarrying;Flevoland-Midden (CP);2009;;
5052;B Mining and quarrying;Flevoland-Midden (CP);2010;;
5053;B Mining and quarrying;Flevoland-Midden (CP);2011;;
5054;B Mining and quarrying;Flevoland-Midden (CP);2012;;
5055;B Mining and quarrying;Flevoland-Midden (CP);2013;;
5056;B Mining and quarrying;Flevoland-Midden (CP);2014;;
5057;B Mining and quarrying;Flevoland-Midden (CP);2015;;
5058;B Mining and quarrying;Flevoland-Midden (CP);2016;;
5059;B Mining and quarrying;Flevoland-Midden (CP);2017;;
5060;B Mining and quarrying;Noordoostpolder en Urk (CP);1996;;
5061;B Mining and quarrying;Noordoostpolder en Urk (CP);1997;;
5062;B Mining and quarrying;Noordoostpolder en Urk (CP);1998;;
5063;B Mining and quarrying;Noordoostpolder en Urk (CP);1999;;
5064;B Mining and quarrying;Noordoostpolder en Urk (CP);2000;;
5065;B Mining and quarrying;Noordoostpolder en Urk (CP);2001;;
5066;B Mining and quarrying;Noordoostpolder en Urk (CP);2002;;
5067;B Mining and quarrying;Noordoostpolder en Urk (CP);2003;;
5068;B Mining and quarrying;Noordoostpolder en Urk (CP);2004;;
5069;B Mining and quarrying;Noordoostpolder en Urk (CP);2005;;
5070;B Mining and quarrying;Noordoostpolder en Urk (CP);2006;;
5071;B Mining and quarrying;Noordoostpolder en Urk (CP);2007;;
5072;B Mining and quarrying;Noordoostpolder en Urk (CP);2008;;
5073;B Mining and quarrying;Noordoostpolder en Urk (CP);2009;;
5074;B Mining and quarrying;Noordoostpolder en Urk (CP);2010;;
5075;B Mining and quarrying;Noordoostpolder en Urk (CP);2011;;
5076;B Mining and quarrying;Noordoostpolder en Urk (CP);2012;;
5077;B Mining and quarrying;Noordoostpolder en Urk (CP);2013;;-17.1
5078;B Mining and quarrying;Noordoostpolder en Urk (CP);2014;;0.8
5079;B Mining and quarrying;Noordoostpolder en Urk (CP);2015;;-100.0
5080;B Mining and quarrying;Noordoostpolder en Urk (CP);2016;;
5081;B Mining and quarrying;Noordoostpolder en Urk (CP);2017;;
5082;B-E Industry (no construction), energy;The Netherlands;1996;;4.0
5083;B-E Industry (no construction), energy;The Netherlands;1997;;0.3
5084;B-E Industry (no construction), energy;The Netherlands;1998;;2.6
5085;B-E Industry (no construction), energy;The Netherlands;1999;;3.2
5086;B-E Industry (no construction), energy;The Netherlands;2000;;4.8
5087;B-E Industry (no construction), energy;The Netherlands;2001;;1.7
5088;B-E Industry (no construction), energy;The Netherlands;2002;;-0.4
5089;B-E Industry (no construction), energy;The Netherlands;2003;;-0.3
5090;B-E Industry (no construction), energy;The Netherlands;2004;;4.5
5091;B-E Industry (no construction), energy;The Netherlands;2005;;1.5
5092;B-E Industry (no construction), energy;The Netherlands;2006;;1.3
5093;B-E Industry (no construction), energy;The Netherlands;2007;;3.8
5094;B-E Industry (no construction), energy;The Netherlands;2008;;-0.2
5095;B-E Industry (no construction), energy;The Netherlands;2009;;-8.9
5096;B-E Industry (no construction), energy;The Netherlands;2010;;6.2
5097;B-E Industry (no construction), energy;The Netherlands;2011;;1.0
5098;B-E Industry (no construction), energy;The Netherlands;2012;;-1.2
5099;B-E Industry (no construction), energy;The Netherlands;2013;;1.0
5100;B-E Industry (no construction), energy;The Netherlands;2014;;-1.4
5101;B-E Industry (no construction), energy;The Netherlands;2015;;-1.6
5102;B-E Industry (no construction), energy;The Netherlands;2016;;
5103;B-E Industry (no construction), energy;The Netherlands;2017;;
5104;B-E Industry (no construction), energy;North Netherlands (LD);1996;;11.5
5105;B-E Industry (no construction), energy;North Netherlands (LD);1997;;-7.1
5106;B-E Industry (no construction), energy;North Netherlands (LD);1998;;-0.9
5107;B-E Industry (no construction), energy;North Netherlands (LD);1999;;-4.1
5108;B-E Industry (no construction), energy;North Netherlands (LD);2000;;0.2
5109;B-E Industry (no construction), energy;North Netherlands (LD);2001;;4.6
5110;B-E Industry (no construction), energy;North Netherlands (LD);2002;;1.5
5111;B-E Industry (no construction), energy;North Netherlands (LD);2003;;2.4
5112;B-E Industry (no construction), energy;North Netherlands (LD);2004;;2.0
5113;B-E Industry (no construction), energy;North Netherlands (LD);2005;;-1.7
5114;B-E Industry (no construction), energy;North Netherlands (LD);2006;;-0.7
5115;B-E Industry (no construction), energy;North Netherlands (LD);2007;;-2.2
5116;B-E Industry (no construction), energy;North Netherlands (LD);2008;;9.6
5117;B-E Industry (no construction), energy;North Netherlands (LD);2009;;-5.6
5118;B-E Industry (no construction), energy;North Netherlands (LD);2010;;15.0
5119;B-E Industry (no construction), energy;North Netherlands (LD);2011;;-4.2
5120;B-E Industry (no construction), energy;North Netherlands (LD);2012;;-0.9
5121;B-E Industry (no construction), energy;North Netherlands (LD);2013;;7.4
5122;B-E Industry (no construction), energy;North Netherlands (LD);2014;;-10.9
5123;B-E Industry (no construction), energy;North Netherlands (LD);2015;;-13.8
5124;B-E Industry (no construction), energy;North Netherlands (LD);2016;;
5125;B-E Industry (no construction), energy;North Netherlands (LD);2017;;
5126;B-E Industry (no construction), energy;East Netherlands (LD);1996;;4.0
5127;B-E Industry (no construction), energy;East Netherlands (LD);1997;;1.1
5128;B-E Industry (no construction), energy;East Netherlands (LD);1998;;4.2
5129;B-E Industry (no construction), energy;East Netherlands (LD);1999;;5.0
5130;B-E Industry (no construction), energy;East Netherlands (LD);2000;;4.6
5131;B-E Industry (no construction), energy;East Netherlands (LD);2001;;5.1
5132;B-E Industry (no construction), energy;East Netherlands (LD);2002;;-1.4
5133;B-E Industry (no construction), energy;East Netherlands (LD);2003;;1.2
5134;B-E Industry (no construction), energy;East Netherlands (LD);2004;;2.0
5135;B-E Industry (no construction), energy;East Netherlands (LD);2005;;1.6
5136;B-E Industry (no construction), energy;East Netherlands (LD);2006;;3.1
5137;B-E Industry (no construction), energy;East Netherlands (LD);2007;;4.2
5138;B-E Industry (no construction), energy;East Netherlands (LD);2008;;0.7
5139;B-E Industry (no construction), energy;East Netherlands (LD);2009;;-5.6
5140;B-E Industry (no construction), energy;East Netherlands (LD);2010;;0.7
5141;B-E Industry (no construction), energy;East Netherlands (LD);2011;;7.1
5142;B-E Industry (no construction), energy;East Netherlands (LD);2012;;-6.6
5143;B-E Industry (no construction), energy;East Netherlands (LD);2013;;0.1
5144;B-E Industry (no construction), energy;East Netherlands (LD);2014;;2.8
5145;B-E Industry (no construction), energy;East Netherlands (LD);2015;;2.4
5146;B-E Industry (no construction), energy;East Netherlands (LD);2016;;
5147;B-E Industry (no construction), energy;East Netherlands (LD);2017;;
5148;B-E Industry (no construction), energy;West Netherlands (LD);1996;;0.0
5149;B-E Industry (no construction), energy;West Netherlands (LD);1997;;0.0
5150;B-E Industry (no construction), energy;West Netherlands (LD);1998;;4.2
5151;B-E Industry (no construction), energy;West Netherlands (LD);1999;;1.3
5152;B-E Industry (no construction), energy;West Netherlands (LD);2000;;5.5
5153;B-E Industry (no construction), energy;West Netherlands (LD);2001;;0.3
5154;B-E Industry (no construction), energy;West Netherlands (LD);2002;;1.1
5155;B-E Industry (no construction), energy;West Netherlands (LD);2003;;0.7
5156;B-E Industry (no construction), energy;West Netherlands (LD);2004;;4.3
5157;B-E Industry (no construction), energy;West Netherlands (LD);2005;;3.6
5158;B-E Industry (no construction), energy;West Netherlands (LD);2006;;-0.9
5159;B-E Industry (no construction), energy;West Netherlands (LD);2007;;7.4
5160;B-E Industry (no construction), energy;West Netherlands (LD);2008;;-2.0
5161;B-E Industry (no construction), energy;West Netherlands (LD);2009;;-9.9
5162;B-E Industry (no construction), energy;West Netherlands (LD);2010;;2.5
5163;B-E Industry (no construction), energy;West Netherlands (LD);2011;;0.0
5164;B-E Industry (no construction), energy;West Netherlands (LD);2012;;0.1
5165;B-E Industry (no construction), energy;West Netherlands (LD);2013;;-0.3
5166;B-E Industry (no construction), energy;West Netherlands (LD);2014;;1.9
5167;B-E Industry (no construction), energy;West Netherlands (LD);2015;;0.0
5168;B-E Industry (no construction), energy;West Netherlands (LD);2016;;
5169;B-E Industry (no construction), energy;West Netherlands (LD);2017;;
5170;B-E Industry (no construction), energy;South Netherlands (LD);1996;;4.4
5171;B-E Industry (no construction), energy;South Netherlands (LD);1997;;4.9
5172;B-E Industry (no construction), energy;South Netherlands (LD);1998;;2.6
5173;B-E Industry (no construction), energy;South Netherlands (LD);1999;;7.5
5174;B-E Industry (no construction), energy;South Netherlands (LD);2000;;6.9
5175;B-E Industry (no construction), energy;South Netherlands (LD);2001;;-0.7
5176;B-E Industry (no construction), energy;South Netherlands (LD);2002;;-1.6
5177;B-E Industry (no construction), energy;South Netherlands (LD);2003;;-2.5
5178;B-E Industry (no construction), energy;South Netherlands (LD);2004;;5.5
5179;B-E Industry (no construction), energy;South Netherlands (LD);2005;;4.7
5180;B-E Industry (no construction), energy;South Netherlands (LD);2006;;3.8
5181;B-E Industry (no construction), energy;South Netherlands (LD);2007;;2.6
5182;B-E Industry (no construction), energy;South Netherlands (LD);2008;;-2.4
5183;B-E Industry (no construction), energy;South Netherlands (LD);2009;;-12.8
5184;B-E Industry (no construction), energy;South Netherlands (LD);2010;;11.0
5185;B-E Industry (no construction), energy;South Netherlands (LD);2011;;4.6
5186;B-E Industry (no construction), energy;South Netherlands (LD);2012;;0.7
5187;B-E Industry (no construction), energy;South Netherlands (LD);2013;;-0.8
5188;B-E Industry (no construction), energy;South Netherlands (LD);2014;;0.8
5189;B-E Industry (no construction), energy;South Netherlands (LD);2015;;2.5
5190;B-E Industry (no construction), energy;South Netherlands (LD);2016;;
5191;B-E Industry (no construction), energy;South Netherlands (LD);2017;;
5192;B-E Industry (no construction), energy;Extra-region (LD);1996;;12.0
5193;B-E Industry (no construction), energy;Extra-region (LD);1997;;-3.3
5194;B-E Industry (no construction), energy;Extra-region (LD);1998;;-4.1
5195;B-E Industry (no construction), energy;Extra-region (LD);1999;;10.1
5196;B-E Industry (no construction), energy;Extra-region (LD);2000;;-3.3
5197;B-E Industry (no construction), energy;Extra-region (LD);2001;;5.0
5198;B-E Industry (no construction), energy;Extra-region (LD);2002;;-5.8
5199;B-E Industry (no construction), energy;Extra-region (LD);2003;;-8.6
5200;B-E Industry (no construction), energy;Extra-region (LD);2004;;20.3
5201;B-E Industry (no construction), energy;Extra-region (LD);2005;;-22.0
5202;B-E Industry (no construction), energy;Extra-region (LD);2006;;1.9
5203;B-E Industry (no construction), energy;Extra-region (LD);2007;;6.3
5204;B-E Industry (no construction), energy;Extra-region (LD);2008;;-10.0
5205;B-E Industry (no construction), energy;Extra-region (LD);2009;;-7.5
5206;B-E Industry (no construction), energy;Extra-region (LD);2010;;-6.8
5207;B-E Industry (no construction), energy;Extra-region (LD);2011;;-12.0
5208;B-E Industry (no construction), energy;Extra-region (LD);2012;;-2.3
5209;B-E Industry (no construction), energy;Extra-region (LD);2013;;-5.8
5210;B-E Industry (no construction), energy;Extra-region (LD);2014;;-3.6
5211;B-E Industry (no construction), energy;Extra-region (LD);2015;;-1.0
5212;B-E Industry (no construction), energy;Extra-region (LD);2016;;
5213;B-E Industry (no construction), energy;Extra-region (LD);2017;;
5214;B-E Industry (no construction), energy;Groningen (PV);1996;;19.4
5215;B-E Industry (no construction), energy;Groningen (PV);1997;;-10.3
5216;B-E Industry (no construction), energy;Groningen (PV);1998;;-5.7
5217;B-E Industry (no construction), energy;Groningen (PV);1999;;-8.3
5218;B-E Industry (no construction), energy;Groningen (PV);2000;;-1.2
5219;B-E Industry (no construction), energy;Groningen (PV);2001;;6.6
5220;B-E Industry (no construction), energy;Groningen (PV);2002;;4.6
5221;B-E Industry (no construction), energy;Groningen (PV);2003;;4.5
5222;B-E Industry (no construction), energy;Groningen (PV);2004;;6.0
5223;B-E Industry (no construction), energy;Groningen (PV);2005;;-3.4
5224;B-E Industry (no construction), energy;Groningen (PV);2006;;1.0
5225;B-E Industry (no construction), energy;Groningen (PV);2007;;-7.3
5226;B-E Industry (no construction), energy;Groningen (PV);2008;;19.3
5227;B-E Industry (no construction), energy;Groningen (PV);2009;;-6.9
5228;B-E Industry (no construction), energy;Groningen (PV);2010;;21.8
5229;B-E Industry (no construction), energy;Groningen (PV);2011;;-7.3
5230;B-E Industry (no construction), energy;Groningen (PV);2012;;0.4
5231;B-E Industry (no construction), energy;Groningen (PV);2013;;10.0
5232;B-E Industry (no construction), energy;Groningen (PV);2014;;-15.1
5233;B-E Industry (no construction), energy;Groningen (PV);2015;;-19.2
5234;B-E Industry (no construction), energy;Groningen (PV);2016;;
5235;B-E Industry (no construction), energy;Groningen (PV);2017;;
5236;B-E Industry (no construction), energy;Friesland (PV);1996;;3.3
5237;B-E Industry (no construction), energy;Friesland (PV);1997;;-0.7
5238;B-E Industry (no construction), energy;Friesland (PV);1998;;10.2
5239;B-E Industry (no construction), energy;Friesland (PV);1999;;0.5
5240;B-E Industry (no construction), energy;Friesland (PV);2000;;4.5
5241;B-E Industry (no construction), energy;Friesland (PV);2001;;4.7
5242;B-E Industry (no construction), energy;Friesland (PV);2002;;-4.5
5243;B-E Industry (no construction), energy;Friesland (PV);2003;;-0.1
5244;B-E Industry (no construction), energy;Friesland (PV);2004;;-1.9
5245;B-E Industry (no construction), energy;Friesland (PV);2005;;-2.3
5246;B-E Industry (no construction), energy;Friesland (PV);2006;;-1.1
5247;B-E Industry (no construction), energy;Friesland (PV);2007;;8.8
5248;B-E Industry (no construction), energy;Friesland (PV);2008;;-7.0
5249;B-E Industry (no construction), energy;Friesland (PV);2009;;2.4
5250;B-E Industry (no construction), energy;Friesland (PV);2010;;0.2
5251;B-E Industry (no construction), energy;Friesland (PV);2011;;6.2
5252;B-E Industry (no construction), energy;Friesland (PV);2012;;-4.3
5253;B-E Industry (no construction), energy;Friesland (PV);2013;;0.5
5254;B-E Industry (no construction), energy;Friesland (PV);2014;;1.6
5255;B-E Industry (no construction), energy;Friesland (PV);2015;;-0.6
5256;B-E Industry (no construction), energy;Friesland (PV);2016;;
5257;B-E Industry (no construction), energy;Friesland (PV);2017;;
5258;B-E Industry (no construction), energy;Drenthe (PV);1996;;0.3
5259;B-E Industry (no construction), energy;Drenthe (PV);1997;;-4.3
5260;B-E Industry (no construction), energy;Drenthe (PV);1998;;1.5
5261;B-E Industry (no construction), energy;Drenthe (PV);1999;;1.4
5262;B-E Industry (no construction), energy;Drenthe (PV);2000;;-1.2
5263;B-E Industry (no construction), energy;Drenthe (PV);2001;;-0.4
5264;B-E Industry (no construction), energy;Drenthe (PV);2002;;-0.2
5265;B-E Industry (no construction), energy;Drenthe (PV);2003;;-0.4
5266;B-E Industry (no construction), energy;Drenthe (PV);2004;;-5.5
5267;B-E Industry (no construction), energy;Drenthe (PV);2005;;4.8
5268;B-E Industry (no construction), energy;Drenthe (PV);2006;;-5.8
5269;B-E Industry (no construction), energy;Drenthe (PV);2007;;6.5
5270;B-E Industry (no construction), energy;Drenthe (PV);2008;;-5.9
5271;B-E Industry (no construction), energy;Drenthe (PV);2009;;-8.3
5272;B-E Industry (no construction), energy;Drenthe (PV);2010;;2.3
5273;B-E Industry (no construction), energy;Drenthe (PV);2011;;-0.2
5274;B-E Industry (no construction), energy;Drenthe (PV);2012;;-3.3
5275;B-E Industry (no construction), energy;Drenthe (PV);2013;;0.9
5276;B-E Industry (no construction), energy;Drenthe (PV);2014;;1.1
5277;B-E Industry (no construction), energy;Drenthe (PV);2015;;-3.7
5278;B-E Industry (no construction), energy;Drenthe (PV);2016;;
5279;B-E Industry (no construction), energy;Drenthe (PV);2017;;
5280;B-E Industry (no construction), energy;Overijssel (PV);1996;;5.1
5281;B-E Industry (no construction), energy;Overijssel (PV);1997;;2.8
5282;B-E Industry (no construction), energy;Overijssel (PV);1998;;3.2
5283;B-E Industry (no construction), energy;Overijssel (PV);1999;;5.4
5284;B-E Industry (no construction), energy;Overijssel (PV);2000;;4.5
5285;B-E Industry (no construction), energy;Overijssel (PV);2001;;4.8
5286;B-E Industry (no construction), energy;Overijssel (PV);2002;;-1.7
5287;B-E Industry (no construction), energy;Overijssel (PV);2003;;3.0
5288;B-E Industry (no construction), energy;Overijssel (PV);2004;;2.8
5289;B-E Industry (no construction), energy;Overijssel (PV);2005;;2.9
5290;B-E Industry (no construction), energy;Overijssel (PV);2006;;2.0
5291;B-E Industry (no construction), energy;Overijssel (PV);2007;;3.8
5292;B-E Industry (no construction), energy;Overijssel (PV);2008;;5.2
5293;B-E Industry (no construction), energy;Overijssel (PV);2009;;-7.7
5294;B-E Industry (no construction), energy;Overijssel (PV);2010;;0.3
5295;B-E Industry (no construction), energy;Overijssel (PV);2011;;4.0
5296;B-E Industry (no construction), energy;Overijssel (PV);2012;;-5.3
5297;B-E Industry (no construction), energy;Overijssel (PV);2013;;0.5
5298;B-E Industry (no construction), energy;Overijssel (PV);2014;;2.3
5299;B-E Industry (no construction), energy;Overijssel (PV);2015;;2.7
5300;B-E Industry (no construction), energy;Overijssel (PV);2016;;
5301;B-E Industry (no construction), energy;Overijssel (PV);2017;;
5302;B-E Industry (no construction), energy;Flevoland (PV);1996;;2.5
