ID;Geslacht;Diplomasoort;Studierichting;Vooropleiding;Herkomstgroepering;Opleidingsvorm;Perioden;TotaalGediplomeerden_1;StudieduurInMaanden_2
1653;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2010/'11;265;66.0
1654;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2011/'12;281;68.0
1655;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Voltijd;2012/'13;229;69.0
1656;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1995/'96;13;
1657;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1996/'97;7;
1658;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1997/'98;9;
1659;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1998/'99;10;
1660;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;1999/'00;6;
1661;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2000/'01;15;
1662;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2001/'02;11;
1663;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2002/'03;18;
1664;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2003/'04;25;
1665;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2004/'05;31;
1666;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2005/'06;22;
1667;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2006/'07;23;
1668;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2007/'08;15;
1669;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2008/'09;28;
1670;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2009/'10;28;
1671;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2010/'11;20;
1672;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2011/'12;28;
1673;Totaal mannen en vrouwen;Bachelor;0;HAVO;(voormalige) Nederlandse Antillen, Aruba;Deeltijd;2012/'13;16;
1674;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1995/'96;106;59.0
1675;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1996/'97;130;59.0
1676;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1997/'98;130;58.0
1677;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1998/'99;170;57.0
1678;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;1999/'00;251;57.0
1679;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2000/'01;323;58.0
1680;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2001/'02;360;58.0
1681;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2002/'03;415;56.0
1682;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2003/'04;527;59.0
1683;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2004/'05;604;59.0
1684;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2005/'06;678;59.0
1685;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2006/'07;662;59.0
1686;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2007/'08;738;60.0
1687;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2008/'09;801;61.0
1688;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2009/'10;837;62.0
1689;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2010/'11;868;62.0
1690;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2011/'12;945;63.0
1691;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Totaal opleidingsvorm;2012/'13;884;64.0
1692;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;1995/'96;101;59.0
1693;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;1996/'97;124;59.0
1694;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;1997/'98;122;57.0
1695;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;1998/'99;157;56.0
1696;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;1999/'00;242;56.0
1697;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2000/'01;311;57.0
1698;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2001/'02;340;57.0
1699;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2002/'03;389;55.0
1700;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2003/'04;504;58.0
1701;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2004/'05;565;58.0
1702;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2005/'06;647;58.0
1703;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2006/'07;630;58.0
1704;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2007/'08;713;59.0
1705;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2008/'09;765;60.0
1706;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2009/'10;812;61.0
1707;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2010/'11;831;61.0
1708;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2011/'12;905;62.0
1709;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Voltijd;2012/'13;855;63.0
1710;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;1995/'96;5;
1711;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;1996/'97;6;
1712;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;1997/'98;8;
1713;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;1998/'99;13;
1714;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;1999/'00;9;
1715;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2000/'01;12;
1716;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2001/'02;20;
1717;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2002/'03;26;
1718;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2003/'04;23;
1719;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2004/'05;39;
1720;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2005/'06;31;
1721;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2006/'07;32;
1722;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2007/'08;25;
1723;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2008/'09;36;
1724;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2009/'10;25;
1725;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2010/'11;37;
1726;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2011/'12;40;
1727;Totaal mannen en vrouwen;Bachelor;0;HAVO;Overig niet-westerse allochtoon;Deeltijd;2012/'13;29;
1728;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1995/'96;70;56.0
1729;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1996/'97;57;59.0
1730;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1997/'98;68;50.0
1731;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1998/'99;113;49.0
1732;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;1999/'00;106;50.0
1733;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2000/'01;107;46.0
1734;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2001/'02;110;47.0
1735;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2002/'03;93;52.0
1736;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2003/'04;13;
1737;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2004/'05;14;
1738;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2005/'06;10;
1739;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2006/'07;8;
1740;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2007/'08;6;
1741;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2008/'09;13;
1742;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2009/'10;6;
1743;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2010/'11;7;
1744;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2011/'12;7;
1745;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Totaal opleidingsvorm;2012/'13;3;
1746;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;1995/'96;36;
1747;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;1996/'97;23;
1748;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;1997/'98;34;
1749;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;1998/'99;59;48.0
1750;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;1999/'00;51;52.0
1751;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2000/'01;34;
1752;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2001/'02;25;
1753;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2002/'03;23;
1754;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2003/'04;8;
1755;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2004/'05;10;
1756;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2005/'06;8;
1757;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2006/'07;8;
1758;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2007/'08;5;
1759;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2008/'09;11;
1760;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2009/'10;3;
1761;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2010/'11;5;
1762;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2011/'12;7;
1763;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Voltijd;2012/'13;3;
1764;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;1995/'96;34;
1765;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;1996/'97;34;
1766;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;1997/'98;34;
1767;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;1998/'99;54;50.0
1768;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;1999/'00;55;49.0
1769;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2000/'01;73;44.0
1770;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2001/'02;85;48.0
1771;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2002/'03;70;52.0
1772;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2003/'04;5;
1773;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2004/'05;4;
1774;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2005/'06;2;
1775;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2006/'07;0;0.0
1776;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2007/'08;1;
1777;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2008/'09;2;
1778;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2009/'10;3;
1779;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2010/'11;2;
1780;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2011/'12;0;0.0
1781;Totaal mannen en vrouwen;Bachelor;0;HAVO;Herkomst onbekend;Deeltijd;2012/'13;0;0.0
1782;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1995/'96;10352;54.0
1783;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1996/'97;8358;54.0
1784;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1997/'98;9652;53.0
1785;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1998/'99;10144;52.0
1786;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;1999/'00;10296;52.0
1787;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2000/'01;9659;52.0
1788;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2001/'02;9171;53.0
1789;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2002/'03;9083;53.0
1790;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2003/'04;8585;53.0
1791;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2004/'05;8184;54.0
1792;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2005/'06;8047;54.0
1793;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2006/'07;7551;54.0
1794;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2007/'08;7120;54.0
1795;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2008/'09;7335;54.0
1796;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2009/'10;7218;54.0
1797;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2010/'11;7149;54.0
1798;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2011/'12;7571;55.0
1799;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Totaal opleidingsvorm;2012/'13;7353;54.0
1800;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;1995/'96;9560;54.0
1801;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;1996/'97;7728;54.0
1802;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;1997/'98;8962;52.0
1803;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;1998/'99;9448;52.0
1804;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;1999/'00;9591;51.0
1805;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2000/'01;8906;52.0
1806;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2001/'02;8352;52.0
1807;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2002/'03;8193;51.0
1808;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2003/'04;7589;52.0
1809;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2004/'05;7087;52.0
1810;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2005/'06;6986;52.0
1811;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2006/'07;6638;52.0
1812;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2007/'08;6250;52.0
1813;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2008/'09;6520;52.0
1814;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2009/'10;6520;52.0
1815;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2010/'11;6451;52.0
1816;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2011/'12;6778;52.0
1817;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Voltijd;2012/'13;6730;51.0
1818;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;1995/'96;792;56.0
1819;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;1996/'97;630;60.0
1820;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;1997/'98;690;62.0
1821;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;1998/'99;696;61.0
1822;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;1999/'00;705;61.0
1823;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2000/'01;753;63.0
1824;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2001/'02;819;64.0
1825;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2002/'03;890;63.0
1826;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2003/'04;996;65.0
1827;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2004/'05;1097;64.0
1828;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2005/'06;1061;66.0
1829;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2006/'07;913;68.0
1830;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2007/'08;870;71.0
1831;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2008/'09;815;74.0
1832;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2009/'10;698;77.0
1833;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2010/'11;698;77.0
1834;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2011/'12;793;79.0
1835;Totaal mannen en vrouwen;Bachelor;0;VWO;Totaal herkomstgroepering;Deeltijd;2012/'13;623;80.0
1836;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;1995/'96;9310;53.0
1837;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;1996/'97;7446;54.0
1838;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;1997/'98;8674;52.0
1839;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;1998/'99;9022;52.0
1840;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;1999/'00;9232;52.0
1841;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2000/'01;8570;52.0
1842;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2001/'02;8157;53.0
1843;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2002/'03;8005;52.0
1844;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2003/'04;7596;53.0
1845;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2004/'05;7212;54.0
1846;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2005/'06;7063;53.0
1847;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2006/'07;6697;53.0
1848;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2007/'08;6360;54.0
1849;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2008/'09;6460;54.0
1850;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2009/'10;6363;54.0
1851;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2010/'11;6332;54.0
1852;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2011/'12;6683;55.0
1853;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Totaal opleidingsvorm;2012/'13;6647;54.0
1854;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;1995/'96;8631;53.0
1855;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;1996/'97;6936;54.0
1856;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;1997/'98;8099;52.0
1857;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;1998/'99;8446;52.0
1858;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;1999/'00;8633;51.0
1859;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2000/'01;7941;51.0
1860;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2001/'02;7491;52.0
1861;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2002/'03;7262;51.0
1862;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2003/'04;6754;52.0
1863;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2004/'05;6251;52.0
1864;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2005/'06;6155;51.0
1865;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2006/'07;5906;51.0
1866;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2007/'08;5605;52.0
1867;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2008/'09;5771;51.0
1868;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2009/'10;5769;52.0
1869;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2010/'11;5730;52.0
1870;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2011/'12;6005;52.0
1871;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Voltijd;2012/'13;6104;51.0
1872;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Deeltijd;1995/'96;679;56.0
1873;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Deeltijd;1996/'97;510;60.0
1874;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Deeltijd;1997/'98;575;62.0
1875;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Deeltijd;1998/'99;576;62.0
1876;Totaal mannen en vrouwen;Bachelor;0;VWO;Autochtoon;Deeltijd;1999/'00;599;62.0
