ID;Bouwjaar;TenaamstellingEnLeeftijdParticulier;Provincie;Perioden;VoertuigenMetBromfietskenteken_1;Snorfiets_2;Bromfiets_3;Brommobiel_4;OverigeVoertuigenMetBromfietskenteken_5
236;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2024;1769.0;434.0;1281.0;49.0;5.0
237;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Utrecht (PV);2025;1591.0;278.0;1254.0;57.0;2.0
238;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2019;2981.0;1442.0;1498.0;36.0;5.0
239;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2020;2881.0;1295.0;1555.0;25.0;6.0
240;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2021;2717.0;1116.0;1565.0;33.0;3.0
241;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2022;2582.0;1022.0;1524.0;32.0;4.0
242;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2023;3206.0;1131.0;2029.0;41.0;5.0
243;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2024;3297.0;800.0;2452.0;42.0;3.0
244;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Holland (PV);2025;3156.0;596.0;2505.0;52.0;3.0
245;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2019;2966.0;1415.0;1531.0;17.0;3.0
246;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2020;3124.0;1470.0;1625.0;22.0;7.0
247;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2021;2884.0;1396.0;1467.0;13.0;8.0
248;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2022;2794.0;1408.0;1358.0;25.0;3.0
249;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2023;3602.0;1615.0;1957.0;29.0;1.0
250;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2024;3944.0;1190.0;2713.0;37.0;4.0
251;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zuid-Holland (PV);2025;3776.0;917.0;2800.0;57.0;2.0
252;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2019;757.0;243.0;508.0;5.0;1.0
253;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2020;838.0;282.0;545.0;8.0;3.0
254;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2021;801.0;289.0;504.0;7.0;1.0
255;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2022;782.0;270.0;498.0;14.0;0.0
256;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2023;989.0;299.0;665.0;24.0;1.0
257;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2024;1097.0;279.0;804.0;12.0;2.0
258;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Zeeland (PV);2025;1140.0;206.0;919.0;13.0;2.0
259;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2019;2306.0;1393.0;881.0;30.0;2.0
260;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2020;2466.0;1462.0;972.0;30.0;2.0
261;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2021;2493.0;1455.0;1009.0;28.0;1.0
262;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2022;2254.0;1270.0;960.0;21.0;3.0
263;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2023;3010.0;1395.0;1578.0;35.0;2.0
264;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2024;3268.0;1045.0;2165.0;53.0;5.0
265;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Noord-Brabant (PV);2025;3053.0;688.0;2309.0;55.0;1.0
266;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2019;777.0;439.0;325.0;12.0;1.0
267;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2020;838.0;469.0;358.0;10.0;1.0
268;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2021;769.0;405.0;348.0;15.0;1.0
269;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2022;788.0;378.0;394.0;16.0;0.0
270;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2023;958.0;415.0;523.0;18.0;2.0
271;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2024;947.0;282.0;640.0;24.0;1.0
272;Totaal alle bouwjaren;Leeftijd: 16 tot 18 jaar;Limburg (PV);2025;862.0;203.0;648.0;11.0;0.0
273;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2019;28618.0;15985.0;12483.0;112.0;38.0
274;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2020;29386.0;16690.0;12544.0;103.0;49.0
275;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2021;32051.0;18522.0;13356.0;126.0;47.0
276;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2022;33004.0;18868.0;13953.0;147.0;36.0
277;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2023;32097.0;17211.0;14688.0;153.0;45.0
278;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2024;31515.0;13161.0;18170.0;151.0;33.0
279;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Nederland;2025;31561.0;10695.0;20623.0;214.0;29.0
280;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2019;806.0;399.0;400.0;6.0;1.0
281;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2020;826.0;442.0;377.0;3.0;4.0
282;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2021;918.0;511.0;395.0;6.0;6.0
283;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2022;1002.0;578.0;418.0;5.0;1.0
284;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2023;974.0;524.0;445.0;3.0;2.0
285;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2024;938.0;364.0;572.0;2.0;0.0
286;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Groningen (PV);2025;994.0;317.0;674.0;2.0;1.0
287;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2019;947.0;410.0;534.0;3.0;0.0
288;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2020;1028.0;495.0;530.0;2.0;1.0
289;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2021;1204.0;623.0;573.0;6.0;2.0
290;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2022;1239.0;633.0;599.0;3.0;4.0
291;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2023;1187.0;558.0;622.0;5.0;2.0
292;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2024;1152.0;436.0;709.0;6.0;1.0
293;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Fryslân (PV);2025;1125.0;344.0;774.0;4.0;3.0
294;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2019;701.0;385.0;315.0;1.0;0.0
295;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2020;783.0;446.0;331.0;6.0;0.0
296;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2021;825.0;497.0;324.0;3.0;1.0
297;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2022;817.0;502.0;313.0;2.0;0.0
298;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2023;839.0;479.0;357.0;3.0;0.0
299;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2024;858.0;378.0;478.0;2.0;0.0
300;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Drenthe (PV);2025;876.0;306.0;566.0;2.0;2.0
301;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2019;1814.0;944.0;863.0;4.0;3.0
302;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2020;1835.0;1035.0;788.0;9.0;3.0
303;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2021;2080.0;1232.0;835.0;9.0;4.0
304;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2022;2206.0;1312.0;883.0;8.0;3.0
305;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2023;2173.0;1219.0;939.0;9.0;6.0
306;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2024;2115.0;1019.0;1083.0;10.0;3.0
307;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Overijssel (PV);2025;2133.0;844.0;1282.0;6.0;1.0
308;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2019;700.0;499.0;200.0;1.0;0.0
309;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2020;817.0;572.0;244.0;1.0;0.0
310;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2021;856.0;597.0;256.0;3.0;0.0
311;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2022;984.0;695.0;285.0;4.0;0.0
312;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2023;976.0;684.0;287.0;4.0;1.0
313;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2024;901.0;560.0;337.0;4.0;0.0
314;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Flevoland (PV);2025;870.0;468.0;400.0;2.0;0.0
315;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2019;3756.0;2092.0;1617.0;41.0;6.0
316;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2020;3718.0;2143.0;1549.0;21.0;5.0
317;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2021;4227.0;2514.0;1682.0;28.0;3.0
318;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2022;4375.0;2559.0;1775.0;38.0;3.0
319;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2023;4189.0;2278.0;1862.0;43.0;6.0
320;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2024;4044.0;1686.0;2314.0;36.0;8.0
321;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Gelderland (PV);2025;4075.0;1394.0;2603.0;74.0;4.0
322;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2019;2389.0;1237.0;1142.0;7.0;3.0
323;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2020;2536.0;1362.0;1162.0;8.0;4.0
324;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2021;2605.0;1396.0;1195.0;11.0;3.0
325;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2022;2657.0;1382.0;1257.0;17.0;1.0
326;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2023;2382.0;1159.0;1211.0;8.0;4.0
327;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2024;2281.0;812.0;1445.0;22.0;2.0
328;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Utrecht (PV);2025;2322.0;607.0;1689.0;25.0;1.0
329;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2019;5355.0;2985.0;2350.0;12.0;8.0
330;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2020;5165.0;2769.0;2366.0;15.0;15.0
331;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2021;5378.0;2662.0;2685.0;19.0;12.0
332;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2022;5399.0;2564.0;2805.0;26.0;4.0
333;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2023;5239.0;2301.0;2899.0;34.0;5.0
334;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2024;5167.0;1654.0;3473.0;35.0;5.0
335;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Holland (PV);2025;5017.0;1317.0;3650.0;47.0;3.0
336;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2019;5841.0;3261.0;2555.0;18.0;7.0
337;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2020;6015.0;3414.0;2578.0;14.0;9.0
338;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2021;6235.0;3643.0;2563.0;19.0;10.0
339;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2022;6306.0;3642.0;2639.0;16.0;9.0
340;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2023;6451.0;3533.0;2905.0;9.0;4.0
341;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2024;6483.0;2796.0;3670.0;13.0;4.0
342;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zuid-Holland (PV);2025;6547.0;2289.0;4229.0;21.0;8.0
343;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2019;857.0;363.0;490.0;4.0;0.0
344;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2020;989.0;430.0;554.0;4.0;1.0
345;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2021;1165.0;551.0;609.0;3.0;2.0
346;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2022;1207.0;623.0;580.0;3.0;1.0
347;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2023;1185.0;584.0;592.0;7.0;2.0
348;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2024;1179.0;472.0;704.0;3.0;0.0
349;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Zeeland (PV);2025;1289.0;415.0;868.0;6.0;0.0
350;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2019;3844.0;2486.0;1337.0;12.0;9.0
351;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2020;4057.0;2651.0;1392.0;11.0;3.0
352;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2021;4766.0;3208.0;1542.0;14.0;2.0
353;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2022;4991.0;3324.0;1645.0;13.0;9.0
354;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2023;4753.0;2910.0;1816.0;16.0;11.0
355;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2024;4710.0;2253.0;2438.0;10.0;9.0
356;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Noord-Brabant (PV);2025;4772.0;1862.0;2886.0;19.0;5.0
357;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2019;1608.0;924.0;680.0;3.0;1.0
358;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2020;1617.0;931.0;673.0;9.0;4.0
359;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2021;1792.0;1088.0;697.0;5.0;2.0
360;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2022;1821.0;1054.0;754.0;12.0;1.0
361;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2023;1749.0;982.0;753.0;12.0;2.0
362;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2024;1687.0;731.0;947.0;8.0;1.0
363;Totaal alle bouwjaren;Leeftijd: 18 tot 20 jaar;Limburg (PV);2025;1541.0;532.0;1002.0;6.0;1.0
364;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2019;84370.0;55801.0;28202.0;262.0;105.0
365;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2020;85084.0;57020.0;27757.0;208.0;99.0
366;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2021;95262.0;64974.0;29948.0;243.0;97.0
367;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2022;101834.0;69275.0;32178.0;277.0;104.0
368;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2023;102498.0;67060.0;35042.0;289.0;107.0
369;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2024;96066.0;54662.0;40938.0;356.0;110.0
370;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Nederland;2025;88692.0;44871.0;43236.0;473.0;112.0
371;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2019;2908.0;1917.0;972.0;12.0;7.0
372;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2020;2992.0;2001.0;979.0;8.0;4.0
373;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2021;3515.0;2404.0;1095.0;11.0;5.0
374;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2022;3885.0;2668.0;1197.0;10.0;10.0
375;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2023;3862.0;2572.0;1272.0;10.0;8.0
376;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2024;3805.0;2206.0;1577.0;10.0;12.0
377;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Groningen (PV);2025;3557.0;1839.0;1695.0;15.0;8.0
378;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2019;3022.0;1751.0;1249.0;20.0;2.0
379;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2020;3236.0;1945.0;1277.0;9.0;5.0
380;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2021;3820.0;2437.0;1375.0;6.0;2.0
381;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2022;4286.0;2719.0;1557.0;7.0;3.0
382;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2023;4321.0;2705.0;1603.0;7.0;6.0
383;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2024;4146.0;2311.0;1820.0;10.0;5.0
384;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Fryslân (PV);2025;3813.0;1890.0;1902.0;16.0;5.0
385;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2019;2039.0;1351.0;677.0;6.0;5.0
386;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2020;2113.0;1434.0;674.0;5.0;0.0
387;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2021;2510.0;1781.0;722.0;5.0;2.0
388;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2022;2767.0;1971.0;791.0;4.0;1.0
389;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2023;2801.0;1884.0;909.0;7.0;1.0
390;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2024;2566.0;1610.0;944.0;11.0;1.0
391;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Drenthe (PV);2025;2373.0;1339.0;1016.0;15.0;3.0
392;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2019;5490.0;3643.0;1811.0;25.0;11.0
393;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2020;5752.0;3876.0;1849.0;19.0;8.0
394;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2021;6678.0;4605.0;2047.0;19.0;7.0
395;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2022;7067.0;4929.0;2108.0;23.0;7.0
396;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2023;7108.0;4839.0;2232.0;28.0;9.0
397;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2024;6664.0;4062.0;2576.0;22.0;4.0
398;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Overijssel (PV);2025;6112.0;3396.0;2682.0;24.0;10.0
399;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2019;2178.0;1663.0;508.0;3.0;4.0
400;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2020;2181.0;1730.0;448.0;2.0;1.0
401;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2021;2506.0;2020.0;485.0;0.0;1.0
402;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2022;2767.0;2206.0;556.0;1.0;4.0
403;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2023;2723.0;2145.0;571.0;4.0;3.0
404;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2024;2531.0;1882.0;645.0;4.0;0.0
405;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Flevoland (PV);2025;2417.0;1663.0;746.0;6.0;2.0
406;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2019;9899.0;6799.0;3032.0;50.0;18.0
407;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2020;10220.0;7226.0;2948.0;29.0;17.0
408;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2021;11373.0;8108.0;3219.0;31.0;15.0
409;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2022;12418.0;8803.0;3562.0;39.0;14.0
410;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2023;12849.0;8630.0;4165.0;41.0;13.0
411;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2024;11914.0;6907.0;4945.0;49.0;13.0
412;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Gelderland (PV);2025;10927.0;5701.0;5151.0;60.0;15.0
413;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2019;6102.0;3801.0;2288.0;7.0;6.0
414;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2020;6248.0;3983.0;2250.0;10.0;5.0
415;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2021;6803.0;4345.0;2438.0;13.0;7.0
416;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2022;7028.0;4416.0;2598.0;9.0;5.0
417;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2023;7063.0;4135.0;2916.0;9.0;3.0
418;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2024;6513.0;3182.0;3313.0;11.0;7.0
419;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Utrecht (PV);2025;5940.0;2487.0;3426.0;20.0;7.0
420;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2019;16291.0;10628.0;5614.0;32.0;17.0
421;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2020;15114.0;9310.0;5748.0;35.0;21.0
422;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2021;15972.0;9518.0;6370.0;64.0;20.0
423;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2022;16520.0;9555.0;6869.0;76.0;20.0
424;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2023;16396.0;8981.0;7315.0;82.0;18.0
425;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2024;15369.0;6755.0;8457.0;139.0;18.0
426;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Noord-Holland (PV);2025;14041.0;5229.0;8599.0;198.0;15.0
427;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2019;18265.0;11705.0;6509.0;33.0;18.0
428;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2020;18701.0;12401.0;6259.0;25.0;16.0
429;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2021;20429.0;14017.0;6363.0;34.0;15.0
430;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2022;21452.0;14763.0;6629.0;42.0;18.0
431;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2023;21489.0;14326.0;7108.0;33.0;22.0
432;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2024;20532.0;11945.0;8522.0;37.0;28.0
433;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zuid-Holland (PV);2025;19484.0;10170.0;9251.0;39.0;24.0
434;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2019;1806.0;1014.0;775.0;14.0;3.0
435;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2020;1921.0;1109.0;798.0;13.0;1.0
436;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2021;2307.0;1432.0;862.0;10.0;3.0
437;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2022;2591.0;1635.0;941.0;8.0;7.0
438;Totaal alle bouwjaren;Leeftijd: 20 tot 25 jaar;Zeeland (PV);2023;2760.0;1736.0;1006.0;11.0;7.0
