ID;BedrijfstakkenBranchesSBI2008;Perioden;Ondernemingengroep_1;BalanstotaalEindstand_2;ImmaterieleVasteActiva_3;MaterieleVasteActiva_4;DeelnemingenTotaal_5;DeelnemingenBinnenland_6;DeelnemingenBuitenland_7;LanglopendeVorderingen_8;Voorraden_9;KortlopendeVorderingen_10;Handelsdebiteuren_11;LiquideMiddelen_12;EigenVermogen_13;BelangVanDerden_14;Egalisatierekening_15;Voorzieningen_16;LanglopendeSchulden_17;KortlopendeSchulden_18;Handelscrediteuren_19;NettoOmzet_20;LoonSalarisEnSocialePremies_21;Afschrijvingen_22;KostenVanDeOmzet_23;Bedrijfsresultaat_24;Rentebaten_25;Rentelasten_26;OverigeFinancieleResultaten_27;ResultaatUitDeelnemingenTotaal_28;ResultaatUitDeelnemingenBinnenland_29;ResultaatUitDeelnemingenBuitenland_30;BuitengewoneBatenEnLastenSaldo_31;BuitengewoneBaten_32;BuitengewoneLasten_33;ResultaatVoorBelastingen_34;Vennootschapsbelasting_35;AandeelVanDerden_36;ResultaatNetto_37;Winstuitkeringen_38
738;55 Logiesverstrekking;2017;2537.0;14997.7;453.5;8499.8;1040.1;696.4;343.6;1239.7;309.7;1523.1;431.1;1500.7;5935.4;12.4;2.6;483.1;5254.9;2759.5;549.7;8315.4;1863.0;563.0;4856.4;1033.0;30.9;230.0;8.5;217.1;179.4;37.7;-8.1;9.2;17.3;1051.4;191.3;-1.5;858.6;291.1
739;55 Logiesverstrekking;2018;2733.0;20680.3;755.6;12722.9;1260.6;813.1;447.5;1574.3;387.5;1849.5;476.8;1653.1;8045.8;10.1;1.3;919.6;8202.7;2833.7;667.1;9118.8;2111.0;653.1;5127.7;1226.9;27.5;271.3;-31.9;172.1;139.6;32.5;-1.8;11.2;12.9;1121.5;193.4;14.5;942.7;419.5
740;55 Logiesverstrekking;2019;2866.0;22021.5;715.2;13742.0;1430.7;945.8;484.9;1967.0;327.5;1814.4;393.3;1631.6;8459.3;7.0;0.9;865.9;9234.1;2866.1;588.2;9227.2;2218.9;717.7;5363.4;927.2;48.0;294.4;-10.0;249.1;251.7;-2.6;6.1;39.7;33.6;926.0;162.7;4.1;767.4;378.8
741;55 Logiesverstrekking;2020;3012.0;24342.3;1594.1;15124.7;1462.1;1127.3;334.8;1761.3;241.1;2253.6;249.9;1655.3;8093.8;4.7;0.8;719.3;11234.5;3762.5;526.7;5557.8;1741.2;703.7;3726.6;-613.8;24.3;350.0;-55.2;-39.3;118.6;-157.9;22.0;56.2;34.2;-1012.2;42.7;4.1;-965.4;72.6
742;55 Logiesverstrekking;2021;3787.0;33699.6;1576.4;15981.8;6170.2;1667.0;4503.3;3077.5;361.5;3983.5;312.7;2235.9;13841.6;11.9;1.4;778.9;12295.5;6121.6;648.6;6257.2;1763.7;633.4;3630.9;229.3;32.4;336.9;40.3;333.8;305.3;28.5;202.2;226.0;23.7;501.0;38.9;1.2;463.3;175.4
743;55 Logiesverstrekking;2022;3967.0;43566.8;1829.0;18751.4;7522.6;2181.8;5340.8;3746.7;1215.8;5865.2;1126.6;3509.3;17286.5;49.5;3.2;897.8;15547.7;8657.9;1124.1;15558.7;2824.2;983.7;10301.3;1449.5;89.7;510.5;43.8;814.2;504.6;309.6;199.9;248.8;48.9;2086.6;265.7;0.2;1821.0;189.5
744;56 Eet- en drinkgelegenheden;2011;6191.0;6884.1;380.9;2356.8;677.7;300.0;377.7;551.2;128.0;1490.8;339.9;958.8;2578.2;2.4;0.0;452.7;2028.6;1387.3;435.1;7525.7;2544.5;350.1;4027.3;603.7;20.7;127.6;6.8;95.2;69.4;25.8;3.2;33.1;29.9;602.1;97.3;-0.8;504.0;557.6
745;56 Eet- en drinkgelegenheden;2012;6636.0;8306.7;868.2;2723.9;730.5;347.8;382.7;624.1;183.4;1780.5;351.2;1044.8;3193.2;1.9;0.0;488.2;1871.6;2279.7;472.0;8746.4;2821.2;360.4;4931.1;633.8;21.3;124.5;7.9;53.6;53.7;-0.1;12.5;38.7;26.2;604.6;111.5;-1.2;491.8;176.7
746;56 Eet- en drinkgelegenheden;2013;7073.0;8970.2;853.0;2993.5;744.6;376.7;367.8;744.4;180.7;1787.9;351.6;1314.5;3665.1;1.6;0.0;494.5;2035.1;2281.0;492.9;8973.8;2989.0;362.9;5060.9;561.0;19.2;119.2;3.4;89.2;45.0;44.2;-0.9;29.8;30.7;552.7;106.6;-0.9;445.2;349.5
747;56 Eet- en drinkgelegenheden;2014;7768.0;10075.7;879.0;3277.1;1018.3;543.3;475.0;834.8;220.7;2273.4;394.7;1177.6;4227.3;1.6;0.0;671.7;2196.2;2414.3;564.6;9802.8;3148.3;390.4;5461.0;803.1;35.4;128.3;14.8;164.4;108.3;56.1;-5.0;36.6;41.6;884.4;144.2;-1.2;739.1;275.5
748;56 Eet- en drinkgelegenheden;2015;8310.0;8941.4;416.3;2917.2;1041.5;495.2;546.3;918.7;233.7;1805.2;385.0;1223.7;3988.5;0.9;0.0;527.0;2009.1;1859.8;556.1;9595.9;3152.0;368.4;5241.1;834.3;24.5;114.4;22.3;165.3;161.9;3.4;6.4;32.4;26.0;938.4;143.7;-1.0;793.7;842.8
749;56 Eet- en drinkgelegenheden;2016;9231.0;9761.3;436.1;3165.2;986.5;633.6;352.9;1000.2;245.1;2109.4;454.0;1364.8;4012.8;0.6;0.0;527.8;2576.9;2001.1;642.1;10855.6;3423.7;401.4;6000.8;1029.7;21.9;120.4;18.8;125.8;131.4;-5.5;5.5;38.6;33.0;1081.4;183.0;-0.1;898.3;359.8
750;56 Eet- en drinkgelegenheden;2017;9703.0;10681.1;939.9;3361.7;1017.2;653.0;364.2;1047.7;351.9;2016.2;483.5;1462.9;4648.3;6.6;0.7;429.7;2580.0;2299.2;716.6;12489.6;3760.7;464.3;7301.5;963.0;17.6;151.7;12.1;282.4;301.0;-18.7;-5.7;34.2;39.9;1117.8;197.5;-0.7;919.6;682.7
751;56 Eet- en drinkgelegenheden;2018;10604.0;11600.2;978.1;3575.7;1251.6;802.3;449.3;1215.3;304.7;2175.4;476.6;1622.8;5246.9;4.2;0.0;448.0;2769.6;2406.8;724.7;12630.7;4009.3;501.3;7144.7;975.4;21.8;152.7;15.7;288.5;289.9;-1.4;-2.5;37.2;39.8;1146.2;211.1;-0.1;935.0;337.0
752;56 Eet- en drinkgelegenheden;2019;11359.0;13477.1;1052.6;4264.5;1517.3;1055.6;461.7;1397.0;487.1;2354.1;598.6;1806.0;6116.1;8.7;0.0;510.5;3265.7;2723.5;852.6;14935.4;4465.4;575.6;8907.0;987.3;23.2;155.8;26.1;356.5;348.6;7.9;-4.5;42.6;47.1;1232.8;218.3;-1.2;1013.4;556.2
753;56 Eet- en drinkgelegenheden;2020;11671.0;13961.5;1421.5;4181.4;1471.9;1018.8;453.0;1639.0;266.7;2569.8;384.7;2026.5;6287.1;4.6;0.0;548.6;3590.5;2890.4;640.4;9561.9;3215.9;601.4;5792.6;-48.0;15.4;180.5;-17.0;124.0;118.3;5.8;191.7;230.6;38.9;85.7;117.7;0.1;-32.0;118.2
754;56 Eet- en drinkgelegenheden;2021;14205.0;21019.8;1310.7;4224.1;4455.3;1874.3;2581.1;3622.9;221.9;4162.0;369.2;2653.6;11013.0;6.3;0.0;474.3;5514.9;3333.5;677.7;10020.6;3257.2;588.1;5703.3;472.0;42.0;183.5;59.4;481.8;426.8;55.1;478.8;513.1;34.2;1350.7;146.9;0.2;1204.0;180.5
755;56 Eet- en drinkgelegenheden;2022;15484.0;23558.3;1302.9;4721.8;4849.6;2231.2;2618.4;4921.5;300.4;3780.0;557.0;3125.1;11873.6;5.4;0.0;513.6;6247.6;4029.5;888.6;15228.0;4927.7;606.9;8460.8;1232.6;52.4;207.7;15.1;698.8;601.2;97.5;98.1;176.4;78.3;1889.3;244.7;0.2;1644.8;791.2
756;J Informatie en communicatie;2011;18967.0;98618.8;19722.6;12283.3;7351.6;4539.0;2812.7;35913.0;946.8;10167.6;5976.4;6257.6;32036.0;27.0;2.8;3680.4;35561.4;23573.0;3738.2;47252.2;12555.0;4324.5;25856.0;4516.7;575.4;2426.5;2.4;1406.9;438.3;968.7;-47.2;93.3;140.5;4027.6;449.5;2.9;3581.1;3174.0
757;J Informatie en communicatie;2012;20231.0;96247.1;19539.7;13329.6;2292.5;2399.6;172.8;37480.4;887.8;10246.3;6201.9;6268.9;30130.6;85.8;0.0;3026.5;35742.6;23647.9;3613.7;46400.4;12973.7;4339.8;25264.2;3822.7;721.4;2254.7;743.3;934.6;-463.4;1398.0;7.0;66.7;59.8;3974.2;811.0;-3.3;3159.8;3143.4
758;J Informatie en communicatie;2013;21359.0;110950.8;20980.9;14423.6;5713.5;2561.5;3152.0;39698.6;1087.3;11863.7;6231.8;10951.3;38213.8;75.9;0.0;3389.6;37387.6;28168.1;3715.8;48507.4;13156.2;4695.6;27326.0;3329.5;843.4;2086.7;5.2;1342.5;980.5;362.0;17.0;105.3;88.3;3450.9;242.9;-9.5;3684.3;2082.9
759;J Informatie en communicatie;2014;22745.0;115086.6;27527.4;16174.1;24371.5;2557.1;21828.5;14483.3;1185.7;13801.6;6823.5;10719.6;40287.0;72.2;34.1;3335.9;43551.9;24022.5;3782.9;51403.7;13336.9;5042.6;28252.8;4771.3;830.1;2375.2;-100.6;694.3;876.3;-182.0;26.6;75.9;49.3;3846.6;401.5;-3.6;3441.4;3188.6
760;J Informatie en communicatie;2015;23976.0;124308.1;27742.5;18231.3;23083.6;2255.0;20828.6;22087.6;1470.6;13523.9;7204.0;10964.6;48288.2;181.2;28.9;2914.5;42369.9;26182.0;4343.3;56714.3;14458.0;5515.4;32551.7;4189.1;836.0;2372.7;687.3;3125.6;314.2;2811.4;6.5;52.2;45.7;6471.9;771.9;-5.3;5694.6;6468.8
761;J Informatie en communicatie;2016;25326.0;132024.4;27675.4;18655.1;32224.1;3028.1;29196.0;15714.8;1351.5;17831.2;7929.8;10642.4;47347.9;115.9;21.0;2169.9;46214.7;31705.0;4449.9;63359.7;15192.5;5813.4;37711.3;4642.5;634.0;2587.7;-283.2;1348.6;879.8;468.8;-25.3;65.0;90.4;3728.8;711.9;-13.8;3003.1;4115.0
762;J Informatie en communicatie;2017;26336.0;143510.8;26612.4;23943.9;34155.6;6181.7;27973.9;14858.3;1102.9;23182.3;8336.7;11318.6;55973.8;29.2;20.9;2097.0;42809.6;37574.4;5005.9;67160.3;16160.7;5955.7;40896.5;4147.5;450.9;1548.7;99.2;2999.1;972.0;2027.2;-18.9;57.1;76.0;6129.1;933.9;-32.5;5162.8;4362.0
763;J Informatie en communicatie;2018;27679.0;144115.1;29690.9;23335.6;38696.4;3441.8;35254.7;12403.4;1271.3;17912.6;9389.9;11415.0;57334.8;85.0;19.4;2149.6;45480.3;33834.0;5211.9;74139.6;18063.1;6416.2;45104.6;4555.7;519.7;1682.5;845.6;3300.9;1087.1;2213.9;22.3;49.9;27.6;7561.6;1353.0;-24.3;6184.4;4737.5
764;J Informatie en communicatie;2019;29275.0;213270.7;65902.4;25202.3;60338.5;4803.3;55535.2;15012.0;1283.5;21771.4;10725.3;13035.3;95031.0;55.1;8.1;3014.0;68169.5;40854.4;6138.6;82595.3;18968.9;8033.5;53684.0;1908.9;1101.0;3583.5;671.6;5663.4;2393.2;3270.2;-3.3;44.5;47.8;5758.1;1020.7;-3.8;4733.6;5492.7
765;J Informatie en communicatie;2020;30420.0;253847.1;35871.4;31614.8;113975.5;7893.0;106082.5;15712.9;1522.1;27382.5;10815.4;16952.5;124358.1;58.6;28.8;2951.5;73020.9;46979.8;6449.4;86663.5;19406.9;8755.4;55151.4;3349.8;1320.7;3446.9;-1171.5;7571.3;1095.9;6475.4;68.2;224.7;156.5;7691.6;1203.8;26.4;6514.2;4849.0
766;J Informatie en communicatie;2021;36675.0;350768.8;56540.0;32992.2;143161.2;14378.0;128783.2;41999.6;1918.7;41721.1;12891.3;19544.9;193851.7;121.9;30.1;3236.3;91785.5;55481.6;6261.8;99779.1;22660.4;8991.1;60684.1;7443.5;1164.2;3155.8;-1788.5;10155.2;3201.1;6954.0;-36.9;182.0;218.9;13781.7;2370.1;-3.5;11408.0;6007.9
767;J Informatie en communicatie;2022;39060.0;384117.9;51301.5;38006.0;166562.6;18653.5;147909.2;37849.4;2021.5;49351.9;14720.3;24304.7;219644.5;107.4;33.0;3432.4;90667.4;60875.9;9357.4;113381.0;26356.4;9324.3;75717.7;1982.6;1789.4;4413.3;-1408.5;10444.7;3053.9;7390.8;5.9;277.8;271.9;8400.8;2106.0;0.3;6295.1;25198.3
768;58 Uitgeverijen;2011;1419.0;25075.9;4457.0;638.1;10726.3;2178.3;8548.0;4357.2;233.2;2741.2;1108.5;814.4;13099.6;16.7;2.8;533.4;5061.7;5992.4;369.4;5929.3;1741.6;447.6;3536.2;203.9;364.4;381.0;5.3;-359.2;14.6;-373.8;13.3;20.6;7.3;-153.3;104.5;4.1;-253.8;725.5
769;58 Uitgeverijen;2012;1435.0;18756.3;4627.1;532.4;5826.2;94.0;5732.3;4522.6;201.0;1424.8;1074.5;547.6;8171.2;19.1;0.0;399.0;3698.3;6122.4;346.4;5498.0;1614.7;368.3;3510.5;4.5;323.4;359.7;0.6;32.7;23.4;9.3;0.0;4.5;4.5;1.5;117.7;0.8;-115.4;382.7
770;58 Uitgeverijen;2013;1437.0;18241.5;3708.3;472.0;5598.9;78.0;5520.9;4638.7;161.5;1730.4;981.5;950.1;7663.6;17.0;0.0;437.8;3928.5;5833.5;361.0;5303.0;1549.9;353.8;3749.8;-350.5;396.9;255.6;-8.9;330.1;25.1;305.0;35.4;44.1;8.7;147.4;144.3;-1.2;2.0;586.0
771;58 Uitgeverijen;2014;1509.0;19704.6;3269.0;512.6;6394.3;107.0;6287.3;5201.1;195.4;2154.6;1127.7;849.9;7848.3;12.1;0.0;429.9;5700.0;5241.9;472.3;5700.4;1638.0;389.5;3359.2;313.8;350.7;297.0;-28.6;727.2;171.5;555.6;0.2;6.0;5.8;1066.2;136.7;4.4;933.9;613.0
772;58 Uitgeverijen;2015;1489.0;19396.5;2814.8;537.4;6196.5;169.3;6027.2;5660.9;181.6;2158.0;1199.1;648.0;7433.5;-6.3;0.7;422.4;6697.0;4402.5;446.7;5409.6;1503.7;328.7;3160.1;417.0;409.2;331.7;-19.9;2551.1;233.6;2317.4;-6.7;4.8;11.4;3019.0;143.7;1.6;2876.8;3292.7
773;58 Uitgeverijen;2016;1475.0;19485.8;2828.7;492.3;10911.9;266.8;10645.1;1428.6;180.8;1611.7;1301.8;729.9;6363.7;1.1;0.7;333.9;6948.4;5372.3;465.7;5606.5;1432.5;330.1;2924.6;919.4;111.6;342.7;-69.1;403.4;254.6;148.8;-32.6;3.8;36.4;990.1;168.5;-0.1;821.5;1696.1
774;58 Uitgeverijen;2017;1545.0;19949.8;3189.3;452.6;11093.5;633.8;10459.7;1463.0;197.2;1424.0;1264.6;865.6;6230.1;0.6;0.2;343.3;7712.1;5171.5;492.0;5757.6;1600.5;356.6;3094.2;706.3;93.5;308.8;115.3;1309.1;281.7;1027.4;-5.1;3.8;9.0;1910.2;189.9;0.0;1720.3;1724.4
775;58 Uitgeverijen;2018;1561.0;18862.0;3427.3;435.3;10736.4;231.6;10504.8;1001.6;161.5;1268.5;1288.8;542.7;5414.4;0.8;0.1;355.7;7694.4;4877.2;519.5;5704.4;1600.5;329.3;2985.2;789.3;85.2;272.3;18.7;814.0;250.3;563.6;3.9;7.6;3.7;1438.7;201.9;0.0;1236.8;936.2
776;58 Uitgeverijen;2019;1564.0;18284.8;4167.6;581.0;8940.9;742.3;8198.6;906.1;160.9;1338.6;1382.8;806.8;4165.1;7.3;0.1;414.6;8271.7;4447.0;979.0;6105.8;1685.9;380.0;3143.3;896.6;78.3;262.9;20.1;941.2;142.7;798.5;2.6;4.8;2.2;1675.9;163.7;-0.1;1512.1;649.5
777;58 Uitgeverijen;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
778;58 Uitgeverijen;2021;1741.0;22734.5;3083.7;348.6;8628.0;393.1;8234.9;1060.7;125.6;5702.5;2216.5;1569.0;7303.7;3.9;0.0;220.7;9410.5;5500.0;295.9;6252.2;1526.8;340.2;3305.6;1079.6;45.3;227.4;22.0;1295.4;524.2;771.2;17.6;19.3;1.7;2232.6;212.5;-1.4;2018.7;1124.0
779;58 Uitgeverijen;2022;1756.0;22495.2;3007.3;441.5;8556.7;483.6;8073.1;1044.2;150.6;5822.2;1930.9;1541.8;6898.1;2.8;0.0;193.2;8979.3;6104.7;317.0;6946.3;1550.4;304.5;4120.0;971.5;61.3;221.8;-73.5;1747.0;216.3;1530.7;2.1;6.9;4.8;2486.6;239.9;-0.7;2246.1;1573.0
780;"59 Film- en tv-productie; geluidsopname";2011;1662.0;3072.5;395.2;555.5;362.3;866.4;-504.1;242.6;45.9;669.4;201.7;599.8;-1028.9;7.7;0.0;266.6;1678.5;1964.9;183.8;1853.6;431.2;214.1;1327.4;-119.1;19.6;138.6;-9.1;116.1;133.2;-17.1;-71.3;10.4;81.8;-202.4;11.3;1.6;-189.6;75.5
781;"59 Film- en tv-productie; geluidsopname";2012;1652.0;3439.1;380.8;321.8;-345.0;-241.0;-104.0;1325.2;42.8;824.0;180.7;708.9;-304.0;6.4;0.0;225.5;1635.9;1735.7;139.6;1497.7;338.5;152.3;984.8;22.1;73.8;111.2;834.5;-754.1;-757.6;3.4;-0.7;4.8;5.5;64.4;0.3;1.0;65.7;53.5
782;"59 Film- en tv-productie; geluidsopname";2013;1736.0;3702.9;333.8;542.9;442.7;130.0;312.7;829.2;47.7;528.5;192.2;785.8;-204.6;4.8;0.0;211.9;2598.2;953.1;139.5;1761.6;415.5;145.8;1112.6;87.7;66.5;107.0;-3.5;61.3;18.7;42.6;7.4;10.8;3.3;112.3;10.9;0.7;102.2;47.5
783;"59 Film- en tv-productie; geluidsopname";2014;1757.0;1894.8;85.7;339.2;259.2;119.7;139.5;199.8;36.9;391.8;188.8;393.4;900.7;0.0;0.0;122.2;279.9;473.0;119.0;1424.4;364.9;78.4;882.2;98.9;5.2;19.2;7.3;100.3;100.5;-0.2;-2.9;3.0;5.9;189.7;18.6;0.0;171.2;70.4
784;"59 Film- en tv-productie; geluidsopname";2015;1816.0;4482.3;928.8;817.4;-282.5;-212.4;-70.1;877.9;62.7;981.0;260.7;836.3;1329.8;1.3;0.9;156.5;792.9;1849.2;351.5;3021.1;468.1;115.7;2277.9;159.5;61.0;39.4;11.6;-297.3;-372.6;75.3;0.0;2.7;2.7;-104.6;39.1;0.2;-143.6;102.0
785;"59 Film- en tv-productie; geluidsopname";2016;1908.0;7390.6;1292.2;796.5;655.8;43.4;612.4;953.8;70.0;2527.9;339.9;754.5;2853.6;0.2;0.2;139.2;657.1;3538.7;201.6;6233.3;491.9;128.9;5318.2;294.3;73.4;44.7;-111.5;21.2;36.5;-15.3;0.0;6.3;6.3;232.9;64.0;0.2;169.0;52.8
786;"59 Film- en tv-productie; geluidsopname";2017;1942.0;9042.6;1147.3;813.4;1357.2;694.0;663.3;1283.5;69.7;2781.7;506.2;1083.4;2833.0;6.2;0.0;114.3;1654.9;4144.7;289.5;8136.3;600.4;167.0;7027.2;341.7;91.7;63.3;-10.4;-11.5;51.0;-62.4;2.5;4.1;1.6;350.7;131.5;-28.9;190.3;144.7
787;"59 Film- en tv-productie; geluidsopname";2018;1970.0;9919.4;902.8;849.9;1465.3;763.2;702.1;1995.6;65.3;2637.7;537.7;1465.2;3119.2;5.8;0.2;102.9;2001.3;4313.3;376.8;10498.4;622.8;163.7;9271.9;439.9;95.3;99.1;23.5;194.5;38.9;155.6;0.5;1.6;1.1;654.6;170.2;-27.5;456.9;208.7
788;"59 Film- en tv-productie; geluidsopname";2019;2083.0;11205.2;742.0;896.0;1580.8;745.2;835.5;1379.6;98.5;3372.1;778.4;2357.9;3555.9;7.6;0.0;97.4;1758.6;5348.6;437.1;13094.6;654.1;471.1;11459.3;510.1;104.0;56.7;26.1;100.1;49.6;50.5;1.3;3.1;1.8;684.9;94.4;0.0;590.5;100.9
789;"59 Film- en tv-productie; geluidsopname";2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
790;"59 Film- en tv-productie; geluidsopname";2021;2715.0;10877.4;284.5;873.5;2620.1;554.9;2065.2;1512.5;106.2;2328.9;1136.0;2015.6;5410.5;0.0;0.0;140.9;1431.1;3643.8;251.1;9287.7;716.4;149.2;7634.0;788.1;65.2;135.7;-10.8;263.9;98.4;165.5;50.5;57.1;6.6;1021.2;189.3;0.0;831.9;252.4
791;"59 Film- en tv-productie; geluidsopname";2022;3005.0;11496.1;253.1;979.0;2953.1;619.0;2334.2;994.7;114.7;2481.8;491.2;3228.6;4530.8;-0.3;0.0;117.6;1729.0;4853.5;265.5;6916.4;868.0;169.6;5075.0;803.8;19.8;60.6;-12.0;188.2;146.5;41.7;42.8;52.7;9.9;982.0;153.5;0.1;828.5;364.8
792;60 Radio- en televisieomroepen;2011;45.0;2768.4;2057.6;32.5;195.4;1.2;194.2;8.7;22.0;205.6;164.1;82.5;1856.6;0.0;0.0;53.3;399.8;317.1;141.7;957.9;174.8;182.0;449.3;151.8;6.4;7.8;-6.0;0.1;0.0;0.1;0.1;0.1;0.0;144.6;45.0;0.0;99.6;77.4
793;60 Radio- en televisieomroepen;2012;51.0;3038.9;1525.4;55.0;691.3;473.2;218.1;17.7;86.7;271.1;194.5;197.2;1193.8;0.0;0.0;70.1;597.4;1031.2;146.3;976.6;188.8;221.5;646.4;-80.1;2.0;13.4;-16.3;35.2;9.2;26.0;-1.9;0.7;2.6;-74.5;32.1;0.0;-106.6;77.8
794;60 Radio- en televisieomroepen;2013;48.0;1882.7;1179.8;35.6;124.4;2.0;122.4;5.0;77.9;138.7;168.7;152.6;1234.4;1.7;0.0;38.9;188.3;309.2;110.1;866.9;174.2;197.1;590.1;-94.5;2.0;8.4;-0.5;15.7;23.3;-7.6;0.0;0.0;0.0;-85.7;32.0;0.3;-117.4;76.1
795;60 Radio- en televisieomroepen;2014;52.0;2013.3;1207.1;39.1;164.7;15.6;149.1;4.5;55.0;163.6;174.0;205.3;1389.2;2.5;0.0;36.8;162.8;328.1;93.9;936.2;176.8;215.8;440.9;102.7;3.4;5.0;0.9;6.5;3.0;3.5;0.0;0.1;0.0;108.4;36.1;1.2;73.5;1.3
796;60 Radio- en televisieomroepen;2015;55.0;1901.2;937.8;159.7;139.4;18.0;121.4;12.5;53.6;201.2;208.2;188.8;1218.7;2.8;1.2;45.2;217.6;295.1;120.6;1075.7;212.5;215.6;715.2;-67.5;1.1;7.1;0.2;7.2;4.3;2.9;0.2;0.2;0.0;-65.9;34.0;1.0;-99.0;7.5
797;60 Radio- en televisieomroepen;2016;51.0;1639.2;749.4;109.2;125.3;4.1;121.2;7.6;90.3;228.8;203.8;124.7;1043.0;2.1;0.5;32.8;120.1;303.2;137.4;1027.0;177.1;220.9;660.9;-31.9;0.6;4.6;1.2;3.2;0.4;2.8;0.0;0.0;0.0;-31.4;32.0;0.4;-63.0;53.6
798;60 Radio- en televisieomroepen;2017;51.0;1690.9;314.9;519.3;90.7;18.1;72.7;72.7;89.8;164.0;299.1;140.4;770.2;6.4;1.8;46.9;381.3;331.2;153.1;1393.9;326.8;185.2;813.9;68.0;3.3;19.8;-1.3;-22.4;-28.9;6.5;0.8;0.9;0.1;28.7;18.0;-1.0;9.7;78.3
799;60 Radio- en televisieomroepen;2018;51.0;2326.2;799.7;49.9;526.4;16.8;509.6;26.0;73.1;331.2;281.4;238.7;957.1;5.6;0.0;25.0;643.1;538.8;156.6;1186.9;266.9;263.7;539.2;117.0;24.3;8.0;-8.5;-1.4;0.2;-1.6;0.0;0.1;0.1;123.5;36.1;-0.9;86.5;238.4
800;60 Radio- en televisieomroepen;2019;69.0;2276.8;801.0;102.0;497.4;30.2;467.2;139.0;34.1;253.3;345.4;104.7;821.3;6.1;0.0;4.7;721.5;514.5;208.6;1192.3;233.0;284.9;679.8;-5.5;6.0;4.9;-4.8;6.7;1.2;5.5;0.2;0.2;0.0;-2.3;29.1;-1.3;-32.6;22.1
801;60 Radio- en televisieomroepen;2020;66.0;2386.5;754.7;93.9;483.5;37.9;445.7;10.8;49.5;400.5;381.3;212.3;907.7;7.7;0.0;11.5;675.9;553.3;230.5;1169.1;305.2;256.1;586.2;21.6;13.1;15.7;1.6;5.0;1.0;4.0;0.6;0.6;0.0;26.2;37.6;-0.8;-12.2;0.8
802;60 Radio- en televisieomroepen;2021;89.0;4321.0;473.7;162.2;2135.9;1615.7;520.2;43.4;207.0;550.4;233.3;515.3;2617.9;7.0;0.0;11.6;696.1;754.0;234.4;1777.6;484.2;206.4;949.1;138.0;15.6;6.9;-2.9;12.4;1.2;11.1;-9.1;1.5;10.6;147.1;50.8;-1.3;95.1;248.0
803;60 Radio- en televisieomroepen;2022;83.0;4261.7;440.5;157.0;2132.0;33.2;2098.8;39.7;170.8;698.7;197.1;425.8;2979.1;7.0;0.0;9.1;68.5;965.2;232.8;1853.0;445.7;214.9;1009.1;183.3;26.0;13.2;-3.5;282.9;-8.4;291.3;-1.7;0.6;2.2;473.9;61.6;-1.3;410.9;449.5
804;61 Telecommunicatie;2011;621.0;40188.0;9402.5;9685.3;-13488.6;316.6;-13805.2;29335.7;229.7;2629.2;1481.5;912.6;5770.7;-1.8;0.0;1874.3;23199.6;7707.8;1637.4;17870.8;2423.4;2727.0;9138.1;3582.3;115.1;1613.8;-87.1;608.5;-12.0;620.5;-1.3;3.0;4.3;2603.7;69.3;-0.4;2534.0;1543.9
805;61 Telecommunicatie;2012;630.0;42825.5;9764.8;10425.5;-12535.4;662.3;-12917.8;29222.0;232.7;3118.6;1505.7;1091.7;8010.0;51.6;0.0;1347.6;23770.0;8099.3;1547.0;17307.2;2535.7;2721.4;9230.6;2819.5;225.8;1456.3;-102.8;1315.0;17.2;1297.8;7.0;11.9;4.9;2808.2;484.4;-1.0;2322.8;2008.6
806;61 Telecommunicatie;2013;668.0;49903.5;11758.9;10929.7;-13039.9;1264.3;-14304.2;31106.0;361.2;3563.0;1393.9;3830.7;12054.7;52.2;0.0;1715.9;24939.8;9495.8;1645.1;16631.8;2241.0;3066.9;8995.1;2328.8;278.2;1404.0;-50.9;-720.6;541.2;-1261.7;-11.5;2.3;13.8;420.1;808.8;-7.4;1221.5;510.3
807;61 Telecommunicatie;2014;715.0;49569.5;18684.7;12443.8;4148.4;1097.1;3065.4;5301.5;542.3;3886.0;1568.6;2994.2;10563.5;57.4;0.0;1645.2;28346.4;7491.5;1465.3;16922.2;1829.3;3335.9;9174.9;2582.0;233.9;1626.6;-150.7;-1203.8;165.8;-1369.7;-3.0;2.8;5.9;-168.3;211.6;-13.7;29.5;422.1
808;61 Telecommunicatie;2015;705.0;55703.0;18787.7;13229.5;3565.5;841.1;2724.4;10970.4;629.8;4015.7;1485.0;3019.5;18182.8;177.7;1.2;1246.0;26364.5;8139.5;1591.3;17273.6;2422.0;3742.9;9591.3;1517.4;104.3;1447.4;-97.5;858.9;180.0;678.9;2.2;3.5;1.3;938.0;124.5;-24.4;789.1;1618.9
809;61 Telecommunicatie;2016;726.0;49321.5;17144.0;13272.2;2940.2;602.4;2337.9;6820.2;443.5;4898.8;1642.7;2159.8;10070.4;109.1;0.2;515.4;29034.6;8008.8;1583.1;16911.9;2397.0;3677.0;9386.5;1451.5;192.0;1588.9;-180.2;565.4;122.6;442.8;2.3;4.0;1.7;442.1;9.5;-13.5;438.1;1238.7
