ID;GeslachtWerknemer;Dienstverband;CaoSector;KenmerkenBaan;Perioden;Banen_1;Arbeidsvolume_2;Uurloon_3;MaandloonInclusiefOverwerk_4;MaandloonExclusiefOverwerk_5;JaarloonInclusiefBijzondereBeloning_6;JaarloonExclusiefBijzondereBeloning_7;BijzondereBeloning_8;BijtellingAutoVanDeZaak_9;PerBaanPerWeekInclusiefOverwerk_10;PerBaanPerWeekExclusiefOverwerk_11;PerBaanPerJaar_12;PerArbeidsjaar_13
156;Totaal;Totaal;Particuliere bedrijven;952;2006;4803.0;3528.0;16.41;1829.0;1783.0;24900.0;21950.0;2960.0;0.0;29.0;28.4;1304.0;1775.0
157;Totaal;Totaal;Particuliere bedrijven;952;2007;4969.0;3663.0;16.84;1864.0;1816.0;25430.0;22370.0;3060.0;0.0;29.1;28.5;1294.0;1756.0
158;Totaal;Totaal;Particuliere bedrijven;952;2008;5042.0;3721.0;17.45;1929.0;1883.0;26300.0;23150.0;3150.0;0.0;29.0;28.4;1295.0;1755.0
159;Totaal;Totaal;Particuliere bedrijven;952;2009;4931.0;3605.0;17.97;1984.0;1943.0;26990.0;23800.0;3180.0;0.0;28.9;28.3;1298.0;1775.0
160;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2006;1207.0;847.0;17.2;1649.0;1641.0;22250.0;19790.0;2460.0;30.0;25.1;25.0;1145.0;1632.0
161;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2007;1237.0;874.0;17.64;1685.0;1677.0;22760.0;20220.0;2540.0;40.0;25.2;25.2;1141.0;1614.0
162;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2008;1264.0;902.0;18.2;1748.0;1739.0;23770.0;20970.0;2800.0;50.0;25.4;25.3;1146.0;1606.0
163;Totaal;Totaal;Gesubsidieerde instellingen;Totaal;2009;1305.0;926.0;18.48;1787.0;1780.0;24410.0;21450.0;2960.0;40.0;25.4;25.3;1156.0;1628.0
164;Totaal;Totaal;Gesubsidieerde instellingen;601;2006;2.0;1.0;12.01;1004.0;982.0;13420.0;12050.0;1370.0;30.0;21.8;21.6;981.0;1718.0
165;Totaal;Totaal;Gesubsidieerde instellingen;601;2007;4.0;2.0;13.25;1077.0;1046.0;14010.0;12920.0;1080.0;20.0;21.3;21.0;947.0;1700.0
166;Totaal;Totaal;Gesubsidieerde instellingen;601;2008;4.0;3.0;12.34;1103.0;1066.0;14500.0;13240.0;1260.0;20.0;23.4;22.7;1036.0;1733.0
167;Totaal;Totaal;Gesubsidieerde instellingen;601;2009;4.0;2.0;12.59;1098.0;1062.0;14500.0;13180.0;1330.0;20.0;22.7;22.1;1013.0;1781.0
168;Totaal;Totaal;Gesubsidieerde instellingen;602;2006;67.0;21.0;13.28;579.0;577.0;7620.0;6940.0;670.0;0.0;11.4;11.4;521.0;1621.0
169;Totaal;Totaal;Gesubsidieerde instellingen;602;2007;71.0;23.0;13.32;574.0;572.0;7680.0;6890.0;790.0;0.0;11.4;11.4;516.0;1589.0
170;Totaal;Totaal;Gesubsidieerde instellingen;602;2008;73.0;23.0;14.4;610.0;607.0;8050.0;7320.0;730.0;0.0;11.2;11.2;506.0;1565.0
171;Totaal;Totaal;Gesubsidieerde instellingen;602;2009;79.0;25.0;14.83;638.0;635.0;8450.0;7650.0;790.0;0.0;11.3;11.3;514.0;1602.0
172;Totaal;Totaal;Gesubsidieerde instellingen;603;2006;2.0;2.0;32.99;4332.0;4323.0;55810.0;51980.0;3830.0;2910.0;34.1;34.1;1573.0;1805.0
173;Totaal;Totaal;Gesubsidieerde instellingen;603;2007;2.0;2.0;33.49;4332.0;4326.0;55680.0;51980.0;3690.0;2800.0;33.9;33.8;1550.0;1795.0
174;Totaal;Totaal;Gesubsidieerde instellingen;603;2008;2.0;2.0;35.3;4667.0;4662.0;59490.0;56000.0;3490.0;3270.0;34.6;34.5;1585.0;1804.0
175;Totaal;Totaal;Gesubsidieerde instellingen;603;2009;3.0;2.0;36.14;4952.0;4950.0;62800.0;59420.0;3380.0;3220.0;35.7;35.7;1643.0;1810.0
176;Totaal;Totaal;Gesubsidieerde instellingen;604;2006;22.0;13.0;3.84;321.0;320.0;4150.0;3850.0;300.0;0.0;21.9;21.8;1001.0;1736.0
177;Totaal;Totaal;Gesubsidieerde instellingen;604;2007;24.0;17.0;2.38;227.0;227.0;2840.0;2730.0;110.0;0.0;25.4;25.4;1146.0;1620.0
178;Totaal;Totaal;Gesubsidieerde instellingen;604;2008;26.0;19.0;2.16;213.0;213.0;2610.0;2560.0;60.0;0.0;25.9;25.9;1185.0;1626.0
179;Totaal;Totaal;Gesubsidieerde instellingen;604;2009;30.0;21.0;2.19;211.0;211.0;2570.0;2530.0;40.0;0.0;25.1;25.1;1151.0;1645.0
180;Totaal;Totaal;Gesubsidieerde instellingen;605;2006;94.0;84.0;11.37;1425.0;1421.0;19050.0;17100.0;1950.0;0.0;32.5;32.5;1500.0;1681.0
181;Totaal;Totaal;Gesubsidieerde instellingen;605;2007;93.0;83.0;11.62;1438.0;1434.0;19210.0;17250.0;1960.0;0.0;32.4;32.4;1481.0;1663.0
182;Totaal;Totaal;Gesubsidieerde instellingen;605;2008;95.0;84.0;11.91;1461.0;1458.0;19560.0;17540.0;2030.0;0.0;32.2;32.1;1469.0;1662.0
183;Totaal;Totaal;Gesubsidieerde instellingen;605;2009;94.0;83.0;12.06;1489.0;1486.0;19970.0;17870.0;2100.0;0.0;32.2;32.2;1479.0;1677.0
184;Totaal;Totaal;Gesubsidieerde instellingen;606;2006;1020.0;725.0;18.24;1765.0;1757.0;23850.0;21190.0;2670.0;30.0;25.4;25.3;1156.0;1624.0
185;Totaal;Totaal;Gesubsidieerde instellingen;606;2007;1042.0;747.0;18.78;1813.0;1804.0;24520.0;21760.0;2760.0;40.0;25.5;25.4;1153.0;1609.0
186;Totaal;Totaal;Gesubsidieerde instellingen;606;2008;1064.0;771.0;19.4;1885.0;1874.0;25700.0;22610.0;3080.0;50.0;25.7;25.6;1159.0;1600.0
187;Totaal;Totaal;Gesubsidieerde instellingen;606;2009;1096.0;793.0;19.69;1934.0;1925.0;26480.0;23200.0;3280.0;40.0;25.8;25.8;1173.0;1622.0
188;Totaal;Totaal;Gesubsidieerde instellingen;701;2006;183.0;113.0;13.97;1196.0;1189.0;15780.0;14350.0;1430.0;20.0;22.4;22.3;1021.0;1650.0
189;Totaal;Totaal;Gesubsidieerde instellingen;701;2007;239.0;155.0;14.05;1236.0;1229.0;16330.0;14830.0;1500.0;20.0;23.2;23.1;1049.0;1621.0
190;Totaal;Totaal;Gesubsidieerde instellingen;701;2008;273.0;181.0;14.48;1298.0;1290.0;17260.0;15570.0;1690.0;30.0;23.6;23.5;1069.0;1613.0
191;Totaal;Totaal;Gesubsidieerde instellingen;701;2009;313.0;203.0;14.77;1310.0;1304.0;17520.0;15720.0;1800.0;20.0;23.2;23.2;1060.0;1630.0
192;Totaal;Totaal;Gesubsidieerde instellingen;702;2006;1022.0;732.0;17.67;1726.0;1718.0;23340.0;20710.0;2640.0;30.0;25.6;25.5;1167.0;1629.0
193;Totaal;Totaal;Gesubsidieerde instellingen;702;2007;996.0;718.0;18.37;1787.0;1778.0;24230.0;21450.0;2780.0;40.0;25.7;25.6;1162.0;1612.0
194;Totaal;Totaal;Gesubsidieerde instellingen;702;2008;989.0;719.0;19.09;1865.0;1855.0;25490.0;22380.0;3110.0;50.0;25.8;25.7;1166.0;1604.0
195;Totaal;Totaal;Gesubsidieerde instellingen;702;2009;990.0;721.0;19.47;1930.0;1922.0;26490.0;23160.0;3330.0;40.0;26.1;26.0;1185.0;1627.0
196;Totaal;Totaal;Gesubsidieerde instellingen;703;2006;2.0;2.0;32.99;4332.0;4323.0;55810.0;51980.0;3830.0;2910.0;34.1;34.1;1573.0;1805.0
197;Totaal;Totaal;Gesubsidieerde instellingen;703;2007;2.0;2.0;33.49;4332.0;4326.0;55680.0;51980.0;3690.0;2800.0;33.9;33.8;1550.0;1795.0
198;Totaal;Totaal;Gesubsidieerde instellingen;703;2008;2.0;2.0;35.3;4667.0;4662.0;59490.0;56000.0;3490.0;3270.0;34.6;34.5;1585.0;1804.0
199;Totaal;Totaal;Gesubsidieerde instellingen;703;2009;3.0;2.0;36.14;4952.0;4950.0;62800.0;59420.0;3380.0;3220.0;35.7;35.7;1643.0;1810.0
200;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2006;157.0;30.0;15.24;389.0;381.0;5350.0;4660.0;690.0;0.0;6.7;6.6;300.0;1567.0
201;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2007;154.0;30.0;15.38;390.0;383.0;5350.0;4680.0;670.0;0.0;6.7;6.6;299.0;1554.0
202;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2008;156.0;30.0;17.8;447.0;437.0;6180.0;5370.0;810.0;0.0;6.7;6.5;295.0;1539.0
203;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: minder dan 12 uur per week;2009;163.0;31.0;18.53;457.0;453.0;6310.0;5490.0;820.0;0.0;6.5;6.5;294.0;1565.0
204;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2006;231.0;107.0;15.89;974.0;970.0;13120.0;11690.0;1430.0;0.0;16.1;16.1;732.0;1575.0
205;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2007;232.0;108.0;16.24;988.0;983.0;13300.0;11860.0;1440.0;0.0;16.2;16.1;726.0;1561.0
206;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2008;229.0;107.0;16.8;1023.0;1017.0;13860.0;12280.0;1580.0;0.0;16.2;16.1;727.0;1551.0
207;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 12 tot 20 uur per week;2009;229.0;107.0;17.05;1044.0;1041.0;14200.0;12530.0;1670.0;0.0;16.2;16.2;733.0;1574.0
208;Totaal;Totaal;Gesubsidieerde instellingen;803;2006;197.0;128.0;16.75;1433.0;1428.0;19290.0;17190.0;2100.0;0.0;22.5;22.4;1023.0;1582.0
209;Totaal;Totaal;Gesubsidieerde instellingen;803;2007;208.0;135.0;17.08;1451.0;1446.0;19550.0;17410.0;2140.0;0.0;22.5;22.5;1016.0;1568.0
210;Totaal;Totaal;Gesubsidieerde instellingen;803;2008;216.0;141.0;17.55;1493.0;1488.0;20280.0;17920.0;2360.0;10.0;22.6;22.5;1017.0;1557.0
211;Totaal;Totaal;Gesubsidieerde instellingen;803;2009;229.0;149.0;17.78;1523.0;1519.0;20740.0;18270.0;2470.0;0.0;22.6;22.6;1025.0;1577.0
212;Totaal;Totaal;Gesubsidieerde instellingen;804;2006;113.0;90.0;16.94;1780.0;1775.0;23980.0;21360.0;2610.0;10.0;27.6;27.6;1257.0;1586.0
213;Totaal;Totaal;Gesubsidieerde instellingen;804;2007;121.0;97.0;17.33;1802.0;1796.0;24220.0;21630.0;2600.0;10.0;27.6;27.6;1244.0;1560.0
214;Totaal;Totaal;Gesubsidieerde instellingen;804;2008;128.0;102.0;17.85;1855.0;1847.0;25140.0;22260.0;2880.0;10.0;27.6;27.5;1242.0;1549.0
215;Totaal;Totaal;Gesubsidieerde instellingen;804;2009;134.0;107.0;18.04;1887.0;1881.0;25730.0;22650.0;3080.0;10.0;27.6;27.6;1251.0;1571.0
216;Totaal;Totaal;Gesubsidieerde instellingen;805;2006;193.0;177.0;17.06;2092.0;2086.0;28150.0;25110.0;3050.0;20.0;32.1;32.1;1467.0;1600.0
217;Totaal;Totaal;Gesubsidieerde instellingen;805;2007;202.0;186.0;17.52;2128.0;2122.0;28670.0;25540.0;3130.0;20.0;32.1;32.1;1454.0;1578.0
218;Totaal;Totaal;Gesubsidieerde instellingen;805;2008;212.0;198.0;17.98;2190.0;2181.0;29590.0;26280.0;3310.0;30.0;32.2;32.1;1456.0;1562.0
219;Totaal;Totaal;Gesubsidieerde instellingen;805;2009;218.0;202.0;18.25;2233.0;2224.0;30560.0;26800.0;3770.0;20.0;32.2;32.1;1462.0;1579.0
220;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2006;316.0;316.0;18.09;2585.0;2571.0;34910.0;31020.0;3890.0;100.0;37.2;37.0;1705.0;1709.0
221;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2007;319.0;319.0;18.63;2644.0;2628.0;35820.0;31730.0;4090.0;120.0;37.3;37.1;1693.0;1695.0
222;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2008;324.0;324.0;19.16;2722.0;2708.0;37200.0;32660.0;4540.0;160.0;37.3;37.1;1697.0;1698.0
223;Totaal;Totaal;Gesubsidieerde instellingen;Arbeidsduur: 35 uur of meer per week;2009;332.0;332.0;19.44;2800.0;2784.0;38270.0;33600.0;4670.0;140.0;37.6;37.4;1718.0;1723.0
224;Totaal;Totaal;Gesubsidieerde instellingen;901;2006;42.0;35.0;18.37;2362.0;2139.0;31860.0;28340.0;3530.0;10.0;32.7;30.4;1398.0;1686.0
225;Totaal;Totaal;Gesubsidieerde instellingen;901;2007;45.0;37.0;18.96;2412.0;2174.0;32450.0;28940.0;3510.0;20.0;32.6;30.2;1376.0;1665.0
226;Totaal;Totaal;Gesubsidieerde instellingen;901;2008;44.0;36.0;19.87;2513.0;2253.0;34040.0;30150.0;3890.0;20.0;32.5;29.9;1361.0;1659.0
227;Totaal;Totaal;Gesubsidieerde instellingen;901;2009;43.0;35.0;20.12;2584.0;2347.0;35170.0;31010.0;4160.0;20.0;32.9;30.6;1400.0;1680.0
228;Totaal;Totaal;Gesubsidieerde instellingen;902;2006;1165.0;812.0;17.15;1623.0;1623.0;21900.0;19480.0;2420.0;30.0;24.8;24.8;1136.0;1630.0
229;Totaal;Totaal;Gesubsidieerde instellingen;902;2007;1192.0;837.0;17.58;1658.0;1658.0;22400.0;19900.0;2500.0;40.0;25.0;25.0;1132.0;1612.0
230;Totaal;Totaal;Gesubsidieerde instellingen;902;2008;1220.0;866.0;18.13;1720.0;1720.0;23400.0;20640.0;2760.0;50.0;25.1;25.1;1138.0;1604.0
231;Totaal;Totaal;Gesubsidieerde instellingen;902;2009;1263.0;891.0;18.41;1761.0;1761.0;24050.0;21130.0;2920.0;40.0;25.2;25.2;1147.0;1626.0
232;Totaal;Totaal;Gesubsidieerde instellingen;951;2006;9.0;9.0;34.52;4632.0;4599.0;63770.0;55580.0;8190.0;4040.0;35.0;34.8;1599.0;1741.0
233;Totaal;Totaal;Gesubsidieerde instellingen;951;2007;9.0;9.0;36.02;4968.0;4943.0;69250.0;59620.0;9630.0;4980.0;36.3;36.1;1647.0;1737.0
234;Totaal;Totaal;Gesubsidieerde instellingen;951;2008;10.0;9.0;35.58;4980.0;4963.0;69320.0;59760.0;9560.0;6320.0;36.8;36.7;1674.0;1746.0
235;Totaal;Totaal;Gesubsidieerde instellingen;951;2009;9.0;9.0;36.6;5125.0;5110.0;71080.0;61500.0;9580.0;6270.0;36.6;36.5;1675.0;1753.0
236;Totaal;Totaal;Gesubsidieerde instellingen;952;2006;1198.0;838.0;17.01;1626.0;1618.0;21920.0;19510.0;2410.0;0.0;25.0;24.9;1142.0;1631.0
237;Totaal;Totaal;Gesubsidieerde instellingen;952;2007;1228.0;865.0;17.44;1661.0;1652.0;22410.0;19930.0;2480.0;0.0;25.2;25.1;1137.0;1613.0
238;Totaal;Totaal;Gesubsidieerde instellingen;952;2008;1255.0;893.0;18.01;1723.0;1714.0;23420.0;20670.0;2750.0;0.0;25.3;25.2;1142.0;1605.0
239;Totaal;Totaal;Gesubsidieerde instellingen;952;2009;1296.0;918.0;18.3;1764.0;1757.0;24090.0;21170.0;2920.0;0.0;25.3;25.3;1152.0;1627.0
240;Totaal;Totaal;Overheid;Totaal;2006;1000.0;836.0;21.62;2535.0;2522.0;34740.0;30420.0;4320.0;10.0;30.8;30.7;1400.0;1675.0
241;Totaal;Totaal;Overheid;Totaal;2007;1015.0;847.0;22.44;2607.0;2592.0;35870.0;31280.0;4590.0;20.0;30.8;30.7;1386.0;1660.0
242;Totaal;Totaal;Overheid;Totaal;2008;1028.0;859.0;22.96;2670.0;2656.0;37280.0;32040.0;5240.0;20.0;30.7;30.5;1388.0;1661.0
243;Totaal;Totaal;Overheid;Totaal;2009;1038.0;866.0;23.51;2743.0;2729.0;38530.0;32910.0;5620.0;20.0;30.7;30.6;1393.0;1670.0
244;Totaal;Totaal;Overheid;601;2006;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
245;Totaal;Totaal;Overheid;601;2007;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
246;Totaal;Totaal;Overheid;601;2008;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
247;Totaal;Totaal;Overheid;601;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
248;Totaal;Totaal;Overheid;602;2006;5.0;2.0;13.5;617.0;615.0;8480.0;7410.0;1070.0;10.0;12.0;11.9;547.0;1691.0
249;Totaal;Totaal;Overheid;602;2007;5.0;2.0;13.87;623.0;620.0;8410.0;7480.0;940.0;0.0;11.9;11.8;537.0;1663.0
250;Totaal;Totaal;Overheid;602;2008;12.0;5.0;8.65;517.0;516.0;7190.0;6200.0;990.0;0.0;15.6;15.6;716.0;1769.0
251;Totaal;Totaal;Overheid;602;2009;10.0;4.0;8.91;551.0;550.0;7530.0;6610.0;930.0;0.0;16.0;16.0;740.0;1892.0
252;Totaal;Totaal;Overheid;603;2006;;;;;;;;;;;;;
253;Totaal;Totaal;Overheid;603;2007;;;;;;;;;;;;;
254;Totaal;Totaal;Overheid;603;2008;;;;;;;;;;;;;
255;Totaal;Totaal;Overheid;603;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
256;Totaal;Totaal;Overheid;604;2006;5.0;4.0;2.79;314.0;314.0;4010.0;3760.0;240.0;10.0;30.0;30.0;1348.0;1713.0
257;Totaal;Totaal;Overheid;604;2007;6.0;5.0;2.7;315.0;314.0;3970.0;3780.0;190.0;0.0;31.1;31.1;1397.0;1713.0
258;Totaal;Totaal;Overheid;604;2008;4.0;4.0;2.18;253.0;253.0;3180.0;3030.0;140.0;0.0;30.9;30.9;1389.0;1671.0
259;Totaal;Totaal;Overheid;604;2009;6.0;5.0;2.56;275.0;275.0;3400.0;3300.0;100.0;0.0;28.5;28.5;1288.0;1687.0
260;Totaal;Totaal;Overheid;605;2006;2.0;2.0;11.9;1491.0;1485.0;19520.0;17890.0;1630.0;0.0;32.2;32.1;1498.0;1682.0
261;Totaal;Totaal;Overheid;605;2007;2.0;2.0;12.33;1536.0;1529.0;20020.0;18430.0;1590.0;10.0;32.3;32.2;1488.0;1666.0
262;Totaal;Totaal;Overheid;605;2008;2.0;2.0;12.74;1577.0;1571.0;20420.0;18930.0;1490.0;10.0;32.1;32.0;1480.0;1667.0
263;Totaal;Totaal;Overheid;605;2009;2.0;2.0;13.0;1605.0;1598.0;20870.0;19260.0;1610.0;10.0;31.9;31.8;1475.0;1673.0
264;Totaal;Totaal;Overheid;606;2006;989.0;829.0;21.74;2557.0;2543.0;35040.0;30680.0;4360.0;10.0;30.9;30.8;1404.0;1674.0
265;Totaal;Totaal;Overheid;606;2007;1002.0;839.0;22.58;2632.0;2617.0;36230.0;31590.0;4640.0;20.0;30.9;30.8;1391.0;1659.0
266;Totaal;Totaal;Overheid;606;2008;1010.0;849.0;23.15;2707.0;2693.0;37810.0;32480.0;5320.0;20.0;30.8;30.7;1396.0;1660.0
267;Totaal;Totaal;Overheid;606;2009;1020.0;855.0;23.72;2782.0;2767.0;39090.0;33380.0;5710.0;20.0;30.8;30.7;1400.0;1669.0
268;Totaal;Totaal;Overheid;701;2006;164.0;125.0;16.25;1768.0;1762.0;24030.0;21220.0;2820.0;0.0;28.7;28.7;1302.0;1708.0
269;Totaal;Totaal;Overheid;701;2007;182.0;140.0;16.94;1849.0;1843.0;25190.0;22190.0;3000.0;10.0;29.1;29.0;1305.0;1691.0
270;Totaal;Totaal;Overheid;701;2008;188.0;145.0;17.63;1915.0;1908.0;26400.0;22980.0;3420.0;10.0;28.7;28.6;1299.0;1684.0
271;Totaal;Totaal;Overheid;701;2009;196.0;151.0;18.0;1970.0;1963.0;27330.0;23640.0;3700.0;10.0;28.8;28.8;1309.0;1700.0
272;Totaal;Totaal;Overheid;702;2006;837.0;711.0;22.58;2685.0;2670.0;36840.0;32220.0;4620.0;20.0;31.2;31.1;1419.0;1669.0
273;Totaal;Totaal;Overheid;702;2007;833.0;707.0;23.55;2772.0;2756.0;38210.0;33270.0;4940.0;20.0;31.2;31.0;1404.0;1653.0
274;Totaal;Totaal;Overheid;702;2008;839.0;714.0;24.06;2839.0;2823.0;39720.0;34070.0;5650.0;20.0;31.1;30.9;1408.0;1656.0
275;Totaal;Totaal;Overheid;702;2009;843.0;715.0;24.69;2922.0;2906.0;41130.0;35060.0;6070.0;20.0;31.1;31.0;1412.0;1664.0
276;Totaal;Totaal;Overheid;703;2006;;;;;;;;;;;;;
277;Totaal;Totaal;Overheid;703;2007;;;;;;;;;;;;;
278;Totaal;Totaal;Overheid;703;2008;;;;;;;;;;;;;
279;Totaal;Totaal;Overheid;703;2009;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0
280;Totaal;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2006;55.0;10.0;18.4;471.0;463.0;6720.0;5650.0;1070.0;0.0;6.8;6.7;302.0;1631.0
281;Totaal;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2007;55.0;10.0;19.31;488.0;479.0;6970.0;5860.0;1110.0;0.0;6.8;6.7;298.0;1612.0
282;Totaal;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2008;56.0;10.0;20.59;520.0;510.0;7560.0;6240.0;1320.0;0.0;6.8;6.7;297.0;1612.0
283;Totaal;Totaal;Overheid;Arbeidsduur: minder dan 12 uur per week;2009;55.0;10.0;21.34;535.0;528.0;7820.0;6420.0;1400.0;0.0;6.7;6.6;297.0;1623.0
284;Totaal;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2006;100.0;47.0;19.53;1253.0;1247.0;17200.0;15040.0;2160.0;0.0;17.0;16.9;766.0;1644.0
285;Totaal;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2007;100.0;47.0;20.32;1290.0;1281.0;17860.0;15480.0;2380.0;0.0;17.0;16.9;757.0;1624.0
286;Totaal;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2008;99.0;46.0;20.88;1329.0;1321.0;18710.0;15950.0;2760.0;0.0;16.9;16.8;759.0;1617.0
287;Totaal;Totaal;Overheid;Arbeidsduur: 12 tot 20 uur per week;2009;99.0;46.0;21.59;1372.0;1365.0;19450.0;16460.0;2990.0;0.0;16.9;16.8;759.0;1624.0
288;Totaal;Totaal;Overheid;803;2006;93.0;58.0;20.23;1736.0;1728.0;23700.0;20830.0;2870.0;0.0;22.6;22.6;1025.0;1648.0
289;Totaal;Totaal;Overheid;803;2007;97.0;61.0;20.94;1782.0;1773.0;24550.0;21380.0;3160.0;0.0;22.6;22.6;1016.0;1632.0
290;Totaal;Totaal;Overheid;803;2008;102.0;64.0;21.21;1819.0;1808.0;25450.0;21820.0;3630.0;0.0;22.6;22.5;1023.0;1633.0
291;Totaal;Totaal;Overheid;803;2009;106.0;66.0;21.7;1860.0;1854.0;26240.0;22320.0;3910.0;0.0;22.6;22.6;1025.0;1644.0
292;Totaal;Totaal;Overheid;804;2006;77.0;59.0;22.16;2313.0;2301.0;31450.0;27750.0;3700.0;0.0;27.8;27.7;1246.0;1627.0
293;Totaal;Totaal;Overheid;804;2007;83.0;64.0;23.18;2389.0;2377.0;32790.0;28670.0;4120.0;0.0;27.8;27.7;1231.0;1604.0
294;Totaal;Totaal;Overheid;804;2008;90.0;70.0;23.65;2464.0;2447.0;34280.0;29570.0;4710.0;0.0;27.8;27.6;1242.0;1603.0
295;Totaal;Totaal;Overheid;804;2009;95.0;73.0;24.35;2529.0;2519.0;35620.0;30350.0;5270.0;0.0;27.7;27.6;1241.0;1609.0
296;Totaal;Totaal;Overheid;805;2006;116.0;104.0;22.13;2715.0;2701.0;37010.0;32580.0;4430.0;0.0;32.4;32.3;1465.0;1640.0
297;Totaal;Totaal;Overheid;805;2007;123.0;110.0;23.24;2815.0;2801.0;38660.0;33780.0;4890.0;10.0;32.3;32.2;1446.0;1616.0
298;Totaal;Totaal;Overheid;805;2008;134.0;121.0;23.92;2918.0;2898.0;40560.0;35020.0;5550.0;10.0;32.4;32.2;1454.0;1601.0
299;Totaal;Totaal;Overheid;805;2009;139.0;125.0;24.52;2991.0;2973.0;41970.0;35900.0;6070.0;10.0;32.4;32.2;1455.0;1610.0
300;Totaal;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2006;559.0;558.0;21.83;3094.0;3078.0;42470.0;37130.0;5330.0;20.0;37.1;36.9;1692.0;1692.0
301;Totaal;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2007;556.0;556.0;22.58;3183.0;3164.0;43780.0;38200.0;5580.0;30.0;37.2;37.0;1681.0;1682.0
302;Totaal;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2008;547.0;547.0;23.08;3263.0;3249.0;45560.0;39150.0;6410.0;30.0;37.1;37.0;1689.0;1689.0
303;Totaal;Totaal;Overheid;Arbeidsduur: 35 uur of meer per week;2009;545.0;545.0;23.59;3359.0;3343.0;47120.0;40310.0;6810.0;30.0;37.3;37.1;1700.0;1701.0
304;Totaal;Totaal;Overheid;901;2006;58.0;55.0;19.18;2794.0;2565.0;39600.0;33530.0;6060.0;20.0;36.6;34.6;1605.0;1707.0
305;Totaal;Totaal;Overheid;901;2007;61.0;57.0;20.1;2922.0;2672.0;41190.0;35070.0;6130.0;20.0;36.9;34.7;1595.0;1696.0
306;Totaal;Totaal;Overheid;901;2008;58.0;55.0;20.79;3000.0;2753.0;43430.0;36000.0;7430.0;20.0;36.9;34.6;1589.0;1695.0
307;Totaal;Totaal;Overheid;901;2009;63.0;59.0;20.96;3045.0;2814.0;43940.0;36540.0;7400.0;10.0;37.1;34.9;1611.0;1714.0
308;Totaal;Totaal;Overheid;902;2006;942.0;781.0;21.79;2519.0;2519.0;34440.0;30230.0;4210.0;10.0;30.4;30.4;1387.0;1672.0
309;Totaal;Totaal;Overheid;902;2007;954.0;790.0;22.61;2587.0;2587.0;35540.0;31040.0;4490.0;20.0;30.4;30.4;1373.0;1657.0
310;Totaal;Totaal;Overheid;902;2008;969.0;804.0;23.11;2650.0;2650.0;36910.0;31800.0;5110.0;20.0;30.3;30.3;1376.0;1659.0
311;Totaal;Totaal;Overheid;902;2009;976.0;807.0;23.7;2723.0;2723.0;38190.0;32680.0;5510.0;20.0;30.3;30.3;1379.0;1667.0
312;Totaal;Totaal;Overheid;951;2006;3.0;3.0;34.05;4799.0;4762.0;66820.0;57580.0;9240.0;4750.0;36.6;36.3;1678.0;1707.0
313;Totaal;Totaal;Overheid;951;2007;3.0;3.0;35.9;5001.0;4968.0;69260.0;60010.0;9240.0;5030.0;36.6;36.4;1661.0;1689.0
314;Totaal;Totaal;Overheid;951;2008;3.0;3.0;37.81;5257.0;5231.0;73350.0;63080.0;10260.0;6040.0;36.5;36.3;1660.0;1688.0
