ID;Geslacht;Leeftijd;WoonregioS;WerkregioS;Perioden;TotaalHoofdbanenVanWerknemers_1;HoofdbaanBinnenWoongemeente_2;HoofdbaanBuitenWoongemeente_3;HoofdbaanBinnenWoonCOROP_4;HoofdbaanBuitenWoonCOROP_5;HoofdbaanBinnenWoonprovincie_6;HoofdbaanBuitenWoonprovincie_7;GemiddeldeWoonwerkafstand_8
8484;Geslacht totaal;0;Overig Groningen (CR);Delft en Westland (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;204.9
8485;Geslacht totaal;0;Overig Groningen (CR);Delft en Westland (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;202.5
8486;Geslacht totaal;0;Overig Groningen (CR);Delft en Westland (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;202.1
8487;Geslacht totaal;0;Overig Groningen (CR);Delft en Westland (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;203.2
8488;Geslacht totaal;0;Overig Groningen (CR);Oost-Zuid-Holland (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;176.2
8489;Geslacht totaal;0;Overig Groningen (CR);Oost-Zuid-Holland (CR);31 december 2000;0.2;;0.2;;0.2;;0.2;178.7
8490;Geslacht totaal;0;Overig Groningen (CR);Oost-Zuid-Holland (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;180.0
8491;Geslacht totaal;0;Overig Groningen (CR);Oost-Zuid-Holland (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;180.2
8492;Geslacht totaal;0;Overig Groningen (CR);Groot-Rijnmond (CR);31 december 1998;0.6;;0.6;;0.6;;0.6;202.9
8493;Geslacht totaal;0;Overig Groningen (CR);Groot-Rijnmond (CR);31 december 2000;0.5;;0.5;;0.5;;0.5;202.8
8494;Geslacht totaal;0;Overig Groningen (CR);Groot-Rijnmond (CR);30 september 2004;0.7;;0.7;;0.7;;0.7;208.1
8495;Geslacht totaal;0;Overig Groningen (CR);Groot-Rijnmond (CR);30 september 2005;0.8;;0.8;;0.8;;0.8;208.2
8496;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Zuid-Holland (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;196.6
8497;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Zuid-Holland (CR);31 december 2000;0.3;;0.3;;0.3;;0.3;201.1
8498;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Zuid-Holland (CR);30 september 2004;0.3;;0.3;;0.3;;0.3;199.9
8499;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Zuid-Holland (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;200.8
8500;Geslacht totaal;0;Overig Groningen (CR);Zeeuwsch-Vlaanderen (CR);31 december 1998;;;;;;;;
8501;Geslacht totaal;0;Overig Groningen (CR);Zeeuwsch-Vlaanderen (CR);31 december 2000;;;;;;;;
8502;Geslacht totaal;0;Overig Groningen (CR);Zeeuwsch-Vlaanderen (CR);30 september 2004;;;;;;;;
8503;Geslacht totaal;0;Overig Groningen (CR);Zeeuwsch-Vlaanderen (CR);30 september 2005;;;;;;;;
8504;Geslacht totaal;0;Overig Groningen (CR);Overig Zeeland (CR);31 december 1998;;;;;;;;
8505;Geslacht totaal;0;Overig Groningen (CR);Overig Zeeland (CR);31 december 2000;;;;;;;;
8506;Geslacht totaal;0;Overig Groningen (CR);Overig Zeeland (CR);30 september 2004;;;;;;;;
8507;Geslacht totaal;0;Overig Groningen (CR);Overig Zeeland (CR);30 september 2005;;;;;;;;
8508;Geslacht totaal;0;Overig Groningen (CR);West-Noord-Brabant (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;230.7
8509;Geslacht totaal;0;Overig Groningen (CR);West-Noord-Brabant (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;223.7
8510;Geslacht totaal;0;Overig Groningen (CR);West-Noord-Brabant (CR);30 september 2004;0.2;;0.2;;0.2;;0.2;221.5
8511;Geslacht totaal;0;Overig Groningen (CR);West-Noord-Brabant (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;222.5
8512;Geslacht totaal;0;Overig Groningen (CR);Midden-Noord-Brabant (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;204.6
8513;Geslacht totaal;0;Overig Groningen (CR);Midden-Noord-Brabant (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;206.4
8514;Geslacht totaal;0;Overig Groningen (CR);Midden-Noord-Brabant (CR);30 september 2004;0.2;;0.2;;0.2;;0.2;211.8
8515;Geslacht totaal;0;Overig Groningen (CR);Midden-Noord-Brabant (CR);30 september 2005;0.2;;0.2;;0.2;;0.2;210.8
8516;Geslacht totaal;0;Overig Groningen (CR);Noordoost-Noord-Brabant (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;186.2
8517;Geslacht totaal;0;Overig Groningen (CR);Noordoost-Noord-Brabant (CR);31 december 2000;0.2;;0.2;;0.2;;0.2;187.1
8518;Geslacht totaal;0;Overig Groningen (CR);Noordoost-Noord-Brabant (CR);30 september 2004;0.3;;0.3;;0.3;;0.3;187.0
8519;Geslacht totaal;0;Overig Groningen (CR);Noordoost-Noord-Brabant (CR);30 september 2005;0.3;;0.3;;0.3;;0.3;187.3
8520;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Noord-Brabant (CR);31 december 1998;0.2;;0.2;;0.2;;0.2;211.6
8521;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Noord-Brabant (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;211.1
8522;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Noord-Brabant (CR);30 september 2004;0.4;;0.4;;0.4;;0.4;211.2
8523;Geslacht totaal;0;Overig Groningen (CR);Zuidoost-Noord-Brabant (CR);30 september 2005;0.4;;0.4;;0.4;;0.4;211.8
8524;Geslacht totaal;0;Overig Groningen (CR);Noord-Limburg (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;203.3
8525;Geslacht totaal;0;Overig Groningen (CR);Noord-Limburg (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;208.0
8526;Geslacht totaal;0;Overig Groningen (CR);Noord-Limburg (CR);30 september 2004;0.1;;0.1;;0.1;;0.1;207.8
8527;Geslacht totaal;0;Overig Groningen (CR);Noord-Limburg (CR);30 september 2005;;;;;;;;
8528;Geslacht totaal;0;Overig Groningen (CR);Midden-Limburg (CR);31 december 1998;;;;;;;;
8529;Geslacht totaal;0;Overig Groningen (CR);Midden-Limburg (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;227.3
8530;Geslacht totaal;0;Overig Groningen (CR);Midden-Limburg (CR);30 september 2004;;;;;;;;
8531;Geslacht totaal;0;Overig Groningen (CR);Midden-Limburg (CR);30 september 2005;;;;;;;;
8532;Geslacht totaal;0;Overig Groningen (CR);Zuid-Limburg (CR);31 december 1998;0.1;;0.1;;0.1;;0.1;265.4
8533;Geslacht totaal;0;Overig Groningen (CR);Zuid-Limburg (CR);31 december 2000;0.1;;0.1;;0.1;;0.1;265.9
8534;Geslacht totaal;0;Overig Groningen (CR);Zuid-Limburg (CR);30 september 2004;0.2;;0.2;;0.2;;0.2;267.2
8535;Geslacht totaal;0;Overig Groningen (CR);Zuid-Limburg (CR);30 september 2005;0.1;;0.1;;0.1;;0.1;267.3
8536;Geslacht totaal;0;Overig Groningen (CR);Flevoland (CR);31 december 1998;0.3;;0.3;;0.3;;0.3;108.6
8537;Geslacht totaal;0;Overig Groningen (CR);Flevoland (CR);31 december 2000;0.6;;0.6;;0.6;;0.6;108.9
8538;Geslacht totaal;0;Overig Groningen (CR);Flevoland (CR);30 september 2004;0.4;;0.4;;0.4;;0.4;105.8
8539;Geslacht totaal;0;Overig Groningen (CR);Flevoland (CR);30 september 2005;0.5;;0.5;;0.5;;0.5;109.8
8540;Geslacht totaal;0;Overig Groningen (CR);Almere;31 december 1998;0.1;;0.1;;0.1;;0.1;131.3
8541;Geslacht totaal;0;Overig Groningen (CR);Almere;31 december 2000;0.2;;0.2;;0.2;;0.2;128.8
8542;Geslacht totaal;0;Overig Groningen (CR);Almere;30 september 2004;0.1;;0.1;;0.1;;0.1;129.3
8543;Geslacht totaal;0;Overig Groningen (CR);Almere;30 september 2005;0.2;;0.2;;0.2;;0.2;130.2
8544;Geslacht totaal;0;Overig Groningen (CR);Amersfoort (GM);31 december 1998;0.2;;0.2;;0.2;;0.2;143.3
8545;Geslacht totaal;0;Overig Groningen (CR);Amersfoort (GM);31 december 2000;0.2;;0.2;;0.2;;0.2;142.5
8546;Geslacht totaal;0;Overig Groningen (CR);Amersfoort (GM);30 september 2004;0.2;;0.2;;0.2;;0.2;141.7
8547;Geslacht totaal;0;Overig Groningen (CR);Amersfoort (GM);30 september 2005;0.2;;0.2;;0.2;;0.2;141.6
8548;Geslacht totaal;0;Overig Groningen (CR);Amsterdam (GM);31 december 1998;1.0;;1.0;;1.0;;1.0;146.6
8549;Geslacht totaal;0;Overig Groningen (CR);Amsterdam (GM);31 december 2000;1.2;;1.2;;1.2;;1.2;146.9
8550;Geslacht totaal;0;Overig Groningen (CR);Amsterdam (GM);30 september 2004;1.3;;1.3;;1.3;;1.3;146.0
8551;Geslacht totaal;0;Overig Groningen (CR);Amsterdam (GM);30 september 2005;1.0;;1.0;;1.0;;1.0;146.1
8552;Geslacht totaal;0;Overig Groningen (CR);Apeldoorn (GM);31 december 1998;0.3;;0.3;;0.3;;0.3;125.0
8553;Geslacht totaal;0;Overig Groningen (CR);Apeldoorn (GM);31 december 2000;0.3;;0.3;;0.3;;0.3;125.3
8554;Geslacht totaal;0;Overig Groningen (CR);Apeldoorn (GM);30 september 2004;0.4;;0.4;;0.4;;0.4;122.7
8555;Geslacht totaal;0;Overig Groningen (CR);Apeldoorn (GM);30 september 2005;0.3;;0.3;;0.3;;0.3;123.3
8556;Geslacht totaal;0;Overig Groningen (CR);Arnhem (GM);31 december 1998;0.2;;0.2;;0.2;;0.2;143.4
8557;Geslacht totaal;0;Overig Groningen (CR);Arnhem (GM);31 december 2000;0.4;;0.4;;0.4;;0.4;143.2
8558;Geslacht totaal;0;Overig Groningen (CR);Arnhem (GM);30 september 2004;0.5;;0.5;;0.5;;0.5;143.4
8559;Geslacht totaal;0;Overig Groningen (CR);Arnhem (GM);30 september 2005;0.6;;0.6;;0.6;;0.6;143.6
8560;Geslacht totaal;0;Overig Groningen (CR);Breda (GM);31 december 1998;;;;;;;;
8561;Geslacht totaal;0;Overig Groningen (CR);Breda (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;221.7
8562;Geslacht totaal;0;Overig Groningen (CR);Breda (GM);30 september 2004;0.1;;0.1;;0.1;;0.1;220.5
8563;Geslacht totaal;0;Overig Groningen (CR);Breda (GM);30 september 2005;0.1;;0.1;;0.1;;0.1;219.6
8564;Geslacht totaal;0;Overig Groningen (CR);Dordrecht (GM);31 december 1998;0.1;;0.1;;0.1;;0.1;206.9
8565;Geslacht totaal;0;Overig Groningen (CR);Dordrecht (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;208.7
8566;Geslacht totaal;0;Overig Groningen (CR);Dordrecht (GM);30 september 2004;0.1;;0.1;;0.1;;0.1;206.1
8567;Geslacht totaal;0;Overig Groningen (CR);Dordrecht (GM);30 september 2005;0.1;;0.1;;0.1;;0.1;207.5
8568;Geslacht totaal;0;Overig Groningen (CR);Ede;31 december 1998;0.1;;0.1;;0.1;;0.1;138.7
8569;Geslacht totaal;0;Overig Groningen (CR);Ede;31 december 2000;;;;;;;;
8570;Geslacht totaal;0;Overig Groningen (CR);Ede;30 september 2004;0.1;;0.1;;0.1;;0.1;140.3
8571;Geslacht totaal;0;Overig Groningen (CR);Ede;30 september 2005;0.1;;0.1;;0.1;;0.1;140.1
8572;Geslacht totaal;0;Overig Groningen (CR);Eindhoven (GM);31 december 1998;0.2;;0.2;;0.2;;0.2;211.5
8573;Geslacht totaal;0;Overig Groningen (CR);Eindhoven (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;211.5
8574;Geslacht totaal;0;Overig Groningen (CR);Eindhoven (GM);30 september 2004;0.2;;0.2;;0.2;;0.2;211.6
8575;Geslacht totaal;0;Overig Groningen (CR);Eindhoven (GM);30 september 2005;0.2;;0.2;;0.2;;0.2;212.3
8576;Geslacht totaal;0;Overig Groningen (CR);Emmen;31 december 1998;0.8;;0.8;;0.8;;0.8;56.4
8577;Geslacht totaal;0;Overig Groningen (CR);Emmen;31 december 2000;0.8;;0.8;;0.8;;0.8;57.1
8578;Geslacht totaal;0;Overig Groningen (CR);Emmen;30 september 2004;0.9;;0.9;;0.9;;0.9;59.0
8579;Geslacht totaal;0;Overig Groningen (CR);Emmen;30 september 2005;1.0;;1.0;;1.0;;1.0;59.2
8580;Geslacht totaal;0;Overig Groningen (CR);Enschede (GM);31 december 1998;0.1;;0.1;;0.1;;0.1;111.9
8581;Geslacht totaal;0;Overig Groningen (CR);Enschede (GM);31 december 2000;0.2;;0.2;;0.2;;0.2;111.5
8582;Geslacht totaal;0;Overig Groningen (CR);Enschede (GM);30 september 2004;0.2;;0.2;;0.2;;0.2;113.6
8583;Geslacht totaal;0;Overig Groningen (CR);Enschede (GM);30 september 2005;0.2;;0.2;;0.2;;0.2;117.1
8584;Geslacht totaal;0;Overig Groningen (CR);'s-Gravenhage (GM);31 december 1998;0.6;;0.6;;0.6;;0.6;199.8
8585;Geslacht totaal;0;Overig Groningen (CR);'s-Gravenhage (GM);31 december 2000;0.6;;0.6;;0.6;;0.6;199.7
8586;Geslacht totaal;0;Overig Groningen (CR);'s-Gravenhage (GM);30 september 2004;0.8;;0.8;;0.8;;0.8;199.3
8587;Geslacht totaal;0;Overig Groningen (CR);'s-Gravenhage (GM);30 september 2005;0.9;;0.9;;0.9;;0.9;200.5
8588;Geslacht totaal;0;Overig Groningen (CR);Groningen (GM);31 december 1998;74.0;50.7;23.2;74.0;;74.0;;4.5
8589;Geslacht totaal;0;Overig Groningen (CR);Groningen (GM);31 december 2000;76.5;52.8;23.7;76.5;;76.5;;4.5
8590;Geslacht totaal;0;Overig Groningen (CR);Groningen (GM);30 september 2004;79.7;55.6;24.1;79.7;;79.7;;4.2
8591;Geslacht totaal;0;Overig Groningen (CR);Groningen (GM);30 september 2005;80.7;56.4;24.3;80.7;;80.7;;4.4
8592;Geslacht totaal;0;Overig Groningen (CR);Haarlem (GM);31 december 1998;0.1;;0.1;;0.1;;0.1;159.3
8593;Geslacht totaal;0;Overig Groningen (CR);Haarlem (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;159.4
8594;Geslacht totaal;0;Overig Groningen (CR);Haarlem (GM);30 september 2004;0.1;;0.1;;0.1;;0.1;158.2
8595;Geslacht totaal;0;Overig Groningen (CR);Haarlem (GM);30 september 2005;0.1;;0.1;;0.1;;0.1;157.7
8596;Geslacht totaal;0;Overig Groningen (CR);Haarlemmermeer;31 december 1998;0.3;;0.3;;0.3;;0.3;161.6
8597;Geslacht totaal;0;Overig Groningen (CR);Haarlemmermeer;31 december 2000;0.3;;0.3;;0.3;;0.3;163.0
8598;Geslacht totaal;0;Overig Groningen (CR);Haarlemmermeer;30 september 2004;0.2;;0.2;;0.2;;0.2;164.2
8599;Geslacht totaal;0;Overig Groningen (CR);Haarlemmermeer;30 september 2005;0.2;;0.2;;0.2;;0.2;164.1
8600;Geslacht totaal;0;Overig Groningen (CR);'s-Hertogenbosch (GM);31 december 1998;0.1;;0.1;;0.1;;0.1;187.1
8601;Geslacht totaal;0;Overig Groningen (CR);'s-Hertogenbosch (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;186.9
8602;Geslacht totaal;0;Overig Groningen (CR);'s-Hertogenbosch (GM);30 september 2004;0.2;;0.2;;0.2;;0.2;188.9
8603;Geslacht totaal;0;Overig Groningen (CR);'s-Hertogenbosch (GM);30 september 2005;0.2;;0.2;;0.2;;0.2;188.3
8604;Geslacht totaal;0;Overig Groningen (CR);Leiden (GM);31 december 1998;;;;;;;;
8605;Geslacht totaal;0;Overig Groningen (CR);Leiden (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;184.5
8606;Geslacht totaal;0;Overig Groningen (CR);Leiden (GM);30 september 2004;0.1;;0.1;;0.1;;0.1;184.6
8607;Geslacht totaal;0;Overig Groningen (CR);Leiden (GM);30 september 2005;0.1;;0.1;;0.1;;0.1;185.3
8608;Geslacht totaal;0;Overig Groningen (CR);Maastricht (GM);31 december 1998;;;;;;;;
8609;Geslacht totaal;0;Overig Groningen (CR);Maastricht (GM);31 december 2000;;;;;;;;
8610;Geslacht totaal;0;Overig Groningen (CR);Maastricht (GM);30 september 2004;0.1;;0.1;;0.1;;0.1;271.1
8611;Geslacht totaal;0;Overig Groningen (CR);Maastricht (GM);30 september 2005;0.1;;0.1;;0.1;;0.1;269.6
8612;Geslacht totaal;0;Overig Groningen (CR);Nijmegen (GM);31 december 1998;;;;;;;;
8613;Geslacht totaal;0;Overig Groningen (CR);Nijmegen (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;161.3
8614;Geslacht totaal;0;Overig Groningen (CR);Nijmegen (GM);30 september 2004;0.1;;0.1;;0.1;;0.1;161.3
8615;Geslacht totaal;0;Overig Groningen (CR);Nijmegen (GM);30 september 2005;0.1;;0.1;;0.1;;0.1;162.5
8616;Geslacht totaal;0;Overig Groningen (CR);Rotterdam (GM);31 december 1998;0.5;;0.5;;0.5;;0.5;201.9
8617;Geslacht totaal;0;Overig Groningen (CR);Rotterdam (GM);31 december 2000;0.4;;0.4;;0.4;;0.4;201.7
8618;Geslacht totaal;0;Overig Groningen (CR);Rotterdam (GM);30 september 2004;0.5;;0.5;;0.5;;0.5;208.7
8619;Geslacht totaal;0;Overig Groningen (CR);Rotterdam (GM);30 september 2005;0.5;;0.5;;0.5;;0.5;208.9
8620;Geslacht totaal;0;Overig Groningen (CR);Tilburg (GM);31 december 1998;0.1;;0.1;;0.1;;0.1;209.7
8621;Geslacht totaal;0;Overig Groningen (CR);Tilburg (GM);31 december 2000;0.1;;0.1;;0.1;;0.1;210.2
8622;Geslacht totaal;0;Overig Groningen (CR);Tilburg (GM);30 september 2004;0.2;;0.2;;0.2;;0.2;212.7
8623;Geslacht totaal;0;Overig Groningen (CR);Tilburg (GM);30 september 2005;0.2;;0.2;;0.2;;0.2;210.6
8624;Geslacht totaal;0;Overig Groningen (CR);Utrecht (GM);31 december 1998;0.6;;0.6;;0.6;;0.6;159.8
8625;Geslacht totaal;0;Overig Groningen (CR);Utrecht (GM);31 december 2000;0.8;;0.8;;0.8;;0.8;159.5
8626;Geslacht totaal;0;Overig Groningen (CR);Utrecht (GM);30 september 2004;0.9;;0.9;;0.9;;0.9;161.5
8627;Geslacht totaal;0;Overig Groningen (CR);Utrecht (GM);30 september 2005;1.0;;1.0;;1.0;;1.0;162.3
8628;Geslacht totaal;0;Overig Groningen (CR);Zaanstad;31 december 1998;;;;;;;;
8629;Geslacht totaal;0;Overig Groningen (CR);Zaanstad;31 december 2000;0.1;;0.1;;0.1;;0.1;146.6
8630;Geslacht totaal;0;Overig Groningen (CR);Zaanstad;30 september 2004;;;;;;;;
8631;Geslacht totaal;0;Overig Groningen (CR);Zaanstad;30 september 2005;;;;;;;;
8632;Geslacht totaal;0;Overig Groningen (CR);Zoetermeer;31 december 1998;0.1;;0.1;;0.1;;0.1;193.6
8633;Geslacht totaal;0;Overig Groningen (CR);Zoetermeer;31 december 2000;0.1;;0.1;;0.1;;0.1;190.3
8634;Geslacht totaal;0;Overig Groningen (CR);Zoetermeer;30 september 2004;0.1;;0.1;;0.1;;0.1;190.8
8635;Geslacht totaal;0;Overig Groningen (CR);Zoetermeer;30 september 2005;0.1;;0.1;;0.1;;0.1;190.7
8636;Geslacht totaal;0;Overig Groningen (CR);Zwolle (GM);31 december 1998;1.1;;1.1;;1.1;;1.1;86.5
8637;Geslacht totaal;0;Overig Groningen (CR);Zwolle (GM);31 december 2000;1.1;;1.1;;1.1;;1.1;86.5
8638;Geslacht totaal;0;Overig Groningen (CR);Zwolle (GM);30 september 2004;1.8;;1.8;;1.8;;1.8;83.9
8639;Geslacht totaal;0;Overig Groningen (CR);Zwolle (GM);30 september 2005;1.7;;1.7;;1.7;;1.7;84.8
8640;Geslacht totaal;0;Noord-Friesland (CR);Nederland totaal;31 december 1998;118.0;55.0;63.0;91.5;26.6;101.4;16.7;19.6
8641;Geslacht totaal;0;Noord-Friesland (CR);Nederland totaal;31 december 2000;123.7;56.4;67.3;94.5;29.2;106.1;17.7;19.8
8642;Geslacht totaal;0;Noord-Friesland (CR);Nederland totaal;30 september 2004;133.9;60.7;73.2;99.7;34.2;113.1;20.8;20.2
8643;Geslacht totaal;0;Noord-Friesland (CR);Nederland totaal;30 september 2005;134.6;60.9;73.7;100.2;34.4;114.3;20.3;20.1
8644;Geslacht totaal;0;Noord-Friesland (CR);Provincie onbekend;31 december 1998;0.0;;;;;;;0.0
8645;Geslacht totaal;0;Noord-Friesland (CR);Provincie onbekend;31 december 2000;0.0;;;;;;;0.0
8646;Geslacht totaal;0;Noord-Friesland (CR);Provincie onbekend;30 september 2004;1.8;;1.8;;1.8;;1.8;0.0
8647;Geslacht totaal;0;Noord-Friesland (CR);Provincie onbekend;30 september 2005;1.8;;1.8;;1.8;;1.8;0.0
8648;Geslacht totaal;0;Noord-Friesland (CR);Groningen (PV);31 december 1998;4.3;;4.3;;4.3;;4.3;40.2
8649;Geslacht totaal;0;Noord-Friesland (CR);Groningen (PV);31 december 2000;4.7;;4.7;;4.7;;4.7;39.8
8650;Geslacht totaal;0;Noord-Friesland (CR);Groningen (PV);30 september 2004;5.3;;5.3;;5.3;;5.3;39.1
8651;Geslacht totaal;0;Noord-Friesland (CR);Groningen (PV);30 september 2005;5.4;;5.4;;5.4;;5.4;40.3
8652;Geslacht totaal;0;Noord-Friesland (CR);Friesland (PV);31 december 1998;101.4;55.0;46.3;91.5;9.9;101.4;;7.0
8653;Geslacht totaal;0;Noord-Friesland (CR);Friesland (PV);31 december 2000;106.1;56.4;49.6;94.5;11.5;106.1;;7.4
8654;Geslacht totaal;0;Noord-Friesland (CR);Friesland (PV);30 september 2004;113.1;60.7;52.4;99.7;13.4;113.1;;7.8
8655;Geslacht totaal;0;Noord-Friesland (CR);Friesland (PV);30 september 2005;114.3;60.9;53.4;100.2;14.1;114.3;;8.2
8656;Geslacht totaal;0;Noord-Friesland (CR);Drenthe (PV);31 december 1998;1.4;;1.4;;1.4;;1.4;56.1
8657;Geslacht totaal;0;Noord-Friesland (CR);Drenthe (PV);31 december 2000;1.5;;1.5;;1.5;;1.5;55.2
8658;Geslacht totaal;0;Noord-Friesland (CR);Drenthe (PV);30 september 2004;1.5;;1.5;;1.5;;1.5;60.2
8659;Geslacht totaal;0;Noord-Friesland (CR);Drenthe (PV);30 september 2005;1.6;;1.6;;1.6;;1.6;61.3
8660;Geslacht totaal;0;Noord-Friesland (CR);Overijssel (PV);31 december 1998;1.4;;1.4;;1.4;;1.4;87.6
8661;Geslacht totaal;0;Noord-Friesland (CR);Overijssel (PV);31 december 2000;1.1;;1.1;;1.1;;1.1;89.2
8662;Geslacht totaal;0;Noord-Friesland (CR);Overijssel (PV);30 september 2004;1.9;;1.9;;1.9;;1.9;92.5
8663;Geslacht totaal;0;Noord-Friesland (CR);Overijssel (PV);30 september 2005;1.8;;1.8;;1.8;;1.8;92.7
8664;Geslacht totaal;0;Noord-Friesland (CR);Flevoland (PV);31 december 1998;0.4;;0.4;;0.4;;0.4;74.4
8665;Geslacht totaal;0;Noord-Friesland (CR);Flevoland (PV);31 december 2000;0.7;;0.7;;0.7;;0.7;81.7
8666;Geslacht totaal;0;Noord-Friesland (CR);Flevoland (PV);30 september 2004;0.6;;0.6;;0.6;;0.6;81.2
8667;Geslacht totaal;0;Noord-Friesland (CR);Flevoland (PV);30 september 2005;0.7;;0.7;;0.7;;0.7;84.1
8668;Geslacht totaal;0;Noord-Friesland (CR);Gelderland (PV);31 december 1998;1.0;;1.0;;1.0;;1.0;124.5
8669;Geslacht totaal;0;Noord-Friesland (CR);Gelderland (PV);31 december 2000;1.1;;1.1;;1.1;;1.1;125.2
8670;Geslacht totaal;0;Noord-Friesland (CR);Gelderland (PV);30 september 2004;1.3;;1.3;;1.3;;1.3;123.7
8671;Geslacht totaal;0;Noord-Friesland (CR);Gelderland (PV);30 september 2005;1.2;;1.2;;1.2;;1.2;124.3
8672;Geslacht totaal;0;Noord-Friesland (CR);Utrecht (PV);31 december 1998;1.1;;1.1;;1.1;;1.1;130.6
8673;Geslacht totaal;0;Noord-Friesland (CR);Utrecht (PV);31 december 2000;1.3;;1.3;;1.3;;1.3;130.4
8674;Geslacht totaal;0;Noord-Friesland (CR);Utrecht (PV);30 september 2004;1.9;;1.9;;1.9;;1.9;132.5
8675;Geslacht totaal;0;Noord-Friesland (CR);Utrecht (PV);30 september 2005;1.7;;1.7;;1.7;;1.7;133.5
8676;Geslacht totaal;0;Noord-Friesland (CR);Noord-Holland (PV);31 december 1998;4.1;;4.1;;4.1;;4.1;99.8
8677;Geslacht totaal;0;Noord-Friesland (CR);Noord-Holland (PV);31 december 2000;4.3;;4.3;;4.3;;4.3;98.5
8678;Geslacht totaal;0;Noord-Friesland (CR);Noord-Holland (PV);30 september 2004;3.3;;3.3;;3.3;;3.3;97.5
8679;Geslacht totaal;0;Noord-Friesland (CR);Noord-Holland (PV);30 september 2005;3.0;;3.0;;3.0;;3.0;100.5
8680;Geslacht totaal;0;Noord-Friesland (CR);Zuid-Holland (PV);31 december 1998;1.8;;1.8;;1.8;;1.8;163.7
8681;Geslacht totaal;0;Noord-Friesland (CR);Zuid-Holland (PV);31 december 2000;2.0;;2.0;;2.0;;2.0;161.5
8682;Geslacht totaal;0;Noord-Friesland (CR);Zuid-Holland (PV);30 september 2004;1.9;;1.9;;1.9;;1.9;166.9
8683;Geslacht totaal;0;Noord-Friesland (CR);Zuid-Holland (PV);30 september 2005;2.0;;2.0;;2.0;;2.0;166.2
8684;Geslacht totaal;0;Noord-Friesland (CR);Zeeland (PV);31 december 1998;0.1;;0.1;;0.1;;0.1;244.9
8685;Geslacht totaal;0;Noord-Friesland (CR);Zeeland (PV);31 december 2000;0.2;;0.2;;0.2;;0.2;247.0
8686;Geslacht totaal;0;Noord-Friesland (CR);Zeeland (PV);30 september 2004;0.1;;0.1;;0.1;;0.1;236.6
8687;Geslacht totaal;0;Noord-Friesland (CR);Zeeland (PV);30 september 2005;0.1;;0.1;;0.1;;0.1;235.1
8688;Geslacht totaal;0;Noord-Friesland (CR);Noord-Brabant (PV);31 december 1998;0.8;;0.8;;0.8;;0.8;191.2
8689;Geslacht totaal;0;Noord-Friesland (CR);Noord-Brabant (PV);31 december 2000;0.6;;0.6;;0.6;;0.6;189.0
8690;Geslacht totaal;0;Noord-Friesland (CR);Noord-Brabant (PV);30 september 2004;0.9;;0.9;;0.9;;0.9;188.1
8691;Geslacht totaal;0;Noord-Friesland (CR);Noord-Brabant (PV);30 september 2005;0.8;;0.8;;0.8;;0.8;189.0
8692;Geslacht totaal;0;Noord-Friesland (CR);Limburg (PV);31 december 1998;0.2;;0.2;;0.2;;0.2;241.1
8693;Geslacht totaal;0;Noord-Friesland (CR);Limburg (PV);31 december 2000;0.1;;0.1;;0.1;;0.1;227.1
8694;Geslacht totaal;0;Noord-Friesland (CR);Limburg (PV);30 september 2004;0.2;;0.2;;0.2;;0.2;227.3
8695;Geslacht totaal;0;Noord-Friesland (CR);Limburg (PV);30 september 2005;0.2;;0.2;;0.2;;0.2;229.8
8696;Geslacht totaal;0;Noord-Friesland (CR);Corop onbekend;31 december 1998;0.0;;;;;;;0.0
8697;Geslacht totaal;0;Noord-Friesland (CR);Corop onbekend;31 december 2000;0.0;;;;;;;0.0
