ID;PositieInHetHuishouden;Geslacht;Leeftijd;BurgerlijkeStaat;Perioden;PersonenInHuishoudens_1
285;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2062;208525.0
286;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2063;209920.0
287;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2064;211061.0
288;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2065;211932.0
289;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2066;212532.0
290;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2067;212881.0
291;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2068;212998.0
292;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2069;212923.0
293;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Totaal burgerlijke staat;2070;212686.0
294;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2022;
295;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2023;
296;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2024;
297;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2025;
298;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2026;
299;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2027;
300;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2028;
301;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2029;
302;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2030;
303;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2031;
304;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2032;
305;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2033;
306;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2034;
307;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2035;
308;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2036;
309;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2037;
310;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2038;
311;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2039;
312;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2040;
313;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2041;
314;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2042;
315;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2043;
316;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2044;
317;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2045;
318;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2046;
319;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2047;
320;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2048;
321;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2049;
322;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2050;
323;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2051;
324;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2052;
325;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2053;
326;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2054;
327;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2055;
328;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2056;
329;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2057;
330;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2058;
331;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2059;
332;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2060;
333;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2061;
334;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2062;
335;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2063;
336;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2064;
337;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2065;
338;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2066;
339;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2067;
340;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2068;
341;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2069;
342;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Ongehuwd;2070;
343;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2022;
344;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2023;
345;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2024;
346;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2025;
347;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2026;
348;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2027;
349;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2028;
350;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2029;
351;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2030;
352;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2031;
353;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2032;
354;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2033;
355;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2034;
356;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2035;
357;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2036;
358;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2037;
359;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2038;
360;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2039;
361;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2040;
362;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2041;
363;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2042;
364;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2043;
365;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2044;
366;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2045;
367;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2046;
368;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2047;
369;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2048;
370;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2049;
371;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2050;
372;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2051;
373;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2052;
374;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2053;
375;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2054;
376;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2055;
377;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2056;
378;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2057;
379;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2058;
380;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2059;
381;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2060;
382;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2061;
383;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2062;
384;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2063;
385;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2064;
386;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2065;
387;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2066;
388;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2067;
389;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2068;
390;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2069;
391;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gehuwd;2070;
392;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2022;
393;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2023;
394;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2024;
395;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2025;
396;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2026;
397;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2027;
398;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2028;
399;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2029;
400;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2030;
401;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2031;
402;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2032;
403;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2033;
404;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2034;
405;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2035;
406;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2036;
407;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2037;
408;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2038;
409;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2039;
410;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2040;
411;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2041;
412;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2042;
413;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2043;
414;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2044;
415;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2045;
416;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2046;
417;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2047;
418;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2048;
419;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2049;
420;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2050;
421;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2051;
422;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2052;
423;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2053;
424;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2054;
425;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2055;
426;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2056;
427;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2057;
428;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2058;
429;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2059;
430;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2060;
431;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2061;
432;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2062;
433;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2063;
434;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2064;
435;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2065;
436;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2066;
437;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2067;
438;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2068;
439;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2069;
440;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Verweduwd;2070;
441;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2022;
442;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2023;
443;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2024;
444;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2025;
445;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2026;
446;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2027;
447;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2028;
448;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2029;
449;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2030;
450;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2031;
451;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2032;
452;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2033;
453;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2034;
454;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2035;
455;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2036;
456;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2037;
457;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2038;
458;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2039;
459;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2040;
460;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2041;
461;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2042;
462;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2043;
463;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2044;
464;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2045;
465;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2046;
466;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2047;
467;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2048;
468;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2049;
469;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2050;
470;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2051;
471;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2052;
472;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2053;
473;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2054;
474;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2055;
475;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2056;
476;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2057;
477;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2058;
478;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2059;
479;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2060;
480;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2061;
481;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2062;
482;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2063;
483;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2064;
484;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2065;
485;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2066;
486;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2067;
487;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2068;
488;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2069;
489;Totaal personen in huishoudens;Totaal mannen en vrouwen;0 jaar;Gescheiden;2070;
490;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2022;169376.0
491;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2023;181366.0
492;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2024;180129.0
493;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2025;184689.0
494;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2026;188552.0
495;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2027;191579.0
496;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2028;195364.0
497;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2029;197275.0
498;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2030;199746.0
499;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2031;201814.0
500;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2032;203292.0
501;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2033;204426.0
502;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2034;204956.0
503;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2035;205341.0
504;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2036;205168.0
505;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2037;204546.0
506;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2038;203455.0
507;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2039;201936.0
508;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2040;200478.0
509;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2041;199225.0
510;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2042;197940.0
511;Totaal personen in huishoudens;Totaal mannen en vrouwen;1 jaar;Totaal burgerlijke staat;2043;196667.0
