ID;Leeftijd;Generatie;Geslacht;Perioden;Allochtonen_1;TotaalNietWesters_2;Afrika_3;Azie_4;LatijnsAmerika_5;Marokko_6;NederlandseAntillenEnAruba_7;Suriname_8;Turkije_9;TotaalWesters_10;EuropeseEconomischeRuimte_11;OverigEuropa_12;Indonesie_13;OverigBuitenEuropa_14
4367;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2032;12284;5479;1013;1795;987;362;635;343;344;6805;3055;2835;268;647
4368;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2033;12277;5481;1001;1809;996;359;632;341;343;6796;3061;2823;264;648
4369;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2034;12265;5479;988;1821;1004;355;630;340;341;6786;3065;2812;260;649
4370;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2035;12259;5480;976;1833;1013;353;626;339;340;6779;3070;2802;257;650
4371;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2036;12247;5478;966;1843;1020;350;622;338;339;6769;3074;2792;253;650
4372;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2037;12241;5479;956;1852;1028;348;618;338;339;6762;3077;2784;250;651
4373;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2038;12233;5476;947;1860;1033;346;614;338;338;6757;3080;2776;249;652
4374;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2039;12225;5477;939;1868;1040;344;610;338;338;6748;3083;2767;245;653
4375;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2040;12216;5475;932;1875;1045;343;606;337;337;6741;3085;2760;244;652
4376;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2041;12211;5476;924;1881;1051;342;602;338;338;6735;3088;2753;242;652
4377;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2042;12206;5478;918;1888;1056;341;599;338;338;6728;3089;2746;240;653
4378;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2043;12201;5479;913;1894;1060;339;596;339;338;6722;3091;2740;238;653
4379;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2044;12203;5482;908;1899;1065;339;594;339;338;6721;3094;2735;238;654
4380;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2045;12199;5485;904;1904;1069;338;592;339;339;6714;3094;2729;237;654
4381;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2046;12202;5490;901;1909;1073;338;591;339;339;6712;3096;2725;236;655
4382;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2047;12206;5498;898;1914;1078;337;590;341;340;6708;3098;2721;234;655
4383;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2048;12211;5506;897;1918;1082;338;590;341;340;6705;3099;2718;233;655
4384;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2049;12217;5513;895;1923;1085;338;590;341;341;6704;3100;2715;234;655
4385;4 jaar;2e Generatie met 1 buitenlandse ouder;Mannen;2050;12222;5519;894;1927;1088;338;590;341;341;6703;3102;2713;233;655
4386;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2000;7157;3222;625;462;354;234;395;738;414;3935;2175;490;673;597
4387;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2001;7103;3303;603;465;367;287;356;753;472;3800;2190;482;606;522
4388;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2002;7448;3560;673;501;344;269;407;798;568;3888;2284;570;471;563
4389;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2003;7918;3895;694;581;421;350;395;827;627;4023;2336;611;521;555
4390;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2004;8142;4038;715;598;381;383;398;887;676;4104;2486;627;439;552
4391;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2005;8102;3892;711;619;410;371;392;758;631;4210;2235;1106;421;448
4392;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2006;8450;4040;760;670;439;390;434;733;614;4410;2274;1257;424;455
4393;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2007;8793;4176;804;723;469;407;474;704;595;4617;2309;1413;431;464
4394;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2008;9128;4304;846;778;497;418;513;676;576;4824;2346;1566;438;474
4395;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2009;9448;4420;884;832;525;428;547;647;557;5028;2385;1714;446;483
4396;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2010;9755;4533;919;888;553;440;577;618;538;5222;2422;1855;451;494
4397;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2011;10046;4636;951;943;580;450;602;589;521;5410;2459;1989;457;505
4398;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2012;10316;4728;980;998;607;458;620;562;503;5588;2497;2116;459;516
4399;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2013;10560;4807;1006;1052;632;463;633;535;486;5753;2534;2235;459;525
4400;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2014;10789;4880;1029;1105;658;466;643;511;468;5909;2571;2347;455;536
4401;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2015;10996;4949;1051;1157;683;468;650;488;452;6047;2606;2449;448;544
4402;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2016;11180;5010;1068;1209;706;468;656;467;436;6170;2640;2537;440;553
4403;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2017;11343;5069;1083;1259;731;466;660;448;422;6274;2672;2613;428;561
4404;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2018;11487;5125;1095;1306;754;464;664;432;410;6362;2704;2676;413;569
4405;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2019;11615;5178;1103;1352;777;461;667;419;399;6437;2734;2728;398;577
4406;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2020;11721;5224;1109;1397;799;458;667;405;389;6497;2764;2768;382;583
4407;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2021;11755;5232;1104;1435;814;444;661;394;380;6523;2783;2789;364;587
4408;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2022;11776;5232;1096;1471;828;429;653;384;371;6544;2802;2801;349;592
4409;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2023;11784;5234;1087;1505;841;417;646;374;364;6550;2817;2804;333;596
4410;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2024;11785;5234;1076;1537;853;405;639;366;358;6551;2833;2800;319;599
4411;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2025;11776;5231;1063;1566;866;394;632;358;352;6545;2846;2791;306;602
4412;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2026;11767;5228;1049;1593;878;383;627;352;346;6539;2859;2780;295;605
4413;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2027;11753;5224;1035;1617;889;374;621;346;342;6529;2870;2766;285;608
4414;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2028;11742;5224;1021;1640;900;367;617;341;338;6518;2880;2752;276;610
4415;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2029;11732;5222;1006;1660;911;360;613;337;335;6510;2889;2739;270;612
4416;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2030;11720;5221;992;1678;921;355;610;333;332;6499;2896;2725;264;614
4417;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2031;11710;5219;978;1695;930;349;607;330;330;6491;2904;2712;260;615
4418;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2032;11701;5220;965;1710;940;345;605;327;328;6481;2910;2700;255;616
4419;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2033;11692;5219;952;1723;948;342;602;325;327;6473;2915;2689;251;618
4420;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2034;11685;5220;941;1735;957;339;599;324;325;6465;2920;2679;248;618
4421;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2035;11677;5219;930;1745;965;336;596;323;324;6458;2925;2669;245;619
4422;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2036;11667;5218;920;1755;971;334;592;322;324;6449;2928;2660;241;620
4423;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2037;11656;5217;911;1764;979;331;588;322;322;6439;2930;2651;238;620
4424;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2038;11651;5216;902;1772;984;330;585;321;322;6435;2934;2643;237;621
4425;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2039;11640;5215;894;1779;990;328;580;322;322;6425;2936;2635;233;621
4426;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2040;11632;5212;886;1785;995;327;577;321;321;6420;2938;2629;232;621
4427;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2041;11629;5216;881;1791;1001;326;573;322;322;6413;2940;2622;230;621
4428;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2042;11625;5216;875;1798;1006;324;570;322;321;6409;2942;2616;229;622
4429;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2043;11623;5220;870;1803;1010;324;568;323;322;6403;2944;2610;227;622
4430;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2044;11619;5220;865;1808;1014;323;565;323;322;6399;2946;2604;226;623
4431;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2045;11623;5227;862;1814;1019;323;563;323;323;6396;2947;2600;226;623
4432;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2046;11621;5228;858;1818;1022;321;563;323;323;6393;2949;2595;225;624
4433;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2047;11622;5234;855;1822;1026;322;562;324;323;6388;2950;2591;223;624
4434;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2048;11628;5243;854;1827;1030;321;562;325;324;6385;2951;2588;222;624
4435;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2049;11633;5248;852;1831;1033;321;562;325;324;6385;2953;2586;222;624
4436;4 jaar;2e Generatie met 1 buitenlandse ouder;Vrouwen;2050;11640;5256;851;1835;1036;321;562;326;325;6384;2954;2584;222;624
4437;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2000;21704;19584;2207;2327;270;5271;823;3052;5634;2120;798;975;250;97
4438;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2001;22453;20176;2472;2457;297;5419;769;2949;5813;2277;860;1038;249;130
4439;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2002;23674;21391;2788;2898;317;5674;799;2973;5942;2283;928;986;231;138
4440;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2003;24946;22365;3060;3348;329;5930;977;2871;5850;2581;1015;1173;216;177
4441;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2004;25952;22920;3274;3614;407;6020;1112;3040;5453;3032;1144;1438;210;240
4442;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2005;25846;22732;3132;3626;446;6157;1242;2957;5172;3114;1702;842;229;341
4443;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2006;26257;23022;3307;3908;467;6152;1356;2833;4999;3235;1713;948;231;343
4444;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2007;26589;23233;3455;4199;486;6124;1463;2700;4806;3356;1722;1054;234;346
4445;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2008;26825;23348;3583;4497;503;6021;1559;2568;4617;3477;1733;1157;237;350
4446;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2009;27011;23420;3696;4790;519;5901;1639;2437;4438;3591;1743;1253;241;354
4447;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2010;27200;23504;3794;5089;533;5821;1701;2307;4259;3696;1753;1343;243;357
4448;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2011;27324;23530;3878;5377;547;5712;1747;2180;4089;3794;1762;1425;246;361
4449;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2012;27392;23508;3947;5665;558;5584;1775;2060;3919;3884;1771;1501;247;365
4450;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2013;27405;23442;4002;5943;567;5438;1788;1946;3758;3963;1779;1569;246;369
4451;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2014;27376;23344;4045;6216;576;5276;1791;1841;3599;4032;1785;1631;244;372
4452;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2015;27308;23220;4075;6479;584;5106;1785;1743;3448;4088;1791;1683;240;374
4453;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2016;27210;23077;4091;6733;589;4928;1777;1653;3306;4133;1796;1726;235;376
4454;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2017;27096;22932;4097;6977;595;4747;1764;1574;3178;4164;1799;1759;228;378
4455;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2018;26966;22782;4091;7209;599;4567;1749;1504;3063;4184;1801;1783;221;379
4456;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2019;26822;22630;4072;7426;602;4395;1731;1442;2962;4192;1802;1798;212;380
4457;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2020;26664;22474;4041;7632;604;4226;1710;1387;2874;4190;1802;1805;203;380
4458;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2021;26623;22412;4025;7842;615;4090;1693;1345;2802;4211;1815;1819;194;383
4459;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2022;26574;22349;3996;8043;625;3960;1675;1310;2740;4225;1827;1827;185;386
4460;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2023;26517;22285;3961;8228;635;3840;1656;1279;2686;4232;1838;1829;177;388
4461;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2024;26455;22222;3921;8402;645;3729;1638;1250;2637;4233;1848;1826;169;390
4462;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2025;26388;22156;3873;8560;654;3629;1621;1225;2594;4232;1857;1821;162;392
4463;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2026;26326;22096;3823;8708;663;3538;1605;1203;2556;4230;1865;1813;157;395
4464;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2027;26264;22041;3772;8841;672;3457;1592;1183;2524;4223;1872;1804;151;396
4465;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2028;26212;21994;3719;8964;680;3388;1581;1165;2497;4218;1878;1795;147;398
4466;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2029;26163;21951;3667;9075;688;3326;1572;1151;2472;4212;1884;1786;143;399
4467;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2030;26119;21912;3615;9175;696;3272;1564;1137;2453;4207;1889;1778;140;400
4468;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2031;26078;21876;3565;9264;703;3226;1557;1126;2435;4202;1894;1769;138;401
4469;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2032;26043;21847;3517;9346;710;3186;1550;1117;2421;4196;1898;1761;135;402
4470;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2033;26011;21820;3472;9417;717;3152;1543;1110;2409;4191;1901;1754;133;403
4471;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2034;25981;21794;3429;9482;722;3122;1535;1105;2399;4187;1905;1747;132;403
4472;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2035;25955;21773;3389;9540;728;3097;1527;1101;2391;4182;1907;1741;130;404
4473;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2036;25935;21758;3352;9594;734;3076;1518;1099;2385;4177;1910;1735;128;404
4474;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2037;25914;21742;3318;9642;739;3056;1508;1098;2381;4172;1912;1729;127;404
4475;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2038;25897;21729;3287;9685;743;3040;1498;1098;2378;4168;1913;1724;126;405
4476;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2039;25882;21719;3258;9725;748;3026;1488;1098;2376;4163;1915;1719;124;405
4477;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2040;25870;21711;3232;9762;752;3013;1478;1099;2375;4159;1917;1714;123;405
4478;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2041;25861;21705;3209;9796;756;3002;1469;1099;2374;4156;1918;1710;123;405
4479;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2042;25857;21705;3188;9828;759;2993;1461;1101;2375;4152;1919;1706;121;406
4480;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2043;25856;21707;3169;9858;763;2985;1454;1102;2376;4149;1920;1702;121;406
4481;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2044;25861;21714;3153;9886;766;2979;1449;1103;2378;4147;1922;1699;120;406
4482;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2045;25868;21724;3139;9912;769;2973;1445;1105;2381;4144;1922;1696;120;406
4483;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2046;25880;21738;3127;9938;772;2970;1442;1106;2383;4142;1923;1693;119;407
4484;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2047;25898;21757;3118;9963;775;2967;1440;1108;2386;4141;1924;1691;119;407
4485;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2048;25917;21779;3111;9986;778;2966;1439;1109;2390;4138;1925;1688;118;407
4486;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2049;25943;21805;3106;10008;780;2966;1440;1111;2394;4138;1926;1687;118;407
4487;4 jaar;2e Generatie met 2 buitenlandse ouders;Totaal mannen en vrouwen;2050;25970;21833;3103;10031;783;2966;1440;1112;2398;4137;1927;1685;118;407
4488;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2000;11123;10009;1102;1165;150;2659;420;1588;2925;1114;415;519;124;56
4489;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2001;11571;10340;1245;1292;161;2804;401;1439;2998;1231;461;561;146;63
4490;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2002;12107;10936;1399;1477;157;2831;414;1564;3094;1171;481;517;112;61
4491;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2003;12776;11414;1526;1758;169;2962;473;1474;3052;1362;515;626;120;101
4492;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2004;13312;11718;1680;1871;218;3088;543;1559;2759;1594;599;750;114;131
4493;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2005;13233;11639;1603;1857;229;3152;636;1514;2648;1594;871;431;117;175
4494;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2006;13443;11787;1693;2001;239;3150;694;1450;2560;1656;877;485;118;176
4495;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2007;13615;11896;1769;2150;249;3136;749;1382;2461;1719;882;540;120;177
4496;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2008;13733;11954;1834;2302;258;3083;798;1315;2364;1779;887;592;121;179
4497;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2009;13832;11994;1893;2453;266;3022;839;1248;2273;1838;892;642;123;181
4498;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2010;13929;12036;1943;2606;273;2981;871;1181;2181;1893;897;688;125;183
4499;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2011;13992;12049;1986;2753;280;2925;895;1116;2094;1943;902;730;126;185
4500;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2012;14026;12038;2021;2901;286;2859;909;1055;2007;1988;907;768;126;187
4501;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2013;14034;12005;2049;3043;291;2785;916;997;1924;2029;911;803;126;189
4502;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2014;14018;11954;2071;3183;295;2702;917;943;1843;2064;914;835;125;190
4503;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2015;13985;11891;2087;3318;299;2615;914;892;1766;2094;917;862;123;192
4504;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2016;13936;11819;2095;3448;302;2524;910;847;1693;2117;920;884;120;193
4505;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2017;13877;11744;2098;3573;305;2431;903;806;1628;2133;921;901;117;194
4506;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2018;13811;11668;2095;3692;307;2339;896;770;1569;2143;923;913;113;194
4507;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2019;13736;11588;2085;3803;308;2251;886;738;1517;2148;923;921;109;195
4508;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2020;13656;11509;2070;3909;309;2164;875;710;1472;2147;923;925;104;195
4509;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2021;13634;11477;2061;4016;315;2094;867;689;1435;2157;930;932;99;196
4510;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2022;13612;11447;2047;4119;320;2028;858;671;1404;2165;936;936;95;198
4511;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2023;13582;11414;2029;4214;325;1967;848;655;1376;2168;941;937;91;199
4512;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2024;13548;11380;2008;4303;330;1910;839;640;1350;2168;946;935;87;200
4513;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2025;13515;11348;1984;4384;335;1859;830;627;1329;2167;951;932;83;201
4514;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2026;13483;11317;1958;4460;340;1812;822;616;1309;2166;955;929;80;202
4515;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2027;13453;11289;1932;4528;344;1771;815;606;1293;2164;959;924;78;203
4516;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2028;13425;11265;1905;4591;348;1735;810;597;1279;2160;962;919;75;204
4517;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2029;13399;11242;1878;4648;352;1704;805;589;1266;2157;965;915;73;204
4518;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2030;13377;11222;1852;4699;356;1676;801;582;1256;2155;968;910;72;205
4519;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2031;13357;11204;1826;4745;360;1652;797;577;1247;2153;970;906;71;206
4520;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2032;13340;11191;1802;4787;364;1632;794;572;1240;2149;972;902;69;206
4521;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2033;13321;11175;1778;4823;367;1614;790;569;1234;2146;974;898;68;206
4522;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2034;13308;11163;1756;4857;370;1599;786;566;1229;2145;976;895;67;207
4523;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2035;13294;11152;1736;4886;373;1586;782;564;1225;2142;977;892;66;207
4524;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2036;13285;11145;1717;4914;376;1575;778;563;1222;2140;978;889;66;207
4525;4 jaar;2e Generatie met 2 buitenlandse ouders;Mannen;2037;13272;11135;1699;4939;378;1565;772;562;1220;2137;979;886;65;207
