ID;SectorenActiva;TegensectorenPassiva;BalansstandenEnTransacties;Perioden;SpaartegoedenEnDepositoS_1;KortlopendeSchuldbewijzen_2;LanglopendeSchuldbewijzen_3;KortlopendeLeningen_4;LanglopendeLeningen_5;Woninghypotheken_6;BeursgenoteerdeAandelen_7;AandelenInBeleggingsfondsen_8
5719;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Financiële transacties;2024;0.0;0.0;-28.0;79.0;366.0;0.0;0.0;-9478.0
5720;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;1999 1e kwartaal;0.0;;;-256.0;86.0;;;
5721;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;1999 2e kwartaal;0.0;;;-106.0;44.0;;;
5722;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;1999 3e kwartaal;0.0;;;59.0;78.0;;;
5723;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;1999 4e kwartaal;0.0;;;199.0;-261.0;;;
5724;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;1999;0.0;;;-104.0;-53.0;;;
5725;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2000 1e kwartaal;0.0;;;508.0;14.0;;;
5726;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2000 2e kwartaal;0.0;;;540.0;-141.0;;;
5727;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2000 3e kwartaal;0.0;;;-1115.0;-142.0;;;
5728;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2000 4e kwartaal;0.0;;;113.0;241.0;;;
5729;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2000;0.0;;;46.0;-28.0;;;
5730;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2001 1e kwartaal;0.0;;;0.0;-14.0;;;
5731;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2001 2e kwartaal;0.0;;;0.0;-2.0;;;
5732;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2001 3e kwartaal;0.0;;;0.0;47.0;;;
5733;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2001 4e kwartaal;0.0;;;0.0;-14.0;;;
5734;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2001;0.0;;;0.0;17.0;;;
5735;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2002 1e kwartaal;0.0;;;0.0;400.0;;;
5736;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2002 2e kwartaal;0.0;;;0.0;-272.0;;;
5737;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2002 3e kwartaal;0.0;;;0.0;-284.0;;;
5738;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2002 4e kwartaal;0.0;;;0.0;197.0;;;
5739;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2002;0.0;;;0.0;41.0;;;
5740;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2003 1e kwartaal;0.0;;;-3.0;-92.0;;;
5741;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2003 2e kwartaal;0.0;;;5.0;-28.0;;;
5742;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2003 3e kwartaal;0.0;;;23.0;5.0;;;
5743;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2003 4e kwartaal;0.0;;;51.0;-2.0;;;
5744;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2003;0.0;;;76.0;-117.0;;;
5745;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2004 1e kwartaal;0.0;;;71.0;178.0;;;
5746;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2004 2e kwartaal;0.0;;;13.0;56.0;;;
5747;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2004 3e kwartaal;0.0;;;-29.0;-14.0;;;
5748;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2004 4e kwartaal;0.0;;;-52.0;-46.0;;;
5749;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2004;0.0;;;3.0;174.0;;;
5750;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2005 1e kwartaal;0.0;;;0.0;-67.0;;;
5751;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2005 2e kwartaal;0.0;;;0.0;-50.0;;;
5752;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2005 3e kwartaal;0.0;;;0.0;-38.0;;;
5753;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2005 4e kwartaal;0.0;;;0.0;-22.0;;;
5754;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2005;0.0;;;0.0;-177.0;;;
5755;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2006 1e kwartaal;0.0;;;13.0;0.0;;;
5756;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2006 2e kwartaal;0.0;;;13.0;0.0;;;
5757;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2006 3e kwartaal;0.0;;;13.0;0.0;;;
5758;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2006 4e kwartaal;0.0;;;12.0;0.0;;;
5759;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2006;0.0;;;51.0;0.0;;;
5760;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2007 1e kwartaal;0.0;;;450.0;0.0;;;
5761;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2007 2e kwartaal;0.0;;;0.0;-809.0;;;
5762;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2007 3e kwartaal;0.0;;;0.0;0.0;;;
5763;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2007 4e kwartaal;0.0;;;0.0;0.0;;;
5764;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2007;0.0;;;450.0;-809.0;;;
5765;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2008 1e kwartaal;0.0;;;1.0;9.0;;;
5766;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2008 2e kwartaal;0.0;;;-1.0;8.0;;;
5767;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2008 3e kwartaal;0.0;;;43.0;-2.0;;;
5768;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2008 4e kwartaal;0.0;;;-689.0;-79.0;;;
5769;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2008;0.0;;;-646.0;-64.0;;;
5770;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2009 1e kwartaal;0.0;;;0.0;-1.0;;;
5771;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2009 2e kwartaal;0.0;;;0.0;0.0;;;
5772;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2009 3e kwartaal;0.0;;;-43.0;1.0;;;
5773;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2009 4e kwartaal;0.0;;;10.0;0.0;;;
5774;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2009;0.0;;;-33.0;0.0;;;
5775;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2010 1e kwartaal;0.0;0.0;0.0;1.0;4.0;0.0;0.0;23665.0
5776;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2010 2e kwartaal;0.0;0.0;0.0;45.0;-3.0;0.0;0.0;-5235.0
5777;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2010 3e kwartaal;0.0;0.0;0.0;-271.0;18.0;0.0;0.0;9298.0
5778;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2010 4e kwartaal;0.0;0.0;0.0;-18.0;-4.0;0.0;0.0;15386.0
5779;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2010;0.0;0.0;0.0;-243.0;15.0;0.0;0.0;43114.0
5780;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2011 1e kwartaal;0.0;0.0;1.0;-163.0;-1724.0;0.0;0.0;2.0
5781;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2011 2e kwartaal;0.0;0.0;1.0;109.0;-143.0;0.0;0.0;-5069.0
5782;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2011 3e kwartaal;0.0;0.0;1.0;178.0;-5.0;0.0;0.0;-23444.0
5783;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2011 4e kwartaal;0.0;0.0;1.0;73.0;-6.0;0.0;0.0;20521.0
5784;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2011;0.0;0.0;4.0;197.0;-1878.0;0.0;0.0;-7990.0
5785;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2012 1e kwartaal;0.0;0.0;1.0;30.0;-10.0;0.0;0.0;25309.0
5786;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2012 2e kwartaal;0.0;0.0;1.0;84.0;-34.0;0.0;0.0;-2110.0
5787;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2012 3e kwartaal;0.0;0.0;1.0;-77.0;6.0;0.0;0.0;19896.0
5788;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2012 4e kwartaal;0.0;0.0;0.0;-33.0;-26.0;0.0;0.0;4059.0
5789;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2012;0.0;0.0;3.0;4.0;-64.0;0.0;0.0;47154.0
5790;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2013 1e kwartaal;0.0;0.0;2.0;27.0;1.0;0.0;0.0;19847.0
5791;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2013 2e kwartaal;0.0;0.0;-3.0;412.0;-1.0;0.0;0.0;-14999.0
5792;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2013 3e kwartaal;0.0;0.0;-2.0;-18.0;13.0;0.0;0.0;6331.0
5793;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2013 4e kwartaal;0.0;0.0;0.0;-22.0;-7.0;0.0;0.0;8514.0
5794;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2013;0.0;0.0;-3.0;399.0;6.0;0.0;0.0;19693.0
5795;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2014 1e kwartaal;0.0;0.0;3.0;8.0;58.0;0.0;0.0;18585.0
5796;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2014 2e kwartaal;0.0;0.0;1.0;51.0;5.0;0.0;0.0;23719.0
5797;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2014 3e kwartaal;0.0;0.0;1.0;96.0;5.0;0.0;0.0;20378.0
5798;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2014 4e kwartaal;0.0;0.0;0.0;0.0;-5.0;0.0;0.0;16608.0
5799;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2014;0.0;0.0;5.0;155.0;63.0;0.0;0.0;79290.0
5800;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2015 1e kwartaal;0.0;0.0;0.0;293.0;-181.0;0.0;0.0;66097.0
5801;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2015 2e kwartaal;0.0;0.0;0.0;-29.0;-2.0;0.0;0.0;-31569.0
5802;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2015 3e kwartaal;0.0;0.0;0.0;10.0;-3.0;0.0;0.0;-35051.0
5803;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2015 4e kwartaal;0.0;0.0;0.0;92.0;2.0;0.0;0.0;18463.0
5804;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2015;0.0;0.0;0.0;366.0;-184.0;0.0;0.0;17940.0
5805;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2016 1e kwartaal;0.0;0.0;0.0;-59.0;-5.0;0.0;0.0;-4744.0
5806;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2016 2e kwartaal;0.0;0.0;0.0;88.0;1.0;0.0;0.0;21639.0
5807;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2016 3e kwartaal;0.0;0.0;0.0;-69.0;-1.0;0.0;0.0;14007.0
5808;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2016 4e kwartaal;0.0;0.0;-1.0;90.0;8.0;0.0;0.0;21730.0
5809;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2016;0.0;0.0;-1.0;50.0;3.0;0.0;0.0;52632.0
5810;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2017 1e kwartaal;0.0;0.0;0.0;-73.0;0.0;0.0;0.0;14269.0
5811;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2017 2e kwartaal;0.0;0.0;0.0;-166.0;-3.0;0.0;0.0;-16071.0
5812;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2017 3e kwartaal;0.0;0.0;0.0;-74.0;-7.0;0.0;0.0;6196.0
5813;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2017 4e kwartaal;0.0;0.0;0.0;-18.0;0.0;0.0;0.0;21751.0
5814;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2017;0.0;0.0;0.0;-331.0;-10.0;0.0;0.0;26145.0
5815;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2018 1e kwartaal;0.0;0.0;0.0;-22.0;-4.0;0.0;0.0;-14205.0
5816;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2018 2e kwartaal;0.0;0.0;0.0;64.0;6.0;0.0;0.0;26020.0
5817;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2018 3e kwartaal;0.0;0.0;0.0;-19.0;-2.0;0.0;0.0;11989.0
5818;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2018 4e kwartaal;0.0;0.0;-1.0;304.0;-689.0;0.0;0.0;-48558.0
5819;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2018;0.0;0.0;-1.0;327.0;-689.0;0.0;0.0;-24754.0
5820;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2019 1e kwartaal;0.0;0.0;0.0;58.0;3.0;0.0;0.0;66867.0
5821;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2019 2e kwartaal;0.0;0.0;0.0;-73.0;-2.0;0.0;0.0;10316.0
5822;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2019 3e kwartaal;0.0;0.0;0.0;85.0;1.0;0.0;0.0;29562.0
5823;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2019 4e kwartaal;0.0;0.0;0.0;-31.0;3.0;0.0;0.0;23143.0
5824;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2019;0.0;0.0;0.0;39.0;5.0;0.0;0.0;129888.0
5825;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2020 1e kwartaal;0.0;0.0;0.0;9.0;-4.0;0.0;0.0;-114713.0
5826;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2020 2e kwartaal;0.0;0.0;0.0;-7.0;-3.0;0.0;0.0;57432.0
5827;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2020 3e kwartaal;0.0;0.0;0.0;-87.0;-1.0;0.0;0.0;16422.0
5828;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2020 4e kwartaal;0.0;0.0;0.0;-32.0;1.0;0.0;0.0;58627.0
5829;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2020;0.0;0.0;0.0;-117.0;-7.0;0.0;0.0;17768.0
5830;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2021 1e kwartaal;0.0;0.0;0.0;77.0;2.0;0.0;0.0;45161.0
5831;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2021 2e kwartaal;0.0;0.0;0.0;-33.0;-1.0;0.0;0.0;42480.0
5832;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2021 3e kwartaal;0.0;0.0;0.0;-3.0;0.0;0.0;0.0;16184.0
5833;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2021 4e kwartaal;0.0;0.0;0.0;34.0;1.0;0.0;0.0;51663.0
5834;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2021;0.0;0.0;0.0;75.0;2.0;0.0;0.0;155488.0
5835;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2022 1e kwartaal;0.0;0.0;0.0;19.0;2.0;0.0;0.0;-30638.0
5836;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2022 2e kwartaal;0.0;0.0;0.0;19.0;4.0;0.0;0.0;-52212.0
5837;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2022 3e kwartaal;0.0;0.0;0.0;-3.0;6.0;0.0;0.0;-8477.0
5838;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2022 4e kwartaal;0.0;0.0;0.0;-46.0;-7.0;0.0;0.0;-11773.0
5839;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2022;0.0;0.0;0.0;-11.0;5.0;0.0;0.0;-103100.0
5840;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2023 1e kwartaal;0.0;0.0;36.0;-12.0;-1.0;0.0;0.0;6112.0
5841;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2023 2e kwartaal;0.0;0.0;0.0;-13.0;0.0;0.0;0.0;6506.0
5842;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2023 3e kwartaal;0.0;0.0;1.0;7.0;2.0;0.0;0.0;-2935.0
5843;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2023 4e kwartaal;0.0;0.0;-1.0;-12.0;-3.0;0.0;0.0;22434.0
5844;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2023;0.0;0.0;36.0;-30.0;-2.0;0.0;0.0;32117.0
5845;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2024 1e kwartaal;0.0;0.0;-1.0;-3.0;2.0;0.0;0.0;22836.0
5846;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2024 2e kwartaal;0.0;0.0;0.0;0.0;0.0;0.0;0.0;6656.0
5847;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2024 3e kwartaal;0.0;0.0;0.0;-7.0;0.0;0.0;0.0;10937.0
5848;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2024 4e kwartaal;0.0;0.0;0.0;2.0;0.0;0.0;0.0;24934.0
5849;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Overige mutaties;2024;0.0;0.0;-1.0;-8.0;2.0;0.0;0.0;65363.0
5850;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;1999 1e kwartaal;;;;;;;;
5851;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;1999 2e kwartaal;;;;;;;;
5852;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;1999 3e kwartaal;;;;;;;;
5853;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;1999 4e kwartaal;;;;;;;;
5854;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;1999;;;;;;;;
5855;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2000 1e kwartaal;;;;;;;;
5856;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2000 2e kwartaal;;;;;;;;
5857;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2000 3e kwartaal;;;;;;;;
5858;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2000 4e kwartaal;;;;;;;;
5859;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2000;;;;;;;;
5860;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2001 1e kwartaal;;;;;;;;
5861;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2001 2e kwartaal;;;;;;;;
5862;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2001 3e kwartaal;;;;;;;;
5863;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2001 4e kwartaal;;;;;;;;
5864;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2001;;;;;;;;
5865;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2002 1e kwartaal;;;;;;;;
5866;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2002 2e kwartaal;;;;;;;;
5867;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2002 3e kwartaal;;;;;;;;
5868;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2002 4e kwartaal;;;;;;;;
5869;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2002;;;;;;;;
5870;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2003 1e kwartaal;;;;;;;;
5871;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2003 2e kwartaal;;;;;;;;
5872;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2003 3e kwartaal;;;;;;;;
5873;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2003 4e kwartaal;;;;;;;;
5874;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2003;;;;;;;;
5875;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2004 1e kwartaal;;;;;;;;
5876;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2004 2e kwartaal;;;;;;;;
5877;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2004 3e kwartaal;;;;;;;;
5878;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2004 4e kwartaal;;;;;;;;
5879;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2004;;;;;;;;
5880;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2005 1e kwartaal;;;;;;;;
5881;Totale binnenlandse sectoren;Beleggingsfondsen m.u.v geldmarktfondsen;Prijsmutaties en herwaarderingen;2005 2e kwartaal;;;;;;;;
