ID;Geslacht;UitstromersMboMetEnZonderDiploma;BedrijfstakkenSBI2008;Studierichting;Peilmoment;Perioden;UurloonWerknemersNaVerlatenMbo_1
206;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;01 Onderwijs;10 jaar na verlaten onderwijs;2018/'19;
207;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;01 Onderwijs;10 jaar na verlaten onderwijs;2019/'20;
208;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;01 Onderwijs;10 jaar na verlaten onderwijs;2020/'21;
209;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;01 Onderwijs;10 jaar na verlaten onderwijs;2021/'22;
210;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2007/'08;8.89
211;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2008/'09;8.83
212;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2009/'10;9.24
213;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2010/'11;9.3
214;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2011/'12;9.47
215;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2012/'13;9.29
216;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2013/'14;9.44
217;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2014/'15;9.59
218;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2015/'16;9.62
219;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2016/'17;10.22
220;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2017/'18;10.54
221;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2018/'19;11.29
222;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2019/'20;11.62
223;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2020/'21;11.91
224;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;Direct na verlaten onderwijs;2021/'22;12.69
225;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2007/'08;10.03
226;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2008/'09;10.14
227;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2009/'10;10.3
228;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2010/'11;10.34
229;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2011/'12;10.38
230;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2012/'13;10.44
231;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2013/'14;10.77
232;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2014/'15;10.96
233;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2015/'16;11.24
234;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2016/'17;11.56
235;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2017/'18;12.0
236;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2018/'19;12.33
237;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2019/'20;12.65
238;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2020/'21;13.56
239;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;1 jaar na verlaten onderwijs;2021/'22;
240;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2007/'08;10.99
241;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2008/'09;10.98
242;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2009/'10;10.98
243;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2010/'11;11.01
244;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2011/'12;11.05
245;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2012/'13;11.38
246;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2013/'14;11.66
247;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2014/'15;11.8
248;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2015/'16;12.24
249;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2016/'17;12.58
250;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2017/'18;13.01
251;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2018/'19;13.21
252;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2019/'20;14.18
253;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2020/'21;
254;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;2 jaar na verlaten onderwijs;2021/'22;
255;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2007/'08;11.69
256;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2008/'09;11.42
257;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2009/'10;11.62
258;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2010/'11;11.56
259;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2011/'12;11.88
260;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2012/'13;12.08
261;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2013/'14;12.25
262;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2014/'15;12.72
263;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2015/'16;13.12
264;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2016/'17;13.5
265;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2017/'18;13.86
266;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2018/'19;14.76
267;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2019/'20;
268;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2020/'21;
269;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;3 jaar na verlaten onderwijs;2021/'22;
270;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2007/'08;12.02
271;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2008/'09;11.95
272;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2009/'10;11.95
273;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2010/'11;12.3
274;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2011/'12;12.54
275;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2012/'13;12.54
276;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2013/'14;13.13
277;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2014/'15;13.68
278;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2015/'16;14.13
279;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2016/'17;14.47
280;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2017/'18;15.51
281;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2018/'19;
282;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2019/'20;
283;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2020/'21;
284;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;4 jaar na verlaten onderwijs;2021/'22;
285;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2007/'08;12.43
286;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2008/'09;12.3
287;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2009/'10;12.71
288;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2010/'11;13.09
289;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2011/'12;13.08
290;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2012/'13;13.56
291;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2013/'14;14.13
292;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2014/'15;14.67
293;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2015/'16;15.07
294;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2016/'17;16.11
295;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2017/'18;
296;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2018/'19;
297;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2019/'20;
298;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2020/'21;
299;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;5 jaar na verlaten onderwijs;2021/'22;
300;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2007/'08;15.82
301;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2008/'09;16.05
302;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2009/'10;16.66
303;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2010/'11;17.11
304;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2011/'12;18.29
305;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2012/'13;
306;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2013/'14;
307;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2014/'15;
308;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2015/'16;
309;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2016/'17;
310;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2017/'18;
311;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2018/'19;
312;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2019/'20;
313;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2020/'21;
314;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;02 Vormgeving, kunst, talen en gesch...;10 jaar na verlaten onderwijs;2021/'22;
315;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2007/'08;13.56
316;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2008/'09;14.24
317;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2009/'10;12.0
318;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2010/'11;11.22
319;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2011/'12;9.86
320;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2012/'13;9.33
321;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2013/'14;9.91
322;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2014/'15;9.74
323;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2015/'16;9.71
324;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2016/'17;10.12
325;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2017/'18;10.86
326;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2018/'19;11.22
327;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2019/'20;10.99
328;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2020/'21;11.39
329;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;Direct na verlaten onderwijs;2021/'22;12.43
330;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2007/'08;14.77
331;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2008/'09;14.85
332;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2009/'10;12.51
333;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2010/'11;12.63
334;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2011/'12;11.31
335;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2012/'13;10.77
336;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2013/'14;11.88
337;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2014/'15;11.11
338;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2015/'16;11.42
339;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2016/'17;11.85
340;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2017/'18;12.65
341;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2018/'19;12.25
342;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2019/'20;12.47
343;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2020/'21;13.5
344;Totaal;Bol-vt en bbl totaal;A-U Alle economische activiteiten;03 Journalistiek, gedrag en maatschappij;1 jaar na verlaten onderwijs;2021/'22;
