ID;AfzetEnVerbruik;SBI93;Perioden;Prijsindexcijfer_1;MaandOpMaandOntwikkeling_2;JaarOpJaarOntwikkeling_3;Wegingscoefficient_4
4728;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 oktober;103.0;0.87;1.95;489
4729;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 november;104.0;0.7;2.46;489
4730;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998 december;104.0;-0.34;2.24;489
4731;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1998;103.0;;2.13;489
4732;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 januari;107.0;2.89;4.87;489
4733;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 februari;108.0;1.41;6.56;489
4734;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 maart;108.0;-0.57;5.26;489
4735;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 april;109.0;1.01;6.98;489
4736;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 mei;109.0;0.01;6.22;489
4737;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 juni;108.0;-0.23;6.61;489
4738;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 juli;108.0;-0.22;5.1;489
4739;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 augustus;109.0;0.49;6.35;489
4740;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 september;109.0;0.47;6.64;489
4741;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 oktober;109.0;-0.31;5.38;489
4742;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 november;109.0;-0.06;4.58;489
4743;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999 december;110.0;1.33;6.33;489
4744;Totale afzet;1598 Mineraalwater- en frisdrankenindus;1999;109.0;;5.9;489
4745;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 januari;112.0;1.22;4.61;489
4746;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 februari;111.0;-0.53;2.61;489
4747;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 maart;111.0;0.38;3.59;489
4748;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 april;111.0;-0.72;1.82;489
4749;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 mei;111.0;0.2;2.01;489
4750;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 juni;111.0;0.11;2.35;489
4751;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 juli;111.0;-0.01;2.57;489
4752;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 augustus;109.0;-1.62;0.41;489
4753;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 september;111.0;1.65;1.59;489
4754;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 oktober;111.0;-0.09;1.82;489
4755;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 november;112.0;1.37;3.29;489
4756;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000 december;111.0;-1.73;0.17;489
4757;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2000;111.0;;2.23;489
4758;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 januari;111.0;0.78;-0.27;489
4759;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 februari;112.0;0.34;0.6;489
4760;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 maart;110.0;-1.57;-1.36;489
4761;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 april;112.0;2.08;1.43;489
4762;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 mei;111.0;-1.39;-0.18;489
4763;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 juni;112.0;1.2;0.9;489
4764;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 juli;115.0;2.63;3.57;489
4765;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 augustus;114.0;-1.08;4.14;489
4766;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 september;113.0;-0.54;1.89;489
4767;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 oktober;115.0;1.43;3.44;489
4768;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 november;115.0;0.26;2.3;489
4769;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001 december;113.0;-1.61;2.42;489
4770;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2001;113.0;;1.57;489
4771;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 januari;112.0;-0.91;0.71;489
4772;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 februari;113.0;0.74;1.11;489
4773;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 maart;112.0;-0.98;1.72;489
4774;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 april;117.0;4.31;3.94;489
4775;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 mei;113.0;-3.35;1.88;489
4776;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 juni;113.0;0.24;0.92;489
4777;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 juli;115.0;2.03;0.33;489
4778;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 augustus;117.0;1.26;2.7;489
4779;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 september;119.0;1.48;4.79;489
4780;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 oktober;119.0;0.52;3.85;489
4781;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 november;117.0;-1.47;2.07;489
4782;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002 december;126.0;7.18;11.19;489
4783;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2002;116.0;;2.94;489
4784;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 januari;124.0;-1.71;10.29;489
4785;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 februari;121.0;-2.0;7.29;489
4786;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 maart;118.0;-2.34;5.82;489
4787;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 april;121.0;2.19;3.67;489
4788;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 mei;131.0;8.03;15.87;489
4789;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 juni;123.0;-6.03;8.62;489
4790;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 juli;129.0;4.67;11.43;489
4791;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 augustus;128.0;-0.76;9.21;489
4792;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 september;132.0;3.7;11.6;489
4793;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 oktober;123.0;-7.27;2.95;489
4794;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 november;132.0;7.59;12.42;489
4795;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003 december;128.0;-2.75;2.0;489
4796;Totale afzet;1598 Mineraalwater- en frisdrankenindus;2003;126.0;;8.37;489
4797;Totale afzet;16  Tabakverwerkende industrie;1995 januari;101.0;0.0;0.0;1928
4798;Totale afzet;16  Tabakverwerkende industrie;1995 februari;101.0;-0.66;0.0;1928
4799;Totale afzet;16  Tabakverwerkende industrie;1995 maart;101.0;0.1;0.0;1928
4800;Totale afzet;16  Tabakverwerkende industrie;1995 april;97.0;-4.07;0.0;1928
4801;Totale afzet;16  Tabakverwerkende industrie;1995 mei;98.0;2.0;0.0;1928
4802;Totale afzet;16  Tabakverwerkende industrie;1995 juni;99.0;0.18;0.0;1928
4803;Totale afzet;16  Tabakverwerkende industrie;1995 juli;99.0;0.59;0.0;1928
4804;Totale afzet;16  Tabakverwerkende industrie;1995 augustus;101.0;1.83;0.0;1928
4805;Totale afzet;16  Tabakverwerkende industrie;1995 september;101.0;0.21;0.0;1928
4806;Totale afzet;16  Tabakverwerkende industrie;1995 oktober;100.0;-1.2;0.0;1928
4807;Totale afzet;16  Tabakverwerkende industrie;1995 november;101.0;0.8;0.0;1928
4808;Totale afzet;16  Tabakverwerkende industrie;1995 december;102.0;0.9;0.0;1928
4809;Totale afzet;16  Tabakverwerkende industrie;1995;100.0;;0.0;1928
4810;Totale afzet;16  Tabakverwerkende industrie;1996 januari;105.0;2.74;3.3;1928
4811;Totale afzet;16  Tabakverwerkende industrie;1996 februari;105.0;0.68;4.69;1928
4812;Totale afzet;16  Tabakverwerkende industrie;1996 maart;106.0;0.62;5.23;1928
4813;Totale afzet;16  Tabakverwerkende industrie;1996 april;107.0;0.83;10.62;1928
4814;Totale afzet;16  Tabakverwerkende industrie;1996 mei;107.0;0.62;9.12;1928
4815;Totale afzet;16  Tabakverwerkende industrie;1996 juni;108.0;0.68;9.66;1928
4816;Totale afzet;16  Tabakverwerkende industrie;1996 juli;107.0;-0.62;8.34;1928
4817;Totale afzet;16  Tabakverwerkende industrie;1996 augustus;108.0;0.64;7.07;1928
4818;Totale afzet;16  Tabakverwerkende industrie;1996 september;109.0;1.16;8.09;1928
4819;Totale afzet;16  Tabakverwerkende industrie;1996 oktober;110.0;0.63;10.1;1928
4820;Totale afzet;16  Tabakverwerkende industrie;1996 november;110.0;-0.37;8.82;1928
4821;Totale afzet;16  Tabakverwerkende industrie;1996 december;111.0;1.33;9.28;1928
4822;Totale afzet;16  Tabakverwerkende industrie;1996;108.0;;7.84;1928
4823;Totale afzet;16  Tabakverwerkende industrie;1997 januari;112.0;1.08;7.52;1928
4824;Totale afzet;16  Tabakverwerkende industrie;1997 februari;113.0;0.23;7.04;1928
4825;Totale afzet;16  Tabakverwerkende industrie;1997 maart;111.0;-1.4;4.89;1928
4826;Totale afzet;16  Tabakverwerkende industrie;1997 april;112.0;1.18;5.26;1928
4827;Totale afzet;16  Tabakverwerkende industrie;1997 mei;113.0;0.44;5.07;1928
4828;Totale afzet;16  Tabakverwerkende industrie;1997 juni;113.0;0.3;4.67;1928
4829;Totale afzet;16  Tabakverwerkende industrie;1997 juli;114.0;0.52;5.88;1928
4830;Totale afzet;16  Tabakverwerkende industrie;1997 augustus;114.0;0.32;5.54;1928
4831;Totale afzet;16  Tabakverwerkende industrie;1997 september;114.0;-0.27;4.05;1928
4832;Totale afzet;16  Tabakverwerkende industrie;1997 oktober;114.0;-0.27;3.12;1928
4833;Totale afzet;16  Tabakverwerkende industrie;1997 november;112.0;-1.29;2.16;1928
4834;Totale afzet;16  Tabakverwerkende industrie;1997 december;110.0;-2.08;-1.28;1928
4835;Totale afzet;16  Tabakverwerkende industrie;1997;113.0;;4.46;1928
4836;Totale afzet;16  Tabakverwerkende industrie;1998 januari;110.0;-0.05;-2.39;1928
4837;Totale afzet;16  Tabakverwerkende industrie;1998 februari;109.0;-0.41;-3.01;1928
4838;Totale afzet;16  Tabakverwerkende industrie;1998 maart;110.0;0.24;-1.4;1928
4839;Totale afzet;16  Tabakverwerkende industrie;1998 april;111.0;1.21;-1.37;1928
4840;Totale afzet;16  Tabakverwerkende industrie;1998 mei;111.0;0.0;-1.8;1928
4841;Totale afzet;16  Tabakverwerkende industrie;1998 juni;111.0;0.06;-2.03;1928
4842;Totale afzet;16  Tabakverwerkende industrie;1998 juli;111.0;0.42;-2.13;1928
4843;Totale afzet;16  Tabakverwerkende industrie;1998 augustus;111.0;0.06;-2.39;1928
4844;Totale afzet;16  Tabakverwerkende industrie;1998 september;111.0;-0.09;-2.21;1928
4845;Totale afzet;16  Tabakverwerkende industrie;1998 oktober;112.0;0.44;-1.52;1928
4846;Totale afzet;16  Tabakverwerkende industrie;1998 november;114.0;2.24;2.0;1928
4847;Totale afzet;16  Tabakverwerkende industrie;1998 december;114.0;-0.1;4.07;1928
4848;Totale afzet;16  Tabakverwerkende industrie;1998;111.0;;-1.2;1928
4849;Totale afzet;16  Tabakverwerkende industrie;1999 januari;114.0;-0.39;3.71;1928
4850;Totale afzet;16  Tabakverwerkende industrie;1999 februari;113.0;-1.0;3.1;1928
4851;Totale afzet;16  Tabakverwerkende industrie;1999 maart;113.0;0.36;3.23;1928
4852;Totale afzet;16  Tabakverwerkende industrie;1999 april;112.0;-0.52;1.47;1928
4853;Totale afzet;16  Tabakverwerkende industrie;1999 mei;113.0;0.12;1.59;1928
4854;Totale afzet;16  Tabakverwerkende industrie;1999 juni;113.0;0.07;1.59;1928
4855;Totale afzet;16  Tabakverwerkende industrie;1999 juli;113.0;0.49;1.66;1928
4856;Totale afzet;16  Tabakverwerkende industrie;1999 augustus;114.0;0.37;1.98;1928
4857;Totale afzet;16  Tabakverwerkende industrie;1999 september;114.0;0.34;2.41;1928
4858;Totale afzet;16  Tabakverwerkende industrie;1999 oktober;114.0;-0.01;1.96;1928
4859;Totale afzet;16  Tabakverwerkende industrie;1999 november;114.0;0.04;-0.23;1928
4860;Totale afzet;16  Tabakverwerkende industrie;1999 december;114.0;0.11;-0.03;1928
4861;Totale afzet;16  Tabakverwerkende industrie;1999;113.0;;1.86;1928
4862;Totale afzet;16  Tabakverwerkende industrie;2000 januari;115.0;0.35;0.72;1928
4863;Totale afzet;16  Tabakverwerkende industrie;2000 februari;115.0;0.09;1.82;1928
4864;Totale afzet;16  Tabakverwerkende industrie;2000 maart;115.0;0.7;2.16;1928
4865;Totale afzet;16  Tabakverwerkende industrie;2000 april;119.0;3.0;5.78;1928
4866;Totale afzet;16  Tabakverwerkende industrie;2000 mei;119.0;0.1;5.75;1928
4867;Totale afzet;16  Tabakverwerkende industrie;2000 juni;119.0;0.0;5.68;1928
4868;Totale afzet;16  Tabakverwerkende industrie;2000 juli;120.0;0.93;6.14;1928
4869;Totale afzet;16  Tabakverwerkende industrie;2000 augustus;120.0;0.14;5.9;1928
4870;Totale afzet;16  Tabakverwerkende industrie;2000 september;120.0;-0.07;5.47;1928
4871;Totale afzet;16  Tabakverwerkende industrie;2000 oktober;121.0;0.41;5.9;1928
4872;Totale afzet;16  Tabakverwerkende industrie;2000 november;121.0;-0.04;5.82;1928
4873;Totale afzet;16  Tabakverwerkende industrie;2000 december;121.0;-0.13;5.57;1928
4874;Totale afzet;16  Tabakverwerkende industrie;2000;119.0;;4.73;1928
4875;Totale afzet;16  Tabakverwerkende industrie;2001 januari;124.0;2.54;7.88;1928
4876;Totale afzet;16  Tabakverwerkende industrie;2001 februari;123.0;-0.46;7.29;1928
4877;Totale afzet;16  Tabakverwerkende industrie;2001 maart;124.0;0.45;7.03;1928
4878;Totale afzet;16  Tabakverwerkende industrie;2001 april;126.0;1.72;5.69;1928
4879;Totale afzet;16  Tabakverwerkende industrie;2001 mei;126.0;0.21;5.81;1928
4880;Totale afzet;16  Tabakverwerkende industrie;2001 juni;126.0;0.25;6.08;1928
4881;Totale afzet;16  Tabakverwerkende industrie;2001 juli;127.0;0.46;5.58;1928
4882;Totale afzet;16  Tabakverwerkende industrie;2001 augustus;127.0;0.25;5.69;1928
4883;Totale afzet;16  Tabakverwerkende industrie;2001 september;127.0;-0.03;5.74;1928
4884;Totale afzet;16  Tabakverwerkende industrie;2001 oktober;127.0;0.15;5.47;1928
4885;Totale afzet;16  Tabakverwerkende industrie;2001 november;128.0;0.34;5.87;1928
4886;Totale afzet;16  Tabakverwerkende industrie;2001 december;127.0;-0.47;5.51;1928
4887;Totale afzet;16  Tabakverwerkende industrie;2001;126.0;;6.12;1928
4888;Totale afzet;16  Tabakverwerkende industrie;2002 januari;129.0;1.61;4.55;1928
4889;Totale afzet;16  Tabakverwerkende industrie;2002 februari;127.0;-1.65;3.3;1928
4890;Totale afzet;16  Tabakverwerkende industrie;2002 maart;128.0;0.43;3.27;1928
4891;Totale afzet;16  Tabakverwerkende industrie;2002 april;128.0;0.54;2.08;1928
4892;Totale afzet;16  Tabakverwerkende industrie;2002 mei;128.0;0.11;1.98;1928
4893;Totale afzet;16  Tabakverwerkende industrie;2002 juni;130.0;0.82;2.55;1928
4894;Totale afzet;16  Tabakverwerkende industrie;2002 juli;130.0;0.03;2.11;1928
4895;Totale afzet;16  Tabakverwerkende industrie;2002 augustus;130.0;0.12;1.99;1928
4896;Totale afzet;16  Tabakverwerkende industrie;2002 september;130.0;0.0;2.02;1928
4897;Totale afzet;16  Tabakverwerkende industrie;2002 oktober;130.0;0.0;1.87;1928
4898;Totale afzet;16  Tabakverwerkende industrie;2002 november;129.0;-0.47;1.04;1928
4899;Totale afzet;16  Tabakverwerkende industrie;2002 december;129.0;-0.03;1.49;1928
4900;Totale afzet;16  Tabakverwerkende industrie;2002;129.0;;2.34;1928
4901;Totale afzet;16  Tabakverwerkende industrie;2003 januari;132.0;2.33;2.21;1928
4902;Totale afzet;16  Tabakverwerkende industrie;2003 februari;132.0;-0.01;3.91;1928
4903;Totale afzet;16  Tabakverwerkende industrie;2003 maart;134.0;1.21;4.72;1928
4904;Totale afzet;16  Tabakverwerkende industrie;2003 april;134.0;0.32;4.49;1928
4905;Totale afzet;16  Tabakverwerkende industrie;2003 mei;137.0;1.84;6.29;1928
4906;Totale afzet;16  Tabakverwerkende industrie;2003 juni;137.0;0.14;5.58;1928
4907;Totale afzet;16  Tabakverwerkende industrie;2003 juli;137.0;0.38;5.95;1928
4908;Totale afzet;16  Tabakverwerkende industrie;2003 augustus;137.0;-0.36;5.44;1928
4909;Totale afzet;16  Tabakverwerkende industrie;2003 september;137.0;0.11;5.56;1928
4910;Totale afzet;16  Tabakverwerkende industrie;2003 oktober;137.0;-0.03;5.52;1928
4911;Totale afzet;16  Tabakverwerkende industrie;2003 november;137.0;0.1;6.13;1928
4912;Totale afzet;16  Tabakverwerkende industrie;2003 december;137.0;0.01;6.17;1928
4913;Totale afzet;16  Tabakverwerkende industrie;2003;136.0;;5.17;1928
4914;Totale afzet;DB Textiel en textielproductenindustrie;1995 januari;101.0;0.0;0.0;2901
4915;Totale afzet;DB Textiel en textielproductenindustrie;1995 februari;101.0;-0.1;0.0;2901
4916;Totale afzet;DB Textiel en textielproductenindustrie;1995 maart;101.0;-0.23;0.0;2901
4917;Totale afzet;DB Textiel en textielproductenindustrie;1995 april;101.0;-0.1;0.0;2901
4918;Totale afzet;DB Textiel en textielproductenindustrie;1995 mei;101.0;0.11;0.0;2901
4919;Totale afzet;DB Textiel en textielproductenindustrie;1995 juni;101.0;-0.31;0.0;2901
4920;Totale afzet;DB Textiel en textielproductenindustrie;1995 juli;99.0;-1.19;0.0;2901
4921;Totale afzet;DB Textiel en textielproductenindustrie;1995 augustus;100.0;0.12;0.0;2901
4922;Totale afzet;DB Textiel en textielproductenindustrie;1995 september;99.0;-0.26;0.0;2901
4923;Totale afzet;DB Textiel en textielproductenindustrie;1995 oktober;99.0;-0.29;0.0;2901
4924;Totale afzet;DB Textiel en textielproductenindustrie;1995 november;99.0;-0.11;0.0;2901
4925;Totale afzet;DB Textiel en textielproductenindustrie;1995 december;98.0;-0.39;0.0;2901
4926;Totale afzet;DB Textiel en textielproductenindustrie;1995;100.0;;0.0;2901
4927;Totale afzet;DB Textiel en textielproductenindustrie;1996 januari;99.0;0.64;-2.09;2901
4928;Totale afzet;DB Textiel en textielproductenindustrie;1996 februari;99.0;-0.12;-2.11;2901
4929;Totale afzet;DB Textiel en textielproductenindustrie;1996 maart;99.0;0.02;-1.87;2901
4930;Totale afzet;DB Textiel en textielproductenindustrie;1996 april;99.0;-0.21;-1.98;2901
4931;Totale afzet;DB Textiel en textielproductenindustrie;1996 mei;99.0;0.27;-1.82;2901
4932;Totale afzet;DB Textiel en textielproductenindustrie;1996 juni;99.0;0.05;-1.47;2901
4933;Totale afzet;DB Textiel en textielproductenindustrie;1996 juli;99.0;-0.6;-0.89;2901
4934;Totale afzet;DB Textiel en textielproductenindustrie;1996 augustus;98.0;-0.01;-1.02;2901
4935;Totale afzet;DB Textiel en textielproductenindustrie;1996 september;98.0;-0.03;-0.79;2901
4936;Totale afzet;DB Textiel en textielproductenindustrie;1996 oktober;98.0;-0.1;-0.59;2901
4937;Totale afzet;DB Textiel en textielproductenindustrie;1996 november;98.0;0.1;-0.38;2901
4938;Totale afzet;DB Textiel en textielproductenindustrie;1996 december;98.0;-0.4;-0.4;2901
4939;Totale afzet;DB Textiel en textielproductenindustrie;1996;99.0;;-1.29;2901
4940;Totale afzet;DB Textiel en textielproductenindustrie;1997 januari;99.0;0.45;-0.59;2901
4941;Totale afzet;DB Textiel en textielproductenindustrie;1997 februari;99.0;0.1;-0.37;2901
4942;Totale afzet;DB Textiel en textielproductenindustrie;1997 maart;99.0;0.17;-0.22;2901
4943;Totale afzet;DB Textiel en textielproductenindustrie;1997 april;99.0;0.04;0.03;2901
4944;Totale afzet;DB Textiel en textielproductenindustrie;1997 mei;99.0;0.15;-0.09;2901
4945;Totale afzet;DB Textiel en textielproductenindustrie;1997 juni;99.0;0.16;0.03;2901
4946;Totale afzet;DB Textiel en textielproductenindustrie;1997 juli;100.0;0.52;1.16;2901
4947;Totale afzet;DB Textiel en textielproductenindustrie;1997 augustus;100.0;0.16;1.33;2901
4948;Totale afzet;DB Textiel en textielproductenindustrie;1997 september;100.0;-0.2;1.16;2901
4949;Totale afzet;DB Textiel en textielproductenindustrie;1997 oktober;100.0;-0.02;1.24;2901
4950;Totale afzet;DB Textiel en textielproductenindustrie;1997 november;100.0;-0.03;1.11;2901
4951;Totale afzet;DB Textiel en textielproductenindustrie;1997 december;100.0;0.67;2.19;2901
4952;Totale afzet;DB Textiel en textielproductenindustrie;1997;99.0;;0.58;2901
4953;Totale afzet;DB Textiel en textielproductenindustrie;1998 januari;100.0;0.09;1.83;2901
4954;Totale afzet;DB Textiel en textielproductenindustrie;1998 februari;100.0;-0.01;1.72;2901
4955;Totale afzet;DB Textiel en textielproductenindustrie;1998 maart;100.0;0.16;1.71;2901
4956;Totale afzet;DB Textiel en textielproductenindustrie;1998 april;100.0;-0.23;1.44;2901
4957;Totale afzet;DB Textiel en textielproductenindustrie;1998 mei;100.0;-0.11;1.17;2901
4958;Totale afzet;DB Textiel en textielproductenindustrie;1998 juni;100.0;0.0;1.01;2901
4959;Totale afzet;DB Textiel en textielproductenindustrie;1998 juli;101.0;0.4;0.89;2901
4960;Totale afzet;DB Textiel en textielproductenindustrie;1998 augustus;100.0;-0.19;0.54;2901
4961;Totale afzet;DB Textiel en textielproductenindustrie;1998 september;100.0;-0.08;0.65;2901
4962;Totale afzet;DB Textiel en textielproductenindustrie;1998 oktober;100.0;-0.21;0.47;2901
4963;Totale afzet;DB Textiel en textielproductenindustrie;1998 november;100.0;0.0;0.5;2901
4964;Totale afzet;DB Textiel en textielproductenindustrie;1998 december;100.0;-0.02;-0.19;2901
4965;Totale afzet;DB Textiel en textielproductenindustrie;1998;100.0;;0.98;2901
4966;Totale afzet;DB Textiel en textielproductenindustrie;1999 januari;100.0;0.08;-0.21;2901
4967;Totale afzet;DB Textiel en textielproductenindustrie;1999 februari;100.0;0.12;-0.08;2901
4968;Totale afzet;DB Textiel en textielproductenindustrie;1999 maart;100.0;0.11;-0.13;2901
4969;Totale afzet;DB Textiel en textielproductenindustrie;1999 april;100.0;0.01;0.11;2901
4970;Totale afzet;DB Textiel en textielproductenindustrie;1999 mei;100.0;-0.02;0.2;2901
4971;Totale afzet;DB Textiel en textielproductenindustrie;1999 juni;100.0;0.16;0.36;2901
4972;Totale afzet;DB Textiel en textielproductenindustrie;1999 juli;101.0;0.09;0.05;2901
4973;Totale afzet;DB Textiel en textielproductenindustrie;1999 augustus;100.0;-0.26;-0.01;2901
4974;Totale afzet;DB Textiel en textielproductenindustrie;1999 september;100.0;0.12;0.19;2901
4975;Totale afzet;DB Textiel en textielproductenindustrie;1999 oktober;100.0;-0.03;0.37;2901
4976;Totale afzet;DB Textiel en textielproductenindustrie;1999 november;100.0;0.07;0.44;2901
4977;Totale afzet;DB Textiel en textielproductenindustrie;1999 december;101.0;0.17;0.63;2901
4978;Totale afzet;DB Textiel en textielproductenindustrie;1999;100.0;;0.16;2901
4979;Totale afzet;DB Textiel en textielproductenindustrie;2000 januari;100.0;-0.18;0.37;2901
