ID;Geslacht;Leeftijd;Postcode;Perioden;Bevolking_1
6054;Totaal mannen en vrouwen;Totaal leeftijd;1448;2004;10105.0
6055;Totaal mannen en vrouwen;Totaal leeftijd;1448;2005;11940.0
6056;Totaal mannen en vrouwen;Totaal leeftijd;1448;2006;13235.0
6057;Totaal mannen en vrouwen;Totaal leeftijd;1448;2007;13950.0
6058;Totaal mannen en vrouwen;Totaal leeftijd;1448;2008;15270.0
6059;Totaal mannen en vrouwen;Totaal leeftijd;1448;2009;16230.0
6060;Totaal mannen en vrouwen;Totaal leeftijd;1448;2010;16640.0
6061;Totaal mannen en vrouwen;Totaal leeftijd;1448;2011;16730.0
6062;Totaal mannen en vrouwen;Totaal leeftijd;1448;2012;17195.0
6063;Totaal mannen en vrouwen;Totaal leeftijd;1448;2013;17535.0
6064;Totaal mannen en vrouwen;Totaal leeftijd;1448;2014;17680.0
6065;Totaal mannen en vrouwen;Totaal leeftijd;1448;2015;17945.0
6066;Totaal mannen en vrouwen;Totaal leeftijd;1448;2016;18150.0
6067;Totaal mannen en vrouwen;Totaal leeftijd;1448;2017;18150.0
6068;Totaal mannen en vrouwen;Totaal leeftijd;1448;2018;18285.0
6069;Totaal mannen en vrouwen;Totaal leeftijd;1448;2019;18360.0
6070;Totaal mannen en vrouwen;Totaal leeftijd;1448;2020;18965.0
6071;Totaal mannen en vrouwen;Totaal leeftijd;1448;2021;19040.0
6072;Totaal mannen en vrouwen;Totaal leeftijd;1448;2022;18940.0
6073;Totaal mannen en vrouwen;Totaal leeftijd;1448;2023;19280.0
6074;Totaal mannen en vrouwen;Totaal leeftijd;1448;2024;19265.0
6075;Totaal mannen en vrouwen;Totaal leeftijd;1451;1998;410.0
6076;Totaal mannen en vrouwen;Totaal leeftijd;1451;1999;400.0
6077;Totaal mannen en vrouwen;Totaal leeftijd;1451;2000;390.0
6078;Totaal mannen en vrouwen;Totaal leeftijd;1451;2001;390.0
6079;Totaal mannen en vrouwen;Totaal leeftijd;1451;2002;380.0
6080;Totaal mannen en vrouwen;Totaal leeftijd;1451;2003;385.0
6081;Totaal mannen en vrouwen;Totaal leeftijd;1451;2004;390.0
6082;Totaal mannen en vrouwen;Totaal leeftijd;1451;2005;375.0
6083;Totaal mannen en vrouwen;Totaal leeftijd;1451;2006;375.0
6084;Totaal mannen en vrouwen;Totaal leeftijd;1451;2007;395.0
6085;Totaal mannen en vrouwen;Totaal leeftijd;1451;2008;410.0
6086;Totaal mannen en vrouwen;Totaal leeftijd;1451;2009;400.0
6087;Totaal mannen en vrouwen;Totaal leeftijd;1451;2010;410.0
6088;Totaal mannen en vrouwen;Totaal leeftijd;1451;2011;410.0
6089;Totaal mannen en vrouwen;Totaal leeftijd;1451;2012;415.0
6090;Totaal mannen en vrouwen;Totaal leeftijd;1451;2013;410.0
6091;Totaal mannen en vrouwen;Totaal leeftijd;1451;2014;400.0
6092;Totaal mannen en vrouwen;Totaal leeftijd;1451;2015;410.0
6093;Totaal mannen en vrouwen;Totaal leeftijd;1451;2016;420.0
6094;Totaal mannen en vrouwen;Totaal leeftijd;1451;2017;410.0
6095;Totaal mannen en vrouwen;Totaal leeftijd;1451;2018;405.0
6096;Totaal mannen en vrouwen;Totaal leeftijd;1451;2019;420.0
6097;Totaal mannen en vrouwen;Totaal leeftijd;1451;2020;415.0
6098;Totaal mannen en vrouwen;Totaal leeftijd;1451;2021;415.0
6099;Totaal mannen en vrouwen;Totaal leeftijd;1451;2022;410.0
6100;Totaal mannen en vrouwen;Totaal leeftijd;1451;2023;425.0
6101;Totaal mannen en vrouwen;Totaal leeftijd;1451;2024;405.0
6102;Totaal mannen en vrouwen;Totaal leeftijd;1452;1998;1900.0
6103;Totaal mannen en vrouwen;Totaal leeftijd;1452;1999;1900.0
6104;Totaal mannen en vrouwen;Totaal leeftijd;1452;2000;1905.0
6105;Totaal mannen en vrouwen;Totaal leeftijd;1452;2001;1875.0
6106;Totaal mannen en vrouwen;Totaal leeftijd;1452;2002;1900.0
6107;Totaal mannen en vrouwen;Totaal leeftijd;1452;2003;1845.0
6108;Totaal mannen en vrouwen;Totaal leeftijd;1452;2004;1920.0
6109;Totaal mannen en vrouwen;Totaal leeftijd;1452;2005;1915.0
6110;Totaal mannen en vrouwen;Totaal leeftijd;1452;2006;1910.0
6111;Totaal mannen en vrouwen;Totaal leeftijd;1452;2007;1890.0
6112;Totaal mannen en vrouwen;Totaal leeftijd;1452;2008;1845.0
6113;Totaal mannen en vrouwen;Totaal leeftijd;1452;2009;1820.0
6114;Totaal mannen en vrouwen;Totaal leeftijd;1452;2010;1830.0
6115;Totaal mannen en vrouwen;Totaal leeftijd;1452;2011;1835.0
6116;Totaal mannen en vrouwen;Totaal leeftijd;1452;2012;1805.0
6117;Totaal mannen en vrouwen;Totaal leeftijd;1452;2013;1820.0
6118;Totaal mannen en vrouwen;Totaal leeftijd;1452;2014;1800.0
6119;Totaal mannen en vrouwen;Totaal leeftijd;1452;2015;1795.0
6120;Totaal mannen en vrouwen;Totaal leeftijd;1452;2016;1810.0
6121;Totaal mannen en vrouwen;Totaal leeftijd;1452;2017;1795.0
6122;Totaal mannen en vrouwen;Totaal leeftijd;1452;2018;1765.0
6123;Totaal mannen en vrouwen;Totaal leeftijd;1452;2019;1790.0
6124;Totaal mannen en vrouwen;Totaal leeftijd;1452;2020;1815.0
6125;Totaal mannen en vrouwen;Totaal leeftijd;1452;2021;1845.0
6126;Totaal mannen en vrouwen;Totaal leeftijd;1452;2022;1845.0
6127;Totaal mannen en vrouwen;Totaal leeftijd;1452;2023;1830.0
6128;Totaal mannen en vrouwen;Totaal leeftijd;1452;2024;1815.0
6129;Totaal mannen en vrouwen;Totaal leeftijd;1454;1998;445.0
6130;Totaal mannen en vrouwen;Totaal leeftijd;1454;1999;430.0
6131;Totaal mannen en vrouwen;Totaal leeftijd;1454;2000;440.0
6132;Totaal mannen en vrouwen;Totaal leeftijd;1454;2001;455.0
6133;Totaal mannen en vrouwen;Totaal leeftijd;1454;2002;430.0
6134;Totaal mannen en vrouwen;Totaal leeftijd;1454;2003;425.0
6135;Totaal mannen en vrouwen;Totaal leeftijd;1454;2004;425.0
6136;Totaal mannen en vrouwen;Totaal leeftijd;1454;2005;425.0
6137;Totaal mannen en vrouwen;Totaal leeftijd;1454;2006;425.0
6138;Totaal mannen en vrouwen;Totaal leeftijd;1454;2007;415.0
6139;Totaal mannen en vrouwen;Totaal leeftijd;1454;2008;410.0
6140;Totaal mannen en vrouwen;Totaal leeftijd;1454;2009;395.0
6141;Totaal mannen en vrouwen;Totaal leeftijd;1454;2010;400.0
6142;Totaal mannen en vrouwen;Totaal leeftijd;1454;2011;405.0
6143;Totaal mannen en vrouwen;Totaal leeftijd;1454;2012;400.0
6144;Totaal mannen en vrouwen;Totaal leeftijd;1454;2013;405.0
6145;Totaal mannen en vrouwen;Totaal leeftijd;1454;2014;400.0
6146;Totaal mannen en vrouwen;Totaal leeftijd;1454;2015;405.0
6147;Totaal mannen en vrouwen;Totaal leeftijd;1454;2016;410.0
6148;Totaal mannen en vrouwen;Totaal leeftijd;1454;2017;420.0
6149;Totaal mannen en vrouwen;Totaal leeftijd;1454;2018;420.0
6150;Totaal mannen en vrouwen;Totaal leeftijd;1454;2019;500.0
6151;Totaal mannen en vrouwen;Totaal leeftijd;1454;2020;540.0
6152;Totaal mannen en vrouwen;Totaal leeftijd;1454;2021;565.0
6153;Totaal mannen en vrouwen;Totaal leeftijd;1454;2022;560.0
6154;Totaal mannen en vrouwen;Totaal leeftijd;1454;2023;580.0
6155;Totaal mannen en vrouwen;Totaal leeftijd;1454;2024;550.0
6156;Totaal mannen en vrouwen;Totaal leeftijd;1456;1998;1650.0
6157;Totaal mannen en vrouwen;Totaal leeftijd;1456;1999;1655.0
6158;Totaal mannen en vrouwen;Totaal leeftijd;1456;2000;1765.0
6159;Totaal mannen en vrouwen;Totaal leeftijd;1456;2001;1780.0
6160;Totaal mannen en vrouwen;Totaal leeftijd;1456;2002;1780.0
6161;Totaal mannen en vrouwen;Totaal leeftijd;1456;2003;1810.0
6162;Totaal mannen en vrouwen;Totaal leeftijd;1456;2004;1810.0
6163;Totaal mannen en vrouwen;Totaal leeftijd;1456;2005;1795.0
6164;Totaal mannen en vrouwen;Totaal leeftijd;1456;2006;1785.0
6165;Totaal mannen en vrouwen;Totaal leeftijd;1456;2007;1790.0
6166;Totaal mannen en vrouwen;Totaal leeftijd;1456;2008;1800.0
6167;Totaal mannen en vrouwen;Totaal leeftijd;1456;2009;1765.0
6168;Totaal mannen en vrouwen;Totaal leeftijd;1456;2010;1770.0
6169;Totaal mannen en vrouwen;Totaal leeftijd;1456;2011;1750.0
6170;Totaal mannen en vrouwen;Totaal leeftijd;1456;2012;1745.0
6171;Totaal mannen en vrouwen;Totaal leeftijd;1456;2013;1765.0
6172;Totaal mannen en vrouwen;Totaal leeftijd;1456;2014;1795.0
6173;Totaal mannen en vrouwen;Totaal leeftijd;1456;2015;1810.0
6174;Totaal mannen en vrouwen;Totaal leeftijd;1456;2016;1795.0
6175;Totaal mannen en vrouwen;Totaal leeftijd;1456;2017;1785.0
6176;Totaal mannen en vrouwen;Totaal leeftijd;1456;2018;1805.0
6177;Totaal mannen en vrouwen;Totaal leeftijd;1456;2019;1840.0
6178;Totaal mannen en vrouwen;Totaal leeftijd;1456;2020;1830.0
6179;Totaal mannen en vrouwen;Totaal leeftijd;1456;2021;1990.0
6180;Totaal mannen en vrouwen;Totaal leeftijd;1456;2022;1975.0
6181;Totaal mannen en vrouwen;Totaal leeftijd;1456;2023;1995.0
6182;Totaal mannen en vrouwen;Totaal leeftijd;1456;2024;1945.0
6183;Totaal mannen en vrouwen;Totaal leeftijd;1458;1998;185.0
6184;Totaal mannen en vrouwen;Totaal leeftijd;1458;1999;180.0
6185;Totaal mannen en vrouwen;Totaal leeftijd;1458;2000;170.0
6186;Totaal mannen en vrouwen;Totaal leeftijd;1458;2001;170.0
6187;Totaal mannen en vrouwen;Totaal leeftijd;1458;2002;160.0
6188;Totaal mannen en vrouwen;Totaal leeftijd;1458;2003;170.0
6189;Totaal mannen en vrouwen;Totaal leeftijd;1458;2004;175.0
6190;Totaal mannen en vrouwen;Totaal leeftijd;1458;2005;185.0
6191;Totaal mannen en vrouwen;Totaal leeftijd;1458;2006;185.0
6192;Totaal mannen en vrouwen;Totaal leeftijd;1458;2007;185.0
6193;Totaal mannen en vrouwen;Totaal leeftijd;1458;2008;185.0
6194;Totaal mannen en vrouwen;Totaal leeftijd;1458;2009;180.0
6195;Totaal mannen en vrouwen;Totaal leeftijd;1458;2010;185.0
6196;Totaal mannen en vrouwen;Totaal leeftijd;1458;2011;185.0
6197;Totaal mannen en vrouwen;Totaal leeftijd;1458;2012;175.0
6198;Totaal mannen en vrouwen;Totaal leeftijd;1458;2013;180.0
6199;Totaal mannen en vrouwen;Totaal leeftijd;1458;2014;175.0
6200;Totaal mannen en vrouwen;Totaal leeftijd;1458;2015;175.0
6201;Totaal mannen en vrouwen;Totaal leeftijd;1458;2016;180.0
6202;Totaal mannen en vrouwen;Totaal leeftijd;1458;2017;180.0
6203;Totaal mannen en vrouwen;Totaal leeftijd;1458;2018;175.0
6204;Totaal mannen en vrouwen;Totaal leeftijd;1458;2019;180.0
6205;Totaal mannen en vrouwen;Totaal leeftijd;1458;2020;175.0
6206;Totaal mannen en vrouwen;Totaal leeftijd;1458;2021;185.0
6207;Totaal mannen en vrouwen;Totaal leeftijd;1458;2022;180.0
6208;Totaal mannen en vrouwen;Totaal leeftijd;1458;2023;175.0
6209;Totaal mannen en vrouwen;Totaal leeftijd;1458;2024;180.0
6210;Totaal mannen en vrouwen;Totaal leeftijd;1461;1998;2850.0
6211;Totaal mannen en vrouwen;Totaal leeftijd;1461;1999;2860.0
6212;Totaal mannen en vrouwen;Totaal leeftijd;1461;2000;2860.0
6213;Totaal mannen en vrouwen;Totaal leeftijd;1461;2001;2865.0
6214;Totaal mannen en vrouwen;Totaal leeftijd;1461;2002;2845.0
6215;Totaal mannen en vrouwen;Totaal leeftijd;1461;2003;2840.0
6216;Totaal mannen en vrouwen;Totaal leeftijd;1461;2004;2855.0
6217;Totaal mannen en vrouwen;Totaal leeftijd;1461;2005;2810.0
6218;Totaal mannen en vrouwen;Totaal leeftijd;1461;2006;2825.0
6219;Totaal mannen en vrouwen;Totaal leeftijd;1461;2007;2830.0
6220;Totaal mannen en vrouwen;Totaal leeftijd;1461;2008;2815.0
6221;Totaal mannen en vrouwen;Totaal leeftijd;1461;2009;2840.0
6222;Totaal mannen en vrouwen;Totaal leeftijd;1461;2010;2835.0
6223;Totaal mannen en vrouwen;Totaal leeftijd;1461;2011;2805.0
6224;Totaal mannen en vrouwen;Totaal leeftijd;1461;2012;2785.0
6225;Totaal mannen en vrouwen;Totaal leeftijd;1461;2013;2775.0
6226;Totaal mannen en vrouwen;Totaal leeftijd;1461;2014;2905.0
6227;Totaal mannen en vrouwen;Totaal leeftijd;1461;2015;2935.0
6228;Totaal mannen en vrouwen;Totaal leeftijd;1461;2016;3000.0
6229;Totaal mannen en vrouwen;Totaal leeftijd;1461;2017;3225.0
6230;Totaal mannen en vrouwen;Totaal leeftijd;1461;2018;3420.0
6231;Totaal mannen en vrouwen;Totaal leeftijd;1461;2019;3505.0
6232;Totaal mannen en vrouwen;Totaal leeftijd;1461;2020;3630.0
6233;Totaal mannen en vrouwen;Totaal leeftijd;1461;2021;3685.0
6234;Totaal mannen en vrouwen;Totaal leeftijd;1461;2022;4170.0
6235;Totaal mannen en vrouwen;Totaal leeftijd;1461;2023;4400.0
6236;Totaal mannen en vrouwen;Totaal leeftijd;1461;2024;4485.0
6237;Totaal mannen en vrouwen;Totaal leeftijd;1462;1998;4050.0
6238;Totaal mannen en vrouwen;Totaal leeftijd;1462;1999;4125.0
6239;Totaal mannen en vrouwen;Totaal leeftijd;1462;2000;4150.0
6240;Totaal mannen en vrouwen;Totaal leeftijd;1462;2001;4185.0
6241;Totaal mannen en vrouwen;Totaal leeftijd;1462;2002;4335.0
6242;Totaal mannen en vrouwen;Totaal leeftijd;1462;2003;4305.0
6243;Totaal mannen en vrouwen;Totaal leeftijd;1462;2004;4330.0
6244;Totaal mannen en vrouwen;Totaal leeftijd;1462;2005;4370.0
6245;Totaal mannen en vrouwen;Totaal leeftijd;1462;2006;4320.0
6246;Totaal mannen en vrouwen;Totaal leeftijd;1462;2007;4315.0
6247;Totaal mannen en vrouwen;Totaal leeftijd;1462;2008;4315.0
6248;Totaal mannen en vrouwen;Totaal leeftijd;1462;2009;4350.0
6249;Totaal mannen en vrouwen;Totaal leeftijd;1462;2010;4370.0
6250;Totaal mannen en vrouwen;Totaal leeftijd;1462;2011;4375.0
6251;Totaal mannen en vrouwen;Totaal leeftijd;1462;2012;4555.0
6252;Totaal mannen en vrouwen;Totaal leeftijd;1462;2013;4625.0
6253;Totaal mannen en vrouwen;Totaal leeftijd;1462;2014;4630.0
6254;Totaal mannen en vrouwen;Totaal leeftijd;1462;2015;4605.0
6255;Totaal mannen en vrouwen;Totaal leeftijd;1462;2016;4575.0
6256;Totaal mannen en vrouwen;Totaal leeftijd;1462;2017;4595.0
6257;Totaal mannen en vrouwen;Totaal leeftijd;1462;2018;4735.0
6258;Totaal mannen en vrouwen;Totaal leeftijd;1462;2019;4865.0
6259;Totaal mannen en vrouwen;Totaal leeftijd;1462;2020;5005.0
6260;Totaal mannen en vrouwen;Totaal leeftijd;1462;2021;5030.0
6261;Totaal mannen en vrouwen;Totaal leeftijd;1462;2022;5150.0
6262;Totaal mannen en vrouwen;Totaal leeftijd;1462;2023;5570.0
6263;Totaal mannen en vrouwen;Totaal leeftijd;1462;2024;5740.0
6264;Totaal mannen en vrouwen;Totaal leeftijd;1463;1998;645.0
6265;Totaal mannen en vrouwen;Totaal leeftijd;1463;1999;630.0
6266;Totaal mannen en vrouwen;Totaal leeftijd;1463;2000;630.0
6267;Totaal mannen en vrouwen;Totaal leeftijd;1463;2001;635.0
6268;Totaal mannen en vrouwen;Totaal leeftijd;1463;2002;635.0
6269;Totaal mannen en vrouwen;Totaal leeftijd;1463;2003;625.0
6270;Totaal mannen en vrouwen;Totaal leeftijd;1463;2004;600.0
6271;Totaal mannen en vrouwen;Totaal leeftijd;1463;2005;595.0
6272;Totaal mannen en vrouwen;Totaal leeftijd;1463;2006;610.0
6273;Totaal mannen en vrouwen;Totaal leeftijd;1463;2007;600.0
6274;Totaal mannen en vrouwen;Totaal leeftijd;1463;2008;605.0
6275;Totaal mannen en vrouwen;Totaal leeftijd;1463;2009;590.0
6276;Totaal mannen en vrouwen;Totaal leeftijd;1463;2010;595.0
6277;Totaal mannen en vrouwen;Totaal leeftijd;1463;2011;600.0
6278;Totaal mannen en vrouwen;Totaal leeftijd;1463;2012;590.0
6279;Totaal mannen en vrouwen;Totaal leeftijd;1463;2013;605.0
6280;Totaal mannen en vrouwen;Totaal leeftijd;1463;2014;605.0
6281;Totaal mannen en vrouwen;Totaal leeftijd;1463;2015;600.0
6282;Totaal mannen en vrouwen;Totaal leeftijd;1463;2016;610.0
6283;Totaal mannen en vrouwen;Totaal leeftijd;1463;2017;605.0
6284;Totaal mannen en vrouwen;Totaal leeftijd;1463;2018;615.0
6285;Totaal mannen en vrouwen;Totaal leeftijd;1463;2019;600.0
6286;Totaal mannen en vrouwen;Totaal leeftijd;1463;2020;620.0
6287;Totaal mannen en vrouwen;Totaal leeftijd;1463;2021;615.0
6288;Totaal mannen en vrouwen;Totaal leeftijd;1463;2022;605.0
6289;Totaal mannen en vrouwen;Totaal leeftijd;1463;2023;610.0
6290;Totaal mannen en vrouwen;Totaal leeftijd;1463;2024;625.0
6291;Totaal mannen en vrouwen;Totaal leeftijd;1464;1998;755.0
6292;Totaal mannen en vrouwen;Totaal leeftijd;1464;1999;745.0
6293;Totaal mannen en vrouwen;Totaal leeftijd;1464;2000;770.0
6294;Totaal mannen en vrouwen;Totaal leeftijd;1464;2001;765.0
6295;Totaal mannen en vrouwen;Totaal leeftijd;1464;2002;775.0
6296;Totaal mannen en vrouwen;Totaal leeftijd;1464;2003;760.0
6297;Totaal mannen en vrouwen;Totaal leeftijd;1464;2004;755.0
6298;Totaal mannen en vrouwen;Totaal leeftijd;1464;2005;745.0
6299;Totaal mannen en vrouwen;Totaal leeftijd;1464;2006;765.0
6300;Totaal mannen en vrouwen;Totaal leeftijd;1464;2007;730.0
6301;Totaal mannen en vrouwen;Totaal leeftijd;1464;2008;745.0
6302;Totaal mannen en vrouwen;Totaal leeftijd;1464;2009;785.0
6303;Totaal mannen en vrouwen;Totaal leeftijd;1464;2010;785.0
6304;Totaal mannen en vrouwen;Totaal leeftijd;1464;2011;790.0
6305;Totaal mannen en vrouwen;Totaal leeftijd;1464;2012;785.0
6306;Totaal mannen en vrouwen;Totaal leeftijd;1464;2013;775.0
6307;Totaal mannen en vrouwen;Totaal leeftijd;1464;2014;770.0
6308;Totaal mannen en vrouwen;Totaal leeftijd;1464;2015;755.0
6309;Totaal mannen en vrouwen;Totaal leeftijd;1464;2016;770.0
6310;Totaal mannen en vrouwen;Totaal leeftijd;1464;2017;780.0
6311;Totaal mannen en vrouwen;Totaal leeftijd;1464;2018;775.0
6312;Totaal mannen en vrouwen;Totaal leeftijd;1464;2019;775.0
6313;Totaal mannen en vrouwen;Totaal leeftijd;1464;2020;770.0
6314;Totaal mannen en vrouwen;Totaal leeftijd;1464;2021;780.0
6315;Totaal mannen en vrouwen;Totaal leeftijd;1464;2022;785.0
6316;Totaal mannen en vrouwen;Totaal leeftijd;1464;2023;780.0
6317;Totaal mannen en vrouwen;Totaal leeftijd;1464;2024;775.0
6318;Totaal mannen en vrouwen;Totaal leeftijd;1471;1998;790.0
6319;Totaal mannen en vrouwen;Totaal leeftijd;1471;1999;795.0
6320;Totaal mannen en vrouwen;Totaal leeftijd;1471;2000;795.0
6321;Totaal mannen en vrouwen;Totaal leeftijd;1471;2001;790.0
6322;Totaal mannen en vrouwen;Totaal leeftijd;1471;2002;785.0
6323;Totaal mannen en vrouwen;Totaal leeftijd;1471;2003;795.0
6324;Totaal mannen en vrouwen;Totaal leeftijd;1471;2004;795.0
6325;Totaal mannen en vrouwen;Totaal leeftijd;1471;2005;775.0
6326;Totaal mannen en vrouwen;Totaal leeftijd;1471;2006;795.0
6327;Totaal mannen en vrouwen;Totaal leeftijd;1471;2007;805.0
6328;Totaal mannen en vrouwen;Totaal leeftijd;1471;2008;775.0
6329;Totaal mannen en vrouwen;Totaal leeftijd;1471;2009;790.0
6330;Totaal mannen en vrouwen;Totaal leeftijd;1471;2010;800.0
6331;Totaal mannen en vrouwen;Totaal leeftijd;1471;2011;830.0
6332;Totaal mannen en vrouwen;Totaal leeftijd;1471;2012;820.0
6333;Totaal mannen en vrouwen;Totaal leeftijd;1471;2013;805.0
6334;Totaal mannen en vrouwen;Totaal leeftijd;1471;2014;790.0
6335;Totaal mannen en vrouwen;Totaal leeftijd;1471;2015;785.0
6336;Totaal mannen en vrouwen;Totaal leeftijd;1471;2016;760.0
6337;Totaal mannen en vrouwen;Totaal leeftijd;1471;2017;765.0
6338;Totaal mannen en vrouwen;Totaal leeftijd;1471;2018;755.0
6339;Totaal mannen en vrouwen;Totaal leeftijd;1471;2019;745.0
6340;Totaal mannen en vrouwen;Totaal leeftijd;1471;2020;740.0
6341;Totaal mannen en vrouwen;Totaal leeftijd;1471;2021;760.0
6342;Totaal mannen en vrouwen;Totaal leeftijd;1471;2022;790.0
6343;Totaal mannen en vrouwen;Totaal leeftijd;1471;2023;810.0
6344;Totaal mannen en vrouwen;Totaal leeftijd;1471;2024;800.0
6345;Totaal mannen en vrouwen;Totaal leeftijd;1472;1998;710.0
6346;Totaal mannen en vrouwen;Totaal leeftijd;1472;1999;730.0
6347;Totaal mannen en vrouwen;Totaal leeftijd;1472;2000;690.0
6348;Totaal mannen en vrouwen;Totaal leeftijd;1472;2001;690.0
6349;Totaal mannen en vrouwen;Totaal leeftijd;1472;2002;695.0
6350;Totaal mannen en vrouwen;Totaal leeftijd;1472;2003;695.0
6351;Totaal mannen en vrouwen;Totaal leeftijd;1472;2004;705.0
6352;Totaal mannen en vrouwen;Totaal leeftijd;1472;2005;690.0
6353;Totaal mannen en vrouwen;Totaal leeftijd;1472;2006;700.0
6354;Totaal mannen en vrouwen;Totaal leeftijd;1472;2007;695.0
6355;Totaal mannen en vrouwen;Totaal leeftijd;1472;2008;710.0
6356;Totaal mannen en vrouwen;Totaal leeftijd;1472;2009;710.0
6357;Totaal mannen en vrouwen;Totaal leeftijd;1472;2010;715.0
6358;Totaal mannen en vrouwen;Totaal leeftijd;1472;2011;705.0
6359;Totaal mannen en vrouwen;Totaal leeftijd;1472;2012;690.0
6360;Totaal mannen en vrouwen;Totaal leeftijd;1472;2013;690.0
6361;Totaal mannen en vrouwen;Totaal leeftijd;1472;2014;695.0
6362;Totaal mannen en vrouwen;Totaal leeftijd;1472;2015;690.0
6363;Totaal mannen en vrouwen;Totaal leeftijd;1472;2016;690.0
6364;Totaal mannen en vrouwen;Totaal leeftijd;1472;2017;705.0
6365;Totaal mannen en vrouwen;Totaal leeftijd;1472;2018;690.0
6366;Totaal mannen en vrouwen;Totaal leeftijd;1472;2019;700.0
6367;Totaal mannen en vrouwen;Totaal leeftijd;1472;2020;720.0
6368;Totaal mannen en vrouwen;Totaal leeftijd;1472;2021;720.0
6369;Totaal mannen en vrouwen;Totaal leeftijd;1472;2022;700.0
6370;Totaal mannen en vrouwen;Totaal leeftijd;1472;2023;720.0
6371;Totaal mannen en vrouwen;Totaal leeftijd;1472;2024;700.0
6372;Totaal mannen en vrouwen;Totaal leeftijd;1473;1998;705.0
6373;Totaal mannen en vrouwen;Totaal leeftijd;1473;1999;705.0
6374;Totaal mannen en vrouwen;Totaal leeftijd;1473;2000;710.0
6375;Totaal mannen en vrouwen;Totaal leeftijd;1473;2001;725.0
6376;Totaal mannen en vrouwen;Totaal leeftijd;1473;2002;710.0
6377;Totaal mannen en vrouwen;Totaal leeftijd;1473;2003;715.0
6378;Totaal mannen en vrouwen;Totaal leeftijd;1473;2004;720.0
6379;Totaal mannen en vrouwen;Totaal leeftijd;1473;2005;735.0
6380;Totaal mannen en vrouwen;Totaal leeftijd;1473;2006;740.0
6381;Totaal mannen en vrouwen;Totaal leeftijd;1473;2007;745.0
6382;Totaal mannen en vrouwen;Totaal leeftijd;1473;2008;750.0
6383;Totaal mannen en vrouwen;Totaal leeftijd;1473;2009;770.0
6384;Totaal mannen en vrouwen;Totaal leeftijd;1473;2010;750.0
6385;Totaal mannen en vrouwen;Totaal leeftijd;1473;2011;765.0
6386;Totaal mannen en vrouwen;Totaal leeftijd;1473;2012;785.0
6387;Totaal mannen en vrouwen;Totaal leeftijd;1473;2013;765.0
6388;Totaal mannen en vrouwen;Totaal leeftijd;1473;2014;815.0
6389;Totaal mannen en vrouwen;Totaal leeftijd;1473;2015;825.0
6390;Totaal mannen en vrouwen;Totaal leeftijd;1473;2016;805.0
6391;Totaal mannen en vrouwen;Totaal leeftijd;1473;2017;805.0
6392;Totaal mannen en vrouwen;Totaal leeftijd;1473;2018;805.0
6393;Totaal mannen en vrouwen;Totaal leeftijd;1473;2019;805.0
6394;Totaal mannen en vrouwen;Totaal leeftijd;1473;2020;805.0
6395;Totaal mannen en vrouwen;Totaal leeftijd;1473;2021;810.0
6396;Totaal mannen en vrouwen;Totaal leeftijd;1473;2022;800.0
6397;Totaal mannen en vrouwen;Totaal leeftijd;1473;2023;795.0
6398;Totaal mannen en vrouwen;Totaal leeftijd;1473;2024;775.0
6399;Totaal mannen en vrouwen;Totaal leeftijd;1474;1998;3135.0
6400;Totaal mannen en vrouwen;Totaal leeftijd;1474;1999;3170.0
6401;Totaal mannen en vrouwen;Totaal leeftijd;1474;2000;3285.0
6402;Totaal mannen en vrouwen;Totaal leeftijd;1474;2001;3285.0
