ID;TypeNietFinancieleActiva;Sectoren;Perioden;Beginbalans_1;Herwaardering_2;Kapitaalvorming_3;OverigeVolumemutaties_4;StatistischVerschil_5;Eindbalans_6;VolumeIndex2021100_7
801;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2013;629.0;10.0;-22.0;0.0;0.0;617;112.2
802;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2014;617.0;3.0;-26.0;0.0;-1.0;593;107.3
803;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2015;593.0;-13.0;-20.0;0.0;0.0;560;103.6
804;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2016;560.0;-5.0;-13.0;0.0;-1.0;541;101.0
805;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2017;541.0;0.0;1.0;0.0;0.0;542;101.1
806;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2018;542.0;7.0;11.0;0.0;0.0;560;103.2
807;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2019;560.0;13.0;6.0;0.0;-1.0;578;104.1
808;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2020;578.0;24.0;-9.0;0.0;0.0;593;102.5
809;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2021;593.0;18.0;-16.0;0.0;1.0;596;100.0
810;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2022;596.0;16.0;30.0;0.0;1.0;643;105.1
811;AN1121 Bedrijfsgebouwen;IZW's t.b.v. huishoudens;2023;643.0;37.0;25.0;0.0;-1.0;704;108.8
812;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;1995;166362.0;129.0;1995.0;0.0;-1.0;168485;64.3
813;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;1996;168485.0;3323.0;2687.0;0.0;1.0;174496;65.3
814;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;1997;174496.0;2820.0;2038.0;0.0;-1.0;179353;66.0
815;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;1998;179353.0;3336.0;2309.0;14.0;1.0;185013;66.9
816;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;1999;185013.0;3692.0;3024.0;0.0;0.0;191729;68.0
817;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2000;191729.0;6909.0;4144.0;0.0;0.0;202782;69.4
818;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2001;202782.0;9433.0;4723.0;0.0;1.0;216939;70.9
819;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2002;216939.0;8313.0;4642.0;0.0;0.0;229894;72.4
820;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2003;229894.0;5768.0;4307.0;0.0;1.0;239970;73.7
821;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2004;239970.0;1753.0;3335.0;0.0;0.0;245058;74.7
822;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2005;245058.0;2129.0;4449.0;0.0;0.0;251636;76.1
823;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2006;251636.0;6895.0;5279.0;0.0;0.0;263810;77.6
824;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2007;263810.0;8419.0;6085.0;0.0;0.0;278314;79.3
825;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2008;278314.0;12155.0;6478.0;0.0;0.0;296947;81.1
826;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2009;296947.0;-291.0;6557.0;0.0;0.0;303213;82.9
827;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2010;303213.0;7453.0;6347.0;0.0;1.0;317014;84.6
828;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2011;317014.0;7350.0;7316.0;0.0;0.0;331680;86.5
829;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2012;331680.0;6710.0;5508.0;0.0;0.0;343898;87.9
830;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2013;343898.0;3247.0;6166.0;0.0;-1.0;353310;89.5
831;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2014;353310.0;457.0;5441.0;0.0;1.0;359209;90.9
832;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2015;359209.0;115.0;6375.0;0.0;-1.0;365698;92.5
833;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2016;365698.0;-1222.0;5931.0;0.0;0.0;370407;94.0
834;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2017;370407.0;9820.0;4903.0;0.0;1.0;385131;95.2
835;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2018;385131.0;12951.0;5221.0;0.0;0.0;403303;96.4
836;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2019;403303.0;10233.0;5408.0;0.0;-1.0;418943;97.7
837;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2020;418943.0;3613.0;5290.0;0.0;0.0;427846;98.9
838;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2021;427846.0;20489.0;4885.0;0.0;0.0;453220;100.0
839;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2022;453220.0;48069.0;4103.0;0.0;0.0;505392;100.8
840;AN1122 Grond-, weg- en waterbouwkundig..;Totaal alle sectoren;2023;505392.0;18947.0;4877.0;0.0;1.0;529217;101.8
841;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;1995;47617.0;132.0;672.0;-529.0;0.0;47892;63.9
842;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;1996;47892.0;873.0;589.0;1.0;0.0;49355;64.6
843;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;1997;49355.0;810.0;386.0;0.0;0.0;50551;65.1
844;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;1998;50551.0;922.0;521.0;0.0;0.0;51994;65.8
845;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;1999;51994.0;1054.0;1106.0;-7.0;1.0;54148;67.2
846;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2000;54148.0;1800.0;1544.0;0.0;0.0;57492;69.0
847;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2001;57492.0;2525.0;1429.0;3.0;0.0;61449;70.7
848;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2002;61449.0;2245.0;401.0;2.0;-1.0;64096;71.1
849;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2003;64096.0;1373.0;23.0;19.0;-1.0;65510;71.1
850;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2004;65510.0;450.0;-64.0;2.0;0.0;65898;71.1
851;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2005;65898.0;550.0;351.0;16.0;-1.0;66814;71.5
852;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2006;66814.0;1678.0;778.0;16.0;0.0;69286;72.3
853;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2007;69286.0;2127.0;1389.0;16.0;0.0;72818;73.7
854;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2008;72818.0;2935.0;1122.0;15.0;0.0;76890;74.8
855;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2009;76890.0;159.0;992.0;18.0;0.0;78059;75.8
856;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2010;78059.0;1798.0;926.0;17.0;0.0;80800;76.7
857;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2011;80800.0;1836.0;1702.0;15.0;-1.0;84352;78.3
858;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2012;84352.0;1754.0;1946.0;16.0;0.0;88068;80.1
859;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2013;88068.0;793.0;2276.0;9.0;0.0;91146;82.1
860;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2014;91146.0;181.0;2105.0;27.0;0.0;93459;84.1
861;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2015;93459.0;70.0;2601.0;9.0;-1.0;96138;86.4
862;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2016;96138.0;-381.0;3194.0;0.0;0.0;98951;89.3
863;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2017;98951.0;2835.0;2350.0;0.0;0.0;104136;91.3
864;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2018;104136.0;3564.0;2640.0;0.0;0.0;110340;93.6
865;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2019;110340.0;2728.0;2776.0;0.0;0.0;115844;95.9
866;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2020;115844.0;905.0;2783.0;0.0;-1.0;119531;98.2
867;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2021;119531.0;5926.0;2337.0;0.0;0.0;127794;100.0
868;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2022;127794.0;14509.0;2789.0;0.0;1.0;145093;102.0
869;AN1122 Grond-, weg- en waterbouwkundig..;Niet-financiële vennootschappen;2023;145093.0;5178.0;2674.0;0.0;0.0;152945;103.8
870;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;1995;45.0;0.0;3.0;0.0;0.0;48;138.3
871;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;1996;48.0;1.0;1.0;0.0;-1.0;49;138.3
872;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;1997;49.0;1.0;-3.0;0.0;0.0;47;130.0
873;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;1998;47.0;1.0;2.0;0.0;0.0;50;135.4
874;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;1999;50.0;1.0;1.0;0.0;-1.0;51;135.4
875;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2000;51.0;2.0;1.0;0.0;0.0;54;137.9
876;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2001;54.0;2.0;2.0;0.0;0.0;58;142.9
877;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2002;58.0;2.0;0.0;0.0;-1.0;59;140.5
878;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2003;59.0;1.0;1.0;0.0;1.0;62;145.2
879;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2004;62.0;0.0;0.0;0.0;0.0;62;145.2
880;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2005;62.0;0.0;0.0;0.0;1.0;63;147.5
881;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2006;63.0;1.0;-1.0;0.0;0.0;63;145.2
882;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2007;63.0;2.0;-1.0;0.0;0.0;64;143.0
883;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2008;64.0;3.0;-1.0;0.0;1.0;67;143.0
884;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2009;67.0;-2.0;-1.0;0.0;0.0;64;140.8
885;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2010;64.0;2.0;-1.0;0.0;1.0;66;140.8
886;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2011;66.0;2.0;-1.0;0.0;0.0;67;138.7
887;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2012;67.0;1.0;-2.0;0.0;1.0;67;136.7
888;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2013;67.0;1.0;-2.0;-2.0;-1.0;63;126.6
889;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2014;63.0;0.0;-2.0;0.0;1.0;62;124.6
890;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2015;62.0;0.0;-2.0;0.0;0.0;60;120.6
891;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2016;60.0;0.0;-2.0;0.0;0.0;58;116.6
892;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2017;58.0;2.0;-2.0;0.0;0.0;58;112.7
893;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2018;58.0;2.0;-2.0;0.0;0.0;58;108.9
894;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2019;58.0;1.0;-2.0;0.0;1.0;58;107.1
895;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2020;58.0;1.0;-2.0;0.0;0.0;57;103.4
896;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2021;57.0;3.0;-2.0;0.0;0.0;58;100.0
897;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2022;58.0;6.0;-2.0;0.0;0.0;62;96.9
898;AN1122 Grond-, weg- en waterbouwkundig..;Financiële instellingen;2023;62.0;2.0;-2.0;0.0;1.0;63;95.4
899;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;1995;116845.0;-14.0;1247.0;539.0;0.0;118617;64.6
900;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;1996;118617.0;2410.0;2027.0;0.0;-1.0;123053;65.6
901;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;1997;123053.0;1972.0;1591.0;0.0;0.0;126616;66.5
902;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;1998;126616.0;2373.0;1716.0;14.0;1.0;130720;67.4
903;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;1999;130720.0;2586.0;1835.0;0.0;-1.0;135140;68.3
904;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2000;135140.0;5024.0;2553.0;0.0;1.0;142718;69.5
905;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2001;142718.0;6792.0;3271.0;0.0;0.0;152781;71.1
906;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2002;152781.0;5971.0;4163.0;0.0;0.0;162915;72.9
907;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2003;162915.0;4326.0;4240.0;0.0;0.0;171481;74.8
908;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2004;171481.0;1289.0;3389.0;0.0;0.0;176159;76.2
909;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2005;176159.0;1559.0;4078.0;0.0;-1.0;181795;78.0
910;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2006;181795.0;5140.0;4473.0;0.0;0.0;191408;79.8
911;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2007;191408.0;6198.0;4642.0;0.0;1.0;202249;81.7
912;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2008;202249.0;9082.0;5280.0;0.0;0.0;216611;83.8
913;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2009;216611.0;-435.0;5457.0;0.0;0.0;221633;85.9
914;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2010;221633.0;5575.0;5383.0;0.0;0.0;232591;87.9
915;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2011;232591.0;5432.0;5597.0;0.0;1.0;243621;90.0
916;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2012;243621.0;4882.0;3571.0;0.0;0.0;252074;91.3
917;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2013;252074.0;2422.0;3876.0;2.0;-1.0;258373;92.7
918;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2014;258373.0;270.0;3310.0;0.0;0.0;261953;93.9
919;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2015;261953.0;58.0;3720.0;-1.0;1.0;265731;95.2
920;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2016;265731.0;-829.0;2543.0;0.0;1.0;267446;96.1
921;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2017;267446.0;6879.0;2410.0;0.0;-1.0;276734;96.9
922;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2018;276734.0;9242.0;2374.0;0.0;0.0;288350;97.7
923;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2019;288350.0;7386.0;2394.0;0.0;0.0;298130;98.5
924;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2020;298130.0;2670.0;2175.0;0.0;0.0;302975;99.3
925;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2021;302975.0;14305.0;2397.0;0.0;0.0;319677;100.0
926;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2022;319677.0;32914.0;1128.0;0.0;0.0;353719;100.3
927;AN1122 Grond-, weg- en waterbouwkundig..;Overheid;2023;353719.0;13528.0;1996.0;0.0;0.0;369243;100.9
928;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;1995;1855.0;10.0;73.0;-10.0;1.0;1929;57.6
929;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;1996;1929.0;40.0;70.0;-1.0;-1.0;2037;59.6
930;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;1997;2037.0;38.0;64.0;0.0;0.0;2139;61.4
931;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;1998;2139.0;40.0;71.0;0.0;-1.0;2249;63.4
932;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;1999;2249.0;52.0;82.0;7.0;0.0;2390;65.8
933;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2000;2390.0;83.0;46.0;0.0;0.0;2519;67.1
934;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2001;2519.0;114.0;22.0;-3.0;0.0;2652;67.6
935;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2002;2652.0;96.0;78.0;-2.0;1.0;2825;69.4
936;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2003;2825.0;67.0;44.0;-19.0;0.0;2917;70.0
937;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2004;2917.0;14.0;10.0;-2.0;0.0;2939;70.2
938;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2005;2939.0;20.0;21.0;-16.0;1.0;2965;70.4
939;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2006;2965.0;76.0;28.0;-16.0;0.0;3053;70.7
940;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2007;3053.0;92.0;55.0;-16.0;-1.0;3183;71.5
941;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2008;3183.0;135.0;77.0;-15.0;-1.0;3379;72.8
942;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2009;3379.0;-13.0;108.0;-18.0;1.0;3457;74.8
943;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2010;3457.0;78.0;39.0;-17.0;0.0;3557;75.3
944;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2011;3557.0;80.0;18.0;-15.0;0.0;3640;75.3
945;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2012;3640.0;73.0;-7.0;-16.0;-1.0;3689;74.8
946;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2013;3689.0;32.0;15.0;-9.0;1.0;3728;75.0
947;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2014;3728.0;7.0;27.0;-27.0;0.0;3735;75.0
948;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2015;3735.0;-13.0;56.0;-8.0;-1.0;3769;75.9
949;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2016;3769.0;-13.0;195.0;0.0;1.0;3952;79.9
950;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2017;3952.0;105.0;145.0;0.0;0.0;4202;82.7
951;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2018;4202.0;143.0;209.0;0.0;1.0;4555;86.7
952;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2019;4555.0;117.0;240.0;0.0;-1.0;4911;91.2
953;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2020;4911.0;38.0;334.0;0.0;0.0;5283;97.3
954;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2021;5283.0;256.0;152.0;0.0;0.0;5691;100.0
955;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2022;5691.0;639.0;188.0;0.0;-1.0;6517;103.0
956;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens incl. IZW's t.b.v. huish.;2023;6517.0;239.0;209.0;0.0;0.0;6965;106.1
957;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;1995;1841.0;10.0;67.0;-10.0;1.0;1909;58.3
958;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;1996;1909.0;40.0;64.0;-1.0;-1.0;2011;60.2
959;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;1997;2011.0;37.0;58.0;0.0;0.0;2106;61.9
960;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;1998;2106.0;40.0;64.0;0.0;0.0;2210;63.7
961;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;1999;2210.0;51.0;76.0;0.0;0.0;2337;65.8
962;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2000;2337.0;81.0;40.0;0.0;0.0;2458;66.9
963;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2001;2458.0;111.0;15.0;-3.0;0.0;2581;67.2
964;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2002;2581.0;93.0;70.0;-2.0;1.0;2743;69.0
965;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2003;2743.0;66.0;38.0;-19.0;0.0;2828;69.4
966;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2004;2828.0;13.0;5.0;-2.0;0.0;2844;69.5
967;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2005;2844.0;20.0;16.0;-16.0;0.0;2864;69.5
968;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2006;2864.0;73.0;27.0;-16.0;0.0;2948;69.8
969;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2007;2948.0;89.0;53.0;-16.0;-1.0;3073;70.6
970;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2008;3073.0;130.0;76.0;-15.0;-1.0;3263;71.9
971;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2009;3263.0;-12.0;108.0;-18.0;0.0;3341;73.9
972;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2010;3341.0;75.0;38.0;-17.0;1.0;3438;74.4
973;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2011;3438.0;77.0;18.0;-15.0;0.0;3518;74.5
974;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2012;3518.0;70.0;-6.0;-16.0;0.0;3566;74.0
975;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2013;3566.0;31.0;17.0;-9.0;0.0;3605;74.2
976;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2014;3605.0;7.0;28.0;-27.0;-1.0;3612;74.2
977;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2015;3612.0;-12.0;57.0;-8.0;-1.0;3648;75.2
978;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2016;3648.0;-12.0;196.0;0.0;0.0;3832;79.2
979;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2017;3832.0;102.0;146.0;0.0;0.0;4080;82.1
980;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2018;4080.0;139.0;210.0;0.0;1.0;4430;86.3
981;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2019;4430.0;114.0;241.0;0.0;0.0;4785;90.8
982;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2020;4785.0;37.0;337.0;0.0;1.0;5160;97.2
983;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2021;5160.0;250.0;155.0;0.0;1.0;5566;100.0
984;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2022;5566.0;627.0;191.0;0.0;0.0;6384;103.1
985;AN1122 Grond-, weg- en waterbouwkundig..;Huishoudens;2023;6384.0;234.0;212.0;0.0;0.0;6830;106.4
986;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;1995;14.0;0.0;6.0;0.0;0.0;20;26.1
987;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;1996;20.0;0.0;6.0;0.0;1.0;27;35.3
988;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;1997;27.0;0.0;5.0;0.0;0.0;32;41.8
989;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;1998;32.0;1.0;7.0;0.0;0.0;40;50.7
990;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;1999;40.0;1.0;6.0;7.0;-1.0;53;65.5
991;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2000;53.0;2.0;7.0;0.0;-1.0;61;72.7
992;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2001;61.0;3.0;7.0;0.0;0.0;71;80.6
993;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2002;71.0;3.0;8.0;0.0;0.0;82;89.3
994;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2003;82.0;1.0;6.0;0.0;0.0;89;95.8
995;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2004;89.0;0.0;6.0;0.0;0.0;95;102.2
996;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2005;95.0;0.0;6.0;0.0;0.0;101;108.7
997;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2006;101.0;3.0;1.0;0.0;0.0;105;109.7
998;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2007;105.0;3.0;1.0;0.0;1.0;110;111.8
999;AN1122 Grond-, weg- en waterbouwkundig..;IZW's t.b.v. huishoudens;2008;110.0;5.0;1.0;0.0;0.0;116;112.7
